tech,2019,2030,2040,2050
AC Transmission lines,0.0,0.0,0.0,0.0
BioSNG,0.0,0.20116903455089707,0.3030504995374819,0.3949248011233853
CCGT,34950.3,34037.0806130123,16844.606997414478,11356.548319611891
CCS,0.0,2503.393034965019,1886902.5301212205,31367005.476100348
CHP,3864.6900000000005,13330.59065270963,13331.158374532397,13331.308951900133
DAC,0.0,0.010059537941543,0.0159104084610302,3944.871117435904
DC Transmission lines,6000.0,20453.840778644317,27612.677256811334,35522.33561413221
EV charger,0.0,99826.23419999998,199652.46839999995,282840.9968999999
H2,0.0,140533.775278509,13313892.667099936,29486889.589762196
H2 turbine,0.0,0.4559130594483001,0.594040074389659,0.6606106360065884
OCGT,25268.369174934207,14644.031932719117,14644.285200173235,14644.384215722053
SMR,0.0,9484.255314304075,9484.327292483778,9484.362177591236
V2G,0.0,99826.23419999998,199652.46839999995,282840.9968999999
agriculture machinery oil,0.0,552.9028850580108,552.9029729446363,552.903024803118
ammonia cracker,0.0,0.11435883770626509,0.1745407427656256,0.22129807190258838
battery,0.0,810.8929676024817,23526.111759067855,23527.897910097097
battery storage,0.0,557.9074626301451,8583.877835822466,8030.599897126322
biogas,0.0,43005988.776063755,43516207.27145307,43839513.53605909
biomass,0.0,40234104.907792404,41021999.86979237,40995522.752061084
biomass boiler,7741.108424974139,182.48649439939834,2388.8606777420255,2388.985941590056
biomass to liquid,0.0,0.09854420315593579,0.1497999809734171,0.18614947512917052
coal for industry,0.0,4920.157372045331,0.0,0.0
coal powerplants,17620.55850340136,0.0,0.0,0.0
distribution network,57639.79606516624,54829.91443404047,80836.41426867915,86566.96212751177
gas,47111744.1,47452747.50522262,47424088.946519,47424427.49297591
gas boiler,140538.1892686769,100153.94418867043,50579.031269298306,50579.39887083847
gas for industry,0.0,8090.120435503778,7112.870606775595,0.012829884598294601
hydroelectricity,4521.0,4297.675,4297.675,4297.675
kerosene for aviation,0.0,17315.81507081683,17315.815016687993,17315.81507579743
land transport oil,0.0,75500.28633267133,32357.2654619179,0.0
load shedding,0.0,62000000.0,60000000.0,56000000.0
naphtha for industry,0.0,9101.598067090681,8453.19618531958,7802.511315594295
nuclear,10165.0,10650.077403841493,5284.131958677651,5284.163635680796
offshore wind,5103.3,13924.40187547073,54810.5605273757,78115.33602380536
oil,0.0,13742586539.29295,8627135372.194498,8864548238.339886
oil boiler,19062.78277607757,4303.849841402735,0.0,0.0
oil powerplants,2335.7596715328464,0.0,0.0,0.0
onshore wind,9211.499999999998,73338.7219080253,236547.54156008892,434585.1864343916
power-to-gas,0.0,7124.546237168861,139468.39777791107,334756.0023355974
power-to-heat,31733.87048959017,23464.97131617903,60282.106265403614,63564.51463907779
power-to-liquid,0.0,0.08605387152837779,4039.120036828634,37625.8859346618
shipping methanol,0.0,74.58628525086793,596.6930291423399,745.866357871582
shipping oil,0.0,1543.9433499771815,686.1970032727884,0.0
solar,9535.0,41343.343511598745,101701.29389473541,162059.00830148451
solid biomass powerplants,2292.23,0.0,0.0,0.0
thermal energy storage,0.0,207320.18192616748,2330612.6237086486,3030352.944487265
