tech,2019,2030,2040,2050
AC Transmission lines,8400.0,10445.629597013205,14101.599571279898,18714.71324768672
BioSNG,0.0,0.0897909750306112,0.1217022700672876,0.1379178239539754
CCGT,15356.815,9979.271334014036,6588.844861916656,5575.872344158384
CCS,0.0,52436697.83247391,52439386.074109055,52440485.597546205
CHP,4898.282,6679.15299037991,6679.488520591672,6679.265955078423
DAC,0.0,1090.1837542043404,2719.137148090728,3392.3616811024795
DC Transmission lines,1000.0,2969.9991859078973,4009.4985927561083,5412.822460881329
EV charger,0.0,26330.9739,52661.9478,74604.42605
H2,0.0,61.96146500455175,3273544.621865936,4139742.944229985
H2 turbine,0.0,0.5100082296059795,0.6385939353898666,0.6755474202286473
OCGT,6221.2350000000015,33.272038943840464,33.65160372140151,33.71128656180304
SMR,0.0,0.0863554108409753,0.1176929521961145,0.1352398221330824
V2G,0.0,26330.9739,52661.9478,74604.42605
agriculture machinery oil,0.0,872.8372671553168,872.8372300068509,872.8372709589877
ammonia cracker,0.0,0.0572175465650621,0.0873558116360544,0.1107927743930991
battery,0.0,21156.602093809357,73385.5059711507,73389.5429466955
battery storage,0.0,10002.039655943234,18917.587206478238,22104.65090863802
biogas,0.0,13489952.042975398,13552597.52081056,13568482.980550725
biomass,0.0,17227013.3595071,19944981.65633447,22871222.67810323
biomass boiler,2571.3239999999983,0.302653093132996,0.5859729059276538,0.63631761102878
biomass to liquid,0.0,0.0457507969902157,0.0656493665196145,0.0785670431018273
coal,0.0,485.0,0.0,0.0
coal for industry,0.0,2275.4497157852784,0.0,0.0
coal powerplants,4474.0,0.0,0.0,0.0
distribution network,16549.189341877078,23017.667169482247,31402.121671962665,32723.65009019515
gas,96227488.0,96441691.91344038,96302714.4871294,96370075.22999746
gas boiler,43776.28739083092,37383.56384603486,19308.524689201906,19308.712693133944
gas for industry,0.0,0.0087958867354543,0.0080638952859963,0.0044702544194688
hydroelectricity,38.954,0.0,0.0,0.0
kerosene for aviation,0.0,5321.120350831132,5321.120308591346,5321.120342731261
land transport oil,0.0,22834.477309611924,9786.204496741208,0.0
load shedding,0.0,31000000.0,30000000.0,28000000.0
naphtha for industry,0.0,16658.675738663016,16422.374335147706,16186.07299819092
nuclear,515.0,0.0603814382866093,0.0990031822314605,0.1192143580365583
offshore wind,973.8,34094.99316099561,55941.86899246733,55584.87031962734
oil,0.0,6951912854.001709,4313600413.651651,4432313609.952996
oil boiler,1871.4015999999988,30.804990813555637,0.0,0.0
oil powerplants,264.661,0.0,0.0,0.0
onshore wind,3527.195,7685.624862940572,46326.58403812117,46326.5876499996
power-to-gas,0.0,0.7351087465148113,36861.50310397114,48170.4389274575
power-to-heat,6212.4436643491335,11100.52298062608,24003.87921311812,23262.691589063958
power-to-liquid,0.0,0.0276155585596724,8260.68776784381,11533.81877554624
shipping methanol,0.0,36.14043647364659,289.1249200159705,361.4061994260729
shipping oil,0.0,748.110883767856,332.4936687630267,0.0
solar,5781.939183496336,34160.130704990384,61022.48789445417,85498.2764039097
solid biomass powerplants,1371.3300000000002,0.0,0.0,0.0
thermal energy storage,0.0,450022.8291901994,758416.8828644371,767596.994385244
