avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,GR,Planned maintenance,A03,,2017-01-24 00:00:00+02:00,3u-ryerfvqA7e_G-yTeEbg,283.0,Fossil Brown coal/Lignite,29WAISAGDIMI-IVW,NORTH GREECE,AG_DIMITRIOS4,AG_DIMITRIOS4,1,MAW,PT1M,2,2016-09-26 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-02-05 00:00:00+02:00,x9y-FQvYEJ0IBysfeGr8rA,274.0,Fossil Brown coal/Lignite,29WAISAGDIMI-I-M,NORTH GREECE,AG_DIMITRIOS1,AG_DIMITRIOS1,1,MAW,PT1M,2,2016-10-08 00:00:00+03:00
250,GR,Planned maintenance,A03,,2017-02-06 00:00:00+02:00,oOI5UiciSMJK2IO1G1ZqoQ,334.0,Fossil Gas,29WALOUMINIO---B,SOUTH GREECE,ALOUMINIO,ALOUMINIO,1,MAW,PT1M,2,2017-01-27 00:00:00+02:00
238,GR,Planned maintenance,A03,,2017-02-04 00:00:00+02:00,c9hf8OCCyn9Lz8MJOTDZQg,476.0,Fossil Gas,29WAISKOMOTIN-IO,NORTH GREECE,KOMOTINI,KOMOTINI,1,MAW,PT1M,2,2017-01-30 00:00:00+02:00
0,GR,Planned maintenance,A03,,2017-03-06 00:00:00+02:00,U4X4jM6UQYEL74ReiQ-idQ,256.0,Fossil Brown coal/Lignite,29WAISMEGAL-IV-C,SOUTH GREECE,MEGALOPOLI4,MEGALOPOLI4,1,MAW,PT1M,2,2017-02-04 00:00:00+02:00
0,GR,Planned maintenance,A03,,2017-06-11 00:00:00+03:00,yGtBNwGBnFK1aHaw76CaWg,274.0,Fossil Brown coal/Lignite,29WAISAGDIMI-IIL,NORTH GREECE,AG_DIMITRIOS2,AG_DIMITRIOS2,1,MAW,PT1M,2,2017-02-11 00:00:00+02:00
0,GR,Planned maintenance,A03,,2017-06-25 00:00:00+03:00,KANMeTkx5GINQtN2Il7DuQ,283.0,Fossil Brown coal/Lignite,29WAISAGDIMIIIIJ,NORTH GREECE,AG_DIMITRIOS3,AG_DIMITRIOS3,1,MAW,PT1M,2,2017-02-25 00:00:00+02:00
0,GR,Planned maintenance,A03,,2017-04-13 00:00:00+03:00,Z7DTGqneTsfVtjv0IvG5QQ,272.0,Fossil Brown coal/Lignite,29WAISKARDIAI--I,NORTH GREECE,KARDIA1,KARDIA1,1,MAW,PT1M,2,2017-03-04 00:00:00+02:00
0,GR,Planned maintenance,A03,,2017-04-18 00:00:00+03:00,lpEhxms63_9Jvs_MOGEyDw,422.0,Fossil Gas,29WHERON-CC----5,SOUTH GREECE,HERON_CC,HERON_CC,1,MAW,PT1M,2,2017-04-08 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-04-29 00:00:00+03:00,c_2f6EE79mhCDFdbmea4IA,255.0,Fossil Brown coal/Lignite,29WAISMEGAL-IIID,SOUTH GREECE,MEGALOPOLI3,MEGALOPOLI3,1,MAW,PT1M,2,2017-04-19 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-06-01 00:00:00+03:00,wU4SPdaFODgfX4lPPQ7KCg,273.0,Fossil Brown coal/Lignite,29WAISAMYNT-II-1,NORTH GREECE,AMYNDEO2,AMYNDEO2,1,MAW,PT1M,2,2017-04-22 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-05-21 00:00:00+03:00,IGr34aLdjs40pJSUbASGtQ,400.0,Fossil Gas,29WENERGEIAKITHP,NORTH GREECE,ELPEDISON_THESS,ELPEDISON_THESS,1,MAW,PT1M,2,2017-05-01 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-06-10 00:00:00+03:00,8ocwNoBytK2pStLejvBKSA,433.0,Fossil Gas,29WKORINTHOSPWR6,SOUTH GREECE,KORINTHOS_POWER,KORINTHOS_POWER,1,MAW,PT1M,2,2017-05-01 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-06-16 00:00:00+03:00,ySvI--VST9HhF-bDvoFbSQ,280.0,Fossil Brown coal/Lignite,29WAISKARDIAIIIY,NORTH GREECE,KARDIA3,KARDIA3,1,MAW,PT1M,2,2017-05-07 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-05-27 00:00:00+03:00,vIOZ78_Q-bdvuouYjj5m9Q,410.0,Fossil Gas,29WELPEDISONTHIM,SOUTH_GREECE,ELPEDISON_THISVI,ELPEDISON_THISVI,1,MAW,PT1M,2,2017-05-22 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-09-28 00:00:00+03:00,F-WMGJJndKyncBDvshhx2A,273.0,Fossil Brown coal/Lignite,29WAISAMYNT-I--L,NORTH GREECE,AMYNDEO1,AMYNDEO1,1,MAW,PT1M,2,2017-08-19 00:00:00+03:00
163,GR,Planned maintenance,A03,,2017-09-11 00:00:00+03:00,MJAB2kVtZa-05LiNiKfedw,476.0,Fossil Gas,29WAISKOMOTIN-IO,NORTH GREECE,KOMOTINI,KOMOTINI,1,MAW,PT1M,2,2017-08-28 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-09-16 00:00:00+03:00,0v1Cdt2nE15dFpcj6X7VgA,432.0,Fossil Gas,29WPROTERGIACC-4,SOUTH_GREECE,PROTERGIA_CC,PROTERGIA_CC,1,MAW,PT1M,2,2017-09-08 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-10-09 00:00:00+03:00,GAc7L_20LjCmmTBipz5-fQ,476.0,Fossil Gas,29WAISKOMOTIN-IO,NORTH GREECE,KOMOTINI,KOMOTINI,1,MAW,PT1M,2,2017-09-11 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-09-26 00:00:00+03:00,GYTWNCzYV6EsAp1L28LfxA,417.0,Fossil Gas,29WAISALIVERI-53,SOUTH GREECE,ALIVERI5,ALIVERI5,1,MAW,PT1M,2,2017-09-16 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-10-01 00:00:00+03:00,h0jzshA8tate0y5U_8ZEfw,410.0,Fossil Gas,29WELPEDISONTHIM,SOUTH_GREECE,ELPEDISON_THISVI,ELPEDISON_THISVI,1,MAW,PT1M,2,2017-09-16 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-10-01 00:00:00+03:00,S-qIVzbWRDWYlPUKh2iZqA,422.0,Fossil Gas,29WHERON-CC----5,SOUTH GREECE,HERON_CC,HERON_CC,1,MAW,PT1M,2,2017-09-26 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-11-04 00:00:00+02:00,Bynf_YWjzcVgXDXgRTQS-Q,342.0,Fossil Brown coal/Lignite,29WAISAGDIMI-V-K,NORTH GREECE,AG_DIMITRIOS5,AG_DIMITRIOS5,1,MAW,PT1M,2,2017-09-30 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-10-30 00:00:00+02:00,y1A27VrecDVylVfROtzCDw,255.0,Fossil Brown coal/Lignite,29WAISMEGAL-IIID,SOUTH GREECE,MEGALOPOLI3,MEGALOPOLI3,1,MAW,PT1M,2,2017-09-30 00:00:00+03:00
226,GR,Planned maintenance,A03,,2017-11-21 00:00:00+02:00,Xxme4rBh4x1mTWRwRNEspw,476.0,Fossil Gas,29WAISKOMOTIN-IO,NORTH GREECE,KOMOTINI,KOMOTINI,1,MAW,PT1M,2,2017-11-15 00:00:00+02:00
163,GR,Planned maintenance,A03,,2017-11-15 00:00:00+02:00,tf-4Ke71TJuXCmbTJS_J0A,476.0,Fossil Gas,29WAISKOMOTIN-IO,NORTH GREECE,KOMOTINI,KOMOTINI,1,MAW,PT1M,2,2017-10-09 00:00:00+03:00
0,GR,Planned maintenance,A03,,2017-02-12 00:00:00+02:00,dxYuhQEPcmRq8S89b6ZOZw,274.0,Fossil Brown coal/Lignite,29WAISAGDIMI-I-M,NORTH GREECE,AG_DIMITRIOS1,AG_DIMITRIOS1,1,MAW,PT1M,1,2016-10-15 00:00:00+03:00
