avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,PL,Planned maintenance,A03,Cancelled,2017-04-01 00:00:00+02:00,ey7KjCFkpqeVal3WfFSAkw,200.0,Fossil Brown coal/Lignite,19W000000000142A,Polska,Pątnów 1,Pątnów 1 B3,1,MAW,PT1M,2,2015-09-01 00:00:00+02:00
0,PL,Planned maintenance,A03,Cancelled,2017-04-01 00:00:00+02:00,CkmcrBiQG13B_PVsudR3AQ,200.0,Fossil Brown coal/Lignite,19W000000000142A,Polska,Pątnów 1,Pątnów 1 B4,1,MAW,PT1M,2,2015-12-24 00:00:00+01:00
0,PL,Planned maintenance,A03,Cancelled,2017-04-01 00:00:00+02:00,Ayajs67uhz01K5AHt9Cl-g,200.0,Fossil Brown coal/Lignite,19W000000000142A,Polska,Pątnów 1,Pątnów 1 B4,1,MAW,PT1M,2,2015-09-01 00:00:00+02:00
0,PL,Planned maintenance,A03,Cancelled,2017-04-01 00:00:00+02:00,CnNFuCVW9zOr79ieZIHvKA,200.0,Fossil Brown coal/Lignite,19W000000000142A,Polska,Pątnów 1,Pątnów 1 B3,1,MAW,PT1M,2,2015-12-24 00:00:00+01:00
0,PL,Planned maintenance,A03,Cancelled,2019-01-01 00:00:00+01:00,_ZZY7eILurBh5CAce5Gy_A,200.0,Fossil Brown coal/Lignite,19W000000000142A,Polska,Pątnów 1,Pątnów 1 B4,1,MAW,PT1M,2,2016-01-01 00:00:00+01:00
0,PL,Planned maintenance,A03,Cancelled,2017-01-01 00:00:00+01:00,vknrzySC3JCIeNZKHXLBeg,485.0,Fossil Gas,19W000000000256W,Polska,EC Włocławek,EC Włocławek B1,1,MAW,PT1M,2,2016-09-23 22:00:00+02:00
0,PL,Planned maintenance,A03,Cancelled,2017-11-03 00:00:00+01:00,9xVItlic2PUmca7SZtGveQ,226.0,Fossil Hard coal,19W0000000001349,Polska,Ostrołęka B,Ostrołęka B B03,1,MAW,PT1M,3,2016-11-02 15:15:00+01:00
0,PL,Planned maintenance,A03,Cancelled,2017-11-03 00:00:00+01:00,jqtvZaUbHmuLdYBkm0WGyw,226.0,Fossil Hard coal,19W0000000001349,Polska,Ostrołęka B,Ostrołęka B B03,1,MAW,PT1M,2,2016-11-02 15:15:00+01:00
0,PL,Planned maintenance,A03,Cancelled,2017-11-03 00:00:00+01:00,F3sBAXCMhhAlbPVVpYkAkA,226.0,Fossil Hard coal,19W0000000001349,Polska,Ostrołęka B,Ostrołęka B B03,1,MAW,PT1M,2,2016-11-02 14:15:00+01:00
0,PL,Planned maintenance,A03,Cancelled,2017-11-03 00:00:00+01:00,jgs1hewIy6GuGX1LoyXWTg,226.0,Fossil Hard coal,19W0000000001349,Polska,Ostrołęka B,Ostrołęka B B03,1,MAW,PT1M,2,2016-11-02 15:15:00+01:00
180,PL,Planned maintenance,A03,,2017-01-01 00:00:00+01:00,fnGMRW1zL73LXz7KWp_G4g,230.0,Fossil Hard coal,19W0000000001195,Polska,Łaziska 3,Łaziska 3 B09,1,MAW,PT1M,2,2016-12-31 13:31:00+01:00
0,PL,Planned maintenance,A03,,2017-01-01 08:31:00+01:00,PHfo7f6Ksdiu-mT83uh22Q,261.0,Fossil Brown coal/Lignite,19W000000000199I,Polska,Turów,Turów B04,1,MAW,PT1M,4,2016-12-27 00:00:00+01:00
80,PL,Planned maintenance,A03,,2017-01-02 06:45:00+01:00,WSyLDRi2Q_N7CqMXLpE49g,120.0,Fossil Brown coal/Lignite,19W000000000005K,Polska,Adamów,Adamów B1,1,MAW,PT1M,2,2016-12-31 12:00:00+01:00
