,CCGT,CHP,H2 turbine,Imports_Exports,OCGT,battery storage,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-04-23 18:00:00,2.95958690232804E-06,5.19411552223001E-06,1.69544311909725E-06,-5.61760677640737,6.33812759229411E-07,6.1644859217155,-25.4045290555571,34.3583112300147,5.85645872921846,-15.3570945953743,0,0,-1.60604529253874E-05,-2.06191484039744E-05,1.2463263638167E-05
2013-04-23 19:00:00,2.95226530682582E-06,5.16388695412776E-06,1.69138867866722E-06,-5.62738991910361,6.33346728746613E-07,5.87268632970013,-25.381149389847,35.0223956127202,4.9617474993299,-14.8482641088898,0,0,-1.60458280500677E-05,-2.09931973082865E-05,1.2287546547202E-05
2013-04-23 20:00:00,2.93835123542273E-06,5.13111787082083E-06,1.68440417994875E-06,-9.2899725381558,6.32359550578662E-07,5.83605838568849,-24.2386968955166,34.0798774289675,4.17338388596721,-10.5606236994514,0,0,-1.60432116883413E-05,-2.14182408416326E-05,1.22447567861405E-05
2013-04-23 21:00:00,2.92875823323395E-06,5.10910365378435E-06,1.67927789063514E-06,-9.22967579123861,6.31708826354002E-07,5.71357777900946,-22.8968782738841,33.1994031303729,4.56147558439219,-11.3478751364489,0,0,-1.61917454271787E-05,-2.19531010444708E-05,1.2261426406695E-05
2013-04-23 22:00:00,2.92793747868577E-06,5.10567964918775E-06,1.67913779340567E-06,-16.6022431555417,6.31661634992207E-07,6.26240534625256,-21.6838559272728,32.0582674898219,4.45392396932088,-4.48847058818997,0,0,-1.61900162336366E-05,-2.17574510093074E-05,1.22364483894994E-05
2013-04-23 23:00:00,2.93312911783106E-06,5.10709073659153E-06,1.67982448493568E-06,-5.36940223461682,6.32064258790634E-07,5.57667260775721,-21.0783904136519,29.0705106654255,6.03639858168327,-14.2357618024424,0,0,-1.63496807382444E-05,-2.18685845471579E-05,1.2244662577353E-05
2013-04-24 00:00:00,2.93311287610996E-06,4.71214798557505E-06,1.68016011848776E-06,-7.20962582099309,6.3206957066488E-07,5.59165933141503,-20.0291053483946,28.7342062518885,6.48919291216345,-13.5762993802773,0,0,-1.63783703287663E-05,-2.19584893442094E-05,1.22329896349963E-05
2013-04-24 01:00:00,2.93454143951188E-06,4.71952618567957E-06,1.6810265002844E-06,-13.5851075045702,6.32187232442935E-07,5.83073776334714,-19.9637600314143,28.6805068135648,7.17297502555865,-8.13532411542177,0,0,-1.64000153256012E-05,-2.19638178417837E-05,1.22404207966873E-05
2013-04-24 02:00:00,2.93777629460565E-06,5.15108575250947E-06,1.68137078271599E-06,-13.7622984952366,6.32433295891303E-07,6.33473001080267,-20.2133579988205,24.274041352561,8.21811000987696,-4.85119776475195,0,0,-1.64253944371069E-05,-2.15864379198316E-05,1.22747726782044E-05
2013-04-24 03:00:00,2.9430555849176E-06,5.14647189454399E-06,1.68193668214763E-06,-5.09798728247355,6.32799906182288E-07,6.03882626991289,-21.060536769989,19.6440143995814,8.96492901382641,-8.48921887919587,0,0,-1.65191818016695E-05,-2.11792854127572E-05,1.22953213999395E-05
2013-04-24 04:00:00,2.95161190476846E-06,5.17656842270569E-06,1.68570514466753E-06,-5.18241304778218,6.33395951014454E-07,6.63283589149322,-22.4478814006998,17.4690004373434,9.28069039878626,-5.75220594481145,0,0,-1.64538322173655E-05,-2.0899023159582E-05,1.22944976336343E-05
2013-04-24 05:00:00,2.96682214807185E-06,5.23186701059274E-06,1.69520363539975E-06,-5.2396588611627,6.34514262707162E-07,7.25361199874958,-24.5130439707665,18.5571887159932,9.66360031180446,-5.72167234326631,0,0,-1.6314613363221E-05,-2.08299815039889E-05,1.2426962312907E-05
2013-04-24 06:00:00,3.01722319608785E-06,5.43316307945174E-06,1.74835805119515E-06,-5.1145886779754,6.39009463183177E-07,8.15262229554368,-21.9769977128278,21.5084183953895,9.16548536548378,-14.1597427800927,2.4248552146001,-2.78898675853522E-05,-1.60019955710595E-05,-2.07179302239809E-05,1.3118933944083E-05
2013-04-24 07:00:00,2.9718341196334E-06,5.29054176842918E-06,1.7209778675294E-06,7.83834188181333,6.31376279016471E-07,-3.90922430596508,-15.6140815992587,29.2579689208432,6.84976436389081,-31.0234854189437,6.60078230420669,-3.39745282512471E-05,-1.87420473900914E-05,-2.46723024191327E-05,1.68708305489208E-05
2013-04-24 08:00:00,2.8356398589157E-06,4.27511588278306E-06,1.52809868862851E-06,0.613147417657452,6.10365337994841E-07,-10.8367843441542,-19.0579247677199,41.6059660635537,8.5035520251256,-31.0235162906073,10.1957213700611,-7.6449378647581E-05,-3.66779826551635E-05,-4.79335966622064E-05,3.27765148464959E-05
2013-04-24 09:00:00,2.70462933514702E-06,3.80125885668263E-06,1.37188979601451E-06,-8.12026880041584,5.90225088205821E-07,-10.8368011154832,-17.1604459115114,43.5583005325932,12.386335162724,-31.0235234748865,12.7279854767334,-0.103632718460473,-0.435647077383896,-0.646553258077876,0.00380855134089451
2013-04-24 10:00:00,2.70409053665454E-06,3.80088233400577E-06,1.36716125790939E-06,0.825247396822133,5.89952991555817E-07,-10.8368012393647,-14.2847079287275,43.0522718476914,8.96763808183267,-31.0235236083146,14.3565220312838,-0.097565536499863,-0.666556841452439,-9.84268386837924,0.00317124900682845
2013-04-24 11:00:00,2.70388793088754E-06,3.80697547497324E-06,1.36676960402355E-06,3.05412419344116,5.89822444855058E-07,-10.8368009907899,-13.2911878413623,43.7247184292062,12.773962600897,-31.0235236050806,14.9989545603027,-0.0951157290564793,-0.827596061516908,-18.0230296617445,0.00320488175008333
2013-04-24 12:00:00,2.70369066092243E-06,3.80989864292872E-06,1.36738311795328E-06,2.24657610357362,5.89782536939353E-07,-10.8368009173711,-14.0132089153185,43.8195782877809,15.9067934391263,-31.0235235742841,14.5252054047008,-0.0944221914193886,-0.946053294891607,-19.1296035887862,0.0032191388461555
2013-04-24 13:00:00,2.70538685701598E-06,3.81264485964992E-06,1.37028885448373E-06,1.05171860745164,5.90017911553749E-07,-10.8368010457987,-17.0724846531736,43.8425992311694,18.9584925241859,-31.0235234900245,12.6706830612657,-0.0941515969918158,-1.05109255601302,-15.9955985349365,0.00342847042291532
2013-04-24 14:00:00,2.73288129168202E-06,3.89381911856963E-06,1.40056960184808E-06,-10.9469045322392,5.9422637015932E-07,-10.8367996233881,-21.3331807687869,43.854757642063,20.2006576903425,-31.0235224766293,10.0858120204157,-0.000361660765143907,-0.000182358982453081,-0.000230046056703364,0.000160535513904852
2013-04-24 15:00:00,2.84892501089681E-06,4.31992378854015E-06,1.53995478436263E-06,-15.7125350222991,6.11849616883789E-07,-10.8367783686545,-13.8611061273478,43.8655175331577,20.0816351413588,-31.0235154105662,7.48695833092795,-9.59192882247835E-05,-3.47006429047951E-05,-4.64344541905256E-05,3.17335842949947E-05
2013-04-24 16:00:00,2.97517782926231E-06,4.88882805470589E-06,1.70557536133087E-06,-10.2010449417075,6.30986518550438E-07,-6.16244329207065,-19.3207961065562,43.8111221742945,19.1569039902408,-31.02348535027,3.73982947309807,-5.12386321796438E-05,-1.87626796343352E-05,-2.58676422186682E-05,1.62517647624471E-05
2013-04-24 17:00:00,3.00466487443226E-06,5.04948039487539E-06,1.74611150976781E-06,-21.7606064537179,6.3744272009802E-07,0.000519306554219589,-22.8612411160062,43.2983944376047,18.3753259824818,-18.2808499882209,1.22851115216686,-2.69634810261592E-05,-1.60215241496644E-05,-2.22876089729938E-05,1.28838189944144E-05
2013-04-24 18:00:00,2.95381530797217E-06,4.91602249619941E-06,1.71081776781318E-06,-22.3795823199853,6.33555445429167E-07,-3.79257085646452E-05,-24.3926268740239,40.3549685928404,20.0209390386017,-13.603632691479,0,0,-1.65040927183213E-05,-2.27083889431129E-05,1.2642022017729E-05
2013-04-24 19:00:00,2.93865852907275E-06,4.86594282057897E-06,1.70430447136245E-06,-22.758459765517,6.32824117516535E-07,-0.000572955979330071,-24.2764433346558,31.1981543249125,16.7983867257335,-0.961036661453693,0,0,-1.67806848039618E-05,-2.28467019298821E-05,1.2739388267734E-05
2013-04-24 20:00:00,3.79123353240477E-06,0.523829498328837,4.004455622541E-06,-9.81145300689007,7.49561139923748E-07,3.01327137447997E-05,-22.8011844809559,19.7433596967461,12.3645352013436,-0.0191237474080739,0,0,-5.7334324522742E-06,-7.8600586170284E-06,4.37043585086607E-06
2013-04-24 21:00:00,3.93500416217568E-06,0.523833498137855,4.7001861911852E-06,-3.62967415168238,7.66634064457406E-07,4.99518089566472,-21.676396396253,11.5389437519775,8.26722225109088,-0.0191190190264925,0,0,-5.29889324940314E-06,-7.16291671403997E-06,4.0555405014665E-06
2013-04-24 22:00:00,3.94073941583331E-06,0.523833525060418,4.70534245493366E-06,-1.43794553632694,7.67132405525665E-07,8.14383766083237,-20.6134171194809,8.25422690276257,5.14857408191425,-0.0191190355867688,0,0,-5.22868366672924E-06,-6.86793005477115E-06,4.04587627764466E-06
2013-04-24 23:00:00,3.9303471689458E-06,0.523833520436054,4.69003377404389E-06,0.574360255033314,7.6626739689862E-07,10.5694696582172,-19.9702854642146,4.99808375514616,3.32364759508007,-0.0191191793121186,0,0,-5.14674421665262E-06,-6.55893476437721E-06,4.05045301624363E-06
2013-04-25 00:00:00,3.92373319411384E-06,0.523833561095187,4.67624886521451E-06,4.28830975288974,7.65541676275069E-07,10.7981947546508,-19.3263893172056,2.47656313813294,1.25859690111699,-0.0191192598347952,0,0,-4.89414186611015E-06,-6.13899238305993E-06,4.04940135523666E-06
2013-04-25 01:00:00,3.92308573624618E-06,0.523833555698296,4.66402610378007E-06,5.96649673666817,7.65227867032978E-07,10.7958028953641,-19.2389430440274,1.66266129672698,0.309249015424796,-0.0191192869536606,0,0,-8.38927272582168E-07,-1.76217234673004E-06,4.04445769253259E-06
2013-04-25 02:00:00,3.92818061198573E-06,0.52383355074835,4.66260822803067E-06,5.58519498578182,7.65676271365798E-07,10.7964056222383,-19.3253131231803,2.4389786338145,0,-0.0191192641128329,0,0,0,-1.80423654387596E-06,4.04013495822E-06
2013-04-25 03:00:00,3.93406386409834E-06,0.523833539305142,4.66414856187824E-06,4.53280253487406,7.66274047572021E-07,10.7959583474596,-19.8553463112134,4.02185161418338,0,-0.0191192176031844,0,0,0,-1.87051008606431E-06,4.01704550567897E-06
2013-04-25 04:00:00,3.94449651305419E-06,0.5238335625951,5.05919043767437E-06,2.9227561798349,7.67388251725835E-07,10.7960104019514,-21.1670635038578,6.94356687212197,0,-0.0191191177389061,0,0,0,-6.20192269658898E-06,4.05011492029719E-06
2013-04-25 05:00:00,3.9673192660124E-06,0.523833610974852,5.1199931339563E-06,0.663756397343526,7.69168712318365E-07,10.7938838167324,-22.9233632662544,10.7497524726591,0,-0.0191189058441621,0.21124867357171,-0.00000843322968090002,0,-6.34582523830313E-06,4.13344537333295E-06
2013-04-25 06:00:00,4.00104213542008E-06,0.523833733294312,5.33445121248899E-06,-0.727917885692902,7.71994780475033E-07,4.41067025580991,-21.1762832396573,14.2967124683714,0.470840812460876,-0.0191184833556017,2.22126024650721,-9.3451725285686E-06,-4.67747492446513E-06,-6.38360455116425E-06,4.35593228729445E-06
2013-04-25 07:00:00,3.13268126658251E-06,6.30193710807268E-06,2.2167997057616E-06,-3.71335507468977,6.77387224046963E-07,-3.20989536038637E-05,-18.6862139158581,18.2087516011301,0,-0.0637016508681767,4.25456952333269,-2.18335161335906E-05,0,-1.44685388834006E-05,1.07254388938944E-05
2013-04-25 08:00:00,3.02571659545063E-06,5.37748604576931E-06,2.02099471381331E-06,-12.8344451845326,6.58833049908104E-07,-0.000407514647345853,-16.0679928630225,23.0188202479802,0,-0.0637818264056442,5.94784323554573,-3.12385836244943E-05,0,-1.86292198762482E-05,1.38797073610102E-05
2013-04-25 09:00:00,3.02420347881485E-06,5.32224184624219E-06,1.99075456229962E-06,3.31487665575666,6.59902004852372E-07,-10.5932084889116,-14.9548649310833,29.0229983600098,0.622338711226034,-14.0285784137407,6.61650004736599,-4.10045359887951E-05,-1.44514855220947E-05,-1.9631487511009E-05,1.41462001455314E-05
2013-04-25 10:00:00,3.0207471467427E-06,5.32269749951816E-06,1.97544887292576E-06,10.2573108052239,6.56820227398052E-07,-10.5883606600921,-12.8275771147266,27.5212662004265,0,-22.1957169783,7.83313608010851,-5.23491311671699E-05,0,-1.91382791909064E-05,1.4145358352132E-05
2013-04-25 11:00:00,3.00652875113172E-06,5.25104516612468E-06,1.96151149657144E-06,8.64480920590769,6.56957821048762E-07,-10.8365777723744,-10.0961526788179,31.8587929354466,1.9145364868779,-31.023382738968,9.53805690867817,-5.86260981299864E-05,-1.54770613585598E-05,-2.09269497921593E-05,1.48227935904128E-05
2013-04-25 12:00:00,2.82334782054541E-06,4.30742224471894E-06,1.68921899638025E-06,8.01601964888332,6.09961430666685E-07,-10.836794760843,-17.8234629893117,37.4531331218804,3.18736663084415,-31.023518260676,11.0274430112034,-0.000102091908585118,-3.61922783126687E-05,-4.72054380077708E-05,3.40890173423555E-05
2013-04-25 13:00:00,2.85241457383236E-06,4.43254181900495E-06,1.73530893240205E-06,-3.73972072104609,6.14188976300034E-07,-10.8367915025232,-8.12127591921157,39.0629279894726,3.93879175852644,-31.0235157975957,10.7197370881276,-8.50040411815084E-05,-3.04008447456994E-05,-3.99707959117792E-05,2.82765976339837E-05
2013-04-25 14:00:00,3.02121753799975E-06,5.31796003049364E-06,2.00487968869894E-06,-0.141089428361567,6.3888563279059E-07,-10.8362662212134,-11.6185939261963,40.1750547657949,4.84094182487755,-31.0232405374254,8.6032731218106,-5.59383645754343E-05,-1.56435312926675E-05,-2.11783591778138E-05,1.431508526971E-05
2013-04-25 15:00:00,3.03168849652418E-06,5.353089836267E-06,2.03061010409271E-06,-12.7993074573457,6.40160300269547E-07,-10.576117617483,-15.3896611884212,41.538574152514,5.74267187521379,-14.7907228059636,6.2746414069628,-5.52071330301773E-05,-1.54621435767979E-05,-2.12065680384311E-05,1.41543473886325E-05
2013-04-25 16:00:00,3.02925472586992E-06,5.29444795213374E-06,1.81859192009819E-06,-12.9693341735431,6.40045937857351E-07,-10.5762782945746,-18.5119796075121,41.7788272803507,6.30101787439825,-10.0366424479139,4.0144575346055,-4.41847033271517E-05,-1.55557979290535E-05,-2.14097412620887E-05,1.39536242427167E-05
2013-04-25 17:00:00,3.00963271685155E-06,5.11170963321294E-06,1.77073108998283E-06,-19.0444989061527,6.38148651524988E-07,-8.428574045387,-21.816021953102,40.112421589577,7.82523619396945,-0.277879344721616,1.62936977398856,-2.73668282507188E-05,-1.58307794870609E-05,-2.18107457783494E-05,1.31333975189367E-05
2013-04-25 18:00:00,2.9636180372784E-06,4.99171487584549E-06,1.73580282626618E-06,-19.7748925839023,6.34315906984758E-07,-2.65675260738187,-23.8638289551887,36.6515241255405,9.71986221550125,-0.0758848827744941,0,0,-1.63395056092952E-05,-2.2210153414476E-05,1.27996605329386E-05
2013-04-25 19:00:00,3.13578733282898E-06,6.61139230540217E-06,2.05116440320329E-06,-19.6625461907974,6.60613604861356E-07,-7.07697861823156E-06,-23.5871903501364,32.1982415021024,11.1152076158661,-0.0636977810017651,0,0,-1.09864741891954E-05,-1.503395577182E-05,8.5047739096697E-06
2013-04-25 20:00:00,3.32580035565038E-06,1.17784890131448E-05,2.49216916773196E-06,-12.8577165596156,6.88806654773672E-07,0.25522490926662,-22.4670409067802,24.768351244921,10.3648588191503,-0.063684856133649,0,0,-8.35068031881292E-06,-1.13656907413377E-05,6.44297028179671E-06
2013-04-25 21:00:00,3.32076407167188E-06,1.1686848768429E-05,2.49257542816308E-06,-6.37976025811186,6.88474775380356E-07,0.00163747040581335,-21.4791630704474,19.1358566220944,8.78510735338035,-0.0636852027409366,0,0,-8.43003105674711E-06,-1.14745301980515E-05,6.5092363749553E-06
2013-04-25 22:00:00,3.27948877655016E-06,1.05388361850472E-05,2.41710510927093E-06,-10.8432776466556,6.83262744242004E-07,-0.26733714224847,-20.4403386816915,24.3470893842166,7.26754681654777,-0.0636875555851111,0,0,-8.70629170474047E-06,-1.18160901933734E-05,6.7967708105977E-06
2013-04-25 23:00:00,3.32150098625396E-06,1.17096211298817E-05,2.51173588226193E-06,-8.34013638851165,6.88755645266151E-07,0.000108119587254199,-19.7695972634841,20.6783363469952,7.4949666497551,-0.0636853436452516,0,0,-8.36968509965175E-06,-1.08802127727063E-05,6.54856570472625E-06
2013-04-26 00:00:00,3.32458960715804E-06,1.18123966142826E-05,2.5267154307619E-06,-5.1991155920285,6.89036099256686E-07,9.97273876542093E-06,-21.1554192420341,19.983044718098,6.43515680009931,-0.0636852104733761,0,0,-8.32387469257867E-06,-1.04388039529294E-05,6.5375996961729E-06
2013-04-26 01:00:00,3.32145693259651E-06,1.18498679665152E-05,2.53578040416639E-06,-3.75704782505152,6.8883352166969E-07,-8.90593809058954E-05,-21.2528985217049,20.1712595874231,4.90245260138555,-0.0636852118735066,0,0,-8.26112533914625E-06,-1.07426528593795E-05,6.56083802412403E-06
2013-04-26 02:00:00,3.30935003387338E-06,1.19346027622318E-05,2.54111248560053E-06,-3.25586543637223,6.87949779940019E-07,-0.000249649373533885,-21.9755436027498,19.7795574207893,5.51577856094775,-0.0636851646713584,0,0,-8.3024986005853E-06,-1.13994442752998E-05,6.58505574491093E-06
2013-04-26 03:00:00,3.36773726195325E-06,1.50729417090767E-05,2.71351820059265E-06,-0.827939967433957,6.96196472087152E-07,5.65533698700748E-05,-23.5652085600577,16.8342208484169,7.62253773645629,-0.0636794435482978,0,0,-7.83032236157055E-06,-1.08586962257131E-05,6.14535502227441E-06
2013-04-26 04:00:00,3.40915655005177E-06,1.8043294584039E-05,3.05311149138905E-06,2.52044449540608,7.01600948847779E-07,0.0197003412583432,-25.0323008221981,14.2118539892341,8.34395870523867,-0.0636738613301742,0,0,-7.61017416334653E-06,-1.04210518994711E-05,5.9252117287788E-06
2013-04-26 05:00:00,3.4264526256986E-06,1.80822958148749E-05,2.82308645121679E-06,3.72662090986988,7.02593796083174E-07,4.27555206576501,-26.9116645254656,12.1061681112394,6.86697971984541,-0.0636736365142309,0,0,-7.46516675771147E-06,-1.02363053417978E-05,5.98454802984694E-06
2013-04-26 06:00:00,3.46047130003386E-06,1.84158420194117E-05,2.87497588342491E-06,7.24423310371509,7.06222895329379E-07,2.51930917890244,-26.7755725896638,10.7741676489334,5.30624235427237,-0.0636732244421259,0.995288155586345,-1.29422795722945E-05,-7.3377716230425E-06,-1.00264153756219E-05,6.19623192586753E-06
2013-04-26 07:00:00,3.46465300149722E-06,1.84829559195494E-05,2.88233600663618E-06,7.72262374934411,7.065022803694E-07,2.94041561533068,-26.6844477180571,10.0672047351528,4.59957652319415,-0.0636730496990029,1.41829472637311,-1.31418630783435E-05,-7.28504938373931E-06,-9.97019547398876E-06,6.27722090493277E-06
2013-04-26 08:00:00,3.45910114489999E-06,1.84941269760434E-05,2.88013989892878E-06,7.91556142815746,7.05729095545749E-07,1.99471770948511,-26.8236116397292,10.5288566685084,5.13269723162625,-0.0636730152896527,1.31544630717795,-1.30849704360079E-05,-7.31286597049063E-06,-1.00909431020885E-05,6.27148926907066E-06
2013-04-26 09:00:00,3.41018480427492E-06,1.51956957827099E-05,2.75068137044842E-06,9.13623749586676,6.99118304060435E-07,-1.09638703044675,-27.1800024962462,11.1373835520202,6.91950076255769,-0.0636789687054817,1.14694663960509,-1.35322873931748E-05,-7.6936799633387E-06,-1.06752873253925E-05,6.53550899322495E-06
2013-04-26 10:00:00,3.41005476571881E-06,1.52730291597324E-05,2.7520099112064E-06,6.32113809189666,6.9894655421804E-07,-0.00283290172957285,-27.1807253773501,9.03906603442157,10.6848346465067,-0.0636788262925972,1.20219794149795,-1.35381629001514E-05,-7.80847103604287E-06,-1.02931749089998E-05,6.54450312928134E-06
2013-04-26 11:00:00,3.41357055055659E-06,1.53181685035938E-05,2.75796979956433E-06,3.8805937037936,6.99209752116214E-07,-0.00283296411352018,-27.0159757955904,9.29304511887922,12.5078958439476,-0.063678767474615,1.40095231420394,-1.36231439722833E-05,-7.81198770755509E-06,-1.01416766977815E-05,6.5800765414216E-06
2013-04-26 12:00:00,3.41694942852091E-06,1.53492010812285E-05,2.76215777350037E-06,2.89458112987104,6.99539131988918E-07,-0.00268918728867032,-26.8768164808293,9.84831340356178,12.728104152091,-0.0636787411054232,1.47218496887872,-1.36488046628077E-05,-7.81061566590324E-06,-9.98015046427067E-06,6.6216568223878E-06
2013-04-26 13:00:00,3.42046858829948E-06,1.54002736135336E-05,2.77345283322344E-06,0.789804922034607,7.0010589858336E-07,-0.00263642369417913,-26.3940622674336,13.0743069618372,10.8795226795424,-0.0636787240192787,1.71674200199473,-1.37426240821205E-05,-7.79098133750722E-06,-9.91406833942544E-06,6.6637765192135E-06
2013-04-26 14:00:00,3.41624769634217E-06,1.53086595768287E-05,2.76948794427395E-06,-0.821569501858527,6.99804441560892E-07,-1.76079784670356,-26.6090938340502,16.8123158667602,10.8819240547487,-0.0636788802766802,1.56089950107457,-1.37149412767341E-05,-7.80674401968895E-06,-1.00056030834488E-05,6.65263368491712E-06
2013-04-26 15:00:00,3.4082998615396E-06,1.5195803197392E-05,2.75678800478453E-06,-0.937240997587553,6.99054436731513E-07,-4.3794812513941,-27.3364953141438,20.2765619698893,11.3335329191859,-0.063678999120237,1.1068013006551,-1.35197541249325E-05,-7.82378017305518E-06,-1.02693994746637E-05,6.60048467351053E-06
2013-04-26 16:00:00,3.36960338474619E-06,1.49265505993545E-05,2.71198966289685E-06,-0.910016958236152,6.95653857659699E-07,-4.988797394079,-27.6207777378959,20.9264605360683,12.0622442965555,-0.063679535619175,0.594566738462778,-1.3088900980915E-05,-7.93302227222625E-06,-1.0555639286287E-05,6.59969341242998E-06
2013-04-26 17:00:00,3.40432442312078E-06,1.8046423026837E-05,2.81199718668601E-06,0.703546628879968,7.00860422309074E-07,0.247500800621142,-27.73035978381,17.1249021065875,9.52243315689702,-0.063673578629631,0.195644809295007,-1.16299101366146E-05,-7.62781769753929E-06,-1.00905384434558E-05,6.2923751403248E-06
2013-04-26 18:00:00,3.40924665322077E-06,1.79047566588261E-05,2.79303016456956E-06,3.16139408879822,7.01167401594162E-07,4.73040490670012,-27.3361946241904,11.816945947306,7.69110578132205,-0.063673672771293,0,0,-7.54600897238333E-06,-9.85393575108762E-06,6.21097635345896E-06
2013-04-26 19:00:00,3.41829203406491E-06,1.7867088468917E-05,2.79354907767344E-06,5.49543289745428,7.01742894869751E-07,6.45015014294203,-26.5337411075504,8.09146034393473,6.56035347415938,-0.063673486443476,0,0,-7.49281646200473E-06,-9.59873121557029E-06,6.10767441560635E-06
2013-04-26 20:00:00,3.42057003536295E-06,1.77964652943515E-05,2.78798311749001E-06,6.13545573167469,7.01768513513389E-07,8.15079840537313,-25.1200215491481,5.81452701964642,5.08289590628757,-0.0636734587177673,0,0,-7.4336982615506E-06,-9.27772613871782E-06,6.03711348945722E-06
2013-04-26 21:00:00,3.41725739148994E-06,1.77137536487613E-05,2.78102574041665E-06,6.64733388607739,7.01491572035141E-07,8.18637478616814,-23.6711563758676,4.98539148914013,3.91571169951254,-0.0636735749642288,0,0,-7.36446496712517E-06,-9.04604046319831E-06,6.00978275524788E-06
2013-04-26 22:00:00,3.42155622113075E-06,1.77135781507254E-05,2.78710921328E-06,6.25839803655053,7.02184241841165E-07,5.16369630210782,-22.4741577318792,6.58238693885235,4.53333200507961,-0.0636735491047173,0,0,-7.41115078319865E-06,-9.09528525686346E-06,6.00220494850751E-06
2013-04-26 23:00:00,3.42440184631507E-06,1.77242540035435E-05,2.79302438202364E-06,5.84246169024472,7.02676811472268E-07,4.86468309351678,-21.8041459459864,6.98271762340931,4.17793904484922,-0.0636735815248165,0,0,-7.37768339972433E-06,-9.07767965830725E-06,6.00597667206859E-06
2013-04-27 00:00:00,3.42529916087562E-06,1.77269272103051E-05,2.79407515223272E-06,6.21953571897956,7.02866426448798E-07,5.08014233503626,-22.0082796865209,6.52275134077621,4.24950588362655,-0.0636736008666398,0,0,-7.38645350521949E-06,-9.15636997835967E-06,6.01272734234225E-06
2013-04-27 01:00:00,3.42545625865848E-06,1.77071901656252E-05,2.79045330844318E-06,6.55430066801268,7.0300557223714E-07,5.40730784948419,-22.2193486958786,6.00300781574746,4.3183880326794,-0.0636736042800587,0,0,-7.3940952212439E-06,-9.19873765860329E-06,6.01769186038932E-06
2013-04-27 02:00:00,3.42460475537693E-06,1.76692272954819E-05,2.78029545689612E-06,6.67965765633408,7.02967830729182E-07,7.1750367623552,-23.0895569160107,4.86498369441965,4.43353448799271,-0.0636736059387312,0,0,-7.40497753929503E-06,-9.14269761765346E-06,6.01970917037632E-06
2013-04-27 03:00:00,3.42715185331186E-06,1.76611753817585E-05,3.00121353088443E-06,6.44054661822189,7.03340190462694E-07,9.70765965132764,-24.7455560124889,3.90718702326223,4.75381807926889,-0.0636735658025761,0,0,-7.42308573546779E-06,-9.05719981523481E-06,6.01543830564668E-06
2013-04-27 04:00:00,3.42908273253811E-06,1.76602200252535E-05,2.99508497814979E-06,7.01496773438271,7.0345243887826E-07,10.4891863557873,-25.8738892612783,3.57272114186951,4.8606692187113,-0.0636734766201359,0,0,-7.41941101215105E-06,-9.02360984494627E-06,6.01913038036015E-06
2013-04-27 05:00:00,3.44454874622442E-06,1.77878516292578E-05,2.77482095683414E-06,7.59801796292495,7.04879271865785E-07,10.6357461942188,-25.5977181807062,2.75556114494809,4.4036511363006,-0.0636731831886916,0.268408203581877,-1.18309559236344E-05,-7.34034923645766E-06,-8.8417750998189E-06,6.04398795395095E-06
2013-04-27 06:00:00,3.47555292732139E-06,1.82535593625576E-05,2.82903879993709E-06,7.14791996829049,7.07824143425565E-07,6.60316458419788,-22.7106634115073,2.3135941096801,4.43848841874188,-0.0636726356455394,2.27116271540798,-1.33477764696261E-05,-7.26580341940064E-06,-8.6751856833237E-06,6.2474232807703E-06
2013-04-27 07:00:00,3.49689414068055E-06,1.82528783769751E-05,2.89263067220965E-06,6.39859121718801,7.08623607268498E-07,0.000704713100411601,-18.8711300233409,2.57741587767583,4.87761142136798,-0.0636733956712234,5.0804733474517,-1.35119603716358E-05,-7.22251776967653E-06,-8.57908189875475E-06,6.5769232871493E-06
2013-04-27 08:00:00,3.36221650010177E-06,1.11775164399786E-05,2.53143028204201E-06,-0.349727964580429,6.89403449433368E-07,-0.411348337108957,-15.3737948126925,3.72956945836699,5.07768853419147,-0.0636855432361897,7.39130504459807,-1.57009591584872E-05,-8.33693816558423E-06,-9.83093698962547E-06,7.71227693292676E-06
2013-04-27 09:00:00,3.35992920359543E-06,1.12233652012597E-05,2.52078933784962E-06,3.66749565107634,6.88757840097554E-07,-9.96132168678756,-12.8113004292854,4.84666288196079,5.40524668309072,-0.0636853999552153,8.91691857130885,-2.55583870427581E-05,-8.32954327013624E-06,-9.89696599756592E-06,7.74132106467521E-06
2013-04-27 10:00:00,3.35294996437863E-06,1.1203054130546E-05,2.50179515854461E-06,4.49030126994066,6.87765862834912E-07,-8.55828675419511,-11.6740377942388,3.51545227256819,2.83335615579795,-0.0636853665463876,9.45692393140915,-3.3235282453041E-05,-8.1239549734704E-06,-9.81520324874551E-06,7.75697462333553E-06
2013-04-27 11:00:00,3.35660363274733E-06,1.12746964416584E-05,2.51002176517667E-06,1.89569187407456,6.88094732929811E-07,-9.74412662044567,-10.7968775347525,4.90193484555765,4.03679841356457,-0.0636852476607142,9.77029185821829,-3.68510351764995E-05,-8.23978396982739E-06,-1.00872284838105E-05,7.78520197733466E-06
