Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,ETEM_______,2056,1.0,CZ,,,STUR,NUC,0.405,24.0,24.0,0.0013335925,0.0013335925,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,EDUK_______,1880,1.0,CZ,,,STUR,NUC,0.405,24.0,24.0,0.0022866667,0.0022866667,200000.0,,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,EPR2_______,1059,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0043668122,0.0043668122,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,EPC1_______,916,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0055555556,0.0055555556,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,EPC2_______,847,1.0,CZ,,,COMC,GAS,0.525,5.0,1.0,0.013297619,0.013297619,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,ECHV_______,767,1.0,CZ,,,STUR,LIG,0.393,8.0,8.0,0.01520979,0.017482517,,12.56164384,0.0,0.389,0.4075,5.0,1.05,,,,,,,,,,,,,,,,,,,,
,EDET_______,748,1.0,CZ,,,STUR,HRD,0.395,8.0,6.0,0.0066666667,0.0066666667,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,ETU2_______,728,1.0,CZ,,,STUR,LIG,0.393,8.0,8.0,0.0152097902097901,0.0174825174825174,,12.5616438356165,0.0,0.389,0.4075,5.0,1.05,,,,,,,,,,,,,,,,,,,,
,EDST_______,638,1.0,CZ,,,HPHS,WAT,0.86,0.0,0.0,0.46875,0.46875,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,852.1486643437863,0.0,638.0,0.86,,,,,,,,
,ELED_______,597,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0086206897,0.0086206897,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,EECK_______,480,1.0,CZ,,,STUR,LIG,0.393,8.0,8.0,0.0152097902097901,0.0174825174825174,,12.5616438356165,0.0,0.389,0.4075,5.0,1.05,,,,,,,,,,,,,,,,,,,,
,EDAL_______,472,1.0,CZ,,,HPHS,WAT,0.86,0.0,0.0,0.6329113924,0.6329113924,0.0,,0.0,0.0,0.86,0.0,0.0,,,,,,,,,630.4297328687574,0.0,472.0,0.86,,,,,,,,
,EPVR_______,400,1.0,CZ,,,COMC,GAS,0.525,5.0,1.0,0.027925,0.027925,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,EPR1_______,393,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0142045455,0.0142045455,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,EORK_______,360,1.0,CZ,,,HDAM,WAT,0.85,0.0,0.0,0.25,0.25,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,480.8362369337979,0.0,0.0,0.0,,,,,,,,
,EOPA_______,348,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0142045455,0.0142045455,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,EME1_______,275,1.0,CZ,,,STUR,LIG,0.3549,6.0,6.0,0.010714286,0.017857143,60000.0,,0.0,0.549090909,0.3261,6.0,1.32,,,,,,,,,,,,,,,,,,,,
,EVRE_______,239,1.0,CZ,,,STUR,LIG,0.3517,6.0,6.0,0.011764706,0.019607843,60000.0,,0.0,0.603921569,0.3232,6.0,1.49,,,,,,,,,,,,,,,,,,,,
,EME2_______,196,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,ELED2______,194,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,EKOM_______,192,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,ETBE_______,174,1.0,CZ,,,STUR,HRD,0.395,8.0,6.0,0.03125,0.03125,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,ETI1_______,141,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0304878049,0.0304878049,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,ESLA_______,132,1.0,CZ,,,HDAM,WAT,0.85,0.0,0.0,0.6818181818,0.6818181818,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,176.30662020905922,0.0,0.0,0.0,,,,,,,,
,ELI1_______,120,1.0,CZ,,,HDAM,WAT,0.85,0.0,0.0,0.75,0.75,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,160.2787456445993,0.0,0.0,0.0,,,,,,,,
,EPLE_______,111,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,ETI2_______,105,1.0,CZ,,,STUR,LIG,0.385,8.0,6.0,0.0442477876,0.0442477876,136849.915,,0.0,0.3,0.385,7.0,1.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_Solar_CZ,2054,1.0,CZ,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
