index,PL -> SE,PL -> SK,PL -> CZ,PL -> LT,PL -> DE
2015-01-03 09:00:00+0000,0.0,559.0,1071.0,,
2015-01-03 10:00:00+0000,0.0,506.0,959.0,,
2015-01-03 11:00:00+0000,0.0,517.0,998.0,,
2015-01-03 12:00:00+0000,0.0,511.0,1022.0,,
2015-01-03 13:00:00+0000,0.0,492.0,963.0,,
2015-01-03 14:00:00+0000,0.0,484.0,942.0,,
2015-01-03 15:00:00+0000,0.0,514.0,948.0,,
2015-01-03 16:00:00+0000,0.0,543.0,998.0,,
2015-01-03 17:00:00+0000,0.0,508.0,1017.0,,
2015-01-03 18:00:00+0000,0.0,487.0,921.0,,
2015-01-03 19:00:00+0000,0.0,511.0,966.0,,
2015-01-03 20:00:00+0000,0.0,583.0,1007.0,,
2015-01-03 21:00:00+0000,0.0,606.0,1073.0,,
2015-01-03 22:00:00+0000,165.0,654.0,1077.0,,
2015-01-03 23:00:00+0000,99.0,559.0,832.0,,0.0
2015-01-04 00:00:00+0000,97.0,527.0,810.0,,0.0
2015-01-04 01:00:00+0000,0.0,483.0,799.0,,0.0
2015-01-04 02:00:00+0000,0.0,460.0,752.0,,0.0
2015-01-04 03:00:00+0000,0.0,482.0,763.0,,0.0
2015-01-04 04:00:00+0000,0.0,467.0,751.0,,0.0
2015-01-04 05:00:00+0000,0.0,481.0,784.0,,0.0
2015-01-04 06:00:00+0000,0.0,494.0,770.0,,0.0
2015-01-04 07:00:00+0000,0.0,500.0,729.0,,0.0
2015-01-04 08:00:00+0000,0.0,505.0,836.0,,0.0
2015-01-04 09:00:00+0000,0.0,503.0,912.0,,0.0
2015-01-04 10:00:00+0000,0.0,472.0,898.0,,0.0
2015-01-04 11:00:00+0000,0.0,441.0,813.0,,0.0
2015-01-04 12:00:00+0000,0.0,433.0,798.0,,0.0
2015-01-04 13:00:00+0000,0.0,462.0,798.0,,0.0
2015-01-04 14:00:00+0000,0.0,432.0,784.0,,0.0
2015-01-04 15:00:00+0000,0.0,409.0,729.0,,0.0
2015-01-04 16:00:00+0000,0.0,363.0,556.0,,0.0
2015-01-04 17:00:00+0000,0.0,353.0,525.0,,0.0
2015-01-04 18:00:00+0000,0.0,356.0,574.0,,0.0
2015-01-04 19:00:00+0000,0.0,446.0,669.0,,0.0
2015-01-04 20:00:00+0000,0.0,402.0,543.0,,0.0
2015-01-04 21:00:00+0000,55.0,458.0,729.0,,0.0
2015-01-04 22:00:00+0000,198.0,448.0,660.0,,0.0
2015-01-04 23:00:00+0000,198.0,473.0,794.0,,0.0
2015-01-05 00:00:00+0000,198.0,496.0,829.0,,0.0
2015-01-05 01:00:00+0000,198.0,436.0,726.0,,0.0
2015-01-05 02:00:00+0000,198.0,453.0,738.0,,0.0
2015-01-05 03:00:00+0000,196.0,490.0,789.0,,0.0
2015-01-05 04:00:00+0000,96.0,570.0,907.0,,0.0
2015-01-05 05:00:00+0000,0.0,656.0,1040.0,,0.0
2015-01-05 06:00:00+0000,0.0,775.0,1186.0,,0.0
2015-01-05 07:00:00+0000,0.0,743.0,1113.0,,0.0
2015-01-05 08:00:00+0000,0.0,731.0,1161.0,,0.0
2015-01-05 09:00:00+0000,0.0,720.0,1068.0,,0.0
2015-01-05 10:00:00+0000,0.0,703.0,1080.0,,0.0
2015-01-05 11:00:00+0000,0.0,669.0,1064.0,,0.0
2015-01-05 12:00:00+0000,0.0,661.0,1033.0,,0.0
2015-01-05 13:00:00+0000,0.0,668.0,1035.0,,0.0
2015-01-05 14:00:00+0000,0.0,659.0,1034.0,,0.0
2015-01-05 15:00:00+0000,0.0,574.0,840.0,,0.0
2015-01-05 16:00:00+0000,0.0,537.0,798.0,,12.0
2015-01-05 17:00:00+0000,0.0,528.0,829.0,,0.0
2015-01-05 18:00:00+0000,0.0,544.0,837.0,,4.0
2015-01-05 19:00:00+0000,0.0,566.0,820.0,,0.0
2015-01-05 20:00:00+0000,0.0,585.0,846.0,,0.0
2015-01-05 21:00:00+0000,0.0,585.0,758.0,,0.0
2015-01-05 22:00:00+0000,0.0,585.0,656.0,,0.0
2015-01-05 23:00:00+0000,3.0,592.0,770.0,,0.0
2015-01-06 00:00:00+0000,177.0,559.0,746.0,,0.0
2015-01-06 01:00:00+0000,179.0,541.0,721.0,,0.0
2015-01-06 02:00:00+0000,273.0,541.0,703.0,,0.0
2015-01-06 03:00:00+0000,180.0,598.0,742.0,,0.0
2015-01-06 04:00:00+0000,71.0,565.0,738.0,,0.0
2015-01-06 05:00:00+0000,0.0,564.0,752.0,,0.0
2015-01-06 06:00:00+0000,0.0,576.0,746.0,,3.0
2015-01-06 07:00:00+0000,0.0,542.0,687.0,,2.0
2015-01-06 08:00:00+0000,0.0,583.0,781.0,,0.0
2015-01-06 09:00:00+0000,0.0,533.0,725.0,,0.0
2015-01-06 10:00:00+0000,0.0,527.0,737.0,,0.0
2015-01-06 11:00:00+0000,0.0,491.0,743.0,,0.0
2015-01-06 12:00:00+0000,0.0,470.0,783.0,,0.0
2015-01-06 13:00:00+0000,0.0,538.0,851.0,,0.0
2015-01-06 14:00:00+0000,0.0,609.0,960.0,,0.0
2015-01-06 15:00:00+0000,0.0,626.0,1021.0,,0.0
2015-01-06 16:00:00+0000,0.0,634.0,1049.0,,0.0
2015-01-06 17:00:00+0000,0.0,578.0,1042.0,,0.0
2015-01-06 18:00:00+0000,0.0,631.0,1127.0,,0.0
2015-01-06 19:00:00+0000,0.0,686.0,1222.0,,0.0
2015-01-06 20:00:00+0000,0.0,596.0,1026.0,,0.0
2015-01-06 21:00:00+0000,0.0,666.0,1051.0,,0.0
2015-01-06 22:00:00+0000,0.0,673.0,975.0,,0.0
2015-01-06 23:00:00+0000,284.0,673.0,1069.0,,0.0
2015-01-07 00:00:00+0000,299.0,607.0,964.0,,0.0
2015-01-07 01:00:00+0000,299.0,575.0,918.0,,0.0
2015-01-07 02:00:00+0000,299.0,564.0,872.0,,0.0
2015-01-07 03:00:00+0000,297.0,658.0,1009.0,,0.0
2015-01-07 04:00:00+0000,87.0,667.0,1014.0,,0.0
2015-01-07 05:00:00+0000,0.0,726.0,1150.0,,0.0
2015-01-07 06:00:00+0000,0.0,734.0,1256.0,,0.0
2015-01-07 07:00:00+0000,0.0,782.0,1384.0,,0.0
2015-01-07 08:00:00+0000,0.0,757.0,1349.0,,0.0
2015-01-07 09:00:00+0000,0.0,722.0,1304.0,,0.0
2015-01-07 10:00:00+0000,0.0,745.0,1359.0,,0.0
2015-01-07 11:00:00+0000,0.0,799.0,1461.0,,0.0
2015-01-07 12:00:00+0000,0.0,847.0,1496.0,,0.0
2015-01-07 13:00:00+0000,0.0,825.0,1492.0,,0.0
2015-01-07 14:00:00+0000,0.0,850.0,1450.0,,0.0
2015-01-07 15:00:00+0000,0.0,702.0,1182.0,,0.0
2015-01-07 16:00:00+0000,0.0,691.0,1122.0,,0.0
2015-01-07 17:00:00+0000,0.0,707.0,1220.0,,0.0
2015-01-07 18:00:00+0000,0.0,717.0,1205.0,,0.0
2015-01-07 19:00:00+0000,0.0,723.0,1235.0,,0.0
2015-01-07 20:00:00+0000,0.0,755.0,1183.0,,0.0
2015-01-07 21:00:00+0000,0.0,770.0,1177.0,,0.0
2015-01-07 22:00:00+0000,0.0,805.0,1225.0,,0.0
2015-01-07 23:00:00+0000,0.0,800.0,1269.0,,0.0
2015-01-08 00:00:00+0000,152.0,840.0,1346.0,,0.0
2015-01-08 01:00:00+0000,95.0,860.0,1330.0,,0.0
2015-01-08 02:00:00+0000,95.0,863.0,1299.0,,0.0
2015-01-08 03:00:00+0000,95.0,911.0,1355.0,,0.0
2015-01-08 04:00:00+0000,168.0,968.0,1510.0,,0.0
2015-01-08 05:00:00+0000,0.0,878.0,1481.0,,0.0
2015-01-08 06:00:00+0000,0.0,807.0,1470.0,,0.0
2015-01-08 07:00:00+0000,0.0,867.0,1550.0,,0.0
2015-01-08 08:00:00+0000,0.0,838.0,1569.0,,0.0
2015-01-08 09:00:00+0000,0.0,787.0,1477.0,,0.0
2015-01-08 10:00:00+0000,0.0,778.0,1480.0,,0.0
2015-01-08 11:00:00+0000,0.0,815.0,1530.0,,0.0
2015-01-08 12:00:00+0000,0.0,802.0,1486.0,,0.0
2015-01-08 13:00:00+0000,0.0,778.0,1425.0,,0.0
2015-01-08 14:00:00+0000,0.0,776.0,1388.0,,0.0
2015-01-08 15:00:00+0000,0.0,763.0,1404.0,,0.0
2015-01-08 16:00:00+0000,0.0,728.0,1324.0,,0.0
2015-01-08 17:00:00+0000,0.0,730.0,1286.0,,0.0
2015-01-08 18:00:00+0000,0.0,481.0,1490.0,,0.0
2015-01-08 19:00:00+0000,0.0,547.0,1672.0,,0.0
2015-01-08 20:00:00+0000,0.0,512.0,1492.0,,0.0
2015-01-08 21:00:00+0000,0.0,470.0,1366.0,,0.0
2015-01-08 22:00:00+0000,2.0,686.0,1224.0,,0.0
2015-01-08 23:00:00+0000,99.0,762.0,1283.0,,0.0
2015-01-09 00:00:00+0000,97.0,773.0,1317.0,,0.0
2015-01-09 01:00:00+0000,0.0,724.0,1273.0,,0.0
2015-01-09 02:00:00+0000,0.0,693.0,1201.0,,0.0
2015-01-09 03:00:00+0000,0.0,703.0,1204.0,,0.0
2015-01-09 04:00:00+0000,0.0,789.0,1300.0,,0.0
2015-01-09 05:00:00+0000,0.0,700.0,1337.0,,0.0
2015-01-09 06:00:00+0000,0.0,673.0,1370.0,,0.0
2015-01-09 07:00:00+0000,0.0,600.0,1227.0,,0.0
2015-01-09 08:00:00+0000,0.0,582.0,1239.0,,0.0
2015-01-09 09:00:00+0000,0.0,617.0,1278.0,,0.0
2015-01-09 10:00:00+0000,0.0,643.0,1297.0,,0.0
2015-01-09 11:00:00+0000,0.0,639.0,1324.0,,0.0
2015-01-09 12:00:00+0000,0.0,673.0,1398.0,,0.0
2015-01-09 13:00:00+0000,0.0,673.0,1444.0,,0.0
2015-01-09 14:00:00+0000,0.0,623.0,1428.0,,0.0
2015-01-09 15:00:00+0000,0.0,676.0,1481.0,,0.0
2015-01-09 16:00:00+0000,0.0,570.0,1252.0,,0.0
2015-01-09 17:00:00+0000,0.0,476.0,1089.0,,0.0
2015-01-09 18:00:00+0000,0.0,545.0,1149.0,,0.0
2015-01-09 19:00:00+0000,0.0,483.0,1059.0,,0.0
2015-01-09 20:00:00+0000,0.0,459.0,951.0,,0.0
2015-01-09 21:00:00+0000,0.0,477.0,845.0,,0.0
2015-01-09 22:00:00+0000,4.0,514.0,815.0,,0.0
2015-01-09 23:00:00+0000,99.0,458.0,784.0,,0.0
2015-01-10 00:00:00+0000,99.0,446.0,791.0,,0.0
2015-01-10 01:00:00+0000,96.0,427.0,742.0,,0.0
2015-01-10 02:00:00+0000,0.0,432.0,808.0,,0.0
2015-01-10 03:00:00+0000,0.0,442.0,843.0,,0.0
2015-01-10 04:00:00+0000,0.0,452.0,939.0,,0.0
2015-01-10 05:00:00+0000,0.0,461.0,1013.0,,0.0
2015-01-10 06:00:00+0000,0.0,496.0,1035.0,,0.0
2015-01-10 07:00:00+0000,0.0,483.0,1031.0,,0.0
2015-01-10 08:00:00+0000,0.0,526.0,1147.0,,0.0
2015-01-10 09:00:00+0000,0.0,480.0,1098.0,,0.0
2015-01-10 10:00:00+0000,0.0,419.0,943.0,,0.0
2015-01-10 11:00:00+0000,0.0,368.0,867.0,,0.0
2015-01-10 12:00:00+0000,0.0,319.0,832.0,,0.0
2015-01-10 13:00:00+0000,0.0,319.0,846.0,,0.0
2015-01-10 14:00:00+0000,0.0,370.0,933.0,,0.0
2015-01-10 15:00:00+0000,0.0,374.0,916.0,,0.0
2015-01-10 16:00:00+0000,0.0,378.0,856.0,,0.0
2015-01-10 17:00:00+0000,0.0,236.0,764.0,,0.0
2015-01-10 18:00:00+0000,0.0,244.0,780.0,,0.0
2015-01-10 19:00:00+0000,0.0,262.0,865.0,,0.0
2015-01-10 20:00:00+0000,0.0,320.0,936.0,,0.0
2015-01-10 21:00:00+0000,0.0,298.0,822.0,,0.0
2015-01-10 22:00:00+0000,0.0,341.0,815.0,,0.0
2015-01-10 23:00:00+0000,0.0,334.0,802.0,,0.0
2015-01-11 00:00:00+0000,0.0,313.0,770.0,,0.0
2015-01-11 01:00:00+0000,0.0,360.0,859.0,,0.0
2015-01-11 02:00:00+0000,0.0,394.0,859.0,,0.0
2015-01-11 03:00:00+0000,0.0,397.0,819.0,,0.0
2015-01-11 04:00:00+0000,0.0,414.0,881.0,,0.0
2015-01-11 05:00:00+0000,0.0,404.0,952.0,,0.0
2015-01-11 06:00:00+0000,0.0,395.0,958.0,,0.0
2015-01-11 07:00:00+0000,0.0,384.0,975.0,,0.0
2015-01-11 08:00:00+0000,0.0,380.0,998.0,,0.0
2015-01-11 09:00:00+0000,0.0,461.0,1139.0,,0.0
2015-01-11 10:00:00+0000,0.0,476.0,1127.0,,0.0
2015-01-11 11:00:00+0000,0.0,419.0,1059.0,,0.0
2015-01-11 12:00:00+0000,0.0,372.0,1035.0,,0.0
2015-01-11 13:00:00+0000,0.0,388.0,1084.0,,0.0
2015-01-11 14:00:00+0000,0.0,388.0,1063.0,,0.0
2015-01-11 15:00:00+0000,0.0,338.0,1024.0,,0.0
2015-01-11 16:00:00+0000,0.0,317.0,1002.0,,0.0
2015-01-11 17:00:00+0000,0.0,366.0,978.0,,0.0
2015-01-11 18:00:00+0000,0.0,308.0,971.0,,0.0
2015-01-11 19:00:00+0000,0.0,322.0,974.0,,0.0
2015-01-11 20:00:00+0000,0.0,339.0,911.0,,0.0
2015-01-11 21:00:00+0000,0.0,287.0,815.0,,0.0
2015-01-11 22:00:00+0000,0.0,353.0,854.0,,0.0
2015-01-11 23:00:00+0000,0.0,361.0,882.0,,0.0
2015-01-12 00:00:00+0000,0.0,342.0,845.0,,0.0
2015-01-12 01:00:00+0000,0.0,321.0,770.0,,0.0
2015-01-12 02:00:00+0000,0.0,302.0,723.0,,0.0
2015-01-12 03:00:00+0000,0.0,316.0,684.0,,0.0
2015-01-12 04:00:00+0000,0.0,394.0,832.0,,0.0
2015-01-12 05:00:00+0000,0.0,463.0,1159.0,,0.0
2015-01-12 06:00:00+0000,0.0,390.0,1074.0,,0.0
2015-01-12 07:00:00+0000,0.0,163.0,878.0,,0.0
2015-01-12 08:00:00+0000,0.0,194.0,1058.0,,0.0
2015-01-12 09:00:00+0000,0.0,256.0,1105.0,,0.0
2015-01-12 10:00:00+0000,0.0,257.0,1013.0,,0.0
2015-01-12 11:00:00+0000,0.0,298.0,1084.0,,0.0
2015-01-12 12:00:00+0000,0.0,316.0,1179.0,,0.0
2015-01-12 13:00:00+0000,0.0,319.0,1134.0,,0.0
2015-01-12 14:00:00+0000,0.0,323.0,1139.0,,0.0
2015-01-12 15:00:00+0000,0.0,332.0,1266.0,,0.0
2015-01-12 16:00:00+0000,0.0,361.0,1341.0,,0.0
2015-01-12 17:00:00+0000,0.0,319.0,1251.0,,0.0
2015-01-12 18:00:00+0000,0.0,287.0,1115.0,,0.0
2015-01-12 19:00:00+0000,0.0,361.0,1092.0,,0.0
2015-01-12 20:00:00+0000,0.0,374.0,1051.0,,0.0
2015-01-12 21:00:00+0000,0.0,401.0,883.0,,0.0
2015-01-12 22:00:00+0000,0.0,470.0,899.0,,0.0
2015-01-12 23:00:00+0000,0.0,511.0,1082.0,,0.0
2015-01-13 00:00:00+0000,0.0,554.0,1117.0,,0.0
2015-01-13 01:00:00+0000,0.0,560.0,1061.0,,0.0
2015-01-13 02:00:00+0000,0.0,538.0,1008.0,,0.0
2015-01-13 03:00:00+0000,0.0,534.0,1012.0,,0.0
2015-01-13 04:00:00+0000,0.0,536.0,1160.0,,0.0
2015-01-13 05:00:00+0000,0.0,503.0,1205.0,,0.0
2015-01-13 06:00:00+0000,0.0,517.0,1419.0,,0.0
2015-01-13 07:00:00+0000,0.0,526.0,1412.0,,0.0
2015-01-13 08:00:00+0000,0.0,454.0,1353.0,,0.0
2015-01-13 09:00:00+0000,0.0,449.0,1376.0,,0.0
2015-01-13 10:00:00+0000,0.0,361.0,1316.0,,0.0
2015-01-13 11:00:00+0000,0.0,352.0,1250.0,,0.0
2015-01-13 12:00:00+0000,0.0,327.0,1188.0,,0.0
2015-01-13 13:00:00+0000,0.0,299.0,1145.0,,0.0
2015-01-13 14:00:00+0000,0.0,340.0,1157.0,,0.0
2015-01-13 15:00:00+0000,0.0,294.0,1102.0,,0.0
2015-01-13 16:00:00+0000,0.0,302.0,1156.0,,0.0
2015-01-13 17:00:00+0000,0.0,282.0,1173.0,,0.0
2015-01-13 18:00:00+0000,0.0,256.0,1017.0,,0.0
2015-01-13 19:00:00+0000,0.0,275.0,998.0,,0.0
2015-01-13 20:00:00+0000,0.0,266.0,927.0,,0.0
2015-01-13 21:00:00+0000,0.0,366.0,980.0,,0.0
2015-01-13 22:00:00+0000,0.0,423.0,1040.0,,0.0
2015-01-13 23:00:00+0000,0.0,505.0,1180.0,,0.0
2015-01-14 00:00:00+0000,0.0,570.0,1312.0,,0.0
2015-01-14 01:00:00+0000,0.0,656.0,1348.0,,0.0
2015-01-14 02:00:00+0000,0.0,631.0,1290.0,,0.0
2015-01-14 03:00:00+0000,0.0,624.0,1264.0,,0.0
2015-01-14 04:00:00+0000,0.0,630.0,1391.0,,0.0
2015-01-14 05:00:00+0000,0.0,571.0,1443.0,,0.0
2015-01-14 06:00:00+0000,0.0,736.0,1732.0,,0.0
2015-01-14 07:00:00+0000,0.0,705.0,1786.0,,0.0
2015-01-14 08:00:00+0000,0.0,697.0,1734.0,,0.0
2015-01-14 09:00:00+0000,0.0,748.0,1821.0,,0.0
2015-01-14 10:00:00+0000,0.0,690.0,1828.0,,0.0
2015-01-14 11:00:00+0000,0.0,663.0,1773.0,,0.0
2015-01-14 12:00:00+0000,0.0,615.0,1723.0,,0.0
2015-01-14 13:00:00+0000,0.0,537.0,1529.0,,0.0
2015-01-14 14:00:00+0000,0.0,460.0,1373.0,,0.0
2015-01-14 15:00:00+0000,0.0,447.0,1325.0,,0.0
2015-01-14 16:00:00+0000,0.0,387.0,1260.0,,0.0
2015-01-14 17:00:00+0000,0.0,341.0,1220.0,,0.0
2015-01-14 18:00:00+0000,0.0,376.0,1196.0,,0.0
2015-01-14 19:00:00+0000,0.0,461.0,1304.0,,0.0
2015-01-14 20:00:00+0000,0.0,412.0,1178.0,,0.0
2015-01-14 21:00:00+0000,0.0,402.0,1089.0,,0.0
2015-01-14 22:00:00+0000,0.0,437.0,1108.0,,0.0
2015-01-14 23:00:00+0000,0.0,365.0,974.0,,0.0
2015-01-15 00:00:00+0000,0.0,409.0,995.0,,0.0
2015-01-15 01:00:00+0000,0.0,425.0,979.0,,0.0
2015-01-15 02:00:00+0000,0.0,444.0,952.0,,0.0
2015-01-15 03:00:00+0000,0.0,542.0,1121.0,,0.0
2015-01-15 04:00:00+0000,0.0,665.0,1454.0,,0.0
2015-01-15 05:00:00+0000,0.0,740.0,1713.0,,0.0
2015-01-15 06:00:00+0000,0.0,685.0,1760.0,,0.0
2015-01-15 07:00:00+0000,0.0,639.0,1740.0,,0.0
2015-01-15 08:00:00+0000,0.0,659.0,1839.0,,0.0
2015-01-15 09:00:00+0000,0.0,622.0,1837.0,,0.0
2015-01-15 10:00:00+0000,0.0,655.0,1780.0,,0.0
2015-01-15 11:00:00+0000,0.0,611.0,1707.0,,0.0
2015-01-15 12:00:00+0000,0.0,626.0,1729.0,,0.0
2015-01-15 13:00:00+0000,0.0,604.0,1663.0,,0.0
2015-01-15 14:00:00+0000,0.0,602.0,1639.0,,0.0
2015-01-15 15:00:00+0000,0.0,632.0,1723.0,,0.0
2015-01-15 16:00:00+0000,0.0,560.0,1598.0,,0.0
2015-01-15 17:00:00+0000,0.0,525.0,1519.0,,0.0
2015-01-15 18:00:00+0000,0.0,561.0,1557.0,,0.0
2015-01-15 19:00:00+0000,0.0,632.0,1558.0,,0.0
2015-01-15 20:00:00+0000,0.0,663.0,1478.0,,0.0
2015-01-15 21:00:00+0000,0.0,715.0,1462.0,,0.0
2015-01-15 22:00:00+0000,0.0,708.0,1386.0,,0.0
2015-01-15 23:00:00+0000,0.0,661.0,1288.0,,0.0
2015-01-16 00:00:00+0000,0.0,701.0,1246.0,,0.0
2015-01-16 01:00:00+0000,0.0,691.0,1225.0,,0.0
2015-01-16 02:00:00+0000,0.0,677.0,1143.0,,0.0
2015-01-16 03:00:00+0000,0.0,691.0,1121.0,,0.0
2015-01-16 04:00:00+0000,0.0,740.0,1314.0,,0.0
2015-01-16 05:00:00+0000,0.0,666.0,1392.0,,0.0
2015-01-16 06:00:00+0000,0.0,760.0,1506.0,,0.0
2015-01-16 07:00:00+0000,0.0,674.0,1369.0,,0.0
2015-01-16 08:00:00+0000,0.0,639.0,1386.0,,0.0
2015-01-16 09:00:00+0000,0.0,642.0,1305.0,,0.0
2015-01-16 10:00:00+0000,0.0,593.0,1198.0,,0.0
2015-01-16 11:00:00+0000,0.0,588.0,1204.0,,0.0
2015-01-16 12:00:00+0000,0.0,561.0,1197.0,,0.0
2015-01-16 13:00:00+0000,0.0,499.0,1104.0,,0.0
2015-01-16 14:00:00+0000,0.0,480.0,975.0,,0.0
2015-01-16 15:00:00+0000,0.0,426.0,911.0,,0.0
2015-01-16 16:00:00+0000,0.0,411.0,830.0,,0.0
2015-01-16 17:00:00+0000,0.0,393.0,844.0,,0.0
2015-01-16 18:00:00+0000,0.0,309.0,693.0,,0.0
2015-01-16 19:00:00+0000,0.0,325.0,803.0,,0.0
2015-01-16 20:00:00+0000,0.0,344.0,646.0,,0.0
2015-01-16 21:00:00+0000,0.0,330.0,555.0,,0.0
2015-01-16 22:00:00+0000,0.0,281.0,499.0,,0.0
2015-01-16 23:00:00+0000,0.0,361.0,622.0,,0.0
2015-01-17 00:00:00+0000,0.0,401.0,609.0,,0.0
2015-01-17 01:00:00+0000,0.0,379.0,615.0,,0.0
2015-01-17 02:00:00+0000,0.0,408.0,620.0,,0.0
2015-01-17 03:00:00+0000,0.0,398.0,620.0,,0.0
2015-01-17 04:00:00+0000,0.0,390.0,656.0,,0.0
2015-01-17 05:00:00+0000,0.0,332.0,826.0,,0.0
2015-01-17 06:00:00+0000,0.0,407.0,709.0,,0.0
2015-01-17 07:00:00+0000,0.0,404.0,687.0,,0.0
2015-01-17 08:00:00+0000,0.0,343.0,718.0,,0.0
2015-01-17 09:00:00+0000,0.0,408.0,796.0,,0.0
2015-01-17 10:00:00+0000,0.0,505.0,877.0,,0.0
2015-01-17 11:00:00+0000,0.0,452.0,831.0,,0.0
2015-01-17 12:00:00+0000,0.0,480.0,882.0,,0.0
2015-01-17 13:00:00+0000,0.0,412.0,804.0,,0.0
2015-01-17 14:00:00+0000,0.0,367.0,742.0,,0.0
2015-01-17 15:00:00+0000,0.0,371.0,797.0,,0.0
2015-01-17 16:00:00+0000,0.0,194.0,691.0,,0.0
2015-01-17 17:00:00+0000,0.0,179.0,750.0,,0.0
2015-01-17 18:00:00+0000,0.0,248.0,880.0,,0.0
2015-01-17 19:00:00+0000,0.0,313.0,975.0,,0.0
2015-01-17 20:00:00+0000,0.0,348.0,934.0,,0.0
2015-01-17 21:00:00+0000,0.0,330.0,898.0,,0.0
2015-01-17 22:00:00+0000,0.0,334.0,842.0,,0.0
2015-01-17 23:00:00+0000,0.0,280.0,685.0,,0.0
2015-01-18 00:00:00+0000,0.0,307.0,719.0,,0.0
2015-01-18 01:00:00+0000,0.0,323.0,718.0,,0.0
2015-01-18 02:00:00+0000,0.0,354.0,750.0,,0.0
2015-01-18 03:00:00+0000,0.0,351.0,722.0,,0.0
2015-01-18 04:00:00+0000,0.0,354.0,767.0,,0.0
2015-01-18 05:00:00+0000,0.0,342.0,836.0,,0.0
2015-01-18 06:00:00+0000,0.0,437.0,949.0,,0.0
2015-01-18 07:00:00+0000,0.0,450.0,971.0,,0.0
2015-01-18 08:00:00+0000,0.0,441.0,1056.0,,0.0
2015-01-18 09:00:00+0000,0.0,426.0,1063.0,,0.0
2015-01-18 10:00:00+0000,0.0,460.0,1105.0,,0.0
2015-01-18 11:00:00+0000,0.0,378.0,951.0,,0.0
2015-01-18 12:00:00+0000,0.0,356.0,1009.0,,0.0
2015-01-18 13:00:00+0000,0.0,346.0,984.0,,0.0
2015-01-18 14:00:00+0000,0.0,355.0,969.0,,0.0
2015-01-18 15:00:00+0000,0.0,362.0,894.0,,0.0
2015-01-18 16:00:00+0000,0.0,339.0,816.0,,0.0
