avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,AT,Planned maintenance,A03,Cancelled,2024-01-01 01:00:00+01:00,vdzt2iSEe_Ob8p8_YEx-sA,140.0,Fossil Gas,14W-PROD-LAU---8,intra_zonal,KW Leopoldau,Lau GuD,1,MAW,PT15M,2,2024-01-01 00:00:00+01:00
0,AT,Planned maintenance,A03,Cancelled,2024-01-01 00:00:00+01:00,_LluwDqTiRSOQFu38pGrGw,140.0,Fossil Gas,14W-PROD-LAU---8,intra_zonal,KW Leopoldau,Lau GuD,1,MAW,PT15M,2,2023-01-01 00:00:00+01:00
0,AT,Planned maintenance,A03,,2024-01-01 00:00:00+01:00,RLThCIJuxMYLJYdEKwL7eQ,140.0,Fossil Gas,14W-PROD-LAU---8,intra_zonal,KW Leopoldau,Lau GuD,1,MAW,PT15M,1,2023-01-01 00:00:00+01:00
0,AT,Planned maintenance,A03,Cancelled,2024-03-28 00:00:00+01:00,ygngIVurLsQuR3ejtxtW4Q,340.0,Fossil Gas,14W-PROD-SIM---P,intra_zonal,KW Simmering,Sim3_DT,1,MAW,PT15M,2,2024-02-23 00:00:00+01:00
0,AT,Planned maintenance,A03,Cancelled,2025-01-01 00:00:00+01:00,F3vUEFapaXjHWI5sXm7n6w,140.0,Fossil Gas,14W-PROD-LAU---8,intra_zonal,KW Leopoldau,Lau GuD,1,MAW,PT15M,2,2024-01-01 00:00:00+01:00
0,AT,Planned maintenance,A03,,2025-01-01 00:00:00+01:00,ARHCEv8EITiykfQw_v2ZHg,140.0,Fossil Gas,14W-PROD-LAU---8,intra_zonal,KW Leopoldau,Lau GuD,1,MAW,PT15M,1,2024-01-01 00:00:00+01:00
52,AT,Planned maintenance,A03,Cancelled,2025-01-01 00:00:00+01:00,iQX_t-UVIMyh55nZaH9BsQ,215.0,Hydro Water Reservoir,14W-TZG-KW-----H,intra_zonal,Gerlos,Gerlos,1,MAW,PT15M,2,2024-01-01 00:00:00+01:00
52,AT,Planned maintenance,A03,Cancelled,2024-01-01 00:00:00+01:00,4B1xJOU7ChFE0ap-WfJTow,215.0,Hydro Water Reservoir,14W-TZG-KW-----H,intra_zonal,Gerlos,Gerlos,1,MAW,PT15M,2,2023-09-21 17:00:00+02:00
0,AT,Planned maintenance,A03,Cancelled,2024-12-02 00:00:00+01:00,Tp_kaFGtLPJm1z8BErPNIA,250.0,Fossil Gas,14W-PROD-SIM---P,intra_zonal,KW Simmering,Sim1_DT,1,MAW,PT15M,14,2024-04-01 00:00:00+02:00
0,AT,Planned maintenance,A03,Cancelled,2024-06-28 00:00:00+02:00,-9pAbjyg1s3rZ1wC9p99lw,250.0,Fossil Gas,14W-PROD-SIM---P,intra_zonal,KW Simmering,Sim1_DT,1,MAW,PT15M,2,2024-04-01 00:00:00+02:00
0,AT,Planned maintenance,A03,Cancelled,2024-09-09 00:00:00+02:00,S8OgpMJkzTyiH_9kPUQ6Pg,295.0,Fossil Gas,14W-PROD-SIM---P,intra_zonal,KW Simmering,Sim1_GT41,1,MAW,PT15M,11,2024-04-01 00:00:00+02:00
0,AT,Planned maintenance,A03,Cancelled,2024-06-06 00:00:00+02:00,SGxFkdDHKzDR5erW3M_3QA,340.0,Fossil Gas,14W-PROD-SIM---P,intra_zonal,KW Simmering,Sim3_DT,1,MAW,PT15M,2,2024-05-03 00:00:00+02:00
0,AT,Planned maintenance,A03,Cancelled,2024-06-28 00:00:00+02:00,sznXUaHHt_fH_Hl7DvaT1g,295.0,Fossil Gas,14W-PROD-SIM---P,intra_zonal,KW Simmering,Sim1_GT41,1,MAW,PT15M,2,2024-04-01 00:00:00+02:00
