00:00 - 01:00,294,,n/e,n/e,n/e,n/e,1787,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,153,38,,n/e,n/e,n/e,n/e,4988,,749,,n/e,n/e,0,,231,,224,,19,
01:00 - 02:00,296,,n/e,n/e,n/e,n/e,1676,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,153,38,,n/e,n/e,n/e,n/e,4990,,687,,n/e,n/e,0,,231,,226,,16,
02:00 - 03:00,297,,n/e,n/e,n/e,n/e,1527,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,155,38,,n/e,n/e,n/e,n/e,4990,,676,,n/e,n/e,0,,230,,258,,14,
03:00 - 04:00,296,,n/e,n/e,n/e,n/e,1439,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,26,38,,n/e,n/e,n/e,n/e,4990,,684,,n/e,n/e,0,,232,,264,,19,
04:00 - 05:00,290,,n/e,n/e,n/e,n/e,1449,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,297,38,,n/e,n/e,n/e,n/e,4990,,677,,n/e,n/e,0,,232,,306,,21,
05:00 - 06:00,289,,n/e,n/e,n/e,n/e,1459,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,304,38,,n/e,n/e,n/e,n/e,4992,,690,,n/e,n/e,0,,231,,326,,33,
06:00 - 07:00,285,,n/e,n/e,n/e,n/e,1472,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,21,38,,n/e,n/e,n/e,n/e,4993,,718,,n/e,n/e,0,,227,,258,,54,
07:00 - 08:00,288,,n/e,n/e,n/e,n/e,1459,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,12,38,,n/e,n/e,n/e,n/e,4991,,781,,n/e,n/e,2,,228,,212,,70,
08:00 - 09:00,284,,n/e,n/e,n/e,n/e,1568,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,12,38,,n/e,n/e,n/e,n/e,4990,,797,,n/e,n/e,105,,228,,258,,57,
09:00 - 10:00,282,,n/e,n/e,n/e,n/e,1564,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,12,38,,n/e,n/e,n/e,n/e,4989,,773,,n/e,n/e,306,,228,,282,,58,
10:00 - 11:00,276,,n/e,n/e,n/e,n/e,1596,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,12,38,,n/e,n/e,n/e,n/e,4989,,767,,n/e,n/e,635,,229,,357,,56,
11:00 - 12:00,277,,n/e,n/e,n/e,n/e,1499,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,12,38,,n/e,n/e,n/e,n/e,4988,,761,,n/e,n/e,921,,242,,356,,64,
12:00 - 13:00,278,,n/e,n/e,n/e,n/e,1453,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,12,38,,n/e,n/e,n/e,n/e,4986,,745,,n/e,n/e,883,,256,,372,,64,
13:00 - 14:00,282,,n/e,n/e,n/e,n/e,1554,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,12,38,,n/e,n/e,n/e,n/e,4986,,732,,n/e,n/e,559,,258,,374,,70,
14:00 - 15:00,286,,n/e,n/e,n/e,n/e,1609,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,41,6,38,,n/e,n/e,n/e,n/e,4987,,745,,n/e,n/e,248,,268,,417,,86,
15:00 - 16:00,285,,n/e,n/e,n/e,n/e,1802,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,18,3,38,,n/e,n/e,n/e,n/e,4987,,800,,n/e,n/e,42,,273,,373,,108,
16:00 - 17:00,286,,n/e,n/e,n/e,n/e,2086,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,482,,38,,n/e,n/e,n/e,n/e,4988,,792,,n/e,n/e,0,,271,,346,,135,
17:00 - 18:00,288,,n/e,n/e,n/e,n/e,2116,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,513,,38,,n/e,n/e,n/e,n/e,4989,,777,,n/e,n/e,0,,273,,251,,151,
18:00 - 19:00,289,,n/e,n/e,n/e,n/e,2059,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,399,,38,,n/e,n/e,n/e,n/e,4988,,762,,n/e,n/e,0,,274,,220,,151,
19:00 - 20:00,286,,n/e,n/e,n/e,n/e,2097,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,257,,38,,n/e,n/e,n/e,n/e,4988,,711,,n/e,n/e,0,,272,,256,,132,
20:00 - 21:00,285,,n/e,n/e,n/e,n/e,2331,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,75,0,38,,n/e,n/e,n/e,n/e,4988,,681,,n/e,n/e,0,,266,,245,,140,
21:00 - 22:00,284,,n/e,n/e,n/e,n/e,2330,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,197,38,,n/e,n/e,n/e,n/e,4988,,692,,n/e,n/e,0,,269,,273,,144,
22:00 - 23:00,285,,n/e,n/e,n/e,n/e,2120,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,203,38,,n/e,n/e,n/e,n/e,4988,,741,,n/e,n/e,0,,269,,352,,145,
23:00 - 00:00,291,,n/e,n/e,n/e,n/e,1546,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,150,38,,n/e,n/e,n/e,n/e,4954,,695,,n/e,n/e,0,,269,,368,,163,
00:00 - 01:00,291,,n/e,n/e,n/e,n/e,1273,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,,341,38,,n/e,n/e,n/e,n/e,4899,,675,,n/e,n/e,0,,270,,205,,178,
