Unnamed: 0,WTON,WTOF,PHOT,HROR
2023-01-01 00:00:00+00:00,0.365573216097396,0,0.0,0.3453237410071942
2023-01-01 00:30:00+00:00,0.3780858978694623,0,0.0,0.3330935251798561
2023-01-01 01:00:00+00:00,0.4102130537707135,0,0.0,0.3251798561151079
2023-01-01 01:30:00+00:00,0.4247548190733852,0,0.0,0.2989208633093525
2023-01-01 02:00:00+00:00,0.3510314507947243,0,0.0,0.2730215827338129
2023-01-01 02:30:00+00:00,0.3300642543118025,0,0.0,0.2694244604316547
2023-01-01 03:00:00+00:00,0.2560027054447075,0,0.0,0.2917266187050359
2023-01-01 03:30:00+00:00,0.2316537030774433,0,0.0,0.2881294964028777
2023-01-01 04:00:00+00:00,0.2275955360162326,0,0.0,0.2942446043165467
2023-01-01 04:30:00+00:00,0.2455191072032465,0,0.0,0.2967625899280575
2023-01-01 05:00:00+00:00,0.2603990530943524,0,0.0,0.2802158273381295
2023-01-01 05:30:00+00:00,0.2803517078119716,0,0.0,0.2651079136690647
2023-01-01 06:00:00+00:00,0.2624281366249577,0,0.0025316455696202,0.2597122302158273
2023-01-01 06:30:00+00:00,0.2536354413256679,0,0.0261603375527426,0.2557553956834532
2023-01-01 07:00:00+00:00,0.2570172472100101,0,0.0742616033755274,0.2809352517985611
2023-01-01 07:30:00+00:00,0.2350355089617856,0,0.1434599156118143,0.2859712230215827
2023-01-01 08:00:00+00:00,0.2208319242475482,0,0.2143459915611814,0.2827338129496403
2023-01-01 08:30:00+00:00,0.1974974636455867,0,0.3012658227848101,0.2809352517985611
2023-01-01 09:00:00+00:00,0.176868447751099,0,0.3282700421940928,0.2640287769784172
2023-01-01 09:30:00+00:00,0.1569157930334798,0,0.3729957805907173,0.247841726618705
2023-01-01 10:00:00+00:00,0.125464998309097,0,0.4177215189873418,0.2884892086330935
2023-01-01 10:30:00+00:00,0.1085559688873858,0,0.4219409282700422,0.2971223021582734
2023-01-01 11:00:00+00:00,0.0933378424078457,0,0.4160337552742616,0.2974820143884892
2023-01-01 11:30:00+00:00,0.0838687859316875,0,0.369620253164557,0.3068345323741007
2023-01-01 12:00:00+00:00,0.0798106188704768,0,0.3223628691983122,0.3057553956834532
2023-01-01 12:30:00+00:00,0.0733851876902265,0,0.2641350210970464,0.3
2023-01-01 13:00:00+00:00,0.0689888400405816,0,0.1729957805907173,0.3464028776978417
2023-01-01 13:30:00+00:00,0.0737233682786608,0,0.0970464135021097,0.3586330935251798
2023-01-01 14:00:00+00:00,0.090632397700372,0,0.0388185654008438,0.4118705035971223
2023-01-01 14:30:00+00:00,0.1112614135948596,0,0.0059071729957805,0.4161870503597122
2023-01-01 15:00:00+00:00,0.1295231653703077,0,0.0,0.4446043165467626
2023-01-01 15:30:00+00:00,0.1474467365573216,0,0.0,0.4446043165467626
2023-01-01 16:00:00+00:00,0.1602975989178221,0,0.0,0.5158273381294964
2023-01-01 16:30:00+00:00,0.1704430165708488,0,0.0,0.5201438848920863
2023-01-01 17:00:00+00:00,0.1717957389245857,0,0.0,0.5226618705035971
2023-01-01 17:30:00+00:00,0.1799120730470071,0,0.0,0.5276978417266187
2023-01-01 18:00:00+00:00,0.1745011836320595,0,0.0,0.5571942446043165
2023-01-01 18:30:00+00:00,0.1592830571525194,0,0.0,0.5571942446043165
2023-01-01 19:00:00+00:00,0.1501521812647954,0,0.0,0.5579136690647482
2023-01-01 19:30:00+00:00,0.2255664524856273,0,0.0,0.5539568345323741
2023-01-01 20:00:00+00:00,0.2086574230639161,0,0.0,0.5535971223021583
2023-01-01 20:30:00+00:00,0.2089956036523503,0,0.0,0.5528776978417266
2023-01-01 21:00:00+00:00,0.1981738248224551,0,0.0,0.518705035971223
2023-01-01 21:30:00+00:00,0.1788975312817044,0,0.0,0.5154676258992805
2023-01-01 22:00:00+00:00,0.158606695975651,0,0.0,0.4363309352517985
2023-01-01 22:30:00+00:00,0.1484612783226243,0,0.0,0.4258992805755395
2023-01-01 23:00:00+00:00,0.1484612783226243,0,0.0,0.4280575539568345
2023-01-01 23:30:00+00:00,0.1498140006763611,0,0.0,0.4284172661870503
2023-01-02 00:00:00+00:00,0.1633412242137301,0,0.0,0.4287769784172662
2023-01-02 00:30:00+00:00,0.1731484612783226,0,0.0,0.4280575539568345
2023-01-02 01:00:00+00:00,0.1907338518769022,0,0.0,0.4237410071942446
2023-01-02 01:30:00+00:00,0.193439296584376,0,0.0,0.4233812949640287
2023-01-02 02:00:00+00:00,0.1775448089279675,0,0.0,0.4237410071942446
2023-01-02 02:30:00+00:00,0.1673993912749408,0,0.0,0.4237410071942446
2023-01-02 03:00:00+00:00,0.1572539736219141,0,0.0,0.426978417266187
2023-01-02 03:30:00+00:00,0.1494758200879269,0,0.0,0.4276978417266187
2023-01-02 04:00:00+00:00,0.1460940142035847,0,0.0,0.4230215827338129
2023-01-02 04:30:00+00:00,0.1410213053770713,0,0.0,0.4176258992805755
2023-01-02 05:00:00+00:00,0.1352722353736895,0,0.0,0.5201438848920863
2023-01-02 05:30:00+00:00,0.1403449442002029,0,0.0,0.5309352517985612
2023-01-02 06:00:00+00:00,0.1339195130199526,0,0.0033755274261603,0.5320143884892087
2023-01-02 06:30:00+00:00,0.1264795400743997,0,0.0295358649789029,0.5327338129496403
2023-01-02 07:00:00+00:00,0.1119377747717281,0,0.0928270042194092,0.5370503597122303
2023-01-02 07:30:00+00:00,0.0980723706459249,0,0.1822784810126582,0.5370503597122303
2023-01-02 08:00:00+00:00,0.0784578965167399,0,0.2725738396624472,0.5388489208633094
2023-01-02 08:30:00+00:00,0.0676361176868447,0,0.3485232067510548,0.5381294964028777
2023-01-02 09:00:00+00:00,0.05444707473791,0,0.3974683544303797,0.5352517985611511
2023-01-02 09:30:00+00:00,0.0405816706121068,0,0.4320675105485232,0.5359712230215827
2023-01-02 10:00:00+00:00,0.0307744335475143,0,0.4489451476793249,0.5284172661870503
