index,NO -> SE,NO -> FI,NO -> DK,NO -> NL
2018-01-03 07:00:00+0000,1011.0,0.0,0.0,704.0
2018-01-03 08:00:00+0000,1086.0,0.0,0.0,705.0
2018-01-03 09:00:00+0000,1666.0,0.0,0.0,705.0
2018-01-03 10:00:00+0000,1787.0,0.0,0.0,705.0
2018-01-03 11:00:00+0000,1805.0,0.0,0.0,705.0
2018-01-03 12:00:00+0000,2009.0,0.0,0.0,705.0
2018-01-03 13:00:00+0000,2396.0,0.0,0.0,705.0
2018-01-03 14:00:00+0000,2497.0,0.0,0.0,705.0
2018-01-03 15:00:00+0000,2557.0,0.0,0.0,705.0
2018-01-03 16:00:00+0000,2721.0,0.0,42.0,705.0
2018-01-03 17:00:00+0000,2734.0,0.0,23.0,705.0
2018-01-03 18:00:00+0000,2431.0,0.0,0.0,704.0
2018-01-03 19:00:00+0000,1830.0,0.0,0.0,667.0
2018-01-03 20:00:00+0000,1526.0,0.0,0.0,533.0
2018-01-03 21:00:00+0000,1096.0,0.0,0.0,332.0
2018-01-03 22:00:00+0000,544.0,0.0,0.0,531.0
2018-01-03 23:00:00+0000,0.0,0.0,0.0,702.0
2018-01-04 00:00:00+0000,0.0,0.0,0.0,705.0
2018-01-04 01:00:00+0000,0.0,0.0,0.0,705.0
2018-01-04 02:00:00+0000,0.0,0.0,0.0,701.0
2018-01-04 03:00:00+0000,0.0,0.0,0.0,462.0
2018-01-04 04:00:00+0000,0.0,0.0,0.0,32.0
2018-01-04 05:00:00+0000,415.0,0.0,7.0,480.0
2018-01-04 06:00:00+0000,1547.0,0.0,369.0,701.0
2018-01-04 07:00:00+0000,2191.0,0.0,940.0,705.0
2018-01-04 08:00:00+0000,1919.0,0.0,1499.0,705.0
2018-01-04 09:00:00+0000,2371.0,0.0,1532.0,705.0
2018-01-04 10:00:00+0000,2551.0,8.0,1531.0,706.0
2018-01-04 11:00:00+0000,2582.0,27.0,1531.0,706.0
2018-01-04 12:00:00+0000,2521.0,51.0,1531.0,706.0
2018-01-04 13:00:00+0000,2538.0,58.0,1531.0,706.0
2018-01-04 14:00:00+0000,2535.0,60.0,1531.0,706.0
2018-01-04 15:00:00+0000,2454.0,64.0,1532.0,705.0
2018-01-04 16:00:00+0000,2466.0,69.0,1532.0,691.0
2018-01-04 17:00:00+0000,2643.0,76.0,1531.0,704.0
2018-01-04 18:00:00+0000,2513.0,73.0,1531.0,705.0
2018-01-04 19:00:00+0000,1618.0,64.0,1530.0,682.0
2018-01-04 20:00:00+0000,869.0,67.0,1505.0,685.0
2018-01-04 21:00:00+0000,533.0,55.0,1310.0,704.0
2018-01-04 22:00:00+0000,63.0,38.0,794.0,631.0
2018-01-04 23:00:00+0000,0.0,21.0,369.0,102.0
2018-01-05 00:00:00+0000,0.0,4.0,4.0,0.0
2018-01-05 01:00:00+0000,0.0,0.0,0.0,0.0
2018-01-05 02:00:00+0000,0.0,0.0,0.0,0.0
2018-01-05 03:00:00+0000,0.0,0.0,0.0,0.0
2018-01-05 04:00:00+0000,0.0,0.0,8.0,0.0
2018-01-05 05:00:00+0000,0.0,2.0,429.0,128.0
2018-01-05 06:00:00+0000,225.0,5.0,1022.0,680.0
2018-01-05 07:00:00+0000,487.0,0.0,1495.0,705.0
2018-01-05 08:00:00+0000,1217.0,0.0,1531.0,704.0
2018-01-05 09:00:00+0000,1678.0,0.0,1533.0,704.0
2018-01-05 10:00:00+0000,1736.0,0.0,1532.0,704.0
2018-01-05 11:00:00+0000,1695.0,0.0,1530.0,704.0
2018-01-05 12:00:00+0000,1582.0,0.0,1531.0,704.0
2018-01-05 13:00:00+0000,1778.0,0.0,1531.0,705.0
2018-01-05 14:00:00+0000,2060.0,0.0,1532.0,705.0
2018-01-05 15:00:00+0000,2011.0,0.0,1532.0,705.0
2018-01-05 16:00:00+0000,1977.0,0.0,1532.0,704.0
2018-01-05 17:00:00+0000,1737.0,0.0,1531.0,705.0
2018-01-05 18:00:00+0000,1316.0,0.0,1531.0,704.0
2018-01-05 19:00:00+0000,982.0,0.0,1531.0,704.0
2018-01-05 20:00:00+0000,812.0,0.0,1531.0,705.0
2018-01-05 21:00:00+0000,430.0,0.0,1531.0,705.0
2018-01-05 22:00:00+0000,193.0,0.0,1517.0,690.0
2018-01-05 23:00:00+0000,234.0,0.0,1096.0,246.0
2018-01-06 00:00:00+0000,2.0,0.0,557.0,113.0
2018-01-06 01:00:00+0000,0.0,0.0,46.0,22.0
2018-01-06 02:00:00+0000,0.0,3.0,0.0,515.0
2018-01-06 03:00:00+0000,0.0,14.0,1.0,699.0
2018-01-06 04:00:00+0000,48.0,32.0,337.0,575.0
2018-01-06 05:00:00+0000,245.0,39.0,930.0,269.0
2018-01-06 06:00:00+0000,507.0,51.0,1498.0,324.0
2018-01-06 07:00:00+0000,462.0,21.0,1533.0,694.0
2018-01-06 08:00:00+0000,493.0,2.0,1531.0,705.0
2018-01-06 09:00:00+0000,936.0,0.0,1533.0,705.0
2018-01-06 10:00:00+0000,1184.0,9.0,1532.0,705.0
2018-01-06 11:00:00+0000,961.0,1.0,1532.0,705.0
2018-01-06 12:00:00+0000,817.0,0.0,1532.0,705.0
2018-01-06 13:00:00+0000,792.0,0.0,1532.0,705.0
2018-01-06 14:00:00+0000,1222.0,0.0,1532.0,705.0
2018-01-06 15:00:00+0000,1517.0,0.0,1532.0,704.0
2018-01-06 16:00:00+0000,1446.0,0.0,1532.0,704.0
2018-01-06 17:00:00+0000,1163.0,0.0,1532.0,704.0
2018-01-06 18:00:00+0000,741.0,0.0,1532.0,705.0
2018-01-06 19:00:00+0000,457.0,1.0,1532.0,705.0
2018-01-06 20:00:00+0000,427.0,7.0,1522.0,705.0
2018-01-06 21:00:00+0000,265.0,0.0,1392.0,681.0
2018-01-06 22:00:00+0000,76.0,0.0,1125.0,106.0
2018-01-06 23:00:00+0000,0.0,0.0,544.0,0.0
2018-01-07 00:00:00+0000,0.0,0.0,25.0,0.0
2018-01-07 01:00:00+0000,0.0,0.0,0.0,0.0
2018-01-07 02:00:00+0000,0.0,0.0,0.0,0.0
2018-01-07 03:00:00+0000,0.0,0.0,0.0,0.0
2018-01-07 04:00:00+0000,0.0,0.0,0.0,0.0
2018-01-07 05:00:00+0000,0.0,0.0,0.0,0.0
2018-01-07 06:00:00+0000,0.0,3.0,0.0,0.0
2018-01-07 07:00:00+0000,0.0,1.0,14.0,0.0
2018-01-07 08:00:00+0000,0.0,0.0,80.0,0.0
2018-01-07 09:00:00+0000,25.0,14.0,52.0,244.0
2018-01-07 10:00:00+0000,102.0,24.0,3.0,268.0
2018-01-07 11:00:00+0000,87.0,23.0,110.0,266.0
2018-01-07 12:00:00+0000,0.0,3.0,47.0,158.0
2018-01-07 13:00:00+0000,0.0,8.0,46.0,252.0
2018-01-07 14:00:00+0000,39.0,36.0,39.0,436.0
2018-01-07 15:00:00+0000,354.0,45.0,444.0,526.0
2018-01-07 16:00:00+0000,774.0,51.0,991.0,616.0
2018-01-07 17:00:00+0000,763.0,57.0,1479.0,703.0
2018-01-07 18:00:00+0000,624.0,56.0,1518.0,705.0
2018-01-07 19:00:00+0000,349.0,50.0,1325.0,705.0
2018-01-07 20:00:00+0000,199.0,53.0,744.0,703.0
2018-01-07 21:00:00+0000,151.0,48.0,176.0,584.0
2018-01-07 22:00:00+0000,0.0,28.0,2.0,2.0
2018-01-07 23:00:00+0000,0.0,0.0,0.0,0.0
2018-01-08 00:00:00+0000,0.0,0.0,0.0,0.0
2018-01-08 01:00:00+0000,0.0,0.0,0.0,0.0
2018-01-08 02:00:00+0000,0.0,0.0,0.0,0.0
2018-01-08 03:00:00+0000,0.0,0.0,0.0,0.0
2018-01-08 04:00:00+0000,0.0,14.0,0.0,0.0
2018-01-08 05:00:00+0000,720.0,37.0,162.0,0.0
2018-01-08 06:00:00+0000,1648.0,32.0,755.0,580.0
2018-01-08 07:00:00+0000,1324.0,37.0,1327.0,703.0
2018-01-08 08:00:00+0000,1048.0,37.0,1523.0,705.0
2018-01-08 09:00:00+0000,1242.0,29.0,1531.0,705.0
2018-01-08 10:00:00+0000,1372.0,4.0,1531.0,704.0
2018-01-08 11:00:00+0000,1358.0,0.0,1531.0,705.0
2018-01-08 12:00:00+0000,1303.0,0.0,1531.0,705.0
2018-01-08 13:00:00+0000,1480.0,0.0,1531.0,705.0
2018-01-08 14:00:00+0000,1654.0,0.0,1532.0,705.0
2018-01-08 15:00:00+0000,1569.0,0.0,1532.0,705.0
2018-01-08 16:00:00+0000,1713.0,0.0,1524.0,705.0
2018-01-08 17:00:00+0000,1451.0,2.0,1426.0,705.0
2018-01-08 18:00:00+0000,769.0,2.0,854.0,705.0
2018-01-08 19:00:00+0000,210.0,0.0,281.0,705.0
2018-01-08 20:00:00+0000,70.0,5.0,6.0,705.0
2018-01-08 21:00:00+0000,0.0,17.0,0.0,703.0
2018-01-08 22:00:00+0000,0.0,6.0,0.0,623.0
2018-01-08 23:00:00+0000,0.0,7.0,0.0,703.0
2018-01-09 00:00:00+0000,0.0,3.0,0.0,705.0
2018-01-09 01:00:00+0000,0.0,2.0,0.0,704.0
2018-01-09 02:00:00+0000,0.0,8.0,0.0,686.0
2018-01-09 03:00:00+0000,0.0,13.0,0.0,704.0
2018-01-09 04:00:00+0000,0.0,21.0,0.0,705.0
2018-01-09 05:00:00+0000,709.0,34.0,0.0,705.0
2018-01-09 06:00:00+0000,2085.0,40.0,0.0,705.0
2018-01-09 07:00:00+0000,1799.0,37.0,149.0,705.0
2018-01-09 08:00:00+0000,1692.0,26.0,166.0,705.0
2018-01-09 09:00:00+0000,1808.0,21.0,60.0,705.0
2018-01-09 10:00:00+0000,1688.0,20.0,221.0,705.0
2018-01-09 11:00:00+0000,1790.0,18.0,4.0,705.0
2018-01-09 12:00:00+0000,1819.0,12.0,0.0,705.0
2018-01-09 13:00:00+0000,1697.0,0.0,0.0,705.0
2018-01-09 14:00:00+0000,1856.0,0.0,2.0,705.0
2018-01-09 15:00:00+0000,2112.0,0.0,121.0,705.0
2018-01-09 16:00:00+0000,2244.0,0.0,455.0,704.0
2018-01-09 17:00:00+0000,1831.0,0.0,704.0,704.0
2018-01-09 18:00:00+0000,1668.0,0.0,662.0,705.0
2018-01-09 19:00:00+0000,1133.0,0.0,708.0,705.0
2018-01-09 20:00:00+0000,686.0,0.0,672.0,705.0
2018-01-09 21:00:00+0000,340.0,0.0,306.0,705.0
2018-01-09 22:00:00+0000,211.0,0.0,206.0,705.0
2018-01-09 23:00:00+0000,173.0,0.0,152.0,705.0
2018-01-10 00:00:00+0000,97.0,0.0,0.0,705.0
2018-01-10 01:00:00+0000,37.0,0.0,0.0,696.0
2018-01-10 02:00:00+0000,43.0,0.0,0.0,351.0
2018-01-10 03:00:00+0000,110.0,0.0,1.0,692.0
2018-01-10 04:00:00+0000,2205.0,0.0,341.0,555.0
2018-01-10 05:00:00+0000,3123.0,0.0,924.0,698.0
2018-01-10 06:00:00+0000,2999.0,0.0,1261.0,509.0
2018-01-10 07:00:00+0000,2131.0,0.0,1258.0,700.0
2018-01-10 08:00:00+0000,1727.0,0.0,1512.0,705.0
2018-01-10 09:00:00+0000,1916.0,0.0,1533.0,706.0
2018-01-10 10:00:00+0000,2157.0,0.0,1523.0,706.0
2018-01-10 11:00:00+0000,2087.0,0.0,1386.0,706.0
2018-01-10 12:00:00+0000,2582.0,0.0,1268.0,706.0
2018-01-10 13:00:00+0000,3191.0,0.0,1088.0,697.0
2018-01-10 14:00:00+0000,3079.0,0.0,1352.0,342.0
2018-01-10 15:00:00+0000,2699.0,0.0,1519.0,9.0
2018-01-10 16:00:00+0000,2377.0,0.0,1511.0,84.0
2018-01-10 17:00:00+0000,2516.0,0.0,1529.0,338.0
2018-01-10 18:00:00+0000,2428.0,0.0,1531.0,695.0
2018-01-10 19:00:00+0000,2352.0,0.0,1528.0,692.0
2018-01-10 20:00:00+0000,2554.0,0.0,1469.0,527.0
2018-01-10 21:00:00+0000,2423.0,0.0,1526.0,701.0
2018-01-10 22:00:00+0000,1831.0,0.0,1532.0,705.0
2018-01-10 23:00:00+0000,2191.0,0.0,1531.0,705.0
2018-01-11 00:00:00+0000,1620.0,0.0,1528.0,705.0
2018-01-11 01:00:00+0000,1485.0,0.0,1528.0,705.0
2018-01-11 02:00:00+0000,1675.0,5.0,1528.0,705.0
2018-01-11 03:00:00+0000,2396.0,9.0,1531.0,705.0
2018-01-11 04:00:00+0000,3020.0,20.0,1532.0,705.0
2018-01-11 05:00:00+0000,2918.0,26.0,1531.0,687.0
2018-01-11 06:00:00+0000,2792.0,29.0,1531.0,216.0
2018-01-11 07:00:00+0000,2276.0,20.0,1523.0,685.0
2018-01-11 08:00:00+0000,2409.0,17.0,1523.0,706.0
2018-01-11 09:00:00+0000,2579.0,14.0,1527.0,706.0
2018-01-11 10:00:00+0000,2741.0,17.0,1528.0,706.0
2018-01-11 11:00:00+0000,2697.0,43.0,1496.0,706.0
2018-01-11 12:00:00+0000,2784.0,26.0,1523.0,706.0
2018-01-11 13:00:00+0000,2814.0,21.0,1523.0,697.0
2018-01-11 14:00:00+0000,3236.0,36.0,1485.0,343.0
2018-01-11 15:00:00+0000,2918.0,43.0,1481.0,8.0
2018-01-11 16:00:00+0000,2880.0,51.0,1477.0,63.0
2018-01-11 17:00:00+0000,2542.0,46.0,1510.0,500.0
2018-01-11 18:00:00+0000,2503.0,43.0,1530.0,701.0
2018-01-11 19:00:00+0000,2686.0,33.0,1531.0,706.0
2018-01-11 20:00:00+0000,2648.0,32.0,1532.0,705.0
2018-01-11 21:00:00+0000,1959.0,25.0,1531.0,705.0
2018-01-11 22:00:00+0000,1457.0,7.0,1513.0,705.0
2018-01-11 23:00:00+0000,1315.0,30.0,1330.0,706.0
2018-01-12 00:00:00+0000,973.0,31.0,1138.0,706.0
2018-01-12 01:00:00+0000,745.0,31.0,1015.0,706.0
2018-01-12 02:00:00+0000,859.0,37.0,1006.0,706.0
2018-01-12 03:00:00+0000,1348.0,59.0,1211.0,706.0
2018-01-12 04:00:00+0000,2541.0,63.0,1510.0,705.0
2018-01-12 05:00:00+0000,2850.0,75.0,1530.0,704.0
2018-01-12 06:00:00+0000,2621.0,69.0,1503.0,705.0
2018-01-12 07:00:00+0000,1896.0,74.0,1401.0,705.0
2018-01-12 08:00:00+0000,1920.0,71.0,1296.0,704.0
2018-01-12 09:00:00+0000,2314.0,75.0,1488.0,704.0
2018-01-12 10:00:00+0000,2160.0,76.0,1475.0,704.0
2018-01-12 11:00:00+0000,2407.0,76.0,1527.0,704.0
2018-01-12 12:00:00+0000,2466.0,75.0,1530.0,704.0
2018-01-12 13:00:00+0000,2381.0,74.0,1513.0,705.0
2018-01-12 14:00:00+0000,2517.0,77.0,1530.0,704.0
2018-01-12 15:00:00+0000,2393.0,85.0,1531.0,704.0
2018-01-12 16:00:00+0000,2556.0,89.0,1527.0,705.0
2018-01-12 17:00:00+0000,2599.0,90.0,1530.0,704.0
2018-01-12 18:00:00+0000,2315.0,87.0,1529.0,637.0
2018-01-12 19:00:00+0000,1873.0,82.0,1530.0,704.0
2018-01-12 20:00:00+0000,1993.0,93.0,1525.0,705.0
2018-01-12 21:00:00+0000,1365.0,78.0,1422.0,705.0
2018-01-12 22:00:00+0000,1042.0,68.0,1020.0,705.0
2018-01-12 23:00:00+0000,884.0,80.0,1436.0,705.0
2018-01-13 00:00:00+0000,819.0,74.0,1287.0,705.0
2018-01-13 01:00:00+0000,750.0,70.0,766.0,705.0
2018-01-13 02:00:00+0000,531.0,65.0,439.0,705.0
2018-01-13 03:00:00+0000,402.0,72.0,21.0,706.0
2018-01-13 04:00:00+0000,718.0,75.0,32.0,706.0
2018-01-13 05:00:00+0000,785.0,79.0,581.0,705.0
2018-01-13 06:00:00+0000,1720.0,94.0,1172.0,705.0
2018-01-13 07:00:00+0000,1567.0,81.0,1508.0,704.0
2018-01-13 08:00:00+0000,1527.0,88.0,1519.0,704.0
2018-01-13 09:00:00+0000,1839.0,83.0,1318.0,705.0
2018-01-13 10:00:00+0000,1839.0,76.0,1185.0,705.0
2018-01-13 11:00:00+0000,1848.0,62.0,1214.0,705.0
2018-01-13 12:00:00+0000,1671.0,72.0,1326.0,705.0
2018-01-13 13:00:00+0000,1314.0,73.0,1416.0,705.0
2018-01-13 14:00:00+0000,1283.0,76.0,1401.0,705.0
2018-01-13 15:00:00+0000,1677.0,64.0,1234.0,705.0
2018-01-13 16:00:00+0000,1862.0,53.0,1329.0,705.0
2018-01-13 17:00:00+0000,1934.0,49.0,1187.0,705.0
2018-01-13 18:00:00+0000,1604.0,46.0,1022.0,705.0
2018-01-13 19:00:00+0000,1190.0,55.0,503.0,705.0
2018-01-13 20:00:00+0000,834.0,52.0,24.0,705.0
2018-01-13 21:00:00+0000,363.0,35.0,0.0,705.0
2018-01-13 22:00:00+0000,151.0,29.0,0.0,705.0
2018-01-13 23:00:00+0000,201.0,31.0,0.0,705.0
2018-01-14 00:00:00+0000,44.0,14.0,0.0,705.0
2018-01-14 01:00:00+0000,0.0,6.0,0.0,705.0
2018-01-14 02:00:00+0000,0.0,11.0,0.0,688.0
2018-01-14 03:00:00+0000,0.0,0.0,0.0,216.0
2018-01-14 04:00:00+0000,0.0,0.0,0.0,399.0
2018-01-14 05:00:00+0000,0.0,0.0,0.0,699.0
2018-01-14 06:00:00+0000,0.0,0.0,0.0,705.0
2018-01-14 07:00:00+0000,0.0,0.0,0.0,705.0
2018-01-14 08:00:00+0000,265.0,4.0,0.0,705.0
2018-01-14 09:00:00+0000,404.0,2.0,4.0,705.0
2018-01-14 10:00:00+0000,554.0,12.0,198.0,706.0
2018-01-14 11:00:00+0000,445.0,12.0,4.0,706.0
2018-01-14 12:00:00+0000,280.0,0.0,19.0,705.0
2018-01-14 13:00:00+0000,412.0,1.0,396.0,705.0
2018-01-14 14:00:00+0000,614.0,22.0,969.0,705.0
2018-01-14 15:00:00+0000,690.0,35.0,1340.0,705.0
2018-01-14 16:00:00+0000,657.0,34.0,1407.0,705.0
2018-01-14 17:00:00+0000,629.0,39.0,1187.0,705.0
2018-01-14 18:00:00+0000,519.0,32.0,728.0,705.0
2018-01-14 19:00:00+0000,452.0,7.0,415.0,705.0
2018-01-14 20:00:00+0000,347.0,0.0,21.0,706.0
2018-01-14 21:00:00+0000,153.0,18.0,0.0,706.0
2018-01-14 22:00:00+0000,0.0,1.0,0.0,706.0
2018-01-14 23:00:00+0000,0.0,0.0,0.0,705.0
2018-01-15 00:00:00+0000,0.0,0.0,0.0,671.0
2018-01-15 01:00:00+0000,0.0,0.0,0.0,704.0
2018-01-15 02:00:00+0000,0.0,0.0,0.0,704.0
2018-01-15 03:00:00+0000,0.0,8.0,0.0,641.0
2018-01-15 04:00:00+0000,0.0,18.0,0.0,617.0
2018-01-15 05:00:00+0000,175.0,21.0,0.0,703.0
2018-01-15 06:00:00+0000,259.0,19.0,0.0,705.0
2018-01-15 07:00:00+0000,319.0,15.0,0.0,705.0
2018-01-15 08:00:00+0000,230.0,3.0,0.0,705.0
2018-01-15 09:00:00+0000,174.0,0.0,0.0,706.0
2018-01-15 10:00:00+0000,179.0,0.0,0.0,705.0
2018-01-15 11:00:00+0000,153.0,2.0,0.0,705.0
2018-01-15 12:00:00+0000,110.0,0.0,0.0,705.0
2018-01-15 13:00:00+0000,143.0,0.0,0.0,705.0
2018-01-15 14:00:00+0000,111.0,0.0,0.0,705.0
2018-01-15 15:00:00+0000,159.0,0.0,0.0,699.0
2018-01-15 16:00:00+0000,230.0,4.0,0.0,704.0
2018-01-15 17:00:00+0000,242.0,16.0,0.0,705.0
2018-01-15 18:00:00+0000,117.0,28.0,0.0,705.0
2018-01-15 19:00:00+0000,0.0,24.0,0.0,705.0
2018-01-15 20:00:00+0000,0.0,3.0,0.0,705.0
2018-01-15 21:00:00+0000,0.0,0.0,0.0,705.0
2018-01-15 22:00:00+0000,0.0,4.0,0.0,705.0
2018-01-15 23:00:00+0000,0.0,0.0,0.0,686.0
2018-01-16 00:00:00+0000,0.0,6.0,0.0,703.0
2018-01-16 01:00:00+0000,0.0,0.0,0.0,586.0
2018-01-16 02:00:00+0000,0.0,13.0,0.0,55.0
2018-01-16 03:00:00+0000,0.0,28.0,0.0,6.0
2018-01-16 04:00:00+0000,0.0,43.0,0.0,354.0
2018-01-16 05:00:00+0000,124.0,69.0,0.0,697.0
2018-01-16 06:00:00+0000,284.0,59.0,0.0,706.0
2018-01-16 07:00:00+0000,292.0,45.0,308.0,705.0
2018-01-16 08:00:00+0000,285.0,41.0,890.0,705.0
2018-01-16 09:00:00+0000,320.0,37.0,1109.0,705.0
2018-01-16 10:00:00+0000,295.0,49.0,1289.0,706.0
2018-01-16 11:00:00+0000,326.0,58.0,1310.0,706.0
2018-01-16 12:00:00+0000,382.0,55.0,1312.0,706.0
2018-01-16 13:00:00+0000,337.0,49.0,1302.0,706.0
2018-01-16 14:00:00+0000,398.0,51.0,1341.0,706.0
2018-01-16 15:00:00+0000,467.0,54.0,1361.0,706.0
2018-01-16 16:00:00+0000,624.0,54.0,1426.0,706.0
2018-01-16 17:00:00+0000,697.0,60.0,1494.0,706.0
2018-01-16 18:00:00+0000,777.0,61.0,1141.0,706.0
2018-01-16 19:00:00+0000,315.0,54.0,572.0,706.0
2018-01-16 20:00:00+0000,335.0,59.0,27.0,706.0
2018-01-16 21:00:00+0000,207.0,41.0,0.0,706.0
2018-01-16 22:00:00+0000,0.0,3.0,0.0,706.0
2018-01-16 23:00:00+0000,0.0,0.0,0.0,705.0
2018-01-17 00:00:00+0000,0.0,0.0,0.0,651.0
2018-01-17 01:00:00+0000,0.0,0.0,0.0,79.0
2018-01-17 02:00:00+0000,0.0,0.0,0.0,0.0
2018-01-17 03:00:00+0000,0.0,0.0,0.0,0.0
2018-01-17 04:00:00+0000,274.0,19.0,4.0,0.0
2018-01-17 05:00:00+0000,1294.0,33.0,324.0,459.0
2018-01-17 06:00:00+0000,1787.0,19.0,902.0,701.0
2018-01-17 07:00:00+0000,1114.0,9.0,1438.0,706.0
2018-01-17 08:00:00+0000,931.0,11.0,1528.0,706.0
2018-01-17 09:00:00+0000,1307.0,6.0,1521.0,706.0
2018-01-17 10:00:00+0000,1167.0,7.0,1366.0,706.0
2018-01-17 11:00:00+0000,1486.0,16.0,839.0,706.0
2018-01-17 12:00:00+0000,1744.0,18.0,487.0,706.0
2018-01-17 13:00:00+0000,1883.0,25.0,190.0,706.0
2018-01-17 14:00:00+0000,2286.0,30.0,99.0,706.0
2018-01-17 15:00:00+0000,2053.0,36.0,417.0,706.0
2018-01-17 16:00:00+0000,2287.0,48.0,914.0,706.0
2018-01-17 17:00:00+0000,2075.0,62.0,1308.0,705.0
2018-01-17 18:00:00+0000,2001.0,57.0,825.0,657.0
2018-01-17 19:00:00+0000,632.0,50.0,253.0,705.0
2018-01-17 20:00:00+0000,370.0,60.0,4.0,706.0
2018-01-17 21:00:00+0000,310.0,57.0,0.0,706.0
2018-01-17 22:00:00+0000,176.0,50.0,0.0,706.0
2018-01-17 23:00:00+0000,0.0,29.0,0.0,679.0
2018-01-18 00:00:00+0000,0.0,21.0,0.0,376.0
2018-01-18 01:00:00+0000,0.0,20.0,0.0,327.0
2018-01-18 02:00:00+0000,0.0,25.0,0.0,0.0
2018-01-18 03:00:00+0000,0.0,22.0,0.0,0.0
2018-01-18 04:00:00+0000,820.0,41.0,13.0,0.0
2018-01-18 05:00:00+0000,1328.0,34.0,223.0,0.0
2018-01-18 06:00:00+0000,1697.0,20.0,700.0,483.0
2018-01-18 07:00:00+0000,1620.0,5.0,406.0,702.0
2018-01-18 08:00:00+0000,1646.0,4.0,334.0,706.0
2018-01-18 09:00:00+0000,1997.0,7.0,114.0,706.0
2018-01-18 10:00:00+0000,2146.0,13.0,166.0,706.0
2018-01-18 11:00:00+0000,2424.0,21.0,311.0,705.0
2018-01-18 12:00:00+0000,2060.0,9.0,385.0,623.0
2018-01-18 13:00:00+0000,1684.0,10.0,859.0,377.0
2018-01-18 14:00:00+0000,2300.0,15.0,389.0,698.0
2018-01-18 15:00:00+0000,2391.0,17.0,217.0,706.0
2018-01-18 16:00:00+0000,2801.0,33.0,318.0,706.0
2018-01-18 17:00:00+0000,2789.0,41.0,627.0,706.0
2018-01-18 18:00:00+0000,2287.0,32.0,1159.0,706.0
