06:00 - 07:00,480,,n/e,n/e,531,,18898,,389,,27,,n/e,n/e,n/e,n/e,617,,210,,3773,,573,,n/e,n/e,n/e,n/e,2738,,n/e,n/e,82,1,298,,0,,4859,
07:00 - 08:00,484,,n/e,n/e,501,,19995,,426,,27,,n/e,n/e,n/e,n/e,614,,860,,4894,,1039,,n/e,n/e,n/e,n/e,2745,,n/e,n/e,611,,294,,0,,4991,
08:00 - 09:00,479,,n/e,n/e,485,,19936,,431,,27,,n/e,n/e,n/e,n/e,613,,629,,4653,,731,,n/e,n/e,n/e,n/e,2761,,n/e,n/e,1626,,290,,0,,5115,
09:00 - 10:00,480,,n/e,n/e,484,,19823,,431,,27,,n/e,n/e,n/e,n/e,612,,656,,4364,,612,,n/e,n/e,n/e,n/e,2793,,n/e,n/e,1833,,288,,1,,5130,
10:00 - 11:00,481,,n/e,n/e,484,,19635,,427,,22,,n/e,n/e,n/e,n/e,612,,812,,4360,,699,,n/e,n/e,n/e,n/e,2710,,n/e,n/e,1808,,295,,5,,5571,
11:00 - 12:00,481,,n/e,n/e,485,,19712,,426,,27,,n/e,n/e,n/e,n/e,612,,748,1,3713,,626,,n/e,n/e,n/e,n/e,2674,,n/e,n/e,2063,,291,,10,,5884,
12:00 - 13:00,476,,n/e,n/e,489,,19856,,428,,27,,n/e,n/e,n/e,n/e,610,,495,1,3579,,558,,n/e,n/e,n/e,n/e,2679,,n/e,n/e,1559,,290,,13,,5915,
13:00 - 14:00,473,,n/e,n/e,485,,20050,,429,,27,,n/e,n/e,n/e,n/e,610,,402,1,4127,,779,,n/e,n/e,n/e,n/e,2714,,n/e,n/e,1044,,288,,15,,5775,
14:00 - 15:00,480,,n/e,n/e,488,,19942,,429,,22,,n/e,n/e,n/e,n/e,608,,1032,,4430,,906,,n/e,n/e,n/e,n/e,2787,,n/e,n/e,671,,290,,11,,5924,
15:00 - 16:00,483,,n/e,n/e,493,,20180,,431,,22,,n/e,n/e,n/e,n/e,609,,887,,4969,,980,,n/e,n/e,n/e,n/e,2821,,n/e,n/e,189,,296,,11,,6312,
16:00 - 17:00,483,,n/e,n/e,510,,20869,,430,,17,,n/e,n/e,n/e,n/e,609,,1266,,5463,,916,,n/e,n/e,n/e,n/e,2842,,n/e,n/e,4,,307,,11,,6399,
17:00 - 18:00,479,,n/e,n/e,540,,20850,,430,,17,,n/e,n/e,n/e,n/e,609,,944,,5321,,845,,n/e,n/e,n/e,n/e,2817,,n/e,n/e,0,,316,,5,,6455,
18:00 - 19:00,477,,n/e,n/e,547,,19369,,419,,17,,n/e,n/e,n/e,n/e,608,,539,,4788,,745,,n/e,n/e,n/e,n/e,2792,,n/e,n/e,0,,316,,7,,6529,
19:00 - 20:00,481,,n/e,n/e,547,,17691,,379,,17,,n/e,n/e,n/e,n/e,611,,280,,3907,,614,,n/e,n/e,n/e,n/e,2808,,n/e,n/e,0,,316,,11,,6658,
20:00 - 21:00,480,,n/e,n/e,545,,13826,,372,,17,,n/e,n/e,n/e,n/e,609,,141,1,2939,,402,,n/e,n/e,n/e,n/e,2735,,n/e,n/e,0,,313,,19,,6970,
21:00 - 22:00,480,,n/e,n/e,545,,10381,,365,,17,,n/e,n/e,n/e,n/e,610,,2,1,2598,,283,,n/e,n/e,n/e,n/e,2657,,n/e,n/e,0,,322,,23,,6927,
22:00 - 23:00,483,,n/e,n/e,545,,9049,,365,,17,,n/e,n/e,n/e,n/e,610,,0,92,2497,,187,,n/e,n/e,n/e,n/e,2362,,n/e,n/e,0,,334,,11,,6839,
23:00 - 00:00,483,,n/e,n/e,544,,7771,,362,,17,,n/e,n/e,n/e,n/e,611,,0,83,2200,,102,,n/e,n/e,n/e,n/e,2318,,n/e,n/e,0,,326,,3,,5992,
00:00 - 01:00,480,,n/e,n/e,546,,7176,,362,,17,,n/e,n/e,n/e,n/e,611,,44,44,2063,,85,,n/e,n/e,n/e,n/e,2101,,n/e,n/e,0,,325,,1,,5696,
01:00 - 02:00,479,,n/e,n/e,547,,6546,,361,,17,,n/e,n/e,n/e,n/e,609,,0,114,2071,,84,,n/e,n/e,n/e,n/e,1961,,n/e,n/e,0,,327,,3,,6267,
02:00 - 03:00,476,,n/e,n/e,547,,6236,,365,,17,,n/e,n/e,n/e,n/e,609,,0,356,1946,,90,,n/e,n/e,n/e,n/e,1860,,n/e,n/e,0,,327,,3,,6651,
03:00 - 04:00,478,,n/e,n/e,544,,6559,,371,,20,,n/e,n/e,n/e,n/e,610,,0,823,1969,,95,,n/e,n/e,n/e,n/e,1780,,n/e,n/e,0,,325,,2,,6362,
04:00 - 05:00,476,,n/e,n/e,546,,7846,,378,,20,,n/e,n/e,n/e,n/e,611,,0,293,2115,,106,,n/e,n/e,n/e,n/e,2040,,n/e,n/e,0,,315,,12,,6299,
05:00 - 06:00,476,,n/e,n/e,550,,10677,,385,,17,,n/e,n/e,n/e,n/e,612,,0,58,2859,,350,,n/e,n/e,n/e,n/e,2460,,n/e,n/e,0,,310,,3,,6580,
06:00 - 07:00,474,,n/e,n/e,546,,14018,,388,,22,,n/e,n/e,n/e,n/e,613,,497,,4649,,788,,n/e,n/e,n/e,n/e,2683,,n/e,n/e,79,,287,,0,,7078,
07:00 - 08:00,477,,n/e,n/e,546,,14941,,387,,22,,n/e,n/e,n/e,n/e,612,,1323,4,5620,,1085,,n/e,n/e,n/e,n/e,2729,,n/e,n/e,1299,,286,,24,,7264,
08:00 - 09:00,476,,n/e,n/e,523,,15285,,385,,18,,n/e,n/e,n/e,n/e,613,,1174,9,5386,,939,,n/e,n/e,n/e,n/e,2724,,n/e,n/e,3193,,309,,29,,6974,
09:00 - 10:00,469,,n/e,n/e,516,,14858,,386,,17,,n/e,n/e,n/e,n/e,612,,284,58,4836,,788,,n/e,n/e,n/e,n/e,2640,,n/e,n/e,5081,,314,,10,,7322,
10:00 - 11:00,454,,n/e,n/e,514,,14129,,383,,21,,n/e,n/e,n/e,n/e,613,,133,480,3824,,604,,n/e,n/e,n/e,n/e,2602,,n/e,n/e,6681,,303,,22,,7806,
11:00 - 12:00,458,,n/e,n/e,514,,13465,,385,,27,,n/e,n/e,n/e,n/e,613,,100,772,3045,,449,,n/e,n/e,n/e,n/e,2580,,n/e,n/e,7072,,303,,22,,7884,
12:00 - 13:00,468,,n/e,n/e,517,,12669,,385,,22,,n/e,n/e,n/e,n/e,613,,60,782,3023,,444,,n/e,n/e,n/e,n/e,2563,,n/e,n/e,7185,,306,,30,,8020,
13:00 - 14:00,473,,n/e,n/e,513,,13374,,382,,17,,n/e,n/e,n/e,n/e,615,,59,763,3060,,480,,n/e,n/e,n/e,n/e,2660,,n/e,n/e,6175,,307,,29,,7956,
14:00 - 15:00,472,,n/e,n/e,515,,14890,,388,,17,,n/e,n/e,n/e,n/e,615,,126,294,3574,,609,,n/e,n/e,n/e,n/e,2713,,n/e,n/e,3004,,307,,30,,7859,
15:00 - 16:00,469,,n/e,n/e,518,,15160,,391,,17,,n/e,n/e,n/e,n/e,615,,254,,4975,,663,,n/e,n/e,n/e,n/e,2603,,n/e,n/e,635,,304,,30,,7553,
16:00 - 17:00,462,,n/e,n/e,548,,15799,,392,,17,,n/e,n/e,n/e,n/e,616,,661,,5417,,858,,n/e,n/e,n/e,n/e,2648,,n/e,n/e,3,,298,,30,,6864,
17:00 - 18:00,462,,n/e,n/e,557,,15335,,391,,17,,n/e,n/e,n/e,n/e,615,,995,,5567,,853,,n/e,n/e,n/e,n/e,2662,,n/e,n/e,0,,301,,27,,6920,
18:00 - 19:00,461,,n/e,n/e,563,,14141,,388,,27,,n/e,n/e,n/e,n/e,615,,1006,,5266,,788,,n/e,n/e,n/e,n/e,2643,,n/e,n/e,0,,300,,25,,6978,
19:00 - 20:00,456,,n/e,n/e,557,,13185,,382,,27,,n/e,n/e,n/e,n/e,617,,398,,4069,,602,,n/e,n/e,n/e,n/e,2635,,n/e,n/e,0,,302,,30,,7129,
20:00 - 21:00,458,,n/e,n/e,551,,11736,,376,,17,,n/e,n/e,n/e,n/e,615,,151,1,3375,,525,,n/e,n/e,n/e,n/e,2599,,n/e,n/e,0,,302,,30,,7110,
21:00 - 22:00,461,,n/e,n/e,547,,9718,,371,,17,,n/e,n/e,n/e,n/e,616,,1,1,2829,,370,,n/e,n/e,n/e,n/e,2540,,n/e,n/e,0,,316,,24,,6763,
22:00 - 23:00,459,,n/e,n/e,553,,8198,,364,,17,,n/e,n/e,n/e,n/e,615,,441,78,2501,,211,,n/e,n/e,n/e,n/e,2483,,n/e,n/e,0,,324,,21,,6963,
23:00 - 00:00,463,,n/e,n/e,552,,5923,,365,,17,,n/e,n/e,n/e,n/e,616,,274,2,2356,,176,,n/e,n/e,n/e,n/e,2263,,n/e,n/e,0,,328,,16,,7098,
00:00 - 01:00,463,,n/e,n/e,543,,5574,,365,,27,,n/e,n/e,n/e,n/e,617,,0,108,2093,,127,,n/e,n/e,n/e,n/e,2168,,n/e,n/e,0,,328,,10,,7093,
01:00 - 02:00,463,,n/e,n/e,544,,5696,,365,,27,,n/e,n/e,n/e,n/e,616,,0,499,2087,,123,,n/e,n/e,n/e,n/e,2180,,n/e,n/e,0,,325,,6,,6881,
02:00 - 03:00,462,,n/e,n/e,569,,5584,,368,,17,,n/e,n/e,n/e,n/e,617,,0,624,2039,,123,,n/e,n/e,n/e,n/e,2098,,n/e,n/e,0,,316,,22,,6783,
03:00 - 04:00,461,,n/e,n/e,543,,5919,,374,,27,,n/e,n/e,n/e,n/e,615,,0,544,2494,,162,,n/e,n/e,n/e,n/e,2102,,n/e,n/e,0,,316,,12,,6163,
04:00 - 05:00,460,,n/e,n/e,545,,6810,,381,,27,,n/e,n/e,n/e,n/e,615,,0,249,2599,,139,,n/e,n/e,n/e,n/e,2226,,n/e,n/e,0,,315,,10,,6368,
05:00 - 06:00,462,,n/e,n/e,568,,9575,,390,,27,,n/e,n/e,n/e,n/e,614,,6,,3032,,321,,n/e,n/e,n/e,n/e,2574,,n/e,n/e,0,,306,,5,,6115,
06:00 - 07:00,461,,n/e,n/e,577,,13419,,394,,27,,n/e,n/e,n/e,n/e,614,,453,,4259,,555,,n/e,n/e,n/e,n/e,2682,,n/e,n/e,96,,308,,3,,5606,
07:00 - 08:00,457,,n/e,n/e,622,,14495,,391,,22,,n/e,n/e,n/e,n/e,616,,1658,24,5270,,1137,,n/e,n/e,n/e,n/e,2743,,n/e,n/e,1091,,302,,6,,5132,
08:00 - 09:00,455,,n/e,n/e,620,,14160,,388,,27,,n/e,n/e,n/e,n/e,616,,1640,28,5488,,840,,n/e,n/e,n/e,n/e,2749,,n/e,n/e,2609,,301,,2,,5285,
09:00 - 10:00,457,,n/e,n/e,626,,13411,,390,,27,,n/e,n/e,n/e,n/e,614,,696,,4309,,689,,n/e,n/e,n/e,n/e,2759,,n/e,n/e,3522,,300,,17,,5557,
10:00 - 11:00,461,,n/e,n/e,634,,12953,,391,,27,,n/e,n/e,n/e,n/e,616,,202,,3777,,657,,n/e,n/e,n/e,n/e,2758,,n/e,n/e,3515,,306,,22,,5645,
11:00 - 12:00,462,,n/e,n/e,640,,12645,,391,,22,,n/e,n/e,n/e,n/e,619,,2,1,3002,,409,,n/e,n/e,n/e,n/e,2685,,n/e,n/e,3876,,307,,15,,5551,
12:00 - 13:00,465,,n/e,n/e,686,,13334,,391,,26,,n/e,n/e,n/e,n/e,623,,0,28,2985,,388,,n/e,n/e,n/e,n/e,2572,,n/e,n/e,3096,,308,,9,,5212,
13:00 - 14:00,459,,n/e,n/e,708,,14573,,392,,27,,n/e,n/e,n/e,n/e,625,,128,1,3165,,528,,n/e,n/e,n/e,n/e,2663,,n/e,n/e,2010,,307,,8,,5273,
14:00 - 15:00,458,,n/e,n/e,709,,15414,,389,,27,,n/e,n/e,n/e,n/e,629,,220,51,3698,,625,,n/e,n/e,n/e,n/e,2733,,n/e,n/e,997,,311,,18,,4922,
15:00 - 16:00,470,,n/e,n/e,733,,15713,,373,,27,,n/e,n/e,n/e,n/e,629,,573,159,4881,,921,,n/e,n/e,n/e,n/e,2811,,n/e,n/e,205,,307,,16,,4953,
16:00 - 17:00,478,,n/e,n/e,749,,15615,,372,,22,,n/e,n/e,n/e,n/e,630,,981,122,5667,,1098,,n/e,n/e,n/e,n/e,2829,,n/e,n/e,0,,297,,24,,4974,
17:00 - 18:00,474,,n/e,n/e,742,,15691,,372,,17,,n/e,n/e,n/e,n/e,630,,712,,5848,,878,,n/e,n/e,n/e,n/e,2773,,n/e,n/e,0,,295,,14,,4778,
18:00 - 19:00,453,,n/e,n/e,753,,15632,,380,,17,,n/e,n/e,n/e,n/e,628,,632,,5479,,861,,n/e,n/e,n/e,n/e,2770,,n/e,n/e,0,,292,,14,,4219,
19:00 - 20:00,460,,n/e,n/e,751,,14709,,380,,17,,n/e,n/e,n/e,n/e,627,,789,40,4410,,697,,n/e,n/e,n/e,n/e,2780,,n/e,n/e,0,,298,,12,,3866,
20:00 - 21:00,462,,n/e,n/e,751,,13582,,373,,17,,n/e,n/e,n/e,n/e,627,,410,148,3584,,530,,n/e,n/e,n/e,n/e,2738,,n/e,n/e,0,,301,,24,,3607,
21:00 - 22:00,462,,n/e,n/e,745,,11916,,370,,17,,n/e,n/e,n/e,n/e,628,,35,15,3087,,449,,n/e,n/e,n/e,n/e,2568,,n/e,n/e,0,,317,,19,,3259,
22:00 - 23:00,463,,n/e,n/e,752,,9683,,363,,17,,n/e,n/e,n/e,n/e,629,,44,,2845,,363,,n/e,n/e,n/e,n/e,2435,,n/e,n/e,0,,318,,2,,3660,
23:00 - 00:00,466,,n/e,n/e,758,,7494,,365,,31,,n/e,n/e,n/e,n/e,630,,13,,2454,,339,,n/e,n/e,n/e,n/e,2192,,n/e,n/e,0,,318,,0,,4422,
00:00 - 01:00,455,,n/e,n/e,762,,5437,,365,,30,,n/e,n/e,n/e,n/e,630,,13,1,2142,,315,,n/e,n/e,n/e,n/e,2126,,n/e,n/e,0,,322,,3,,5317,
01:00 - 02:00,461,,n/e,n/e,759,,5161,,365,,21,,n/e,n/e,n/e,n/e,631,,11,,1967,,185,,n/e,n/e,n/e,n/e,2009,,n/e,n/e,0,,334,,24,,5499,
02:00 - 03:00,456,,n/e,n/e,763,,5069,,368,,31,,n/e,n/e,n/e,n/e,630,,0,145,1841,,190,,n/e,n/e,n/e,n/e,1884,,n/e,n/e,0,,335,,21,,5715,
03:00 - 04:00,458,,n/e,n/e,762,,5230,,374,,31,,n/e,n/e,n/e,n/e,631,,1,242,1816,,196,,n/e,n/e,n/e,n/e,1911,,n/e,n/e,0,,331,,22,,5826,
04:00 - 05:00,456,,n/e,n/e,765,,5513,,381,,31,,n/e,n/e,n/e,n/e,632,,12,,1914,,206,,n/e,n/e,n/e,n/e,1924,,n/e,n/e,0,,327,,25,,6183,
05:00 - 06:00,458,,n/e,n/e,771,,5812,,390,,31,,n/e,n/e,n/e,n/e,632,,14,,2114,,356,,n/e,n/e,n/e,n/e,2108,,n/e,n/e,0,,316,,26,,6612,
06:00 - 07:00,454,,n/e,n/e,765,,6926,,394,,31,,n/e,n/e,n/e,n/e,631,,205,,2970,,577,,n/e,n/e,n/e,n/e,2223,,n/e,n/e,9,,319,,19,,6737,
07:00 - 08:00,454,,n/e,n/e,765,,7082,,394,,31,,n/e,n/e,n/e,n/e,630,,743,,4030,,785,,n/e,n/e,n/e,n/e,2247,,n/e,n/e,613,,309,,13,,6640,
08:00 - 09:00,450,,n/e,n/e,764,,7353,,392,,21,,n/e,n/e,n/e,n/e,627,,538,,3793,,788,,n/e,n/e,n/e,n/e,2301,,n/e,n/e,2436,,306,,19,,6223,
09:00 - 10:00,461,,n/e,n/e,765,,7062,,392,,26,,n/e,n/e,n/e,n/e,627,,44,,2906,,594,,n/e,n/e,n/e,n/e,2286,,n/e,n/e,4589,,307,,16,,6087,
10:00 - 11:00,463,,n/e,n/e,779,,6544,,392,,31,,n/e,n/e,n/e,n/e,630,,109,1,2484,,603,,n/e,n/e,n/e,n/e,2308,,n/e,n/e,5962,,308,,20,,6602,
11:00 - 12:00,465,,n/e,n/e,763,,6034,,392,,31,,n/e,n/e,n/e,n/e,630,,0,1,2223,,484,,n/e,n/e,n/e,n/e,2273,,n/e,n/e,6117,,309,,13,,6867,
12:00 - 13:00,457,,n/e,n/e,767,,5297,,391,,31,,n/e,n/e,n/e,n/e,632,,0,231,2143,,420,,n/e,n/e,n/e,n/e,2194,,n/e,n/e,5738,,308,,18,,7289,
13:00 - 14:00,459,,n/e,n/e,777,,5509,,389,,28,,n/e,n/e,n/e,n/e,632,,0,306,2098,,433,,n/e,n/e,n/e,n/e,2168,,n/e,n/e,4622,,318,,20,,7370,
14:00 - 15:00,463,,n/e,n/e,764,,6273,,392,,21,,n/e,n/e,n/e,n/e,632,,0,303,2324,,466,,n/e,n/e,n/e,n/e,2273,,n/e,n/e,2560,,310,,12,,7224,
15:00 - 16:00,476,,n/e,n/e,775,,7596,,393,,31,,n/e,n/e,n/e,n/e,632,,223,1,2808,,637,,n/e,n/e,n/e,n/e,2383,,n/e,n/e,587,,311,,6,,7148,
16:00 - 17:00,478,,n/e,n/e,766,,8366,,393,,24,,n/e,n/e,n/e,n/e,631,,596,,4827,,962,,n/e,n/e,n/e,n/e,2382,,n/e,n/e,3,,317,,7,,6909,
17:00 - 18:00,480,,n/e,n/e,764,,8634,,393,,21,,n/e,n/e,n/e,n/e,631,,951,,5087,,931,,n/e,n/e,n/e,n/e,2425,,n/e,n/e,0,,317,,6,,7070,
18:00 - 19:00,483,,n/e,n/e,766,,8624,,389,,21,,n/e,n/e,n/e,n/e,631,,1143,,5221,,1011,,n/e,n/e,n/e,n/e,2461,,n/e,n/e,0,,319,,13,,7300,
19:00 - 20:00,487,,n/e,n/e,764,,7806,,382,,21,,n/e,n/e,n/e,n/e,631,,246,,4131,,719,,n/e,n/e,n/e,n/e,2487,,n/e,n/e,0,,316,,22,,7359,
20:00 - 21:00,484,,n/e,n/e,771,,7309,,376,,27,,n/e,n/e,n/e,n/e,630,,89,1,2859,,510,,n/e,n/e,n/e,n/e,2447,,n/e,n/e,0,,322,,17,,6931,
21:00 - 22:00,489,,n/e,n/e,766,,6484,,371,,31,,n/e,n/e,n/e,n/e,628,,130,24,2341,,362,,n/e,n/e,n/e,n/e,2336,,n/e,n/e,0,,339,,24,,6907,
22:00 - 23:00,489,,n/e,n/e,766,,6033,,362,,31,,n/e,n/e,n/e,n/e,628,,263,22,2287,,242,,n/e,n/e,n/e,n/e,2256,,n/e,n/e,0,,344,,27,,7057,
23:00 - 00:00,493,,n/e,n/e,780,,4608,,359,,21,,n/e,n/e,n/e,n/e,629,,198,14,2216,,183,,n/e,n/e,n/e,n/e,2042,,n/e,n/e,0,,347,,26,,7211,
00:00 - 01:00,493,,n/e,n/e,763,,4281,,366,,21,,n/e,n/e,n/e,n/e,628,,1,318,1999,,108,,n/e,n/e,n/e,n/e,1900,,n/e,n/e,0,,351,,23,,7030,
01:00 - 02:00,492,,n/e,n/e,766,,4141,,367,,21,,n/e,n/e,n/e,n/e,628,,0,539,1768,,110,,n/e,n/e,n/e,n/e,1822,,n/e,n/e,0,,348,,29,,6642,
02:00 - 03:00,499,,n/e,n/e,773,,4281,,369,,24,,n/e,n/e,n/e,n/e,629,,0,551,1768,,108,,n/e,n/e,n/e,n/e,1789,,n/e,n/e,0,,348,,25,,6644,
03:00 - 04:00,497,,n/e,n/e,763,,4192,,375,,21,,n/e,n/e,n/e,n/e,629,,0,591,1749,,109,,n/e,n/e,n/e,n/e,1828,,n/e,n/e,0,,344,,21,,6733,
04:00 - 05:00,497,,n/e,n/e,763,,4589,,383,,21,,n/e,n/e,n/e,n/e,630,,0,624,1772,,116,,n/e,n/e,n/e,n/e,1809,,n/e,n/e,0,,343,,30,,6546,
05:00 - 06:00,499,,n/e,n/e,766,,4944,,391,,21,,n/e,n/e,n/e,n/e,630,,0,371,1975,,121,,n/e,n/e,n/e,n/e,1663,,n/e,n/e,0,,331,,28,,6315,
06:00 - 07:00,493,,n/e,n/e,769,,4812,,395,,21,,n/e,n/e,n/e,n/e,629,,25,158,2444,,279,,n/e,n/e,n/e,n/e,1726,,n/e,n/e,124,,330,,23,,6353,
07:00 - 08:00,490,,n/e,n/e,766,,4330,,395,,22,,n/e,n/e,n/e,n/e,629,,232,,2998,,357,,n/e,n/e,n/e,n/e,1731,,n/e,n/e,2089,,326,,19,,6524,
08:00 - 09:00,490,,n/e,n/e,765,,4011,,395,,32,,n/e,n/e,n/e,n/e,629,,78,184,2537,,335,,n/e,n/e,n/e,n/e,1913,,n/e,n/e,5685,,324,,21,,6054,
09:00 - 10:00,494,,n/e,n/e,765,,4122,,391,,21,,n/e,n/e,n/e,n/e,629,,0,289,2021,,152,,n/e,n/e,n/e,n/e,1965,,n/e,n/e,8384,,326,,26,,5200,
10:00 - 11:00,489,,n/e,n/e,762,,4310,,390,,21,,n/e,n/e,n/e,n/e,629,,0,171,1860,,131,,n/e,n/e,n/e,n/e,2006,,n/e,n/e,9176,,327,,28,,5352,
11:00 - 12:00,497,,n/e,n/e,772,,5026,,391,,21,,n/e,n/e,n/e,n/e,628,,12,328,1711,,127,,n/e,n/e,n/e,n/e,2003,,n/e,n/e,8727,,332,,29,,5321,
12:00 - 13:00,496,,n/e,n/e,763,,4731,,388,,21,,n/e,n/e,n/e,n/e,628,,71,402,2214,,124,,n/e,n/e,n/e,n/e,1907,,n/e,n/e,8070,,328,,24,,5464,
13:00 - 14:00,492,,n/e,n/e,764,,4803,,388,,21,,n/e,n/e,n/e,n/e,627,,0,622,2296,,135,,n/e,n/e,n/e,n/e,1752,,n/e,n/e,6730,,329,,25,,5509,
14:00 - 15:00,491,,n/e,n/e,765,,5707,,388,,21,,n/e,n/e,n/e,n/e,627,,0,563,2601,,347,,n/e,n/e,n/e,n/e,1865,,n/e,n/e,3929,,331,,23,,6150,
15:00 - 16:00,496,,n/e,n/e,771,,6694,,388,,21,,n/e,n/e,n/e,n/e,627,,92,169,2314,,520,,n/e,n/e,n/e,n/e,2032,,n/e,n/e,999,,326,,14,,6197,
16:00 - 17:00,489,,n/e,n/e,806,,8005,,408,,21,,n/e,n/e,n/e,n/e,627,,502,,3908,,572,,n/e,n/e,n/e,n/e,2211,,n/e,n/e,9,,334,,12,,5854,
17:00 - 18:00,500,,n/e,n/e,805,,8278,,407,,21,,n/e,n/e,n/e,n/e,629,,790,,4481,,827,,n/e,n/e,n/e,n/e,2211,,n/e,n/e,0,,332,,11,,5669,
18:00 - 19:00,501,,n/e,n/e,806,,8381,,405,,24,,n/e,n/e,n/e,n/e,628,,1001,,4764,,773,,n/e,n/e,n/e,n/e,2231,,n/e,n/e,0,,331,,9,,5400,
19:00 - 20:00,488,,n/e,n/e,803,,8294,,401,,31,,n/e,n/e,n/e,n/e,629,,1021,,4131,,762,,n/e,n/e,n/e,n/e,2183,,n/e,n/e,0,1,333,,11,,5104,
20:00 - 21:00,499,,n/e,n/e,813,,8546,,396,,21,,n/e,n/e,n/e,n/e,629,,814,,3526,,747,,n/e,n/e,n/e,n/e,2032,,n/e,n/e,0,,329,,17,,4772,
21:00 - 22:00,502,,n/e,n/e,808,,8228,,388,,21,,n/e,n/e,n/e,n/e,628,,223,,2749,,532,,n/e,n/e,n/e,n/e,2068,,n/e,n/e,0,,340,,26,,4618,
22:00 - 23:00,502,,n/e,n/e,803,,6363,,382,,21,,n/e,n/e,n/e,n/e,629,,85,1,2304,,434,,n/e,n/e,n/e,n/e,1888,,n/e,n/e,0,,344,,28,,4313,
23:00 - 00:00,489,,n/e,n/e,801,,5660,,381,,21,,n/e,n/e,n/e,n/e,628,,0,26,2043,,276,,n/e,n/e,n/e,n/e,1880,,n/e,n/e,0,,340,,29,,3862,
00:00 - 01:00,477,,n/e,n/e,805,,5368,,361,,21,,n/e,n/e,n/e,n/e,627,,0,219,1830,,184,,n/e,n/e,n/e,n/e,1780,,n/e,n/e,0,,337,,22,,3617,
01:00 - 02:00,475,,n/e,n/e,827,,5628,,366,,21,,n/e,n/e,n/e,n/e,628,,0,858,1664,,182,,n/e,n/e,n/e,n/e,1702,,n/e,n/e,0,,335,,11,,3230,
02:00 - 03:00,478,,n/e,n/e,807,,6051,,341,,24,,n/e,n/e,n/e,n/e,628,,9,777,1658,,182,,n/e,n/e,n/e,n/e,1691,,n/e,n/e,0,,334,,7,,2789,
03:00 - 04:00,476,,n/e,n/e,808,,6741,,327,,21,,n/e,n/e,n/e,n/e,628,,89,325,1645,,196,,n/e,n/e,n/e,n/e,1745,,n/e,n/e,0,,336,,16,,2362,
04:00 - 05:00,483,,n/e,n/e,803,,9189,,337,,21,,n/e,n/e,n/e,n/e,628,,89,268,1972,,363,,n/e,n/e,n/e,n/e,2000,,n/e,n/e,0,,333,,10,,1899,
05:00 - 06:00,474,,n/e,n/e,788,,13642,,278,,31,,n/e,n/e,n/e,n/e,629,,783,87,3353,,529,,n/e,n/e,n/e,n/e,2326,,n/e,n/e,0,,324,,9,,1640,
06:00 - 07:00,469,,n/e,n/e,763,,17207,,286,,24,,n/e,n/e,n/e,n/e,628,,1717,,5118,,795,,n/e,n/e,n/e,n/e,2609,,n/e,n/e,158,,318,,4,,1332,
07:00 - 08:00,473,,n/e,n/e,762,,17803,,305,,31,,n/e,n/e,n/e,n/e,628,,2048,,5772,,1179,,n/e,n/e,n/e,n/e,2636,,n/e,n/e,2133,,310,,2,,978,
08:00 - 09:00,471,,n/e,n/e,775,,17158,,300,,31,,n/e,n/e,n/e,n/e,628,,1214,59,5404,,708,,n/e,n/e,n/e,n/e,2656,,n/e,n/e,5722,,308,,1,,785,
09:00 - 10:00,459,,n/e,n/e,763,,15813,,326,,31,,n/e,n/e,n/e,n/e,626,,521,,4123,,451,,n/e,n/e,n/e,n/e,2679,,n/e,n/e,8182,,326,,3,,836,
10:00 - 11:00,450,,n/e,n/e,763,,14987,,334,,31,,n/e,n/e,n/e,n/e,625,,230,,3257,,421,,n/e,n/e,n/e,n/e,2686,,n/e,n/e,8684,,322,,2,,935,
11:00 - 12:00,441,,n/e,n/e,762,,13452,,335,,21,,n/e,n/e,n/e,n/e,624,,0,130,2377,,288,,n/e,n/e,n/e,n/e,2707,,n/e,n/e,8505,,321,,1,,976,
12:00 - 13:00,436,,n/e,n/e,764,,13908,,333,,21,,n/e,n/e,n/e,n/e,625,,0,140,2298,,316,,n/e,n/e,n/e,n/e,2689,,n/e,n/e,8120,,325,,1,,1091,
13:00 - 14:00,435,,n/e,n/e,770,,15714,,337,,31,,n/e,n/e,n/e,n/e,625,,136,,2796,,378,,n/e,n/e,n/e,n/e,2703,,n/e,n/e,7018,,328,,1,,1169,
14:00 - 15:00,449,,n/e,n/e,790,,18558,,342,,21,,n/e,n/e,n/e,n/e,626,,411,,4043,,539,,n/e,n/e,n/e,n/e,2803,,n/e,n/e,4138,,327,,1,,1142,
15:00 - 16:00,466,,n/e,n/e,774,,19768,,335,,28,,n/e,n/e,n/e,n/e,627,,1348,69,5230,,789,,n/e,n/e,n/e,n/e,2880,,n/e,n/e,999,,326,,0,,1126,
16:00 - 17:00,470,,n/e,n/e,764,,20525,,343,,31,,n/e,n/e,n/e,n/e,626,,1808,41,5878,,1073,,n/e,n/e,n/e,n/e,2950,,n/e,n/e,12,,329,,0,,1340,
17:00 - 18:00,478,,n/e,n/e,765,,19953,,355,,28,,n/e,n/e,n/e,n/e,625,,1437,,6072,,1085,,n/e,n/e,n/e,n/e,2952,,n/e,n/e,0,,332,,0,,1697,
18:00 - 19:00,482,,n/e,n/e,775,,19967,,395,,31,,n/e,n/e,n/e,n/e,623,,856,,5495,,888,,n/e,n/e,n/e,n/e,2966,,n/e,n/e,0,,335,,0,,2440,
