00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5987,,n/e,n/e,8542,,1191,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2371,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4998,,n/e,n/e,8542,,1133,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2214,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4407,,n/e,n/e,8542,,1135,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2199,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4291,,n/e,n/e,8540,,1142,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2253,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4259,,n/e,n/e,8541,,1056,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2224,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4242,,n/e,n/e,8542,,1053,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2154,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4376,,n/e,n/e,8540,,1053,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2183,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4638,,n/e,n/e,8541,,1060,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2236,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5051,,n/e,n/e,8539,,1064,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2309,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5454,,n/e,n/e,8542,,1070,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2378,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5895,,n/e,n/e,8539,,1101,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2462,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6725,,n/e,n/e,8540,,1111,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2504,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7081,,n/e,n/e,8539,,1122,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2449,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7340,,n/e,n/e,8537,,1130,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2479,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7461,,n/e,n/e,8538,,1122,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2435,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7703,,n/e,n/e,8538,,1132,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2373,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8112,,n/e,n/e,8538,,1129,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2439,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8496,,n/e,n/e,8538,,1135,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2436,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8655,,n/e,n/e,8535,,1141,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2482,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8563,,n/e,n/e,8535,,1141,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2512,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8517,,n/e,n/e,8535,,1137,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2509,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8193,,n/e,n/e,8536,,1152,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2454,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8158,,n/e,n/e,8538,,1116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2416,
