Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,generators offwind,13924.0,1,UK,,,WTOF,WIN,1.0,0.0,0.0,0.02,0.02,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,generators offwind-ac,0.0936999107836264,1,UK,,,WTOF,WIN,1.0,0.0,0.0,1.2962962963,1.2962962963,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,generators offwind-dc,0.0621472507291481,1,UK,,,WTOF,WIN,1.0,0.0,0.0,1.2962962963,1.2962962963,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,generators onwind,72497.41423458488,1,UK,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,generators ror,3636.175,1,UK,,,HROR,WAT,1.0,0.0,0.0,0.0709677419,0.0709677419,0.0,0.0,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,generators solar,14649.0812927064,1,UK,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,generators solar rooftop,20212.994446854576,1,UK,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,links H2 Electrolysis_1,3376.2735418622397,1,UK,,,PEME,HYD,0.7,2.25,1.0,0.6,0.6,20.0,,3.5,0.2,,0.083333333,,,,,,,,,,,,,,,,,,,,,
,links H2 Electrolysis_2,1688.1367709311198,1,UK,,,ALKE,HYD,0.7875000000000001,7.0,4.5,0.175,0.175,100.0,,9.0,0.3,,1.0,,,,,,,,,,,,,,,,,,,,,
,links H2 Electrolysis_3,844.0683854655599,1,UK,,,SOXE,HYD,0.9624999999999999,14.0,7.0,0.06,0.06,400.0,,15.0,0.4,,2.0,,,,,,,,,,,,,,,,,,,,,
,links H2 Fuel Cell_1,0.02686291880966156,1,UK,,,PEFC,HYD,0.7,0.5,1.05,0.6,0.6,30.0,,6.0,0.2,,0.083333333,,,,,,,,,,,,,,,,,,,,,
,links H2 Fuel Cell_2,0.01343145940483078,1,UK,,,SOFC,HYD,0.75,14.0,7.0,0.075,0.075,300.0,,12.0,0.3,,1.0,,,,,,,,,,,,,,,,,,,,,
,links H2 Fuel Cell_3,0.00671572970241539,1,UK,,,MCFC,HYD,0.7250000000000001,24.0,14.0,0.065,0.065,600.0,,18.0,0.35,,4.0,,,,,,,,,,,,,,,,,,,,,
,links H2 Fuel Cell_4,0.003357864851207695,1,UK,,,PAFC,HYD,0.675,7.0,3.5,0.25,0.25,200.0,,9.0,0.25,,0.5,,,,,,,,,,,,,,,,,,,,,
,links H2 Fuel Cell_5,0.0016789324256038475,1,UK,,,ALFC,HYD,0.75,4.5,2.25,0.375,0.375,100.0,,6.0,0.3,,100.0,,,,,,,,,,,,,,,,,,,,,
,links H2 Fuel Cell_6,0.0008394662128019237,1,UK,,,REFC,HYD,0.675,2.25,1.1,0.25,0.25,60.0,,6.0,0.25,,0.166666667,,,,,,,,,,,,,,,,,,,,,
