index,SE -> NO,SE -> FI,SE -> DE,SE -> DK,SE -> PL
2015-04-04 00:00:00+0000,969.0,1264.0,0.0,722.0,0.0
2015-04-04 01:00:00+0000,1048.0,1217.0,0.0,176.0,0.0
2015-04-04 02:00:00+0000,1133.0,1221.0,0.0,3.0,0.0
2015-04-04 03:00:00+0000,1091.0,1278.0,0.0,179.0,0.0
2015-04-04 04:00:00+0000,1263.0,1209.0,0.0,507.0,0.0
2015-04-04 05:00:00+0000,1019.0,1516.0,297.0,1115.0,4.0
2015-04-04 06:00:00+0000,873.0,1482.0,343.0,1432.0,384.0
2015-04-04 07:00:00+0000,766.0,1699.0,365.0,1453.0,597.0
2015-04-04 08:00:00+0000,755.0,1851.0,354.0,1264.0,598.0
2015-04-04 09:00:00+0000,747.0,1841.0,334.0,976.0,598.0
2015-04-04 10:00:00+0000,815.0,1650.0,391.0,643.0,598.0
2015-04-04 11:00:00+0000,846.0,1570.0,86.0,626.0,598.0
2015-04-04 12:00:00+0000,966.0,1747.0,0.0,540.0,598.0
2015-04-04 13:00:00+0000,975.0,1889.0,0.0,258.0,598.0
2015-04-04 14:00:00+0000,1109.0,2007.0,0.0,14.0,598.0
2015-04-04 15:00:00+0000,873.0,1923.0,0.0,710.0,598.0
2015-04-04 16:00:00+0000,737.0,1980.0,431.0,507.0,598.0
2015-04-04 17:00:00+0000,599.0,2140.0,597.0,650.0,598.0
2015-04-04 18:00:00+0000,645.0,1974.0,509.0,440.0,598.0
2015-04-04 19:00:00+0000,722.0,2101.0,461.0,800.0,598.0
2015-04-04 20:00:00+0000,811.0,2069.0,433.0,607.0,593.0
2015-04-04 21:00:00+0000,876.0,1607.0,386.0,614.0,395.0
2015-04-04 22:00:00+0000,799.0,1441.0,413.0,418.0,20.0
2015-04-04 23:00:00+0000,853.0,1208.0,41.0,398.0,0.0
2015-04-05 00:00:00+0000,947.0,1214.0,0.0,314.0,0.0
2015-04-05 01:00:00+0000,1014.0,1255.0,0.0,84.0,0.0
2015-04-05 02:00:00+0000,1448.0,1259.0,0.0,0.0,0.0
2015-04-05 03:00:00+0000,1319.0,1144.0,0.0,0.0,0.0
2015-04-05 04:00:00+0000,1789.0,1100.0,0.0,0.0,0.0
2015-04-05 05:00:00+0000,1585.0,1330.0,0.0,0.0,0.0
2015-04-05 06:00:00+0000,979.0,1510.0,0.0,195.0,61.0
2015-04-05 07:00:00+0000,1035.0,1677.0,0.0,6.0,168.0
2015-04-05 08:00:00+0000,1227.0,1789.0,0.0,0.0,290.0
2015-04-05 09:00:00+0000,1406.0,1865.0,0.0,0.0,67.0
2015-04-05 10:00:00+0000,1560.0,1709.0,0.0,0.0,0.0
2015-04-05 11:00:00+0000,1961.0,1713.0,0.0,0.0,0.0
2015-04-05 12:00:00+0000,1707.0,1808.0,0.0,0.0,0.0
2015-04-05 13:00:00+0000,1824.0,1774.0,0.0,0.0,69.0
2015-04-05 14:00:00+0000,1735.0,1745.0,0.0,0.0,0.0
2015-04-05 15:00:00+0000,1752.0,1715.0,0.0,0.0,0.0
2015-04-05 16:00:00+0000,812.0,1770.0,93.0,441.0,0.0
2015-04-05 17:00:00+0000,578.0,1944.0,489.0,295.0,95.0
2015-04-05 18:00:00+0000,464.0,1872.0,594.0,717.0,560.0
2015-04-05 19:00:00+0000,455.0,2137.0,608.0,758.0,593.0
2015-04-05 20:00:00+0000,528.0,2131.0,608.0,608.0,445.0
2015-04-05 21:00:00+0000,699.0,1537.0,573.0,586.0,276.0
2015-04-05 22:00:00+0000,590.0,1103.0,493.0,927.0,10.0
2015-04-05 23:00:00+0000,849.0,1046.0,63.0,230.0,0.0
2015-04-06 00:00:00+0000,1398.0,1045.0,0.0,0.0,0.0
2015-04-06 01:00:00+0000,1183.0,977.0,0.0,0.0,0.0
2015-04-06 02:00:00+0000,848.0,1025.0,0.0,0.0,0.0
2015-04-06 03:00:00+0000,767.0,1218.0,0.0,0.0,0.0
2015-04-06 04:00:00+0000,751.0,1919.0,0.0,0.0,0.0
2015-04-06 05:00:00+0000,775.0,2047.0,0.0,7.0,0.0
2015-04-06 06:00:00+0000,833.0,2197.0,0.0,472.0,130.0
2015-04-06 07:00:00+0000,755.0,2195.0,0.0,199.0,180.0
2015-04-06 08:00:00+0000,698.0,2161.0,0.0,430.0,405.0
2015-04-06 09:00:00+0000,686.0,2005.0,0.0,837.0,434.0
2015-04-06 10:00:00+0000,713.0,2011.0,0.0,379.0,341.0
2015-04-06 11:00:00+0000,1506.0,2095.0,0.0,3.0,351.0
2015-04-06 12:00:00+0000,1836.0,1700.0,0.0,0.0,324.0
2015-04-06 13:00:00+0000,1934.0,1622.0,0.0,1.0,332.0
2015-04-06 14:00:00+0000,1387.0,2095.0,0.0,2.0,365.0
2015-04-06 15:00:00+0000,1382.0,2267.0,0.0,25.0,346.0
2015-04-06 16:00:00+0000,572.0,2362.0,360.0,887.0,455.0
2015-04-06 17:00:00+0000,508.0,2554.0,585.0,1143.0,598.0
2015-04-06 18:00:00+0000,596.0,2156.0,608.0,1172.0,598.0
2015-04-06 19:00:00+0000,747.0,1904.0,608.0,1045.0,598.0
2015-04-06 20:00:00+0000,727.0,1829.0,485.0,1188.0,598.0
2015-04-06 21:00:00+0000,1075.0,1570.0,410.0,848.0,598.0
2015-04-06 22:00:00+0000,1650.0,1074.0,372.0,678.0,88.0
2015-04-06 23:00:00+0000,2003.0,924.0,330.0,473.0,0.0
2015-04-07 00:00:00+0000,2023.0,813.0,276.0,539.0,0.0
2015-04-07 01:00:00+0000,2263.0,859.0,205.0,372.0,0.0
2015-04-07 02:00:00+0000,2342.0,1301.0,298.0,188.0,0.0
2015-04-07 03:00:00+0000,1876.0,1892.0,345.0,236.0,0.0
2015-04-07 04:00:00+0000,805.0,2131.0,576.0,422.0,0.0
2015-04-07 05:00:00+0000,728.0,2524.0,543.0,569.0,2.0
2015-04-07 06:00:00+0000,668.0,2592.0,530.0,698.0,375.0
2015-04-07 07:00:00+0000,766.0,2539.0,461.0,714.0,595.0
2015-04-07 08:00:00+0000,715.0,2658.0,350.0,728.0,598.0
2015-04-07 09:00:00+0000,821.0,2579.0,306.0,674.0,598.0
2015-04-07 10:00:00+0000,820.0,2514.0,306.0,752.0,598.0
2015-04-07 11:00:00+0000,934.0,2516.0,21.0,534.0,598.0
2015-04-07 12:00:00+0000,1037.0,2539.0,0.0,432.0,598.0
2015-04-07 13:00:00+0000,912.0,2542.0,235.0,436.0,598.0
2015-04-07 14:00:00+0000,1051.0,2562.0,283.0,15.0,598.0
2015-04-07 15:00:00+0000,877.0,2545.0,353.0,509.0,598.0
2015-04-07 16:00:00+0000,813.0,2446.0,516.0,623.0,598.0
2015-04-07 17:00:00+0000,814.0,2430.0,607.0,580.0,598.0
2015-04-07 18:00:00+0000,899.0,2470.0,608.0,577.0,598.0
2015-04-07 19:00:00+0000,983.0,2138.0,563.0,587.0,598.0
2015-04-07 20:00:00+0000,1158.0,1892.0,467.0,401.0,598.0
2015-04-07 21:00:00+0000,1427.0,1496.0,316.0,244.0,593.0
2015-04-07 22:00:00+0000,1742.0,1172.0,332.0,193.0,58.0
2015-04-07 23:00:00+0000,1924.0,898.0,309.0,209.0,0.0
2015-04-08 00:00:00+0000,1963.0,785.0,258.0,184.0,0.0
2015-04-08 01:00:00+0000,1894.0,772.0,218.0,257.0,0.0
2015-04-08 02:00:00+0000,1559.0,1122.0,245.0,301.0,0.0
2015-04-08 03:00:00+0000,1068.0,1923.0,288.0,379.0,4.0
2015-04-08 04:00:00+0000,753.0,2353.0,400.0,620.0,381.0
2015-04-08 05:00:00+0000,667.0,2450.0,482.0,849.0,596.0
2015-04-08 06:00:00+0000,588.0,2556.0,546.0,937.0,598.0
2015-04-08 07:00:00+0000,639.0,2531.0,580.0,880.0,598.0
2015-04-08 08:00:00+0000,614.0,2539.0,487.0,920.0,598.0
2015-04-08 09:00:00+0000,647.0,2450.0,535.0,1090.0,598.0
2015-04-08 10:00:00+0000,654.0,2490.0,549.0,1336.0,598.0
2015-04-08 11:00:00+0000,667.0,2489.0,591.0,1474.0,598.0
2015-04-08 12:00:00+0000,710.0,2330.0,608.0,1364.0,598.0
2015-04-08 13:00:00+0000,773.0,2190.0,608.0,1229.0,598.0
2015-04-08 14:00:00+0000,657.0,2187.0,608.0,921.0,598.0
2015-04-08 15:00:00+0000,493.0,1927.0,586.0,995.0,598.0
2015-04-08 16:00:00+0000,480.0,1912.0,608.0,1074.0,598.0
2015-04-08 17:00:00+0000,475.0,2080.0,608.0,1306.0,598.0
2015-04-08 18:00:00+0000,507.0,1558.0,608.0,1197.0,598.0
2015-04-08 19:00:00+0000,561.0,1137.0,608.0,1236.0,598.0
2015-04-08 20:00:00+0000,536.0,1255.0,608.0,1291.0,598.0
2015-04-08 21:00:00+0000,534.0,1113.0,544.0,1594.0,593.0
2015-04-08 22:00:00+0000,567.0,695.0,420.0,1672.0,58.0
2015-04-08 23:00:00+0000,616.0,533.0,354.0,1689.0,0.0
2015-04-09 00:00:00+0000,774.0,507.0,324.0,1722.0,0.0
2015-04-09 01:00:00+0000,862.0,490.0,324.0,1717.0,0.0
2015-04-09 02:00:00+0000,727.0,964.0,334.0,1727.0,0.0
2015-04-09 03:00:00+0000,716.0,1795.0,363.0,1672.0,3.0
2015-04-09 04:00:00+0000,560.0,2408.0,474.0,1619.0,380.0
2015-04-09 05:00:00+0000,193.0,2478.0,335.0,1462.0,592.0
2015-04-09 06:00:00+0000,388.0,2328.0,26.0,1254.0,305.0
2015-04-09 07:00:00+0000,339.0,2465.0,0.0,1342.0,298.0
2015-04-09 08:00:00+0000,489.0,2484.0,0.0,1402.0,298.0
2015-04-09 09:00:00+0000,681.0,2517.0,0.0,1271.0,298.0
2015-04-09 10:00:00+0000,550.0,2554.0,0.0,1315.0,298.0
2015-04-09 11:00:00+0000,772.0,2584.0,0.0,1190.0,302.0
2015-04-09 12:00:00+0000,898.0,2335.0,390.0,840.0,590.0
2015-04-09 13:00:00+0000,903.0,2036.0,463.0,1175.0,598.0
2015-04-09 14:00:00+0000,820.0,2421.0,511.0,1011.0,598.0
2015-04-09 15:00:00+0000,814.0,2348.0,606.0,1270.0,598.0
2015-04-09 16:00:00+0000,700.0,2234.0,607.0,1558.0,597.0
2015-04-09 17:00:00+0000,702.0,2384.0,607.0,1509.0,569.0
2015-04-09 18:00:00+0000,747.0,1876.0,607.0,1354.0,512.0
2015-04-09 19:00:00+0000,818.0,1564.0,607.0,1181.0,595.0
2015-04-09 20:00:00+0000,817.0,1504.0,596.0,1506.0,598.0
2015-04-09 21:00:00+0000,932.0,1159.0,475.0,1642.0,593.0
2015-04-09 22:00:00+0000,751.0,874.0,383.0,1641.0,58.0
2015-04-09 23:00:00+0000,749.0,599.0,409.0,1599.0,0.0
2015-04-10 00:00:00+0000,734.0,615.0,392.0,1611.0,0.0
2015-04-10 01:00:00+0000,721.0,551.0,392.0,1627.0,0.0
2015-04-10 02:00:00+0000,692.0,935.0,408.0,1642.0,0.0
2015-04-10 03:00:00+0000,630.0,1530.0,391.0,1651.0,0.0
2015-04-10 04:00:00+0000,567.0,1813.0,580.0,1506.0,308.0
2015-04-10 05:00:00+0000,693.0,1780.0,511.0,956.0,291.0
2015-04-10 06:00:00+0000,746.0,1635.0,401.0,925.0,9.0
2015-04-10 07:00:00+0000,651.0,1602.0,38.0,1265.0,523.0
2015-04-10 08:00:00+0000,652.0,1588.0,97.0,1440.0,598.0
2015-04-10 09:00:00+0000,640.0,1715.0,418.0,1193.0,598.0
2015-04-10 10:00:00+0000,711.0,1666.0,423.0,1543.0,598.0
2015-04-10 11:00:00+0000,800.0,1728.0,382.0,1571.0,598.0
2015-04-10 12:00:00+0000,808.0,1692.0,382.0,1322.0,599.0
2015-04-10 13:00:00+0000,805.0,1648.0,382.0,1506.0,598.0
2015-04-10 14:00:00+0000,803.0,1655.0,429.0,1540.0,598.0
2015-04-10 15:00:00+0000,853.0,1552.0,509.0,1528.0,599.0
2015-04-10 16:00:00+0000,914.0,1409.0,606.0,1601.0,599.0
2015-04-10 17:00:00+0000,869.0,1948.0,608.0,1543.0,598.0
2015-04-10 18:00:00+0000,804.0,1989.0,608.0,1547.0,599.0
2015-04-10 19:00:00+0000,806.0,1787.0,513.0,1496.0,598.0
2015-04-10 20:00:00+0000,740.0,1666.0,491.0,1040.0,598.0
2015-04-10 21:00:00+0000,726.0,1429.0,373.0,811.0,593.0
2015-04-10 22:00:00+0000,698.0,1070.0,310.0,438.0,58.0
2015-04-10 23:00:00+0000,691.0,915.0,235.0,369.0,0.0
2015-04-11 00:00:00+0000,676.0,783.0,234.0,175.0,0.0
2015-04-11 01:00:00+0000,637.0,707.0,11.0,189.0,0.0
2015-04-11 02:00:00+0000,704.0,817.0,0.0,1.0,0.0
2015-04-11 03:00:00+0000,672.0,920.0,0.0,0.0,0.0
2015-04-11 04:00:00+0000,679.0,1118.0,0.0,22.0,0.0
2015-04-11 05:00:00+0000,627.0,1216.0,117.0,576.0,367.0
2015-04-11 06:00:00+0000,650.0,1221.0,146.0,714.0,584.0
2015-04-11 07:00:00+0000,634.0,1032.0,3.0,1053.0,598.0
2015-04-11 08:00:00+0000,765.0,1112.0,0.0,1097.0,598.0
2015-04-11 09:00:00+0000,775.0,1249.0,0.0,359.0,598.0
2015-04-11 10:00:00+0000,746.0,1197.0,0.0,1.0,598.0
2015-04-11 11:00:00+0000,690.0,1149.0,0.0,0.0,598.0
2015-04-11 12:00:00+0000,714.0,1123.0,0.0,0.0,598.0
2015-04-11 13:00:00+0000,720.0,1218.0,0.0,0.0,598.0
2015-04-11 14:00:00+0000,738.0,1129.0,0.0,0.0,598.0
2015-04-11 15:00:00+0000,720.0,1044.0,0.0,0.0,598.0
2015-04-11 16:00:00+0000,727.0,1171.0,0.0,0.0,598.0
2015-04-11 17:00:00+0000,752.0,1574.0,0.0,0.0,599.0
2015-04-11 18:00:00+0000,755.0,1962.0,0.0,0.0,598.0
2015-04-11 19:00:00+0000,801.0,2126.0,0.0,0.0,598.0
2015-04-11 20:00:00+0000,909.0,2031.0,0.0,0.0,598.0
2015-04-11 21:00:00+0000,1456.0,1522.0,0.0,0.0,595.0
2015-04-11 22:00:00+0000,1865.0,1369.0,0.0,0.0,67.0
2015-04-11 23:00:00+0000,1926.0,1197.0,0.0,0.0,0.0
2015-04-12 00:00:00+0000,1965.0,1124.0,0.0,0.0,0.0
2015-04-12 01:00:00+0000,1949.0,1133.0,0.0,0.0,0.0
2015-04-12 02:00:00+0000,1905.0,1065.0,0.0,0.0,0.0
2015-04-12 03:00:00+0000,2043.0,870.0,0.0,0.0,0.0
2015-04-12 04:00:00+0000,1826.0,751.0,0.0,0.0,0.0
2015-04-12 05:00:00+0000,1649.0,1131.0,0.0,0.0,0.0
2015-04-12 06:00:00+0000,1880.0,1146.0,0.0,0.0,3.0
2015-04-12 07:00:00+0000,1359.0,1036.0,0.0,0.0,375.0
2015-04-12 08:00:00+0000,942.0,1088.0,0.0,0.0,568.0
2015-04-12 09:00:00+0000,1023.0,1253.0,0.0,0.0,598.0
2015-04-12 10:00:00+0000,1394.0,1151.0,0.0,0.0,598.0
2015-04-12 11:00:00+0000,1393.0,1267.0,0.0,0.0,598.0
2015-04-12 12:00:00+0000,1342.0,1422.0,0.0,0.0,598.0
2015-04-12 13:00:00+0000,1092.0,1469.0,0.0,0.0,598.0
2015-04-12 14:00:00+0000,851.0,1575.0,0.0,0.0,598.0
2015-04-12 15:00:00+0000,861.0,1367.0,0.0,0.0,598.0
2015-04-12 16:00:00+0000,931.0,1331.0,0.0,88.0,598.0
2015-04-12 17:00:00+0000,937.0,1093.0,0.0,1025.0,598.0
2015-04-12 18:00:00+0000,997.0,979.0,0.0,1272.0,598.0
2015-04-12 19:00:00+0000,1137.0,1218.0,0.0,1200.0,598.0
2015-04-12 20:00:00+0000,1165.0,1486.0,0.0,545.0,598.0
2015-04-12 21:00:00+0000,1986.0,1278.0,0.0,0.0,594.0
2015-04-12 22:00:00+0000,1827.0,883.0,0.0,0.0,62.0
2015-04-12 23:00:00+0000,1826.0,949.0,0.0,0.0,0.0
2015-04-13 00:00:00+0000,2073.0,934.0,0.0,0.0,0.0
2015-04-13 01:00:00+0000,2161.0,1072.0,0.0,0.0,0.0
2015-04-13 02:00:00+0000,2048.0,1178.0,0.0,0.0,0.0
2015-04-13 03:00:00+0000,1670.0,1883.0,0.0,0.0,4.0
2015-04-13 04:00:00+0000,822.0,2358.0,0.0,0.0,382.0
2015-04-13 05:00:00+0000,739.0,2316.0,0.0,0.0,597.0
2015-04-13 06:00:00+0000,757.0,2408.0,0.0,0.0,598.0
2015-04-13 07:00:00+0000,763.0,2426.0,0.0,0.0,598.0
2015-04-13 08:00:00+0000,925.0,2430.0,0.0,0.0,598.0
2015-04-13 09:00:00+0000,998.0,2365.0,0.0,0.0,598.0
2015-04-13 10:00:00+0000,1102.0,2470.0,0.0,0.0,598.0
2015-04-13 11:00:00+0000,1144.0,2450.0,0.0,0.0,598.0
2015-04-13 12:00:00+0000,1087.0,2307.0,0.0,0.0,598.0
2015-04-13 13:00:00+0000,1032.0,2206.0,0.0,0.0,598.0
2015-04-13 14:00:00+0000,1042.0,2331.0,0.0,0.0,598.0
2015-04-13 15:00:00+0000,961.0,2295.0,0.0,0.0,598.0
2015-04-13 16:00:00+0000,1013.0,2186.0,237.0,0.0,598.0
2015-04-13 17:00:00+0000,907.0,2344.0,467.0,0.0,598.0
2015-04-13 18:00:00+0000,762.0,1930.0,524.0,0.0,598.0
2015-04-13 19:00:00+0000,831.0,1740.0,593.0,0.0,598.0
2015-04-13 20:00:00+0000,1090.0,1608.0,573.0,0.0,598.0
2015-04-13 21:00:00+0000,1412.0,1189.0,325.0,26.0,593.0
2015-04-13 22:00:00+0000,2007.0,963.0,416.0,0.0,59.0
2015-04-13 23:00:00+0000,1983.0,916.0,384.0,95.0,0.0
2015-04-14 00:00:00+0000,1845.0,705.0,365.0,139.0,0.0
2015-04-14 01:00:00+0000,1652.0,741.0,341.0,86.0,0.0
2015-04-14 02:00:00+0000,1233.0,950.0,439.0,33.0,0.0
2015-04-14 03:00:00+0000,1233.0,1453.0,498.0,0.0,3.0
2015-04-14 04:00:00+0000,504.0,2381.0,607.0,5.0,373.0
2015-04-14 05:00:00+0000,223.0,2414.0,608.0,63.0,21.0
2015-04-14 06:00:00+0000,213.0,1905.0,513.0,95.0,4.0
2015-04-14 07:00:00+0000,212.0,2193.0,67.0,96.0,166.0
2015-04-14 08:00:00+0000,233.0,2367.0,0.0,152.0,178.0
2015-04-14 09:00:00+0000,192.0,2452.0,0.0,53.0,338.0
2015-04-14 10:00:00+0000,176.0,2409.0,0.0,0.0,507.0
2015-04-14 11:00:00+0000,125.0,2463.0,0.0,0.0,588.0
2015-04-14 12:00:00+0000,249.0,2377.0,0.0,0.0,598.0
2015-04-14 13:00:00+0000,271.0,2514.0,0.0,0.0,598.0
2015-04-14 14:00:00+0000,349.0,2416.0,0.0,0.0,598.0
2015-04-14 15:00:00+0000,347.0,2357.0,0.0,149.0,598.0
2015-04-14 16:00:00+0000,384.0,2538.0,0.0,0.0,598.0
2015-04-14 17:00:00+0000,339.0,2537.0,114.0,0.0,598.0
2015-04-14 18:00:00+0000,443.0,2233.0,179.0,8.0,598.0
2015-04-14 19:00:00+0000,680.0,1900.0,168.0,0.0,598.0
2015-04-14 20:00:00+0000,1052.0,1745.0,178.0,0.0,598.0
2015-04-14 21:00:00+0000,2057.0,1205.0,5.0,0.0,593.0
2015-04-14 22:00:00+0000,2070.0,1263.0,0.0,0.0,58.0
2015-04-14 23:00:00+0000,1939.0,1136.0,0.0,0.0,0.0
2015-04-15 00:00:00+0000,2174.0,1080.0,0.0,0.0,0.0
2015-04-15 01:00:00+0000,1882.0,1058.0,0.0,0.0,0.0
2015-04-15 02:00:00+0000,1479.0,1306.0,0.0,0.0,0.0
2015-04-15 03:00:00+0000,780.0,1792.0,0.0,143.0,4.0
2015-04-15 04:00:00+0000,537.0,2342.0,218.0,216.0,378.0
2015-04-15 05:00:00+0000,286.0,2354.0,71.0,405.0,591.0
2015-04-15 06:00:00+0000,209.0,2391.0,298.0,191.0,598.0
2015-04-15 07:00:00+0000,203.0,2481.0,22.0,133.0,598.0
2015-04-15 08:00:00+0000,318.0,2322.0,0.0,166.0,598.0
2015-04-15 09:00:00+0000,363.0,2337.0,0.0,0.0,598.0
2015-04-15 10:00:00+0000,409.0,2336.0,0.0,0.0,598.0
2015-04-15 11:00:00+0000,557.0,2298.0,0.0,0.0,598.0
2015-04-15 12:00:00+0000,628.0,2331.0,0.0,0.0,598.0
2015-04-15 13:00:00+0000,672.0,2275.0,0.0,0.0,598.0
2015-04-15 14:00:00+0000,705.0,2502.0,0.0,0.0,598.0
2015-04-15 15:00:00+0000,651.0,2412.0,0.0,0.0,598.0
2015-04-15 16:00:00+0000,717.0,2469.0,0.0,17.0,598.0
2015-04-15 17:00:00+0000,716.0,2462.0,63.0,0.0,598.0
2015-04-15 18:00:00+0000,704.0,2236.0,218.0,0.0,598.0
2015-04-15 19:00:00+0000,846.0,1682.0,308.0,0.0,598.0
2015-04-15 20:00:00+0000,902.0,1659.0,409.0,0.0,598.0
2015-04-15 21:00:00+0000,1714.0,1209.0,337.0,0.0,594.0
2015-04-15 22:00:00+0000,1814.0,1120.0,28.0,6.0,64.0
2015-04-15 23:00:00+0000,1910.0,974.0,75.0,5.0,0.0
2015-04-16 00:00:00+0000,2162.0,849.0,124.0,15.0,0.0
2015-04-16 01:00:00+0000,2245.0,843.0,166.0,0.0,0.0
2015-04-16 02:00:00+0000,1974.0,1016.0,150.0,0.0,0.0
2015-04-16 03:00:00+0000,958.0,1897.0,227.0,0.0,3.0
2015-04-16 04:00:00+0000,551.0,2172.0,421.0,0.0,381.0
2015-04-16 05:00:00+0000,387.0,2254.0,210.0,0.0,597.0
2015-04-16 06:00:00+0000,432.0,2106.0,457.0,1.0,598.0
2015-04-16 07:00:00+0000,494.0,2154.0,327.0,0.0,598.0
2015-04-16 08:00:00+0000,446.0,2375.0,192.0,0.0,598.0
2015-04-16 09:00:00+0000,482.0,2438.0,6.0,0.0,598.0
2015-04-16 10:00:00+0000,602.0,2344.0,0.0,0.0,598.0
2015-04-16 11:00:00+0000,634.0,2222.0,0.0,0.0,598.0
2015-04-16 12:00:00+0000,677.0,2339.0,0.0,0.0,598.0
2015-04-16 13:00:00+0000,728.0,2349.0,0.0,0.0,598.0
2015-04-16 14:00:00+0000,800.0,2180.0,0.0,0.0,598.0
2015-04-16 15:00:00+0000,654.0,2029.0,173.0,0.0,598.0
2015-04-16 16:00:00+0000,590.0,2057.0,316.0,0.0,598.0
2015-04-16 17:00:00+0000,579.0,2158.0,461.0,0.0,598.0
2015-04-16 18:00:00+0000,523.0,2123.0,548.0,6.0,598.0
2015-04-16 19:00:00+0000,681.0,1697.0,463.0,142.0,598.0
2015-04-16 20:00:00+0000,820.0,1438.0,406.0,44.0,598.0
2015-04-16 21:00:00+0000,1147.0,1056.0,323.0,136.0,593.0
2015-04-16 22:00:00+0000,1207.0,995.0,273.0,229.0,58.0
2015-04-16 23:00:00+0000,1460.0,784.0,260.0,90.0,0.0
2015-04-17 00:00:00+0000,1448.0,767.0,229.0,143.0,0.0
2015-04-17 01:00:00+0000,1264.0,828.0,229.0,154.0,0.0
2015-04-17 02:00:00+0000,1118.0,1071.0,229.0,94.0,0.0
2015-04-17 03:00:00+0000,652.0,1845.0,274.0,114.0,4.0
2015-04-17 04:00:00+0000,423.0,2304.0,443.0,58.0,382.0
2015-04-17 05:00:00+0000,257.0,2421.0,603.0,245.0,596.0
2015-04-17 06:00:00+0000,170.0,2416.0,608.0,185.0,598.0
2015-04-17 07:00:00+0000,143.0,2336.0,608.0,208.0,598.0
2015-04-17 08:00:00+0000,157.0,2390.0,283.0,87.0,598.0
2015-04-17 09:00:00+0000,229.0,2180.0,333.0,6.0,598.0
2015-04-17 10:00:00+0000,348.0,2305.0,568.0,0.0,598.0
2015-04-17 11:00:00+0000,424.0,2392.0,610.0,0.0,598.0
2015-04-17 12:00:00+0000,510.0,2234.0,535.0,0.0,598.0
2015-04-17 13:00:00+0000,605.0,2215.0,541.0,0.0,598.0
2015-04-17 14:00:00+0000,672.0,2281.0,504.0,0.0,598.0
2015-04-17 15:00:00+0000,651.0,2244.0,504.0,0.0,598.0
2015-04-17 16:00:00+0000,651.0,2250.0,586.0,1.0,598.0
2015-04-17 17:00:00+0000,668.0,2329.0,605.0,49.0,598.0
2015-04-17 18:00:00+0000,585.0,2335.0,605.0,267.0,598.0
2015-04-17 19:00:00+0000,615.0,2462.0,556.0,310.0,598.0
2015-04-17 20:00:00+0000,698.0,2239.0,527.0,157.0,598.0
2015-04-17 21:00:00+0000,837.0,1693.0,418.0,154.0,595.0
2015-04-17 22:00:00+0000,1445.0,1421.0,361.0,53.0,65.0
2015-04-17 23:00:00+0000,1680.0,1221.0,341.0,19.0,0.0
2015-04-18 00:00:00+0000,1825.0,1115.0,326.0,37.0,0.0
2015-04-18 01:00:00+0000,1836.0,1077.0,326.0,3.0,0.0
2015-04-18 02:00:00+0000,1784.0,1028.0,352.0,0.0,0.0
2015-04-18 03:00:00+0000,1865.0,1073.0,380.0,15.0,0.0
2015-04-18 04:00:00+0000,2173.0,1112.0,160.0,131.0,4.0
2015-04-18 05:00:00+0000,1185.0,1329.0,147.0,484.0,382.0
2015-04-18 06:00:00+0000,744.0,1572.0,3.0,497.0,596.0
2015-04-18 07:00:00+0000,682.0,1725.0,0.0,504.0,598.0
2015-04-18 08:00:00+0000,816.0,1965.0,0.0,175.0,598.0
2015-04-18 09:00:00+0000,911.0,1949.0,0.0,171.0,598.0
2015-04-18 10:00:00+0000,1246.0,1846.0,0.0,183.0,598.0
2015-04-18 11:00:00+0000,1499.0,1650.0,0.0,294.0,598.0
2015-04-18 12:00:00+0000,1513.0,1952.0,0.0,42.0,598.0
2015-04-18 13:00:00+0000,1650.0,2020.0,0.0,55.0,598.0
2015-04-18 14:00:00+0000,1560.0,2119.0,0.0,36.0,598.0
2015-04-18 15:00:00+0000,1327.0,2178.0,0.0,87.0,598.0
2015-04-18 16:00:00+0000,939.0,2103.0,81.0,292.0,598.0
2015-04-18 17:00:00+0000,914.0,2155.0,148.0,208.0,598.0
2015-04-18 18:00:00+0000,876.0,2119.0,148.0,335.0,598.0
2015-04-18 19:00:00+0000,1035.0,2111.0,148.0,223.0,598.0
2015-04-18 20:00:00+0000,1678.0,2029.0,148.0,157.0,598.0
2015-04-18 21:00:00+0000,2343.0,1538.0,148.0,37.0,594.0
2015-04-18 22:00:00+0000,1904.0,1410.0,148.0,201.0,60.0
2015-04-18 23:00:00+0000,2466.0,1090.0,4.0,80.0,0.0
2015-04-19 00:00:00+0000,2674.0,939.0,0.0,0.0,0.0
2015-04-19 01:00:00+0000,2706.0,980.0,0.0,0.0,0.0
2015-04-19 02:00:00+0000,2505.0,925.0,0.0,0.0,0.0
2015-04-19 03:00:00+0000,2606.0,822.0,0.0,0.0,0.0
2015-04-19 04:00:00+0000,2554.0,944.0,0.0,5.0,3.0
2015-04-19 05:00:00+0000,1809.0,1090.0,0.0,267.0,381.0
2015-04-19 06:00:00+0000,1317.0,1374.0,0.0,413.0,597.0
2015-04-19 07:00:00+0000,1108.0,1483.0,0.0,375.0,598.0
2015-04-19 08:00:00+0000,944.0,1545.0,0.0,312.0,598.0
2015-04-19 09:00:00+0000,1035.0,1577.0,0.0,186.0,598.0
2015-04-19 10:00:00+0000,1222.0,1523.0,0.0,138.0,598.0
2015-04-19 11:00:00+0000,1600.0,1487.0,0.0,138.0,598.0
2015-04-19 12:00:00+0000,1980.0,1458.0,0.0,221.0,598.0
