00:00 - 01:00,55,,n/e,n/e,n/e,n/e,46,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,41,0,24,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,19,,n/e,n/e,2,
01:00 - 02:00,54,,n/e,n/e,n/e,n/e,46,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,24,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,19,,n/e,n/e,2,
02:00 - 03:00,54,,n/e,n/e,n/e,n/e,46,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,24,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,19,,n/e,n/e,2,
03:00 - 04:00,54,,n/e,n/e,n/e,n/e,46,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,24,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,19,,n/e,n/e,0,
04:00 - 05:00,55,,n/e,n/e,n/e,n/e,46,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,49,0,24,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,19,,n/e,n/e,0,
05:00 - 06:00,54,,n/e,n/e,n/e,n/e,46,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,67,0,24,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,19,,n/e,n/e,0,
06:00 - 07:00,54,,n/e,n/e,n/e,n/e,46,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,35,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,19,,n/e,n/e,0,
07:00 - 08:00,54,,n/e,n/e,n/e,n/e,46,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,82,0,24,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,19,,n/e,n/e,0,
08:00 - 09:00,54,,n/e,n/e,n/e,n/e,46,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2,0,37,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,1,,19,,n/e,n/e,0,
09:00 - 10:00,54,,n/e,n/e,n/e,n/e,46,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,24,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,2,,19,,n/e,n/e,0,
