Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,links H2 Fuel Cell_4,66.51659631561333,1,NL,,,PAFC,HYD,0.675,7.0,3.5,0.25,0.25,200.0,,9.0,0.25,,0.5,,,,,,,,,,,,,,,,,,,,,
,links H2 Fuel Cell_5,33.258298157806664,1,NL,,,ALFC,HYD,0.75,4.5,2.25,0.375,0.375,100.0,,6.0,0.3,,100.0,,,,,,,,,,,,,,,,,,,,,
,links H2 Fuel Cell_6,16.629149078903332,1,NL,,,REFC,HYD,0.675,2.25,1.1,0.25,0.25,60.0,,6.0,0.25,,0.166666667,,,,,,,,,,,,,,,,,,,,,
,links H2 turbine_1,0.225159001697596,1,NL,,,GTUR,HYD,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,868.0702473,0.0,0.172413793,0.11,0.0,0.6979286075,,,,,,,,,,,,,,,,,,,,
,links H2 turbine_2,0.112579500848798,1,NL,,,COMC,HYD,0.525,5.0,1.0,0.2482222222,0.2482222222,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,links H2 turbine_3,0.056289750424399,1,NL,,,ICEN,HYD,0.49,0.0,0.0,1.0,1.0,,,0.0,0.3,0.49,0.0,0.489795918367347,,,,,,,,,,,,,,,,,,,,
,links Haber-Bosch,0.0106725007523714,1,NL,,,HBBS,AMO,0.875,168.0,72.0,0.6,0.6,4000.0,,30.0,0.6,,12.0,,,,,,,,,,,,,,,,,,,,,
,links V2G,5266.19478,1,NL,,,BEVS,ELE,0.95,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,,,,,,,,,,0.0,2276.0,0.95,,,,,,,,
,links battery discharger,7038.45376149657,1,NL,,,BATS,ELE,0.935,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,32280.4017526687,0.1,5.0,0.935,,,,,,,,
,links methanolisation,98.1656019103569,1,NL,,,P2BS,OTH,0.55,48.0,39.0,0.0225,0.0225,1600.0,,24.0,0.5,,6.0,,,,,,,,,,,,,,,,,,,,,
,links nuclear,0.0402256734083739,1,NL,,,STUR,NUC,0.38,1.0,1.0,0.33366435,0.33366435,1.108186813,42.68538462,0.0,0.49652433,0.39,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,links urban central gas CHP_1,0.0563794890924576,1,NL,,,COMC,GAS,0.525,5.0,1.0,0.2482222222,0.2482222222,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,back-pressure,0.65,,0.08673767552685785,,,,,,,,,,,,,,,,
,links urban central gas CHP_2,0.0281897445462288,1,NL,,,GTUR,GAS,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,868.0702473,0.0,0.172413793,0.11,0.0,0.6979286075,back-pressure,0.55,,0.05125408099314327,,,,,,,,,,,,,,,,
,links urban central gas CHP_3,0.0140948722731144,1,NL,,,STUR,GAS,0.38,1.0,1.0,0.33366435,0.33366435,1.108186813,42.68538462,0.0,0.49652433,0.39,0.0,0.0,back-pressure,0.6,,0.023491453788524002,,,,,,,,,,,,,,,,
,links urban central gas CHP_4,0.0070474361365572,1,NL,,,ICEN,GAS,0.49,0.0,0.0,1.0,1.0,,,0.0,0.3,0.49,0.0,0.489795918367347,back-pressure,0.45,,0.015660969192349335,,,,,,,,,,,,,,,,
,links urban central solid biomass CHP_1,0.04200298735279019,1,NL,,,STUR,BIO,0.38,1.0,1.0,0.33366435,0.33366435,1.108186813,42.68538462,0.0,0.49652433,0.39,0.0,0.0,back-pressure,0.6,,0.07000497892131699,,,,,,,,,,,,,,,,
,links urban central solid biomass CHP_2,0.021001493676395096,1,NL,,,ICEN,BIO,0.49,0.0,0.0,1.0,1.0,,,0.0,0.3,0.49,0.0,0.489795918367347,back-pressure,0.45,,0.04666998594754466,,,,,,,,,,,,,,,,
,links CCGT_1,8981.136695001996,1,NL,,,COMC,GAS,0.525,5.0,1.0,0.0012681653,0.0012681653,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,links CCGT_3,997.904077222444,1,NL,,,COMC,BIO,0.525,5.0,1.0,0.01117,0.01117,112542.12,0.0,0.0,0.4000000000000001,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,links OCGT_1,0.14372429698145547,1,NL,,,GTUR,GAS,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,868.0702473,0.0,0.172413793,0.11,0.0,0.6979286075,,,,,,,,,,,,,,,,,,,,
,links OCGT_3,0.0169087408213477,1,NL,,,GTUR,OIL,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,868.0702473,0.0,0.172413793,0.11,0.0,0.6979286075,,,,,,,,,,,,,,,,,,,,
,links OCGT_5,0.00845437041067385,1,NL,,,GTUR,BIO,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,868.0702473,0.0,0.172413793,0.11,0.0,0.6979286075,,,,,,,,,,,,,,,,,,,,
,links coal_1_1,277.1428571428571,1,NL,,,STUR,HRD,0.395,8.0,6.0,0.0180505415,0.0180505415,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,links coal_2_1,138.57142857142856,1,NL,,,COMC,HRD,0.525,5.0,1.0,0.080942029,0.080942029,112542.12,0.0,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,links coal_3_1,69.28571428571428,1,NL,,,GTUR,HRD,0.27,1.0,1.0,0.111111111,0.111111111,6917.330385,1499.446209,0.0,0.375,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
