"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Water Reservoir","18WHFIBGES-123-H","HFIBGES","112","107","Spain","400","11.02.2016",""
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Solar","18W000000000RHX5","FIBGEAR","N/A","106","Cáceres","220","27.09.2024",""
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Wind Onshore","18W000000000RI0V","EIBGEBU","N/A","104","Burgos","400","24.07.2024",""
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Other renewable","18W000000000P9SA","EGREEN2","N/A","103","Cuenca","220","01.12.2024",""
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Wind Onshore","18W0000000000YR0","EMEDI1","102","102","Valencia","400","21.04.2023",""
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Pumped Storage","18WENDPRB-123-0T","ENDPRB","100","100","Lleida","220","01.01.2012",""
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Wind Onshore","18W000000000N3TY","EBOREA","100","100","Cuenca","220","22.03.2022",""
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Solar","18W000000000H6OM","SFGUILLENA","100","100","Sevilla","220","01.04.2020",""
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Solar","18WSPSAETI-123-T","PALMASAETI","100","100","Córdoba","220","11.02.2016",""
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Solar","18W000000000RX3H","FGST150","N/A","100","Badajoz","45","01.11.2024",""
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Wind Onshore","18W000000000R3SK","EPRADA2","N/A","100","Valladolid","220","01.04.2024",""
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Solar","18W0000000005EQ5","FEGPE1","499","N/A","Spain","400","01.02.2022","05.05.2024"
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Wind Onshore","18W000000000C7QZ","EREGPE1","430","N/A","Spain","400","22.03.2022","19.04.2024"
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Solar","18W000000000IB62","FGIBGES","306","N/A","Spain","220","22.08.2020","10.12.2024"
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Solar","18W000000000I2K1","PV AUDAX","267","N/A","Spain","110","13.05.2021","30.06.2024"
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Wind Onshore","18W000000000IG4S","HCGEORS","236","N/A","Spain","400","01.09.2020","10.12.2024"
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Solar","18W000000000FJQO","FREGPE","217","N/A","Spain","400","01.11.2019","05.05.2024"
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Water Reservoir","18WHFEGED-1234-V","HTARIFA","174","N/A","Spain","220","11.02.2016","10.12.2024"
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Wind Onshore","18WEPBUIO-1234-F","EPBUIO","161","N/A","Spain","220","01.03.2016","19.12.2024"
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Solar","18W000000000LG2K","FV 14","158","N/A","Sevilla","44","06.08.2021","31.03.2024"
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Wind Onshore","18WEFEGED-1234-X","EFEGED","155","N/A","Spain","400","11.02.2016","31.10.2024"
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Solar","18W000000000QIOO","CLIFV48","114","N/A","Zamora","400","19.12.2023","01.01.2025"
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Wind Onshore","18W000000000I2I5","EOL 09","113","N/A","Zaragoza","46","30.03.2021","07.06.2024"
"CTA|ES / 01.01.2024 00:00 - 01.01.2025 00:00","Solar","18W000000000O9Z0","FFFGASN","113","N/A","Spain","220","23.02.2023","31.01.2025"
