"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Pumped Storage","14W-TZR-KW-----I","Roßhag","240","240","intra_zonal","240","01.07.2011",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Run-of-river and poundage","14W-BYP-KW-----6","Ybbs-Persenbeug","242","239","intra_zonal","380","01.07.2011",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Fossil Gas","14WLSG-MITTE---U","FHKW Linz Mitte","217","217","intra_zonal","110","19.12.2011",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Water Reservoir","14W-TZG-KW-----H","Gerlos","215","216","intra_zonal","110","01.07.2011",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Run-of-river and poundage","14W-BWM-KW-----L","Wallsee-Mitterkirchen","210","213","intra_zonal","380","01.07.2011",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Run-of-river and poundage","14W-BME-KW-----Q","Melk","187","189","intra_zonal","110","01.07.2011",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Run-of-river and poundage","14W-BOW-KW-----9","Ottensheim-Wilhering","179","180","intra_zonal","110","01.07.2011",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Run-of-river and poundage","14W-BAA-KW-----D","Abwinden-Asten","176","176","intra_zonal","110","01.07.2011",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Run-of-river and poundage","14W-BFR-KW-----A","Freudenau","174","174","intra_zonal","110","01.07.2011",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Fossil Gas","14W-WML-KW-----0","FHKW Mellach","165","165","intra_zonal","110","01.07.2011",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Pumped Storage","14W-TKO-KW-----S","Kaprun-Oberstufe","160","160","intra_zonal","110","01.07.2011",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Fossil Gas","14WLSG-1SUED---5","FHKW Linz Süd","158","158","intra_zonal","110","19.12.2011",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Pumped Storage","14W-DMO-KW-----D","Malta-Oberstufe","156","156","intra_zonal","110","01.07.2011",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Fossil Gas","14W-VOEST-KW---0","voestalpine KW Linz","153","153","intra_zonal","110","01.01.2015",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Pumped Storage","14W-E110352----K","Kraftwerk Feldsee","140","140","intra_zonal","110","03.12.2014",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Fossil Gas","14W-PROD-LAU---8","KW Leopoldau","140","140","intra_zonal","380","01.07.2011",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Run-of-river and poundage","14WVERB-GJO-KW-5","Kraftwerk Jochenstein AT","N/A","132","intra_zonal","220","12.12.2024",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Water Reservoir","14W-TKS-KW-----P","Kaprun-Schwarzach","120","120","intra_zonal","110","01.07.2011",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Pumped Storage","14W-E110349----M","Kraftwerk Oschenik","114","114","intra_zonal","110","03.12.2014",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Pumped Storage","14W-KW-HMUHR---R","Kraftwerk Hintermuhr","107","107","intra_zonal","110","09.10.2017",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Water Reservoir","14W-E110354----8","Kraftwerk Außerfragant","100","100","intra_zonal","110","03.12.2014",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Run-of-river and poundage","11WD2GBRO000327I","KW Braunau-Simbach AT","N/A","100","intra_zonal","110","16.01.2025",""
"CTA|AT / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Run-of-river and poundage","14W-DAN-KW-----7","Annabrücke","103","N/A","intra_zonal","380","06.12.2019","12.12.2024"
