"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|GR / 01.01.2024 00:00 - 01.01.2025 00:00","Fossil Gas","29WAISMEGAL-V--J","MEGALOPOLI V","811","811","intra_zonal","400","23.04.2015",""
"CTA|GR / 01.01.2024 00:00 - 01.01.2025 00:00","Fossil Gas","29WAGNIKOLAOSIIN","AG_NIKOLAOS2","803","803","SOUTH GREECE","400","04.12.2022",""
"CTA|GR / 01.01.2024 00:00 - 01.01.2025 00:00","Fossil Brown coal/Lignite","29WAISPTOLEM-V-5","PTOLEMAIDA5","616","616","NORTH GREECE","400","02.12.2022",""
"CTA|GR / 01.01.2024 00:00 - 01.01.2025 00:00","Fossil Gas","29WAISLAVRIO-IVM","LAVRIO IV","536","536","intra_zonal","400","01.01.2014",""
"CTA|GR / 01.01.2024 00:00 - 01.01.2025 00:00","Fossil Gas","29WAISKOMOTIN-IO","KOMOTINI","472","472","intra_zonal","400","01.01.2014",""
"CTA|GR / 01.01.2024 00:00 - 01.01.2025 00:00","Hydro Water Reservoir","29WYISKREMASTONE","KREMASTA","437","437","intra_zonal","150","01.01.2014",""
"CTA|GR / 01.01.2024 00:00 - 01.01.2025 00:00","Fossil Gas","29WKORINTHOSPWR6","KORINTHOS_POWER","433","433","SOUTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2024 00:00 - 01.01.2025 00:00","Fossil Gas","29WPROTERGIACC-4","PROTERGIA_CC","432","433","SOUTH_GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2024 00:00 - 01.01.2025 00:00","Fossil Gas","29WHERON-CC----5","HERON_CC","422","422","SOUTH GREECE","400","01.01.2014",""
"CTA|GR / 01.01.2024 00:00 - 01.01.2025 00:00","Fossil Gas","29WAISALIVERI-53","ALIVERI V","417","417","intra_zonal","400","01.01.2014",""
"CTA|GR / 01.01.2024 00:00 - 01.01.2025 00:00","Fossil Gas","29WELPEDISONTHIM","ELPEDISON_THISVI","410","410","SOUTH_GREECE","400","01.01.2014",""
