00:00 - 01:00,677,,n/e,n/e,517,,6234,,1465,,202,,n/e,n/e,n/e,n/e,639,,1,103,2115,,242,,n/e,n/e,n/e,n/e,1365,,n/e,n/e,0,,36,,n/e,n/e,2024,
01:00 - 02:00,683,,n/e,n/e,532,,5559,,1372,,268,,n/e,n/e,n/e,n/e,640,,0,131,1951,,200,,n/e,n/e,n/e,n/e,1390,,n/e,n/e,0,,36,,n/e,n/e,2140,
02:00 - 03:00,670,,n/e,n/e,545,,5212,,1291,,290,,n/e,n/e,n/e,n/e,639,,0,700,1831,,155,,n/e,n/e,n/e,n/e,1335,,n/e,n/e,0,,36,,n/e,n/e,2233,
03:00 - 04:00,656,,n/e,n/e,553,,4672,,1284,,187,,n/e,n/e,n/e,n/e,648,,0,735,1842,,158,,n/e,n/e,n/e,n/e,1323,,n/e,n/e,0,,35,,n/e,n/e,2368,
04:00 - 05:00,649,,n/e,n/e,555,,4667,,1296,,169,,n/e,n/e,n/e,n/e,648,,0,334,1818,,160,,n/e,n/e,n/e,n/e,1398,,n/e,n/e,0,,37,,n/e,n/e,2151,
05:00 - 06:00,644,,n/e,n/e,553,,4900,,1306,,169,,n/e,n/e,n/e,n/e,649,,0,299,1930,,159,,n/e,n/e,n/e,n/e,1354,,n/e,n/e,0,,36,,n/e,n/e,1820,
06:00 - 07:00,642,,n/e,n/e,553,,4798,,1304,,180,,n/e,n/e,n/e,n/e,648,,0,702,2192,,206,,n/e,n/e,n/e,n/e,1296,,n/e,n/e,43,,34,,n/e,n/e,1793,
07:00 - 08:00,644,,n/e,n/e,555,,4258,,1295,,29,,n/e,n/e,n/e,n/e,648,,0,682,2484,,239,,n/e,n/e,n/e,n/e,1330,,n/e,n/e,900,,35,,n/e,n/e,1759,
08:00 - 09:00,649,,n/e,n/e,555,,4073,,1251,,29,,n/e,n/e,n/e,n/e,647,,0,632,2204,,201,,n/e,n/e,n/e,n/e,1255,,n/e,n/e,2457,,34,,n/e,n/e,1847,
09:00 - 10:00,647,,n/e,n/e,555,,4435,,1158,,29,,n/e,n/e,n/e,n/e,647,,88,45,2056,,184,,n/e,n/e,n/e,n/e,1254,,n/e,n/e,3817,,33,,n/e,n/e,1648,
10:00 - 11:00,649,,n/e,n/e,556,,5404,,1140,,38,,n/e,n/e,n/e,n/e,649,,52,80,2083,,196,,n/e,n/e,n/e,n/e,1267,,n/e,n/e,4427,,33,,n/e,n/e,1685,
11:00 - 12:00,661,,n/e,n/e,556,,5284,,1173,,78,,n/e,n/e,n/e,n/e,650,,61,46,2069,,246,,n/e,n/e,n/e,n/e,1348,,n/e,n/e,4720,,35,,n/e,n/e,1951,
12:00 - 13:00,656,,n/e,n/e,556,,5021,,1105,,88,,n/e,n/e,n/e,n/e,635,,16,47,2000,,201,,n/e,n/e,n/e,n/e,1338,,n/e,n/e,4516,,36,,n/e,n/e,2296,
13:00 - 14:00,646,,n/e,n/e,560,,4655,,1172,,91,,n/e,n/e,n/e,n/e,635,,0,430,1877,,184,,n/e,n/e,n/e,n/e,1338,,n/e,n/e,3544,,36,,n/e,n/e,2561,
14:00 - 15:00,648,,n/e,n/e,603,,5269,,1182,,104,,n/e,n/e,n/e,n/e,634,,0,47,2147,,221,,n/e,n/e,n/e,n/e,1352,,n/e,n/e,1603,,36,,n/e,n/e,2476,
15:00 - 16:00,642,,n/e,n/e,599,,6746,,1194,,114,,n/e,n/e,n/e,n/e,634,,121,2,2674,,477,,n/e,n/e,n/e,n/e,1358,,n/e,n/e,154,,34,,n/e,n/e,2404,
16:00 - 17:00,687,,n/e,n/e,648,,8233,,1216,,165,,n/e,n/e,n/e,n/e,645,,1280,45,3212,,716,,n/e,n/e,n/e,n/e,1416,,n/e,n/e,0,,37,,n/e,n/e,2222,
17:00 - 18:00,702,,n/e,n/e,630,,8772,,1221,,239,,n/e,n/e,n/e,n/e,652,,1788,1,3372,,502,,n/e,n/e,n/e,n/e,1381,,n/e,n/e,0,,35,,n/e,n/e,1983,
18:00 - 19:00,707,,n/e,n/e,577,,9045,,1217,,293,,n/e,n/e,n/e,n/e,652,,2266,,3357,,552,,n/e,n/e,n/e,n/e,1441,,n/e,n/e,0,,36,,n/e,n/e,1742,
19:00 - 20:00,697,,n/e,n/e,555,,9196,,1224,,295,,n/e,n/e,n/e,n/e,653,,2003,,2929,,742,,n/e,n/e,n/e,n/e,1435,,n/e,n/e,0,,37,,n/e,n/e,1490,
20:00 - 21:00,698,,n/e,n/e,556,,9164,,1210,,298,,n/e,n/e,n/e,n/e,653,,1310,,2653,,745,,n/e,n/e,n/e,n/e,1420,,n/e,n/e,0,,37,,n/e,n/e,1359,
21:00 - 22:00,654,,n/e,n/e,554,,8572,,1206,,256,,n/e,n/e,n/e,n/e,653,,243,,2433,,582,,n/e,n/e,n/e,n/e,1429,,n/e,n/e,0,,38,,n/e,n/e,1391,
22:00 - 23:00,632,,n/e,n/e,555,,7492,,1192,,218,,n/e,n/e,n/e,n/e,653,,14,117,2059,,279,,n/e,n/e,n/e,n/e,1378,,n/e,n/e,0,,38,,n/e,n/e,1357,
23:00 - 00:00,661,,n/e,n/e,545,,5795,,1125,,155,,n/e,n/e,n/e,n/e,652,,18,148,2049,,145,,n/e,n/e,n/e,n/e,1335,,n/e,n/e,0,,37,,n/e,n/e,1371,
00:00 - 01:00,660,,n/e,n/e,544,,5587,,1111,,146,,n/e,n/e,n/e,n/e,651,,21,696,1723,,152,,n/e,n/e,n/e,n/e,1289,,n/e,n/e,0,,38,,n/e,n/e,1416,
01:00 - 02:00,649,,n/e,n/e,544,,5594,,1088,,146,,n/e,n/e,n/e,n/e,651,,,884,1622,,120,,n/e,n/e,n/e,n/e,1240,,n/e,n/e,0,,37,,n/e,n/e,1365,
02:00 - 03:00,643,,n/e,n/e,545,,5715,,1124,,155,,n/e,n/e,n/e,n/e,651,,,1157,1601,,119,,n/e,n/e,n/e,n/e,1201,,n/e,n/e,0,,35,,n/e,n/e,1343,
03:00 - 04:00,642,,n/e,n/e,545,,5993,,1130,,158,,n/e,n/e,n/e,n/e,651,,,1317,1638,,129,,n/e,n/e,n/e,n/e,1212,,n/e,n/e,0,,34,,n/e,n/e,1236,
04:00 - 05:00,640,,n/e,n/e,544,,6101,,1180,,161,,n/e,n/e,n/e,n/e,651,,0,926,1648,,129,,n/e,n/e,n/e,n/e,1246,,n/e,n/e,0,,33,,n/e,n/e,1219,
05:00 - 06:00,642,,n/e,n/e,544,,6633,,1164,,161,,n/e,n/e,n/e,n/e,651,,0,742,1803,,154,,n/e,n/e,n/e,n/e,1244,,n/e,n/e,0,,35,,n/e,n/e,1071,
06:00 - 07:00,633,,n/e,n/e,570,,6697,,1231,,171,,n/e,n/e,n/e,n/e,651,,0,300,2033,,219,,n/e,n/e,n/e,n/e,1302,,n/e,n/e,46,,37,,n/e,n/e,961,
07:00 - 08:00,643,,n/e,n/e,581,,6380,,1260,,161,,n/e,n/e,n/e,n/e,652,,158,2,2317,,331,,n/e,n/e,n/e,n/e,1307,,n/e,n/e,759,,36,,n/e,n/e,874,
08:00 - 09:00,662,,n/e,n/e,593,,6806,,1259,,164,,n/e,n/e,n/e,n/e,652,,237,,2325,,267,,n/e,n/e,n/e,n/e,1180,,n/e,n/e,2022,,36,,n/e,n/e,798,
09:00 - 10:00,657,,n/e,n/e,640,,7014,,1270,,189,,n/e,n/e,n/e,n/e,651,,154,,2499,,352,,n/e,n/e,n/e,n/e,1168,,n/e,n/e,3251,,37,,n/e,n/e,826,
10:00 - 11:00,668,,n/e,n/e,641,,7282,,1259,,143,,n/e,n/e,n/e,n/e,651,,68,,2504,,390,,n/e,n/e,n/e,n/e,1227,,n/e,n/e,4117,,36,,n/e,n/e,1011,
11:00 - 12:00,656,,n/e,n/e,640,,7303,,1280,,178,,n/e,n/e,n/e,n/e,651,,82,2,2492,,364,,n/e,n/e,n/e,n/e,1268,,n/e,n/e,4476,,35,,n/e,n/e,1376,
12:00 - 13:00,650,,n/e,n/e,643,,7335,,1253,,229,,n/e,n/e,n/e,n/e,651,,55,42,2366,,368,,n/e,n/e,n/e,n/e,1243,,n/e,n/e,4047,,36,,n/e,n/e,1840,
13:00 - 14:00,640,,n/e,n/e,685,,6903,,1216,,280,,n/e,n/e,n/e,n/e,652,,0,165,1971,,230,,n/e,n/e,n/e,n/e,1324,,n/e,n/e,2778,,34,,n/e,n/e,2186,
14:00 - 15:00,640,,n/e,n/e,635,,7596,,1209,,230,,n/e,n/e,n/e,n/e,653,,0,68,2039,,272,,n/e,n/e,n/e,n/e,1361,,n/e,n/e,1221,,28,,n/e,n/e,2420,
15:00 - 16:00,650,,n/e,n/e,548,,8239,,1224,,244,,n/e,n/e,n/e,n/e,653,,225,2,2389,,305,,n/e,n/e,n/e,n/e,1457,,n/e,n/e,118,,30,,n/e,n/e,2616,
16:00 - 17:00,664,,n/e,n/e,546,,9001,,1184,,284,,n/e,n/e,n/e,n/e,651,,1678,,3016,,549,,n/e,n/e,n/e,n/e,1596,,n/e,n/e,4,,36,,n/e,n/e,2905,
17:00 - 18:00,682,,n/e,n/e,546,,9734,,1268,,287,,n/e,n/e,n/e,n/e,651,,1637,,3207,,493,,n/e,n/e,n/e,n/e,1634,,n/e,n/e,0,,36,,n/e,n/e,3142,
18:00 - 19:00,684,,n/e,n/e,547,,9929,,1272,,449,,n/e,n/e,n/e,n/e,651,,1610,,3261,,446,,n/e,n/e,n/e,n/e,1617,,n/e,n/e,0,,37,,n/e,n/e,3217,
19:00 - 20:00,684,,n/e,n/e,547,,9366,,1246,,497,,n/e,n/e,n/e,n/e,651,,1201,,2926,,389,,n/e,n/e,n/e,n/e,1599,,n/e,n/e,0,,34,,n/e,n/e,3593,
20:00 - 21:00,651,,n/e,n/e,547,,9256,,1243,,292,,n/e,n/e,n/e,n/e,651,,113,1,2377,,180,,n/e,n/e,n/e,n/e,1389,,n/e,n/e,0,,36,,n/e,n/e,3520,
21:00 - 22:00,621,,n/e,n/e,547,,7508,,1167,,288,,n/e,n/e,n/e,n/e,651,,54,247,2009,,124,,n/e,n/e,n/e,n/e,1429,,n/e,n/e,0,,36,,n/e,n/e,3541,
22:00 - 23:00,589,,n/e,n/e,547,,6180,,1083,,280,,n/e,n/e,n/e,n/e,651,,0,253,1857,,107,,n/e,n/e,n/e,n/e,1436,,n/e,n/e,0,,34,,n/e,n/e,3484,
23:00 - 00:00,615,,n/e,n/e,547,,5950,,1156,,102,,n/e,n/e,n/e,n/e,651,,0,928,1750,,104,,n/e,n/e,n/e,n/e,1414,,n/e,n/e,0,,37,,n/e,n/e,3684,
00:00 - 01:00,613,,n/e,n/e,548,,5819,,1127,,169,,n/e,n/e,n/e,n/e,651,,21,1075,1632,,122,,n/e,n/e,n/e,n/e,1405,,n/e,n/e,0,,36,,n/e,n/e,3719,
01:00 - 02:00,618,,n/e,n/e,548,,5635,,1064,,106,,n/e,n/e,n/e,n/e,651,,17,1169,1584,,127,,n/e,n/e,n/e,n/e,1546,,n/e,n/e,0,,38,,n/e,n/e,3753,
02:00 - 03:00,603,,n/e,n/e,548,,5463,,1099,,89,,n/e,n/e,n/e,n/e,651,,13,1438,1566,,114,,n/e,n/e,n/e,n/e,1512,,n/e,n/e,0,,35,,n/e,n/e,3715,
03:00 - 04:00,600,,n/e,n/e,547,,5768,,1155,,88,,n/e,n/e,n/e,n/e,651,,13,1593,1623,,112,,n/e,n/e,n/e,n/e,1571,,n/e,n/e,0,,34,,n/e,n/e,3714,
04:00 - 05:00,598,,n/e,n/e,548,,6223,,1234,,87,,n/e,n/e,n/e,n/e,651,,13,1809,1633,,105,,n/e,n/e,n/e,n/e,1598,,n/e,n/e,0,,33,,n/e,n/e,3563,
05:00 - 06:00,607,,n/e,n/e,549,,8442,,1408,,114,,n/e,n/e,n/e,n/e,651,,13,108,1690,,121,,n/e,n/e,n/e,n/e,1498,,n/e,n/e,0,,32,,n/e,n/e,3363,
06:00 - 07:00,630,,n/e,n/e,545,,10827,,1627,,164,,n/e,n/e,n/e,n/e,650,,5,,2185,,241,,n/e,n/e,n/e,n/e,1605,,n/e,n/e,47,,32,,n/e,n/e,3372,
07:00 - 08:00,633,,n/e,n/e,544,,12153,,1770,,240,,n/e,n/e,n/e,n/e,650,,176,1,3335,,441,,n/e,n/e,n/e,n/e,1684,,n/e,n/e,844,,28,,n/e,n/e,3171,
08:00 - 09:00,649,,n/e,n/e,545,,13048,,1784,,279,,n/e,n/e,n/e,n/e,650,,180,1,3429,,511,,n/e,n/e,n/e,n/e,1831,,n/e,n/e,2348,,32,,n/e,n/e,2760,
09:00 - 10:00,653,,n/e,n/e,544,,12855,,1825,,287,,n/e,n/e,n/e,n/e,646,,112,3,2608,,395,,n/e,n/e,n/e,n/e,1820,,n/e,n/e,3523,,34,,n/e,n/e,2779,
10:00 - 11:00,633,,n/e,n/e,543,,13116,,1790,,286,,n/e,n/e,n/e,n/e,642,,113,3,2231,,222,,n/e,n/e,n/e,n/e,1725,,n/e,n/e,3823,,33,,n/e,n/e,3150,
11:00 - 12:00,623,,n/e,n/e,543,,13212,,1786,,285,,n/e,n/e,n/e,n/e,648,,59,2,2003,,216,,n/e,n/e,n/e,n/e,1599,,n/e,n/e,3770,,35,,n/e,n/e,3270,
12:00 - 13:00,620,,n/e,n/e,543,,12949,,1782,,285,,n/e,n/e,n/e,n/e,651,,26,3,2011,,216,,n/e,n/e,n/e,n/e,1504,,n/e,n/e,3327,,35,,n/e,n/e,3477,
13:00 - 14:00,632,,n/e,n/e,543,,13405,,1786,,285,,n/e,n/e,n/e,n/e,652,,25,3,2057,,217,,n/e,n/e,n/e,n/e,1599,,n/e,n/e,2322,,35,,n/e,n/e,3518,
14:00 - 15:00,646,,n/e,n/e,542,,13653,,1784,,286,,n/e,n/e,n/e,n/e,652,,186,3,2356,,281,,n/e,n/e,n/e,n/e,1807,,n/e,n/e,1217,,38,,n/e,n/e,3172,
15:00 - 16:00,649,,n/e,n/e,543,,15090,,1821,,312,,n/e,n/e,n/e,n/e,651,,187,77,3135,,448,,n/e,n/e,n/e,n/e,1925,,n/e,n/e,192,,37,,n/e,n/e,2981,
16:00 - 17:00,649,,n/e,n/e,542,,15490,,1770,,331,,n/e,n/e,n/e,n/e,651,,279,21,4410,,916,,n/e,n/e,n/e,n/e,2150,,n/e,n/e,24,,38,,n/e,n/e,2782,
17:00 - 18:00,649,,n/e,n/e,543,,14935,,1732,,485,,n/e,n/e,n/e,n/e,652,,182,3,4456,,698,,n/e,n/e,n/e,n/e,2130,,n/e,n/e,0,,39,,n/e,n/e,2815,
18:00 - 19:00,648,,n/e,n/e,544,,15419,,1786,,493,,n/e,n/e,n/e,n/e,652,,103,3,4020,,587,,n/e,n/e,n/e,n/e,2139,,n/e,n/e,0,,38,,n/e,n/e,2669,
19:00 - 20:00,654,,n/e,n/e,544,,14984,,1795,,504,,n/e,n/e,n/e,n/e,651,,210,1,2885,,612,,n/e,n/e,n/e,n/e,1834,,n/e,n/e,0,,37,,n/e,n/e,2740,
20:00 - 21:00,656,,n/e,n/e,546,,12715,,1804,,504,,n/e,n/e,n/e,n/e,645,,8,7,2349,,334,,n/e,n/e,n/e,n/e,1722,,n/e,n/e,0,,37,,n/e,n/e,2640,
21:00 - 22:00,638,,n/e,n/e,545,,11602,,1645,,500,,n/e,n/e,n/e,n/e,642,,0,81,1915,,158,,n/e,n/e,n/e,n/e,1644,,n/e,n/e,0,,40,,n/e,n/e,2873,
22:00 - 23:00,600,,n/e,n/e,544,,9599,,1523,,360,,n/e,n/e,n/e,n/e,645,,0,48,1734,,151,,n/e,n/e,n/e,n/e,1592,,n/e,n/e,0,,38,,n/e,n/e,3056,
23:00 - 00:00,626,,n/e,n/e,544,,7520,,1457,,285,,n/e,n/e,n/e,n/e,651,,7,2,1729,,136,,n/e,n/e,n/e,n/e,1574,,n/e,n/e,0,,39,,n/e,n/e,2975,
00:00 - 01:00,625,,n/e,n/e,544,,6194,,1380,,285,,n/e,n/e,n/e,n/e,651,,5,2,1571,,134,,n/e,n/e,n/e,n/e,1649,,n/e,n/e,0,,40,,n/e,n/e,3047,
01:00 - 02:00,625,,n/e,n/e,544,,6234,,1295,,286,,n/e,n/e,n/e,n/e,651,,0,81,1553,,122,,n/e,n/e,n/e,n/e,1597,,n/e,n/e,0,,40,,n/e,n/e,3094,
02:00 - 03:00,625,,n/e,n/e,545,,6370,,1283,,285,,n/e,n/e,n/e,n/e,651,,,228,1541,,121,,n/e,n/e,n/e,n/e,1596,,n/e,n/e,0,,40,,n/e,n/e,3518,
03:00 - 04:00,625,,n/e,n/e,546,,6663,,1281,,285,,n/e,n/e,n/e,n/e,651,,,601,1541,,127,,n/e,n/e,n/e,n/e,1608,,n/e,n/e,0,,40,,n/e,n/e,3753,
04:00 - 05:00,630,,n/e,n/e,546,,7341,,1293,,285,,n/e,n/e,n/e,n/e,651,,,601,1535,,126,,n/e,n/e,n/e,n/e,1624,,n/e,n/e,0,,36,,n/e,n/e,3836,
05:00 - 06:00,627,,n/e,n/e,545,,10648,,1623,,426,,n/e,n/e,n/e,n/e,651,,,76,1629,,180,,n/e,n/e,n/e,n/e,1608,,n/e,n/e,0,,35,,n/e,n/e,3926,
06:00 - 07:00,625,,n/e,n/e,543,,13289,,1837,,484,,n/e,n/e,n/e,n/e,650,,49,1,1854,,351,,n/e,n/e,n/e,n/e,1882,,n/e,n/e,45,,37,,n/e,n/e,4111,
07:00 - 08:00,627,,n/e,n/e,544,,14366,,1838,,483,,n/e,n/e,n/e,n/e,650,,199,1,2458,,396,,n/e,n/e,n/e,n/e,2181,,n/e,n/e,687,,37,,n/e,n/e,4125,
08:00 - 09:00,622,,n/e,n/e,545,,14867,,1780,,423,,n/e,n/e,n/e,n/e,649,,192,1,2838,,353,,n/e,n/e,n/e,n/e,2226,,n/e,n/e,1899,,38,,n/e,n/e,3873,
09:00 - 10:00,618,,n/e,n/e,544,,14495,,1799,,339,,n/e,n/e,n/e,n/e,649,,112,3,3011,,356,,n/e,n/e,n/e,n/e,2106,,n/e,n/e,3158,,38,,n/e,n/e,3822,
10:00 - 11:00,616,,n/e,n/e,544,,14292,,1792,,297,,n/e,n/e,n/e,n/e,649,,642,3,2786,,323,,n/e,n/e,n/e,n/e,2185,,n/e,n/e,3672,,35,,n/e,n/e,4068,
11:00 - 12:00,622,,n/e,n/e,548,,13995,,1798,,295,,n/e,n/e,n/e,n/e,649,,841,2,2580,,261,,n/e,n/e,n/e,n/e,2206,,n/e,n/e,3649,,35,,n/e,n/e,4345,
12:00 - 13:00,622,,n/e,n/e,544,,13625,,1834,,295,,n/e,n/e,n/e,n/e,650,,837,3,2599,,240,,n/e,n/e,n/e,n/e,2190,,n/e,n/e,3296,,35,,n/e,n/e,4520,
13:00 - 14:00,622,,n/e,n/e,545,,13912,,1848,,296,,n/e,n/e,n/e,n/e,649,,1058,3,2563,,244,,n/e,n/e,n/e,n/e,2250,,n/e,n/e,2357,,37,,n/e,n/e,4930,
14:00 - 15:00,620,,n/e,n/e,544,,14692,,1783,,294,,n/e,n/e,n/e,n/e,650,,816,3,2547,,309,,n/e,n/e,n/e,n/e,2315,,n/e,n/e,1119,,33,,n/e,n/e,4995,
15:00 - 16:00,619,,n/e,n/e,544,,15994,,1789,,296,,n/e,n/e,n/e,n/e,650,,168,12,2800,,430,,n/e,n/e,n/e,n/e,2284,,n/e,n/e,176,,30,,n/e,n/e,5157,
16:00 - 17:00,621,,n/e,n/e,545,,15820,,1784,,305,,n/e,n/e,n/e,n/e,650,,121,65,3547,,628,,n/e,n/e,n/e,n/e,2259,,n/e,n/e,18,,34,,n/e,n/e,5218,
17:00 - 18:00,623,,n/e,n/e,545,,15368,,1807,,298,,n/e,n/e,n/e,n/e,650,,50,3,3416,,513,,n/e,n/e,n/e,n/e,2269,,n/e,n/e,0,,36,,n/e,n/e,5217,
18:00 - 19:00,630,,n/e,n/e,546,,15540,,1841,,297,,n/e,n/e,n/e,n/e,650,,49,3,2976,,503,,n/e,n/e,n/e,n/e,2242,,n/e,n/e,0,,37,,n/e,n/e,5290,
19:00 - 20:00,619,,n/e,n/e,549,,14832,,1820,,344,,n/e,n/e,n/e,n/e,648,,28,56,2367,,336,,n/e,n/e,n/e,n/e,2078,,n/e,n/e,0,,37,,n/e,n/e,5147,
20:00 - 21:00,618,,n/e,n/e,578,,12974,,1780,,312,,n/e,n/e,n/e,n/e,648,,0,82,2033,,283,,n/e,n/e,n/e,n/e,2038,,n/e,n/e,0,,38,,n/e,n/e,5129,
21:00 - 22:00,625,,n/e,n/e,611,,10962,,1734,,295,,n/e,n/e,n/e,n/e,649,,0,8,1815,,267,,n/e,n/e,n/e,n/e,1853,,n/e,n/e,0,,40,,n/e,n/e,5119,
22:00 - 23:00,589,,n/e,n/e,631,,8106,,1219,,295,,n/e,n/e,n/e,n/e,650,,0,3,1809,,232,,n/e,n/e,n/e,n/e,1632,,n/e,n/e,0,,38,,n/e,n/e,4993,
23:00 - 00:00,598,,n/e,n/e,630,,7015,,1103,,297,,n/e,n/e,n/e,n/e,650,,0,548,1716,,137,,n/e,n/e,n/e,n/e,1450,,n/e,n/e,0,,43,,n/e,n/e,5048,
00:00 - 01:00,619,,n/e,n/e,637,,6655,,1035,,295,,n/e,n/e,n/e,n/e,650,,0,730,1646,,145,,n/e,n/e,n/e,n/e,1433,,n/e,n/e,0,,40,,n/e,n/e,5030,
