00:00 - 01:00,501,,n/e,n/e,775,,7614,,2090,,8,,n/e,n/e,n/e,n/e,673,,0,72,1708,,145,,n/e,n/e,n/e,n/e,3092,,n/e,n/e,0,,41,,n/e,n/e,5088,
01:00 - 02:00,499,,n/e,n/e,773,,7090,,2177,,8,,n/e,n/e,n/e,n/e,673,,0,138,1613,,164,,n/e,n/e,n/e,n/e,2859,,n/e,n/e,0,,36,,n/e,n/e,5086,
02:00 - 03:00,503,,n/e,n/e,774,,6032,,1827,,8,,n/e,n/e,n/e,n/e,672,,0,306,1481,,126,,n/e,n/e,n/e,n/e,2452,,n/e,n/e,0,,41,,n/e,n/e,5131,
03:00 - 04:00,509,,n/e,n/e,774,,5795,,1714,,8,,n/e,n/e,n/e,n/e,674,,0,529,1475,,124,,n/e,n/e,n/e,n/e,2376,,n/e,n/e,0,,38,,n/e,n/e,5235,
04:00 - 05:00,509,,n/e,n/e,774,,6175,,1712,,8,,n/e,n/e,n/e,n/e,674,,0,884,1485,,116,,n/e,n/e,n/e,n/e,2545,,n/e,n/e,0,,34,,n/e,n/e,4950,
05:00 - 06:00,509,,n/e,n/e,775,,5995,,1717,,8,,n/e,n/e,n/e,n/e,674,,0,817,1439,,134,,n/e,n/e,n/e,n/e,2746,,n/e,n/e,0,,35,,n/e,n/e,4741,
06:00 - 07:00,507,,n/e,n/e,774,,5869,,1713,,8,,n/e,n/e,n/e,n/e,673,,0,483,1570,,109,,n/e,n/e,n/e,n/e,2468,,n/e,n/e,44,,37,,n/e,n/e,4418,
07:00 - 08:00,519,,n/e,n/e,775,,5174,,1706,,8,,n/e,n/e,n/e,n/e,672,,0,878,1877,,272,,n/e,n/e,n/e,n/e,2283,,n/e,n/e,1052,,33,,n/e,n/e,4210,
08:00 - 09:00,513,,n/e,n/e,774,,5209,,1725,,8,,n/e,n/e,n/e,n/e,673,,0,1281,2030,,257,,n/e,n/e,n/e,n/e,2169,,n/e,n/e,2840,,34,,n/e,n/e,3656,
09:00 - 10:00,517,,n/e,n/e,774,,5172,,1777,,8,,n/e,n/e,n/e,n/e,673,,170,930,2028,,259,,n/e,n/e,n/e,n/e,2108,,n/e,n/e,4601,,37,,n/e,n/e,3262,
10:00 - 11:00,522,,n/e,n/e,769,,5134,,1726,,8,,n/e,n/e,n/e,n/e,673,,244,321,1771,,253,,n/e,n/e,n/e,n/e,2188,,n/e,n/e,5270,,34,,n/e,n/e,3477,
11:00 - 12:00,527,,n/e,n/e,770,,5507,,1739,,8,,n/e,n/e,n/e,n/e,670,,244,262,1804,,149,,n/e,n/e,n/e,n/e,2459,,n/e,n/e,5453,,40,,n/e,n/e,3892,
12:00 - 13:00,529,,n/e,n/e,768,,5802,,1729,,8,,n/e,n/e,n/e,n/e,669,,198,143,1726,,178,,n/e,n/e,n/e,n/e,2374,,n/e,n/e,4925,,40,,n/e,n/e,3460,
13:00 - 14:00,520,,n/e,n/e,763,,5530,,1819,,8,,n/e,n/e,n/e,n/e,667,,162,537,1651,,150,,n/e,n/e,n/e,n/e,2234,,n/e,n/e,3427,,39,,n/e,n/e,3213,
14:00 - 15:00,524,,n/e,n/e,761,,5941,,1766,,8,,n/e,n/e,n/e,n/e,668,,341,,1723,,208,,n/e,n/e,n/e,n/e,2588,,n/e,n/e,1788,,36,,n/e,n/e,3308,
15:00 - 16:00,517,,n/e,n/e,761,,7689,,1773,,19,,n/e,n/e,n/e,n/e,669,,232,,2603,,421,,n/e,n/e,n/e,n/e,2853,,n/e,n/e,225,,37,,n/e,n/e,3468,
16:00 - 17:00,524,,n/e,n/e,766,,8901,,1765,,58,,n/e,n/e,n/e,n/e,671,,976,,3637,,888,,n/e,n/e,n/e,n/e,2989,,n/e,n/e,1,,36,,n/e,n/e,3078,
17:00 - 18:00,522,,n/e,n/e,777,,9253,,1767,,67,,n/e,n/e,n/e,n/e,673,,1310,1,4131,,675,,n/e,n/e,n/e,n/e,3018,,n/e,n/e,0,,37,,n/e,n/e,3058,
18:00 - 19:00,520,,n/e,n/e,771,,9440,,1754,,67,,n/e,n/e,n/e,n/e,671,,1215,1,4321,,906,,n/e,n/e,n/e,n/e,3019,,n/e,n/e,0,,39,,n/e,n/e,3124,
19:00 - 20:00,520,,n/e,n/e,776,,9757,,1804,,67,,n/e,n/e,n/e,n/e,669,,1217,1,3217,,1122,,n/e,n/e,n/e,n/e,2886,,n/e,n/e,0,,39,,n/e,n/e,3091,
20:00 - 21:00,506,,n/e,n/e,778,,10024,,1820,,67,,n/e,n/e,n/e,n/e,669,,863,1,2627,,708,,n/e,n/e,n/e,n/e,2877,,n/e,n/e,0,,39,,n/e,n/e,2923,
21:00 - 22:00,496,,n/e,n/e,777,,10282,,1768,,67,,n/e,n/e,n/e,n/e,669,,3,1,2283,,458,,n/e,n/e,n/e,n/e,2769,,n/e,n/e,0,,37,,n/e,n/e,2674,
22:00 - 23:00,510,,n/e,n/e,774,,8930,,1751,,66,,n/e,n/e,n/e,n/e,668,,0,3,1994,,189,,n/e,n/e,n/e,n/e,2644,,n/e,n/e,0,,38,,n/e,n/e,2362,
23:00 - 00:00,516,,n/e,n/e,N/A,N/A,6995,,1753,,66,,n/e,n/e,n/e,n/e,666,,0,30,1596,,122,,n/e,n/e,n/e,n/e,2701,,n/e,n/e,0,,40,,n/e,n/e,2202,
00:00 - 01:00,517,,n/e,n/e,N/A,N/A,6029,,1724,,67,,n/e,n/e,n/e,n/e,667,,0,270,1425,,99,,n/e,n/e,n/e,n/e,2490,,n/e,n/e,0,,38,,n/e,n/e,2255,
01:00 - 02:00,521,,n/e,n/e,N/A,N/A,5478,,1712,,67,,n/e,n/e,n/e,n/e,666,,0,737,1368,,98,,n/e,n/e,n/e,n/e,2407,,n/e,n/e,0,,41,,n/e,n/e,2412,
02:00 - 03:00,522,,n/e,n/e,N/A,N/A,5341,,1689,,67,,n/e,n/e,n/e,n/e,666,,0,1425,1340,,98,,n/e,n/e,n/e,n/e,2281,,n/e,n/e,0,,37,,n/e,n/e,2719,
03:00 - 04:00,521,,n/e,n/e,N/A,N/A,5611,,1690,,67,,n/e,n/e,n/e,n/e,666,,0,1808,1391,,98,,n/e,n/e,n/e,n/e,2302,,n/e,n/e,0,,36,,n/e,n/e,3179,
04:00 - 05:00,518,,n/e,n/e,N/A,N/A,6472,,1742,,66,,n/e,n/e,n/e,n/e,667,,0,1853,1392,,118,,n/e,n/e,n/e,n/e,2572,,n/e,n/e,0,,38,,n/e,n/e,3248,
05:00 - 06:00,519,,n/e,n/e,N/A,N/A,8099,,1835,,67,,n/e,n/e,n/e,n/e,667,,0,772,1429,,142,,n/e,n/e,n/e,n/e,2999,,n/e,n/e,0,,38,,n/e,n/e,2904,
06:00 - 07:00,503,,n/e,n/e,N/A,N/A,10713,,2402,,66,,n/e,n/e,n/e,n/e,667,,0,12,2046,,522,,n/e,n/e,n/e,n/e,3391,,n/e,n/e,53,,37,,n/e,n/e,2654,
07:00 - 08:00,503,,n/e,n/e,N/A,N/A,11743,,2577,,66,,n/e,n/e,n/e,n/e,666,,1610,1,2797,,810,,n/e,n/e,n/e,n/e,3452,,n/e,n/e,739,,37,,n/e,n/e,2131,
08:00 - 09:00,505,,n/e,n/e,N/A,N/A,13043,,2661,,67,,n/e,n/e,n/e,n/e,664,,1519,1,2987,,753,,n/e,n/e,n/e,n/e,3485,,n/e,n/e,2284,,37,,n/e,n/e,1777,
09:00 - 10:00,492,,n/e,n/e,N/A,N/A,13377,,2789,,69,,n/e,n/e,n/e,n/e,665,,453,1,2814,,755,,n/e,n/e,n/e,n/e,3458,,n/e,n/e,3273,,37,,n/e,n/e,1735,
10:00 - 11:00,510,,n/e,n/e,N/A,N/A,13739,,2779,,74,,n/e,n/e,n/e,n/e,667,,31,1,2600,,700,,n/e,n/e,n/e,n/e,3387,,n/e,n/e,3921,,39,,n/e,n/e,1718,
11:00 - 12:00,514,,n/e,n/e,N/A,N/A,13927,,2694,,67,,n/e,n/e,n/e,n/e,667,,0,2,2190,,688,,n/e,n/e,n/e,n/e,3476,,n/e,n/e,5048,,41,,n/e,n/e,2110,
12:00 - 13:00,522,,n/e,n/e,N/A,N/A,12364,,2477,,67,,n/e,n/e,n/e,n/e,667,,0,2,1969,,331,,n/e,n/e,n/e,n/e,3167,,n/e,n/e,5033,,41,,n/e,n/e,3380,
