00:00 - 01:00,424,,n/e,n/e,240,,4977,,2575,,296,,n/e,n/e,n/e,n/e,663,,0,27,1257,,122,,n/e,n/e,n/e,n/e,4924,,n/e,n/e,19,,50,,n/e,n/e,3582,
01:00 - 02:00,315,,n/e,n/e,180,,3471,,1783,,216,,n/e,n/e,n/e,n/e,499,,0,21,1052,,60,,n/e,n/e,n/e,n/e,3727,,n/e,n/e,10,,36,,n/e,n/e,2791,
02:00 - 03:00,425,,n/e,n/e,240,,4207,,2254,,295,,n/e,n/e,n/e,n/e,646,,0,289,1098,,74,,n/e,n/e,n/e,n/e,4359,,n/e,n/e,19,,51,,n/e,n/e,3484,
03:00 - 04:00,428,,n/e,n/e,240,,3916,,2225,,99,,n/e,n/e,n/e,n/e,648,,0,923,1123,,74,,n/e,n/e,n/e,n/e,4451,,n/e,n/e,19,,51,,n/e,n/e,3774,
04:00 - 05:00,442,,n/e,n/e,228,,4237,,2425,,83,,n/e,n/e,n/e,n/e,648,,0,420,1240,,74,,n/e,n/e,n/e,n/e,4512,,n/e,n/e,19,,52,,n/e,n/e,4044,
05:00 - 06:00,424,,n/e,n/e,228,,4572,,2396,,83,,n/e,n/e,n/e,n/e,648,,0,221,1290,,76,,n/e,n/e,n/e,n/e,4633,,n/e,n/e,19,,50,,n/e,n/e,4226,
06:00 - 07:00,406,,n/e,n/e,228,,4635,,2324,,83,,n/e,n/e,n/e,n/e,648,,0,72,1335,,114,,n/e,n/e,n/e,n/e,4970,,n/e,n/e,23,,52,,n/e,n/e,4291,
07:00 - 08:00,423,,n/e,n/e,228,,4415,,2275,,83,,n/e,n/e,n/e,n/e,647,,0,177,1499,,121,,n/e,n/e,n/e,n/e,4641,,n/e,n/e,292,,47,,n/e,n/e,4417,
08:00 - 09:00,438,,n/e,n/e,228,,4689,,2368,,83,,n/e,n/e,n/e,n/e,646,,0,176,1682,,109,,n/e,n/e,n/e,n/e,5000,,n/e,n/e,805,,48,,n/e,n/e,4521,
09:00 - 10:00,436,,n/e,n/e,228,,5021,,2516,,83,,n/e,n/e,n/e,n/e,647,,37,27,1669,,344,,n/e,n/e,n/e,n/e,5990,,n/e,n/e,1275,,48,,n/e,n/e,4692,
10:00 - 11:00,438,,n/e,n/e,228,,5361,,2669,,83,,n/e,n/e,n/e,n/e,648,,443,50,1627,,380,,n/e,n/e,n/e,n/e,6074,,n/e,n/e,1633,,49,,n/e,n/e,5023,
11:00 - 12:00,439,,n/e,n/e,227,,5466,,2669,,83,,n/e,n/e,n/e,n/e,648,,729,152,1576,,381,,n/e,n/e,n/e,n/e,6241,,n/e,n/e,2117,,49,,n/e,n/e,5076,
12:00 - 13:00,439,,n/e,n/e,227,,5004,,2650,,83,,n/e,n/e,n/e,n/e,648,,646,152,1541,,365,,n/e,n/e,n/e,n/e,5977,,n/e,n/e,1912,,48,,n/e,n/e,5034,
13:00 - 14:00,432,,n/e,n/e,227,,5446,,2456,,83,,n/e,n/e,n/e,n/e,648,,639,152,1677,,262,,n/e,n/e,n/e,n/e,6105,,n/e,n/e,1792,,48,,n/e,n/e,4928,
14:00 - 15:00,438,,n/e,n/e,227,,5543,,2433,,83,,n/e,n/e,n/e,n/e,648,,353,151,1817,,357,,n/e,n/e,n/e,n/e,6544,,n/e,n/e,834,,48,,n/e,n/e,5114,
15:00 - 16:00,443,,n/e,n/e,227,,5479,,2685,,83,,n/e,n/e,n/e,n/e,649,,253,151,2299,,667,,n/e,n/e,n/e,n/e,6797,,n/e,n/e,161,,44,,n/e,n/e,5654,
16:00 - 17:00,436,,n/e,n/e,227,,5576,,2872,,83,,n/e,n/e,n/e,n/e,650,,573,116,2210,,481,,n/e,n/e,n/e,n/e,6452,,n/e,n/e,19,,47,,n/e,n/e,6124,
17:00 - 18:00,440,,n/e,n/e,227,,5113,,3017,,83,,n/e,n/e,n/e,n/e,649,,115,47,2884,,459,,n/e,n/e,n/e,n/e,6549,,n/e,n/e,15,,48,,n/e,n/e,6308,
