09:00 - 10:00,659,,n/e,n/e,726,,10417,,1155,,94,,n/e,n/e,n/e,n/e,667,,145,1,3786,,369,,n/e,n/e,n/e,n/e,2089,,n/e,n/e,3858,,30,,n/e,n/e,2195,
10:00 - 11:00,662,,n/e,n/e,726,,9342,,1152,,94,,n/e,n/e,n/e,n/e,667,,146,1,3207,,369,,n/e,n/e,n/e,n/e,2024,,n/e,n/e,4824,,30,,n/e,n/e,2470,
11:00 - 12:00,664,,n/e,n/e,728,,9078,,1158,,94,,n/e,n/e,n/e,n/e,666,,0,189,2963,,331,,n/e,n/e,n/e,n/e,1874,,n/e,n/e,5164,,34,,n/e,n/e,2607,
12:00 - 13:00,662,,n/e,n/e,729,,8843,,1157,,93,,n/e,n/e,n/e,n/e,666,,0,70,2916,,314,,n/e,n/e,n/e,n/e,1780,,n/e,n/e,4341,,32,,n/e,n/e,2520,
13:00 - 14:00,658,,n/e,n/e,730,,9955,,1159,,94,,n/e,n/e,n/e,n/e,665,,56,1,2953,,346,,n/e,n/e,n/e,n/e,1875,,n/e,n/e,3024,,32,,n/e,n/e,2117,
14:00 - 15:00,639,,n/e,n/e,729,,10928,,1268,,94,,n/e,n/e,n/e,n/e,654,,56,1,3088,,413,,n/e,n/e,n/e,n/e,2092,,n/e,n/e,1257,,32,,n/e,n/e,1794,
15:00 - 16:00,662,,n/e,n/e,714,,12425,,1489,,104,,n/e,n/e,n/e,n/e,659,,56,1,3665,,491,,n/e,n/e,n/e,n/e,2171,,n/e,n/e,160,,34,,n/e,n/e,1529,
16:00 - 17:00,664,,n/e,n/e,750,,13557,,1733,,108,,n/e,n/e,n/e,n/e,666,,461,,5099,,646,,n/e,n/e,n/e,n/e,2191,,n/e,n/e,0,,32,,n/e,n/e,1467,
17:00 - 18:00,660,,n/e,n/e,759,,13395,,1803,,103,,n/e,n/e,n/e,n/e,668,,734,,5952,,969,,n/e,n/e,n/e,n/e,2226,,n/e,n/e,0,,31,,n/e,n/e,1459,
18:00 - 19:00,660,,n/e,n/e,764,,13402,,1829,,108,,n/e,n/e,n/e,n/e,667,,894,,5905,,899,,n/e,n/e,n/e,n/e,2352,,n/e,n/e,0,,31,,n/e,n/e,1376,
19:00 - 20:00,665,,n/e,n/e,773,,13024,,1838,,104,,n/e,n/e,n/e,n/e,667,,573,,5314,,739,,n/e,n/e,n/e,n/e,2468,,n/e,n/e,0,,33,,n/e,n/e,1364,
20:00 - 21:00,664,,n/e,n/e,779,,12461,,1582,,97,,n/e,n/e,n/e,n/e,667,,300,,4237,,528,,n/e,n/e,n/e,n/e,2357,,n/e,n/e,0,,35,,n/e,n/e,1364,
21:00 - 22:00,662,,n/e,n/e,785,,11907,,1242,,93,,n/e,n/e,n/e,n/e,667,,143,,3313,,462,,n/e,n/e,n/e,n/e,2149,,n/e,n/e,0,,32,,n/e,n/e,1333,
22:00 - 23:00,663,,n/e,n/e,791,,9715,,1128,,99,,n/e,n/e,n/e,n/e,667,,586,,3392,,409,,n/e,n/e,n/e,n/e,1941,,n/e,n/e,0,,28,,n/e,n/e,1515,
23:00 - 00:00,659,,n/e,n/e,799,,7723,,1121,,34,,n/e,n/e,n/e,n/e,667,,470,,3228,,522,,n/e,n/e,n/e,n/e,1921,,n/e,n/e,0,,29,,n/e,n/e,2146,
00:00 - 01:00,663,,n/e,n/e,808,,7048,,1125,,34,,n/e,n/e,n/e,n/e,667,,86,453,2658,,218,,n/e,n/e,n/e,n/e,1767,,n/e,n/e,0,,32,,n/e,n/e,2959,
01:00 - 02:00,661,,n/e,n/e,815,,6555,,1132,,34,,n/e,n/e,n/e,n/e,667,,0,733,2231,,177,,n/e,n/e,n/e,n/e,1655,,n/e,n/e,0,,35,,n/e,n/e,3749,
02:00 - 03:00,656,,n/e,n/e,820,,6127,,1126,,34,,n/e,n/e,n/e,n/e,667,,0,756,2152,,159,,n/e,n/e,n/e,n/e,1651,,n/e,n/e,0,,34,,n/e,n/e,3975,
03:00 - 04:00,662,,n/e,n/e,818,,6106,,1129,,34,,n/e,n/e,n/e,n/e,667,,0,1034,2123,,159,,n/e,n/e,n/e,n/e,1641,,n/e,n/e,0,,33,,n/e,n/e,4608,
04:00 - 05:00,642,,n/e,n/e,818,,6378,,1151,,34,,n/e,n/e,n/e,n/e,666,,0,1326,2142,,159,,n/e,n/e,n/e,n/e,1587,,n/e,n/e,0,,33,,n/e,n/e,4746,
05:00 - 06:00,661,,n/e,n/e,817,,6524,,1157,,34,,n/e,n/e,n/e,n/e,667,,0,1424,2445,,168,,n/e,n/e,n/e,n/e,1566,,n/e,n/e,0,,32,,n/e,n/e,5102,
06:00 - 07:00,663,,n/e,n/e,817,,7048,,1180,,35,,n/e,n/e,n/e,n/e,668,,0,1195,2824,,243,,n/e,n/e,n/e,n/e,1621,,n/e,n/e,22,,28,,n/e,n/e,5217,
07:00 - 08:00,644,,n/e,n/e,816,,6975,,1219,,35,,n/e,n/e,n/e,n/e,668,,0,360,3172,,287,,n/e,n/e,n/e,n/e,1623,,n/e,n/e,963,,32,,n/e,n/e,4791,
08:00 - 09:00,653,,n/e,n/e,815,,6128,,1189,,35,,n/e,n/e,n/e,n/e,668,,89,12,3276,,258,,n/e,n/e,n/e,n/e,1789,,n/e,n/e,3155,,28,,n/e,n/e,5032,
09:00 - 10:00,657,,n/e,n/e,815,,5997,,1178,,35,,n/e,n/e,n/e,n/e,668,,0,263,3140,,261,,n/e,n/e,n/e,n/e,1944,,n/e,n/e,5212,,27,,n/e,n/e,5198,
