avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,FI,Planned maintenance,A03,,2017-08-06 01:00:00+03:00,gZLaTl-D0ADi2ZqIJS19Sg,155.0,Fossil Hard coal,44W-T-YT-000008C,Helsinki,Salmisaari,Salmisaari SaB,1,MAW,PT1M,1,2017-05-15 01:00:00+03:00
0,FI,Planned maintenance,A03,,2017-09-17 01:00:00+03:00,DsM--PPCGI-PDg8ZrqF0VQ,105.0,Fossil Hard coal,44W-T-YT-000001Q,Helsinki,Hanasaari,Hanasaari B3,1,MAW,PT1M,1,2017-08-07 01:00:00+03:00
0,FI,Planned maintenance,A03,,2017-06-22 22:00:00+03:00,52qhQmUIOUpBVFKc2iqFFg,105.0,Fossil Hard coal,44W-T-YT-000006G,Naantali,Naantali,Naantali B2,1,MAW,PT1M,1,2017-06-17 01:00:00+03:00
0,FI,Planned maintenance,A03,,2017-06-22 22:00:00+03:00,55qCzYOienZrTsDIVGaLkw,115.0,Fossil Hard coal,44W-T-YT-000006G,Naantali,Naantali,Naantali B1,1,MAW,PT1M,1,2017-06-17 01:00:00+03:00
0,FI,Planned maintenance,A03,,2017-06-22 22:00:00+03:00,O5rMojSrbb2BLl8SQqyd4Q,105.0,Fossil Hard coal,44W-T-YT-000006G,Naantali,Naantali,Naantali B3,1,MAW,PT1M,1,2017-05-27 01:00:00+03:00
0,FI,Unplanned outage,A03,,2017-01-01 08:40:00+02:00,2OeH7SftN6FLqbrQFKJI5Q,105.0,Fossil Hard coal,44W-T-YT-000001Q,Helsinki,Hanasaari,Hanasaari B3,1,MAW,PT1M,3,2017-01-01 02:45:00+02:00
0,FI,Unplanned outage,A03,,2017-01-02 07:00:00+02:00,ycsTfsm_9Be99gSzrvQGmA,240.0,Fossil Peat,44W-T-YT-000000S,Pietarsaari,Alholmens Kraft,Alholmens B2,1,MAW,PT1M,1,2017-01-02 03:36:00+02:00
0,FI,Unplanned outage,A03,,2017-01-04 11:21:00+02:00,z06ICmMmQuEnhLfUyHshjQ,105.0,Fossil Hard coal,44W-T-YT-000006G,Naantali,Naantali,Naantali B3,1,MAW,PT1M,2,2017-01-04 08:14:00+02:00
700,FI,Unplanned outage,A03,,2017-01-11 18:00:00+02:00,qOfkyU3m1vzn-zwzVWzr2w,880.0,Nuclear,44W-T-YV-0000026,Eurajoki,Olkiluoto 1,Olkiluoto 1 B1,1,MAW,PT1M,9,2016-12-30 00:00:00+02:00
310,FI,Planned maintenance,A03,,2017-01-15 13:15:00+02:00,mtVy4Ny98fwMjizIroSKOg,880.0,Nuclear,44W-T-YV-0000034,Eurajoki,Olkiluoto 2,Olkiluoto 2 B2,1,MAW,PT1M,2,2017-01-15 05:30:00+02:00
