00:00 - 00:30,n/e,n/e,n/e,n/e,n/e,n/e,352,5,202,5,0,5,n/e,n/e,46,0,n/e,n/e,17,0,157,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2877,
00:30 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,349,5,201,5,0,4,n/e,n/e,46,0,n/e,n/e,20,0,154,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2895,
01:00 - 01:30,n/e,n/e,n/e,n/e,n/e,n/e,361,5,204,5,0,4,n/e,n/e,46,0,n/e,n/e,25,0,157,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2863,
01:30 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,352,5,201,4,0,4,n/e,n/e,46,0,n/e,n/e,20,0,155,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2661,
02:00 - 02:30,n/e,n/e,n/e,n/e,n/e,n/e,350,5,202,4,0,4,n/e,n/e,50,0,n/e,n/e,16,0,154,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2499,
02:30 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,351,4,201,5,0,4,n/e,n/e,50,0,n/e,n/e,16,0,155,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2511,
03:00 - 03:30,n/e,n/e,n/e,n/e,n/e,n/e,364,4,208,5,0,5,n/e,n/e,50,0,n/e,n/e,0,150,157,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2550,
03:30 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,352,5,204,4,0,4,n/e,n/e,50,0,n/e,n/e,0,303,157,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2574,
04:00 - 04:30,n/e,n/e,n/e,n/e,n/e,n/e,370,5,209,4,0,5,n/e,n/e,50,0,n/e,n/e,0,300,157,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2468,
04:30 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,352,5,201,4,0,4,n/e,n/e,50,0,n/e,n/e,0,300,156,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2384,
