snapshot, BE1 0 Electricity demand Residential and tertiary,BE1 0 H2 for industry,BE1 0 H2 for shipping,BE1 0 agriculture electricity,BE1 0 agriculture heat,BE1 0 agriculture machinery oil,BE1 0 coal for industry,BE1 0 gas for industry,BE1 0 industry electricity,BE1 0 kerosene for aviation,BE1 0 land transport EV,BE1 0 land transport oil,BE1 0 low-temperature heat for industry,BE1 0 naphtha for industry,BE1 0 process emissions,BE1 0 residential rural heat,BE1 0 residential urban decentral heat,BE1 0 services rural heat,BE1 0 services urban decentral heat,BE1 0 shipping methanol,BE1 0 shipping oil,BE1 0 solid biomass for industry,BE1 0 urban central heat, DE1 0 Electricity demand Residential and tertiary,DE1 0 H2 for industry,DE1 0 H2 for shipping,DE1 0 agriculture electricity,DE1 0 agriculture heat,DE1 0 agriculture machinery oil,DE1 0 coal for industry,DE1 0 gas for industry,DE1 0 industry electricity,DE1 0 kerosene for aviation,DE1 0 land transport EV,DE1 0 land transport oil,DE1 0 low-temperature heat for industry,DE1 0 naphtha for industry,DE1 0 process emissions,DE1 0 residential rural heat,DE1 0 residential urban decentral heat,DE1 0 services rural heat,DE1 0 services urban decentral heat,DE1 0 shipping methanol,DE1 0 shipping oil,DE1 0 solid biomass for industry,DE1 0 urban central heat,EU NH3, FR1 0 Electricity demand Residential and tertiary,FR1 0 H2 for industry,FR1 0 H2 for shipping,FR1 0 agriculture electricity,FR1 0 agriculture heat,FR1 0 agriculture machinery oil,FR1 0 coal for industry,FR1 0 gas for industry,FR1 0 industry electricity,FR1 0 kerosene for aviation,FR1 0 land transport EV,FR1 0 land transport oil,FR1 0 low-temperature heat for industry,FR1 0 naphtha for industry,FR1 0 process emissions,FR1 0 residential rural heat,FR1 0 residential urban decentral heat,FR1 0 services rural heat,FR1 0 services urban decentral heat,FR1 0 shipping methanol,FR1 0 shipping oil,FR1 0 solid biomass for industry,FR1 0 urban central heat, GB0 0 Electricity demand Residential and tertiary,GB0 0 H2 for industry,GB0 0 H2 for shipping,GB0 0 agriculture electricity,GB0 0 agriculture heat,GB0 0 agriculture machinery oil,GB0 0 coal for industry,GB0 0 gas for industry,GB0 0 industry electricity,GB0 0 kerosene for aviation,GB0 0 land transport EV,GB0 0 land transport oil,GB0 0 low-temperature heat for industry,GB0 0 naphtha for industry,GB0 0 process emissions,GB0 0 residential rural heat,GB0 0 residential urban decentral heat,GB0 0 services rural heat,GB0 0 services urban decentral heat,GB0 0 shipping methanol,GB0 0 shipping oil,GB0 0 solid biomass for industry,GB0 0 urban central heat, GB2 0 Electricity demand Residential and tertiary,GB2 0 H2 for industry,GB2 0 H2 for shipping,GB2 0 agriculture electricity,GB2 0 agriculture heat,GB2 0 agriculture machinery oil,GB2 0 coal for industry,GB2 0 gas for industry,GB2 0 industry electricity,GB2 0 kerosene for aviation,GB2 0 land transport EV,GB2 0 land transport oil,GB2 0 low-temperature heat for industry,GB2 0 naphtha for industry,GB2 0 process emissions,GB2 0 residential rural heat,GB2 0 residential urban decentral heat,GB2 0 services rural heat,GB2 0 services urban decentral heat,GB2 0 shipping methanol,GB2 0 shipping oil,GB2 0 solid biomass for industry,GB2 0 urban central heat, NL1 0 Electricity demand Residential and tertiary,NL1 0 H2 for industry,NL1 0 H2 for shipping,NL1 0 agriculture electricity,NL1 0 agriculture heat,NL1 0 agriculture machinery oil,NL1 0 coal for industry,NL1 0 gas for industry,NL1 0 industry electricity,NL1 0 kerosene for aviation,NL1 0 land transport EV,NL1 0 land transport oil,NL1 0 low-temperature heat for industry,NL1 0 naphtha for industry,NL1 0 process emissions,NL1 0 residential rural heat,NL1 0 residential urban decentral heat,NL1 0 services rural heat,NL1 0 services urban decentral heat,NL1 0 shipping methanol,NL1 0 shipping oil,NL1 0 solid biomass for industry,NL1 0 urban central heat
2013-01-01 00:00:00,3510.03610011655,0,7.70034246575343,199.859267626878,431.167043402789,344.346270928462,1133.56164383562,3647.2602739726,6105.02283105023,1704.23419819288,84.1261029755414,919.522607497056,448.630136986301,8752.28310502283,-490.867579908676,260.389674679048,4823.92421324763,83.8729025124057,1553.81170840837,8.36993746277546,173.257705479452,897.260273972603,1016.20480657682,21243.8548649256,0,41.4305765808373,679.808696831403,1304.01494492898,1977.28630136986,7414.38356164383,19544.5205479452,32257.9908675799,9804.17071631941,542.056579242836,5924.83499801745,3223.74429223744,15142.6940639269,-2093.60730593607,9881.14118586005,26279.3854958677,4243.16353007055,11284.9040441097,45.0332354139535,932.187973068838,6785.38812785388,6709.32284009871,430.365296803653,25804.5844957915,0,6.05829950687023,1177.59628210748,938.466609335194,2844.97343987823,2076.48401826484,9254.56621004566,15793.3789954338,7753.30973933803,375.144565912217,4100.43847551389,1248.85844748858,8278.53881278539,-1043.37899543379,5685.41897900998,20486.279645991,2693.37501312648,9705.04265633596,6.58510815964155,136.31173890458,2181.50684931507,3707.91119440035,21547.6140411311,0,18.6101014003451,500.858462113619,360.240423428925,750.777728486685,831.050228310502,7739.72602739726,13679.2237442922,13517.7134611285,487.230362952918,4565.85912813906,518.264840182648,4697.48858447489,-728.310502283105,4376.49309205101,23275.7868391944,1612.86639678135,8577.81188316447,20.2283710873316,418.727281507765,1678.08219178082,2883.82491538343,592.938149850729,0,0.280868369368966,14.1994734164745,10.2129138328467,21.2847524874391,0,47.9452054794521,307.077625570776,383.230847558827,13.8131131043559,129.443346209594,13.6986301369863,86.7579908675799,-22.8310502283105,500.982579786778,333.266114351037,185.109539033282,123.139484868296,0.305291705835832,6.31953831080173,124.429223744292,41.3108445692279,7009.4999393563,0,33.9977916508465,1112.33343484656,2545.13370218693,515.69094368341,1208.90410958904,5471.46118721461,6871.00456621005,4480.98068827609,86.5778024990153,946.320391524678,1181.50684931507,8937.21461187215,-194.063926940639,514.868569415291,5601.57805128645,332.350044375693,3615.84455627808,36.9541213596157,764.950312144046,253.424657534247,1022.4085066067
2013-01-01 01:00:00,3230.02871179502,0,7.70034246575343,199.859267626878,431.167043402789,344.346270928462,1133.56164383562,3647.2602739726,6105.02283105023,1704.23419819288,63.8604537391841,877.086528883609,448.630136986301,8752.28310502283,-490.867579908676,257.781181896506,4775.59982592583,90.7038277657008,1680.35998943707,8.36993746277546,173.257705479452,897.260273972603,1028.66871191103,20214.5679551367,0,41.4305765808373,679.808696831403,1304.01494492898,1977.28630136986,7414.38356164383,19544.5205479452,32257.9908675799,9804.17071631941,411.477268985367,5651.40315229921,3223.74429223744,15142.6940639269,-2093.60730593607,9788.70445044324,26033.5454093528,4553.81568874176,12111.0988812532,45.0332354139535,932.187973068838,6785.38812785388,6812.97946268993,430.365296803653,24014.2553056355,0,6.05829950687023,1177.59628210748,938.466609335194,2844.97343987823,2076.48401826484,9254.56621004566,15793.3789954338,7753.30973933803,284.773706965941,3911.2027481073,1248.85844748858,8278.53881278539,-1043.37899543379,5627.73533612112,20278.4280798033,2881.35763287984,10382.4007421817,6.58510815964155,136.31173890458,2181.50684931507,3765.5730769324,20870.1996589164,0,18.6101014003451,500.858462113619,360.240423428925,750.777728486685,831.050228310502,7739.72602739726,13679.2237442922,13517.7134611285,329.194115347107,3647.94881803242,518.264840182648,4697.48858447489,-728.310502283105,4538.86398416141,24139.3344774886,1659.14089226243,8823.9165313964,20.2283710873316,418.727281507765,1678.08219178082,2984.28586923635,567.794761420093,0,0.280868369368966,14.1994734164745,10.2129138328467,21.2847524874391,0,47.9452054794521,307.077625570776,383.230847558827,9.33274256764117,103.420339645894,13.6986301369863,86.7579908675799,-22.8310502283105,519.681809507121,345.705308609864,190.438620302419,126.684522718478,0.305291705835832,6.31953831080173,124.429223744292,42.7576325344571,6587.16502893765,0,33.9977916508465,1112.33343484656,2545.13370218693,515.69094368341,1208.90410958904,5471.46118721461,6871.00456621005,4480.98068827609,65.721548434688,902.647591964524,1181.50684931507,8937.21461187215,-194.063926940639,509.930567923744,5547.85443633811,357.84206856501,3893.18827400376,36.9541213596157,764.950312144046,253.424657534247,1047.2127393149
2013-01-01 02:00:00,2970.68235422575,0,7.70034246575343,199.859267626878,431.167043402789,344.346270928462,1133.56164383562,3647.2602739726,6105.02283105023,1704.23419819288,60.1136041910074,1028.73026059668,448.630136986301,8752.28310502283,-490.867579908676,277.25780326182,5136.41960694135,102.491834108778,1898.74210959746,8.36993746277546,173.257705479452,897.260273972603,1120.95659638659,19075.8952160937,0,41.4305765808373,679.808696831403,1304.01494492898,1977.28630136986,7414.38356164383,19544.5205479452,32257.9908675799,9804.17071631941,387.334887760211,6628.50157441327,3223.74429223744,15142.6940639269,-2093.60730593607,10478.8943210106,27869.1396320056,5089.9025995362,13536.8486325285,45.0332354139535,932.187973068838,6785.38812785388,7395.485078573,430.365296803653,21513.4911609047,0,6.05829950687023,1177.59628210748,938.466609335194,2844.97343987823,2076.48401826484,9254.56621004566,15793.3789954338,7753.30973933803,268.065334682278,4587.42950644589,1248.85844748858,8278.53881278539,-1043.37899543379,6058.43711112207,21830.3765007147,3205.75589986012,11551.3055561573,6.58510815964155,136.31173890458,2181.50684931507,4099.73141776069,18996.3449339883,0,18.6101014003451,500.858462113619,360.240423428925,750.777728486685,831.050228310502,7739.72602739726,13679.2237442922,13517.7134611285,248.795818909718,3479.59554258525,518.264840182648,4697.48858447489,-728.310502283105,4496.14418282432,23912.134989492,1779.28476644573,9462.88548363921,20.2283710873316,418.727281507765,1678.08219178082,3021.56489226723,504.66624363239,0,0.280868369368966,14.1994734164745,10.2129138328467,21.2847524874391,0,47.9452054794521,307.077625570776,383.230847558827,7.05342903028985,98.647478568135,13.6986301369863,86.7579908675799,-22.8310502283105,514.76203990786,342.432555097066,204.274675409139,135.88861186131,0.305291705835832,6.31953831080173,124.429223744292,43.2944981748422,6154.81481948337,0,33.9977916508465,1112.33343484656,2545.13370218693,515.69094368341,1208.90410958904,5471.46118721461,6871.00456621005,4480.98068827609,61.865503893199,1058.71069949115,1181.50684931507,8937.21461187215,-194.063926940639,546.800742913639,5948.98819209452,401.833201786177,4371.79540005682,36.9541213596157,764.950312144046,253.424657534247,1144.79474238303
2013-01-01 03:00:00,2746.12127617541,0,7.70034246575343,199.859267626878,431.167043402789,344.346270928462,1133.56164383562,3647.2602739726,6105.02283105023,1704.23419819288,75.875697246338,1660.3409810976,448.630136986301,8752.28310502283,-490.867579908676,359.261981276972,6655.61171931043,123.889255686669,2295.14623037484,8.36993746277546,173.257705479452,897.260273972603,1426.1806011896,18116.0186986287,0,41.4305765808373,679.808696831403,1304.01494492898,1977.28630136986,7414.38356164383,19544.5205479452,32257.9908675799,9804.17071631941,488.896067240542,10698.210433593,3223.74429223744,15142.6940639269,-2093.60730593607,13384.8630693199,35597.707774018,6062.99994091955,16124.8493176934,45.0332354139535,932.187973068838,6785.38812785388,9238.11784792079,430.365296803653,19289.8132217355,0,6.05829950687023,1177.59628210748,938.466609335194,2844.97343987823,2076.48401826484,9254.56621004566,15793.3789954338,7753.30973933803,338.353430148071,7403.97896240614,1248.85844748858,8278.53881278539,-1043.37899543379,7871.85969433862,28364.6851054604,3794.59902359928,13673.0849615231,6.58510815964155,136.31173890458,2181.50684931507,5162.81852971317,16903.9902116334,0,18.6101014003451,500.858462113619,360.240423428925,750.777728486685,831.050228310502,7739.72602739726,13679.2237442922,13517.7134611285,238.483914988416,4081.19964383787,518.264840182648,4697.48858447489,-728.310502283105,4815.11665651194,25608.5469679796,1986.61491550153,10565.5428518243,20.2283710873316,418.727281507765,1678.08219178082,3274.97506397743,428.018663931983,0,0.280868369368966,14.1994734164745,10.2129138328467,21.2847524874391,0,47.9452054794521,307.077625570776,383.230847558827,6.7610837537703,115.703118213175,13.6986301369863,86.7579908675799,-22.8310502283105,551.496084307243,366.868958148428,228.151309878605,151.771944964041,0.305291705835832,6.31953831080173,124.429223744292,46.9439765252022,5819.36322147693,0,33.9977916508465,1112.33343484656,2545.13370218693,515.69094368341,1208.90410958904,5471.46118721461,6871.00456621005,4480.98068827609,78.08695396931,1708.72854510189,1181.50684931507,8937.21461187215,-194.063926940639,702.03857069755,7637.91787337469,481.685281588909,5240.55625310429,36.9541213596157,764.950312144046,253.424657534247,1428.49710375875
2013-01-01 04:00:00,2578.90909654709,0,7.70034246575343,199.859267626878,431.167043402789,344.346270928462,1133.56164383562,3647.2602739726,6105.02283105023,1704.23419819288,145.059791802289,4128.73897301332,448.630136986301,8752.28310502283,-490.867579908676,519.248489161009,9619.48803324644,146.096871372033,2706.55983636813,8.36993746277546,173.257705479452,897.260273972603,1963.98678858217,16721.1304087653,0,41.4305765808373,679.808696831403,1304.01494492898,1977.28630136986,7414.38356164383,19544.5205479452,32257.9908675799,9804.17071631941,934.675585209121,26603.0404968224,3223.74429223744,15142.6940639269,-2093.60730593607,19054.2789858631,50675.8008408849,7072.94273721515,18810.8423192514,45.0332354139535,932.187973068838,6785.38812785388,12410.9447495322,430.365296803653,17226.147475643,0,6.05829950687023,1177.59628210748,938.466609335194,2844.97343987823,2076.48401826484,9254.56621004566,15793.3789954338,7753.30973933803,646.866914099276,18411.3364938139,1248.85844748858,8278.53881278539,-1043.37899543379,11409.7665843175,41112.8308757494,4405.73816218037,15875.2036341847,6.58510815964155,136.31173890458,2181.50684931507,6998.91740382539,14288.9475293854,0,18.6101014003451,500.858462113619,360.240423428925,750.777728486685,831.050228310502,7739.72602739726,13679.2237442922,13517.7134611285,301.015611612411,6586.93855936017,518.264840182648,4697.48858447489,-728.310502283105,6158.11527129198,32751.1035367834,2362.95765540507,12567.0708351275,20.2283710873316,418.727281507765,1678.08219178082,4102.82309112136,317.8142294285,0,0.280868369368966,14.1994734164745,10.2129138328467,21.2847524874391,0,47.9452054794521,307.077625570776,383.230847558827,8.53387433447138,186.741496938846,13.6986301369863,86.7579908675799,-22.8310502283105,706.160749170937,469.755752951685,271.491837422895,180.603145471565,0.305291705835832,6.31953831080173,124.429223744292,58.8662264725326,5650.22140403203,0,33.9977916508465,1112.33343484656,2545.13370218693,515.69094368341,1208.90410958904,5471.46118721461,6871.00456621005,4480.98068827609,149.287290876391,4249.06342659734,1181.50684931507,8937.21461187215,-194.063926940639,1004.90067552912,10932.9446428618,564.560888515698,6142.21195385012,36.9541213596157,764.950312144046,253.424657534247,1893.99858283513
2013-01-01 05:00:00,2553.96261170665,0,7.70034246575343,199.859267626878,431.167043402789,344.346270928462,1133.56164383562,3647.2602739726,6105.02283105023,1704.23419819288,299.054325392864,8266.4733393537,448.630136986301,8752.28310502283,-490.867579908676,558.19403123772,10340.9849345866,153.395055623457,2841.76445908054,8.36993746277546,173.257705479452,897.260273972603,2100.49043458416,15351.3986262041,0,41.4305765808373,679.808696831403,1304.01494492898,1977.28630136986,7414.38356164383,19544.5205479452,32257.9908675799,9804.17071631941,1926.92112075321,53264.0417449854,3223.74429223744,15142.6940639269,-2093.60730593607,20434.3858401746,54346.2635301378,7404.84458184323,19693.551751058,45.0332354139535,932.187973068838,6785.38812785388,13224.1825900673,430.365296803653,16781.3650433127,0,6.05829950687023,1177.59628210748,938.466609335194,2844.97343987823,2076.48401826484,9254.56621004566,15793.3789954338,7753.30973933803,1333.57663216962,36862.7862557519,1248.85844748858,8278.53881278539,-1043.37899543379,12270.9998437311,44216.1141092125,4606.57944563076,16598.8953642779,6.58510815964155,136.31173890458,2181.50684931507,7468.92276384125,11828.776683187,0,18.6101014003451,500.858462113619,360.240423428925,750.777728486685,831.050228310502,7739.72602739726,13679.2237442922,13517.7134611285,575.484160731616,16379.6173511879,518.264840182648,4697.48858447489,-728.310502283105,8778.24589966139,46685.9140606567,2753.55027439569,14644.3848738725,20.2283710873316,418.727281507765,1678.08219178082,5552.46035705105,196.118765630626,0,0.280868369368966,14.1994734164745,10.2129138328467,21.2847524874391,0,47.9452054794521,307.077625570776,383.230847558827,16.3151322380114,464.366600034514,13.6986301369863,86.7579908675799,-22.8310502283105,1007.90463861063,670.48331838028,316.473415030311,210.526013434327,0.305291705835832,6.31953831080173,124.429223744292,79.7431925306909,5738.17149850989,0,33.9977916508465,1112.33343484656,2545.13370218693,515.69094368341,1208.90410958904,5471.46118721461,6871.00456621005,4480.98068827609,307.769710049059,8507.38440060655,1181.50684931507,8937.21461187215,-194.063926940639,1078.62644780304,11735.0535543705,591.796655644852,6438.52694455517,36.9541213596157,764.950312144046,253.424657534247,2015.83719101199
2013-01-01 06:00:00,2476.95625720754,0,7.70034246575343,199.859267626878,431.167043402789,344.346270928462,1133.56164383562,3647.2602739726,6105.02283105023,1704.23419819288,496.883143278703,10958.295421732,448.630136986301,8752.28310502283,-490.867579908676,528.900883264291,9798.30625131914,148.493280326608,2750.95520340819,8.36993746277546,173.257705479452,897.260273972603,1999.55281402932,15492.3073250258,0,41.4305765808373,679.808696831403,1304.01494492898,1977.28630136986,7414.38356164383,19544.5205479452,32257.9908675799,9804.17071631941,3201.60767469983,70608.4784690843,3223.74429223744,15142.6940639269,-2093.60730593607,19396.3293092665,51585.5006557772,7181.92498884185,19100.6860274665,45.0332354139535,932.187973068838,6785.38812785388,12625.1941032625,430.365296803653,17166.603844845,0,6.05829950687023,1177.59628210748,938.466609335194,2844.97343987823,2076.48401826484,9254.56621004566,15793.3789954338,7753.30973933803,2215.7571134441,48866.4615823069,1248.85844748858,8278.53881278539,-1043.37899543379,11623.2175312408,41881.959027169,4471.68577785134,16112.832787218,6.58510815964155,136.31173890458,2181.50684931507,7122.56109991279,11762.9302132188,0,18.6101014003451,500.858462113619,360.240423428925,750.777728486685,831.050228310502,7739.72602739726,13679.2237442922,13517.7134611285,1186.41441107567,32794.9214100083,518.264840182648,4697.48858447489,-728.310502283105,9416.06473190695,50078.0672913646,2881.91240660418,15327.0615203719,20.2283710873316,418.727281507765,1678.08219178082,5921.36988053264,183.233771657343,0,0.280868369368966,14.1994734164745,10.2129138328467,21.2847524874391,0,47.9452054794521,307.077625570776,383.230847558827,33.6351707424473,929.744927921663,13.6986301369863,86.7579908675799,-22.8310502283105,1081.35820352676,719.346462833821,331.25590433262,220.359694222814,0.305291705835832,6.31953831080173,124.429223744292,85.0560445825239,5990.82424544703,0,33.9977916508465,1112.33343484656,2545.13370218693,515.69094368341,1208.90410958904,5471.46118721461,6871.00456621005,4480.98068827609,511.363882579712,11277.6546540426,1181.50684931507,8937.21461187215,-194.063926940639,1023.17311883354,11131.7420125938,573.503939826069,6239.50901742615,36.9541213596157,764.950312144046,253.424657534247,1926.84176256789
2013-01-01 07:00:00,2566.71102328167,0,7.70034246575343,199.859267626878,431.167043402789,344.346270928462,1133.56164383562,3647.2602739726,6105.02283105023,1704.23419819288,623.044160992634,10058.3068055681,448.630136986301,8752.28310502283,-490.867579908676,509.812562010694,9444.68003630514,138.637546611325,2568.36995855516,8.36993746277546,173.257705479452,897.260273972603,1914.11486715413,16212.5695058608,0,41.4305765808373,679.808696831403,1304.01494492898,1977.28630136986,7414.38356164383,19544.5205479452,32257.9908675799,9804.17071631941,4014.51124775243,64809.5084302945,3223.74429223744,15142.6940639269,-2093.60730593607,18719.8995667429,49786.5021767266,6733.71265443454,17908.6430742954,45.0332354139535,932.187973068838,6785.38812785388,12090.9669731173,430.365296803653,17338.9301917301,0,6.05829950687023,1177.59628210748,938.466609335194,2844.97343987823,2076.48401826484,9254.56621004566,15793.3789954338,7753.30973933803,2778.34849175977,44853.1312746506,1248.85844748858,8278.53881278539,-1043.37899543379,11201.1025405806,40360.9513805283,4200.46239672934,15135.5331277365,6.58510815964155,136.31173890458,2181.50684931507,6815.73447156371,12340.5877172321,0,18.6101014003451,500.858462113619,360.240423428925,750.777728486685,831.050228310502,7739.72602739726,13679.2237442922,13517.7134611285,1971.24492692757,43473.9728043994,518.264840182648,4697.48858447489,-728.310502283105,8936.32506372087,47526.6367235233,2795.69886265485,14868.5464423382,20.2283710873316,418.727281507765,1678.08219178082,5648.86829215068,209.971424153044,0,0.280868369368966,14.1994734164745,10.2129138328467,21.2847524874391,0,47.9452054794521,307.077625570776,383.230847558827,55.8853289992303,1232.49893500764,13.6986301369863,86.7579908675799,-22.8310502283105,1026.1096171282,682.593724404729,321.32734698305,213.754970101647,0.305291705835832,6.31953831080173,124.429223744292,81.1316111413182,6291.03162071688,0,33.9977916508465,1112.33343484656,2545.13370218693,515.69094368341,1208.90410958904,5471.46118721461,6871.00456621005,4480.98068827609,641.201629585384,10351.4375358639,1181.50684931507,8937.21461187215,-194.063926940639,987.038014511145,10738.605551607,536.723768332864,5839.35446615327,36.9541213596157,764.950312144046,253.424657534247,1838.84889149314
2013-01-01 08:00:00,2718.38727915217,0,7.70034246575343,199.859267626878,431.167043402789,344.346270928462,1133.56164383562,3647.2602739726,6105.02283105023,1704.23419819288,633.393750315895,8752.90403754697,448.630136986301,8752.28310502283,-490.867579908676,488.810966912085,9055.60891342796,129.890235147832,2406.31911064204,8.36993746277546,173.257705479452,897.260273972603,1826.30113472512,17904.0661823132,0,41.4305765808373,679.808696831403,1304.01494492898,1977.28630136986,7414.38356164383,19544.5205479452,32257.9908675799,9804.17071631941,4081.19760058118,56398.3003279368,3223.74429223744,15142.6940639269,-2093.60730593607,17975.6694494686,47807.1852353317,6335.90839103805,16850.6628882967,45.0332354139535,932.187973068838,6785.38812785388,11548.4781562504,430.365296803653,18794.4341835578,0,6.05829950687023,1177.59628210748,938.466609335194,2844.97343987823,2076.48401826484,9254.56621004566,15793.3789954338,7753.30973933803,2824.50054274891,39031.9326522413,1248.85844748858,8278.53881278539,-1043.37899543379,10736.6778276306,38687.4890413184,3959.74207499653,14268.1451927931,6.58510815964155,136.31173890458,2181.50684931507,6503.68297940028,13239.3590109321,0,18.6101014003451,500.858462113619,360.240423428925,750.777728486685,831.050228310502,7739.72602739726,13679.2237442922,13517.7134611285,2471.75348615054,39903.5196346676,518.264840182648,4697.48858447489,-728.310502283105,8623.71185763129,45864.0456500279,2622.35396609022,13946.6350449619,20.2283710873316,418.727281507765,1678.08219178082,5414.88365875545,246.846566794723,0,0.280868369368966,14.1994734164745,10.2129138328467,21.2847524874391,0,47.9452054794521,307.077625570776,383.230847558827,70.0748825737335,1131.27561803617,13.6986301369863,86.7579908675799,-22.8310502283105,990.107929397697,658.644503285841,301.364535248866,200.475209553876,0.305291705835832,6.31953831080173,124.429223744292,77.7618876371969,6624.67529346764,0,33.9977916508465,1112.33343484656,2545.13370218693,515.69094368341,1208.90410958904,5471.46118721461,6871.00456621005,4480.98068827609,651.85283852865,9007.99122094005,1181.50684931507,8937.21461187215,-194.063926940639,947.280991368948,10306.0639644001,504.08006822631,5484.20318116162,36.9541213596157,764.950312144046,253.424657534247,1751.47697339661
2013-01-01 09:00:00,2972.51591986341,0,7.70034246575343,199.859267626878,431.167043402789,344.346270928462,1133.56164383562,3647.2602739726,6105.02283105023,1704.23419819288,572.254640238651,8084.75724810157,448.630136986301,8752.28310502283,-490.867579908676,468.071466010173,8671.39329237953,121.349020560313,2248.08637000029,8.36993746277546,173.257705479452,897.260273972603,1739.86942302669,19893.1719605278,0,41.4305765808373,679.808696831403,1304.01494492898,1977.28630136986,7414.38356164383,19544.5205479452,32257.9908675799,9804.17071631941,3687.2549871208,52093.1756364465,3223.74429223744,15142.6940639269,-2093.60730593607,17240.7271217087,45852.569631208,5947.47686076958,15817.609951326,45.0332354139535,932.187973068838,6785.38812785388,11014.8534550544,430.365296803653,20235.6867065826,0,6.05829950687023,1177.59628210748,938.466609335194,2844.97343987823,2076.48401826484,9254.56621004566,15793.3789954338,7753.30973933803,2551.86215705244,36052.4574545728,1248.85844748858,8278.53881278539,-1043.37899543379,10278.0490088255,37034.9110571032,3724.69340523353,13421.1939308086,6.58510815964155,136.31173890458,2181.50684931507,6196.70627993984,15696.3797573866,0,18.6101014003451,500.858462113619,360.240423428925,750.777728486685,831.050228310502,7739.72602739726,13679.2237442922,13517.7134611285,2512.81258772247,34724.6991838892,518.264840182648,4697.48858447489,-728.310502283105,8279.76458801301,44034.8085957987,2468.50425335839,13128.4061471894,20.2283710873316,418.727281507765,1678.08219178082,5175.19870693703,334.639069649181,0,0.280868369368966,14.1994734164745,10.2129138328467,21.2847524874391,0,47.9452054794521,307.077625570776,383.230847558827,71.2389192535066,984.454651870999,13.6986301369863,86.7579908675799,-22.8310502283105,950.497695551695,632.294787237807,283.64683538293,188.688953448781,0.305291705835832,6.31953831080173,124.429223744292,74.3100692966484,7206.63028468896,0,33.9977916508465,1112.33343484656,2545.13370218693,515.69094368341,1208.90410958904,5471.46118721461,6871.00456621005,4480.98068827609,588.931942278742,8320.37253029687,1181.50684931507,8937.21461187215,-194.063926940639,908.020125066008,9878.92037859763,472.205491825966,5137.41967530305,36.9541213596157,764.950312144046,253.424657534247,1665.63197358524
