07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,116,,31,,320,,n/e,n/e,3017,,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,15,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,128,,30,,302,,n/e,n/e,3015,,n/e,n/e,n/e,n/e,6,,n/e,n/e,n/e,n/e,11,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,162,,30,,316,,n/e,n/e,3014,,n/e,n/e,n/e,n/e,16,,n/e,n/e,n/e,n/e,12,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,159,,31,,319,,n/e,n/e,3017,,n/e,n/e,n/e,n/e,24,,n/e,n/e,n/e,n/e,14,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,213,,31,,315,,n/e,n/e,3015,,n/e,n/e,n/e,n/e,20,,n/e,n/e,n/e,n/e,11,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,180,,31,,330,,n/e,n/e,3015,,n/e,n/e,n/e,n/e,14,,n/e,n/e,n/e,n/e,6,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,183,,31,,347,,n/e,n/e,3014,,n/e,n/e,n/e,n/e,9,,n/e,n/e,n/e,n/e,8,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,186,,31,,397,,n/e,n/e,3013,,n/e,n/e,n/e,n/e,3,,n/e,n/e,n/e,n/e,9,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,256,,31,,416,,n/e,n/e,3014,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,8,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,486,,32,,479,,n/e,n/e,3011,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,11,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,507,,32,,463,,n/e,n/e,3012,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,15,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,257,,33,,318,,n/e,n/e,3013,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,17,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,126,,33,,321,,n/e,n/e,3014,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,16,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,132,,33,,328,,n/e,n/e,3015,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,16,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,125,,34,,330,,n/e,n/e,3015,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,14,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,145,,36,,317,,n/e,n/e,3014,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,16,
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,133,,38,,321,,n/e,n/e,3015,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,13,
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,114,,38,,305,,n/e,n/e,3016,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,12,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,91,,38,,299,,n/e,n/e,3014,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,10,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,109,,37,,299,,n/e,n/e,3016,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,8,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,130,,37,,298,,n/e,n/e,3016,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,7,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,119,,37,,299,,n/e,n/e,3015,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,13,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,96,,36,,319,,n/e,n/e,3013,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,9,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,103,,36,,320,,n/e,n/e,3013,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,9,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,87,,36,,319,,n/e,n/e,3015,,n/e,n/e,n/e,n/e,2,,n/e,n/e,n/e,n/e,6,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,88,,36,,288,,n/e,n/e,3017,,n/e,n/e,n/e,n/e,18,,n/e,n/e,n/e,n/e,4,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,124,,36,,294,,n/e,n/e,3016,,n/e,n/e,n/e,n/e,44,,n/e,n/e,n/e,n/e,4,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,119,,36,,308,,n/e,n/e,3015,,n/e,n/e,n/e,n/e,65,,n/e,n/e,n/e,n/e,4,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,114,,36,,311,,n/e,n/e,3014,,n/e,n/e,n/e,n/e,68,,n/e,n/e,n/e,n/e,2,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,119,,36,,321,,n/e,n/e,3014,,n/e,n/e,n/e,n/e,58,,n/e,n/e,n/e,n/e,4,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,112,,36,,317,,n/e,n/e,3015,,n/e,n/e,n/e,n/e,37,,n/e,n/e,n/e,n/e,6,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,94,,36,,326,,n/e,n/e,3012,,n/e,n/e,n/e,n/e,16,,n/e,n/e,n/e,n/e,13,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,173,,36,,356,,n/e,n/e,3013,,n/e,n/e,n/e,n/e,2,,n/e,n/e,n/e,n/e,19,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,464,,37,,345,,n/e,n/e,3015,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,20,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,616,,36,,573,,n/e,n/e,3013,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,17,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,571,,37,,355,,n/e,n/e,3017,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,26,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,473,,37,,418,,n/e,n/e,3016,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,28,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,204,,37,,431,,n/e,n/e,3019,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,29,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,120,,37,,334,,n/e,n/e,3018,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,28,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,104,,37,,351,,n/e,n/e,3018,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,26,
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,91,,37,,398,,n/e,n/e,3017,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,26,
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,78,,37,,372,,n/e,n/e,3021,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,26,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,88,,37,,387,,n/e,n/e,3023,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,24,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,84,,38,,382,,n/e,n/e,3025,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,26,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,72,,38,,369,,n/e,n/e,3022,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,25,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,66,,39,,360,,n/e,n/e,3019,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,27,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,80,,38,,364,,n/e,n/e,3018,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,26,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,169,,36,,457,,n/e,n/e,3015,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,21,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,573,,38,,567,,n/e,n/e,3011,,n/e,n/e,n/e,n/e,1,,n/e,n/e,n/e,n/e,14,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,601,,39,,712,,n/e,n/e,3011,,n/e,n/e,n/e,n/e,7,,n/e,n/e,n/e,n/e,17,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,439,,43,,647,,n/e,n/e,3011,,n/e,n/e,n/e,n/e,19,,n/e,n/e,n/e,n/e,19,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,392,,50,,772,,n/e,n/e,3011,,n/e,n/e,n/e,n/e,32,,n/e,n/e,n/e,n/e,18,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,270,,61,,510,,n/e,n/e,3011,,n/e,n/e,n/e,n/e,33,,n/e,n/e,n/e,n/e,19,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,129,,63,,490,,n/e,n/e,3013,,n/e,n/e,n/e,n/e,34,,n/e,n/e,n/e,n/e,21,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,222,,57,,504,,n/e,n/e,3010,,n/e,n/e,n/e,n/e,28,,n/e,n/e,n/e,n/e,20,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,241,,57,,530,,n/e,n/e,3010,,n/e,n/e,n/e,n/e,17,,n/e,n/e,n/e,n/e,17,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,625,,55,,899,,n/e,n/e,3014,,n/e,n/e,n/e,n/e,3,,n/e,n/e,n/e,n/e,15,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,878,,54,,1562,,n/e,n/e,3012,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,19,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,721,,53,,1458,,n/e,n/e,3012,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,17,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,543,,53,,1068,,n/e,n/e,3012,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,18,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,496,,52,,604,,n/e,n/e,3013,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,18,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,130,,52,,401,,n/e,n/e,3013,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,17,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,163,,50,,409,,n/e,n/e,3017,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,14,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,114,,49,,433,,n/e,n/e,3016,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,16,
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,191,,49,,338,,n/e,n/e,3019,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,16,
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,199,,49,,324,,n/e,n/e,3018,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,16,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,164,,49,,315,,n/e,n/e,3018,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,14,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,160,,49,,310,,n/e,n/e,3015,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,11,
