HPHS,HDAM
0.9997148907971717,0.8363995366435915
0.9997087462601469,0.8369233298782598
0.9997066054549446,0.8374473208829639
0.9997046736093551,0.8379717706408351
0.9997029397061445,0.8384969335825441
0.9997014076151273,0.8390226974923454
0.9997000671264361,0.8395492600507303
0.9996989096832773,0.8400769039840932
0.9996979334955873,0.8406056131622462
0.9996971045540501,0.8411352684387853
0.999696422986294,0.8416656718354419
0.9996959251203226,0.8421965979943
0.9996956145154715,0.8427280511255536
0.9996955009074222,0.8432600969920163
0.9996955594338701,0.8437926707373231
0.9996958224668739,0.8443255539362745
0.9996962712553964,0.8448586528961339
0.9996968940141344,0.8453919740869862
0.9996976944023047,0.8459255405866535
0.999698673252318,0.8464593040658713
0.9996998486809001,0.8469932411688849
0.9996963194691106,0.8475273268626708
0.9996931767961952,0.8480615109972566
0.9996902478300865,0.8485957864773854
0.9996874922078056,0.8491301351973353
0.9996849367201457,0.8496645681708929
0.9996825552582034,0.8501991241022184
0.9996803572795903,0.850733856570405
0.9996783280479244,0.8512689176568442
0.9996764645668773,0.851804543349808
0.9996747609427461,0.8523408920126309
0.9996732161179054,0.8528789585941118
0.999671828322977,0.8534186532156716
0.9996705786229231,0.853959163741271
0.999669460165127,0.8545000689765085
0.9996684951966229,0.8550412592531634
0.9996676826610327,0.8555833376381496
0.9996696254902515,0.8561257465623229
0.9996747785925819,0.8566683719510627
0.9996802485498507,0.8572112116895113
0.999686043081389,0.8577542277996811
0.9996921791171725,0.8582974377668021
0.99969869341833,0.858840885635694
0.9997056204744134,0.8593845144716847
0.9997130005350735,0.8599283365345614
0.9997208833217074,0.8604723057851394
0.9997293312513762,0.8610163473101577
0.9997384240732888,0.8615604418732717
0.999748265222519,0.8621046291749143
0.9997589767319264,0.8626489735691225
0.9997707136114906,0.8631935937247305
0.9997837203196418,0.8637383071995745
0.999798371820507,0.8642829817737329
0.9998152752376084,0.8648275694830978
0.999835529397319,0.8653720562849225
0.9998614134129316,0.8659164283462053
0.9998990094013489,0.866460675990454
0.9999835816183918,0.8670047986054862
0.999996586295415,0.8675487969194386
0.9999946813720956,0.8680926717345455
0.9999904314256933,0.8686364336367033
0.9999767383741127,0.8691800855191489
0.9999681190613321,0.869723628438698
0.9999625659862623,0.870267095439509
0.9999584445400375,0.8708105202055686
0.9999552340391711,0.8713540506956935
0.9999526849252793,0.8718976449996967
0.9999506556878034,0.8724413306646084
0.9999502316797927,0.8729851675127538
0.9999517109286428,0.873528975969594
0.9999523924772087,0.8740727217475154
0.9999548175217232,0.8746163784910417
0.999957829457608,0.8751599548345692
0.9999616572763093,0.8757034286610612
0.9999666881658388,0.8762468018653896
0.9999741647150847,0.8767900895727255
0.9999905057057326,0.8773332929548415
0.9999981517822768,0.8778764049985458
0.9999889781646095,0.8784193621917697
0.9999749098289277,0.8789622139128241
0.9999659280139254,0.8795049579224469
0.9999594735769177,0.8800475940877133
0.9999542684918254,0.8805901240078656
0.9999498907155743,0.8811325479926518
0.9999461072150593,0.8816748665809258
0.9999425100801079,0.8822170793674178
0.9999365228433051,0.8827591675899997
0.9999306391793157,0.8833011401054297
0.999925469070596,0.8838430027464961
0.9999208257455698,0.8843847572260195
0.9999165944879906,0.884926404535655
0.9999127151331938,0.8854679469737129
0.9999091263047176,0.8860093825063416
0.9999057911911272,0.8865507107665177
0.9999026774674715,0.8870919315952621
0.9998997594457053,0.887633044812785
0.9998970168078536,0.8881740512639711
0.9998944318149835,0.8887149500043414
0.999891990168553,0.8892557419679388
0.9998896794116643,0.8897964263107031
0.999887489296487,0.8903370035714527
0.9998854105456586,0.8908774755370839
0.9998834351985315,0.8914178422870831
0.9998815577095295,0.8919581052550096
0.9998797714175555,0.8924982623902931
0.9998780679758066,0.8930383113503363
0.9998764453590473,0.8935782541133458
0.9998748996209501,0.8941180895102999
0.9998734223361795,0.8946578163802036
0.9998720104484392,0.8951974344136684
0.9998706738415675,0.8957369451212525
0.9998694055196479,0.8962763577286107
0.9998681970534052,0.8968157231297048
0.9998670475323634,0.8973552006705212
0.9998659449217329,0.897894917550819
0.9998648783210901,0.898435135105482
0.9998638879198427,0.8989754632705377
0.9998629550480065,0.899515689315602
0.9998620739573189,0.900055789947602
0.9998612419492895,0.900595762363415
0.9998604582704382,0.9011356050150305
0.9998597223700715,0.9016753184637026
0.9998590303246834,0.9022149013674612
0.9998583856580735,0.9027543537437418
0.9998577845369975,0.9032936749931908
0.9998565780367571,0.9038328320728203
0.9998535982872039,0.9043716977048277
0.9998506548453859,0.9049104286626134
0.999847965318069,0.9054490314643346
0.9998475677434028,0.9059876974671129
0.999847201347564,0.90652623353334
0.9998468730330392,0.9070646438769708
0.9998465818178724,0.9076029341110393
0.9998463266149853,0.9081411334539266
0.9998461082420316,0.9086792902745001
0.9998459286465972,0.9092174405221078
0.9998457863504581,0.9097555627562472
0.9998456790609094,0.9102936083164005
0.9998456077297317,0.9108315482342855
0.9998455711938438,0.9113693724735318
0.9998455704633026,0.9119070994220184
0.9998456049541778,0.912444746206217
0.9998456761008228,0.9129823293397775
0.9998457821641483,0.9135198611068945
0.9998459242150862,0.9140573317759939
