tech,2019,2030,2040,2050
AC Transmission lines,7600.0,10259.998628708458,13157.090374573643,13916.847508670337
BioSNG,0.0,0.1139829726039527,0.1710808876057098,0.2903442009820975
CCGT,6657.1,9144.733127766634,8710.815252603239,6491.643571058003
CCS,0.0,24489531.89145755,46719750.95815878,46723422.10969804
CHP,4913.509,18543.173001874788,20242.85536841355,24722.40338549778
DAC,0.0,0.0056680463606611,0.0088961494872255,55.27541858376934
DC Transmission lines,2000.0,10529.99389351723,14215.489562195,19190.90633950492
EV charger,0.0,106675.8,213351.6,302248.1
H2,0.0,39.75871979689863,980202.0552331712,1991969.7427582317
H2 turbine,0.0,0.325134074741112,0.4117784647993302,0.4461652089376082
OCGT,12896.231,20647.63973166417,20647.81516275573,20647.86774446687
SMR,0.0,0.1408741103093697,0.1743238833927811,0.1919628287457658
V2G,0.0,106675.8,213351.6,302248.1
agriculture machinery oil,0.0,2195.86127719696,2195.8612381808925,2195.861276324829
ammonia cracker,0.0,0.0572953148448047,0.087438148118061,0.1108971485743747
battery,0.0,29975.110823227133,284643.1158917363,411082.7978920136
battery storage,0.0,16451.484520503218,87821.05558112077,137876.38142173877
biogas,0.0,71460713.36196707,71501552.057175,71506798.00087999
biomass,0.0,148316437.8519882,148121982.06782812,152193495.63571882
biomass boiler,32778.1468,15943.022391110117,27672.18884306915,27672.257612618127
biomass to liquid,0.0,0.0532157842769785,0.0803168417917662,0.1048269307759771
coal for industry,0.0,5147.063870380882,0.0,0.0
coal powerplants,3189.1,0.0,0.0,0.0
distribution network,84911.17436457504,87263.53954749659,93692.69991581044,97473.12622187853
gas,108092625.4,108233274.33657078,108196974.75429708,108197050.61135857
gas boiler,82420.24836749244,80896.91184249528,62062.734741526954,62062.92225725455
gas for industry,0.0,12171.167354559566,0.1173549061599268,0.0046917005910077
hydroelectricity,25780.9772,20680.442143052234,20680.442143052234,20680.442143052234
kerosene for aviation,0.0,9808.0895616921,9808.089527094857,9808.089559301772
land transport oil,0.0,92059.56290226776,39454.09833986733,0.0
load shedding,0.0,31000000.0,30000000.0,28000000.0
naphtha for industry,0.0,12969.178019849393,12180.365203508609,11392.69400276116
nuclear,65881.0,26270.05377935536,8650.094185657017,2660.115886945237
offshore wind,0.0,29729.503351388834,29729.505716883694,29729.505752415662
oil,0.0,7524720615.208214,4316884377.761974,4434299034.912729
oil boiler,33148.823599999996,23530.0,0.0,0.0
oil powerplants,4170.37,0.0,0.0,0.0
onshore wind,16426.95,33406.59535967283,85889.6802558318,95384.9120885692
power-to-gas,0.0,0.38709756498302306,16313.741573967358,46630.33180551424
power-to-heat,56625.955660408516,52939.457122651715,47236.7127504205,47236.975046134394
power-to-liquid,0.0,0.0190440387791312,1418.9009483103391,9918.377862842495
shipping methanol,0.0,60.22550340980271,481.80543212102543,602.2568385673707
shipping oil,0.0,1246.6717173787977,554.0762574431352,0.0
solar,8583.958239840189,94448.04107599004,247990.233608628,366834.2053697725
solid biomass powerplants,1990.26,0.0,0.0,0.0
thermal energy storage,0.0,249668.74241389136,2208140.056114041,3110824.5124567105
