end,production_resource_name,start,avail_qty,nominal_power,Total_Capacity
2022-07-29 11:30:00+00:00,COO I T,2022-07-29 11:15:00+00:00,0.0,158.0,474.0
2022-07-29 11:45:00+00:00,COO I T,2022-07-29 11:30:00+00:00,0.0,158.0,474.0
2022-07-29 11:45:00+00:00,COO I T,2022-07-29 11:45:00+00:00,0.0,158.0,474.0
2022-08-05 07:00:00+00:00,COO I T,2022-08-05 06:45:00+00:00,0.0,158.0,474.0
2022-08-05 08:00:00+00:00,COO I T,2022-08-05 07:00:00+00:00,0.0,158.0,474.0
2022-08-05 08:45:00+00:00,COO I T,2022-08-05 08:00:00+00:00,0.0,158.0,474.0
2022-08-05 08:45:00+00:00,COO I T,2022-08-05 08:45:00+00:00,0.0,158.0,474.0
2022-08-17 10:00:00+00:00,COO I T,2022-08-17 09:00:00+00:00,0.0,158.0,474.0
2022-08-29 08:15:00+00:00,COO I T,2022-08-29 07:30:00+00:00,0.0,158.0,474.0
2022-08-29 08:30:00+00:00,COO I T,2022-08-29 08:15:00+00:00,0.0,158.0,474.0
2022-09-08 07:15:00+00:00,COO I T,2022-09-08 07:00:00+00:00,0.0,158.0,474.0
2022-09-08 08:00:00+00:00,COO I T,2022-09-08 07:15:00+00:00,0.0,158.0,474.0
2022-09-08 09:00:00+00:00,COO I T,2022-09-08 08:00:00+00:00,0.0,158.0,474.0
2022-09-08 09:15:00+00:00,COO I T,2022-09-08 09:00:00+00:00,0.0,158.0,474.0
2022-09-08 09:15:00+00:00,COO I T,2022-09-08 09:15:00+00:00,0.0,158.0,474.0
2022-09-12 04:00:00+00:00,COO I T,2022-09-12 03:45:00+00:00,0.0,158.0,474.0
2022-09-15 14:45:00+00:00,COO I T,2022-09-14 04:30:00+00:00,0.0,1738.0,474.0
2022-09-14 04:30:00+00:00,COO I T,2022-09-12 04:00:00+00:00,0.0,158.0,474.0
2022-09-22 15:00:00+00:00,COO I T,2022-09-15 14:45:00+00:00,0.0,158.0,474.0
2022-09-22 15:45:00+00:00,COO I T,2022-09-22 15:00:00+00:00,0.0,158.0,474.0
2022-09-22 15:45:00+00:00,COO I T,2022-09-22 15:45:00+00:00,0.0,158.0,474.0
2022-10-05 12:30:00+00:00,COO I T,2022-10-05 11:00:00+00:00,0.0,632.0,474.0
2022-10-05 11:00:00+00:00,COO I T,2022-10-05 06:00:00+00:00,0.0,158.0,474.0
2022-10-05 15:00:00+00:00,COO I T,2022-10-05 12:30:00+00:00,0.0,158.0,474.0
2022-10-06 06:00:00+00:00,COO I T,2022-10-06 05:30:00+00:00,0.0,158.0,474.0
2022-10-06 14:00:00+00:00,COO I T,2022-10-06 06:00:00+00:00,0.0,158.0,474.0
2022-10-06 14:30:00+00:00,COO I T,2022-10-06 14:00:00+00:00,0.0,158.0,474.0
2022-10-19 10:00:00+00:00,COO I T,2022-10-19 09:00:00+00:00,0.0,316.0,474.0
2022-11-03 10:00:00+00:00,COO I T,2022-11-03 08:00:00+00:00,0.0,158.0,474.0
2022-11-03 10:15:00+00:00,COO I T,2022-11-03 10:00:00+00:00,0.0,158.0,474.0
2022-11-03 10:15:00+00:00,COO I T,2022-11-03 10:15:00+00:00,0.0,158.0,474.0
2022-11-07 11:00:00+00:00,COO I T,2022-11-07 09:00:00+00:00,0.0,474.0,474.0
2022-12-08 13:00:00+00:00,COO I T,2022-12-08 11:00:00+00:00,0.0,158.0,474.0
2022-12-08 13:15:00+00:00,COO I T,2022-12-08 13:00:00+00:00,0.0,158.0,474.0
2022-12-08 13:15:00+00:00,COO I T,2022-12-08 13:15:00+00:00,0.0,158.0,474.0
2022-12-27 12:00:00+00:00,COO I T,2022-12-27 12:00:00+00:00,0.0,158.0,474.0
2022-12-27 13:00:00+00:00,COO I T,2022-12-27 12:00:00+00:00,0.0,158.0,474.0
2022-12-27 13:15:00+00:00,COO I T,2022-12-27 13:00:00+00:00,0.0,158.0,474.0
2022-12-27 13:30:00+00:00,COO I T,2022-12-27 13:15:00+00:00,0.0,158.0,474.0
2022-12-27 13:45:00+00:00,COO I T,2022-12-27 13:30:00+00:00,0.0,158.0,474.0
2022-12-29 09:15:00+00:00,COO I T,2022-12-29 09:15:00+00:00,0.0,158.0,474.0
2022-12-29 10:00:00+00:00,COO I T,2022-12-29 09:15:00+00:00,0.0,158.0,474.0
2022-12-29 11:00:00+00:00,COO I T,2022-12-29 10:00:00+00:00,0.0,158.0,474.0
2022-12-29 11:30:00+00:00,COO I T,2022-12-29 11:00:00+00:00,0.0,158.0,474.0
2022-12-29 11:45:00+00:00,COO I T,2022-12-29 11:30:00+00:00,0.0,158.0,474.0
2022-01-27 09:00:00+00:00,COO II T,2022-01-27 08:30:00+00:00,0.0,230.0,690.0
2022-01-27 14:00:00+00:00,COO II T,2022-01-27 11:00:00+00:00,0.0,230.0,690.0
2022-02-02 12:00:00+00:00,COO II T,2022-02-02 11:45:00+00:00,0.0,230.0,690.0
2022-02-02 14:00:00+00:00,COO II T,2022-02-02 12:00:00+00:00,0.0,230.0,690.0
2022-02-02 14:15:00+00:00,COO II T,2022-02-02 14:00:00+00:00,0.0,230.0,690.0
2022-02-02 14:30:00+00:00,COO II T,2022-02-02 14:15:00+00:00,0.0,230.0,690.0
2022-02-10 09:15:00+00:00,COO II T,2022-02-10 09:00:00+00:00,0.0,230.0,690.0
2022-02-10 10:30:00+00:00,COO II T,2022-02-10 09:15:00+00:00,0.0,230.0,690.0
2022-02-16 14:00:00+00:00,COO II T,2022-02-16 12:00:00+00:00,0.0,230.0,690.0
2022-02-16 14:00:00+00:00,COO II T,2022-02-16 14:00:00+00:00,0.0,230.0,690.0
2022-02-23 12:00:00+00:00,COO II T,2022-02-23 11:30:00+00:00,0.0,230.0,690.0
2022-02-23 13:00:00+00:00,COO II T,2022-02-23 12:00:00+00:00,0.0,230.0,690.0
2022-02-23 13:15:00+00:00,COO II T,2022-02-23 13:00:00+00:00,0.0,230.0,690.0
2022-02-23 13:30:00+00:00,COO II T,2022-02-23 13:15:00+00:00,0.0,230.0,690.0
2022-03-15 06:15:00+00:00,COO II T,2022-03-15 06:00:00+00:00,0.0,230.0,690.0
2022-03-15 07:00:00+00:00,COO II T,2022-03-15 06:15:00+00:00,0.0,230.0,690.0
2022-03-15 09:00:00+00:00,COO II T,2022-03-15 07:00:00+00:00,0.0,230.0,690.0
2022-03-17 00:00:00+00:00,COO II T,2022-03-17 00:00:00+00:00,0.0,230.0,690.0
2022-03-17 00:15:00+00:00,COO II T,2022-03-17 00:00:00+00:00,0.0,230.0,690.0
2022-03-17 13:00:00+00:00,COO II T,2022-03-17 10:00:00+00:00,0.0,230.0,690.0
2022-03-24 10:00:00+00:00,COO II T,2022-03-24 08:00:00+00:00,0.0,230.0,690.0
2022-03-25 11:00:00+00:00,COO II T,2022-03-25 06:00:00+00:00,0.0,690.0,690.0
2022-04-08 06:00:00+00:00,COO II T,2022-04-08 05:00:00+00:00,0.0,690.0,690.0
2022-04-08 06:45:00+00:00,COO II T,2022-04-08 06:00:00+00:00,0.0,690.0,690.0
