avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,hvfpzfgvLszQMi-_IJjsFw,170.0,Fossil Oil,15WLORINC----PPF,Budapest,Lőrinci Gázturbinás Erőmű,Lőrinci_GT,1,MAW,PT60M,2,2021-01-01 00:00:00+01:00
114.7,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,e5Y4YMVACHBvGfFYUpu4qQ,114.8,Solar,15WEWISER----PP7,Cirák,Ewiser szabályozó központ,EWISER_gép1,1,MAW,PT60M,2,2021-01-01 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,2WRfYurufzR6K5DhrHKwyA,95.0,Fossil Gas,15WDKCE------PPQ,Debrecen,Debreceni Kombináltciklusú Erőmű,DE_GTST,1,MAW,PT15M,228,2021-01-01 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,fvBfeMSdk7L0ZM2Dzrn9QA,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI2_gép1,1,MAW,PT60M,2,2021-03-18 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,rSSDdHtBR-vQEaV3X04o-Q,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép4,1,MAW,PT60M,2,2021-03-18 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,93x4qplq0_MUuLBR-RtKwQ,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI4_gép3,1,MAW,PT60M,2,2021-03-18 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,G3yRNi-EDc5wvrFz1S67sA,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép1,1,MAW,PT60M,2,2021-03-18 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,paIqoYaSC6por4JOhkMzFA,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI2_gép2,1,MAW,PT60M,2,2021-03-18 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,_PwlxM-uhw_2x9yNtdXE7g,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép3,1,MAW,PT60M,2,2021-03-18 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,WYshUHk91NQWe2vijVD5ag,25.0,Fossil Gas,15WDUME------PPI,Százhalombatta,Dunamenti Erőmű,DG2_gép16,1,MAW,PT60M,2,2021-03-18 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,Au9t49ej9ayPLTNZ3yOepg,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép2,1,MAW,PT60M,2,2021-03-18 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,fNnhMwVpU5k-PxOZETn1HA,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI4_gép4,1,MAW,PT60M,2,2021-03-18 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,tV6ECYwwXKYpEJ0JrwbprA,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI2_gép1,1,MAW,PT60M,2,2021-03-20 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,yZqJNjIzveC4kRcUt_2w3A,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI4_gép4,1,MAW,PT60M,2,2021-03-20 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,ogWJEPgM7nKYresp9lzc7A,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI2_gép2,1,MAW,PT60M,2,2021-03-20 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,lq0TAeGYd2wC0cV4RKkwEQ,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép1,1,MAW,PT60M,2,2021-03-20 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,K2w18ARqnP858UOzHzXjoA,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI4_gép3,1,MAW,PT60M,2,2021-03-20 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,pVh3kGVodFrtylLB6g93rA,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép3,1,MAW,PT60M,2,2021-03-20 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,dcfHEJgvnobmG2o7-2k7Yg,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép4,1,MAW,PT60M,2,2021-03-20 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,I5RGOJhFenwpCk8yZcoizQ,25.0,Fossil Gas,15WDUME------PPI,Százhalombatta,Dunamenti Erőmű,DG2_gép16,1,MAW,PT60M,2,2021-03-20 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,q6V6asXJq125lhoeDKxxOw,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép2,1,MAW,PT60M,2,2021-03-20 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,27wXtMm8cBhosQs4wsdfew,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép4,1,MAW,PT60M,2,2021-03-23 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,V2rFHuJhABIOnHjHkIKl0A,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI2_gép2,1,MAW,PT60M,2,2021-03-23 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,xMe8jjNheDSyQkTZw3y-cA,25.0,Fossil Gas,15WDUME------PPI,Százhalombatta,Dunamenti Erőmű,DG2_gép16,1,MAW,PT60M,2,2021-03-23 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,Bvi8tfrCLRHx_PlNIKXGRA,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép1,1,MAW,PT60M,2,2021-03-23 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,18QX7sc5b9FyupGe0RIiig,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI4_gép4,1,MAW,PT60M,2,2021-03-23 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,Ckj6RgadFlaTevIw-I-ucg,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép3,1,MAW,PT60M,2,2021-03-23 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,9LndoNLTa7AFEKEVNZINrQ,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép2,1,MAW,PT60M,2,2021-03-23 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,1hGKxKyd-bPwO2NzMl1cWA,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI4_gép3,1,MAW,PT60M,2,2021-03-23 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,CMJeT9Lo5X1IQvLDKbUUOg,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI2_gép1,1,MAW,PT60M,2,2021-03-23 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,hU88vbzWjzNZyhyzSm9g2A,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI4_gép4,1,MAW,PT60M,2,2021-03-25 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,Qc7Q5dFW_Fh6px4icwIemA,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép4,1,MAW,PT60M,2,2021-03-25 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,PgtKqLZ__M-xze1ZkSrpOg,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép3,1,MAW,PT60M,2,2021-03-25 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,mgtRqtNZxchOU3SeRxMtDA,25.0,Fossil Gas,15WDUME------PPI,Százhalombatta,Dunamenti Erőmű,DG2_gép16,1,MAW,PT60M,2,2021-03-25 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,uHNLVRKsEH-gtvfVTqxa9w,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép2,1,MAW,PT60M,2,2021-03-25 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,f-cN-avCMcQxDzfZRMWa3A,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI4_gép3,1,MAW,PT60M,2,2021-03-25 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,D4rRB_b0deOMag322d-DWg,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép1,1,MAW,PT60M,2,2021-03-25 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,1elvxXVchQlNTcPaHqXuAQ,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI2_gép2,1,MAW,PT60M,2,2021-03-25 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,tZnICU6iKV-0DPHzyT_0ag,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI2_gép1,1,MAW,PT60M,2,2021-03-25 00:00:00+01:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,ohENJqneWoGyBnb_GC4e8w,25.0,Fossil Gas,15WDUME------PPI,Százhalombatta,Dunamenti Erőmű,DG2_gép16,1,MAW,PT60M,2,2021-03-29 00:00:00+02:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,6rk6vm3D3rBy5NWQJC3CEw,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI4_gép4,1,MAW,PT60M,2,2021-03-29 00:00:00+02:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,DjIqeJAVpnhZvk-DZXdV4Q,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép2,1,MAW,PT60M,2,2021-03-29 00:00:00+02:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,4rDVnr2N3GEILamefa-iqg,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI2_gép2,1,MAW,PT60M,2,2021-03-29 00:00:00+02:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,6v1gwPezqAdFTLei_9rD_A,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép1,1,MAW,PT60M,2,2021-03-29 00:00:00+02:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,KTXYB7uMIKescgik0FoJAQ,216.0,Fossil Gas,15WTISZA-----PPN,Tiszaújváros,Tiszai Erőmű,TI2_gép1,1,MAW,PT60M,2,2021-03-29 00:00:00+02:00
0,HU,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+01:00,Saox64jiOISdlS0IW_ibfQ,55.0,Fossil Brown coal/Lignite,15WVERTES----PPX,Oroszlány,Oroszlányi Erőmű,OR_gép3,1,MAW,PT60M,2,2021-03-29 00:00:00+02:00
