avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,RO,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+02:00,jYryaWvuriJ_WEwxgO_r2g,298.0,Fossil Brown coal/Lignite,30W-CET-TURC---M,internal,TPP Turceni,CteTurceni_TURC3_CA,1,MAW,PT60M,2,2021-09-01 00:00:00+03:00
0,RO,Planned maintenance,A03,,2021-12-31 23:00:00+02:00,-0Q6q8-NVGUZAnSaCzsarQ,94.0,Fossil Gas,30W-CET-IERN---J,internal,TPP Iernut,Iernut_IERN4_CA,1,MAW,PT60M,1,2021-01-01 00:00:00+02:00
0,RO,Planned maintenance,A03,,2021-12-31 23:30:00+02:00,-0Q6q8-NVGUZAnSaCzsarQ,94.0,Fossil Gas,30W-CET-IERN---J,internal,TPP Iernut,Iernut_IERN4_CA,1,MAW,PT30M,1,2021-12-31 23:00:00+02:00
0,RO,Planned maintenance,A03,,2021-12-31 23:45:00+02:00,-0Q6q8-NVGUZAnSaCzsarQ,94.0,Fossil Gas,30W-CET-IERN---J,internal,TPP Iernut,Iernut_IERN4_CA,1,MAW,PT15M,1,2021-12-31 23:30:00+02:00
0,RO,Planned maintenance,A03,,2021-12-31 23:59:00+02:00,-0Q6q8-NVGUZAnSaCzsarQ,94.0,Fossil Gas,30W-CET-IERN---J,internal,TPP Iernut,Iernut_IERN4_CA,1,MAW,PT1M,1,2021-12-31 23:45:00+02:00
0,RO,Planned maintenance,A03,Cancelled,2022-05-01 00:00:00+03:00,HTDhgJbr7ZV-yaKeayt8pQ,194.0,Hydro Run-of-river and poundage,30W-CHE-PDF1---A,internal,HPP Portile de Fier I,ChePortileDeFier_PFIERI3_CA,1,MAW,PT60M,2,2022-04-04 00:00:00+03:00
0,RO,Planned maintenance,A03,Cancelled,2022-07-31 00:00:00+03:00,Gk0BVA8KC7MDM5HazEQVCA,194.0,Hydro Run-of-river and poundage,30W-CHE-PDF1---A,internal,HPP Portile de Fier I,ChePortileDeFier_PFIERI2_CA,1,MAW,PT60M,2,2022-07-04 00:00:00+03:00
0,RO,Planned maintenance,A03,Cancelled,2022-06-11 00:00:00+03:00,i8AtAufy9BBId5AWpsY29g,650.0,Nuclear,30W-CERNAVODA--E,internal,NPP Cernavoda,CNE__U1_RET_CA,1,MAW,PT60M,2,2022-05-01 00:00:00+03:00
0,RO,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+02:00,gqDKElEks2PGWAX324v7PA,290.0,Fossil Brown coal/Lignite,30W-CET-ISAL---X,internal,TPP Isalnita,Isalnita_ISAL8_CA,1,MAW,PT60M,2,2021-01-01 00:00:00+02:00
0,RO,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+02:00,vkINR2QzVJ6DrcIafV0C1A,298.0,Fossil Brown coal/Lignite,30W-CET-TURC---M,internal,TPP Turceni,CteTurceni_TURC3_CA,1,MAW,PT60M,2,2021-01-01 00:00:00+02:00
0,RO,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+02:00,lNMldiaBUSsj9vTwoR_aRQ,301.0,Fossil Brown coal/Lignite,30W-CET-ROVI---Q,internal,TPP Rovinari,CTE_Rovinari_ROVI5_CA,1,MAW,PT60M,2,2021-01-01 00:00:00+02:00
0,RO,Planned maintenance,A03,Cancelled,2022-09-30 00:00:00+03:00,Wq8mdffuuXMGoQpGFHgDlw,,,,,,,1,MAW,PT60M,2,2022-09-01 00:00:00+03:00
0,RO,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+02:00,ho8yTC_BHIZYkU81O44_RA,,,,,,,1,MAW,PT60M,3,2021-04-01 00:00:00+03:00
0,RO,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+02:00,nS56WR5B9UZRQaV5s9LC9g,96.0,Fossil Gas,30W-CET-GALA---G,internal,TPP Galati,CetGalati_GALA5_CA,1,MAW,PT60M,2,2021-04-01 00:00:00+03:00
0,RO,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+02:00,16SDxPmlr0U3FomvOE3Ggg,96.0,Fossil Gas,30W-CET-GALA---G,internal,TPP Galati,CetGalati_GALA3_CA,1,MAW,PT60M,2,2021-04-01 00:00:00+03:00
0,RO,Planned maintenance,A03,Cancelled,2022-01-01 00:00:00+02:00,OEnnyda7ebLLGWxPmPkdkA,194.0,Hydro Run-of-river and poundage,30W-CHE-PDF1---A,internal,HPP Portile de Fier I,ChePortileDeFier_PFIERI1_CA,1,MAW,PT60M,2,2021-06-01 00:00:00+03:00
0,RO,Planned maintenance,A03,,2021-12-31 23:59:00+02:00,8Duo41nX18S6eyFyycZMZQ,170.0,Fossil Hard coal,30W-CET-MINT---R,internal,TPP Mintia,CET_MINT2_CA,1,MAW,PT1M,1,2021-12-31 23:45:00+02:00
0,RO,Planned maintenance,A03,,2021-12-31 23:00:00+02:00,_GzoC9TKopQHHmu-enma4g,190.0,Fossil Hard coal,30W-CET-MINT---R,internal,TPP Mintia,CET_MINT3_CA,1,MAW,PT60M,1,2021-09-01 00:00:00+03:00
0,RO,Planned maintenance,A03,,2021-12-31 23:30:00+02:00,_GzoC9TKopQHHmu-enma4g,190.0,Fossil Hard coal,30W-CET-MINT---R,internal,TPP Mintia,CET_MINT3_CA,1,MAW,PT30M,1,2021-12-31 23:00:00+02:00
0,RO,Planned maintenance,A03,,2021-12-31 23:45:00+02:00,_GzoC9TKopQHHmu-enma4g,190.0,Fossil Hard coal,30W-CET-MINT---R,internal,TPP Mintia,CET_MINT3_CA,1,MAW,PT15M,1,2021-12-31 23:30:00+02:00
0,RO,Planned maintenance,A03,,2021-12-31 23:59:00+02:00,_GzoC9TKopQHHmu-enma4g,190.0,Fossil Hard coal,30W-CET-MINT---R,internal,TPP Mintia,CET_MINT3_CA,1,MAW,PT1M,1,2021-12-31 23:45:00+02:00
0,RO,Planned maintenance,A03,,2021-12-31 23:30:00+02:00,8Duo41nX18S6eyFyycZMZQ,170.0,Fossil Hard coal,30W-CET-MINT---R,internal,TPP Mintia,CET_MINT2_CA,1,MAW,PT30M,1,2021-12-31 23:00:00+02:00
0,RO,Planned maintenance,A03,,2021-12-31 23:00:00+02:00,8Duo41nX18S6eyFyycZMZQ,170.0,Fossil Hard coal,30W-CET-MINT---R,internal,TPP Mintia,CET_MINT2_CA,1,MAW,PT60M,1,2021-09-01 00:00:00+03:00
0,RO,Planned maintenance,A03,,2021-12-31 23:45:00+02:00,8Duo41nX18S6eyFyycZMZQ,170.0,Fossil Hard coal,30W-CET-MINT---R,internal,TPP Mintia,CET_MINT2_CA,1,MAW,PT15M,1,2021-12-31 23:30:00+02:00
0,RO,Planned maintenance,A03,,2021-12-31 23:59:00+02:00,DoaZBX4UUrCm-Z83FQ47HQ,130.0,Fossil Hard coal,30W-CET-MINT---R,internal,TPP Mintia,CET_MINT4_CA,1,MAW,PT1M,1,2021-12-31 23:45:00+02:00
0,RO,Planned maintenance,A03,,2021-12-31 23:45:00+02:00,DoaZBX4UUrCm-Z83FQ47HQ,130.0,Fossil Hard coal,30W-CET-MINT---R,internal,TPP Mintia,CET_MINT4_CA,1,MAW,PT15M,1,2021-12-31 23:30:00+02:00
0,RO,Planned maintenance,A03,,2021-12-31 23:30:00+02:00,DoaZBX4UUrCm-Z83FQ47HQ,130.0,Fossil Hard coal,30W-CET-MINT---R,internal,TPP Mintia,CET_MINT4_CA,1,MAW,PT30M,1,2021-12-31 23:00:00+02:00
0,RO,Planned maintenance,A03,,2021-12-31 23:00:00+02:00,DoaZBX4UUrCm-Z83FQ47HQ,130.0,Fossil Hard coal,30W-CET-MINT---R,internal,TPP Mintia,CET_MINT4_CA,1,MAW,PT60M,1,2021-09-01 00:00:00+03:00
0,RO,Planned maintenance,A03,,2021-12-31 23:30:00+02:00,JWwzNpovG9uklgci-iPPrQ,170.0,Fossil Hard coal,30W-CET-MINT---R,internal,TPP Mintia,CET_MINT5_CA,1,MAW,PT30M,1,2021-12-31 23:00:00+02:00
0,RO,Planned maintenance,A03,,2021-12-31 23:45:00+02:00,JWwzNpovG9uklgci-iPPrQ,170.0,Fossil Hard coal,30W-CET-MINT---R,internal,TPP Mintia,CET_MINT5_CA,1,MAW,PT15M,1,2021-12-31 23:30:00+02:00
