end,production_resource_name,start,avail_qty,nominal_power,Total_Capacity
2022-08-14 00:15:00+00:00,Gerlos,2022-08-13 23:00:00+00:00,0.0,200.2,200
2022-08-14 22:00:00+00:00,Gerlos,2022-08-14 21:15:00+00:00,0.0,200.2,200
2022-08-16 09:45:00+00:00,Gerlos,2022-08-16 08:00:00+00:00,0.0,200.2,200
2022-08-24 17:15:00+00:00,Gerlos,2022-08-24 16:00:00+00:00,0.0,200.2,200
2022-09-06 15:00:00+00:00,Gerlos,2022-09-06 14:45:00+00:00,0.0,200.2,200
2022-09-08 10:15:00+00:00,Gerlos,2022-09-08 06:15:00+00:00,0.0,200.2,200
2022-09-15 08:45:00+00:00,Gerlos,2022-09-15 06:45:00+00:00,0.0,200.2,200
2022-09-20 13:30:00+00:00,Gerlos,2022-09-15 09:00:00+00:00,70.0,200.2,200
2022-09-20 14:30:00+00:00,Gerlos,2022-09-20 13:30:00+00:00,0.0,200.2,200
2022-09-20 16:00:00+00:00,Gerlos,2022-09-20 14:30:00+00:00,70.0,200.2,200
2022-09-20 17:00:00+00:00,Gerlos,2022-09-20 16:00:00+00:00,0.0,200.2,200
2022-09-21 15:30:00+00:00,Gerlos,2022-09-20 17:00:00+00:00,70.0,200.2,200
2022-09-21 16:45:00+00:00,Gerlos,2022-09-21 15:30:00+00:00,0.0,200.2,200
2022-09-22 09:00:00+00:00,Gerlos,2022-09-22 07:15:00+00:00,0.0,200.2,200
2022-09-29 11:30:00+00:00,Gerlos,2022-09-27 05:00:00+00:00,0.0,200.2,200
2022-10-05 13:15:00+00:00,Gerlos,2022-10-05 10:00:00+00:00,0.0,200.2,200
2022-10-11 12:00:00+00:00,Gerlos,2022-10-11 11:30:00+00:00,0.0,200.2,200
2022-10-20 14:00:00+00:00,Gerlos,2022-10-20 06:00:00+00:00,0.0,200.2,200
2022-10-25 14:45:00+00:00,Gerlos,2022-10-25 06:00:00+00:00,2.0,200.2,200
2022-10-27 18:15:00+00:00,Gerlos,2022-10-27 15:45:00+00:00,0.0,200.2,200
2022-11-16 17:30:00+00:00,Gerlos,2022-11-16 08:00:00+00:00,0.0,200.2,200
2022-11-29 16:00:00+00:00,Gerlos,2022-11-29 07:00:00+00:00,0.0,200.2,200
2022-12-05 10:00:00+00:00,Gerlos,2022-12-05 06:15:00+00:00,0.0,200.2,200
2022-12-07 17:00:00+00:00,Gerlos,2022-12-07 09:00:00+00:00,0.0,200.2,200
2022-12-08 15:45:00+00:00,Gerlos,2022-12-08 14:45:00+00:00,0.0,200.2,200
2022-12-20 10:00:00+00:00,Gerlos,2022-12-20 07:00:00+00:00,0.0,200.2,200
2022-12-24 19:30:00+00:00,Gerlos,2022-12-24 18:30:00+00:00,80.0,200.2,200
2022-02-16 14:30:00+00:00,Greifenstein,2022-02-16 06:30:00+00:00,165.0,293.0,293
2022-02-21 08:30:00+00:00,Greifenstein,2022-02-21 07:30:00+00:00,165.0,293.0,293
2022-11-21 15:30:00+00:00,Greifenstein,2022-11-21 09:45:00+00:00,165.0,293.0,293
2022-01-10 10:00:00+00:00,Häusling,2022-01-10 08:30:00+00:00,200.0,360.0,360
2022-01-17 09:15:00+00:00,Häusling,2022-01-17 09:00:00+00:00,200.0,360.0,360
2022-01-19 03:30:00+00:00,Häusling,2022-01-19 02:00:00+00:00,200.0,360.0,360
2022-01-25 06:15:00+00:00,Häusling,2022-01-25 04:45:00+00:00,200.0,360.0,360
2022-01-25 15:45:00+00:00,Häusling,2022-01-25 11:30:00+00:00,0.0,360.0,360
2022-01-26 15:45:00+00:00,Häusling,2022-01-26 11:30:00+00:00,0.0,360.0,360
2022-01-27 00:00:00+00:00,Häusling,2022-01-26 23:00:00+00:00,200.0,360.0,360
2022-01-27 06:00:00+00:00,Häusling,2022-01-27 05:00:00+00:00,200.0,360.0,360
2022-01-27 08:45:00+00:00,Häusling,2022-01-27 08:30:00+00:00,0.0,360.0,360
2022-01-27 15:30:00+00:00,Häusling,2022-01-27 11:15:00+00:00,0.0,360.0,360
2022-01-28 21:00:00+00:00,Häusling,2022-01-28 19:45:00+00:00,200.0,360.0,360
2022-01-31 06:00:00+00:00,Häusling,2022-01-31 04:45:00+00:00,200.0,360.0,360
2022-01-31 16:00:00+00:00,Häusling,2022-01-31 11:15:00+00:00,0.0,360.0,360
2022-02-02 12:30:00+00:00,Häusling,2022-02-02 11:45:00+00:00,200.0,360.0,360
2022-02-02 23:45:00+00:00,Häusling,2022-02-02 23:00:00+00:00,200.0,360.0,360
2022-02-05 06:15:00+00:00,Häusling,2022-02-05 05:00:00+00:00,200.0,360.0,360
2022-02-06 13:30:00+00:00,Häusling,2022-02-06 11:30:00+00:00,200.0,360.0,360
2022-02-07 10:15:00+00:00,Häusling,2022-02-07 08:45:00+00:00,200.0,360.0,360
2022-02-08 11:30:00+00:00,Häusling,2022-02-08 09:45:00+00:00,200.0,360.0,360
2022-02-08 15:45:00+00:00,Häusling,2022-02-08 11:30:00+00:00,0.0,360.0,360
2022-02-08 23:00:00+00:00,Häusling,2022-02-08 22:15:00+00:00,0.0,360.0,360
2022-02-09 15:45:00+00:00,Häusling,2022-02-09 11:30:00+00:00,0.0,360.0,360
2022-02-15 15:30:00+00:00,Häusling,2022-02-15 11:15:00+00:00,0.0,360.0,360
2022-02-16 06:00:00+00:00,Häusling,2022-02-16 05:00:00+00:00,200.0,360.0,360
2022-02-16 16:00:00+00:00,Häusling,2022-02-16 11:15:00+00:00,0.0,360.0,360
2022-03-16 13:00:00+00:00,Häusling,2022-03-16 12:00:00+00:00,0.0,360.0,360
2022-03-20 19:00:00+00:00,Häusling,2022-03-20 17:00:00+00:00,200.0,360.0,360
2022-03-21 13:45:00+00:00,Häusling,2022-03-21 13:00:00+00:00,200.0,360.0,360
2022-03-29 14:30:00+00:00,Häusling,2022-03-28 08:45:00+00:00,200.0,360.0,360
2022-03-30 13:45:00+00:00,Häusling,2022-03-30 08:00:00+00:00,200.0,360.0,360
2022-03-31 08:00:00+00:00,Häusling,2022-03-30 13:45:00+00:00,200.0,360.0,360
2022-03-31 10:00:00+00:00,Häusling,2022-03-31 08:00:00+00:00,0.0,360.0,360
2022-03-31 14:15:00+00:00,Häusling,2022-03-31 10:00:00+00:00,200.0,360.0,360
2022-04-03 12:15:00+00:00,Häusling,2022-04-03 11:00:00+00:00,200.0,360.0,360
2022-04-04 13:00:00+00:00,Häusling,2022-04-04 10:45:00+00:00,200.0,360.0,360
2022-04-05 21:00:00+00:00,Häusling,2022-04-05 20:00:00+00:00,200.0,360.0,360
2022-04-07 21:45:00+00:00,Häusling,2022-04-07 20:15:00+00:00,200.0,360.0,360
2022-04-12 08:00:00+00:00,Häusling,2022-04-12 06:45:00+00:00,200.0,360.0,360
2022-04-13 21:15:00+00:00,Häusling,2022-04-13 19:00:00+00:00,200.0,360.0,360
2022-04-27 06:00:00+00:00,Häusling,2022-04-24 22:45:00+00:00,200.0,360.0,360
2022-04-27 15:00:00+00:00,Häusling,2022-04-27 06:00:00+00:00,0.0,360.0,360
2022-04-29 16:45:00+00:00,Häusling,2022-04-29 08:00:00+00:00,200.0,360.0,360
2022-05-01 06:15:00+00:00,Häusling,2022-05-01 05:45:00+00:00,0.0,360.0,360
2022-05-01 16:15:00+00:00,Häusling,2022-05-01 15:00:00+00:00,200.0,360.0,360
2022-05-03 11:00:00+00:00,Häusling,2022-05-03 06:45:00+00:00,0.0,360.0,360
2022-05-08 18:15:00+00:00,Häusling,2022-05-08 15:45:00+00:00,200.0,360.0,360
2022-05-09 10:45:00+00:00,Häusling,2022-05-09 07:00:00+00:00,0.0,360.0,360
2022-05-18 09:45:00+00:00,Häusling,2022-05-18 08:15:00+00:00,0.0,360.0,360
2022-05-24 14:30:00+00:00,Häusling,2022-05-23 10:00:00+00:00,200.0,360.0,360
2022-05-28 00:00:00+00:00,Häusling,2022-05-27 19:30:00+00:00,0.0,360.0,360
2022-06-08 14:15:00+00:00,Häusling,2022-06-07 10:00:00+00:00,200.0,360.0,360
2022-06-15 13:30:00+00:00,Häusling,2022-06-15 10:00:00+00:00,200.0,360.0,360
2022-06-21 09:00:00+00:00,Häusling,2022-06-21 08:00:00+00:00,200.0,360.0,360
2022-06-27 15:00:00+00:00,Häusling,2022-06-27 07:00:00+00:00,0.0,360.0,360
2022-06-30 16:15:00+00:00,Häusling,2022-06-30 14:30:00+00:00,200.0,360.0,360
2022-07-10 18:30:00+00:00,Häusling,2022-07-10 16:00:00+00:00,200.0,360.0,360
2022-07-12 01:45:00+00:00,Häusling,2022-07-12 00:00:00+00:00,200.0,360.0,360
2022-07-13 14:45:00+00:00,Häusling,2022-07-12 05:00:00+00:00,200.0,360.0,360
2022-07-30 00:30:00+00:00,Häusling,2022-07-29 23:15:00+00:00,0.0,360.0,360
2022-07-30 03:45:00+00:00,Häusling,2022-07-30 03:15:00+00:00,0.0,360.0,360
2022-08-10 14:45:00+00:00,Häusling,2022-08-10 10:15:00+00:00,200.0,360.0,360
2022-08-14 11:15:00+00:00,Häusling,2022-08-14 08:00:00+00:00,200.0,360.0,360
2022-08-23 12:45:00+00:00,Häusling,2022-08-23 10:45:00+00:00,0.0,360.0,360
2022-09-02 21:15:00+00:00,Häusling,2022-09-02 19:00:00+00:00,200.0,360.0,360
2022-10-01 16:45:00+00:00,Häusling,2022-10-01 15:00:00+00:00,200.0,360.0,360
2022-10-17 05:00:00+00:00,Häusling,2022-10-03 02:15:00+00:00,200.0,360.0,360
2022-10-24 04:15:00+00:00,Häusling,2022-10-17 05:00:00+00:00,0.0,360.0,360
2022-10-25 14:45:00+00:00,Häusling,2022-10-24 04:15:00+00:00,0.0,360.0,360
2022-11-04 13:30:00+00:00,Häusling,2022-10-25 14:45:00+00:00,200.0,360.0,360
2022-11-08 16:45:00+00:00,Häusling,2022-11-08 06:45:00+00:00,0.0,360.0,360
2022-11-09 15:45:00+00:00,Häusling,2022-11-09 06:45:00+00:00,0.0,360.0,360
2022-11-10 15:45:00+00:00,Häusling,2022-11-10 07:00:00+00:00,0.0,360.0,360
2022-11-19 13:45:00+00:00,Häusling,2022-11-19 10:45:00+00:00,200.0,360.0,360
2022-11-22 08:00:00+00:00,Häusling,2022-11-22 04:45:00+00:00,200.0,360.0,360
2022-11-24 23:00:00+00:00,Häusling,2022-11-24 21:45:00+00:00,200.0,360.0,360
2022-11-25 07:00:00+00:00,Häusling,2022-11-25 04:45:00+00:00,200.0,360.0,360
2022-11-27 15:30:00+00:00,Häusling,2022-11-27 14:00:00+00:00,200.0,360.0,360
2022-11-29 16:00:00+00:00,Häusling,2022-11-29 06:45:00+00:00,0.0,360.0,360
2022-11-30 16:00:00+00:00,Häusling,2022-11-30 07:00:00+00:00,0.0,360.0,360
2022-12-01 16:00:00+00:00,Häusling,2022-12-01 07:15:00+00:00,0.0,360.0,360
2022-12-05 09:45:00+00:00,Häusling,2022-12-05 09:00:00+00:00,200.0,360.0,360
2022-01-03 13:30:00+00:00,KW Donaustadt,2022-01-03 13:15:00+00:00,0.0,395.0,395
2022-01-06 19:00:00+00:00,KW Donaustadt,2022-01-03 13:30:00+00:00,0.0,395.0,395
2022-05-23 03:00:00+00:00,KW Donaustadt,2022-05-17 22:00:00+00:00,0.0,395.0,395
2022-07-20 14:45:00+00:00,KW Donaustadt,2022-05-23 11:45:00+00:00,0.0,395.0,395
2022-07-21 08:45:00+00:00,KW Donaustadt,2022-07-20 15:15:00+00:00,0.0,395.0,395
2022-07-21 09:45:00+00:00,KW Donaustadt,2022-07-21 09:45:00+00:00,0.0,395.0,395
2022-07-21 12:30:00+00:00,KW Donaustadt,2022-07-21 09:45:00+00:00,0.0,395.0,395
2022-07-21 16:45:00+00:00,KW Donaustadt,2022-07-21 16:30:00+00:00,0.0,395.0,395
2022-07-21 19:45:00+00:00,KW Donaustadt,2022-07-21 16:45:00+00:00,0.0,395.0,395
2022-07-22 09:00:00+00:00,KW Donaustadt,2022-07-21 19:45:00+00:00,0.0,395.0,395
2022-07-22 11:45:00+00:00,KW Donaustadt,2022-07-22 09:45:00+00:00,0.0,395.0,395
2022-07-22 09:45:00+00:00,KW Donaustadt,2022-07-22 09:45:00+00:00,0.0,395.0,395
2022-07-22 11:45:00+00:00,KW Donaustadt,2022-07-22 11:45:00+00:00,0.0,395.0,395
2022-07-25 10:00:00+00:00,KW Donaustadt,2022-07-22 20:00:00+00:00,0.0,395.0,395
2022-07-29 05:00:00+00:00,KW Donaustadt,2022-07-28 23:00:00+00:00,0.0,395.0,395
2022-08-02 04:45:00+00:00,KW Donaustadt,2022-07-29 22:00:00+00:00,0.0,395.0,395
2022-08-02 05:00:00+00:00,KW Donaustadt,2022-08-02 04:45:00+00:00,0.0,395.0,395
2022-08-03 05:00:00+00:00,KW Donaustadt,2022-08-02 23:00:00+00:00,0.0,395.0,395
2022-08-16 13:00:00+00:00,KW Donaustadt,2022-08-16 12:45:00+00:00,0.0,395.0,395
2022-08-18 21:00:00+00:00,KW Donaustadt,2022-08-16 13:00:00+00:00,0.0,395.0,395
2022-08-18 21:15:00+00:00,KW Donaustadt,2022-08-18 21:00:00+00:00,0.0,395.0,395
2022-09-01 04:30:00+00:00,KW Donaustadt,2022-09-01 00:15:00+00:00,0.0,395.0,395
2022-09-01 00:15:00+00:00,KW Donaustadt,2022-09-01 00:15:00+00:00,0.0,395.0,395
2022-11-13 23:00:00+00:00,KW Donaustadt,2022-11-11 23:00:00+00:00,0.0,395.0,395
2022-11-24 06:00:00+00:00,KW Donaustadt,2022-11-24 05:45:00+00:00,0.0,395.0,395
2022-11-24 09:00:00+00:00,KW Donaustadt,2022-11-24 06:00:00+00:00,0.0,395.0,395
2022-12-31 23:00:00+00:00,KW Leopoldau,2022-01-01 00:00:00+00:00,0.0,140.0,140
2022-01-03 01:30:00+00:00,KW Simmering,2022-01-03 01:15:00+00:00,0.0,840.0,1349
2022-01-03 02:15:00+00:00,KW Simmering,2022-01-03 01:30:00+00:00,0.0,840.0,1349
2022-01-03 02:15:00+00:00,KW Simmering,2022-01-03 02:15:00+00:00,0.0,840.0,1349
2022-01-10 04:45:00+00:00,KW Simmering,2022-01-10 03:15:00+00:00,0.0,340.0,1349
2022-01-10 03:15:00+00:00,KW Simmering,2022-01-10 03:15:00+00:00,0.0,340.0,1349
2022-01-30 23:00:00+00:00,KW Simmering,2022-01-28 23:00:00+00:00,0.0,340.0,1349
2022-02-24 14:45:00+00:00,KW Simmering,2022-02-24 14:30:00+00:00,0.0,250.0,1349
2022-02-24 15:45:00+00:00,KW Simmering,2022-02-24 14:45:00+00:00,0.0,250.0,1349
2022-03-16 01:45:00+00:00,KW Simmering,2022-03-16 01:30:00+00:00,106.0,545.0,1349
2022-03-16 14:45:00+00:00,KW Simmering,2022-03-16 01:45:00+00:00,106.0,545.0,1349
2022-03-16 14:45:00+00:00,KW Simmering,2022-03-16 14:45:00+00:00,106.0,545.0,1349
2022-03-16 21:15:00+00:00,KW Simmering,2022-03-16 15:15:00+00:00,106.0,545.0,1349
2022-03-16 15:15:00+00:00,KW Simmering,2022-03-16 15:15:00+00:00,106.0,545.0,1349
2022-04-02 16:00:00+00:00,KW Simmering,2022-03-30 23:15:00+00:00,106.0,545.0,1349
2022-04-04 05:45:00+00:00,KW Simmering,2022-04-04 05:30:00+00:00,0.0,250.0,1349
2022-04-04 06:30:00+00:00,KW Simmering,2022-04-04 05:45:00+00:00,0.0,250.0,1349
2022-04-04 06:45:00+00:00,KW Simmering,2022-04-04 06:30:00+00:00,0.0,250.0,1349
2022-04-18 20:00:00+00:00,KW Simmering,2022-04-18 17:30:00+00:00,0.0,250.0,1349
2022-04-18 17:30:00+00:00,KW Simmering,2022-04-18 17:30:00+00:00,0.0,250.0,1349
2022-04-18 20:15:00+00:00,KW Simmering,2022-04-18 20:00:00+00:00,0.0,250.0,1349
2022-05-24 15:45:00+00:00,KW Simmering,2022-04-29 23:00:00+00:00,848.0,4700.0,1349
2022-04-29 23:00:00+00:00,KW Simmering,2022-04-28 22:00:00+00:00,0.0,340.0,1349
2022-05-25 04:00:00+00:00,KW Simmering,2022-05-24 15:45:00+00:00,0.0,340.0,1349
2022-05-25 05:00:00+00:00,KW Simmering,2022-05-25 05:00:00+00:00,0.0,340.0,1349
2022-05-25 20:15:00+00:00,KW Simmering,2022-05-25 05:00:00+00:00,0.0,340.0,1349
2022-06-02 06:45:00+00:00,KW Simmering,2022-06-02 06:30:00+00:00,0.0,250.0,1349
2022-06-02 07:45:00+00:00,KW Simmering,2022-06-02 06:45:00+00:00,0.0,250.0,1349
2022-06-02 07:45:00+00:00,KW Simmering,2022-06-02 07:45:00+00:00,0.0,250.0,1349
2022-06-30 12:15:00+00:00,KW Simmering,2022-06-30 12:00:00+00:00,0.0,340.0,1349
2022-06-30 17:15:00+00:00,KW Simmering,2022-06-30 16:15:00+00:00,0.0,1090.0,1349
2022-06-30 16:15:00+00:00,KW Simmering,2022-06-30 12:15:00+00:00,0.0,340.0,1349
2022-06-30 20:00:00+00:00,KW Simmering,2022-06-30 17:15:00+00:00,0.0,340.0,1349
2022-06-30 20:15:00+00:00,KW Simmering,2022-06-30 20:00:00+00:00,0.0,340.0,1349
2022-09-03 01:00:00+00:00,KW Simmering,2022-07-28 22:00:00+00:00,0.0,1860.0,1349
2022-09-03 07:45:00+00:00,KW Simmering,2022-09-03 01:00:00+00:00,0.0,295.0,1349
2022-09-03 16:30:00+00:00,KW Simmering,2022-09-03 07:45:00+00:00,0.0,295.0,1349
2022-09-04 04:45:00+00:00,KW Simmering,2022-09-03 23:30:00+00:00,0.0,840.0,1349
2022-09-04 08:00:00+00:00,KW Simmering,2022-09-04 04:45:00+00:00,0.0,545.0,1349
2022-09-11 22:00:00+00:00,KW Simmering,2022-09-10 06:00:00+00:00,0.0,840.0,1349
2022-09-15 01:30:00+00:00,KW Simmering,2022-09-14 23:15:00+00:00,0.0,250.0,1349
2022-09-14 23:15:00+00:00,KW Simmering,2022-09-14 23:15:00+00:00,0.0,250.0,1349
2022-09-15 01:45:00+00:00,KW Simmering,2022-09-15 01:30:00+00:00,0.0,250.0,1349
2022-09-18 22:00:00+00:00,KW Simmering,2022-09-16 22:00:00+00:00,0.0,840.0,1349
2022-10-04 16:45:00+00:00,KW Simmering,2022-10-04 14:00:00+00:00,0.0,340.0,1349
2022-10-04 14:00:00+00:00,KW Simmering,2022-10-04 14:00:00+00:00,0.0,340.0,1349
2022-10-04 17:00:00+00:00,KW Simmering,2022-10-04 16:45:00+00:00,0.0,340.0,1349
2022-10-06 15:15:00+00:00,KW Simmering,2022-10-06 14:15:00+00:00,0.0,340.0,1349
2022-10-06 14:15:00+00:00,KW Simmering,2022-10-06 14:15:00+00:00,0.0,340.0,1349
2022-10-06 15:30:00+00:00,KW Simmering,2022-10-06 15:15:00+00:00,0.0,340.0,1349
2022-10-11 15:45:00+00:00,KW Simmering,2022-10-11 14:15:00+00:00,0.0,250.0,1349
2022-10-11 15:45:00+00:00,KW Simmering,2022-10-11 15:45:00+00:00,0.0,250.0,1349
2022-10-15 22:00:00+00:00,KW Simmering,2022-10-13 22:00:00+00:00,0.0,840.0,1349
2022-10-22 18:00:00+00:00,KW Simmering,2022-10-22 06:00:00+00:00,0.0,340.0,1349
2022-11-02 13:00:00+00:00,KW Simmering,2022-11-02 12:45:00+00:00,0.0,250.0,1349
2022-11-02 14:15:00+00:00,KW Simmering,2022-11-02 13:00:00+00:00,0.0,250.0,1349
2022-11-02 14:30:00+00:00,KW Simmering,2022-11-02 14:15:00+00:00,0.0,250.0,1349
2022-11-03 18:00:00+00:00,KW Simmering,2022-11-03 06:00:00+00:00,0.0,590.0,1349
2022-12-06 01:15:00+00:00,KW Simmering,2022-12-06 01:00:00+00:00,0.0,340.0,1349
2022-12-06 05:00:00+00:00,KW Simmering,2022-12-06 01:15:00+00:00,0.0,340.0,1349
2022-12-06 05:00:00+00:00,KW Simmering,2022-12-06 05:00:00+00:00,0.0,340.0,1349
2022-12-08 19:00:00+00:00,KW Simmering,2022-12-08 01:00:00+00:00,0.0,340.0,1349
2022-12-09 03:45:00+00:00,KW Simmering,2022-12-09 03:30:00+00:00,0.0,340.0,1349
2022-12-09 06:45:00+00:00,KW Simmering,2022-12-09 03:45:00+00:00,0.0,340.0,1349
2022-12-09 06:45:00+00:00,KW Simmering,2022-12-09 06:45:00+00:00,0.0,340.0,1349
2022-12-29 23:00:00+00:00,KW Simmering,2022-12-27 23:00:00+00:00,106.0,545.0,1349
2022-01-19 15:15:00+00:00,Kaprun-Hauptstufe,2022-01-19 12:00:00+00:00,0.0,260.0,260
2022-01-25 23:15:00+00:00,Kaprun-Hauptstufe,2022-01-25 22:00:00+00:00,170.0,260.0,260
2022-02-10 00:15:00+00:00,Kaprun-Hauptstufe,2022-02-09 23:15:00+00:00,140.0,260.0,260
2022-02-19 11:30:00+00:00,Kaprun-Hauptstufe,2022-02-18 23:45:00+00:00,110.0,260.0,260
2022-03-03 15:30:00+00:00,Kaprun-Hauptstufe,2022-03-02 07:30:00+00:00,0.0,260.0,260
2022-04-09 09:30:00+00:00,Kaprun-Hauptstufe,2022-04-09 05:45:00+00:00,0.0,260.0,260
2022-04-27 13:00:00+00:00,Kaprun-Hauptstufe,2022-04-27 11:00:00+00:00,0.0,260.0,260
2022-06-13 12:45:00+00:00,Kaprun-Hauptstufe,2022-06-13 11:15:00+00:00,140.0,260.0,260
2022-06-21 14:30:00+00:00,Kaprun-Hauptstufe,2022-06-21 05:45:00+00:00,0.0,260.0,260
2022-07-27 14:30:00+00:00,Kaprun-Hauptstufe,2022-07-27 06:00:00+00:00,140.0,260.0,260
2022-09-26 15:00:00+00:00,Kaprun-Hauptstufe,2022-09-26 11:00:00+00:00,110.0,260.0,260
2022-10-18 15:15:00+00:00,Kaprun-Hauptstufe,2022-10-18 06:00:00+00:00,0.0,260.0,260
2022-11-07 06:30:00+00:00,Kaprun-Hauptstufe,2022-11-07 05:15:00+00:00,110.0,260.0,260
2022-11-14 15:45:00+00:00,Kaprun-Hauptstufe,2022-11-14 14:45:00+00:00,110.0,260.0,260
2022-11-20 01:45:00+00:00,Kaprun-Hauptstufe,2022-11-20 00:00:00+00:00,110.0,260.0,260
2022-12-13 10:45:00+00:00,Kaprun-Hauptstufe,2022-12-13 09:00:00+00:00,110.0,260.0,260
2022-12-20 16:30:00+00:00,Kaprun-Hauptstufe,2022-12-20 07:00:00+00:00,0.0,260.0,260
2022-12-21 07:00:00+00:00,Kaprun-Hauptstufe,2022-12-21 06:30:00+00:00,140.0,260.0,260
2022-01-06 05:30:00+00:00,Kaprun-Oberstufe,2022-01-06 04:00:00+00:00,0.0,112.8,113
2022-01-09 08:45:00+00:00,Kaprun-Oberstufe,2022-01-09 06:30:00+00:00,0.0,112.8,113
2022-01-11 05:00:00+00:00,Kaprun-Oberstufe,2022-01-11 03:45:00+00:00,0.0,112.8,113
2022-01-11 17:45:00+00:00,Kaprun-Oberstufe,2022-01-11 06:00:00+00:00,0.0,112.8,113
2022-01-12 07:00:00+00:00,Kaprun-Oberstufe,2022-01-12 05:00:00+00:00,0.0,112.8,113
2022-01-12 17:45:00+00:00,Kaprun-Oberstufe,2022-01-12 10:15:00+00:00,0.0,112.8,113
2022-01-13 16:00:00+00:00,Kaprun-Oberstufe,2022-01-13 06:45:00+00:00,0.0,112.8,113
2022-01-14 08:45:00+00:00,Kaprun-Oberstufe,2022-01-14 05:15:00+00:00,0.0,112.8,113
2022-01-27 08:45:00+00:00,Kaprun-Oberstufe,2022-01-26 16:15:00+00:00,0.0,112.8,113
2022-01-28 02:15:00+00:00,Kaprun-Oberstufe,2022-01-27 18:00:00+00:00,0.0,112.8,113
2022-01-30 00:45:00+00:00,Kaprun-Oberstufe,2022-01-29 22:30:00+00:00,0.0,112.8,113
2022-01-31 18:00:00+00:00,Kaprun-Oberstufe,2022-01-30 02:45:00+00:00,0.0,112.8,113
2022-02-13 17:45:00+00:00,Kaprun-Oberstufe,2022-02-13 15:30:00+00:00,0.0,112.8,113
2022-02-14 04:15:00+00:00,Kaprun-Oberstufe,2022-02-14 02:45:00+00:00,0.0,112.8,113
