name,bus0,bus1,bus2,bus3,bus4,type,carrier,efficiency,efficiency2,efficiency3,efficiency4,active,build_year,lifetime,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_set,p_init,p_min_pu,p_max_pu,capital_cost,overnight_cost,discount_rate,fom_cost,marginal_cost,marginal_cost_quadratic,stand_by_cost,length,terrain_factor,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,delay,delay2,delay3,delay4,cyclic_delay,cyclic_delay2,cyclic_delay3,cyclic_delay4,p_nom_opt,geometry,tags,under_construction,underground,underwater_fraction,length_original,reversed
NL1 0 solid biomass solid biomass to gas CC-2030,NL1 0 solid biomass,NL1 0 gas,NL1 0 co2 stored,co2 atmosphere,,,BioSNG,0.63,0.21771000000000001,-0.34251000000000004,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,249501.8495322626,,,0.0,1.149213001911391,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.05031704953210664,,,,,,0.0,False
NL1 0 Haber-Bosch-2030,NL1 0,EU NH3,NL1 0 H2,,,,Haber-Bosch,4.043671653861707,-4.643752527294784,1.0,1.0,True,2030,30.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,652881.6904272938,,,0.0,0.10007269137952607,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.03766255027902959,,,,,,0.0,False
NL1 0 ammonia cracker-2030,EU NH3,NL1 0 H2,,,,,ammonia cracker,0.684931506849315,1.0,1.0,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,99161.63412037324,,,0.0,0.009196656180769865,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.05721754656506212,,,,,,0.0,False
NL1 0 solid biomass for industry,NL1 0 solid biomass,NL1 0 solid biomass for industry,,,,,solid biomass for industry,1.0,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010239702154940153,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.005891634797601355,,,,,,0.0,False
NL1 0 solid biomass for industry CC-2030,NL1 0 solid biomass,NL1 0 solid biomass for industry,co2 atmosphere,NL1 0 co2 stored,,,solid biomass for industry CC,0.9,-0.33003000000000005,0.33003000000000005,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,110416.063328527,,,0.0,0.009202363908210378,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1041.3868486842655,,,,,,0.0,False
NL1 0 gas for industry,NL1 0 gas,NL1 0 gas for industry,co2 atmosphere,,,,gas for industry,1.0,0.198,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.00985732694467816,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.008795886735454334,,,,,,0.0,False
NL1 0 gas for industry CC-2030,NL1 0 gas,NL1 0 gas for industry,co2 atmosphere,NL1 0 co2 stored,,,gas for industry CC,0.9,0.019799999999999998,0.17820000000000003,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,59619.25426519865,,,0.0,0.009367614744015528,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,8807.782970612261,,,,,,0.0,False
NL1 0 methanolisation-2030,NL1 0 H2,EU methanol,NL1 0,NL1 0 co2 stored,,,methanolisation,0.8787,-0.23808491614056954,-0.21792614270479405,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.3,1.0,76920.16040879975,,,0.0,0.01079285134307048,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.13307066831512518,,,,,,0.0,False
NL1 0 shipping methanol,EU methanol,NL1 0 shipping methanol,co2 atmosphere,,,,shipping methanol,1.0,0.24800972198110166,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010444326484329353,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,36.14043647364659,,,,,,0.0,False
NL1 0 shipping oil,NL1 0 oil,NL1 0 shipping oil,co2 atmosphere,,,,shipping oil,1.0,0.2571,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010401742679933636,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,748.110883767856,,,,,,0.0,False
NL1 0 Fischer-Tropsch-2030,NL1 0 H2,NL1 0 oil,NL1 0 co2 stored,NL1 0 urban central heat,,,Fischer-Tropsch,0.799,-0.20542290000000002,0.1509999999999999,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.7,1.0,69943.33466101172,,,0.0,3.5786142808426273,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.02761555855967249,,,,,,0.0,False
NL1 0 naphtha for industry,NL1 0 oil,NL1 0 naphtha for industry,co2 atmosphere,,,,naphtha for industry,1.0,0.2571,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009315067192205272,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,16658.675738663016,,,,,,0.0,False
NL1 0 kerosene for aviation,NL1 0 oil,NL1 0 kerosene for aviation,co2 atmosphere,,,,kerosene for aviation,1.0,0.2571,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.009764218385902263,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,5321.120350831132,,,,,,0.0,False
NL1 0 process emissions,NL1 0 process emissions,co2 atmosphere,,,,,process emissions,1.0,1.0,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010641937895491756,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,0.0030628669954374916,,,,,,0.0,False
NL1 0 process emissions CC-2030,NL1 0 process emissions,co2 atmosphere,NL1 0 co2 stored,,,,process emissions CC,0.09999999999999998,0.9,1.0,1.0,True,2030,25.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,301107.34477373055,,,0.0,0.010509045812809826,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,337.91261002598924,,,,,,0.0,False
NL1 0 coal for industry,EU coal,NL1 0 coal for industry,co2 atmosphere,,,,coal for industry,1.0,0.3361,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.01016224601776236,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2275.4497157852784,,,,,,0.0,False
NL1 0 agriculture machinery oil,NL1 0 oil,NL1 0 agriculture machinery oil,co2 atmosphere,,,,agriculture machinery oil,1.0,0.2571,1.0,1.0,True,0,inf,0.0,0.0,True,0.0,inf,,,,0.0,1.0,0.0,,,0.0,0.010988009077868871,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,872.8372671553168,,,,,,0.0,False
NL1 0 urban central DAC-2030,NL1 0,NL1 0 urban central heat,co2 atmosphere,NL1 0 co2 stored,,,DAC,-2.5454545454545454,-1.8181818181818181,1.8181818181818181,1.0,True,2030,20.0,0.0,0.0,True,0.0,inf,,,,0.0,1.0,1569741.0081082438,,,0.0,0.009025475127367812,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1090.1837542043404,,,,,,0.0,False
NL1 0 electricity distribution grid-2030,NL1 0,NL1 0 low voltage,,,,,electricity distribution grid,1.0,1.0,1.0,1.0,True,2030,40.0,0.0,0.0,True,0.0,inf,,,,-1.0,1.0,50270.361476727056,,,0.0,0.00999494179812079,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,23017.667169482247,,,,,,0.0,False
NL1 0 coal-1975,EU coal,NL1 0,co2 atmosphere,,,,coal,0.33,0.3361,1.0,1.0,True,1975,60.0,485.0,0.0,False,0.0,inf,,,,0.0,1.0,111278.64905784962,,,0.0,1.0859914148425016,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,485.0,,,,,,,False
NL1 0 CCGT-1985,NL1 0 gas,NL1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,1985,60.0,85.0,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5871961094333775,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,85.0,,,,,,,False
NL1 0 CCGT-1995,NL1 0 gas,NL1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,1995,39.77777777777778,1378.0,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5874245055787193,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1378.0,,,,,,,False
NL1 0 CCGT-2000,NL1 0 gas,NL1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2000,37.349206349206334,2012.5,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5868102402029773,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2012.5,,,,,,,False
NL1 0 CCGT-2005,NL1 0 gas,NL1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2005,40.0,928.0,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5886421827202835,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,928.0,,,,,,,False
NL1 0 CCGT-2010,NL1 0 gas,NL1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2010,40.0,2630.5,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5883856348668006,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2630.5,,,,,,,False
NL1 0 CCGT-2015,NL1 0 gas,NL1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2015,38.0,2694.0,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.588803138262263,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,2694.0,,,,,,,False
NL1 0 CCGT-2020,NL1 0 gas,NL1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2020,40.0,144.0,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.588170372282934,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,144.0,,,,,,,False
NL1 0 CCGT-2025,NL1 0 gas,NL1 0,co2 atmosphere,,,,CCGT,0.58,0.198,1.0,1.0,True,2025,39.0,107.0,0.0,False,0.0,inf,,,,0.0,1.0,60777.05205432785,,,0.0,2.5872525952125374,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,107.0,,,,,,,False
NL1 0 residential rural ground heat pump-2015,NL1 0 low voltage,NL1 0 residential rural heat,,,,,residential rural ground heat pump,1.0,1.0,1.0,1.0,True,2015,20.0,36.304241936291156,0.0,False,0.0,inf,,,,0.0,1.0,622987.0357300754,,,0.0,0.010147425939027798,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,36.304241936291156,,,,,,,False
NL1 0 residential rural gas boiler-2015,NL1 0 gas,NL1 0 residential rural heat,co2 atmosphere,,,,residential rural gas boiler,0.98,0.198,1.0,1.0,True,2015,20.0,1058.6330833177271,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.009532052988314409,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,1058.6330833177271,,,,,,,False
NL1 0 residential rural ground heat pump-2019,NL1 0 low voltage,NL1 0 residential rural heat,,,,,residential rural ground heat pump,1.0,1.0,1.0,1.0,True,2019,20.0,29.043393549032928,0.0,False,0.0,inf,,,,0.0,1.0,622987.0357300754,,,0.0,0.009143120224867666,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,29.043393549032928,,,,,,,False
NL1 0 residential rural gas boiler-2019,NL1 0 gas,NL1 0 residential rural heat,co2 atmosphere,,,,residential rural gas boiler,0.98,0.198,1.0,1.0,True,2019,20.0,846.9064666541818,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.010116356216437665,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,846.9064666541818,,,,,,,False
NL1 0 residential urban decentral air heat pump-2015,NL1 0 low voltage,NL1 0 residential urban decentral heat,,,,,residential urban decentral air heat pump,1.0,1.0,1.0,1.0,True,2015,18.0,84.31079350340092,0.0,False,0.0,inf,,,,0.0,1.0,422250.78629976994,,,0.0,0.009329731677069457,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,84.31079350340092,,,,,,,False
NL1 0 residential urban decentral resistive heater-2015,NL1 0 low voltage,NL1 0 residential urban decentral heat,,,,,residential urban decentral resistive heater,0.9,1.0,1.0,1.0,True,2015,20.0,17.113883785308683,0.0,False,0.0,inf,,,,0.0,1.0,71867.9767998771,,,0.0,0.00977106306140271,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,17.113883785308683,,,,,,,False
NL1 0 residential urban decentral gas boiler-2015,NL1 0 gas,NL1 0 residential urban decentral heat,co2 atmosphere,,,,residential urban decentral gas boiler,0.98,0.198,1.0,1.0,True,2015,20.0,12795.072970059,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.010196167133263476,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,12795.072970059,,,,,,,False
NL1 0 residential urban decentral oil boiler-2015,NL1 0 oil,NL1 0 residential urban decentral heat,co2 atmosphere,,,,residential urban decentral oil boiler,0.9,0.2571,1.0,1.0,True,2015,20.0,17.113883785308683,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.009441754533928289,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,17.113883785308683,,,,,,,False
NL1 0 residential urban decentral air heat pump-2019,NL1 0 low voltage,NL1 0 residential urban decentral heat,,,,,residential urban decentral air heat pump,1.0,1.0,1.0,1.0,True,2019,18.0,67.44863480272073,0.0,False,0.0,inf,,,,0.0,1.0,422250.78629976994,,,0.0,0.010598977993065169,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,67.44863480272073,,,,,,,False
NL1 0 residential urban decentral resistive heater-2019,NL1 0 low voltage,NL1 0 residential urban decentral heat,,,,,residential urban decentral resistive heater,0.9,1.0,1.0,1.0,True,2019,20.0,13.69110702824695,0.0,False,0.0,inf,,,,0.0,1.0,71867.9767998771,,,0.0,0.009078820335142106,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,13.69110702824695,,,,,,,False
NL1 0 residential urban decentral gas boiler-2019,NL1 0 gas,NL1 0 residential urban decentral heat,co2 atmosphere,,,,residential urban decentral gas boiler,0.98,0.198,1.0,1.0,True,2019,20.0,10236.0583760472,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.00984706508646102,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,10236.0583760472,,,,,,,False
NL1 0 residential urban decentral oil boiler-2019,NL1 0 oil,NL1 0 residential urban decentral heat,co2 atmosphere,,,,residential urban decentral oil boiler,0.9,0.2571,1.0,1.0,True,2019,20.0,13.69110702824695,0.0,False,0.0,inf,,,,0.0,1.0,16997.38745210744,,,0.0,0.009637335185380862,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,13.69110702824695,,,,,,,False
NL1 0 services rural ground heat pump-2015,NL1 0 low voltage,NL1 0 services rural heat,,,,,services rural ground heat pump,1.0,1.0,1.0,1.0,True,2015,20.0,18.118834986785767,0.0,False,0.0,inf,,,,0.0,1.0,622987.0357300754,,,0.0,0.009002723278210507,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,18.118834986785767,,,,,,,False
NL1 0 services rural gas boiler-2015,NL1 0 gas,NL1 0 services rural heat,co2 atmosphere,,,,services rural gas boiler,0.98,0.198,1.0,1.0,True,2015,20.0,528.3459211693893,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.010954330477265926,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,528.3459211693893,,,,,,,False
NL1 0 services rural ground heat pump-2019,NL1 0 low voltage,NL1 0 services rural heat,,,,,services rural ground heat pump,1.0,1.0,1.0,1.0,True,2019,20.0,14.495067989428614,0.0,False,0.0,inf,,,,0.0,1.0,622987.0357300754,,,0.0,0.009328413767337026,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,14.495067989428614,,,,,,,False
NL1 0 services rural gas boiler-2019,NL1 0 gas,NL1 0 services rural heat,co2 atmosphere,,,,services rural gas boiler,0.98,0.198,1.0,1.0,True,2019,20.0,422.67673693551137,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.01043492997860727,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,422.67673693551137,,,,,,,False
NL1 0 services urban decentral air heat pump-2015,NL1 0 low voltage,NL1 0 services urban decentral heat,,,,,services urban decentral air heat pump,1.0,1.0,1.0,1.0,True,2015,18.0,42.07809538548794,0.0,False,0.0,inf,,,,0.0,1.0,422250.78629976994,,,0.0,0.010316177994866492,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,42.07809538548794,,,,,,,False
NL1 0 services urban decentral gas boiler-2015,NL1 0 gas,NL1 0 services urban decentral heat,co2 atmosphere,,,,services urban decentral gas boiler,0.98,0.198,1.0,1.0,True,2015,20.0,6385.805168311023,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.00997663135902062,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,6385.805168311023,,,,,,,False
NL1 0 services urban decentral air heat pump-2019,NL1 0 low voltage,NL1 0 services urban decentral heat,,,,,services urban decentral air heat pump,1.0,1.0,1.0,1.0,True,2019,18.0,33.66247630839035,0.0,False,0.0,inf,,,,0.0,1.0,422250.78629976994,,,0.0,0.009768082656779954,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,33.66247630839035,,,,,,,False
NL1 0 services urban decentral gas boiler-2019,NL1 0 gas,NL1 0 services urban decentral heat,co2 atmosphere,,,,services urban decentral gas boiler,0.98,0.198,1.0,1.0,True,2019,20.0,5108.644134648819,0.0,False,0.0,inf,,,,0.0,1.0,43250.68098938149,,,0.0,0.010507875421049244,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,,,0,0,0,0,True,True,True,True,5108.644134648819,,,,,,,False
