avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
2.0,CH,Planned maintenance,A03,,2016-01-01 00:00:00+01:00,axxdRRC6pevxI28LFEiILA,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT1M,1,2015-12-31 23:00:00+01:00
19.0,CH,Planned maintenance,A03,,2016-01-22 18:00:00+01:00,VFg4zc0zNHxaSl08ErVCqg,150.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Verbano,1,MAW,PT1M,1,2016-01-20 06:00:00+01:00
0.0,CH,Unplanned outage,A03,,2016-01-01 00:00:00+01:00,NNCvWae3HiIIwIm0V-NKdw,365.0,Nuclear,12W-0000000017-E,intra_zonal,KKB - KernKW Beznau,Beznau 1,1,MAW,PT1M,1,2015-10-07 12:00:00+02:00
31.0,CH,Planned maintenance,A03,,2016-01-19 17:00:00+01:00,rOoTUOBceTsS3uo1dg1XRA,185.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Robiei,1,MAW,PT1M,2,2016-01-19 07:00:00+01:00
835.0,CH,Planned maintenance,A03,,2016-01-01 00:00:00+01:00,if4zrlbtwHqW-GHu3qWhXQ,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT1M,1,2015-12-17 16:00:00+01:00
858.0,CH,Planned maintenance,A03,,2016-01-23 10:00:00+01:00,rIPtohqJZO8KT9IlxSxLgQ,1254.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Bieudron,1,MAW,PT1M,1,2016-01-23 08:00:00+01:00
16.0,CH,Planned maintenance,A03,,2016-01-29 14:00:00+01:00,i4IgLVLOYTy7a-ftm2qsYw,185.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Robiei,1,MAW,PT1M,1,2016-01-29 12:00:00+01:00
858.0,CH,Planned maintenance,A03,,2016-01-30 10:00:00+01:00,bdZeRvWwCkRXAmyB7-x3SQ,1254.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Bieudron,1,MAW,PT1M,2,2016-01-28 07:00:00+01:00
0.0,CH,Planned maintenance,A03,,2016-02-12 18:00:00+01:00,_98G9X78Dsr9j0S66vJDog,306.0,Hydro Water Reservoir,12W-0000000026-D,intra_zonal,Blenio (OFIBLE),Centrale di Biasca,1,MAW,PT1M,4,2016-01-28 00:00:00+01:00
0.0,CH,Planned maintenance,A03,,2016-02-05 16:00:00+01:00,S8IhwLotBv6ixpCgNBnsag,162.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Bavona,1,MAW,PT1M,2,2016-02-02 07:00:00+01:00
0.0,CH,Planned maintenance,A03,,2016-02-24 11:00:00+01:00,58w4lHscoMkD5YcKlNmUCg,162.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Bavona,1,MAW,PT1M,2,2016-02-24 06:00:00+01:00
4.0,CH,Planned maintenance,A03,,2016-02-24 12:00:00+01:00,BbwolNepKSsbapD_BAUFxw,108.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Cavergno,1,MAW,PT1M,2,2016-02-24 06:00:00+01:00
858.0,CH,Planned maintenance,A03,,2016-02-23 16:00:00+01:00,KvrVXdcoV1y0DRvySFikZg,1254.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Bieudron,1,MAW,PT1M,1,2016-02-23 13:00:00+01:00
191.0,CH,Unplanned outage,A03,,2016-03-07 19:00:00+01:00,riby4O1zEOcN1TZNBEXwiA,306.0,Hydro Water Reservoir,12W-0000000026-D,intra_zonal,Blenio (OFIBLE),Centrale di Biasca,1,MAW,PT1M,1,2016-03-07 18:00:00+01:00
17.0,CH,Unplanned outage,A03,,2016-03-17 18:00:00+01:00,IYfPXuh13dc9sd8edPccKg,150.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Verbano,1,MAW,PT1M,1,2016-03-15 07:00:00+01:00
835.0,CH,Unplanned outage,A03,,2016-03-29 17:00:00+02:00,5HI-Ek6J0Jnz2cPXLot42A,1020.0,Nuclear,12W-0000000056-1,intra_zonal,Kernkraftwerk Gösgen,Kernkraftwerk Gösgen,1,MAW,PT1M,1,2016-03-29 15:00:00+02:00
17.0,CH,Unplanned outage,A03,,2016-04-07 22:00:00+02:00,93kkElnISkMdR4Tc1KFgpw,150.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Verbano,1,MAW,PT1M,1,2016-04-07 21:00:00+02:00
110.0,CH,Unplanned outage,A03,,2016-04-18 12:00:00+02:00,wtYww69nJNNBTRSuSLROtw,340.0,Hydro Water Reservoir,12W-0000000105-J,intra_zonal,Electra-Massa (EM),Kraftwerk Bitsch,1,MAW,PT1M,1,2016-04-17 23:00:00+02:00
66.0,CH,Unplanned outage,A03,,2016-05-21 05:45:00+02:00,Ok30MFi7v7TnBMikbuYSYw,378.0,Nuclear,12W-0000000057-Z,intra_zonal,KKW Mühleberg (KKM),KKM Produktion,1,MAW,PT1M,1,2016-05-20 14:45:00+02:00
277.0,CH,Unplanned outage,A03,,2016-05-26 22:14:00+02:00,_oZADeZd6fBeLTUyESoTKg,378.0,Nuclear,12W-0000000057-Z,intra_zonal,KKW Mühleberg (KKM),KKM Produktion,1,MAW,PT1M,1,2016-05-26 07:14:00+02:00
238.0,CH,Unplanned outage,A03,,2016-06-15 11:00:00+02:00,5k_hmZu5wRr1metdXCzMpA,484.0,Hydro Pumped Storage,12W-0000000116-C,intra_zonal,Hongrin-Léman (FMHL),Usine de Veytaux,1,MAW,PT1M,1,2016-06-15 10:00:00+02:00
959.0,CH,Planned maintenance,A03,,2016-01-05 08:00:00+01:00,GqjEA4ZzNBId01Ny67Im5g,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT1M,24,2016-01-01 00:00:00+01:00
932.0,CH,Planned maintenance,A03,,2016-01-05 12:00:00+01:00,EtPXDp_vL3t1w6va74KavQ,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT1M,24,2016-01-05 08:00:00+01:00
