avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0.0,BE,Planned maintenance,A03,,2016-06-18 00:00:00+02:00,-0jTz9Vjj5Jtmn6OHJzt_A,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 6 T,1,MAW,PT1M,1,2016-05-21 00:00:00+02:00
0.0,BE,Planned maintenance,A03,,2016-07-23 00:00:00+02:00,yFi2jH6fmouSNsK5xibwsg,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 5 T,1,MAW,PT1M,1,2016-05-21 00:00:00+02:00
0.0,BE,Planned maintenance,A03,,2016-06-25 00:00:00+02:00,bTKIdgtJWy91XQDys3uaKg,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 4 T,1,MAW,PT1M,1,2016-04-23 00:00:00+02:00
0.0,BE,Planned maintenance,A03,,2016-05-23 00:00:00+02:00,deCG3Wb2366CujQin-cDaQ,289.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R GT,1,MAW,PT1M,1,2016-04-30 00:00:00+02:00
0.0,BE,Planned maintenance,A03,,2016-05-23 00:00:00+02:00,M2vzntASgIA6EWLpDzeTMg,162.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R ST,1,MAW,PT1M,1,2016-04-30 00:00:00+02:00
0.0,BE,Planned maintenance,A03,,2016-03-28 00:00:00+02:00,jpA71mMgvYz3fUMY_lMh5w,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 2 T,1,MAW,PT1M,1,2016-03-12 00:00:00+01:00
0.0,BE,Planned maintenance,A03,,2016-05-28 00:00:00+02:00,lfMXVQurjeaKHg0AJSpCZA,150.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT1,1,MAW,PT1M,1,2016-05-18 00:00:00+02:00
0.0,BE,Planned maintenance,A03,,2016-06-25 00:00:00+02:00,mMw4S1voVTxKpvJ_dZYEjw,150.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT2,1,MAW,PT1M,1,2016-06-15 00:00:00+02:00
0.0,BE,Planned maintenance,A03,,2016-08-19 00:00:00+02:00,axEjzgWg92aeJhfWjkNPWw,150.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT1,1,MAW,PT1M,1,2016-08-16 00:00:00+02:00
0.0,BE,Planned maintenance,A03,,2016-08-19 00:00:00+02:00,55XI34IycLEcpdP05e8eLQ,150.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT2,1,MAW,PT1M,1,2016-08-16 00:00:00+02:00
0.0,BE,Planned maintenance,A03,,2016-08-16 00:00:00+02:00,KTlOugM3UARuZ_-2a20tdA,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 3 T,1,MAW,PT1M,1,2016-08-01 00:00:00+02:00
0.0,BE,Unplanned outage,A03,,2016-01-01 12:00:00+01:00,GxgKvOEkIODhzIaKpwXhDg,289.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R GT,1,MAW,PT1M,8,2015-12-28 10:51:00+01:00
0.0,BE,Unplanned outage,A03,,2016-01-01 12:00:00+01:00,a9FsH7ZdNWhYnllTHeyNng,162.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R ST,1,MAW,PT1M,8,2015-12-28 10:51:00+01:00
53.47,BE,Unplanned outage,A03,,2016-01-02 15:49:00+01:00,36d4G31Bwn9am0k6U4BcyQ,162.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R ST,1,MAW,PT1M,2,2016-01-02 08:56:00+01:00
99.3,BE,Unplanned outage,A03,,2016-01-02 15:49:00+01:00,M5j9fu5KHMgr7OxzoGdF-A,289.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R GT,1,MAW,PT1M,2,2016-01-02 08:56:00+01:00
0.0,BE,Planned maintenance,A03,,2016-01-10 23:59:00+01:00,IQv0wbfMJLZ8yFPLViEl8Q,150.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT1,1,MAW,PT1M,2,2016-01-08 00:00:00+01:00
133.0,BE,Unplanned outage,A03,,2016-01-14 13:08:00+01:00,jNojMtg7EkRWqBvL3gvoFA,162.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R ST,1,MAW,PT1M,4,2016-01-14 10:03:00+01:00
247.0,BE,Unplanned outage,A03,,2016-01-14 13:08:00+01:00,8tlWjVB5fkm87wdO7qHonA,289.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R GT,1,MAW,PT1M,4,2016-01-14 10:03:00+01:00
0.0,BE,Planned maintenance,A03,,2016-01-14 15:33:00+01:00,hg35qMD9mbJlhia1qs0lcQ,230.0,Hydro Pumped Storage,22WCOOXII000070C,Belgium,COO II T,COO 5 T,1,MAW,PT1M,2,2016-01-14 12:30:00+01:00
233.59,BE,Unplanned outage,A03,,2016-01-15 06:45:00+01:00,6pvl54j8YLhpP1o36I2LVw,289.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R GT,1,MAW,PT1M,2,2016-01-15 02:27:00+01:00
125.78,BE,Unplanned outage,A03,,2016-01-15 06:45:00+01:00,0vWm-MFvgrpmCawlmZWwOg,162.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R ST,1,MAW,PT1M,2,2016-01-15 02:27:00+01:00
133.0,BE,Unplanned outage,A03,,2016-01-15 12:00:00+01:00,1s0UKIWVwLaTF2JzTTat4g,162.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R ST,1,MAW,PT1M,1,2016-01-15 08:42:00+01:00
247.0,BE,Unplanned outage,A03,,2016-01-15 10:25:00+01:00,qliOtI-BRNDFSqauDLBfnw,289.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R GT,1,MAW,PT1M,2,2016-01-15 08:42:00+01:00
247.0,BE,Unplanned outage,A03,,2016-01-15 23:59:00+01:00,r9Eqp3dLcRXko0WIUOid2Q,289.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R GT,1,MAW,PT1M,1,2016-01-15 11:00:00+01:00
133.0,BE,Unplanned outage,A03,,2016-01-15 23:59:00+01:00,GnclSRmHhxqMW2tjci4-OA,162.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R ST,1,MAW,PT1M,1,2016-01-15 11:00:00+01:00
0.0,BE,Unplanned outage,A03,,2016-01-19 13:00:00+01:00,h-oWCo9q0gPmmm3DCQJc6w,100.0,Fossil Gas,22WDROGEN0000863,Belgium,DROGENBOS TGV,DROGENBOS GT1,1,MAW,PT1M,1,2016-01-19 10:04:00+01:00
0.0,BE,Planned maintenance,A03,,2016-01-21 17:09:00+01:00,I-W4JOEgpHjfTZVYoAvmPA,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 3 T,1,MAW,PT1M,2,2016-01-21 09:39:00+01:00
0.0,BE,Unplanned outage,A03,,2016-01-21 15:31:00+01:00,Hr0dcfKiQlk6nS-HdIXY0w,158.0,Hydro Pumped Storage,22WCOOXIX000067T,Belgium,COO I T,COO 2 T,1,MAW,PT1M,2,2016-01-21 13:23:00+01:00
253.5,BE,Unplanned outage,A03,,2016-01-21 14:05:00+01:00,1zWwtCAo6lcDlh1BzpPgaQ,289.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R GT,1,MAW,PT1M,2,2016-01-17 10:23:00+01:00
136.5,BE,Unplanned outage,A03,,2016-01-21 14:05:00+01:00,iYgFWcCt8IxYTPwRRzD1HA,162.0,Fossil Gas,22WAMERCO000010Y,Belgium,Amercoeur 1 R TGV,Amercoeur 1 R ST,1,MAW,PT1M,2,2016-01-17 10:23:00+01:00
165.08,BE,Unplanned outage,A03,,2016-01-22 09:45:00+01:00,uMSXsY2scJa6LTaYF8K8TQ,165.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG ST,1,MAW,PT1M,3,2016-01-22 04:44:00+01:00
142.45,BE,Unplanned outage,A03,,2016-01-22 13:25:00+01:00,yL5W5rdrA4AMH2_T4j-cFQ,165.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG ST,1,MAW,PT1M,2,2016-01-22 09:50:00+01:00
0.0,BE,Planned maintenance,A03,,2016-01-27 10:45:00+01:00,QV8C0VKQwixgF7j2ed31Yw,235.0,Fossil Hard coal,22WLANGER0001694,Belgium,LANGERLO 1,LANGERLO 1,1,MAW,PT1M,3,2016-01-25 16:00:00+01:00
156.09,BE,Planned maintenance,A03,,2016-02-03 16:00:00+01:00,FoCWH46GJrMaYOspYzh4Kg,150.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT2,1,MAW,PT1M,1,2016-02-03 07:30:00+01:00
156.09,BE,Planned maintenance,A03,,2016-02-03 16:00:00+01:00,E_CHVGhCWNCVYTAVDvZP2w,150.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT1,1,MAW,PT1M,1,2016-02-03 07:30:00+01:00
156.09,BE,Planned maintenance,A03,,2016-02-04 16:00:00+01:00,hPeP46X9nDNogaATvNxu6Q,150.0,Fossil Gas,22WHERDER0001288,Belgium,HERDERSBRUG STEG,HERDERSBRUG GT1,1,MAW,PT1M,1,2016-02-04 07:30:00+01:00
