avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
104.0,AT,Planned maintenance,A03,,2016-01-01 00:00:00+01:00,TLKiiPpmWGGIZHe5I52VVQ,260.0,Hydro Water Reservoir,14W-TKH-KW-----O,intra_zonal,Kaprun-Hauptstufe,Kaprun-Hauptstufe,1,MAW,PT1M,1,2015-10-26 08:00:00+01:00
0.0,AT,Planned maintenance,A03,,2016-01-01 00:00:00+01:00,7Ec8jMcTcfC9DSvAmjUreQ,380.0,Fossil Hard coal,14W-WDR-KW-----2,intra_zonal,DKW Dürnrohr,DKW Dürnrohr,1,MAW,PT1M,1,2015-05-01 01:00:00+02:00
250.0,AT,Planned maintenance,A03,,2016-01-01 00:00:00+01:00,1LFnwEIlQz0MXyXZj40e2w,485.0,Fossil Gas,14W-KW-THE-EVN-7,intra_zonal,Kraftwerk Theiß,Theiß Kombi,1,MAW,PT1M,1,2015-11-13 04:15:00+01:00
28.0,AT,Planned maintenance,A03,,2016-01-01 00:00:00+01:00,tcuZaiF4JjlE1NTJkImlFg,140.0,Fossil Gas,14W-PROD-LAU---8,intra_zonal,KW Leopoldau,Lau GuD,1,MAW,PT1M,1,2015-08-01 00:00:00+02:00
0.0,AT,Unplanned outage,A03,,2016-01-01 00:00:00+01:00,BOG9L8HgAtRybEet75Ctdw,150.0,Fossil Oil,14W-WNW-KW-----R,intra_zonal,FHKW Neudorf/Werndorf,FHKW Neudorf/Werndorf,1,MAW,PT1M,1,2015-04-03 00:00:00+02:00
80.0,AT,Unplanned outage,A03,,2016-01-01 00:00:00+01:00,7zP64zyyusbpfEmFauucrw,420.0,Fossil Gas,14W-PROD-SIM---P,intra_zonal,KW Simmering,Sim3,1,MAW,PT1M,2,2015-12-17 18:30:00+01:00
0.0,AT,Planned maintenance,A03,,2016-01-04 05:00:00+01:00,iXGeCBe2CN1zh0TKBCsG6A,150.0,Fossil Hard coal,14WENERGIEAGWR05,intra_zonal,Kraftwerk Riedersbach 2,KW Riedersbach 2 G2,1,MAW,PT1M,1,2016-01-01 00:00:00+01:00
0.0,AT,Planned maintenance,A03,,2016-01-01 00:00:00+01:00,0wSEmEjneVkXWg7o8mqL_Q,150.0,Fossil Hard coal,14WENERGIEAGWR05,intra_zonal,Kraftwerk Riedersbach 2,KW Riedersbach 2 G2,1,MAW,PT1M,1,2015-12-21 14:00:00+01:00
0.0,AT,Planned maintenance,A03,,2016-01-01 00:00:00+01:00,ZPNPBb3sud_t__Jw_1_gWw,400.0,Fossil Gas,14WENERGIE--WT02,intra_zonal,Kraftwerk Timelkam Gesamtanlage,Kraftwerk Timelkam GUD,1,MAW,PT1M,3,2015-12-31 17:00:00+01:00
235.0,AT,Unplanned outage,A03,,2016-01-11 12:00:00+01:00,Rh17uKIjCcTu7lORCCKxHQ,485.0,Fossil Gas,14W-KW-THE-EVN-7,intra_zonal,Kraftwerk Theiß,Theiß Kombi,1,MAW,PT1M,1,2016-01-09 20:30:00+01:00
553.0,AT,Unplanned outage,A03,,2016-01-13 11:00:00+01:00,Y5KvB4Ypj0Q927sIPJrlJg,828.0,Fossil Gas,14W-PROD-SIM---P,intra_zonal,KW Simmering,Sim1,1,MAW,PT1M,4,2016-01-09 09:00:00+01:00
80.0,AT,Unplanned outage,A03,,2016-01-17 15:00:00+01:00,UwHcwpqGeS5YoK_NinWSqQ,420.0,Fossil Gas,14W-PROD-SIM---P,intra_zonal,KW Simmering,Sim3,1,MAW,PT1M,4,2016-01-01 00:00:00+01:00
