avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,IE,Planned maintenance,A03,,2016-04-22 19:30:00+01:00,OGp68rKIBLezFqNd1wXq3A,21.0,Hydro Run-of-river and poundage,47W000000000230W,Clare,Ardnacrucha Production Unit,Ardnacrusha Unit 1,1,MAW,PT1M,1,2016-04-04 08:00:00+01:00
0,IE,Planned maintenance,A03,,2016-05-20 20:00:00+01:00,-SV7JJ2dFp1SZ_fvpGcUkQ,22.0,Hydro Run-of-river and poundage,47W000000000230W,Clare,Ardnacrucha Production Unit,Ardnacrusha Unit 2,1,MAW,PT1M,1,2016-05-16 08:00:00+01:00
0,IE,Planned maintenance,A03,,2016-06-17 19:30:00+01:00,szCYoIL8Mnz5HcEIcfzsPg,19.0,Hydro Run-of-river and poundage,47W000000000230W,Clare,Ardnacrucha Production Unit,Ardnacrusha Unit 3,1,MAW,PT1M,1,2016-06-13 08:00:00+01:00
0,IE,Planned maintenance,A03,,2016-09-20 19:30:00+01:00,Plr0QFcNu1gST8iKAWHsSQ,24.0,Hydro Run-of-river and poundage,47W000000000230W,Clare,Ardnacrucha Production Unit,Ardnacrusha Unit 4,1,MAW,PT1M,1,2016-08-29 08:00:00+01:00
0,IE,Planned maintenance,A03,,2016-10-24 19:30:00+01:00,BhhqKu0Zx8YbRpBXPp57ZA,405.0,Fossil Gas,47W000000000171M,Dublin,Dublin Bay Prod,Dublin Bay Gen,1,MAW,PT1M,1,2016-09-09 20:00:00+01:00
0,IE,Planned maintenance,A03,,2016-03-29 23:30:00+01:00,vZRSLleSPYShl2sqYbAmYQ,118.0,Fossil Peat,47W000000000159C,Offaly,Edenderry Prod,Edenderry Unit 1,1,MAW,PT1M,1,2016-03-24 18:00:00+00:00
0,IE,Planned maintenance,A03,,2016-07-03 23:30:00+01:00,KzGNAXC5Wn3NoonKSsosTQ,118.0,Fossil Peat,47W000000000159C,Offaly,Edenderry Prod,Edenderry Unit 1,1,MAW,PT1M,1,2016-06-10 13:00:00+01:00
0,IE,Planned maintenance,A03,,2017-01-01 23:30:00+00:00,6ZAlEaFLMyZIj42aB1lymQ,118.0,Fossil Peat,47W000000000159C,Offaly,Edenderry Prod,Edenderry Unit 1,1,MAW,PT1M,1,2016-12-26 13:00:00+00:00
0,IE,Planned maintenance,A03,,2016-05-14 16:30:00+01:00,yu-lBgYFFj3MJN31L_V9Sw,56.0,Fossil Gas,47W000000000239E,Offaly,Cushaling Production,Cushaling Unit 1,1,MAW,PT1M,1,2016-05-14 08:00:00+01:00
0,IE,Planned maintenance,A03,,2016-09-02 19:30:00+01:00,FGJbMNFuYHCj_sRMxJjyLw,10.0,Hydro Run-of-river and poundage,47W000000000231U,Donegal,ERNE Production,ERNE UNIT 1,1,MAW,PT1M,1,2016-08-29 08:00:00+01:00
0,IE,Planned maintenance,A03,,2016-05-14 16:30:00+01:00,jZ927bEF9xNiJgPxg66bRg,56.0,Fossil Gas,47W000000000239E,Offaly,Cushaling Production,Cushaling Unit 2,1,MAW,PT1M,1,2016-05-14 08:00:00+01:00
0,IE,Planned maintenance,A03,,2016-06-27 19:30:00+01:00,PrkLFPzKB8BOQlFrszlS4g,22.0,Hydro Run-of-river and poundage,47W000000000231U,Donegal,ERNE Production,ERNE UNIT 3,1,MAW,PT1M,1,2016-06-06 08:00:00+01:00
0,IE,Planned maintenance,A03,,2016-07-08 19:30:00+01:00,bHKWHMWb8voGNK-AQhpYWw,22.0,Hydro Run-of-river and poundage,47W000000000231U,Donegal,ERNE Production,ERNE UNIT 4,1,MAW,PT1M,1,2016-07-04 08:00:00+01:00
0,IE,Planned maintenance,A03,,2016-08-29 23:30:00+01:00,rs2-6kLOnM-AUyzw38aSPA,342.0,Fossil Gas,47W000000000173I,Dublin,Huntstown Production,Huntstown CCGT Unit 1,1,MAW,PT1M,1,2016-08-06 00:00:00+01:00
0,IE,Planned maintenance,A03,,2016-10-03 07:30:00+01:00,Q45bFTsOwMc3ZBfg8Elb0A,4.0,Hydro Run-of-river and poundage,47W000000000234O,Cork,LEE Production,LEE UNIT 2,1,MAW,PT1M,1,2016-04-04 08:00:00+01:00
0,IE,Planned maintenance,A03,,2016-08-15 07:30:00+01:00,WTFch3LlW1bTUZm8HxNwJA,8.0,Hydro Run-of-river and poundage,47W000000000234O,Cork,LEE Production,LEE UNIT 3,1,MAW,PT1M,1,2016-07-27 08:00:00+01:00
