Dispa_SET_Time_Step,Biomass_Actual_Aggregated,Biomass_Actual_Consumption,Fossil_Brown_coal-Lignite_Actual_Aggregated,Fossil_Brown_coal-Lignite_Actual_Consumption,Fossil_Coal-derived_gas_Actual_Aggregated,Fossil_Coal-derived_gas_Actual_Consumption,Fossil_Gas_Actual_Aggregated,Fossil_Gas_Actual_Consumption,Fossil_Hard_coal_Actual_Aggregated,Fossil_Hard_coal_Actual_Consumption,Fossil_Oil_Actual_Aggregated,Fossil_Oil_Actual_Consumption,Fossil_Oil_shale_Actual_Aggregated,Fossil_Oil_shale_Actual_Consumption,Fossil_Peat_Actual_Aggregated,Fossil_Peat_Actual_Consumption,Geothermal_Actual_Aggregated,Geothermal_Actual_Consumption,Hydro_Pumped_Storage_Actual_Aggregated,Hydro_Pumped_Storage_Actual_Consumption,Hydro_Run-of-river_and_poundage_Actual_Aggregated,Hydro_Run-of-river_and_poundage_Actual_Consumption,Hydro_Water_Reservoir_Actual_Aggregated,Hydro_Water_Reservoir_Actual_Consumption,Marine_Actual_Aggregated,Marine_Actual_Consumption,Nuclear_Actual_Aggregated,Nuclear_Actual_Consumption,Other_Actual_Aggregated,Other_Actual_Consumption,Other_renewable_Actual_Aggregated,Other_renewable_Actual_Consumption,Solar_Actual_Aggregated,Solar_Actual_Consumption,Waste_Actual_Aggregated,Waste_Actual_Consumption,Wind_Offshore_Actual_Aggregated,Wind_Offshore_Actual_Consumption,Wind_Onshore_Actual_Aggregated,Wind_Onshore_Actual_Consumption
2023-01-01 00:00:00+00:00,172.0,,0.0,,0.0,,2884.0,,368.0,,40.0,,0.0,,0.0,,0.0,,0.0,3184.0,932.0,,2264.0,,0.0,,6464.0,,12.0,,80.0,,20.0,,232.0,,0.0,,5624.0,
2023-01-01 00:30:00+00:00,144.0,,0.0,,0.0,,3028.0,,416.0,,40.0,,0.0,,0.0,,0.0,,0.0,3576.0,944.0,,2524.0,,0.0,,6468.0,,8.0,,76.0,,20.0,,232.0,,0.0,,5904.0,
2023-01-01 01:00:00+00:00,152.0,,0.0,,0.0,,2892.0,,440.0,,40.0,,0.0,,0.0,,0.0,,0.0,3696.0,908.0,,2216.0,,0.0,,6468.0,,8.0,,72.0,,20.0,,236.0,,0.0,,5516.0,
2023-01-01 01:30:00+00:00,144.0,,0.0,,0.0,,2920.0,,432.0,,40.0,,0.0,,0.0,,0.0,,100.0,3808.0,932.0,,2352.0,,0.0,,6468.0,,12.0,,76.0,,20.0,,240.0,,0.0,,5592.0,
2023-01-01 02:00:00+00:00,152.0,,0.0,,0.0,,2768.0,,432.0,,40.0,,0.0,,0.0,,0.0,,72.0,3812.0,892.0,,2000.0,,0.0,,6472.0,,8.0,,76.0,,20.0,,232.0,,0.0,,5368.0,
2023-01-01 02:30:00+00:00,168.0,,0.0,,0.0,,2740.0,,432.0,,40.0,,0.0,,0.0,,0.0,,120.0,3900.0,916.0,,1912.0,,0.0,,6468.0,,12.0,,76.0,,20.0,,232.0,,0.0,,5328.0,
2023-01-01 03:00:00+00:00,176.0,,0.0,,0.0,,2700.0,,432.0,,40.0,,0.0,,0.0,,0.0,,0.0,4004.0,920.0,,1908.0,,0.0,,6468.0,,12.0,,76.0,,20.0,,232.0,,0.0,,5168.0,
2023-01-01 03:30:00+00:00,180.0,,0.0,,0.0,,2660.0,,432.0,,40.0,,0.0,,0.0,,0.0,,0.0,4200.0,916.0,,1768.0,,0.0,,6468.0,,8.0,,76.0,,20.0,,236.0,,0.0,,4536.0,
2023-01-01 04:00:00+00:00,176.0,,0.0,,0.0,,2664.0,,432.0,,40.0,,0.0,,0.0,,0.0,,0.0,4244.0,912.0,,1664.0,,0.0,,6468.0,,8.0,,72.0,,20.0,,236.0,,0.0,,4412.0,
2023-01-01 04:30:00+00:00,176.0,,0.0,,0.0,,2512.0,,432.0,,40.0,,0.0,,0.0,,0.0,,72.0,3896.0,892.0,,1824.0,,0.0,,6468.0,,12.0,,72.0,,16.0,,236.0,,0.0,,4408.0,
2023-01-01 05:00:00+00:00,176.0,,0.0,,0.0,,2512.0,,432.0,,40.0,,0.0,,0.0,,0.0,,84.0,3892.0,884.0,,1692.0,,0.0,,6468.0,,12.0,,68.0,,16.0,,232.0,,0.0,,4428.0,
2023-01-01 05:30:00+00:00,172.0,,0.0,,0.0,,2496.0,,432.0,,40.0,,0.0,,0.0,,0.0,,68.0,3984.0,880.0,,1680.0,,0.0,,6468.0,,12.0,,68.0,,16.0,,224.0,,0.0,,4524.0,
2023-01-01 06:00:00+00:00,156.0,,0.0,,0.0,,2496.0,,432.0,,40.0,,0.0,,0.0,,0.0,,68.0,4032.0,884.0,,1752.0,,0.0,,6468.0,,12.0,,72.0,,16.0,,224.0,,0.0,,4644.0,
2023-01-01 06:30:00+00:00,168.0,,0.0,,0.0,,2492.0,,432.0,,40.0,,0.0,,0.0,,0.0,,72.0,3660.0,876.0,,1984.0,,0.0,,6468.0,,12.0,,72.0,,16.0,,228.0,,0.0,,4896.0,
2023-01-01 07:00:00+00:00,172.0,,0.0,,0.0,,2496.0,,432.0,,40.0,,0.0,,0.0,,0.0,,68.0,3432.0,872.0,,1996.0,,0.0,,6468.0,,12.0,,68.0,,16.0,,228.0,,0.0,,4812.0,
2023-01-01 07:30:00+00:00,168.0,,0.0,,0.0,,2556.0,,428.0,,40.0,,0.0,,0.0,,0.0,,136.0,3324.0,880.0,,2096.0,,0.0,,6468.0,,12.0,,68.0,,20.0,,232.0,,0.0,,4272.0,
2023-01-01 08:00:00+00:00,176.0,,0.0,,0.0,,2640.0,,432.0,,40.0,,0.0,,0.0,,0.0,,40.0,3328.0,852.0,,2244.0,,0.0,,6468.0,,12.0,,68.0,,128.0,,220.0,,0.0,,4028.0,
2023-01-01 08:30:00+00:00,172.0,,0.0,,0.0,,2652.0,,464.0,,40.0,,0.0,,0.0,,0.0,,0.0,3572.0,864.0,,2424.0,,0.0,,6468.0,,16.0,,68.0,,676.0,,204.0,,0.0,,4124.0,
2023-01-01 09:00:00+00:00,176.0,,0.0,,0.0,,2552.0,,452.0,,32.0,,0.0,,0.0,,0.0,,0.0,3576.0,880.0,,2388.0,,0.0,,6468.0,,12.0,,72.0,,1328.0,,200.0,,0.0,,4284.0,
2023-01-01 09:30:00+00:00,172.0,,0.0,,0.0,,2700.0,,456.0,,28.0,,0.0,,0.0,,0.0,,0.0,3348.0,884.0,,2476.0,,0.0,,6468.0,,16.0,,72.0,,2392.0,,200.0,,0.0,,5008.0,
2023-01-01 10:00:00+00:00,172.0,,0.0,,0.0,,2496.0,,492.0,,28.0,,0.0,,0.0,,0.0,,0.0,3344.0,872.0,,2252.0,,0.0,,6464.0,,12.0,,76.0,,3096.0,,224.0,,0.0,,5424.0,
2023-01-01 10:30:00+00:00,168.0,,0.0,,0.0,,3148.0,,520.0,,32.0,,0.0,,0.0,,0.0,,88.0,3116.0,976.0,,2368.0,,0.0,,6464.0,,12.0,,72.0,,3944.0,,224.0,,0.0,,5860.0,
2023-01-01 11:00:00+00:00,168.0,,0.0,,0.0,,3012.0,,520.0,,44.0,,0.0,,0.0,,0.0,,260.0,2808.0,940.0,,2356.0,,0.0,,6468.0,,12.0,,76.0,,4308.0,,224.0,,0.0,,5772.0,
2023-01-01 11:30:00+00:00,164.0,,0.0,,0.0,,2688.0,,488.0,,40.0,,0.0,,0.0,,0.0,,88.0,2524.0,892.0,,2204.0,,0.0,,6464.0,,12.0,,76.0,,4408.0,,228.0,,0.0,,6340.0,
2023-01-01 12:00:00+00:00,164.0,,0.0,,0.0,,2712.0,,488.0,,40.0,,0.0,,0.0,,0.0,,88.0,2516.0,908.0,,2196.0,,0.0,,6468.0,,12.0,,76.0,,5068.0,,228.0,,0.0,,5936.0,
2023-01-01 12:30:00+00:00,164.0,,0.0,,0.0,,2592.0,,532.0,,44.0,,0.0,,0.0,,0.0,,196.0,2516.0,900.0,,2216.0,,0.0,,6468.0,,12.0,,76.0,,5172.0,,224.0,,0.0,,6236.0,
2023-01-01 13:00:00+00:00,164.0,,0.0,,0.0,,2820.0,,540.0,,44.0,,0.0,,0.0,,0.0,,432.0,2508.0,904.0,,2280.0,,0.0,,6464.0,,12.0,,76.0,,5412.0,,228.0,,0.0,,5876.0,
2023-01-01 13:30:00+00:00,172.0,,0.0,,0.0,,2760.0,,568.0,,44.0,,0.0,,0.0,,0.0,,304.0,2512.0,904.0,,2284.0,,0.0,,6464.0,,8.0,,76.0,,5216.0,,228.0,,0.0,,6132.0,
2023-01-01 14:00:00+00:00,168.0,,0.0,,0.0,,2872.0,,536.0,,44.0,,0.0,,0.0,,0.0,,348.0,2488.0,920.0,,2452.0,,0.0,,6460.0,,8.0,,76.0,,5092.0,,228.0,,0.0,,5856.0,
2023-01-01 14:30:00+00:00,164.0,,0.0,,0.0,,2740.0,,540.0,,40.0,,0.0,,0.0,,0.0,,232.0,2300.0,928.0,,2340.0,,0.0,,6460.0,,12.0,,76.0,,4644.0,,224.0,,0.0,,5924.0,
