,CCGT,CHP,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,nuclear,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-01 00:00:00,7.95738251696031E-07,2.96599403275081E-06,16.3602230319094,2.79267944188899E-07,-4.7951932414552,-75.8578301406204,2.75465842648936,1.88860949557116,25.6518180050649,38.5898742658872,-4.59215154221637,0,0,-5.84114999477172E-06,-5.79995948342923E-06,3.08507913745861E-06
2013-01-01 01:00:00,7.94204023866179E-07,2.96035587006319E-06,16.1156146977916,2.78538120815716E-07,-2.16584396313313,-75.8578278918034,2.75285221822674,1.88860948095556,25.3439277684161,36.514827969234,-4.59215170645034,0,0,-5.82154722103154E-06,-5.80266766732931E-06,2.81251783940461E-06
2013-01-01 02:00:00,7.94575626596972E-07,2.96322431849296E-06,15.662139101721,2.78811266999869E-07,-2.61400771668669,-75.1161965627716,2.76443839031308,1.88860948040274,26.1906442806446,35.8165311207785,-4.59215172343777,0,0,-5.79917931245527E-06,-5.81283180490171E-06,5.00249059066775E-06
2013-01-01 03:00:00,7.94576640357851E-07,2.96327412025752E-06,15.0943236527509,2.78870538150842E-07,-0.0654966951818418,-75.85782928455,2.78494654572782,1.8886094775254,26.2003331792699,34.5472732928828,-4.59215178469467,0,0,-5.77535072029405E-06,-5.81734670785471E-06,2.97809530693563E-06
2013-01-01 04:00:00,7.9522111648751E-07,2.97408832715034E-06,15.4345121197643,2.7908551012336E-07,-0.000339712928241683,-75.8578299513948,2.82154313405516,1.88860950844718,26.0904015700416,34.2152589585645,-4.59214747775156,0,0,-5.73713234493276E-06,-5.79224801829213E-06,3.12069338792515E-06
2013-01-01 05:00:00,7.97518376924018E-07,3.02455697492745E-06,17.7402208147243,2.79679855561984E-07,2.52189616306069E-05,-75.8578297373229,2.86457668428324,1.88860961166222,25.6153297460616,32.3412004758713,-4.59212506780211,0,0,-5.59315154346756E-06,-5.67836589171415E-06,3.12222365954195E-06
2013-01-01 06:00:00,7.97816371002922E-07,3.02462481372172E-06,19.736671293096,2.79766083309707E-07,7.4866889080243E-06,-75.8578297346539,2.91299187823585,1.88860961557956,25.2666302961959,30.6450520257496,-4.59212499813228,0,0,-5.5834479939568E-06,-5.67874474160518E-06,3.11666946946399E-06
2013-01-01 07:00:00,7.99721941223672E-07,3.07700915984785E-06,14.8598912608484,2.8009293420425E-07,7.60409507489165,-75.8578295610939,2.96440623525919,1.88860971720543,25.0498535563857,28.083052243953,-4.59207102007724,0,0,-5.4704432250647E-06,-5.5722077458408E-06,3.12271767566066E-06
2013-01-01 08:00:00,7.99888949512703E-07,3.09256256105852E-06,23.8024196180157,2.80045737750531E-07,0.14523778657294,-75.8578296403616,3.02458784019794,1.88860973519221,24.7380900894959,26.1578976860252,-4.59207074182709,0.693071789929306,-6.81591474583461E-06,-5.45363278768906E-06,-5.56041681029757E-06,3.12528897498126E-06
2013-01-01 09:00:00,7.9904654164057E-07,3.03023177734976E-06,14.958048523241,2.80141836690933E-07,-0.000265028744541086,-65.4995832087657,3.08377498925252,1.88860956589707,24.2980731807255,23.375316284839,-4.59214627912918,2.48818775352952,-9.77060084492435E-06,-5.63094094264673E-06,-5.71695701432597E-06,5.02344579729674E-06
2013-01-01 10:00:00,7.97638836711625E-07,3.02621313354708E-06,13.424436348447,2.79324803234041E-07,-0.810263099998859,-56.7151344572033,3.13376349173561,1.88860952186779,21.8445266169146,18.5740293436953,-4.59215087349453,3.25219910382973,-9.99363518322913E-06,-5.64456350413896E-06,-5.69659284142158E-06,5.05869096148714E-06
2013-01-01 11:00:00,7.98642626967796E-07,3.03900548652215E-06,15.0302278371374,2.79632932898853E-07,-4.58606354427686,-52.8571459522389,3.17367985544011,1.88860951984046,21.0785563492547,17.1821121871372,-4.59215077559996,3.68219626363022,-1.59014953892809E-05,-5.60377859977151E-06,-5.66484601672434E-06,5.13931039157429E-06
2013-01-01 12:00:00,7.98533408354899E-07,3.04278258930493E-06,16.1432579864817,2.79479572995729E-07,-8.69193805114376,-50.6162140814842,3.22110511427644,1.88860951771659,22.5591885862332,16.3418546273463,-4.59215079572263,3.74631281091735,-1.99088019725872E-05,-5.58921856513097E-06,-5.67704380231874E-06,5.13766277253825E-06
2013-01-01 13:00:00,7.9751415292466E-07,3.03379874170941E-06,15.4551360715664,2.79218708393452E-07,-4.64541546311882,-53.3061816224831,3.27834481801702,1.88860951929968,22.3965856177164,16.0855009607644,-4.59215118469467,3.4395977877931,-2.0688695622275E-05,-5.58658479767742E-06,-5.68342710059884E-06,5.13730692665711E-06
2013-01-01 14:00:00,7.98891647001132E-07,3.06578923447164E-06,21.2714140251674,2.79770364297983E-07,-0.000129128877736124,-62.685294408359,3.33991721727875,1.88860963531704,23.3402774625659,14.838053427099,-4.59212143686591,2.59929658878774,-1.77172406411054E-05,-5.4621067454414E-06,-5.61604357133108E-06,5.02813732028438E-06
2013-01-01 15:00:00,8.61832794771477E-07,7.60589556576373E-06,24.0762077599943,2.94419065811311E-07,4.10961043685628E-05,-69.4958718474029,3.37523917317376,1.88861150439144,24.1004539867099,15.0533942704479,-0.176429375190633,1.17835910391587,-8.20896367235697E-06,-3.44131467372482E-06,-3.67110335586125E-06,3.16494317851375E-06
2013-01-01 16:00:00,8.66390824873823E-07,1.06916229501355,31.8110658997267,2.94716166953649E-07,0.000495644842298501,-75.8577951153718,3.38172889426005,1.88861159332359,24.3166161813022,13.5665484186966,-0.176428769782793,0,0,-3.35612216164889E-06,-3.56990499837697E-06,2.88947050487586E-06
2013-01-01 17:00:00,8.65944754114258E-07,2.28269674512072,31.2610100726628,2.94555380313217E-07,0.000552962274514884,-75.8578295616733,3.37498140213567,1.88861159471776,24.2496817331139,12.9767287357142,-0.176428111013787,0,0,-3.37113140030931E-06,-3.57503961406216E-06,2.12759630942078E-06
2013-01-01 18:00:00,8.65515907373669E-07,2.28269682582893,31.6698591313226,2.94471301748705E-07,0.00050382603817555,-75.8578298486292,3.36711491978997,1.88861159429852,23.3089423896865,13.5165348514001,-0.176428086132922,0,0,-3.3848101383445E-06,-3.57512618841492E-06,2.10791561552709E-06
2013-01-01 19:00:00,8.65434067511043E-07,1.77054337296179E-05,32.2433376055767,2.94515377935907E-07,0.000585978813879062,-74.3546091193341,3.35984444004941,1.88861159484844,23.3526605016603,13.6859848457719,-0.176428845576673,0,0,-3.38867822180888E-06,-3.58288088538622E-06,3.01111949491735E-06
