,CCGT,CHP,H2 turbine,Imports_Exports,battery storage,distribution network,hydroelectricity,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-01 11:00:00,4.93866383656845E-07,2.0952062641529E-06,7.95673698619277E-07,4.46199015277373,-2.14697445499518,-15.9061747707407,0.0716516339138771,7.07689329252387,4.76827355144715,-0.0674748090381513,1.75381565440317,-8.56980949208652E-06,-4.40284216550082E-06,-4.49149323230813E-06,5.06565622739576E-06
2013-01-01 12:00:00,4.93800687567117E-07,2.10146380015257E-06,7.96525640587744E-07,3.88087407545836,-2.61007328868293,-15.1515848039622,0.0716257051143543,7.0807411322031,4.83612043616889,-0.0674748673589084,1.97177578172357,-1.24743387924267E-05,-4.41232667928352E-06,-4.49390836445218E-06,5.05986923504173E-06
2013-01-01 13:00:00,4.93797925799494E-07,2.09918066931089E-06,7.9620341206905E-07,4.28039817260897,-3.46821126956088,-14.2148425447951,0.0715564360625726,7.07427896415531,4.04278864367902,-0.0674777532812278,2.29351623236873,-1.5298310193892E-05,-4.32050326123073E-06,-4.50543947545157E-06,5.06014135238473E-06
2013-01-01 14:00:00,4.94093838836304E-07,1.94178772651644E-06,7.61690869397619E-07,0.846585544335594,-0.00034148190235536,-12.5953213791161,0.0716375744877932,7.07274045375503,2.97897459173669,-0.153077862323494,1.79080574107093,-1.25512937462686E-05,-4.15492673770483E-06,-4.49624185944231E-06,5.03331815298259E-06
2013-01-01 15:00:00,5.00659285084621E-07,2.12552097436416E-06,7.32579582554215E-07,5.95147373386888,2.38555333545444E-05,-15.7326052732186,0.0717499306599089,7.00835110799135,2.50652325387723,-0.0672993951967281,0.273773604556488,-5.47071899836847E-06,-3.4385581109313E-06,-3.8140650499372E-06,4.23445012664151E-06
2013-01-01 16:00:00,5.02917660100148E-07,2.36489205895509E-06,7.45872388979E-07,3.592423353236,4.25531704049939,-17.1382022784561,0.0717550189904063,7.07802380134673,2.21994951310448,-0.0672820575519021,0,0,-3.21347354983189E-06,-3.63255025013132E-06,4.00707711324041E-06
2013-01-01 17:00:00,5.02963788224244E-07,3.37050771603841E-06,8.4900481134432E-07,4.09722167646241,4.33485489554273,-17.5647162767615,0.0717535785567537,7.0810824609247,2.05906563852034,-0.0672750621958414,0,0,-3.19573677789949E-06,-3.6494584569482E-06,4.031254144251E-06
2013-01-01 18:00:00,5.0295467126439E-07,3.37363193099518E-06,8.4986875983242E-07,3.81606576728281,4.23825899506497,-17.3876224990356,0.0717524637692704,7.08060867064826,2.26019867984697,-0.0672750921713037,0,0,-3.23474468630881E-06,-3.65984572135858E-06,4.04372821455751E-06
2013-01-01 19:00:00,5.02960391973459E-07,3.37287337691969E-06,8.50333884806137E-07,3.2412833886109,4.12083437028326,-16.7566165419721,0.0717515810404879,7.0835675147302,2.31844179437081,-0.0672750903972823,0,0,-3.24657943797094E-06,-3.66570667642918E-06,4.03147924924476E-06
2013-01-01 20:00:00,5.00218441878733E-07,2.93476157544134E-06,8.34975437907472E-07,8.17499945351472,-1.99177493778758,-15.6852135318507,0.0717466445528367,7.08370386941853,2.42580452753244,-0.0672779476479081,0,0,-3.42666400186113E-06,-3.85125447280643E-06,4.20240473474371E-06
2013-01-01 21:00:00,5.00197034114497E-07,2.93606500508237E-06,8.35467123359243E-07,10.3263621288455,-5.50894388781207,-14.5878549473808,0.0717459694366005,7.08382337890764,2.69413336436382,-0.0672778587975376,0,0,-3.47172661208984E-06,-3.85164133842863E-06,4.17400044531503E-06
2013-01-01 22:00:00,5.00171557336693E-07,2.93761524858736E-06,8.35873222937921E-07,8.50962929267092,-5.00551813756568,-13.7508093279916,0.0717451470859918,7.08384436495706,3.17037475396875,-0.0672778389674025,0,0,-3.55479741582235E-06,-3.85441012520005E-06,4.15066499998228E-06
2013-01-01 23:00:00,5.00119445935584E-07,2.93629146036691E-06,8.36037376454693E-07,8.19728224650334,-5.11768749439032,-13.1678567132935,0.0717441113469025,7.08358635470124,3.01219765508111,-0.067277896562523,0,0,-3.53224879213041E-06,-3.86102686468348E-06,4.12970189695987E-06
2013-01-02 00:00:00,5.00046489439385E-07,2.93825318699212E-06,8.36051210836107E-07,3.31375104179119,-0.00390583887685008,-12.9922685489088,0.0717428393180455,7.07909925493691,2.61084747865397,-0.0672779957362789,0,0,-3.47022824662376E-06,-3.86960344599174E-06,4.10657842963153E-06
2013-01-02 01:00:00,4.99998279239864E-07,2.93325991140722E-06,8.35995781626401E-07,3.72185402397829,-0.0170290332771706,-13.3591007378623,0.0717413627808837,7.08369930719264,2.57810139992303,-0.0672780527690105,0,0,-3.46909974370921E-06,-3.87624658799268E-06,4.08240467477783E-06
2013-01-02 02:00:00,4.99960325568463E-07,2.93052831339915E-06,8.35855621110668E-07,5.81314815135152,-0.0106620684572087,-15.4310003819946,0.0717393899098295,7.08364408244746,2.55239725529202,-0.0672781440761114,0,0,-3.47078809117768E-06,-3.88406113438577E-06,4.08276989349173E-06
2013-01-02 03:00:00,5.05815838914218E-07,4.09644596615521E-06,8.70285468018236E-07,4.93620097346912,-1.29173768121442E-06,-14.289496935988,0.071749523521636,7.07762512449551,2.28318163788385,-0.0672731609065105,0,0,-3.09902259934389E-06,-3.51485252542716E-06,3.7226980797764E-06
2013-01-02 04:00:00,5.11077151612128E-07,6.64523509134979E-06,9.02781808875905E-07,7.87617113502771,8.75788954601173E-05,-17.0249198509777,0.0717565064161337,7.07088541244379,2.08527276727389,-0.0672711620688377,0,0,-2.83797424583691E-06,-3.25145386034365E-06,3.49478854803243E-06
2013-01-02 05:00:00,5.11312160912557E-07,6.70665161484743E-06,9.0377590076047E-07,8.86651922671365,1.87849592541324E-05,-17.8883970497117,0.0717556243050334,7.03159032703396,1.99776646398061,-0.067271170184912,0,0,-2.81489826367113E-06,-3.23745495347794E-06,3.58390649734525E-06
2013-01-02 06:00:00,5.12164446874878E-07,4.93420968375868E-05,7.8148707278661E-07,10.2911506370342,-3.04768516582024E-06,-18.1464068457847,0.0717552522975345,6.0867971546021,1.77591752390719,-0.0672730155977851,0,0,-2.75924732727881E-06,-3.14570647014989E-06,2.33752635975498E-06
2013-01-02 07:00:00,5.14208914955871E-07,0.1033717651453,7.79733405247468E-07,10.106143349163,1.95472582313319,-18.1464076635174,0.0717589533427626,4.53274188501353,1.45692456613966,-0.0672722335020022,0,0,-2.62157566704795E-06,-2.91619879686778E-06,2.27968359984044E-06
2013-01-02 08:00:00,5.15285408335285E-07,9.95226458583714E-06,9.22257282512629E-07,10.1226240854514,3.29912258496098,-17.8980366213038,0.0717573254927841,3.05144819917559,1.16038889945691,-0.0672703977306305,0.271948469368414,-4.4771467719983E-06,-2.56013283000189E-06,-2.7670326114162E-06,3.45786421904305E-06
2013-01-02 09:00:00,5.13972393483453E-07,6.60682119110992E-06,9.13003291245518E-07,7.18154507054133,-1.55402641856794,-10.8643354000168,0.0717514362463215,1.98698169879186,0.83246359611665,-0.0672709456352086,2.42487902573602,-6.38653490560519E-06,-2.59238804091255E-06,-2.74884324463187E-06,3.5800639829034E-06
2013-01-02 10:00:00,5.13969642436302E-07,6.62889328219839E-06,9.13318534553386E-07,3.42544484755171,-1.32696152245359,-8.47864748925976,0.0717509077542629,2.4317353516528,0.889084813302919,-0.0672710322090104,3.06685240495091,-6.561665921396E-06,-2.60321285897484E-06,-2.79676119870942E-06,3.57438933360058E-06
2013-01-02 11:00:00,5.13816870862755E-07,6.61882407324983E-06,9.12876432233053E-07,5.16785517924931,-2.58079611445689,-8.60295130607412,0.0717503937632516,2.10575082956732,0.847996237084217,-0.0672709958329474,3.06965856614625,-1.11027826210407E-05,-2.59542152429861E-06,-2.76317148959038E-06,3.57430931775735E-06
2013-01-02 12:00:00,5.14014091902217E-07,6.60278784481498E-06,9.13102979285179E-07,4.33671368607792,-0.00963015052874925,-10.6434657815649,0.0717498931069493,2.80376142330292,0.974794986312669,-0.0672710655824534,2.54534004311793,-1.12351144523102E-05,-2.62535374319069E-06,-2.84694701198873E-06,3.57792951324802E-06
2013-01-02 13:00:00,5.16239182806457E-07,3.82954293944646E-06,7.98516417947824E-07,6.46112297573723,8.49831042718961E-05,-12.7650304511192,0.0717519893459009,3.40682309863558,1.39215732663397,-0.0672718345146057,1.51234925957968,-5.89509357122216E-06,-2.62455682395522E-06,-2.81509596641172E-06,3.46114002375298E-06
2013-01-02 14:00:00,5.13981593572552E-07,3.46870826395979E-06,7.83584920429904E-07,7.70024015903023,-4.72409234668435E-05,-15.2928469372136,0.0717500103805365,5.31050642073463,1.53419499093108,-0.0672728214069717,0.755463135839889,-5.50763671847648E-06,-2.71358401864305E-06,-3.06684218298869E-06,3.52882993380711E-06
2013-01-02 15:00:00,5.13620247798442E-07,3.8111004029773E-06,7.88828704274728E-07,6.2356549813217,3.98832508074935,-18.1441357761989,0.0717517099909782,6.57461787238078,1.35304014490071,-0.0672722713663251,0,0,-2.62339062161436E-06,-3.12065325158528E-06,3.42023830042362E-06
2013-01-02 16:00:00,5.13693198778494E-07,0.869491847666195,7.85360838172506E-07,6.21712067353574,2.94414009449339,-18.1464067720209,0.0717512222132927,6.68961934969578,1.43354265890231,-0.0672724256656313,0,0,-2.64290758506224E-06,-3.1352241597915E-06,2.33340812971181E-06
2013-01-02 17:00:00,5.13787555703074E-07,1.16456398158584,8.00085196323457E-07,6.75998460104632,1.69085085970832,-18.1464066411867,0.0717508136158351,6.94014086306148,1.59837423180574,-0.0672720342570782,0,0,-2.6764561089817E-06,-3.16080196455459E-06,2.44437053917204E-06
2013-01-02 18:00:00,5.13793802855197E-07,0.770303246457416,7.82740679619731E-07,6.82229019446256,1.38805388938022,-18.1464058476203,0.0717504218078527,7.08200934898877,2.09125801768472,-0.0672722115907404,0,0,-2.75630500751073E-06,-3.1761960382255E-06,2.28647666886177E-06
2013-01-02 19:00:00,5.13836216812673E-07,9.95711990199853E-06,9.20055691068917E-07,6.73680111458607,1.52133542854569,-18.0317305235086,0.0717500320102095,7.08388099620235,2.69721274839694,-0.0672710344051327,0,0,-2.84713027135786E-06,-3.17769556420444E-06,3.47933969679416E-06
2013-01-02 20:00:00,5.10633537557289E-07,6.34491535419039E-06,9.00033510242044E-07,6.34703645850512,-0.0202549472339668,-16.6744486783779,0.0717461176606995,7.08399758599921,3.27117842408655,-0.0672719766000583,0,0,-3.06875471762999E-06,-3.33011452346454E-06,3.60550242452583E-06
2013-01-02 21:00:00,5.10651050143219E-07,6.38600217716719E-06,9.01144724879413E-07,6.75811355366241,-2.14285518929876,-15.2790120643181,0.0717457601521329,7.08397778208882,3.58728510841148,-0.0672719555941066,0,0,-3.10338052569563E-06,-3.32699539603709E-06,3.58018372607346E-06
2013-01-02 22:00:00,5.10607755260218E-07,6.38083113096647E-06,9.01726923991136E-07,4.87811187846902,-2.05353038413722,-14.3205558757226,0.0717451653278158,7.08398262815387,4.41950168220779,-0.0672719835848296,0,0,-3.1919120287353E-06,-3.33025082386484E-06,3.56494369584052E-06
2013-01-02 23:00:00,5.10594947612007E-07,6.38510814069692E-06,9.02458878918534E-07,4.97717985544957,-2.7575760502606,-13.4996918192944,0.0717446552768271,7.0836692947842,4.20392914653218,-0.0672719758466416,0,0,-3.17070426217373E-06,-3.33042537954498E-06,3.54239037982556E-06
2013-01-03 00:00:00,5.10591982703607E-07,6.38658260864753E-06,9.03119320624672E-07,4.33359758787071,-3.00903043670001,-12.4568515935976,0.0717440795736025,7.07765257155833,4.06214287534976,-0.0672719696531902,0,0,-3.15656404377423E-06,-3.33058501223604E-06,3.51790549941075E-06
2013-01-03 01:00:00,5.10554231075485E-07,6.37975485563137E-06,9.03522406297812E-07,4.39877506491766,-2.01169379830951,-13.4400667955541,0.071743378481136,7.07874771138296,3.98174954727627,-0.0672719713442563,0,0,-3.15005213664405E-06,-3.33264555843016E-06,3.49750469185349E-06
2013-01-03 02:00:00,5.10540939550106E-07,6.38111847248461E-06,9.03909750480649E-07,4.10902599364949,-0.00850046316772604,-15.2114498155857,0.0717425758669996,7.08032042812512,4.03811640769702,-0.0672719751186653,0,0,-3.15769941469383E-06,-3.3353300447061E-06,3.49091723846321E-06
2013-01-03 03:00:00,5.1050623281417E-07,6.37499147167221E-06,9.0403304394467E-07,3.85411783563304,-0.00549746397611861,-15.0685790106896,0.0717415884348179,7.0821602470445,4.14531194667072,-0.0672719860191306,0,0,-3.17188701321412E-06,-3.33938096196107E-06,3.50974865744917E-06
2013-01-03 04:00:00,5.10426155647552E-07,6.3528447718018E-06,9.03752003655792E-07,3.70732707705691,-0.00575580270859773,-14.8222266976854,0.0717403087388816,7.08256728257307,4.04560323405724,-0.0672722544398394,0,0,-3.16761548221956E-06,-3.34634093621844E-06,3.54872158409395E-06
2013-01-03 05:00:00,5.13785598534633E-07,1.04003301065158E-05,9.25336665114501E-07,3.9756854293332,8.91653219632953E-05,-14.9735350372232,0.0717459116004654,7.08296885032722,3.92229550172408,-0.067271281436119,0,0,-3.0073093883799E-06,-3.19028635101404E-06,3.41522053764612E-06
2013-01-03 06:00:00,5.13468427012021E-07,3.92975415945743E-06,8.0556586711105E-07,4.77978951037673,-1.03708064934624E-06,-15.5943673189014,0.0717448196067376,7.07991218264442,3.74217635221183,-0.0672724284610142,0,0,-3.00695828806664E-06,-3.20982408607051E-06,3.45144705929778E-06
2013-01-03 07:00:00,5.15473171239686E-07,4.44856549924745E-06,8.07093251404108E-07,4.83840407879996,0.831714642079673,-16.1351866275376,0.0717468269104465,7.0777960879552,3.39477805062624,-0.0672718172994665,0,0,-2.8868359019865E-06,-3.12177790840451E-06,3.3735544896924E-06
2013-01-03 08:00:00,5.16380150939647E-07,1.6417247973189E-05,9.38971946005509E-07,4.78861201438695,0.196636504012241,-15.5113245927302,0.0717463292186642,7.07992014884281,3.24043214804107,-0.0672708175126846,0.213224647939473,-4.23476397191496E-06,-2.86229366814085E-06,-3.11791778221959E-06,3.37811118107545E-06
2013-01-03 09:00:00,5.14038094592032E-07,8.1708762186757E-06,9.20083414029357E-07,3.62468366634861,-0.0719074294254615,-14.4252975599149,0.0717387759709079,7.08040277321034,3.29727582575737,-0.0672715942433461,0.502361595644466,-5.18053828585303E-06,-2.99926331850865E-06,-3.26310640298289E-06,3.54004345536238E-06
2013-01-03 10:00:00,5.14145700805814E-07,8.13123783112946E-06,9.20245935968891E-07,5.0663093881269,-0.980652755750096,-14.0327114354034,0.0717365497222152,6.77457681586734,2.58599564855377,-0.0672718609015361,0.59400387649535,-5.32658599371461E-06,-2.90813490168153E-06,-3.24187606690884E-06,3.54349942190281E-06
2013-01-03 11:00:00,5.14607514756348E-07,8.23147678945087E-06,9.22649308588435E-07,4.11966645719902,-0.0107817819031075,-14.5718808426923,0.0717339803405966,7.02407437333529,2.6920858918057,-0.0672727724808665,0.754361251485985,-5.51939549536926E-06,-2.91837404777525E-06,-3.25749096123218E-06,3.53710986741669E-06
2013-01-03 12:00:00,5.14362408146799E-07,6.73917864556698E-06,8.99251425549994E-07,3.82271925339878,-0.00790585399215531,-14.8279095358366,0.0717292175265008,7.06572971049229,3.28924319432331,-0.0672736626984297,0.665655996385166,-5.42340511483251E-06,-3.00293659513909E-06,-3.27061274538209E-06,3.54024930425628E-06
2013-01-03 13:00:00,5.15245227998075E-07,3.98385673803212E-06,8.0651965132642E-07,3.70283441207195,-0.000133447140562045,-14.2889772950641,0.0717332610671964,7.04993562435073,2.96416558603763,-0.0672735505310169,0.579703518804375,-5.2297760594563E-06,-2.92456563652386E-06,-3.2268062559524E-06,3.48027505663631E-06
2013-01-03 14:00:00,5.29512154138293E-07,0.0485612880206614,8.84568953051402E-07,4.37456571101355,0.000204497672856968,-14.4088125945258,0.0717533311643191,7.07657516773576,2.4254801835351,-0.067269994807824,0.490931772357604,-4.3186253718432E-06,-2.36850734827738E-06,-2.69273581238849E-06,2.88686874166581E-06
2013-01-03 15:00:00,5.27072903103684E-07,0.913210493166265,8.74537355849605E-07,5.02222999506137,3.76941145090611E-05,-15.3874537717928,0.0717520965612467,7.05521798536913,2.40426100024894,-0.0672701500713413,0,0,-2.3959681086701E-06,-2.73513854813245E-06,2.91818315159382E-06
2013-01-03 16:00:00,5.27744401161502E-07,1.25668773763923,8.76594664582772E-07,4.5842743580786,7.97719373748358E-05,-15.5374988617833,0.0717518814323095,6.99839570292456,2.7055648126964,-0.0672700518827168,0,0,-2.42570522279693E-06,-2.72431212499669E-06,2.90129331415043E-06
2013-01-03 17:00:00,5.27854574961886E-07,1.30276907848115,8.75813180692323E-07,4.68585367010137,6.00487363073013E-05,-15.5257929752704,0.0717512407912585,6.86304081503956,2.6815735059908,-0.0672700444217667,0,0,-2.42681023335697E-06,-2.72355451147632E-06,2.90825578464682E-06
2013-01-03 18:00:00,5.28943799622345E-07,1.63067224017328,8.81177756664259E-07,4.244659491012,0.000718683994163897,-15.0767192728489,0.0717513537570322,6.71376705810286,2.49440555651418,-0.0672699053786501,0,0,-2.37710256536271E-06,-2.68828980199487E-06,2.88024033241057E-06
2013-01-03 19:00:00,5.29292183209011E-07,1.45070572258071,8.82173493645992E-07,4.09607201977582,0.000402770566936856,-14.4445733616774,0.0717507297385116,6.55074140873223,2.35415582311066,-0.06726991176036,0,0,-2.36032758422734E-06,-2.6936376040112E-06,2.88203030069899E-06
2013-01-03 20:00:00,5.26858172903519E-07,1.14847543690405,8.69074616932003E-07,3.5851345677561,-1.97175904072284E-05,-13.7382660274309,0.0717488571487156,6.7457860820164,2.26639640229479,-0.0672701909658046,0,0,-2.40690913060321E-06,-2.76314408790768E-06,2.94053597124838E-06
2013-01-03 21:00:00,5.26633693446871E-07,0.574091794786452,8.6818477002193E-07,3.9006473136531,-3.00292427656904E-05,-13.7289473054109,0.0717482013752664,7.02807041337595,2.23367528093824,-0.0672702125461189,0,0,-2.40901532107834E-06,-2.79039536553682E-06,2.93707607324916E-06
2013-01-03 22:00:00,5.26573726041554E-07,0.299297373814359,8.68101619902846E-07,4.04601558172094,-3.49923422044089E-05,-13.2707144117123,0.0717475790860947,6.98058476306584,1.95235975744621,-0.0672702175284699,0,0,-2.37091496056184E-06,-2.79203480693013E-06,2.93034551123737E-06
2013-01-03 23:00:00,5.2660903910124E-07,0.164863310092113,8.68794901547212E-07,3.84909679237904,-3.09172328052055E-05,-12.6625957254266,0.0717470321282424,6.75091326120847,1.9052618998146,-0.067270204560606,0,0,-2.36315979465827E-06,-2.77553285729937E-06,2.9132553922348E-06
2013-01-04 00:00:00,5.25850276278266E-07,6.45491115213345E-05,8.64879796388345E-07,3.60723519596145,-0.000120923144461794,-12.4730314728075,0.0717456147236818,6.91671232172412,1.95665059053999,-0.0672703089393585,0,0,-2.39228332864934E-06,-2.81248685678293E-06,2.91800335910008E-06
2013-01-04 01:00:00,5.25556944172182E-07,5.32410350641735E-05,8.63352673880882E-07,3.47678632664188,-0.000250189216811143,-12.2310776260187,0.0717442765352581,6.96151760989054,1.80048230602865,-0.0672703483708863,0,0,-2.37796691291189E-06,-2.82927303283032E-06,2.91195343592953E-06
2013-01-04 02:00:00,5.25473577401071E-07,5.33860196508195E-05,8.62901581079462E-07,3.57363043550748,-0.000333762134702474,-12.2502206239944,0.0717428510839866,6.93714819620664,1.74723547665071,-0.0672703528904509,0,0,-2.37350572216697E-06,-2.83382422651357E-06,2.90931177489015E-06
2013-01-04 03:00:00,5.2588827519549E-07,7.61739235555669E-05,8.64435785923796E-07,4.42287461499538,-0.000178700536231767,-12.7907802120327,0.0717416276545752,6.78961303977631,1.58590928238206,-0.0672702982706402,0,0,-2.34182681945406E-06,-2.81654308309953E-06,2.91311673605783E-06
2013-01-04 04:00:00,5.26145091113108E-07,0.239390931744475,8.65874742256445E-07,4.89692771724591,-7.5772674029359E-05,-13.7850403974948,0.0717405381326731,6.9639845665855,1.69232810400473,-0.0672702235005177,0,0,-2.34982894010075E-06,-2.82121232589816E-06,2.92508598590492E-06
2013-01-04 05:00:00,5.25930300846131E-07,0.669898885668974,8.64200657550466E-07,4.97372141603845,-0.000127768822367604,-14.3456709492237,0.0717360011947288,7.04706321669904,1.66263490433216,-0.0672702395259623,0,0,-2.35296740041997E-06,-2.83957397243739E-06,2.95480422212046E-06
2013-01-04 06:00:00,5.25587501996297E-07,1.19283331368005,8.61590055610943E-07,4.94048776643341,-0.000391361580572508,-14.4842370342417,0.0717126842656993,6.85723316524423,1.50161731897232,-0.0672703149330379,0,0,-2.34031841699774E-06,-2.85035687545587E-06,2.99351835881215E-06
2013-01-04 07:00:00,5.7724652461474E-07,1.88844965851287,1.23122492764521E-06,5.24837754350698,0.194201698573469,-14.7263798738745,0.0717605532946642,5.99441391455033,1.40842532655042,-0.0672670554730232,0,0,-1.50467181191505E-06,-1.81462609293703E-06,1.96861612290923E-06
2013-01-04 08:00:00,5.76495028996483E-07,1.88844963668135,1.2235100396371E-06,5.28169651683473,1.66804895525859,-14.8844039997268,0.0717536307185903,4.74380041751682,1.30990367246305,-0.0672670891076852,0,0,-1.505972080434E-06,-1.76086827542576E-06,1.99645722987016E-06
2013-01-04 09:00:00,5.71091539237906E-07,1.88844931832611,1.17253748866003E-06,5.95631662916831,-0.000198950091655637,-13.5637739434494,0.0717502008355634,4.09124022371421,1.22268158312331,-0.0672672647353747,0.412787239208534,-3.02536234711636E-06,-1.55592923280173E-06,-1.78472517865203E-06,2.07883841753051E-06
2013-01-04 10:00:00,5.70456450877138E-07,1.88844928343511,1.16712486298228E-06,7.81069941335024,-1.93774700132629,-13.6118766468674,0.0717490624957239,4.3313444873585,1.10713894673411,-0.0672672825717273,0.419494982461858,-3.04267524919824E-06,-1.54539044203199E-06,-1.80963477185969E-06,2.08514483259007E-06
2013-01-04 11:00:00,5.71138865354386E-07,1.88844930103804,1.17037061163511E-06,6.38172698705606,-0.0016737603919859,-13.3690028181698,0.0717479426408685,3.4576132813664,1.12449135143519,-0.0672672686847415,0.525900305304762,-3.18068137929897E-06,-1.54574675905388E-06,-1.74364692145446E-06,2.0820262105035E-06
2013-01-04 12:00:00,5.73677627621994E-07,1.88844945297796,1.19193441806978E-06,6.40335834260357,-3.54383115116879E-05,-13.220877902562,0.0717473871005108,3.21211441844479,1.09767202312294,-0.0672671899968057,0.626824114659692,-3.2161239176091E-06,-1.51792268971526E-06,-1.69921189660727E-06,2.04878555273031E-06
2013-01-04 13:00:00,5.73045879708086E-07,1.88844941057561,1.18723346599938E-06,6.82106827904176,-9.76819570511423E-05,-13.4879858959693,0.0717444768325295,3.18217938153485,1.04316445152136,-0.0672672088960553,0.560729956758536,-3.17950140479574E-06,-1.51797503451962E-06,-1.70904118789395E-06,2.05622948376559E-06
2013-01-04 14:00:00,5.73299856216455E-07,1.88844775849444,1.13129921433437E-06,7.89767241249606,-9.87679310115436E-05,-14.2662692335094,0.0717379966963367,3.24461227334327,0.914517281967952,-0.0672671014269441,0.328632225900029,-2.86931551341606E-06,-1.4912803471289E-06,-1.71563057830326E-06,2.04382476504384E-06
2013-01-04 15:00:00,9.40670318743099E-07,1.88842895232394,5.70415398691516E-07,7.90537188538068,1.54018802470753,-15.2685190144759,0.0717650582983641,2.99655335204384,0.933455170013011,-0.0672647726345824,0,0,-6.0959533495038E-07,-6.93945765590343E-07,8.59648770080633E-07
2013-01-04 16:00:00,9.40190618084919E-07,1.88842903641833,5.66099860180494E-07,5.46836835267031,4.56188836143459,-15.5448764544512,0.0717570177387373,2.64146928071137,0.980207825810309,-0.0672647766060465,0,0,-6.14324342901584E-07,-6.8212422033298E-07,8.61553297261566E-07
2013-01-04 17:00:00,9.40129626119706E-07,1.88842898792889,5.72190491542859E-07,5.66471243896639,4.2790030356322,-15.4154360355298,0.0717550544545541,2.54675725361047,1.03202268298077,-0.0672647798852272,0,0,-6.18810796181719E-07,-6.79661236290485E-07,8.636449165186E-07
2013-01-04 18:00:00,9.40213098789697E-07,1.88842893153714,5.77787745639709E-07,5.50638815746185,3.53347776353776,-14.989689884407,0.0717540863775661,2.91376938467965,1.14311499906532,-0.0672647824688853,0,0,-6.26910200210855E-07,-6.9563106313808E-07,8.66187584834927E-07
