,CCGT,CHP,Imports_Exports,OCGT,battery storage,distribution network,hydroelectricity,nuclear,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-01 00:00:00,1.1563674477546E-06,5.31968183469358E-06,-28.7888367521072,5.12412672514551E-07,13.5369153672001,-58.1409982871702,1.38715623891065,3.46631570683145,32.0984806256209,208.776709694457,-172.033769334873,0,0,-1.70256624134232E-05,-2.68575848083102E-05,1.39895143796662E-05
2013-01-01 01:00:00,1.15602489566742E-06,5.30318659762222E-06,-28.7888370222845,5.12361641580173E-07,13.1716968977083,-57.6123015043749,1.38840266856458,3.46631567279623,32.5731131231295,209.12332829188,-173.019744653158,0,0,-1.70784275854078E-05,-2.69679356374835E-05,1.39566934671265E-05
2013-01-01 02:00:00,1.15613526032783E-06,5.30604282089754E-06,-28.7888369380666,5.12403090677879E-07,13.4424749819701,-65.1318980658648,1.38892467489419,3.46631567272433,32.4342907381329,216.631231855553,-173.140529419888,0,0,-1.70895149317799E-05,-2.69541201769129E-05,1.39245110424779E-05
2013-01-01 03:00:00,1.15615383242937E-06,5.30802140624655E-06,-28.7888366864656,5.12409316017134E-07,13.5039116555963,-64.3522355343976,1.3901395662358,3.46631567489127,31.9417104217594,215.622842501238,-172.481874160688,0,0,-1.70409260840566E-05,-2.69433193302889E-05,1.39239523476295E-05
2013-01-01 04:00:00,1.15621307696025E-06,5.31036570154472E-06,-28.7888390504089,5.12418612698216E-07,13.4082514804048,-74.1331803448749,1.39202875447733,3.46631567855439,32.1366792580916,226.335642322856,-173.514924595744,0,0,-1.71213940325994E-05,-2.69381894148291E-05,1.39313607093697E-05
2013-01-01 05:00:00,1.15619633808152E-06,5.31050467918042E-06,-28.7888403026943,5.12372024718881E-07,13.3741463723945,-78.7032332557947,1.39362072424747,3.46631568150157,32.2129685662823,231.152786600479,-173.805791055074,0,0,-1.7081745848415E-05,-2.69208571897742E-05,1.4047446530378E-05
2013-01-01 06:00:00,1.15632634352156E-06,5.31372668855704E-06,-28.788839912653,5.12380645256227E-07,9.89967926993225,-84.9224091309668,1.39573687631181,3.46631569054803,32.3694353349961,241.038769691887,-174.156714681552,0,0,-1.70974552178919E-05,-2.68917596085329E-05,1.42337474465827E-05
2013-01-01 07:00:00,1.15586556575752E-06,5.22160711818532E-06,-28.7888407276074,5.12017164714986E-07,0.294502053114554,-85.6166724134475,1.39860298199453,3.4663155842523,32.3238133673299,251.65741944969,-174.433166473768,0,0,-1.75419404744742E-05,-2.74544651005172E-05,1.46686677490156E-05
2013-01-01 08:00:00,1.15388917917447E-06,5.1604838280378E-06,-28.7888428417398,5.11413901617771E-07,-8.77719100087607,-85.6208214511442,1.40141726811099,3.46631533154234,32.2452491045885,260.809237002872,-174.433388734345,0,0,-1.79186266983428E-05,-2.79898153376531E-05,1.47964854028567E-05
2013-01-01 09:00:00,1.15448210374651E-06,5.19540825767201E-06,-28.788842182033,5.1146431127117E-07,-12.8916771508101,-79.7719086304661,1.40392107648825,3.46631522601602,32.0957406260296,261.549682600978,-178.151410999441,1.39016788134182,-1.42735529370258E-05,-1.79763705730728E-05,-2.80422414774072E-05,1.5363523720802E-05
2013-01-01 10:00:00,1.15649864805927E-06,5.26112143430003E-06,-28.7888417461419,5.122969721901E-07,-13.2489270874544,-58.8187840879415,1.40590368802928,3.46631516101334,31.4164227575115,240.965502482386,-180.281927797734,4.18634229702221,-3.17470113753401E-05,-1.79896058756629E-05,-2.81284153618781E-05,1.56210446094698E-05
2013-01-01 11:00:00,1.15577234439506E-06,5.24153264341069E-06,-28.7888417604797,5.12017502848159E-07,-13.7824244819939,-54.1738452011678,1.40728883989763,3.46631519624031,31.2920286400868,242.921484308849,-186.795946194899,4.75596042366728,-4.55546337513698E-05,-1.81048950163295E-05,-2.82536450545938E-05,1.55948189691485E-05
2013-01-01 12:00:00,1.15611497904773E-06,5.25182818631601E-06,-28.7888414387292,5.12087227095546E-07,-13.782423486225,-56.3469506156014,1.40868504524852,3.46631519032207,31.6947752304389,256.229615344913,-198.384239809591,4.80508834587062,-4.96045707026873E-05,-1.81307274154588E-05,-2.82293788740948E-05,1.55958048351426E-05
2013-01-01 13:00:00,1.15622668330916E-06,5.25534074079378E-06,-28.7888413625943,5.12186269772852E-07,-13.7824205563321,-64.8054790427256,1.41025544945771,3.4663151658565,31.8790775197593,263.583690012174,-196.883614369996,4.22303715527435,-4.57694704066932E-05,-1.81545487927566E-05,-2.82399439332318E-05,1.5624495621775E-05
2013-01-01 14:00:00,1.15635680197439E-06,5.23350527764557E-06,-28.7888426354171,5.12477812534421E-07,-13.782409761739,-82.689158230542,1.41165410167902,3.46631519938852,32.0684442361831,260.960501249352,-175.050892071015,2.70640940204118,-4.71732586000536E-05,-1.81338196068269E-05,-2.82631541852554E-05,1.55403694156425E-05
2013-01-01 15:00:00,1.1561591716415E-06,5.31120497362801E-06,-28.7888513769902,5.12253812379395E-07,-4.73156900477323,-85.191161586679,1.41247737659009,3.46631545356847,32.1868704406936,255.339245516831,-173.912518466465,0.521187363698782,-2.21360660005565E-05,-1.7408997966201E-05,-2.73168163210737E-05,1.4532319787208E-05
2013-01-01 16:00:00,1.15748003980982E-06,5.34940696067647E-06,-28.7888504515404,5.12570572409328E-07,1.71222716225117,-85.2099233449389,1.41305654302588,3.46631572896649,32.3494483785507,246.350059825939,-170.990361440396,0,0,-1.69693782388514E-05,-2.68000943645577E-05,1.47027559108871E-05
2013-01-01 17:00:00,1.16224678554047E-06,6.33429809078261E-06,-28.7646744328676,5.14967545234483E-07,0.334206530360205,-85.4945824864589,1.41364516521304,3.46631630365925,32.4333853546692,245.76259432561,-168.848920146876,0,0,-1.52110255940574E-05,-2.43339062397503E-05,1.1007055488054E-05
2013-01-01 18:00:00,1.16196780840442E-06,6.33162370001764E-06,-28.7776012064951,5.14954642749721E-07,3.60388518691095,-85.5185706809894,1.41429444337973,3.46631628949698,32.2248106698481,240.313067554895,-166.424231603167,0,0,-1.52149368649322E-05,-2.43870447143368E-05,1.10252200704042E-05
2013-01-01 19:00:00,1.16179951242659E-06,6.34800624222314E-06,-28.7745391824995,5.14968922457409E-07,5.37205964261135,-85.4419652637129,1.41481597017236,3.46631628380959,31.7593225697401,234.364150472239,-161.858189776945,0,0,-1.51944175178346E-05,-2.44129661365304E-05,1.09515627014459E-05
2013-01-01 20:00:00,1.16121696888947E-06,5.38532567420915E-06,-28.7661497413782,5.14895420388464E-07,4.86484694986628,-82.3921234026015,1.41527560755887,3.4663163033977,30.5807774774966,222.670021816431,-151.536995763679,0,0,-1.50263691656713E-05,-2.43425542830002E-05,1.31438126933527E-05
2013-01-01 21:00:00,1.16101992198061E-06,5.39103443802166E-06,-28.7569528000305,5.14892004947902E-07,4.37564975414881,-74.4056888400348,1.41567056034997,3.46631630785968,29.7528979837984,204.728428476738,-140.274352399075,0,0,-1.48244954893706E-05,-2.42238723091859E-05,1.30190787088496E-05
2013-01-01 22:00:00,1.16067257797681E-06,5.39497392856958E-06,-28.7514442499153,5.14841158928608E-07,4.11287897114426,-65.6044944747242,1.41593099428829,3.46631631062918,27.3645990973252,168.088666343453,-109.79048423608,0,0,-1.47418169440966E-05,-2.39192782231187E-05,1.29143061804731E-05
2013-01-01 23:00:00,1.16046392816487E-06,5.4003912069385E-06,-28.7417059703202,5.14920351010525E-07,3.83358195713059,-68.3944510756507,1.41617255179796,3.46631631275817,26.4300408784879,162.627477077976,-100.335463034208,0,0,-1.46682695723733E-05,-2.38625636720562E-05,1.28338302365968E-05
2013-01-02 00:00:00,1.16038400407416E-06,5.40113741398039E-06,-28.7281101295315,5.14908594334266E-07,3.625342804527,-66.2387607161601,1.41636639823884,3.46631631236432,26.6886770527925,158.511451636495,-98.4393147540919,0,0,-1.44488702936816E-05,-2.39124232911123E-05,1.27558445952901E-05
2013-01-02 01:00:00,1.16031328748026E-06,5.40409872412117E-06,-28.7027174193016,5.14908585965162E-07,3.54859289350732,-72.8973214083565,1.41658913661449,3.46631631384994,25.2764168225737,142.401955819921,-74.2078637931256,0,0,-1.44161490499667E-05,-2.36419073564599E-05,1.26877554999626E-05
2013-01-02 02:00:00,1.16029868429397E-06,5.40591632610971E-06,-28.715752772603,5.14764379171243E-07,3.51854067993684,-71.841146256716,1.41691463441376,3.46631631525325,23.5637969233887,129.164134953085,-60.2708356619831,0,0,-1.46656316502728E-05,-2.37977013988123E-05,1.26434032895646E-05
2013-01-02 03:00:00,1.16028490358176E-06,5.40782703167226E-06,-28.7236785709838,5.1472373177452E-07,3.59530850688949,-78.7422919423146,1.41738203144017,3.4663163159393,21.8193173287522,114.293553812822,-36.823938487719,0,0,-1.47679605748263E-05,-2.38632115177568E-05,1.26326398969908E-05
2013-01-02 04:00:00,1.16029604375591E-06,5.40805161175081E-06,-28.7350734217142,5.1468210934072E-07,3.73536298353654,-80.2427923442886,1.41825267499234,3.4663163135118,20.9817362374176,106.223075490696,-26.544908713744,0,0,-1.48923804196176E-05,-2.39708127881026E-05,1.26489283865645E-05
2013-01-02 05:00:00,1.16038064894178E-06,5.40509305233156E-06,-28.7521459662123,5.14647486437999E-07,4.65520274569634,-84.608986600363,1.41974878884893,3.46631630441489,20.9006118509599,98.3191829009379,-15.0979606612116,0,0,-1.49143893325577E-05,-2.41608237645279E-05,1.274814498146E-05
2013-01-02 06:00:00,1.16044119810437E-06,5.39940058863574E-06,-28.7581940600772,5.14590507203858E-07,4.1626947036152,-84.8139694604478,1.4216646736297,3.4663163029907,22.7704435503801,102.809147122228,-20.7561335118736,0,0,-1.49462140523061E-05,-2.42342763163416E-05,1.29195348219049E-05
2013-01-02 07:00:00,1.16039263999743E-06,5.39160666983713E-06,-28.7528265206201,5.14484951533672E-07,3.95373527885915,-85.0303121945144,1.42621763437024,3.4663162989342,24.6461501762062,111.232717009205,-30.6400284406125,0,0,-1.49797104727998E-05,-2.42329846322124E-05,1.3045832665272E-05
2013-01-02 08:00:00,1.16095816375095E-06,5.38509041122715E-06,-28.7534534766034,5.14476669488609E-07,3.96641015460524,-85.1803606826531,1.43053239193963,3.46631629544338,25.8540049202662,126.574117450414,-47.0555978613145,0,0,-1.5053029655035E-05,-2.42098984844203E-05,1.31445750943697E-05
2013-01-02 09:00:00,1.16330572219671E-06,5.39520711190739E-06,-28.7621198527638,5.147549118092E-07,4.2204885704987,-85.2712765407346,1.4326948439754,3.46631629483,26.3628233576358,143.751376364137,-65.195709273718,0.297385813722809,-1.04437307256384E-05,-1.51196238974088E-05,-2.41437090885946E-05,1.31885119207607E-05
2013-01-02 10:00:00,1.1652464810642E-06,5.4168801543264E-06,-28.7549912547367,5.15611151474586E-07,4.53889670946784,-85.2957492305869,1.43374095154764,3.46631630903145,27.6062590755061,155.953637223016,-79.4275529501334,0.78143345685693,-2.13048928115633E-05,-1.50443973712981E-05,-2.41365049710252E-05,1.32203458774984E-05
2013-01-02 11:00:00,1.1652268848214E-06,5.41975204983885E-06,-28.7761464467767,5.15568999837024E-07,4.72819566950492,-85.3090274344658,1.43449609777919,3.46631630710747,27.9066583520586,176.526266574995,-100.377720990455,0.702951946708406,-2.09902748513163E-05,-1.51283761987753E-05,-2.41315535151061E-05,1.31963185610919E-05
2013-01-02 12:00:00,1.16546815516634E-06,5.42542884861889E-06,-28.7780612353083,5.15648046022689E-07,5.06819272235323,-85.3308411618622,1.43684965162396,3.46631630353827,28.6004874472416,192.758496098606,-117.615542430315,0.696092809316452,-2.10749044395022E-05,-1.51667769350445E-05,-2.41382674940769E-05,1.31881658441698E-05
2013-01-02 13:00:00,1.16566217993363E-06,5.43146042812377E-06,-28.7778685671001,5.15750131190543E-07,5.52919601227262,-85.3346803297037,1.43772459091774,3.46631630115439,29.6853273456926,210.755373949801,-137.163987040757,0.70458804223847,-2.10943319862927E-05,-1.52080032749115E-05,-2.4171163313148E-05,1.31846651049614E-05
2013-01-02 14:00:00,1.16494070816415E-06,5.42283225172723E-06,-28.7835987691762,5.15580608372977E-07,5.88400492667598,-85.3427663916632,1.43829728986654,3.4663162963601,30.9956817888635,223.312653162796,-151.137508120911,0.468908207829254,-1.89991783223857E-05,-1.52706725639389E-05,-2.42463536615721E-05,1.31547646354423E-05
2013-01-02 15:00:00,1.16018205552541E-06,5.26113204224945E-06,-28.7888537755533,5.14022033750499E-07,5.89487000429143,-85.3721925204723,1.4388648372378,3.46631614090004,31.5182646623877,233.854571694716,-161.709870606425,0,0,-1.57250633814334E-05,-2.49197514654957E-05,1.34562370255566E-05
2013-01-02 16:00:00,1.16118660729694E-06,6.34980316700633E-06,-28.78795598891,5.14661021498038E-07,5.37262563666735,-85.5010261731316,1.43933198962076,3.46631628744975,32.0399089017212,241.386843270961,-169.114072980613,0,0,-1.53894985261276E-05,-2.4416952019664E-05,1.09883590727124E-05
2013-01-02 17:00:00,1.16143530249232E-06,6.36828077513916E-06,-28.7671819923479,5.14821160591962E-07,0.27583917768057,-85.5733347694316,1.43984610625509,3.46631629827226,32.4174274632382,247.435246600403,-170.392188125549,0,0,-1.53435121867493E-05,-2.4391886282789E-05,1.10777054337867E-05
2013-01-02 18:00:00,1.1549278575555E-06,5.96728892510712E-06,-28.6722893095434,5.12846631830467E-07,-4.2661736674609,-85.5195841463355,1.44045354781964,3.46631564095577,32.5899774578708,255.817777555776,-174.554503116703,0,0,-1.66187657456204E-05,-2.62425267145811E-05,1.14959590512437E-05
2013-01-02 19:00:00,1.15502392863498E-06,5.08517988896671E-06,-28.7015942494489,5.12913725236324E-07,-8.6004877683217,-85.3908514915575,1.4409318184795,3.46631564282603,32.3759386972995,262.930300962567,-177.218580939097,0,0,-1.66703662268195E-05,-2.62243007191902E-05,1.36840605791521E-05
2013-01-02 20:00:00,1.1549852847322E-06,5.09291677784794E-06,-28.7196499940507,5.12912652387448E-07,-8.58163231623015,-85.2370339373224,1.4414421479664,3.46631564142728,32.0997555545532,269.297833410467,-183.465057821674,0,0,-1.66413213113122E-05,-2.62006797863702E-05,1.36092175161122E-05
2013-01-02 21:00:00,1.15497262779536E-06,5.099229534069E-06,-28.7264899170728,5.12923367508267E-07,-8.55818282247677,-85.0654287547068,1.44183012986918,3.46631564222353,32.1540068639601,272.372574421125,-186.78265278262,0,0,-1.66473328750743E-05,-2.61937962259156E-05,1.35047277466008E-05
2013-01-02 22:00:00,1.15509298596822E-06,5.10593149013369E-06,-28.6924477916514,5.1296621053504E-07,-8.5176032535121,-84.8992680485432,1.44201923487128,3.46631564655866,32.5572309614645,276.498205791056,-191.552479649904,0,0,-1.66424486591908E-05,-2.62043155896966E-05,1.33906881173003E-05
