end,production_resource_name,start,avail_qty,nominal_power
2022-01-05 17:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-05 15:00:00+00:00,160,270.0
2022-01-05 15:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-05 15:00:00+00:00,160,270.0
2022-01-05 17:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-05 17:00:00+00:00,160,270.0
2022-01-05 17:45:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-05 17:30:00+00:00,160,270.0
2022-01-05 18:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-05 17:45:00+00:00,160,270.0
2022-01-05 23:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-05 18:00:00+00:00,130,270.0
2022-01-06 05:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-06 05:30:00+00:00,130,270.0
2022-01-06 06:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-06 05:30:00+00:00,130,270.0
2022-01-06 10:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-06 06:00:00+00:00,130,270.0
2022-01-06 10:15:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-06 10:00:00+00:00,100,270.0
2022-01-06 10:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-06 10:15:00+00:00,100,270.0
2022-01-06 11:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-06 10:30:00+00:00,0,270.0
2022-01-07 02:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-06 11:00:00+00:00,0,270.0
2022-01-07 02:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-07 02:00:00+00:00,0,270.0
2022-01-07 02:45:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-07 02:30:00+00:00,0,270.0
2022-01-07 03:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-07 02:45:00+00:00,110,270.0
2022-01-07 15:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-07 03:00:00+00:00,110,270.0
2022-01-23 09:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-23 09:15:00+00:00,135,270.0
2022-01-23 10:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-23 09:30:00+00:00,135,270.0
2022-01-23 18:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-23 10:00:00+00:00,135,270.0
2022-01-23 18:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-23 18:00:00+00:00,135,270.0
2022-01-23 18:45:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-23 18:30:00+00:00,135,270.0
2022-01-23 18:45:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-23 18:45:00+00:00,135,270.0
2022-01-30 10:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-01-30 06:00:00+00:00,172,270.0
2022-02-02 17:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-02-02 17:15:00+00:00,100,270.0
2022-02-02 17:15:00+00:00,Auvere kondensatsioonielektrijaam,2022-02-02 17:15:00+00:00,100,270.0
2022-02-02 18:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-02-02 17:30:00+00:00,100,270.0
2022-02-02 18:15:00+00:00,Auvere kondensatsioonielektrijaam,2022-02-02 18:00:00+00:00,100,270.0
2022-02-02 18:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-02-02 18:15:00+00:00,100,270.0
2022-02-02 19:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-02-02 18:30:00+00:00,0,270.0
2022-02-03 00:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-02-02 19:00:00+00:00,0,270.0
2022-02-08 05:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-02-07 19:00:00+00:00,180,270.0
2022-02-09 05:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-02-08 19:00:00+00:00,180,270.0
2022-02-10 05:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-02-09 19:00:00+00:00,180,270.0
2022-02-11 05:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-02-10 19:00:00+00:00,180,270.0
2022-03-03 00:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-03-02 13:00:00+00:00,187,270.0
2022-03-04 04:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-03-03 21:00:00+00:00,135,270.0
2022-03-08 05:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-03-07 20:00:00+00:00,200,270.0
2022-03-09 03:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-03-08 23:00:00+00:00,174,270.0
2022-03-09 03:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-03-09 03:00:00+00:00,100,270.0
2022-03-09 04:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-03-09 03:30:00+00:00,174,270.0
2022-03-11 00:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-03-09 22:00:00+00:00,185,270.0
2022-04-13 02:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-04-12 22:00:00+00:00,100,270.0
2022-04-14 19:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-04-14 16:00:00+00:00,0,270.0
2022-04-23 16:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-04-14 22:00:00+00:00,100,270.0
2022-05-04 21:15:00+00:00,Auvere kondensatsioonielektrijaam,2022-05-04 21:00:00+00:00,0,270.0
2022-05-04 21:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-05-04 21:15:00+00:00,0,270.0
2022-05-04 22:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-05-04 21:30:00+00:00,0,270.0
2022-06-04 15:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-06-04 15:15:00+00:00,0,270.0
2022-06-04 15:15:00+00:00,Auvere kondensatsioonielektrijaam,2022-06-04 15:15:00+00:00,0,270.0
2022-06-04 16:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-06-04 15:30:00+00:00,0,270.0
2022-06-05 06:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-06-04 16:00:00+00:00,0,270.0
2022-06-25 06:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-06-09 21:00:00+00:00,150,270.0
2022-06-25 13:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-06-25 07:00:00+00:00,0,270.0
2022-06-25 07:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-06-25 07:00:00+00:00,0,270.0
2022-07-19 10:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-07-19 09:30:00+00:00,0,270.0
2022-08-21 08:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-07-19 10:00:00+00:00,0,270.0
2022-08-25 21:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-08-21 08:00:00+00:00,145,270.0
2022-08-25 21:15:00+00:00,Auvere kondensatsioonielektrijaam,2022-08-25 21:00:00+00:00,220,270.0
2022-08-25 21:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-08-25 21:15:00+00:00,0,270.0
2022-08-25 22:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-08-25 21:30:00+00:00,0,270.0
2022-08-26 22:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-08-25 22:00:00+00:00,0,270.0
2022-08-28 06:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-08-28 05:30:00+00:00,0,270.0
2022-08-28 05:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-08-28 05:30:00+00:00,0,270.0
2022-08-28 07:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-08-28 06:00:00+00:00,0,270.0
2022-08-28 07:15:00+00:00,Auvere kondensatsioonielektrijaam,2022-08-28 07:00:00+00:00,0,270.0
2022-08-28 07:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-08-28 07:15:00+00:00,0,270.0
2022-09-01 04:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-08-31 20:00:00+00:00,150,270.0
2022-09-03 09:00:00+00:00,Auvere kondensatsioonielektrijaam,2022-09-01 22:00:00+00:00,215,270.0
2022-09-03 09:30:00+00:00,Auvere kondensatsioonielektrijaam,2022-09-03 09:00:00+00:00,215,270.0
2022-09-03 09:45:00+00:00,Auvere kondensatsioonielektrijaam,2022-09-03 09:30:00+00:00,215,270.0
