snapshot,DC_DE1 0-BE1 0,DC_GB0 0-NL1 0,DC_GB0 0-FR1 0,DC_GB0 0-GB2 0,DC_GB0 0-GB2 0,DC_GB0 0-FR1 0,DC_GB0 0-FR1 0,DC_FR1 0-GB0 0,DC_GB0 0-FR1 0,DC_GB0 0-DE1 0,DC_GB0 0-NL1 0,DC_GB0 0-BE1 0
2013-01-01 00:00:00,0.0123752502001517,149.887962697085,3644.98260095834,0.0597911233865982,0.0745273108021442,2551.483451116,3644.98240947343,0.0103258001458555,2551.48347504327,2551.4845520357,630.537788592588,1822.44520039421
2013-01-01 01:00:00,0.0123669933979466,1822.29276694314,3644.98259320441,0.0597879990248047,0.07472249382972,2551.48343581216,3644.98240171244,0.0103329267917187,2551.48345973987,2551.48454009646,2186.78645982972,1822.44522025658
2013-01-01 02:00:00,0.0123652129925072,1759.138372305,3644.98263915432,0.0597940142271617,0.0748026353281758,2551.48346100889,3644.98244765348,0.0103204465229736,2551.48348493765,2551.48452685902,2138.6795595924,1822.44532707649
2013-01-01 03:00:00,0.0122758275982624,1822.45103720209,3644.9826330842,0.0599468592513558,0.0747727545947081,2551.48345266817,3644.98244158368,0.0103235047868033,2551.48347659728,2551.48452327833,2186.94998615668,1822.4450257909
2013-01-01 04:00:00,0.0147125056029483,1822.46602601808,3644.98263837101,0.0598918089504399,0.0751392223502671,2551.48344961108,3644.9824468718,0.0103274189425133,2551.48347354028,2551.48450706456,2186.96515522525,1822.46861871747
2013-01-01 05:00:00,0.0165789434182725,1822.46560983911,3644.98250781824,0.0597604706848368,0.0750714373306048,2551.48332491162,3644.98231632834,0.0104826629471375,2551.48334884147,2551.48444932626,2186.96470262093,1822.47446148699
2013-01-01 06:00:00,0.0165097735591713,1822.46556159379,3644.9824999911,0.0450360697218305,0.0566638493363417,2551.48330221307,3644.98230850706,0.0104856417613026,2551.48332614392,2551.48440553293,2186.96466874407,1822.47433425218
2013-01-01 07:00:00,0.0165744464498455,1822.46554171898,3644.98454706899,0.0451069751536443,0.0570587475965066,2551.48521813883,3644.98435553407,0.00935247790716854,2551.48524206703,2551.48435488594,2186.96466193416,1822.47433297617
2013-01-01 08:00:00,0.0159778223234669,1822.46554244086,3644.98257238693,0.0450145545595277,0.0568504518724291,2551.48334632197,3644.98238092848,0.0104390602889387,2551.48337025243,2551.48455684965,2186.96468677821,1822.47391803532
2013-01-01 09:00:00,0.0158398936358581,1822.46983034132,3644.98339318366,0.0586911953504831,0.0722002630209041,2551.48407799918,3644.98320173742,0.0100510845152617,2551.48410192726,2551.48525589681,2186.96913013413,1822.47572328095
2013-01-01 10:00:00,0.0151635585510765,1822.46981670444,3644.98342918431,0.0587605939223399,0.0732814541178939,2551.48409545298,3644.98323775448,0.0100521326609347,2551.48411938009,2551.48527523678,2186.96913252854,1822.47415725771
2013-01-01 11:00:00,0.013795481799299,1822.46976685113,3644.98347287592,0.0586887540201479,0.0739120478701514,2551.48412233725,3644.98328145009,0.0100378882101371,2551.48414626377,2551.48527686909,2186.96909672181,1822.46930964159
2013-01-01 12:00:00,0.0139248905676151,1822.46973699285,3644.98330266134,0.0588072453439382,0.0744841943193591,2551.48397580586,3644.98311124405,0.0102183457209862,2551.48399973285,2551.48517572783,2186.96907185648,1822.46931231447
2013-01-01 13:00:00,0.0145299929727688,1822.46558624142,3644.98327757464,0.0588268351546418,0.0746568000543562,2551.48395869022,3644.98308615855,0.0102051095183508,2551.48398261756,2551.48485893306,2186.96482000925,1822.46919079105
2013-01-01 14:00:00,0.00621558614533382,1822.46922589182,3644.98562223148,0.0578687484276674,0.0734789248827431,2551.48619847137,3644.98543073534,0.00884871715287682,2551.48622239646,2551.49163909089,2186.96850256526,1822.46877210926
2013-01-01 15:00:00,0.0494011045499549,1822.46467563686,3644.99024916827,0.0450045446466439,0.0569667072986117,2551.49061387337,3644.99005754551,0.00588089381453596,2551.49063779377,2551.49146934999,2186.96376091025,1822.49258604819
2013-01-01 16:00:00,0.104310536448624,1822.46473724894,3644.99218445482,0.0599672534843448,0.0751064957460774,2551.49242353277,3644.9919928135,0.00453233968732096,2551.49244745356,2551.49148508272,2186.96381028939,1822.4922422277
2013-01-01 17:00:00,0.0571626913270978,1822.46474801664,3644.99217619531,0.0593406925938019,0.0731803973261726,2551.49241440187,3644.99198455682,0.00453901214054155,2551.49243832236,2551.49149281051,2186.96382304997,1822.49223874237
2013-01-01 18:00:00,0.100503606276641,1822.46475274393,3644.99217218015,0.0589282114110015,0.07230540727051,2551.49241100433,3644.99198054213,0.00454481287604526,2551.49243492476,2551.49149957492,2186.96383292417,1822.4922619605
2013-01-01 19:00:00,0.102770038837656,1822.46473654363,3644.99218015635,0.0586990073434105,0.0718107608584543,2551.49241804984,3644.99198851829,0.00453680077390103,2551.49244197023,2551.49151821086,2186.9638303617,1822.49224132846
2013-01-01 20:00:00,0.0880368955784187,1822.4646787316,3644.99218296708,0.110986420454646,0.131952789989981,2551.49242035084,3644.99199132899,0.00453373090746467,2551.49244427135,2551.49153072388,2186.96379631537,1822.49200307729
2013-01-01 21:00:00,0.0641269000321163,1822.46454648524,3644.99218093233,0.110199284657295,0.130952990586933,2551.49241790358,3644.99198929469,0.00453418609373073,2551.49244182404,2551.49153417651,2186.96370428254,1822.49136743146
2013-01-01 22:00:00,0.104156561037153,1822.46440794261,3644.9922033219,0.110111215974383,0.132608097038999,2551.49243704052,3644.9920116839,0.00450946743322766,2551.49246096106,2551.49070104251,2186.96363210003,1822.49139621658
2013-01-01 23:00:00,0.0133077874977259,1822.46438067105,3644.99221067287,0.109804266997159,0.132112987594485,2551.49244360234,3644.99201903478,0.00449999233286214,2551.49246752296,2551.49071860893,2186.9636131201,1822.49153187819
2013-01-02 00:00:00,0.123300882725368,1822.46420877627,3644.99217900344,0.10944860111433,0.131199328910223,2551.49241534933,3644.99198736672,0.00452890668064317,2551.49243926969,2551.49071627472,2186.96342493431,1822.49157875467
2013-01-02 01:00:00,0.105966094508407,1822.46352774588,3644.9921763395,0.108725881079036,0.127843601548625,2551.49241314402,3644.991984703,0.00452596391246995,2551.49243706437,2551.49071210186,2186.96273647705,1822.49136166624
2013-01-02 02:00:00,0.103103762343949,1822.46258244416,3644.99217944923,0.109446003497309,0.130608132958414,2551.4924173313,3644.99198781293,0.00452292838504904,2551.49244125166,2551.49070544904,2186.96176546537,1822.4913885908
2013-01-02 03:00:00,0.0234531390812483,1822.46246801316,3644.99217608361,0.10994249246962,0.132060896506079,2551.49241445035,3644.99198444769,0.00451652668827893,2551.49243837081,2551.49070609089,2186.96164368625,1822.49144155125
2013-01-02 04:00:00,0.0148931807696267,1822.46244108178,3644.99217955511,0.111071101029097,0.134882976372625,2551.49241760669,3644.99198791938,0.00451684397409159,2551.49244152701,2551.49155165627,2186.96163146073,1822.49215250137
2013-01-02 05:00:00,0.0385422089969867,1822.4623071947,3644.99220516329,0.0604989743725569,0.0782945942859334,2551.49244177336,3644.99201352727,0.00449551510413937,2551.49246569363,2551.49169411985,2186.9616302017,1822.49243841538
2013-01-02 06:00:00,0.786273489873094,1822.4618839367,3644.99220399259,0.0611561537369704,0.0807076156332706,2551.49244043054,3644.992012357,0.00449365042878014,2551.49246435095,2551.49176035327,2186.96119468614,1822.49315950175
2013-01-02 07:00:00,0.666739418617168,1822.46264928916,3644.99219802286,0.0606850831704064,0.0792327728377071,2551.49243447802,3644.99200638775,0.00449314869336149,2551.49245839831,2551.49171055467,2186.9619513825,1822.49317483332
2013-01-02 08:00:00,1822.41199927497,1822.46236830844,3644.99217542725,0.0598905151436204,0.0755096260656645,2551.49241470056,3644.99198379261,0.0044948949911122,2551.49243862081,2551.49093507273,2186.96152385167,1822.49314545534
2013-01-02 09:00:00,334.764678142778,1822.46215218797,3644.99173752449,0.0596545940135901,0.0747003700530273,2551.49200941051,3644.99154589741,0.00479758386075051,2551.49203333149,2551.49088661514,2186.96129594111,1822.49255089845
2013-01-02 10:00:00,0.660707534728026,1822.46217965468,3644.99173342496,0.0597243529414896,0.0748786263725088,2551.49200671733,3644.99154179693,0.0047988702717704,2551.49203063831,2551.49088187302,2186.96131527842,1822.4924796207
2013-01-02 11:00:00,0.644238573863355,1822.46217782605,3644.99174054422,0.0598919902641898,0.0754461068537784,2551.49201358026,3644.99154891405,0.00479305661761215,2551.49203750143,2551.4908776317,2186.96129802383,1822.49248480256
2013-01-02 12:00:00,0.651097371645282,1822.46219564699,3644.99176166084,0.0597813501724977,0.0752621329867734,2551.49203162881,3644.99157002771,0.00477853006464649,2551.49205555023,2551.49086344137,2186.9613129847,1822.49249669276
2013-01-02 13:00:00,340.682626937404,1822.4622541267,3644.99172448883,0.0596901097384654,0.0749763050013008,2551.49199761464,3644.99153286155,0.00480741995429987,2551.4920215354,2551.49082991666,2186.96136649918,1822.49255966611
2013-01-02 14:00:00,0.607694829435088,1822.46226927836,3644.99173117668,0.0596982285952388,0.0749898379633179,2551.4919954319,3644.99153955213,0.00480627661764443,2551.49201935222,2551.49150904393,2186.96136346878,1822.49315458771
2013-01-02 15:00:00,0.847807058268073,1822.46227415909,3644.99274080251,0.0599293782260506,0.0755561763905705,2551.49291000184,3644.99254916011,0.00414015363929558,2551.49293392077,2551.49149743399,2186.96135870696,1822.49311709291
2013-01-02 16:00:00,0.845385848599595,1822.46225708861,3644.99273406062,0.0599038095731302,0.0753839222083176,2551.49288477199,3644.99254241954,0.00417277150229025,2551.49290869021,2551.49149431347,2186.9613372422,1822.49311146958
2013-01-02 17:00:00,0.827826290805552,1822.46223138802,3644.9927190529,0.0596543297805883,0.0745990776580046,2551.49286720245,3644.99252741179,0.00419670488760616,2551.49289112058,2551.49148903193,2186.96130476869,1822.49310944313
2013-01-02 18:00:00,0.823198493650566,1822.46220525793,3644.99271524341,0.0598588690419758,0.0753216452536979,2551.49285960696,3644.99252360195,0.00420863117895292,2551.4928835252,2551.49149496825,2186.9612782217,1822.49310935897
2013-01-02 19:00:00,0.780809732262826,1822.46217703984,3644.99272337041,0.0599100375723606,0.0761687104317668,2551.49286016626,3644.99253172738,0.00421355555879637,2551.49288408436,2551.49152227347,2186.96125064317,1822.49311422443
2013-01-02 20:00:00,0.724361888340165,1822.46230451569,3644.99274251388,0.0596711169949429,0.07518537916325,2551.4928650377,3644.99255086704,0.00421479521198579,2551.49288895594,2551.49153528568,2186.96138886846,1822.49313237556
2013-01-02 21:00:00,0.108467833951435,1822.46513131212,3644.99280767994,0.0601713855987097,0.0734722448550954,2551.49290990786,3644.99261602741,0.00418726454271375,2551.49293382595,2551.49161342503,2186.96429574713,1822.4925786632
2013-01-02 22:00:00,1.14703666698273,1822.46764514801,3644.99257448561,0.0600120876232254,0.0702602776882613,2551.49267200864,3644.99238283967,0.00438877716930132,2551.49269592675,2551.49095027462,2186.96686185637,1822.49268085146
2013-01-02 23:00:00,0.735681340326263,1822.46741436453,3644.99255659659,0.0583072370249327,0.0661784817912509,2551.49264336141,3644.99236494805,0.00441009655590855,2551.49266727959,2551.49089473395,2186.96660768672,1822.49266926265
2013-01-03 00:00:00,0.790937155946939,1822.47459142488,3644.99262265914,220.437345961485,2287.72942195335,2551.49270043201,3644.99243100328,0.00437309425038107,2551.4927243503,2551.49104250165,2186.97393848838,1822.49298275117
2013-01-03 01:00:00,0.805824649037847,1822.49422377713,3644.99469937457,209.201052615577,3308.69305056684,2551.49470195104,3644.99450768042,0.00285521553398466,2551.49472587084,2551.49502867597,2186.99408473524,1822.49631069564
2013-01-03 02:00:00,0.808329571747835,1822.4942384356,3644.99471258791,215.001572999686,3138.20472173649,2551.49471383248,3644.99452089365,0.00284300389519927,2551.49473775237,2551.49504526431,2186.99409956957,1822.49631702818
