snapshot,DC_DE1 0-BE1 0,DC_GB0 0-NL1 0,DC_GB0 0-FR1 0,DC_GB0 0-GB2 0,DC_GB0 0-GB2 0,DC_GB0 0-FR1 0,DC_GB0 0-FR1 0,DC_FR1 0-GB0 0,DC_GB0 0-FR1 0,DC_GB0 0-DE1 0,DC_GB0 0-NL1 0,DC_GB0 0-BE1 0
2013-01-01 00:00:00,1349.99442109345,0.120328264014136,2699.98373912108,0.130109829512531,0.173650195942401,1889.98297418794,2699.98361006811,0.0134893431325482,1889.98299115965,0.0155967500516213,0.122025708138028,1349.99048536838
2013-01-01 01:00:00,1349.99107284135,131.163497624584,2699.98368124042,0.12997530637742,0.173381620359357,1889.98293347507,2699.98355219833,0.0135153790904256,1889.98295044584,0.103473139937496,1278.98112024383,1349.99052711493
2013-01-01 02:00:00,1349.99106631942,84.4865213492155,2699.98355506318,0.128852232497647,0.172064254865756,1889.98279969503,2699.98342604613,0.0135986384992937,1889.98281667516,0.134643046097834,289.807757085243,1349.99043142893
2013-01-01 03:00:00,1349.99089181842,91.0334388474816,2699.98746076497,0.124806106223675,0.165472195132641,1889.98685031178,2699.9873311719,0.0105276791049284,1889.98686709229,0.111489743692599,365.999591573171,1349.99035088423
2013-01-01 04:00:00,1349.98931845873,1346.53320062604,2699.98817470873,0.130006705320039,0.173317382959421,1889.98755111934,2699.98804502108,0.00998610552352,1889.98756787469,1889.09378341171,1616.65665210106,1349.99019616456
2013-01-01 05:00:00,1349.98394569539,1345.38457717392,2699.98832828118,0.132649759619282,0.176719188805315,1889.98766681676,2699.98819856835,0.009912069830561,1889.98768357028,1889.96477715062,1615.5529680137,1349.99018477925
2013-01-01 06:00:00,1349.98454228633,1345.33172129075,2699.98851794319,0.15138730577039,0.202293395167793,1889.98781188839,2699.98838819816,0.00982255906570835,1889.9878286396,1889.97083223192,1615.57051043217,1349.9910748265
2013-01-01 07:00:00,1349.98457088256,1345.18559620271,2699.98868522474,0.125442844674963,0.167340128815129,1889.98795582231,2699.98855545363,0.00972638130541248,1889.98797257093,1889.97128424518,1615.44933232916,1349.99115840486
2013-01-01 08:00:00,1349.98447243183,1342.61059545821,2699.98876722651,0.246621699433286,0.329406871334801,1889.98804687703,2699.98863744651,0.00965594428220235,1889.98806362271,1889.97193082926,1613.22197833075,1349.9912343351
2013-01-01 09:00:00,1349.98396323976,1349.98862404618,2699.99374629655,0.586095225689266,0.776499206838455,1889.99335913894,2699.99361607409,0.0053351151588978,1889.99337572224,1889.99079034947,1619.98871717227,1349.99505753308
2013-01-01 10:00:00,1349.98603843762,1349.98856136185,2699.99371982454,0.0392983308307987,0.0513729831436859,1889.99334159688,2699.99358960529,0.00534741956230034,1889.99335818008,1889.99083110007,1619.98864424839,1349.99524917837
2013-01-01 11:00:00,1349.98385203814,1349.98868724535,2699.99377910858,0.0402308009369644,0.0540386832686473,1889.99340128451,2699.99364888456,0.00529619030383938,1889.99341786665,1889.9910179338,1619.98876443916,1349.99508900504
2013-01-01 12:00:00,1349.98171484602,1349.98883260777,2699.9938346105,0.0410446372614218,0.0562190848951373,1889.99345104969,2699.99370438101,0.00525645787804378,1889.99346763126,1889.9915748498,1619.98890763364,1349.9951303952
2013-01-01 13:00:00,1349.98165822196,1349.98884962327,2699.99380444515,0.040508291038386,0.0528561974708349,1889.9934056087,2699.99367421559,0.00530065463633173,1889.99342219161,1889.99149918239,1619.98891918892,1349.99508829986
2013-01-01 14:00:00,1349.97955891099,800.777391702322,2699.98929934909,0.00915156923354568,0.0117263250749991,1889.98858853765,2699.9891694986,0.00926244839374942,1889.98860526275,1889.97799697962,1515.00539607748,1349.9908142068
2013-01-01 15:00:00,309.59370954982,1349.85970273741,2699.98092274248,0.0479234014128732,0.0611133493113876,1889.9793739392,2699.9807942175,0.0151983035156491,1889.97939122406,1889.97541358204,1619.86053212129,1349.98300159799
2013-01-01 16:00:00,1349.86241915534,1347.79810465566,2699.98121003471,0.0332218459909136,0.0423210447026985,1889.97953626314,2699.9810814801,0.0148998713305369,1889.97955356267,1889.9724181403,1617.854260659,1349.98323525816
2013-01-01 17:00:00,1349.85756469218,502.564003554228,2699.98102048348,0.0330622117101337,0.0427219801828161,1889.97932004625,2699.98089196696,0.0150084752166368,1889.97933736333,1889.97178667249,1513.89220523394,1349.98296313816
2013-01-01 18:00:00,1349.85915208569,119.408792382204,2699.98087242335,0.0331787156779704,0.0428762532198067,1889.97918355825,2699.98074392909,0.0150792173243212,1889.97920087962,1889.97123264376,1067.66748495266,1349.98287900256
2013-01-01 19:00:00,1349.98405344648,368.271281371626,2699.97714819217,0.0332461802709699,0.0432028999849203,1889.97517738953,2699.97702056557,0.01726411409782,1889.97519506398,171.535236804271,1499.41106998867,1349.98611529202
2013-01-01 20:00:00,1349.98765230862,116.636801033342,2699.97844663529,0.0362594360521588,0.0474267745260561,1889.97662990875,2699.97831867221,0.016558560337337,1889.97664743495,0.140945122375386,1074.78675794915,1349.98782259785
2013-01-01 21:00:00,1349.98902469652,3.72768163770335,2699.97827641145,0.0363434758645869,0.0475715588661767,1889.97648507824,2699.97814848148,0.0166267710870053,1889.97650261167,0.0806128403484612,3.90628971104179,1349.98833172042
2013-01-01 22:00:00,1349.98901145575,0.142902673615951,2699.9764412222,0.0330823960970605,0.0430678654944631,1889.97453266475,2699.97631374763,0.0175702961440193,1889.97455038046,0.0680532311621532,0.145026926738759,1349.98777778439
2013-01-01 23:00:00,1349.98762966411,0.184027832738937,2699.9773903108,0.0889909319495013,0.117084495322472,1889.9755550234,2699.97726259658,0.0170719164131041,1889.97557264251,0.0753389612359481,0.186615268679768,1349.98629145951
2013-01-02 00:00:00,1349.98903772397,0.0824579819821713,2699.97281150453,0.0927714565970869,0.122845876110894,1889.97062096626,2699.97268505591,0.019309480594893,1889.97063910522,0.0515158444726351,0.0836158529087028,1349.98686920244
2013-01-02 01:00:00,1349.98909869346,0.0288281322274974,1660.15903186609,0.0742014462079375,0.097381124004753,1260.63487272121,2584.64355688065,0.0466038412192051,1653.31531511206,0.0222060670383508,0.0292326399780159,1349.97747603145
