snapshot,AC_BE1 0-FR1 0,AC_BE1 0-NL1 0,AC_DE1 0-FR1 0,AC_DE1 0-NL1 0
2013-01-01 00:00:00,2466.24619211468,-6488.82191013012,1745.63371928841,-7796.83670163806
2013-01-01 01:00:00,2431.69535749825,-7061.42255579354,1711.86543770711,-8499.08737152146
2013-01-01 02:00:00,2360.06327637722,-7023.05492514763,1656.39147327959,-8453.37725791415
2013-01-01 03:00:00,3158.83632973775,-6876.92544963391,2213.21631965925,-8283.57335716535
2013-01-01 04:00:00,3017.15132503572,-6749.90132769046,2116.50566763768,-8130.13162632367
2013-01-01 05:00:00,2312.67346814846,-6675.31166140958,1625.02676203763,-8039.38637079897
2013-01-01 06:00:00,2338.64907228096,-6607.04185845433,1641.07584326232,-7956.56087399955
2013-01-01 07:00:00,2368.84975450582,-6594.61717185492,1657.39207513489,-7938.99414897598
2013-01-01 08:00:00,2427.55773770625,-6588.27720016972,1697.84097461656,-7930.70824882282
2013-01-01 09:00:00,2467.50583699925,-6613.17289065282,1722.92679745015,-7959.15156815957
2013-01-01 10:00:00,2422.6675322297,-6432.12804983213,1691.63348621023,-7743.57440600792
2013-01-01 11:00:00,2425.74218596721,-6588.21182246079,1693.76093830113,-7929.35874265125
2013-01-01 12:00:00,2407.67552587656,-6683.87083569213,1681.16112236498,-8046.46634554501
2013-01-01 13:00:00,2377.21306722521,-6593.17036854576,1659.88966976513,-7940.50448150778
2013-01-01 14:00:00,2339.39116509301,-6716.80661148655,1633.48378859612,-8083.45994119114
2013-01-01 15:00:00,-476.614437931202,-6820.60838492994,-332.796700288216,-8209.5067901469
2013-01-01 16:00:00,55.7849895790894,-6763.00202035742,38.9529653404266,-8145.56665258634
2013-01-01 17:00:00,-24.8724729136293,-6792.60532278177,-17.3663550296393,-8178.47887187736
2013-01-01 18:00:00,162.219608734973,-6836.6609008739,113.27131824016,-8234.7602868962
2013-01-01 19:00:00,160.461649802335,-6781.46677965459,112.044095648832,-8167.6012630568
2013-01-01 20:00:00,263.065103635098,-6794.14577321589,183.687390278562,-8183.59618236199
2013-01-01 21:00:00,730.623780307044,-6877.61051841787,510.161854596025,-8284.55082961647
2013-01-01 22:00:00,2254.7607240261,-6901.17266784015,1574.3955247905,-8311.07933590605
2013-01-01 23:00:00,2188.60046887868,-6580.71703736439,1528.20082023258,-7909.85733890754
2013-01-02 00:00:00,2076.07015449699,-6878.17053052821,1449.62424507269,-8282.73687817141
2013-01-02 01:00:00,1862.23399802898,-6396.33004783728,1300.31243052963,-7682.12104723848
2013-01-02 02:00:00,1798.02195471438,-6347.96776928312,1255.47616791,-7622.88234335365
2013-01-02 03:00:00,192.525492944745,-6091.0751115397,134.432969329096,-7306.66202072995
2013-01-02 04:00:00,1074.92245757626,-5884.22282358947,750.56954381841,-7051.16570400279
2013-01-02 05:00:00,2209.34038273178,-5364.67067995122,1542.68223782215,-6413.75188822347
2013-01-02 06:00:00,-930.867782611278,-5426.78836449582,-649.980362239413,-6486.12857495936
2013-01-02 07:00:00,262.063202742428,-4418.04692266152,182.987544077112,-5292.43702933756
2013-01-02 08:00:00,-2273.93538427495,-2853.81024610766,-1584.35983753548,-3441.95931432013
2013-01-02 09:00:00,436.212915884486,-4059.10689027322,304.588318118982,-4866.38042920083
2013-01-02 10:00:00,110.674653651234,-4546.9992394512,77.2801872598098,-5441.69458352951
2013-01-02 11:00:00,-1381.22017042441,-3525.45305547492,-964.440295732269,-4231.77893847787
2013-01-02 12:00:00,-1787.96268160353,-4326.07643765724,-1248.44961189307,-5181.02169579416
2013-01-02 13:00:00,-1700.6422559979,-5317.9145918451,-1187.47809083877,-6358.39094839184
2013-01-02 14:00:00,-1422.368511277,-6355.80645219344,-993.172502034946,-7652.38177006176
2013-01-02 15:00:00,-1773.61405305139,-6392.43189815964,-1238.42634629697,-7697.17011337788
2013-01-02 16:00:00,1376.24217290031,-6399.64873408375,960.966339944668,-7705.54610440122
2013-01-02 17:00:00,1677.60644225958,-6383.01714969755,1171.3950030974,-7684.52775505579
2013-01-02 18:00:00,106.00698201536,-6392.94610376452,74.0207826026361,-7695.96396972922
2013-01-02 19:00:00,1075.83518865337,-6476.13862174144,751.206583677482,-7798.18395629604
2013-01-02 20:00:00,1770.82023884933,-6535.57050724125,1236.49084785967,-7868.25229889489
2013-01-02 21:00:00,2294.21209775796,-6602.14020396423,1631.76401513451,-7946.41430548722
2013-01-02 22:00:00,2332.99406084695,-6834.02319995547,1638.99287735159,-8226.79758308519
2013-01-02 23:00:00,2165.69995781082,-6797.11328591701,1512.20944482017,-8185.65825802
2013-01-03 00:00:00,2393.27606245071,-6849.41720424719,1682.10180227978,-8249.57162962719
2013-01-03 01:00:00,2563.7324338384,-6810.35484292168,1799.44862451957,-8199.74028636424
2013-01-03 02:00:00,2470.55362978832,-6763.08368384812,1731.72601130767,-8141.21637519397
2013-01-03 03:00:00,2285.36562921225,-6753.3850712344,1600.75815199554,-8128.34698281716
2013-01-03 04:00:00,2296.73516929872,-6741.67545579871,1607.63483194487,-8113.76342577609
2013-01-03 05:00:00,3510.23516825507,-6741.91798418623,2452.91093820636,-8114.44110846695
2013-01-03 06:00:00,3465.84262326129,-6741.99981118837,2421.39037027063,-8114.97498618343
2013-01-03 07:00:00,3630.31403573265,-6711.34221388948,2534.75124389427,-8077.40880503919
2013-01-03 08:00:00,2411.53844510181,-6673.95893368372,1683.82805764775,-8032.70923870814
2013-01-03 09:00:00,2272.81601004977,-6669.95420822024,1589.75390641492,-8028.78518353713
2013-01-03 10:00:00,2243.14000204628,-6521.87176521814,1571.19675792725,-7847.59073429044
2013-01-03 11:00:00,2144.98753067095,-6524.14686692388,1497.80659016898,-7850.00713257364
2013-01-03 12:00:00,2039.25444095167,-5206.90216140738,1423.91842221209,-6225.57565358788
2013-01-03 13:00:00,2275.93262525854,-4942.53668584015,1597.19842053544,-5912.88750148173
2013-01-03 14:00:00,-548.526173875705,-4684.52749933983,-383.008913627887,-5608.09876945305
2013-01-03 15:00:00,2257.91672009725,-4397.13705749977,1581.34455328304,-5268.49461436278
2013-01-03 16:00:00,2269.33957858779,-5403.58168064022,1590.49694782066,-6460.33992678621
2013-01-03 17:00:00,2579.50009559294,-5469.53489224094,1805.14997459792,-6539.13613741714
2013-01-03 18:00:00,2268.68821652744,-5449.12102338848,1586.9503824342,-6515.09865009345
2013-01-03 19:00:00,2259.14085426875,-5402.97725406183,1579.44341090552,-6459.69692157978
2013-01-03 20:00:00,2259.76921257238,-5343.09251597262,1579.9011878811,-6387.68343966637
2013-01-03 21:00:00,2278.46887041659,-6498.14048489696,1593.46363695723,-7822.60172954146
2013-01-03 22:00:00,2266.02707709938,-6477.9886840672,1583.39726732274,-7799.24298303774
2013-01-03 23:00:00,2246.19258727547,-6510.2168422432,1570.72473267024,-7838.75694583415
2013-01-04 00:00:00,2793.9830146554,-6450.49353757818,1952.86215980243,-7766.96561475654
2013-01-04 01:00:00,2229.21502324146,-6408.93075117803,1558.27219407429,-7715.51030148894
