"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000LAGA3","LAGA","905","905","GB","400","19.06.2008",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000SPLNF","SPLN","903","903","GB","400","25.02.2004",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000KEAD4","KEAD","893","893","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000SVRP6","SVRP","850","850","GB","275","13.11.2009",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000ROCKK","ROCK","830","830","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000SUTBW","SUTB","819","819","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000SHBAT","SHBA","810","810","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000DAMCL","DAMC","805","805","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000COSO2","COSO","800","800","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000LBARK","LBAR","735","735","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000LARYWP","LARYW","720","720","GB","400","15.11.2011",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN0000RYHPSI","RYHPS","715","715","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000MEDPZ","MEDP","700","700","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN0000KILNSJ","KILNS","680","680","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN00000EAAOS","EAAO","680","680","GB","400","02.07.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000GRGBW9","GRGBW","668","668","GB","400","25.11.2009",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000GYMRWD","GYMRW","592","592","GB","400","08.08.2012",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000BEATOG","BEATO","588","588","GB","400","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN0000SHBABF","SHBAB","580","580","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000RCBKOV","RCBKO","565","565","GB","400","07.08.2017",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Nuclear","48WSTN00000OLDSS","OLDS","560","560","GB","275","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN1000WHILWQ","WHILW","560","560","GB","275","27.09.2007",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000BAGE8","BAGE","552","552","GB","275","14.02.2002",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Pumped Storage","48WSTN00000CRUAC","CRUA","440","440","GB","275","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000CDCLQ","CDCL","440","440","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000GYARR","GYAR","420","420","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000SHOSS","SHOS","420","420","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000EECLC","EECL","408","408","GB","275","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000PETEV","PETE","405","405","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000DDGNO3","DDGNO","402","402","GB","400","01.08.2018",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000CORBV","CORB","401","401","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN000KLYN-A4","KLYN-A","400","400","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000RMPNON","RMPNO","400","400","GB","400","13.12.2017",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Pumped Storage","48WSTN0000LNMTHP","LNMTH","399","399","GB","270","03.07.2014",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN00000FFESK","FFES","384","384","GB","275","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000WDNSWF","WDNSW","382","382","GB","400","31.08.2012",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000WDNSOV","WDNSO","382","382","GB","400","26.08.2015",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000WLNYWV","WLNYW","366","366","GB","400","28.10.2010",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Hard coal","48WSTN00000USKMZ","USKM","363","363","GB","275","05.08.2004",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000GAOFOT","GAOFO","352","352","GB","132","01.09.2020",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Biomass","48WSTN0000WILCTF","WILCT","333","333","GB","275","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000WLNY3F","WLNYW3","330","330","GB","400","30.10.2017",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000WLNY4D","WLNYW4","329","329","GB","400","06.11.2017",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN00000FOYEQ","FOYE","320","320","GB","275","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000SHRSW3","SHRSW","314","314","GB","400","28.10.2010",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000SEELA","SEEL","299","299","GB","400","25.04.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Biomass","48WSTN0000TSREPZ","TSREP","285","285","GB","275","04.12.2018",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000LNCSW1","LNCSW","269","269","GB","400","28.06.2011",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000BRGGA","BRGG","268","268","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000DEEP3","DEEP","260","260","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000BRBEOT","BRBEO","254","254","GB","275","01.12.2016",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000BRYPC","BRYP","245","245","GB","275","15.08.2003",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000DERWO","DERW","236","236","GB","275","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000ROOS5","ROOS","229","229","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000KLGLWM","KLGLW","228","228","GB","275","01.12.2016",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000STLGW3","STLGW","225","225","GB","132","18.01.2018",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000HMGTOR","HMGTO","219","219","GB","400","21.06.2014",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000WTMSOT","WTMSO","210","210","GB","275","27.03.2014",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000GRIFWQ","GRIFW","204","204","GB","132","26.01.2011",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000CRYRBT","CRYRB","200","200","GB","132","11.12.2009",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000CLDNW2","CLDNW","198","198","GB","275","04.08.2011",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000CLDCWZ","CLDCW","196","196","GB","275","04.08.2011",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000FELLH","FELL","180","180","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000GNFSWJ","GNFSW","165","165","GB","400","01.07.2009",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN00000SLOY0","SLOY","153","153","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000FAWNX","FAWN","150","150","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000GRMOP","GRMO","144","144","GB","275","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000FALGWS","FALGW","144","144","GB","400","04.09.2012",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN000TAYL-G3","TAYL-G","144","144","GB","275","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN00000INDQH","INDQ","140","140","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000FAARW2","FAARW","140","140","GB","33","19.09.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN00000BLLAV","BLLA","134","134","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000HADHW8","HADHW","130","130","GB","132","08.10.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000CLDSWO","CLDSW","128","128","GB","275","28.10.2010",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000HRSTWC","HRSTW","126","126","GB","132","20.08.2013",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000ARCHW6","ARCHW","120","120","GB","275","03.08.2010",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000BEINWN","BEINW","109","109","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000BHLAWZ","BHLAW","108","108","GB","132","18.12.2017",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Oil","48WSTN000LITT-G4","LITT-G","105","105","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Oil","48WSTN000DIDCGTK","DIDCGT","100","100","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN0000GLNDOL","GLNDO","100","100","GB","132","06.11.2008",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Oil","48WSTN00000COWEA","COWE","100","100","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN1000FDUNTQ","FDUNT","99","99","GB","0","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000ABRBON","ABRBO","99","99","GB","275","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN0000CABEUM","CABEU","98","98","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN000DRAXXGK","DRAXXG","96","96","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000RHYFWK","RHYFW","90","90","GB","400","15.02.2011",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN00000RRWWZ","RRWW","90","90","GB","275","26.05.2010",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN00000RREWF","RREW","90","90","GB","275","26.05.2010",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000BOWLWY","BOWLW","90","90","GB","400","24.06.2010",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000BURBWH","BURBW","90","90","GB","275","03.06.2008",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN0000CACON2","CACON","87","87","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000DUNGW6","DUNGW","84","84","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN0000CAMORS","CAMOR","78","78","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN0000CACLUY","CACLU","77","77","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000MDHLW9","MDHLW","76","76","GB","275","08.11.2013",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN00000ERROK","ERRO","75","75","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN00000FASN8","FASN","75","75","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000BRDUWV","BRDUW","74","74","GB","0","30.08.2006",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000PAUHW3","PAUHW","70","70","GB","0","17.11.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000GORDWB","GORDW","70","70","GB","275","29.10.2011",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000LCLTWH","LCLTW","69","69","GB","132","30.10.2013",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000CGTHWI","CGTHW","69","69","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000DRSLWN","DRSLW","69","69","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN00000BLLXM","BLLX","69","69","GB","275","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000STRNWW","STRNW","68","68","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000KILBWA","KILBW","67","67","GB","275","09.11.2007",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000BRYBW4","BRYBW","66","66","GB","275","15.08.2013",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000MILWW9","MILWW","65","65","GB","132","27.11.2007",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000AKGLBI","AKGLB","63","63","GB","400","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000CRYRWO","CRYRW","63","63","GB","400","13.03.2007",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Offshore","48WSTN0000NHOYWR","NHOYW","60","60","GB","400","15.02.2011",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN0000CAKILT","CAKIL","60","60","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN000GRAI-GD","GRAI-G","58","58","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000GLWSWZ","GLWSW","56","56","GB","275","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000MKHLWB","MKHLW","56","56","GB","275","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Other","48WSTN00000MARKJ","MARK","55","55","GB","275","06.04.2012",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000BLKWWR","BLKWW","53","53","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN1000BABAWQ","BABAW","52","52","GB","132","19.09.2012",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN1000HBHDWQ","HBHDW","52","52","GB","275","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000MIDMWY","MIDMW","51","51","GB","132","07.04.2020",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN00000RANN0","RANN","51","51","GB","132","29.03.2005",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000CAIRWP","CAIRW","51","51","GB","0","10.05.2006",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Oil","48WSTN000ABTHGTK","ABTHGT","51","51","GB","275","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Fossil Gas","48WSTN0000RUGGTU","RUGGT","50","50","GB","400","01.01.2000",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000HLTWWT","HLTWW","48","48","GB","132","18.12.2018",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000CAUSWB","CAUSW","48","48","GB","132","08.02.2006",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000CRMLWG","CRMLW","47","47","GB","132","01.01.2019",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Wind Onshore","48WSTN0000CRGHWF","CRGHW","46","46","GB","132","04.07.2012",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Other","48WSTN00000STCRI","STCR","45","45","GB","132","18.09.2007",""
"CTA|GB / 01.01.2022 00:00 - 01.01.2023 00:00","Hydro Run-of-river and poundage","48WSTN00000CLACI","CLAC","44","44","GB","132","29.03.2005",""
