21:00 - 22:00,16,,n/e,n/e,n/e,n/e,41,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,14,,n/e,n/e,0,,18,,n/e,n/e,266,
22:00 - 23:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,8,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,18,,n/e,n/e,230,
23:00 - 00:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,47,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,18,,n/e,n/e,203,
00:00 - 01:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,47,,n/e,n/e,n/e,n/e,n/e,n/e,14,,n/e,n/e,0,,18,,n/e,n/e,172,
01:00 - 02:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,22,,n/e,n/e,n/e,n/e,n/e,n/e,14,,n/e,n/e,0,,18,,n/e,n/e,132,
02:00 - 03:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,22,,n/e,n/e,n/e,n/e,n/e,n/e,14,,n/e,n/e,0,,18,,n/e,n/e,106,
03:00 - 04:00,16,,n/e,n/e,n/e,n/e,39,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,22,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,101,
04:00 - 05:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,22,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,18,,n/e,n/e,108,
05:00 - 06:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,22,,n/e,n/e,n/e,n/e,n/e,n/e,14,,n/e,n/e,0,,18,,n/e,n/e,109,
06:00 - 07:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,1,22,,n/e,n/e,n/e,n/e,n/e,n/e,14,,n/e,n/e,0,,18,,n/e,n/e,111,
07:00 - 08:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,72,,n/e,n/e,n/e,n/e,n/e,n/e,14,,n/e,n/e,0,,18,,n/e,n/e,111,
08:00 - 09:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,170,0,72,,n/e,n/e,n/e,n/e,n/e,n/e,15,,n/e,n/e,0,,17,,n/e,n/e,99,
09:00 - 10:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,171,0,72,,n/e,n/e,n/e,n/e,n/e,n/e,15,,n/e,n/e,1,,17,,n/e,n/e,103,
10:00 - 11:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,17,,n/e,n/e,n/e,n/e,n/e,n/e,161,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,1,,n/e,n/e,1,,17,,n/e,n/e,111,
11:00 - 12:00,15,,n/e,n/e,n/e,n/e,39,,n/e,n/e,19,,n/e,n/e,n/e,n/e,n/e,n/e,1,0,94,,n/e,n/e,n/e,n/e,n/e,n/e,3,,n/e,n/e,5,,17,,n/e,n/e,102,
12:00 - 13:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,16,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,5,,18,,n/e,n/e,96,
13:00 - 14:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,14,,n/e,n/e,5,,17,,n/e,n/e,142,
14:00 - 15:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,14,,n/e,n/e,4,,17,,n/e,n/e,173,
15:00 - 16:00,16,,n/e,n/e,n/e,n/e,39,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,1,,17,,n/e,n/e,155,
16:00 - 17:00,15,,n/e,n/e,n/e,n/e,39,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,94,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,16,,n/e,n/e,161,
17:00 - 18:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,13,,n/e,n/e,n/e,n/e,n/e,n/e,197,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,144,
18:00 - 19:00,16,,n/e,n/e,n/e,n/e,40,,n/e,n/e,13,,n/e,n/e,n/e,n/e,n/e,n/e,200,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,133,
19:00 - 20:00,16,,n/e,n/e,n/e,n/e,39,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,200,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,140,
20:00 - 21:00,16,,n/e,n/e,n/e,n/e,41,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,15,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,133,
21:00 - 22:00,16,,n/e,n/e,n/e,n/e,41,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,92,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,143,
22:00 - 23:00,16,,n/e,n/e,n/e,n/e,41,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,170,
23:00 - 00:00,16,,n/e,n/e,n/e,n/e,41,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,194,
00:00 - 01:00,16,,n/e,n/e,n/e,n/e,41,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,22,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,140,
01:00 - 02:00,16,,n/e,n/e,n/e,n/e,41,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,22,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,143,
02:00 - 03:00,16,,n/e,n/e,n/e,n/e,41,,n/e,n/e,13,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,22,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,152,
03:00 - 04:00,16,,n/e,n/e,n/e,n/e,41,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,22,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,127,
04:00 - 05:00,16,,n/e,n/e,n/e,n/e,41,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,22,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,139,
05:00 - 06:00,16,,n/e,n/e,n/e,n/e,41,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,22,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,171,
06:00 - 07:00,16,,n/e,n/e,n/e,n/e,41,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,22,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,206,
07:00 - 08:00,16,,n/e,n/e,n/e,n/e,41,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,1,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,211,
08:00 - 09:00,16,,n/e,n/e,n/e,n/e,42,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,165,
09:00 - 10:00,16,,n/e,n/e,n/e,n/e,51,,n/e,n/e,10,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,1,,17,,n/e,n/e,144,
10:00 - 11:00,16,,n/e,n/e,n/e,n/e,51,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,1,,16,,n/e,n/e,109,
11:00 - 12:00,16,,n/e,n/e,n/e,n/e,51,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,6,,16,,n/e,n/e,78,
12:00 - 13:00,16,,n/e,n/e,n/e,n/e,52,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,14,,n/e,n/e,5,,17,,n/e,n/e,82,
13:00 - 14:00,16,,n/e,n/e,n/e,n/e,52,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,5,,17,,n/e,n/e,73,
14:00 - 15:00,16,,n/e,n/e,n/e,n/e,54,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,4,,16,,n/e,n/e,60,
15:00 - 16:00,16,,n/e,n/e,n/e,n/e,52,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,1,,17,,n/e,n/e,42,
16:00 - 17:00,16,,n/e,n/e,n/e,n/e,52,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,70,
17:00 - 18:00,16,,n/e,n/e,n/e,n/e,52,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,107,
18:00 - 19:00,16,,n/e,n/e,n/e,n/e,55,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,16,,n/e,n/e,136,
19:00 - 20:00,16,,n/e,n/e,n/e,n/e,64,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,195,
20:00 - 21:00,16,,n/e,n/e,n/e,n/e,64,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,250,
21:00 - 22:00,16,,n/e,n/e,n/e,n/e,64,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,292,
22:00 - 23:00,16,,n/e,n/e,n/e,n/e,64,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,345,
23:00 - 00:00,16,,n/e,n/e,n/e,n/e,64,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,212,22,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,377,
00:00 - 01:00,16,,n/e,n/e,n/e,n/e,64,,n/e,n/e,12,,n/e,n/e,n/e,n/e,n/e,n/e,0,380,22,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,393,
01:00 - 02:00,16,,n/e,n/e,n/e,n/e,63,,n/e,n/e,10,,n/e,n/e,n/e,n/e,n/e,n/e,0,207,22,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,0,,17,,n/e,n/e,388,
02:00 - 03:00,16,,n/e,n/e,n/e,n/e,64,,n/e,n/e,10,,n/e,n/e,n/e,n/e,n/e,n/e,0,212,22,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,363,
03:00 - 04:00,16,,n/e,n/e,n/e,n/e,63,,n/e,n/e,10,,n/e,n/e,n/e,n/e,n/e,n/e,0,429,22,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,364,
04:00 - 05:00,16,,n/e,n/e,n/e,n/e,63,,n/e,n/e,10,,n/e,n/e,n/e,n/e,n/e,n/e,0,427,22,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,347,
05:00 - 06:00,16,,n/e,n/e,n/e,n/e,63,,n/e,n/e,10,,n/e,n/e,n/e,n/e,n/e,n/e,0,210,22,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,277,
06:00 - 07:00,16,,n/e,n/e,n/e,n/e,64,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,209,22,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,223,
07:00 - 08:00,16,,n/e,n/e,n/e,n/e,64,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,1,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,161,
08:00 - 09:00,16,,n/e,n/e,n/e,n/e,64,,n/e,n/e,10,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,89,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,16,,n/e,n/e,180,
09:00 - 10:00,16,,n/e,n/e,n/e,n/e,64,,n/e,n/e,9,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,1,,16,,n/e,n/e,168,
10:00 - 11:00,16,,n/e,n/e,n/e,n/e,64,,n/e,n/e,9,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,60,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,2,,17,,n/e,n/e,175,
11:00 - 12:00,16,,n/e,n/e,n/e,n/e,63,,n/e,n/e,9,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,85,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,5,,17,,n/e,n/e,167,
12:00 - 13:00,16,,n/e,n/e,n/e,n/e,63,,n/e,n/e,9,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,5,,17,,n/e,n/e,132,
13:00 - 14:00,16,,n/e,n/e,n/e,n/e,63,,n/e,n/e,10,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,5,,16,,n/e,n/e,108,
14:00 - 15:00,16,,n/e,n/e,n/e,n/e,62,,n/e,n/e,9,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,4,,16,,n/e,n/e,141,
15:00 - 16:00,16,,n/e,n/e,n/e,n/e,63,,n/e,n/e,10,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,97,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,1,,16,,n/e,n/e,163,
16:00 - 17:00,38,,n/e,n/e,n/e,n/e,57,,n/e,n/e,9,,n/e,n/e,n/e,n/e,n/e,n/e,31,0,100,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,15,,n/e,n/e,151,
17:00 - 18:00,40,,n/e,n/e,n/e,n/e,63,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,56,0,109,,n/e,n/e,n/e,n/e,n/e,n/e,13,,n/e,n/e,0,,17,,n/e,n/e,230,
18:00 - 19:00,40,,n/e,n/e,n/e,n/e,62,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,39,0,109,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,16,,n/e,n/e,331,
19:00 - 20:00,39,,n/e,n/e,n/e,n/e,63,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,109,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,412,
20:00 - 21:00,39,,n/e,n/e,n/e,n/e,63,,n/e,n/e,10,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,109,,n/e,n/e,n/e,n/e,n/e,n/e,12,,n/e,n/e,0,,17,,n/e,n/e,415,
21:00 - 22:00,39,,n/e,n/e,n/e,n/e,63,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,109,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,0,,17,,n/e,n/e,415,
22:00 - 23:00,39,,n/e,n/e,n/e,n/e,64,,n/e,n/e,10,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,109,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,0,,17,,n/e,n/e,414,
23:00 - 00:00,39,,n/e,n/e,n/e,n/e,65,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,0,109,,n/e,n/e,n/e,n/e,n/e,n/e,11,,n/e,n/e,0,,17,,n/e,n/e,413,
00:00 - 01:00,38,,n/e,n/e,n/e,n/e,65,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,105,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,17,,n/e,n/e,408,
01:00 - 02:00,38,,n/e,n/e,n/e,n/e,71,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,34,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,16,,n/e,n/e,409,
02:00 - 03:00,35,,n/e,n/e,n/e,n/e,70,,n/e,n/e,10,,n/e,n/e,n/e,n/e,n/e,n/e,0,113,34,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,16,,n/e,n/e,394,
03:00 - 04:00,39,,n/e,n/e,n/e,n/e,71,,n/e,n/e,10,,n/e,n/e,n/e,n/e,n/e,n/e,0,117,34,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,17,,n/e,n/e,389,
04:00 - 05:00,39,,n/e,n/e,n/e,n/e,70,,n/e,n/e,10,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,34,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,16,,n/e,n/e,365,
05:00 - 06:00,40,,n/e,n/e,n/e,n/e,71,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,9,34,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,16,,n/e,n/e,379,
06:00 - 07:00,39,,n/e,n/e,n/e,n/e,71,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,3,34,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,16,,n/e,n/e,360,
07:00 - 08:00,39,,n/e,n/e,n/e,n/e,72,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,128,0,110,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,16,,n/e,n/e,331,
08:00 - 09:00,37,,n/e,n/e,n/e,n/e,71,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,196,0,106,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,0,,15,,n/e,n/e,300,
09:00 - 10:00,33,,n/e,n/e,n/e,n/e,72,,n/e,n/e,13,,n/e,n/e,n/e,n/e,n/e,n/e,165,0,109,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,1,,16,,n/e,n/e,278,
10:00 - 11:00,36,,n/e,n/e,n/e,n/e,72,,n/e,n/e,23,,n/e,n/e,n/e,n/e,n/e,n/e,194,0,109,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,1,,16,,n/e,n/e,287,
11:00 - 12:00,38,,n/e,n/e,n/e,n/e,72,,n/e,n/e,26,,n/e,n/e,n/e,n/e,n/e,n/e,15,0,109,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,6,,16,,n/e,n/e,297,
12:00 - 13:00,38,,n/e,n/e,n/e,n/e,73,,n/e,n/e,21,,n/e,n/e,n/e,n/e,n/e,n/e,0,143,110,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,5,,16,,n/e,n/e,294,
13:00 - 14:00,38,,n/e,n/e,n/e,n/e,73,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,57,110,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,5,,16,,n/e,n/e,275,
14:00 - 15:00,39,,n/e,n/e,n/e,n/e,73,,n/e,n/e,11,,n/e,n/e,n/e,n/e,n/e,n/e,0,39,110,,n/e,n/e,n/e,n/e,n/e,n/e,10,,n/e,n/e,4,,16,,n/e,n/e,246,
