index,SE -> NO,SE -> LT,SE -> FI,SE -> DE,SE -> DK,SE -> PL
2020-01-02 14:00:00+0000,1778.0,440.0,700.0,606.0,743.0,582.0
2020-01-02 15:00:00+0000,1703.0,358.0,700.0,606.0,773.0,582.0
2020-01-02 16:00:00+0000,1640.0,340.0,700.0,606.0,836.0,584.0
2020-01-02 17:00:00+0000,1802.0,238.0,700.0,606.0,824.0,598.0
2020-01-02 18:00:00+0000,1946.0,93.0,700.0,607.0,772.0,598.0
2020-01-02 19:00:00+0000,2361.0,0.0,700.0,607.0,497.0,598.0
2020-01-02 20:00:00+0000,2493.0,0.0,700.0,607.0,593.0,598.0
2020-01-02 21:00:00+0000,2593.0,40.0,700.0,608.0,498.0,596.0
2020-01-02 22:00:00+0000,2753.0,274.0,700.0,608.0,385.0,469.0
2020-01-02 23:00:00+0000,2457.0,711.0,700.0,608.0,499.0,163.0
2020-01-03 00:00:00+0000,2404.0,732.0,722.0,608.0,494.0,0.0
2020-01-03 01:00:00+0000,2555.0,732.0,700.0,609.0,343.0,0.0
2020-01-03 02:00:00+0000,2746.0,732.0,799.0,609.0,116.0,0.0
2020-01-03 03:00:00+0000,2998.0,732.0,985.0,609.0,0.0,108.0
2020-01-03 04:00:00+0000,2841.0,732.0,858.0,495.0,282.0,290.0
2020-01-03 05:00:00+0000,2041.0,732.0,773.0,146.0,467.0,590.0
2020-01-03 06:00:00+0000,1725.0,732.0,700.0,212.0,759.0,597.0
2020-01-03 07:00:00+0000,1368.0,636.0,700.0,559.0,810.0,598.0
2020-01-03 08:00:00+0000,1382.0,581.0,700.0,607.0,817.0,597.0
2020-01-03 09:00:00+0000,1493.0,730.0,700.0,252.0,927.0,597.0
2020-01-03 10:00:00+0000,1425.0,732.0,700.0,548.0,944.0,598.0
2020-01-03 11:00:00+0000,1516.0,731.0,700.0,607.0,603.0,598.0
2020-01-03 12:00:00+0000,1421.0,642.0,700.0,607.0,900.0,598.0
2020-01-03 13:00:00+0000,1405.0,564.0,700.0,607.0,797.0,598.0
2020-01-03 14:00:00+0000,1387.0,677.0,700.0,607.0,599.0,598.0
2020-01-03 15:00:00+0000,1385.0,642.0,700.0,607.0,550.0,598.0
2020-01-03 16:00:00+0000,1571.0,566.0,700.0,607.0,646.0,598.0
2020-01-03 17:00:00+0000,1754.0,463.0,700.0,607.0,347.0,598.0
2020-01-03 18:00:00+0000,1718.0,519.0,700.0,607.0,450.0,598.0
2020-01-03 19:00:00+0000,2055.0,724.0,700.0,608.0,377.0,598.0
2020-01-03 20:00:00+0000,2701.0,533.0,700.0,174.0,287.0,598.0
2020-01-03 21:00:00+0000,2986.0,659.0,700.0,61.0,229.0,597.0
2020-01-03 22:00:00+0000,3241.0,601.0,708.0,205.0,333.0,491.0
2020-01-03 23:00:00+0000,3004.0,718.0,1192.0,547.0,126.0,14.0
2020-01-04 00:00:00+0000,3022.0,732.0,1201.0,108.0,29.0,0.0
2020-01-04 01:00:00+0000,2950.0,732.0,1201.0,210.0,7.0,0.0
2020-01-04 02:00:00+0000,2757.0,732.0,1201.0,467.0,0.0,98.0
2020-01-04 03:00:00+0000,2724.0,732.0,1201.0,312.0,0.0,98.0
2020-01-04 04:00:00+0000,2816.0,706.0,1334.0,96.0,0.0,2.0
2020-01-04 05:00:00+0000,2999.0,724.0,1201.0,58.0,7.0,0.0
2020-01-04 06:00:00+0000,2948.0,545.0,1201.0,0.0,31.0,0.0
2020-01-04 07:00:00+0000,2845.0,671.0,1201.0,0.0,171.0,62.0
2020-01-04 08:00:00+0000,2495.0,731.0,1043.0,0.0,204.0,320.0
2020-01-04 09:00:00+0000,2602.0,581.0,1001.0,0.0,11.0,497.0
2020-01-04 10:00:00+0000,2951.0,608.0,1001.0,0.0,0.0,498.0
2020-01-04 11:00:00+0000,2877.0,726.0,1001.0,0.0,0.0,498.0
2020-01-04 12:00:00+0000,2974.0,732.0,1001.0,0.0,0.0,498.0
2020-01-04 13:00:00+0000,2630.0,733.0,1001.0,0.0,88.0,498.0
2020-01-04 14:00:00+0000,2360.0,733.0,1001.0,0.0,0.0,499.0
2020-01-04 15:00:00+0000,2003.0,732.0,1001.0,0.0,71.0,598.0
2020-01-04 16:00:00+0000,1918.0,733.0,1001.0,0.0,716.0,598.0
2020-01-04 17:00:00+0000,1757.0,733.0,1001.0,463.0,525.0,598.0
2020-01-04 18:00:00+0000,1925.0,732.0,864.0,589.0,639.0,597.0
2020-01-04 19:00:00+0000,2023.0,422.0,801.0,607.0,349.0,573.0
2020-01-04 20:00:00+0000,1993.0,689.0,801.0,607.0,165.0,289.0
2020-01-04 21:00:00+0000,2012.0,450.0,801.0,607.0,308.0,51.0
2020-01-04 22:00:00+0000,2033.0,0.0,748.0,607.0,557.0,0.0
2020-01-04 23:00:00+0000,1311.0,369.0,601.0,607.0,1207.0,0.0
2020-01-05 00:00:00+0000,1498.0,292.0,601.0,607.0,805.0,0.0
2020-01-05 01:00:00+0000,1576.0,80.0,601.0,607.0,596.0,0.0
2020-01-05 02:00:00+0000,1361.0,10.0,601.0,607.0,470.0,0.0
2020-01-05 03:00:00+0000,1359.0,55.0,601.0,607.0,388.0,0.0
2020-01-05 04:00:00+0000,1290.0,9.0,601.0,608.0,339.0,0.0
2020-01-05 05:00:00+0000,1079.0,81.0,758.0,608.0,147.0,0.0
2020-01-05 06:00:00+0000,828.0,223.0,861.0,607.0,319.0,3.0
2020-01-05 07:00:00+0000,663.0,178.0,974.0,607.0,386.0,213.0
2020-01-05 08:00:00+0000,151.0,524.0,684.0,607.0,903.0,423.0
2020-01-05 09:00:00+0000,358.0,718.0,601.0,607.0,575.0,597.0
2020-01-05 10:00:00+0000,615.0,626.0,601.0,606.0,292.0,598.0
2020-01-05 11:00:00+0000,586.0,727.0,672.0,607.0,476.0,598.0
2020-01-05 12:00:00+0000,631.0,732.0,1075.0,607.0,542.0,598.0
2020-01-05 13:00:00+0000,616.0,732.0,1455.0,607.0,470.0,598.0
2020-01-05 14:00:00+0000,595.0,732.0,1766.0,607.0,385.0,598.0
2020-01-05 15:00:00+0000,668.0,732.0,1950.0,607.0,376.0,598.0
2020-01-05 16:00:00+0000,441.0,732.0,1802.0,606.0,1087.0,598.0
2020-01-05 17:00:00+0000,436.0,732.0,1820.0,607.0,1279.0,598.0
2020-01-05 18:00:00+0000,650.0,732.0,1605.0,607.0,1488.0,598.0
2020-01-05 19:00:00+0000,937.0,732.0,882.0,606.0,1817.0,598.0
2020-01-05 20:00:00+0000,925.0,719.0,1091.0,607.0,1813.0,598.0
2020-01-05 21:00:00+0000,946.0,225.0,1075.0,607.0,1867.0,592.0
2020-01-05 22:00:00+0000,1129.0,23.0,853.0,607.0,1755.0,484.0
2020-01-05 23:00:00+0000,1291.0,175.0,920.0,607.0,1962.0,32.0
2020-01-06 00:00:00+0000,1263.0,139.0,976.0,607.0,1806.0,0.0
2020-01-06 01:00:00+0000,1288.0,83.0,1473.0,607.0,1605.0,0.0
2020-01-06 02:00:00+0000,1474.0,5.0,1604.0,571.0,1485.0,0.0
2020-01-06 03:00:00+0000,1695.0,191.0,1770.0,194.0,1278.0,0.0
2020-01-06 04:00:00+0000,1337.0,244.0,1680.0,520.0,1442.0,0.0
2020-01-06 05:00:00+0000,1258.0,524.0,1227.0,607.0,1588.0,0.0
2020-01-06 06:00:00+0000,1729.0,371.0,1262.0,607.0,1483.0,0.0
2020-01-06 07:00:00+0000,1673.0,536.0,1010.0,607.0,1645.0,3.0
2020-01-06 08:00:00+0000,1373.0,511.0,1129.0,607.0,1650.0,230.0
2020-01-06 09:00:00+0000,784.0,719.0,1218.0,607.0,1563.0,421.0
2020-01-06 10:00:00+0000,364.0,683.0,1378.0,607.0,1427.0,595.0
2020-01-06 11:00:00+0000,291.0,732.0,1375.0,607.0,1275.0,598.0
2020-01-06 12:00:00+0000,276.0,732.0,1379.0,607.0,1491.0,598.0
2020-01-06 13:00:00+0000,272.0,732.0,1410.0,607.0,1365.0,598.0
2020-01-06 14:00:00+0000,0.0,732.0,1590.0,607.0,1213.0,598.0
2020-01-06 15:00:00+0000,0.0,732.0,1673.0,607.0,1247.0,598.0
2020-01-06 16:00:00+0000,0.0,557.0,1884.0,606.0,1528.0,598.0
2020-01-06 17:00:00+0000,0.0,582.0,2106.0,607.0,1145.0,598.0
2020-01-06 18:00:00+0000,314.0,732.0,2048.0,607.0,880.0,598.0
2020-01-06 19:00:00+0000,688.0,732.0,1561.0,607.0,885.0,598.0
2020-01-06 20:00:00+0000,710.0,693.0,1800.0,607.0,1005.0,598.0
2020-01-06 21:00:00+0000,861.0,130.0,1379.0,607.0,1278.0,592.0
2020-01-06 22:00:00+0000,1123.0,106.0,953.0,607.0,1417.0,418.0
2020-01-06 23:00:00+0000,1412.0,253.0,801.0,607.0,1492.0,19.0
2020-01-07 00:00:00+0000,1476.0,430.0,801.0,607.0,1459.0,2.0
2020-01-07 01:00:00+0000,1462.0,431.0,801.0,607.0,1420.0,196.0
2020-01-07 02:00:00+0000,1199.0,332.0,801.0,607.0,1646.0,199.0
2020-01-07 03:00:00+0000,1111.0,320.0,808.0,607.0,1661.0,199.0
2020-01-07 04:00:00+0000,725.0,429.0,1486.0,607.0,1538.0,460.0
2020-01-07 05:00:00+0000,725.0,242.0,1557.0,606.0,1703.0,410.0
2020-01-07 06:00:00+0000,363.0,0.0,1806.0,606.0,1508.0,592.0
2020-01-07 07:00:00+0000,163.0,0.0,1599.0,606.0,1495.0,598.0
2020-01-07 08:00:00+0000,178.0,0.0,1556.0,606.0,1528.0,598.0
2020-01-07 09:00:00+0000,86.0,0.0,1381.0,606.0,1668.0,598.0
2020-01-07 10:00:00+0000,0.0,0.0,1283.0,605.0,1754.0,598.0
2020-01-07 11:00:00+0000,0.0,77.0,1203.0,605.0,1755.0,598.0
2020-01-07 12:00:00+0000,0.0,252.0,1296.0,606.0,1532.0,598.0
2020-01-07 13:00:00+0000,0.0,191.0,1544.0,606.0,1461.0,598.0
2020-01-07 14:00:00+0000,35.0,304.0,1917.0,606.0,801.0,598.0
2020-01-07 15:00:00+0000,437.0,251.0,2050.0,606.0,717.0,598.0
2020-01-07 16:00:00+0000,477.0,246.0,2053.0,606.0,807.0,598.0
2020-01-07 17:00:00+0000,960.0,346.0,2139.0,606.0,767.0,598.0
2020-01-07 18:00:00+0000,1504.0,233.0,2027.0,606.0,545.0,598.0
2020-01-07 19:00:00+0000,2076.0,79.0,1442.0,607.0,507.0,598.0
2020-01-07 20:00:00+0000,2330.0,14.0,1222.0,607.0,628.0,598.0
2020-01-07 21:00:00+0000,2258.0,127.0,1345.0,607.0,498.0,598.0
2020-01-07 22:00:00+0000,2361.0,635.0,1229.0,608.0,414.0,594.0
2020-01-07 23:00:00+0000,3130.0,729.0,1295.0,111.0,17.0,473.0
2020-01-08 00:00:00+0000,2996.0,732.0,1249.0,0.0,0.0,572.0
2020-01-08 01:00:00+0000,3097.0,732.0,1119.0,73.0,0.0,490.0
2020-01-08 02:00:00+0000,3059.0,686.0,1102.0,163.0,0.0,490.0
2020-01-08 03:00:00+0000,2936.0,678.0,1230.0,86.0,0.0,491.0
2020-01-08 04:00:00+0000,2409.0,678.0,1430.0,190.0,16.0,597.0
2020-01-08 05:00:00+0000,1589.0,695.0,1397.0,539.0,415.0,598.0
2020-01-08 06:00:00+0000,1240.0,678.0,1501.0,588.0,935.0,598.0
2020-01-08 07:00:00+0000,1160.0,644.0,1271.0,606.0,1327.0,598.0
2020-01-08 08:00:00+0000,1297.0,649.0,1081.0,607.0,1213.0,598.0
2020-01-08 09:00:00+0000,1191.0,632.0,1021.0,607.0,1365.0,598.0
2020-01-08 10:00:00+0000,1224.0,569.0,1023.0,607.0,1304.0,598.0
2020-01-08 11:00:00+0000,1292.0,610.0,989.0,607.0,1185.0,598.0
2020-01-08 12:00:00+0000,1134.0,668.0,1027.0,607.0,1267.0,598.0
2020-01-08 13:00:00+0000,1004.0,710.0,1234.0,607.0,1473.0,598.0
2020-01-08 14:00:00+0000,941.0,706.0,1164.0,607.0,1470.0,598.0
2020-01-08 15:00:00+0000,720.0,680.0,1539.0,606.0,1312.0,598.0
2020-01-08 16:00:00+0000,943.0,282.0,1521.0,606.0,1217.0,598.0
2020-01-08 17:00:00+0000,893.0,418.0,1386.0,606.0,1155.0,598.0
2020-01-08 18:00:00+0000,1252.0,360.0,1045.0,606.0,1375.0,598.0
2020-01-08 19:00:00+0000,1576.0,547.0,594.0,606.0,1517.0,598.0
2020-01-08 20:00:00+0000,1666.0,594.0,481.0,606.0,1555.0,598.0
2020-01-08 21:00:00+0000,2079.0,148.0,430.0,606.0,1567.0,598.0
2020-01-08 22:00:00+0000,2416.0,0.0,350.0,607.0,1621.0,598.0
2020-01-08 23:00:00+0000,2428.0,487.0,350.0,607.0,1801.0,594.0
2020-01-09 00:00:00+0000,2428.0,557.0,350.0,607.0,1922.0,408.0
2020-01-09 01:00:00+0000,2441.0,567.0,350.0,607.0,1717.0,385.0
2020-01-09 02:00:00+0000,2279.0,613.0,350.0,607.0,1712.0,501.0
2020-01-09 03:00:00+0000,1626.0,666.0,815.0,607.0,1514.0,594.0
2020-01-09 04:00:00+0000,708.0,717.0,1895.0,607.0,1731.0,598.0
2020-01-09 05:00:00+0000,487.0,397.0,2156.0,606.0,1390.0,598.0
2020-01-09 06:00:00+0000,0.0,0.0,2318.0,595.0,1454.0,598.0
2020-01-09 07:00:00+0000,0.0,0.0,2141.0,605.0,1805.0,598.0
2020-01-09 08:00:00+0000,0.0,0.0,2050.0,469.0,1494.0,598.0
2020-01-09 09:00:00+0000,0.0,13.0,2112.0,278.0,1088.0,598.0
2020-01-09 10:00:00+0000,0.0,45.0,1990.0,288.0,762.0,598.0
2020-01-09 11:00:00+0000,0.0,293.0,1829.0,289.0,480.0,598.0
2020-01-09 12:00:00+0000,0.0,354.0,1919.0,426.0,436.0,598.0
2020-01-09 13:00:00+0000,0.0,555.0,1982.0,583.0,190.0,598.0
2020-01-09 14:00:00+0000,0.0,688.0,2134.0,273.0,490.0,598.0
2020-01-09 15:00:00+0000,0.0,729.0,2122.0,17.0,494.0,598.0
2020-01-09 16:00:00+0000,0.0,550.0,1862.0,372.0,524.0,598.0
2020-01-09 17:00:00+0000,0.0,628.0,1645.0,511.0,535.0,598.0
2020-01-09 18:00:00+0000,0.0,556.0,1367.0,603.0,882.0,598.0
2020-01-09 19:00:00+0000,5.0,319.0,886.0,607.0,973.0,598.0
2020-01-09 20:00:00+0000,65.0,321.0,1178.0,607.0,1066.0,598.0
2020-01-09 21:00:00+0000,340.0,130.0,928.0,607.0,1281.0,592.0
2020-01-09 22:00:00+0000,1030.0,25.0,619.0,607.0,1445.0,478.0
2020-01-09 23:00:00+0000,1610.0,200.0,731.0,607.0,1532.0,29.0
2020-01-10 00:00:00+0000,1636.0,413.0,681.0,151.0,1728.0,0.0
2020-01-10 01:00:00+0000,1560.0,362.0,893.0,79.0,1642.0,0.0
2020-01-10 02:00:00+0000,1358.0,429.0,1170.0,263.0,1841.0,0.0
2020-01-10 03:00:00+0000,1075.0,576.0,1852.0,152.0,1590.0,129.0
2020-01-10 04:00:00+0000,208.0,727.0,2384.0,257.0,1392.0,550.0
2020-01-10 05:00:00+0000,0.0,731.0,2592.0,427.0,1018.0,598.0
2020-01-10 06:00:00+0000,0.0,513.0,2528.0,57.0,959.0,598.0
2020-01-10 07:00:00+0000,0.0,678.0,2231.0,0.0,930.0,598.0
2020-01-10 08:00:00+0000,0.0,723.0,2345.0,96.0,877.0,598.0
2020-01-10 09:00:00+0000,0.0,712.0,2314.0,1.0,906.0,598.0
2020-01-10 10:00:00+0000,0.0,628.0,2138.0,256.0,644.0,598.0
2020-01-10 11:00:00+0000,0.0,727.0,2367.0,105.0,554.0,598.0
2020-01-10 12:00:00+0000,0.0,732.0,2471.0,58.0,632.0,598.0
2020-01-10 13:00:00+0000,0.0,732.0,2457.0,194.0,678.0,598.0
2020-01-10 14:00:00+0000,0.0,732.0,2529.0,534.0,455.0,598.0
2020-01-10 15:00:00+0000,0.0,732.0,2417.0,549.0,522.0,598.0
2020-01-10 16:00:00+0000,0.0,732.0,2408.0,144.0,666.0,598.0
2020-01-10 17:00:00+0000,0.0,729.0,2477.0,156.0,444.0,598.0
2020-01-10 18:00:00+0000,0.0,518.0,2122.0,544.0,1116.0,598.0
2020-01-10 19:00:00+0000,0.0,351.0,1569.0,606.0,1573.0,598.0
2020-01-10 20:00:00+0000,0.0,341.0,1667.0,606.0,1688.0,576.0
2020-01-10 21:00:00+0000,528.0,281.0,1315.0,606.0,1592.0,175.0
2020-01-10 22:00:00+0000,1176.0,68.0,1061.0,606.0,1816.0,2.0
2020-01-10 23:00:00+0000,1022.0,351.0,958.0,607.0,1731.0,102.0
2020-01-11 00:00:00+0000,1238.0,342.0,952.0,607.0,1540.0,0.0
2020-01-11 01:00:00+0000,1616.0,224.0,1131.0,607.0,1434.0,0.0
2020-01-11 02:00:00+0000,1805.0,155.0,1097.0,607.0,1524.0,0.0
2020-01-11 03:00:00+0000,1932.0,204.0,1214.0,607.0,1280.0,0.0
2020-01-11 04:00:00+0000,2091.0,113.0,1381.0,607.0,919.0,2.0
2020-01-11 05:00:00+0000,1966.0,303.0,1142.0,607.0,844.0,314.0
2020-01-11 06:00:00+0000,1685.0,205.0,1256.0,607.0,958.0,582.0
2020-01-11 07:00:00+0000,1714.0,411.0,843.0,607.0,919.0,598.0
2020-01-11 08:00:00+0000,2138.0,520.0,672.0,607.0,577.0,598.0
2020-01-11 09:00:00+0000,1670.0,616.0,634.0,607.0,728.0,598.0
2020-01-11 10:00:00+0000,1686.0,648.0,709.0,607.0,585.0,598.0
2020-01-11 11:00:00+0000,1947.0,647.0,571.0,607.0,348.0,598.0
2020-01-11 12:00:00+0000,2001.0,648.0,513.0,607.0,529.0,598.0
2020-01-11 13:00:00+0000,2155.0,658.0,614.0,607.0,382.0,598.0
2020-01-11 14:00:00+0000,1795.0,704.0,1221.0,607.0,273.0,598.0
2020-01-11 15:00:00+0000,1757.0,731.0,1648.0,607.0,280.0,598.0
2020-01-11 16:00:00+0000,1641.0,676.0,1758.0,607.0,391.0,598.0
2020-01-11 17:00:00+0000,1699.0,665.0,1745.0,607.0,470.0,598.0
2020-01-11 18:00:00+0000,1707.0,573.0,1374.0,607.0,552.0,598.0
2020-01-11 19:00:00+0000,2010.0,729.0,1232.0,608.0,457.0,598.0
2020-01-11 20:00:00+0000,2438.0,648.0,1376.0,608.0,391.0,597.0
2020-01-11 21:00:00+0000,2660.0,731.0,1343.0,608.0,288.0,524.0
2020-01-11 22:00:00+0000,3267.0,732.0,1294.0,609.0,342.0,293.0
2020-01-11 23:00:00+0000,2990.0,732.0,1553.0,609.0,225.0,468.0
2020-01-12 00:00:00+0000,3007.0,733.0,1732.0,365.0,46.0,293.0
2020-01-12 01:00:00+0000,3092.0,733.0,1685.0,401.0,0.0,268.0
2020-01-12 02:00:00+0000,3181.0,732.0,1607.0,472.0,0.0,264.0
2020-01-12 03:00:00+0000,3288.0,732.0,1618.0,221.0,0.0,267.0
2020-01-12 04:00:00+0000,3393.0,733.0,1714.0,122.0,0.0,326.0
2020-01-12 05:00:00+0000,3343.0,731.0,1554.0,4.0,0.0,375.0
2020-01-12 06:00:00+0000,2921.0,647.0,1739.0,0.0,0.0,18.0
2020-01-12 07:00:00+0000,2122.0,730.0,1017.0,281.0,444.0,0.0
2020-01-12 08:00:00+0000,1810.0,637.0,584.0,174.0,1023.0,0.0
2020-01-12 09:00:00+0000,1843.0,679.0,401.0,290.0,1105.0,0.0
2020-01-12 10:00:00+0000,1764.0,732.0,401.0,27.0,1264.0,10.0
2020-01-12 11:00:00+0000,1564.0,732.0,401.0,0.0,1016.0,554.0
2020-01-12 12:00:00+0000,1801.0,683.0,463.0,0.0,643.0,598.0
2020-01-12 13:00:00+0000,1639.0,691.0,647.0,0.0,816.0,598.0
2020-01-12 14:00:00+0000,1088.0,683.0,816.0,0.0,1406.0,598.0
2020-01-12 15:00:00+0000,1004.0,732.0,990.0,0.0,1090.0,598.0
2020-01-12 16:00:00+0000,613.0,732.0,882.0,141.0,1655.0,598.0
2020-01-12 17:00:00+0000,770.0,700.0,1141.0,7.0,1414.0,598.0
2020-01-12 18:00:00+0000,958.0,731.0,926.0,0.0,1446.0,598.0
2020-01-12 19:00:00+0000,1389.0,733.0,263.0,208.0,1075.0,598.0
2020-01-12 20:00:00+0000,1949.0,731.0,802.0,81.0,222.0,598.0
2020-01-12 21:00:00+0000,2120.0,591.0,950.0,517.0,357.0,594.0
2020-01-12 22:00:00+0000,1999.0,398.0,962.0,607.0,336.0,482.0
2020-01-12 23:00:00+0000,2337.0,279.0,930.0,116.0,921.0,29.0
2020-01-13 00:00:00+0000,1767.0,627.0,1201.0,0.0,1298.0,0.0
2020-01-13 01:00:00+0000,1753.0,525.0,1201.0,470.0,1289.0,0.0
2020-01-13 02:00:00+0000,1567.0,706.0,1201.0,504.0,1229.0,0.0
2020-01-13 03:00:00+0000,1551.0,727.0,1474.0,77.0,1009.0,0.0
2020-01-13 04:00:00+0000,1098.0,732.0,2427.0,480.0,1167.0,4.0
2020-01-13 05:00:00+0000,14.0,727.0,2615.0,607.0,1125.0,382.0
2020-01-13 06:00:00+0000,0.0,403.0,2624.0,607.0,1221.0,597.0
2020-01-13 07:00:00+0000,0.0,268.0,2451.0,606.0,1194.0,598.0
2020-01-13 08:00:00+0000,0.0,295.0,2495.0,606.0,1357.0,598.0
2020-01-13 09:00:00+0000,0.0,323.0,2530.0,454.0,1600.0,598.0
2020-01-13 10:00:00+0000,0.0,289.0,2564.0,377.0,1615.0,598.0
2020-01-13 11:00:00+0000,0.0,322.0,2532.0,526.0,1419.0,598.0
2020-01-13 12:00:00+0000,0.0,324.0,2433.0,604.0,1432.0,598.0
2020-01-13 13:00:00+0000,0.0,372.0,2518.0,607.0,1523.0,598.0
2020-01-13 14:00:00+0000,0.0,377.0,2366.0,607.0,1561.0,598.0
2020-01-13 15:00:00+0000,0.0,415.0,2229.0,362.0,1474.0,598.0
2020-01-13 16:00:00+0000,0.0,261.0,2051.0,302.0,1548.0,598.0
2020-01-13 17:00:00+0000,0.0,230.0,2278.0,534.0,1271.0,598.0
2020-01-13 18:00:00+0000,0.0,283.0,1753.0,604.0,1182.0,598.0
2020-01-13 19:00:00+0000,927.0,470.0,1139.0,607.0,788.0,598.0
2020-01-13 20:00:00+0000,1481.0,709.0,1321.0,544.0,525.0,598.0
2020-01-13 21:00:00+0000,1692.0,732.0,1180.0,582.0,468.0,598.0
2020-01-13 22:00:00+0000,2030.0,732.0,925.0,332.0,260.0,598.0
2020-01-13 23:00:00+0000,2685.0,732.0,732.0,338.0,22.0,598.0
2020-01-14 00:00:00+0000,3109.0,732.0,824.0,0.0,0.0,598.0
2020-01-14 01:00:00+0000,3119.0,732.0,966.0,0.0,0.0,598.0
2020-01-14 02:00:00+0000,3195.0,732.0,1323.0,0.0,0.0,515.0
2020-01-14 03:00:00+0000,2942.0,732.0,1874.0,0.0,0.0,511.0
2020-01-14 04:00:00+0000,2275.0,732.0,2541.0,0.0,0.0,598.0
2020-01-14 05:00:00+0000,1308.0,705.0,2500.0,401.0,226.0,598.0
2020-01-14 06:00:00+0000,978.0,728.0,2632.0,583.0,737.0,598.0
2020-01-14 07:00:00+0000,859.0,732.0,2575.0,607.0,886.0,598.0
2020-01-14 08:00:00+0000,959.0,732.0,2550.0,607.0,840.0,598.0
2020-01-14 09:00:00+0000,750.0,732.0,2643.0,607.0,1032.0,598.0
2020-01-14 10:00:00+0000,869.0,699.0,2551.0,607.0,968.0,598.0
2020-01-14 11:00:00+0000,1056.0,731.0,2393.0,607.0,1011.0,598.0
2020-01-14 12:00:00+0000,911.0,732.0,2440.0,607.0,1087.0,598.0
2020-01-14 13:00:00+0000,719.0,679.0,2480.0,607.0,1231.0,598.0
2020-01-14 14:00:00+0000,345.0,678.0,2559.0,607.0,1119.0,598.0
2020-01-14 15:00:00+0000,213.0,678.0,2508.0,607.0,957.0,598.0
2020-01-14 16:00:00+0000,0.0,692.0,2429.0,607.0,930.0,598.0
2020-01-14 17:00:00+0000,45.0,601.0,2512.0,607.0,865.0,598.0
2020-01-14 18:00:00+0000,1095.0,711.0,1516.0,607.0,768.0,598.0
2020-01-14 19:00:00+0000,1805.0,726.0,695.0,607.0,752.0,598.0
2020-01-14 20:00:00+0000,2574.0,630.0,811.0,255.0,319.0,593.0
2020-01-14 21:00:00+0000,3169.0,696.0,871.0,121.0,96.0,309.0
2020-01-14 22:00:00+0000,3495.0,682.0,1069.0,4.0,0.0,11.0
2020-01-14 23:00:00+0000,2990.0,708.0,1306.0,0.0,0.0,0.0
