00:00 - 01:00,13,,243,,n/e,n/e,36,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,413,,n/e,n/e,n/e,n/e,697,,n/e,n/e,n/e,n/e,0,,7,,n/e,n/e,0,
01:00 - 02:00,13,,253,,n/e,n/e,36,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,441,,n/e,n/e,n/e,n/e,697,,n/e,n/e,n/e,n/e,0,,7,,n/e,n/e,0,
02:00 - 03:00,13,,251,,n/e,n/e,36,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,420,,n/e,n/e,n/e,n/e,697,,n/e,n/e,n/e,n/e,0,,7,,n/e,n/e,0,
03:00 - 04:00,13,,249,,n/e,n/e,38,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,388,,n/e,n/e,n/e,n/e,697,,n/e,n/e,n/e,n/e,0,,7,,n/e,n/e,0,
04:00 - 05:00,13,,246,,n/e,n/e,39,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,384,,n/e,n/e,n/e,n/e,697,,n/e,n/e,n/e,n/e,0,,6,,n/e,n/e,0,
05:00 - 06:00,13,,246,,n/e,n/e,40,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,361,,n/e,n/e,n/e,n/e,697,,n/e,n/e,n/e,n/e,0,,7,,n/e,n/e,0,
06:00 - 07:00,13,,246,,n/e,n/e,42,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,360,,n/e,n/e,n/e,n/e,696,,n/e,n/e,n/e,n/e,0,,6,,n/e,n/e,1,
07:00 - 08:00,12,,246,,n/e,n/e,36,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,440,,n/e,n/e,n/e,n/e,696,,n/e,n/e,n/e,n/e,0,,7,,n/e,n/e,0,
08:00 - 09:00,13,,242,,n/e,n/e,40,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,424,,n/e,n/e,n/e,n/e,697,,n/e,n/e,n/e,n/e,12,,7,,n/e,n/e,1,
09:00 - 10:00,13,,222,,n/e,n/e,38,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,454,,n/e,n/e,n/e,n/e,697,,n/e,n/e,n/e,n/e,40,,8,,n/e,n/e,1,
10:00 - 11:00,13,,219,,n/e,n/e,42,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,436,,n/e,n/e,n/e,n/e,697,,n/e,n/e,n/e,n/e,63,,8,,n/e,n/e,0,
11:00 - 12:00,12,,219,,n/e,n/e,43,,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,0,,400,,n/e,n/e,n/e,n/e,697,,n/e,n/e,n/e,n/e,78,,6,,n/e,n/e,0,
