,CCGT,CHP,H2 turbine,Imports_Exports,battery storage,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment
2013-03-26 06:00:00,6.193755577997998e-07,0.653186225923144,2.723062834416573e-07,-19.325890426718008,3.6402862046295494,-32.26596116215013,48.948606924887564,34.8460223614242,-37.04027667332564,0.6529349636658882,-0.009715368382447461,-0.004071991575672655,-0.005135229994214049
2013-03-26 07:00:00,6.199766848428284e-07,0.6531862241113751,2.730837854309871e-07,-19.326055393519933,-0.10357914905167183,-32.26596063568949,48.94739005551823,33.671755659332646,-37.040276652644565,6.8014284523652755,-0.03499330986008074,-0.10302328775211958,-1.1102023576646847
2013-03-26 08:00:00,6.204059721875293e-07,0.6531862296448295,2.7425663375304605e-07,-19.32417793836268,-0.11578357171101238,-28.860749407366473,48.94894956201781,39.19961423836443,-37.0402766269865,12.829674467630603,-0.030770274498967905,-0.09443035513105678,-16.074603005637393
2013-03-26 09:00:00,6.208003669051924e-07,0.6531862293045309,2.7426737449584217e-07,-19.30498248607384,-1.2907005965208238,-25.5421501378664,48.94875593964059,38.23730742618197,-37.04027663000406,16.668289604966485,-0.03578404952475,-0.7744877170476534,-20.428988370395953
2013-03-26 10:00:00,6.21071091166543e-07,0.6531862288217558,2.7429083041157193e-07,-19.30438975911391,-3.919822119949395,-22.44036657637076,48.94744816600971,36.082058796193714,-37.04027662853538,19.050401039532236,-0.03649801467132435,-1.4546968822940718,-20.446892613845357
2013-03-26 11:00:00,6.212123385222473e-07,0.6531862286990249,2.7427924113707634e-07,-19.290016936930755,-7.093981543500085,-20.990118007609258,48.94749609971089,37.42750252683121,-37.040276622570964,19.97295406740626,-0.03699588337226234,-2.006593915958601,-20.45288000489749
2013-03-26 12:00:00,6.210838129716974e-07,0.6531862289059757,2.741026414088806e-07,-19.307076640134845,-6.651870304010199,-21.3180081451022,48.94364171247261,37.29888726632338,-37.040276620164875,19.736337362529675,-0.037662953308411205,-1.7374603011286547,-20.44920586685225
2013-03-26 13:00:00,6.207433370656535e-07,0.653186229665748,2.738503559278318e-07,-19.30835649032678,-2.0491403623952595,-23.484588012393345,48.9354856548848,35.47103226309804,-37.04027662922278,18.01114489623682,-0.036448475295699966,-0.6464415717105901,-20.41488677536637
2013-03-26 14:00:00,6.203289243478333e-07,0.6531862307986952,2.7347461150522717e-07,-14.314642698883048,-0.49586466685768854,-26.264257734547613,48.91469688031987,33.936668024980214,-37.040276661998874,15.026668952085007,-0.03405835733030918,-0.1901828910406989,-20.100865787011916
2013-03-26 15:00:00,6.196988704730464e-07,0.6531862304607818,2.7274647653637406e-07,-19.099344473407523,-0.3749439346833509,-31.53142902279142,48.909810470460364,33.87122576322593,-37.04027665589032,10.897538727418581,-0.03003674612746605,-0.08640611719728462,-6.079022433239379
2013-03-26 16:00:00,9.027952767488412e-07,0.6531879097827292,3.614903396086033e-07,-19.187703185641386,6.424095302404332e-06,-32.26594756032454,48.90375298743752,33.131238693488754,-37.04026903550815,5.841432110408218,-1.7528491877798884e-06,-6.00370476831813e-07,-1.1080917543082905e-06
2013-03-26 17:00:00,9.66986043854614e-07,0.6531882939219481,3.786751071984377e-07,-11.974173259745822,2.111744084187628,-32.265950190315166,48.86388642872886,28.715836119469294,-37.04023901383869,0.970665695580145,-1.9995056755150782e-06,-5.376112374051445e-07,-9.700587004602412e-07
2013-03-26 18:00:00,9.660210032145236e-07,0.6531882926462822,3.771072148666651e-07,-11.994015945143799,3.922354161286039,-32.26595131302904,48.86758671575417,27.89092227558936,-37.04024381914583,0.0,-0.0,-5.577731831181154e-07,-9.917949106459335e-07
2013-03-26 19:00:00,9.654309655069887e-07,0.6531882933884534,3.7629308861502784e-07,-11.556256489020612,3.7273367219759397,-32.265950397422856,48.931842204461624,27.58312530009954,-37.04024908081322,0.0,-0.0,-5.693436874025793e-07,-1.0033958924213893e-06
2013-03-26 20:00:00,9.650421671693895e-07,0.6531882935271938,3.7546069493951553e-07,-11.812252187373705,4.45679826837093,-32.265949500577825,48.94519311693066,27.095858900664624,-37.04025435571167,0.0,-0.0,-5.779724735930358e-07,-1.0119310222105812e-06
2013-03-26 21:00:00,9.64744997664192e-07,0.6531882929398771,3.7480023782571875e-07,-8.418250587216026,3.0711864823000976,-32.26592851574537,48.94150099712196,25.09086937801608,-37.04025805509773,0.0,-0.0,-5.882118596218788e-07,-1.0207523483822179e-06
2013-03-26 22:00:00,9.64524419297238e-07,0.6531882890773116,3.7437147430978434e-07,-12.49821725137634,3.146353438794532,-30.74704339011104,48.92543931838862,27.59246314822833,-37.04025969908401,0.0,-0.0,-5.87369051118003e-07,-1.0257856874742671e-06
2013-03-26 23:00:00,9.64342307449514e-07,0.6531882889921838,3.740964000187915e-07,-12.279668316702638,3.6281230796101958,-28.271228182046972,48.79941685917991,24.54210374625784,-37.040260999990885,0.0,-0.0,-5.97518782115003e-07,-1.0333706997264682e-06
2013-03-27 00:00:00,9.641470780997713e-07,0.6531882891766017,3.7400346152385197e-07,-11.98695855272098,4.665751542288887,-27.543423501239527,48.70046464318192,22.58280419280836,-37.0402614865333,0.0,-0.0,-6.050510112345364e-07,-1.0409628142586712e-06
2013-03-27 01:00:00,9.64077189914959e-07,0.6531882901005377,3.7416280509745746e-07,-11.890698728869657,5.0211405761037495,-27.501885646871436,48.74470186218273,22.045355402948395,-37.04026155477899,0.0,-0.0,-6.085029485802806e-07,-1.0450175993530261e-06
2013-03-27 02:00:00,9.641514518765692e-07,0.6531882914065755,3.7450280294368997e-07,-11.618382056027105,5.537926718708753,-28.476530125276398,48.80913887779884,22.16651350887921,-37.04026159851623,0.0,-0.0,-6.088696222832368e-07,-1.0466795392271925e-06
2013-03-27 03:00:00,9.644002244467398e-07,0.6531882964678513,3.749524709830548e-07,-10.6784457295794,7.593250649956247,-31.799332734521325,48.83789228374455,22.46554424920993,-37.040261640841166,0.0,-0.0,-6.078426119984215e-07,-1.0462399258277114e-06
2013-03-27 04:00:00,9.648588023730114e-07,0.6531882980689224,3.7542451259376487e-07,-11.9218692176017,8.081928447533278,-32.26592798492102,48.86072710010332,23.665017680431973,-37.040261459195186,0.0,-0.0,-6.041920419193048e-07,-1.0424800056149497e-06
2013-03-27 05:00:00,9.654387744207381e-07,0.653188298003877,3.757414387856791e-07,-13.547737666910642,10.026776062199861,-32.2659262354,48.854671865122945,23.353733511911916,-37.040261470677365,0.0,-0.0,-6.027551582974411e-07,-1.0409782913947796e-06
2013-03-27 06:00:00,9.666515018970337e-07,0.6531883010944081,3.773619727386068e-07,-14.273180979266527,9.295245557125643,-32.26595778238944,48.89639607370315,24.023876495695912,-37.04026113383745,0.7462290044764844,-2.12930081180587e-06,-5.970830784463032e-07,-1.0337780931302967e-06
2013-03-27 07:00:00,9.521947931989274e-07,0.6531882149658936,3.7417408883854803e-07,-8.336286980926557,-3.0206702449305126e-05,-32.18039254011796,48.865409572528144,20.714047985135736,-37.04026714199546,7.359540813157532,-1.7227575587861178e-06,-6.242093727450992e-07,-1.0672955863496522e-06
2013-03-27 08:00:00,9.470150390394801e-07,0.6531881883765114,3.739952043399353e-07,-14.448849597065678,-7.793415226858387,-27.828344618623127,48.872023142975294,24.30243669884842,-37.040268456076554,13.317427223194331,-3.047995960816168e-06,-6.201924845754548e-07,-1.0802117000197464e-06
2013-03-27 09:00:00,7.971083501129584e-07,0.6531872741963533,3.29341326462316e-07,-17.385773388508266,-10.487591695850025,-25.710559524197166,48.63796526851547,24.34774253483455,-37.04027583450244,17.019225132497173,-4.295350020875334e-06,-1.0434884127334953e-06,-1.7963295952020088e-06
2013-03-27 10:00:00,6.413185134277766e-07,0.6531863578426125,2.7796977509362517e-07,-17.547627581674696,-10.487593064168,-22.654026757531394,47.84063036061785,20.061029506981974,-37.04027723445799,19.26994918058274,-1.8314340551161325e-05,-6.977398273193103e-06,-1.04165713078501e-05
2013-03-27 11:00:00,6.161955886305294e-07,0.6531862184280759,2.68687125689804e-07,-19.4454555548387,-10.487593169535687,-21.248587759856463,47.63766590888798,19.827875257170557,-37.040277382866854,20.198864912240587,-7.190811205449565e-05,-3.4955815784087465e-05,-4.7068623048715075e-05
2013-03-27 12:00:00,6.464069702305085e-07,0.6531863752113345,2.7923195766824086e-07,-19.763460516911184,-10.487593011539724,-21.545703288382462,47.76648589705068,20.534257485191866,-37.04027716435869,19.970393323946045,-1.946701220003865e-05,-7.326141274234032e-06,-1.0868511382680903e-05
2013-03-27 13:00:00,8.185484439583608e-07,0.653187423594232,3.3465260984879783e-07,-18.84024572313746,-10.4875915075012,-22.72598424666759,47.85006779110119,22.41493811884864,-37.04027548188165,18.21055028568372,-4.774031418095478e-06,-9.520788228201127e-07,-1.6499121270757291e-06
2013-03-27 14:00:00,9.454009684911749e-07,0.6531881850058472,3.728514277589537e-07,-14.723210909806177,-10.487414716666365,-25.16161241638086,47.69906433224009,23.943311669404235,-37.04026650536098,15.152419417794642,-3.2341976303384765e-06,-6.362860112858471e-07,-1.1221760235156004e-06
2013-03-27 15:00:00,9.456998277469029e-07,0.6531881991745608,3.7220973452990626e-07,-8.73863435843996,-6.662320084089126,-31.152110242505735,47.493198539300046,24.57424163438509,-37.04026382577702,10.908693211515331,-2.9422636777181963e-06,-6.463392774094245e-07,-1.1374679056194306e-06
2013-03-27 16:00:00,9.80546888034541e-07,0.6531883880481555,3.8014541462457585e-07,-9.292425382540708,0.00037869081793334166,-31.46838502182218,47.247291389635144,22.473159702560846,-35.34455315308281,5.775417355471649,-1.6949850620682498e-06,-6.214131972228642e-07,-1.0808144279766193e-06
2013-03-27 17:00:00,9.772847821780747e-07,0.6531883865618633,3.7812406337008073e-07,-18.67597379991075,0.00011157391951826432,-32.26594768637194,46.82963256211737,20.084985588981837,-17.56215040438727,0.9802254590380429,-2.0315628427963065e-06,-6.528781532324502e-07,-1.1233700014902227e-06
2013-03-27 18:00:00,9.756769369440242e-07,0.6531883835243016,3.7713624314191474e-07,-18.67597513547601,8.074954811378833e-05,-32.26594830125642,46.80983731035907,22.37217537709008,-18.85011133851386,0.0,-0.0,-6.568736166627786e-07,-1.133585126857442e-06
2013-03-27 19:00:00,9.749966951066622e-07,0.6531883842528543,3.764089938340249e-07,-18.67597681861443,5.326585067588933e-05,-32.26594753667279,47.18736970938961,25.29091546209296,-22.1471796497266,0.0,-0.0,-6.581453237686219e-07,-1.1279532734590004e-06
2013-03-27 20:00:00,9.74613704886987e-07,0.6531883840368434,3.753738412768855e-07,-18.675978020333623,3.6512350244759334e-05,-32.2659457013086,47.70707830479649,26.026845708151672,-23.403294352453695,0.0,-0.0,-6.609916592879018e-07,-1.1200050803429193e-06
2013-03-27 21:00:00,9.743369797095626e-07,0.6531883832756266,3.743062759560368e-07,-18.675981991877165,2.5738607562943833e-05,-32.26592624859959,48.209968182299576,24.542301321785008,-22.42193771810354,0.0,-0.0,-6.661051641003723e-07,-1.1154923202469415e-06
2013-03-27 22:00:00,9.740144438561808e-07,0.6531883788539505,3.738004031530544e-07,-18.675984519757932,1.8244656463663224e-05,-31.4596006627261,48.271669044176015,25.362376925259564,-24.11043370914867,0.0,-0.0,-6.673180666894041e-07,-1.116183726367198e-06
2013-03-27 23:00:00,9.737431083326317e-07,0.653188377966182,3.734775737365939e-07,-18.67598516662191,1.337658788697001e-05,-29.427730843746957,48.52748253356593,22.80916026634221,-23.845176366964655,0.0,-0.0,-6.732657905104133e-07,-1.1164543160788707e-06
2013-03-28 00:00:00,9.73518452137811e-07,0.6531883775317575,3.732931352668596e-07,-18.675986538809724,8.929093466580728e-06,-29.365213868235305,48.607254063822,20.649304767820198,-21.82773118889457,0.0,-0.0,-6.808208083839417e-07,-1.1202383208817526e-06
2013-03-28 01:00:00,9.73411872860802e-07,0.6531883775438534,3.733089678584739e-07,-18.67598591177003,4.363955186045037e-06,-27.55552915230133,48.57434148255733,19.38415655211715,-22.33938594210531,0.0,-0.0,-6.86505523390224e-07,-1.125571203790289e-06
2013-03-28 02:00:00,9.73399942119196e-07,0.6531883812059144,3.7360204658440617e-07,-18.675982532782037,3.0415101462658995e-06,-28.240667975656947,48.38862118298265,18.84618613810293,-20.9305107712168,0.0,-0.0,-6.892545725349919e-07,-1.1339107994141197e-06
2013-03-28 03:00:00,9.735123295847492e-07,0.6531883821414498,3.7398446744112605e-07,-18.675982572281363,-2.2033902691582715e-07,-31.277283403507262,48.36000165623161,20.04368937517113,-19.062541833478452,0.0,-0.0,-6.851532846212649e-07,-1.1340558522920165e-06
2013-03-28 04:00:00,9.738512118169932e-07,0.653188382911712,3.7410598754810126e-07,-18.67597813559477,-1.975098956987758e-06,-32.05338970209511,48.39258490740702,19.976860513045686,-18.251259884478287,0.0,-0.0,-6.849502333352575e-07,-1.1321740838213095e-06
2013-03-28 05:00:00,9.744495140521831e-07,0.6531883833709982,3.736531875640153e-07,-18.675981226853146,-3.1567479985716194e-06,-32.26592796967189,48.51791731030973,18.909573059481797,-17.095184349166015,0.0,-0.0,-6.875371782371076e-07,-1.1291003319000449e-06
2013-03-28 06:00:00,9.75767189903439e-07,0.6531883875369346,3.7473188309370643e-07,-18.67597232089817,-8.601533393425273e-06,-32.2659581902558,48.59095298276393,17.652437091949196,-16.7380922764882,0.8275252221187084,-2.0683325815755594e-06,-6.887707270379906e-07,-1.1230093867092578e-06
2013-03-28 07:00:00,9.763324332609765e-07,0.6531883887189354,3.755917370624004e-07,-8.336268154564761,-1.1001239453207967e-05,-29.05646444587966,48.57024405342955,13.426587676674133,-32.230630993963544,7.015935793369799,-1.7907377584286834e-06,-7.138859228916772e-07,-1.1213413798734943e-06
2013-03-28 08:00:00,9.73605864709697e-07,0.653188380443038,3.7586372884102526e-07,-11.89137307043438,-5.193093120590094e-05,-25.603087805693733,48.503037227603116,13.423878041679744,-37.040208471306435,11.989305923401703,-2.9871621604128946e-06,-7.174570421284443e-07,-1.1288122835028253e-06
2013-03-28 09:00:00,9.739946220620478e-07,0.6531883811407642,3.754349633160407e-07,-12.14456414096679,-4.7325563065309424e-05,-24.997391653201735,48.129453375718946,13.049702887933806,-37.0402105647568,12.384401438564378,-3.098345253700938e-06,-7.214772363113297e-07,-1.135886388226896e-06
2013-03-28 10:00:00,9.729290648278354e-07,0.6531883765744609,3.742578851984988e-07,-9.33548161785823,-0.0001269962789142387,-26.747459707059676,47.931133462575666,13.516490211032336,-37.04022639785425,11.057063724552563,-3.0204233130551796e-06,-7.205792345530426e-07,-1.1436894985303267e-06
2013-03-28 11:00:00,9.765377980568588e-07,0.6531883985948174,3.742926889859507e-07,-8.336246407877857,-4.201761209979572e-05,-26.336432105337796,47.78837222791629,11.297512004056534,-34.23869506541964,9.207052896909296,-2.8326001016399936e-06,-7.406938525491569e-07,-1.144469348896992e-06
2013-03-28 12:00:00,9.75321650536788e-07,0.6531883915529236,3.730611374307937e-07,-8.336272427938534,-6.7969675836842e-05,-29.90525787298344,47.50555157038731,9.423461059775533,-25.93780389817621,6.632148233592654,-2.2711040171446184e-06,-7.750406056175052e-07,-1.1619173931734865e-06
2013-03-28 13:00:00,9.747273491014235e-07,0.653188392787954,3.7159243372459983e-07,-8.336263733474109,-9.83748513684045e-05,-32.26594830811402,47.49374988524109,8.239188192127994,-20.54855111256355,4.799925028636647,-1.9882443083422374e-06,-8.014211080649147e-07,-1.1688008419422402e-06
2013-03-28 14:00:00,9.734079839272452e-07,0.6531883934968195,3.7060190347789257e-07,-10.437235145037135,-0.0003146507886370356,-32.26594745324484,47.65111023174129,8.2742883484711,-17.724958404899784,3.8854097147117472,-1.8176622186787291e-06,-8.071424292097617e-07,-1.1745469165877262e-06
2013-03-28 15:00:00,1.0056547069830164e-06,0.6531885497946776,3.7850284549549834e-07,-12.677433774066893,0.00013935506661089285,-32.2659284657052,47.74869155346463,8.633794317238708,-15.923027218018715,3.8370877795836176,-1.7477350019194344e-06,-7.550615471245692e-07,-1.1100903504050684e-06
2013-03-28 16:00:00,9.98734052314137e-07,0.6531885244890626,3.748196845907867e-07,-11.349738643837165,4.5482798309178365e-06,-32.265934141108,47.85491029908014,8.520500426754918,-15.924491852306852,2.5217767025002242,-1.8096013513675887e-06,-7.731670649491207e-07,-1.1300027130311733e-06
2013-03-28 17:00:00,1.0012917891837573e-06,0.6531885423555023,3.7632544164317913e-07,-17.463242106437207,6.888838331313714e-06,-32.26594548306625,47.21798077071765,6.588100060916,-5.23730694245186,0.5166896770255291,-2.3175442702540677e-06,-8.210836475655015e-07,-1.1161463382754572e-06
2013-03-28 18:00:00,9.995510382516865e-07,0.6531885370271437,3.7635966289145533e-07,-17.533080769031613,-1.2718478727921264e-06,-32.265944240827494,46.33439901460066,6.070892222767248,-3.2510310927151833,0.0,-0.0,-8.44278246063368e-07,-1.1266484396742848e-06
2013-03-28 19:00:00,9.985038246855147e-07,0.6531885364942821,3.7797083154360773e-07,-17.533066547694222,-1.9724229337585346e-05,-32.26594457469229,45.247286649679324,5.886663647390884,-1.9805325643392495,0.0,-0.0,-8.56011905170817e-07,-1.1482505410335642e-06
2013-03-28 20:00:00,9.979535619559423e-07,0.6531885371185516,3.7884187910528806e-07,-17.533065720734246,-4.8598182147512396e-05,-32.2659274543145,43.95506522045842,5.6615184654350585,-0.46367665131243313,0.0,-0.0,-8.676522733708225e-07,-1.1706234833333875e-06
2013-03-28 21:00:00,1.0115167776680536e-06,0.6531886002654099,3.833705120471985e-07,-15.798325902716192,1.1039852657065581e-05,-32.26588617659097,42.4774348282932,4.933665642175903,-3.649948835940267e-05,0.0,-0.0,-8.767806652940636e-07,-1.1637522058867934e-06
2013-03-28 22:00:00,1.0229525582378886e-06,0.6531886502206101,3.8665363493142965e-07,-14.264182470999275,0.00011468519409014365,-29.565772061254492,39.03598645018647,4.140717774938961,-2.0728520800761416e-05,0.0,-0.0,-8.966460052022285e-07,-1.1763106727952253e-06
2013-03-28 23:00:00,1.0228542290619167e-06,0.65318865044713,3.8668039947599433e-07,-14.264177544010597,5.3337036751994807e-05,-27.052321418116257,36.89199596448582,3.771314050490007,-2.0640552508830874e-05,0.0,-0.0,-9.17110187600656e-07,-1.1951436343715606e-06
2013-03-29 00:00:00,1.0226700016153384e-06,0.6531886503576724,3.8626131634923314e-07,-14.264176638580349,2.983556324824087e-05,-27.209075533007866,37.17811271268935,3.6419741897076108,-2.0754779575675798e-05,0.0,-0.0,-9.253126229111785e-07,-1.1967129195596345e-06
2013-03-29 01:00:00,1.0221404955382307e-06,0.6531886486840385,3.853642936204991e-07,-14.264181625125257,1.3206757779090486e-05,-29.0029644384913,38.94831332855417,3.665684973615135,-2.15641296122387e-05,0.0,-0.0,-9.254662981277307e-07,-1.1908790214810932e-06
2013-03-29 02:00:00,1.01141468130031e-06,0.6531886026018181,3.814697666100809e-07,-14.135951405893962,-8.501866225864913e-05,-31.35526193738343,41.11824456362955,3.7199536687166637,-3.680232025082124e-05,0.0,-0.0,-9.387214065270655e-07,-1.2034267996134396e-06
2013-03-29 03:00:00,1.0231513169181568e-06,0.6531886520547766,3.8300364083044905e-07,-14.264200730449144,-2.8472165572975862e-06,-32.11088058146349,42.23279789236424,3.489151741600934,-2.165760888290345e-05,0.0,-0.0,-9.32805375271073e-07,-1.1817815871404028e-06
2013-03-29 04:00:00,1.0247690123594877e-06,0.6531886567364756,3.8084427699193415e-07,-14.26419819404665,-3.7404853370915127e-06,-32.2248812895065,42.569627532237035,3.2663204722279047,-2.1262334679703297e-05,0.0,-0.0,-9.423502907850434e-07,-1.1839231409029148e-06
2013-03-29 05:00:00,1.0430969877732843e-06,0.6531887314730553,3.823559203887676e-07,-13.474384557200485,0.0005708929845803365,-32.26587908382687,42.460623570493276,2.6259151441618656,-1.3681167529976201e-05,0.0,-0.0,-9.580228548031756e-07,-1.1507142821634862e-06
2013-03-29 06:00:00,1.0460996671063606e-06,0.6531887441821609,3.812542848238297e-07,-14.264162483627059,0.7117555217377771,-32.26579314005175,42.49168883131497,1.9639434756680043,-1.3520309087229643e-05,0.7094150391421785,-2.0627024563550082e-06,-1.0130595849631163e-06,-1.1410417619567544e-06
2013-03-29 07:00:00,1.0181733730766532e-06,0.6531886254984425,3.6942115520994547e-07,-14.240866599206504,-0.7420551334877235,-32.26586222931708,41.66116544446189,0.7399258952925591,-3.2639205485764516e-05,4.1945838864443425,-1.7779224811208785e-06,-1.339838788034342e-06,-1.2049444008761542e-06
2013-03-29 08:00:00,1.0276393465638543e-06,0.6531886637711076,3.693026634018785e-07,-14.259365165920064,-5.187177136530272e-05,-31.884267291363134,38.945880520920866,0.5711037373519969,-2.2306376979171783e-05,5.973568642986329,-2.0338911031705964e-06,-1.4190779893255012e-06,-1.2024160119961024e-06
2013-03-29 09:00:00,1.026476472820591e-06,0.6531886616361597,3.6942082967214174e-07,-10.614881262598784,-0.00017745936714818974,-29.34859758354332,33.35053777102451,0.0,-2.301528323102421e-05,5.959986349237091,-2.070660668264307e-06,-0.0,-1.2051707200342705e-06
2013-03-29 10:00:00,1.160829489985777e-06,0.6531891601236799,4.0544008454295135e-07,-0.5112035767129897,4.022327104735025e-06,-27.04915966457062,21.237646469549038,0.0,-5.178087113086015e-06,5.669537952309453,-1.8534601645931075e-06,-0.0,-1.272777740932102e-06
2013-03-29 11:00:00,1.2461097104305988e-06,0.6531894197033857,4.278326692775873e-07,1.1628842035249376,0.07143128729526624,-27.134332317300167,19.95525171368732,0.0,-3.87788893835503e-06,5.291586682666223,-1.6649170431875655e-06,-0.0,-1.3047287525164911e-06
2013-03-29 12:00:00,1.2484184497003356e-06,0.653189425782345,4.3024310860139574e-07,0.6268536386939454,0.23148385328069354,-27.38252112616993,20.99980120713277,0.0,-3.8626517823371175e-06,4.8712038025637225,-1.6251050350009606e-06,-0.0,-1.205565493817729e-06
2013-03-29 13:00:00,1.2094101161123416e-06,0.653189309549346,4.213028083645862e-07,-0.6345329225507534,-3.6536804968409485e-05,-27.77295810911028,23.218395817387165,0.0,-4.3322360643899055e-06,4.535954120481553,-1.4684677206897927e-06,-0.0,-1.0655194409349622e-06
2013-03-29 14:00:00,1.1986975359137126e-06,0.6531892767671361,4.2009972065903287e-07,-1.4205050719242567,-0.03956738386773475,-28.539457839026657,24.42291375447761,1.0359256650713367,-4.5613631453863416e-06,3.8875146648712615,-1.4851331950840447e-06,-9.758045972958484e-07,-9.89796786140537e-07
2013-03-29 15:00:00,1.1986399180869e-06,0.6531892766183536,4.1867730382267175e-07,-1.337196704367545,-0.2759392227796311,-29.277665912479737,24.7369178038103,1.6414769290954137,-4.603299857110989e-06,3.859230791441391,-1.4862661197152057e-06,-8.743134018089904e-07,-9.486606936046577e-07
2013-03-29 16:00:00,1.4030829691327518e-06,0.6531898726086673,4.670573999088548e-07,-5.938450405349025,0.21083053118023412,-26.866283358481073,26.865253272485,2.380445512096559,-3.04861707216068e-06,2.695022717369129,-1.2847528512135846e-06,-6.84076455684135e-07,-7.997526194996469e-07
2013-03-29 17:00:00,1.4015461151395181e-06,0.6531898712878302,4.690276408612419e-07,-5.392403940556639,1.5330663813085121,-28.77177248359437,28.612930403821636,2.7849514325992883,-3.052980757203137e-06,0.5800467211266176,-1.551915554437712e-06,-6.64542324869899e-07,-7.875656092170632e-07
2013-03-29 18:00:00,1.4001708845892652e-06,0.6531898655814432,4.6924093943348007e-07,-4.5426716657892445,1.391253148966604,-29.183145549633146,28.463948962082334,3.2174320323316667,-3.023697491995536e-06,0.0,-0.0,-6.490062906152617e-07,-7.856244865031097e-07
2013-03-29 19:00:00,1.3991946047012084e-06,0.6531898651506888,4.7200409687086774e-07,-4.285361343427021,2.353929424206271,-28.371930270902308,25.87984094949298,3.7703381244353995,-3.0055780864728595e-06,0.0,-0.0,-6.304291080994063e-07,-7.709708443636617e-07
2013-03-29 20:00:00,1.398459956823337e-06,0.6531898647537332,4.739425613156251e-07,-4.1667326547526065,4.720705587777135,-27.39883894702578,22.33210804122692,3.8595748519372464,-2.9912306270923017e-06,0.0,-0.0,-6.301404428654677e-07,-7.773793925828587e-07
2013-03-29 21:00:00,1.3977873839984274e-06,0.6531898644231817,4.7565661485798716e-07,-4.109565336382241,7.432565662373566,-26.560415141009948,19.05516799633555,3.5290637238572953,-2.9895342111496144e-06,0.0,-0.0,-6.445310893923306e-07,-7.889137811331985e-07
2013-03-29 22:00:00,1.3972238573472706e-06,0.6531898640382259,4.766086429034102e-07,-3.9236495641660696,10.176593553722588,-25.672446857830735,15.548182822660609,3.2181369889578253,-2.9797301355245148e-06,0.0,-0.0,-6.595864693963449e-07,-8.201776156783809e-07
2013-03-29 23:00:00,1.3978627125222583e-06,0.6531898686392056,4.768499637327614e-07,-3.718525032119043,10.48730481284764,-21.837815605768952,12.07946169658,2.336391104596541,-2.9773097587451966e-06,0.0,-0.0,-7.085181606498736e-07,-8.27542800745604e-07
2013-03-30 00:00:00,1.398263852858491e-06,0.6531898728424897,4.766999288956858e-07,-1.8909820291517676,10.487386123923512,-21.09589681950806,9.98289474798379,1.8634149685665817,-2.9686634140065633e-06,0.0,-0.0,-7.454771225781087e-07,-8.575235606963461e-07
2013-03-30 01:00:00,1.3984053285020047e-06,0.6531898734874114,4.7641418660459624e-07,-1.831660572191022,10.487387998034805,-20.640865763894393,9.518107525638246,1.8138478243425082,-2.9698992667529494e-06,0.0,-0.0,-7.500196475405119e-07,-8.709954595464951e-07
2013-03-30 02:00:00,1.3978822797604437e-06,0.6531898679668808,4.758331420200255e-07,-3.850580617198799,10.486900254682094,-20.807185392171966,11.524218511614052,1.9934642825477475,-2.9784519671265114e-06,0.0,-0.0,-7.334452007086156e-07,-8.563188840389771e-07
2013-03-30 03:00:00,1.3995180110449784e-06,0.6531898710030688,4.7469375227812303e-07,-6.708592031376973,10.486911173199383,-21.236755976931978,14.683690247329775,2.121563616161242,-2.989326898223257e-06,0.0,-0.0,-7.207297237670219e-07,-8.474633612243946e-07
2013-03-30 04:00:00,1.399245586652313e-06,0.6531898688924157,4.717504274463916e-07,-7.866035804596644,9.788825625824957,-23.182446147434977,18.010988727641635,2.5954846078455978,-3.016791823979581e-06,0.0,-0.0,-6.876793552521576e-07,-8.201903246961629e-07
2013-03-30 05:00:00,1.4008303755709338e-06,0.6531898710802457,4.6700565839411694e-07,-7.866035434983176,7.908184404920503,-24.27654245827043,20.830201203951322,2.751009288111977,-3.041208380353906e-06,0.0,-0.0,-6.757606229825796e-07,-8.060289788136007e-07
2013-03-30 06:00:00,1.4034430465961455e-06,0.6531898798102891,4.6325972031787693e-07,-7.866127389128491,3.749715019703528,-23.81124404765693,23.79875699173456,2.6315569011731226,-3.066376780196419e-06,0.8441609437299106,-1.42154504759283e-06,-6.713467009262785e-07,-7.901358139960676e-07
2013-03-30 07:00:00,1.3100716286111006e-06,0.6531896133854767,4.3013945159089503e-07,-6.206693672046129,-0.717094027300123,-25.283870700342764,25.116201681027544,1.0997242328529548,-3.551435770132182e-06,5.3385527602215195,-1.362196706856853e-06,-8.686541676183879e-07,-8.467401764386516e-07
2013-03-30 08:00:00,1.3116376768501064e-06,0.6531896171997862,4.1904450958945147e-07,-4.525295612162964,-9.598841891074368,-22.470039750168013,26.530459367741248,1.3515427582163462,-3.5559351427099876e-06,8.058995771982254,-1.768620509658148e-06,-8.214467266327574e-07,-8.524741879726034e-07
2013-03-30 09:00:00,1.3124063877892872e-06,0.6531896181679516,4.1203051252165696e-07,-2.9325576728439224,-10.208767563184509,-23.02892401672251,24.935539595746977,2.3967141667787493,-3.548088030815183e-06,8.18481602435256,-1.7882764399546951e-06,-7.221909341126321e-07,-8.274451693955516e-07
