,CCGT,CHP,Imports_Exports,battery storage,distribution network,hydroelectricity,nuclear,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment
2013-01-01 10:00:00,1.3189776359185273e-06,0.6104978018690144,-25.53783852206749,-5.195352387564922,-45.933397309199606,0.9708272798576245,5.181677365657923e-06,70.13730120628368,139.25420701292254,-132.44977871306273,4.96499032716863,-0.20298546154408445,-2.312240696404392,-3.7350562885526153
2013-01-01 11:00:00,1.3193333198344406e-06,0.6104978073542788,-25.53783389987802,-5.195371246099968,-41.12476324349195,0.9720839360794572,5.181154166659222e-06,70.08760181226768,139.72555751248353,-132.44977871012517,5.546469139877241,-0.24057574073039656,-7.991594419611788,-3.8311187016346304
2013-01-01 12:00:00,1.319086063961951e-06,0.6104978123383199,-25.53783270010199,-5.195399611304029,-43.884751419189854,0.9734966046975967,5.175805755953952e-06,71.01277103888614,148.00118670679777,-132.4497786948052,5.310113579329525,-0.28901387063268313,-14.003255621850355,-3.976859561642626
2013-01-01 13:00:00,1.3184749350555224e-06,0.6104978127299024,-25.537830848021255,-5.195439930772981,-52.74804139441604,0.9750607152642697,5.176123455178482e-06,71.51059598508996,154.13991849714864,-132.44977870580823,4.224728791709227,-0.2717669309413963,-10.726329168348613,-3.9604405597304684
2013-01-01 14:00:00,1.316557930524966e-06,0.6104978111539046,-25.537932675119222,-5.195499166720349,-63.22029757531748,0.9764388712812514,5.157769358911666e-06,71.96797368085839,152.98218243628202,-132.4497787436056,2.474531270325727,-0.18355156776307144,-1.007189461448161,-0.8462005867381484
2013-01-01 15:00:00,1.4311890866488801e-06,0.6104983985288219,-25.561926776684345,-0.00021333718864787748,-73.79026540799453,1.4125345942984688,6.9098687159760965,72.10906963620084,150.69274913207656,-132.44977639484196,0.6387014220787416,-3.4817619613825494e-05,-1.0707688139902416e-05,-1.5652426655347013e-05
2013-01-01 16:00:00,2.0939209617138676e-06,0.6104999070835869,-20.588117318950136,0.0002553594953315506,-76.07019751953648,1.4131390961959027,8.19568708881517,72.26377817403174,146.94715826580253,-132.20344181398232,0.0,-0.0,-1.868214810215818e-06,-2.996420597334495e-06
2013-01-01 17:00:00,2.0923131354614133e-06,0.6104999080242338,-21.873102084402277,6.021205111690453e-05,-76.20947609783495,1.413718838640286,8.195687054198412,72.28393136564449,148.35088513553578,-132.20344299985774,0.0,-0.0,-1.9231820927245735e-06,-3.0158128143773728e-06
2013-01-01 18:00:00,2.087422922347786e-06,0.6104999032371432,-19.2800888207816,-1.486499717482008e-05,-76.18243649896317,1.4143649374691172,8.195687012286593,71.83753732154243,146.1766584466975,-132.2034459895603,0.0,-0.0,-1.972252187705692e-06,-3.0569108410804276e-06
2013-01-01 19:00:00,2.0960759677463126e-06,0.6104999206541464,-14.437363845722665,-4.050866271699483e-06,-76.1455658049387,1.414889913072316,8.1956869845179,70.7170287817289,142.4169778477366,-132.2033887169984,0.0,-0.0,-1.9919093672768897e-06,-3.0407451897023312e-06
2013-01-01 20:00:00,2.121391714699716e-06,0.6104999748753799,-9.494549146141734,0.00021629448669809663,-75.90158989131768,1.4920932450783997,8.19568696121285,68.15342025379621,136.95452901092528,-129.44154712451055,0.0,-0.0,-2.02529004011609e-06,-2.999934615543116e-06
2013-01-01 21:00:00,2.1181162914993683e-06,0.6104999739290125,-10.061571418056504,0.00013229797900007095,-75.71187364515087,1.7056395460502314,8.195686926816343,66.58316521124726,127.59735015453411,-118.35026933913298,0.0,-0.0,-2.09972792148605e-06,-3.0536361306155264e-06
2013-01-01 22:00:00,2.1134713426240445e-06,0.6104999720879801,-8.562620653247205,8.200571120097737e-05,-70.56640364167495,1.6773935950715873,8.195686910647943,61.41724034839419,103.87167018685426,-96.07478895457592,0.0,-0.0,-2.0953174422864153e-06,-3.1090385497029516e-06
2013-01-01 23:00:00,2.1116723572466992e-06,0.6104999720192928,-8.417236801966952,5.1056828781046464e-05,-61.07131507060523,1.6617134951980985,8.19568689920643,59.40844924963687,101.28678817372814,-101.10587708836887,0.0,-0.0,-2.130757564419383e-06,-3.1854080562715884e-06
2013-01-02 00:00:00,2.110586506723015e-06,0.6104999711799188,-9.733661661666364,2.6973298485587786e-05,-57.28635995857832,1.7735447924320342,8.195686891831814,59.5833579040159,100.23259777523258,-102.80693266710442,0.0,-0.0,-2.179347726283254e-06,-3.27061145066592e-06
2013-01-02 01:00:00,2.108471608690879e-06,0.6104999709816202,-5.662478709834904,-3.423339249739768e-06,-56.802730479670124,1.8454294877464577,8.195686882546203,57.280731646285986,90.4201211060722,-95.31849632130881,0.0,-0.0,-2.2217875215737594e-06,-3.362885703174332e-06
2013-01-02 02:00:00,2.1363339054138567e-06,0.6105000036760334,-0.16514356065694938,0.4301190488629297,-48.74164511921137,1.7234519909051627,8.195686926807191,53.35683894397735,80.78349054311008,-95.62453890183077,0.0,-0.0,-2.0956616630876112e-06,-3.2562851184494565e-06
2013-01-02 03:00:00,2.1690212943880646e-06,0.6105000411037548,5.103551448915467,5.195321656860463,-46.872835592217534,1.8472353264235812,8.195686988512746,49.5244777747396,70.92003309890632,-93.9552111531262,0.0,-0.0,-1.998790918360527e-06,-3.1353047182768953e-06
2013-01-02 04:00:00,2.1692661601108522e-06,0.6105000419238426,7.426255892862963,5.19532143515738,-46.05119183485237,1.847088510178945,8.195686992662413,47.94320610633579,64.47116902230228,-89.06927670153384,0.0,-0.0,-1.9395348178647963e-06,-3.066947929462184e-06
2013-01-02 05:00:00,2.169394934103013e-06,0.6105000430322048,7.501952635508776,5.195316539956774,-56.99899193775365,1.6457550221818158,8.195686993958244,47.57868044107996,58.12392320031824,-71.28406354930492,0.0,-0.0,-1.9040948667026214e-06,-3.0200274513467715e-06
2013-01-02 06:00:00,2.169433624685498e-06,0.6105000439111058,7.504646670214914,5.1953222093847335,-67.2129597110645,1.6167383227151584,8.195687006080412,51.31501071654962,59.52848392623565,-66.18466983161066,0.0,-0.0,-1.8991871952849237e-06,-2.987978373962725e-06
2013-01-02 07:00:00,2.1692272037171633e-06,0.6105000445662547,6.273832730282138,5.195331839044406,-72.00076053161169,1.7891000057949147,8.195687027348423,54.39298850009446,63.69356781153175,-67.5814880716474,0.0,-0.0,-1.906512251117931e-06,-2.9856013174528245e-06
2013-01-02 08:00:00,2.1695611953296202e-06,0.6105000457897798,6.097005587460437,5.195347975804885,-72.6256737996792,1.8043564583849248,8.195686973939129,56.822113766002666,71.81754417590496,-77.3481218029143,0.0,-0.0,-1.915751408738231e-06,-3.002678224034409e-06
2013-01-02 09:00:00,2.1702245522141758e-06,0.6105000476605187,7.786679844478762,5.195375537975786,-70.00231382712747,1.7407209748917927,8.195686935420525,58.25478414900051,81.22981447810324,-92.91753904819058,0.4750523342116901,-1.9950702430773645e-06,-1.9200075738652345e-06,-3.034246841256337e-06
2013-01-02 10:00:00,2.137721296441007e-06,0.6105000135025862,3.962977179619436,0.000606998386468973,-71.77207050177837,1.4339054278146226,8.19568687610812,62.09047505371281,90.89619662217682,-95.65444028151197,0.8049286472886886,-6.182931392906086e-06,-1.98506480549554e-06,-3.158909254322307e-06
2013-01-02 11:00:00,2.095064480572415e-06,0.6104999463054559,3.2438077453099425,-8.080202530831731e-05,-75.72258883317039,1.4345865935979416,8.195686828813612,63.15313976733717,102.95992937310193,-104.15899331463437,0.8527800174478596,-6.2758879335008e-06,-2.0549841062162953e-06,-3.3070736960024457e-06
2013-01-02 12:00:00,2.0959445564992602e-06,0.6104999481108803,3.244199693447905,-3.8205109605261205e-05,-75.74607898103484,1.4369443288257309,8.195686833814282,65.50846511267547,113.23261186735371,-116.84211911311583,0.9285958675078895,-6.263384818253001e-06,-2.064311931405882e-06,-3.343179528510572e-06
2013-01-02 13:00:00,2.0981240593793734e-06,0.6104999506293975,2.6410702360741003,-3.117233609422343e-06,-75.75756039215256,1.4378191849828732,8.195686847510268,68.80320606645691,124.1136527592647,-130.36275331997936,0.8871491779303614,-6.2998321911151285e-06,-2.0635740663976775e-06,-3.3538085837898153e-06
2013-01-02 14:00:00,2.0999642635804474e-06,0.6104999528142457,-6.568413099862275,2.809324928029053e-05,-75.78367051136146,1.4383925978132526,8.195686871811645,70.60265456960792,131.2454702041728,-129.74278738321638,0.5709065079541147,-6.734648923881153e-06,-2.0515802974401255e-06,-3.342870418099691e-06
2013-01-02 15:00:00,2.1018365423600984e-06,0.6104999548890483,-14.192909544174633,7.795492728395429e-05,-75.84833324127028,1.4389607820880554,8.19568691626691,71.1389180006702,136.77789748898164,-127.55203730030566,0.0,-0.0,-2.03598414132955e-06,-3.321293083638621e-06
2013-01-02 16:00:00,2.1039822493825535e-06,0.6104999573608613,-14.189772067610418,0.00017504131657215545,-75.9559389761799,1.439428472918381,8.195686956621756,71.64081022695383,140.45351256014476,-131.62564121480926,0.0,-0.0,-2.0180392352671107e-06,-3.2860669133871092e-06
2013-01-02 17:00:00,2.0933619085190385e-06,0.6104999408054118,-18.387566594782534,0.00018275591745973223,-75.99209496666312,1.4399396431437432,8.195686967792371,72.39709153201996,144.50841818298053,-132.20339612362955,0.0,-0.0,-2.02931465667433e-06,-3.2861571191497478e-06
2013-01-02 18:00:00,2.0099195346906088e-06,0.6104998084154509,-23.230471675632273,2.779651765791101e-05,-75.91798225284647,1.4405625624896052,8.19568687681099,72.7350271763205,149.18516512390778,-132.44974731787332,0.0,-0.0,-2.1907498064166475e-06,-3.5410243381037544e-06
2013-01-02 19:00:00,1.425126649638756e-06,0.6104984337816123,-25.54860443572508,-0.00033780904307904034,-75.79225592893015,1.0010397912299764,7.85932785460623,72.23744977855822,152.65386612390847,-132.44977686917787,0.0,-0.0,-1.1386014198450311e-05,-1.673414864387278e-05
2013-01-02 20:00:00,1.4266572680699842e-06,0.6104984447416979,-25.553308819487242,0.0003018592835028019,-71.78730248516406,1.0015525613937841,0.8915574742049177,71.70729920677323,156.15038459238502,-132.44977687410068,0.0,-0.0,-1.1011065075933857e-05,-1.613217141805869e-05
2013-01-02 21:00:00,1.3079153743879355e-06,0.6104978463939349,-25.537840253737976,-0.1574559478869911,-68.76329954718446,0.9991503212706068,5.1171548858804065e-06,71.97067638389993,157.8272068782112,-132.44977917660518,0.0,-0.0,-1.0433699095515976,-2.884612234554659
2013-01-02 22:00:00,1.3083337326717077e-06,0.6104978483782617,-25.537772418370487,-4.704886132985147,-66.07981512430109,0.9992964896035884,5.105712897546105e-06,72.80115809176294,161.37894612710897,-132.44977915833377,0.0,-0.0,-2.6079930801436895,-3.8384782722426
2013-01-02 23:00:00,1.3086169627786824e-06,0.6104978499567152,-25.537778769928074,-4.741923912068876,-61.12113914112616,0.9994497724274594,5.103571275057052e-06,72.4870468484128,163.7562903102586,-132.44977914956337,0.0,-0.0,-9.555318916993958,-3.876170519676898
2013-01-03 00:00:00,1.308929042457629e-06,0.6104978520107459,-25.53768847322692,-4.745768240713185,-57.982856532391146,0.9997069945518963,5.113412500397429e-06,72.45671717962013,168.82303812028636,-132.44977914238572,0.0,-0.0,-17.750539134514234,-3.8521542622057052
2013-01-03 01:00:00,1.3089951872436383e-06,0.6104978532289266,-25.53576006010829,-4.752722193526413,-57.23164659545404,1.0001260758079296,5.113920335201035e-06,72.0388156887473,172.06567647688925,-132.44977914323277,0.0,-0.0,-21.366697954812846,-3.807335787250239
2013-01-03 02:00:00,1.3089368451133252e-06,0.6104978539507668,-25.537777909451403,-4.748279902431278,-55.857670537512604,1.0008572759358731,5.11550531426844e-06,71.18347584984566,170.1486114872582,-132.44977915149374,0.0,-0.0,-19.984684997288046,-3.794075610372255
2013-01-03 03:00:00,1.3086339943289115e-06,0.6104978541670029,-25.537777517618345,-4.741761932552164,-54.97977820440702,1.0011231454171063,5.10987397877651e-06,70.01198801339174,164.9838555107221,-132.44977916403133,0.0,-0.0,-14.627196656709813,-3.699996684040996
2013-01-03 04:00:00,1.3081555531641218e-06,0.610497854034673,-25.53768885202429,-4.7448642647687365,-55.548347720131765,1.0011643957718472,5.1062149692379924e-06,69.97450190788278,163.16925184914604,-132.44977917772334,0.0,-0.0,-12.317439055128029,-3.58612256805897
2013-01-03 05:00:00,1.3073409104358435e-06,0.6104978527706602,-25.53764405599147,-4.744237454292178,-59.87651807364503,1.0011547089044521,5.1010928736137025e-06,69.61738951519841,160.53686953056337,-132.44977919361753,0.0,-0.0,-5.096149464228326,-3.490408989475162
2013-01-03 06:00:00,1.3065521330247997e-06,0.610497852598021,-25.544609353350555,-0.25226113084618895,-64.29089227230473,1.0013332052275399,5.117137491450762e-06,68.87382451629972,156.8855647532784,-132.44977922058152,0.0,-0.0,-1.002435902753326,-3.260068085646306
2013-01-03 07:00:00,1.4234202602953233e-06,0.6104984393402617,-25.55158453120754,-1.9531083767081125e-05,-67.22050048272817,1.0030137142755855,5.672366572050622,67.54859820875318,150.95861202211714,-132.44977691193702,0.0,-0.0,-1.2115075236224016e-05,-1.6571978699984165e-05
2013-01-03 08:00:00,2.03771395768977e-06,0.6104998800412079,-18.60206582974197,3.8593258472853094e-05,-69.4993362150148,1.4426909331651325,8.1956868129904,66.08121135961277,144.54360609070147,-132.20356925741308,0.0,-0.0,-2.2707110174806643e-06,-3.4074355610974527e-06
2013-01-03 09:00:00,2.1158580524930666e-06,0.6105000061343842,-10.347776612897592,0.0003031559044400349,-65.02348227647983,1.44237193086431,8.195686881299133,64.55722434657443,132.47459416800663,-131.93732679554788,0.5966671637707093,-2.0667737153994157e-06,-2.1317676268886034e-06,-3.2102521157614615e-06
2013-01-03 10:00:00,2.1169116614758947e-06,0.6105000102295755,4.250611516071983,0.00020026435030243294,-60.142831081569916,1.4420398003470472,8.195686852118634,64.84710744605718,110.08976862526244,-129.99299696776714,1.2686791790308711,-5.699234202827462e-06,-2.1258689127243713e-06,-3.255554504966738e-06
2013-01-03 11:00:00,2.114546177140957e-06,0.6105000090733939,4.5991715136389315,0.00012802859122232568,-57.512183143608816,1.4417214924355808,8.1956868311646,63.42889802310231,106.11898538888043,-127.94866835726691,1.6345261845293968,-5.972573012874156e-06,-2.128540049707084e-06,-3.301507829678212e-06
2013-01-03 12:00:00,2.112085428760144e-06,0.610500007539595,4.696363940706867,8.545032226159499e-05,-58.14588542117573,1.4414298114511408,8.195686819262866,64.4075598486035,102.21345122661108,-124.4890252129645,1.638599808919008,-6.2132315098209764e-06,-2.1333318498406584e-06,-3.359376424685506e-06
2013-01-03 13:00:00,2.1104247775179553e-06,0.6105000063627429,4.5851230825332046,4.3518223503826184e-05,-61.77304945883188,1.4411459019964545,8.19568681547512,64.32833095857892,98.7503123372807,-116.83983089287885,1.2705042813270762,-6.488648400002431e-06,-2.0980294522487954e-06,-3.3836371519581627e-06
2013-01-03 14:00:00,2.1179209721835575e-06,0.6105000083700522,-0.4840941794508017,2.338981436503762e-05,-66.8889580863275,1.4408554766321275,8.195686851526649,65.1363361419648,87.47462302117665,-95.65449851055757,0.7382926971761307,-6.400935081706266e-06,-2.065714400814045e-06,-3.373488519510061e-06
2013-01-03 15:00:00,2.1672257897238913e-06,0.6105000712729963,0.7265616853053852,5.1953532896167305,-67.1191047798242,1.4406561446797992,8.195686934142229,63.812522209719795,75.98869217094929,-88.29774120711596,0.015638037463691832,-4.890875015570751e-06,-1.9548185215754188e-06,-3.2521145010761654e-06
2013-01-03 16:00:00,2.1673869977245206e-06,0.6105000718080265,-6.27844223656342,5.195368478702077,-71.96505711183,1.4405439021606987,8.195686954524346,63.59744080897764,73.58453785151367,-73.81181908256174,0.0,-0.0,-1.9292974121754013e-06,-3.2524045671308536e-06
2013-01-03 17:00:00,2.166979589572705e-06,0.6105000722521259,-6.278441286189585,5.195384908543858,-73.56813240581914,1.4408234928252508,8.195686960217222,64.0785060862138,80.51883522095291,-79.6244034106251,0.0,-0.0,-1.9327767935379823e-06,-3.2502052353397765e-06
2013-01-03 18:00:00,2.1409395342673115e-06,0.6105000446068314,-6.277117174345805,5.151476683174684,-73.17002112421189,1.4409923010169798,8.195686924989644,64.97687809982745,94.81302166309398,-95.17265761249355,0.0,-0.0,-2.0009638111844195e-06,-3.3034823337270338e-06
2013-01-03 19:00:00,2.0877116618659817e-06,0.610499966764392,-14.175875223247278,-0.039137896941799595,-73.1051531359797,1.4412307135320368,8.195686866761484,65.51436983561494,107.89023624443652,-95.76309612591156,0.0,-0.0,-2.1351965170666177e-06,-3.446506170721243e-06
2013-01-03 20:00:00,2.088366084002e-06,0.6104999683338703,-15.72833203522071,-0.04000321110597469,-68.11493003802667,1.4416298175028028,8.195686867317717,65.29173754325791,115.7318794110444,-106.81940708112288,0.0,-0.0,-2.142928426444257e-06,-3.435080312178207e-06
2013-01-03 21:00:00,2.0888034470667353e-06,0.6104999695465464,-15.342136138019928,-0.03988503667031936,-63.06802808073029,1.4415515040878253,8.195686867476825,65.40243449272413,119.96904850808923,-116.60041084875712,0.0,-0.0,-2.1413770344693717e-06,-3.43436108951486e-06
2013-01-03 22:00:00,2.0885705481603e-06,0.6104999682599209,-15.679785446565822,-0.3987893612146228,-58.33421924186778,1.4413876378351331,8.195686874254898,65.24190136362643,111.27576188214033,-111.78368240912152,0.0,-0.0,-2.132434657745819e-06,-3.472633416642193e-06
2013-01-03 23:00:00,2.07578034237543e-06,0.6104999388657476,-13.303937077585488,-4.184053472366043,-58.10453851694007,1.441147834453416,8.19568687062385,65.66373102230185,114.51673223960036,-114.26650618815927,0.0,-0.0,-2.15821423091711e-06,-3.525426678453271e-06
2013-01-04 00:00:00,2.075903187475961e-06,0.6104999399559791,-12.722539493854196,-4.195705001624051,-56.354835411722526,1.4409346299106314,8.195686866712691,65.48646828822528,118.05898160746251,-119.95072876902238,0.0,-0.0,-2.1599040802371407e-06,-3.5297076306107105e-06
2013-01-04 01:00:00,2.0756400278044074e-06,0.6104999405713366,-11.521126500431441,-4.1859198952886105,-55.198430317048846,1.440662942372684,8.19568686595947,63.38981159839219,114.8129276651142,-116.97534963864037,0.0,-0.0,-2.160551810689526e-06,-3.53410310210918e-06
2013-01-04 02:00:00,2.0752712060688792e-06,0.6104999411261676,-10.811407655866795,-4.20467424085589,-53.947198389387005,1.4403962832749022,8.195686863264779,62.74254651705158,113.43684054109775,-116.89392718105445,0.0,-0.0,-2.170959955122953e-06,-3.5405158979985584e-06
2013-01-04 03:00:00,2.087792919127501e-06,0.6104999714721772,-10.809665696175637,-4.205251835218289,-53.154778519987495,1.4401711831493673,8.195686863677729,61.8382841476408,109.07860089568625,-112.4247856935494,0.0,-0.0,-2.1601316057413555e-06,-3.495229944110799e-06
2013-01-04 04:00:00,2.0873436886997847e-06,0.6104999737476432,-10.817840036513807,-0.046289090316393035,-48.697337285476436,1.439947748459159,8.195686860446928,62.57200072131525,108.30942760375646,-120.99733515460257,0.0,-0.0,-2.178836463073708e-06,-3.503122452669726e-06
2013-01-04 05:00:00,2.086663830554272e-06,0.6104999736411001,-14.182225051363973,-0.06273450111804905,-54.22747770543902,1.4397111217491563,8.195686859117302,62.26802222735227,105.1512223215959,-108.62394358588114,0.0,-0.0,-2.1940885929438992e-06,-3.5204863054183574e-06
2013-01-04 06:00:00,2.1348346849669765e-06,0.6105000471219524,-12.899870209846396,-1.563449890467944e-05,-63.14426720745504,1.4394460224123085,8.195686917449972,60.011211027310324,101.94034619597429,-95.58427682786534,0.0,-0.0,-2.136055744905718e-06,-3.4029139850050363e-06
2013-01-04 07:00:00,2.1919796197576543e-06,0.6105000432835279,-9.944465117400604,0.00021135389209853156,-68.78669313421683,1.4392260383688393,8.195686969799528,57.54338424116517,97.8278060646778,-86.31689905495486,0.0,-0.0,-2.0811932035975645e-06,-3.274636993349382e-06
2013-01-04 08:00:00,2.1917472260846454e-06,0.6105000431957566,-6.025369935591238,7.981316599229076e-05,-70.52512754724881,1.438948504869317,8.195686943694227,56.228239660066386,94.4496715637774,-83.803871539058,0.0,-0.0,-2.143302059067764e-06,-3.3017868669852093e-06
2013-01-04 09:00:00,2.1916980560501696e-06,0.6105000437013888,-1.2698930728168543,3.434598684074311e-05,-65.7288835956133,1.4386634322760756,8.19568693041569,55.58974627979462,92.92846803315236,-91.86936307092874,0.6738001734733406,-1.9479915128617306e-06,-2.171987925205343e-06,-3.317834514346659e-06
2013-01-04 10:00:00,2.191788245757725e-06,0.6105000445010271,-1.3714210666236148,-3.885283770186085e-06,-60.011341254278,1.4383823924728472,8.195686925025967,55.98119820384411,82.6948778192474,-88.41355880959189,1.4444435538712586,-6.310983905015896e-06,-2.200350120427075e-06,-3.3320452813538106e-06
2013-01-04 11:00:00,2.191967930657838e-06,0.6105000446444089,-4.6338366006617004,-3.517624135450904e-05,-56.598661333375546,1.4381017942160197,8.195686924325221,58.873384766186206,84.57358981645504,-93.83512077797936,1.945154183268968,-6.084209525149132e-06,-2.1542100354317028e-06,-3.326282580252132e-06
2013-01-04 12:00:00,2.191992927439127e-06,0.6105000449432763,-7.894483013346565,-7.985977871116321e-05,-55.86074831944515,1.4378224757737965,8.195686925052934,59.004161665193195,87.57633814093268,-94.6639821002816,2.1635476052199354,-6.0555257755197215e-06,-2.120680209849013e-06,-3.313912812484818e-06
2013-01-04 13:00:00,2.191371475139745e-06,0.6105000446553057,-3.431794221946582,-0.00023624200199679087,-58.3426873323767,1.43754821817757,8.195686921265416,58.92864192184716,84.4592911590816,-93.22446172380032,1.9362746305886132,-5.944165253129264e-06,-2.0516772334921995e-06,-3.297536049629453e-06
2013-01-04 14:00:00,2.254697669064248e-06,0.610499860889393,-6.991993994874082,-2.4250229045714486e-05,-64.1046631379875,1.4372775654047063,8.195686995694324,57.56717612959361,75.09719096849307,-72.6098276353434,1.2830124058033945,-5.551356361793234e-06,-1.906441962475469e-06,-3.144875294167252e-06
2013-01-04 15:00:00,2.341928331170063e-06,0.6104994999942674,-5.586087680535505,0.0003093803552071101,-72.48550240226609,1.4370364756265142,8.195687091452912,57.212204521645155,71.13316687240273,-60.38907990209701,0.3297131569202476,-1.8706363102304424e-06,-1.8183424848245978e-06,-2.9851891146042453e-06
2013-01-04 16:00:00,2.3409026637628437e-06,0.6104994993005968,-9.507389196383274,0.00012609249288729937,-75.92961018218618,1.4367327188837595,8.195687131475767,54.87633356924232,69.8942105415818,-49.16447042713294,0.0,-0.0,-1.8349243709252506e-06,-3.000216123219586e-06
2013-01-04 17:00:00,2.346994413467972e-06,0.610499511491959,-6.703556927482267,0.0001716288513356507,-75.92978173279229,1.537383963371701,8.195687136598798,53.27584474936351,70.83233920698125,-51.41297529540395,0.0,-0.0,-1.8434858691023238e-06,-3.002515163167666e-06
2013-01-04 18:00:00,2.3468818810764847e-06,0.6104995118101396,-5.887380879750339,0.0001292166879822269,-75.87895196258718,1.5134200579843422,8.195687137138677,54.16203689726317,72.36644328469717,-54.676623435152045,0.0,-0.0,-1.856439861011694e-06,-3.0116195881575973e-06
2013-01-04 19:00:00,2.3403906519722983e-06,0.6104995000658645,-5.514594728615462,3.804039667228969e-05,-74.48139788329243,1.4358759713456055,8.195687138446598,55.4357830926212,71.22161747469539,-56.496355397103216,0.0,-0.0,-1.8629947551929148e-06,-3.009877430068055e-06
2013-01-04 20:00:00,2.3408567529989468e-06,0.610499501070723,-3.309987244316864,2.7180513225587968e-05,-69.82424071681707,1.435592795335088,8.195687142936457,56.28211821273261,72.75620570432315,-65.7349655098198,0.0,-0.0,-1.8290138107026622e-06,-2.9614776511697287e-06
2013-01-04 21:00:00,2.34094247534225e-06,0.610499501404459,-3.9760436488381,1.6192220151132266e-05,-64.92385828335753,1.4353080274375443,8.195687152965448,54.904678869568464,72.16425746299632,-67.99734903631237,0.0,-0.0,-1.8033000493673512e-06,-2.9141977717106243e-06
2013-01-04 22:00:00,2.3405798183559202e-06,0.6104995011361571,-2.9735441499574806,4.354597809945155e-06,-60.11522966476799,1.435023198493503,8.195687161378965,51.207854466546365,65.6872679460887,-63.63507945721261,0.0,-0.0,-1.7765830157046026e-06,-2.8779076890941387e-06
2013-01-04 23:00:00,2.3404862256886405e-06,0.6104995011501237,-0.5793077152959358,-5.55320501855075e-06,-55.16137479949819,1.4347378726929747,8.195687161183407,50.31660816868581,64.51314024914564,-68.91554380210843,0.0,-0.0,-1.7807706134433942e-06,-2.867143866109343e-06
2013-01-05 00:00:00,2.3404742241431333e-06,0.6104995012120136,0.21347378512965223,-1.8404003138248052e-05,-53.18940217418811,1.4344547883965295,8.195687160413529,49.36967489451439,61.3834088770511,-67.60398463130723,0.0,-0.0,-1.7753736900587568e-06,-2.8520175880826863e-06
2013-01-05 01:00:00,2.340495606551067e-06,0.6104995022337663,1.7051306338665817,-3.67529750440767e-05,-51.64094629035639,1.4341692378857698,8.195687159040832,48.60342404184403,58.9935642361305,-67.48915246485387,0.0,-0.0,-1.7791845148380504e-06,-2.8466439605301937e-06
