,CCGT,CHP,Imports_Exports,battery storage,distribution network,hydroelectricity,nuclear,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment
2013-01-01 14:00:00,1.0185058660198498e-06,5.721880253315886e-06,6.17052205773955,-1.6951668455685758,-40.941004473252384,-1.818830102621253,32.17983898417571,26.660390721959512,1.0808410054112327,-27.533177862343415,5.8965928514215795,-4.18597193893471e-06,-1.4532810176423726e-06,-2.867955402447091e-06
2013-01-01 15:00:00,1.2681077587242705e-06,7.012000021681595e-06,11.104298792755811,1.8221300987830502e-05,-50.11198610788415,3.366753383981064,32.17983976961621,27.077287006271014,1.1125591292282135,-27.53316848170592,2.8043979295567865,-2.19174930926717e-06,-8.555952703643271e-07,-1.8049842650776984e-06
2013-01-01 16:00:00,1.3162084197817048e-06,7.189766487518276e-06,23.61645230222221,0.0012163575436653935,-59.66849275916897,3.3733102033384355,32.17983983981773,27.037361085664372,0.993436764716814,-27.533126881288535,0.0,-0.0,-7.752754013642861e-07,-1.7120113043295011e-06
2013-01-01 17:00:00,1.3152159715639553e-06,7.192724252222072e-06,22.503965890290495,0.0005577087721426289,-58.3238847705108,3.366661800451546,32.1798398388088,26.86905446544701,0.9369309976979135,-27.53312902770823,0.0,-0.0,-7.649729551298147e-07,-1.7149538392558874e-06
2013-01-01 18:00:00,1.314444199867779e-06,7.195764735033371e-06,19.681777897161737,0.00042902766897109625,-55.36508886326529,3.3588877799216754,32.179839835909384,26.709534887066003,0.9677452248857934,-27.53312887787069,0.0,-0.0,-7.756484398829793e-07,-1.717545846731843e-06
2013-01-01 19:00:00,1.2828463183458572e-06,7.090196528741753e-06,16.09569580158932,-0.0003064374683836538,-52.65419550015445,3.3517877805501697,32.17983980381045,27.58220321280924,0.9781389572552837,-27.53316639412639,0.0,-0.0,-8.120562755010614e-07,-1.7755952361049214e-06
2013-01-01 20:00:00,1.2904826016878196e-06,7.122121744796748e-06,14.736320809490485,-4.566231569340955e-05,-50.963428510746596,3.3483268500478647,32.17983981288735,27.2726206546101,0.9595268948433906,-27.533163707885457,0.0,-0.0,-8.011312074244128e-07,-1.7646080107122218e-06
2013-01-01 21:00:00,1.289760191490768e-06,7.123987242124648e-06,16.383723512205233,-5.214153206071564e-05,-51.998569550449204,3.3546780613681726,32.17983981528088,26.67449584543814,0.9390458501936079,-27.533164264455113,0.0,-0.0,-7.979905587985249e-07,-1.755315578908867e-06
2013-01-01 22:00:00,1.2896346669054317e-06,7.127627698460564e-06,17.786858439330288,-5.544618221878826e-05,-50.01104536312965,3.3526288808536475,32.17983982058418,23.43036874734679,0.7945662181970762,-27.533164240939076,0.0,-0.0,-7.618550890854106e-07,-1.7242563134843374e-06
2013-01-01 23:00:00,1.2895810526579254e-06,7.13115964229385e-06,16.667380411572505,-6.14580696794977e-05,-47.477832134813085,3.3467511665536485,32.179839821192864,22.024029529042398,0.7930540531889128,-27.533164331173847,0.0,-0.0,-7.625875244546953e-07,-1.7285885116144015e-06
2013-01-02 00:00:00,1.2894074892909512e-06,7.134135756195963e-06,19.781322955584532,-6.733583762714233e-05,-47.88591847885998,3.3367700910408007,32.17983982178753,19.337127065395823,0.7840874899080147,-27.533164533309357,0.0,-0.0,-7.611701567275115e-07,-1.7509220360519408e-06
2013-01-02 01:00:00,1.2892241628987482e-06,7.136898071246293e-06,19.0232059227277,-7.44193667611126e-05,-46.98180290608863,3.323042564835522,32.17983982218189,19.20494042919684,0.7840103410389672,-27.533164678290298,0.0,-0.0,-7.618029233729092e-07,-1.7531227944199677e-06
2013-01-02 02:00:00,1.318640806589466e-06,7.241340085127248e-06,14.18801253125227,0.04783932379192026,-46.19690830340911,3.306500761091337,32.1798398498332,20.18969785342746,0.811195020935785,-24.526180257917968,0.0,-0.0,-7.41768701112172e-07,-1.6848570080337664e-06
2013-01-02 03:00:00,1.318442973886598e-06,7.25019906948533e-06,10.883724017642514,0.07829430690154134,-46.167361063771,3.2876740125063066,32.17983985185208,19.475312893243665,0.7767836806766468,-20.51427092500639,0.0,-0.0,-7.339220844970124e-07,-1.6962651621062063e-06
2013-01-02 04:00:00,1.3184455798758067e-06,7.253947644677658e-06,10.863205263111839,0.4769360984166868,-55.120274411615334,3.2660132165139966,32.179839853636985,19.42899511939258,0.8085925056162462,-11.903310867342663,0.0,-0.0,-7.422377808817739e-07,-1.695956839285986e-06
2013-01-02 05:00:00,1.317824801491571e-06,7.2546522706065205e-06,10.863197307951635,5.078251350056188,-58.47544112697538,3.2434847337538786,32.17983985426683,18.24179906026923,0.7709659546296158,-11.902100358544871,0.0,-0.0,-7.338023378670967e-07,-1.7014338650560417e-06
2013-01-02 06:00:00,1.3375185476818238e-06,7.32312162739443e-06,10.87814409404201,9.099225112423452,-60.89851094785352,3.2200906383728856,32.17983987233347,16.67061114150359,0.7354205149822376,-11.88482384045002,0.0,-0.0,-7.092261852435578e-07,-1.6687681005085068e-06
2013-01-02 07:00:00,1.3508052244911882e-06,7.368062215129642e-06,11.967797946622309,9.09924020372439,-58.87576856241988,3.199529314828904,32.17983988473922,13.627866235578422,0.6863009563859704,-11.884809544485572,0.0,-0.0,-6.875962027966332e-07,-1.6281111625691398e-06
2013-01-02 08:00:00,1.318425334714491e-06,7.264044261369244e-06,9.266490870585702,1.2682743349152032,-48.63834271327212,3.1781714060606756,32.179839846848495,10.66399598280442,0.6742966480639325,-11.90599522221407,3.313267719093575,-2.1534175277723498e-06,-7.099178728277658e-07,-1.6731572497528913e-06
2013-01-02 09:00:00,1.2827919373774376e-06,7.141060442858235e-06,10.472985009128864,-0.6077435088968915,-35.96044097708382,3.1569824221123945,32.17983979063559,8.083317925138518,0.6615293278944908,-27.533166884037485,9.546697359746203,-3.370791517227593e-06,-7.394486007214441e-07,-1.7739986943717755e-06
2013-01-02 10:00:00,1.2831807336594053e-06,7.153307835010584e-06,10.863196644137272,-4.794184955610335,-30.75745680799782,3.1378482173789446,32.17983977656333,6.25864413914719,0.579678297622394,-27.533166198034575,10.06560228642201,-4.272233950366969e-06,-7.193944444716061e-07,-1.8384801083039043e-06
2013-01-02 11:00:00,1.2835186611079991e-06,7.157911691593226e-06,10.86335823321663,-8.412367669834284,-27.42895999081986,3.120053473139322,32.17983977319682,6.22291599476137,0.5789253218339052,-27.533165888228023,10.409402371765013,-4.4859041608915695e-06,-7.193086936403692e-07,-1.8487131319147622e-06
2013-01-02 12:00:00,1.277145306764022e-06,7.138140076310537e-06,10.268014127373496,-9.099125667788872,-26.73760573354479,3.103908991644335,32.17983975966131,7.476023862579443,0.6072305989505381,-27.53316741479899,9.734883138017365,-4.480197458834013e-06,-7.3287792135976e-07,-1.8408325356090232e-06
2013-01-02 13:00:00,1.2828937555210321e-06,7.157869385141201e-06,2.6403435606064387,-0.7132809629080757,-29.512696355932988,3.0889546942485255,32.17983976387287,9.839549092227172,0.662836530051505,-27.53316599527878,9.347620891986557,-4.12665396813161e-06,-7.417645848153071e-07,-1.7815870090560226e-06
2013-01-02 14:00:00,1.2891791019455155e-06,7.175056802007907e-06,8.999219335484108,-9.152210351777447e-05,-36.734970285553224,3.072491938573709,32.17983977725878,12.571846463642625,0.7209074234318426,-27.533164696644523,6.7239215953612765,-2.9974306235593637e-06,-7.513478573029026e-07,-1.7539373121708964e-06
2013-01-02 15:00:00,1.318368577806563e-06,7.278869098273296e-06,24.39379132965421,0.11155921303660811,-52.17257461628005,3.055757792953831,32.17983982373959,15.622811935252503,0.7404559694329923,-26.975701183771164,3.0440585788448615,-2.092056025296547e-06,-7.29186013114249e-07,-1.6966008713138457e-06
2013-01-02 16:00:00,1.317661652527476e-06,7.278591928701909e-06,24.393790378424267,0.12719781980078138,-62.7415493258747,3.039131687789103,32.17983983739013,17.66453968455747,0.7899157847642408,-15.452869138081995,0.0,-0.0,-7.422308430903467e-07,-1.6664978437776651e-06
2013-01-02 17:00:00,1.3173897085754469e-06,7.2800759048678435e-06,24.393802231418697,0.1418780275420825,-61.963481875513764,3.0231407767804375,32.17983983645089,18.555648420157496,0.8384564841047686,-17.169287181522364,0.0,-0.0,-7.551394614702684e-07,-1.6457980362350002e-06
2013-01-02 18:00:00,1.3171869813448214e-06,7.281525087026871e-06,24.41435658604035,0.1577725452172628,-55.379121828513426,3.007781738066468,32.17983983392967,18.747376845266437,0.8882821273612055,-24.01629112707233,0.0,-0.0,-7.683312732955777e-07,-1.637093329827278e-06
2013-01-02 19:00:00,1.3171965515578247e-06,7.2835018225517e-06,24.14740498146975,0.14708222719431413,-52.22521507261331,2.993305622310363,32.17983983163788,19.03435877956148,0.9232571792921543,-27.200036826373882,0.0,-0.0,-7.7762422530522e-07,-1.6317999709428077e-06
2013-01-02 20:00:00,1.3172141250876441e-06,7.285368074618261e-06,24.404544463136734,0.10238529863546733,-52.464174077915196,2.979441902566381,32.17983982970204,19.33741807301609,0.9317571754550357,-27.471215941300212,0.0,-0.0,-7.804638147814804e-07,-1.6314822244043363e-06
2013-01-02 21:00:00,1.3172164535000867e-06,7.280930330904628e-06,24.348224113981782,0.033612885314229214,-53.62109498213645,2.9662831261783116,32.179839828350225,19.364310019516644,0.9153813101264753,-26.186559575351737,0.0,-0.0,-7.769476490627116e-07,-1.6332690300435728e-06
2013-01-02 22:00:00,1.2801195687690626e-06,7.154273224595027e-06,24.096512400904217,-0.108958255255588,-52.808689595645454,2.9539011584054427,32.17983979009838,20.142084744810827,1.0784744129086559,-27.53316752766965,0.0,-0.0,-8.585631390683451e-07,-1.6943801500269408e-06
2013-01-02 23:00:00,1.2809730849725483e-06,7.159081306968693e-06,24.12099583132555,-0.3524124977454759,-52.325956035134034,2.942605686318094,32.17983978971672,19.954102411724524,1.0139892655452147,-27.533167340081977,0.0,-0.0,-8.409318645541362e-07,-1.702486696857232e-06
2013-01-03 00:00:00,1.2809074145492457e-06,7.16079359996513e-06,24.07196157706197,-0.4231966030700909,-52.08389184301277,2.932721992457088,32.17983978887173,19.88834560819794,0.9673839738583316,-27.533167392164703,0.0,-0.0,-8.292185939608593e-07,-1.7058417392974548e-06
2013-01-03 01:00:00,1.2807819118741425e-06,7.16251261406786e-06,24.07196138138518,-0.5191714043252523,-51.84342752494874,2.9234674564093956,32.179839788129456,19.826400972033394,0.8940938920155768,-27.533167477180708,0.0,-0.0,-8.106248390277894e-07,-1.7074097142437206e-06
2013-01-03 02:00:00,1.2806367931046749e-06,7.164286693701371e-06,24.088764734760737,-0.6732265861811718,-51.65069968747798,2.9144521706177127,32.179839787611556,19.805111890771652,0.8689223192385765,-27.533167558734068,0.0,-0.0,-8.048347937079526e-07,-1.7018581647357907e-06
2013-01-03 03:00:00,1.2804523596770914e-06,7.166141315942748e-06,24.155714195719213,-0.9402554912533505,-50.83047482234343,2.905071071172241,32.17983978765862,19.221442909232014,0.8418270108368773,-27.533167602928657,0.0,-0.0,-7.98540594481369e-07,-1.6974908125290612e-06
2013-01-03 04:00:00,1.315541632111943e-06,7.296031031393738e-06,24.41444900994585,0.08081193776934358,-51.2741296755873,2.8955182764222287,32.17983982153194,18.39842643611063,0.815599816760936,-27.510518914921377,0.0,-0.0,-7.585521279475987e-07,-1.6438778838995375e-06
2013-01-03 05:00:00,1.3159879595210278e-06,7.299194046897757e-06,24.4144512390759,0.6845890555101827,-58.38343485823064,2.885927969516,32.17983982259401,16.447635598751656,0.752846766292674,-18.98185888140215,0.0,-0.0,-7.423295284430089e-07,-1.6705510957580192e-06
2013-01-03 06:00:00,1.3157791520753683e-06,7.300444076967528e-06,24.414451224221196,0.8439730532654043,-57.59426147520471,2.8765772898814994,32.17983982188237,15.424318648124832,0.6994400045809388,-18.84434184696726,0.0,-0.0,-7.296683742573831e-07,-1.689414790524386e-06
2013-01-03 07:00:00,1.3156934144050958e-06,7.301899398229364e-06,24.414450696013045,1.5587276050258858,-54.39837814459983,2.867627197976149,32.17983982030335,15.06455293950874,0.663623544614489,-22.350446948785784,0.0,-0.0,-7.212291324256507e-07,-1.6912760023475914e-06
2013-01-03 08:00:00,1.3157957056166264e-06,7.304745363462108e-06,24.41443609878883,0.4604644344773861,-50.82348128501963,2.8586975005557758,32.17983980380637,14.60214157485371,0.6392186486372131,-27.359267881609565,3.0279499987709713,-2.1797357019515626e-06,-7.163077887211963e-07,-1.696581332407758e-06
2013-01-03 09:00:00,1.2797224941384643e-06,7.173709477549788e-06,23.985472549902227,-3.4762814655199428,-48.14319909999697,2.850100161530051,32.17983974773855,13.602514763832923,0.5685217242567746,-27.53316794729184,5.966199890143215,-3.2535592187053986e-06,-7.322012211936164e-07,-1.7852415672559856e-06
2013-01-03 10:00:00,1.2794419175276351e-06,7.182419507534298e-06,10.883981362681412,-0.13650745509105675,-38.25385910803456,2.8418859028871593,32.17983974356005,12.884932765046848,0.4571285518063328,-27.533167968198207,6.675767133842602,-3.863196347337336e-06,-7.048753917779224e-07,-1.8125619821802937e-06
2013-01-03 11:00:00,1.279459163636493e-06,7.187703789994012e-06,10.883979294147613,-0.19236884077695626,-38.736174143209546,2.834339663342306,32.17983973852715,13.104984820097316,0.44024255428395437,-27.533167909522447,7.01832607143672,-4.1950157800040434e-06,-7.014150219979394e-07,-1.808313542741445e-06
2013-01-03 12:00:00,1.2791181336745334e-06,7.189080840178203e-06,10.883977742191096,-0.3836233898694477,-38.24438835371642,2.8280637062987184,32.1798397367937,13.289725580874476,0.42354993112547396,-27.533168008075986,6.5560242713766135,-4.167385225958853e-06,-6.984072874378919e-07,-1.8085955889020306e-06
2013-01-03 13:00:00,1.2856464420743802e-06,7.211544091063973e-06,10.979227518075966,-0.00018253148611958503,-38.12894893512696,2.8224513316508406,32.17983974656695,13.04792358090139,0.37389629269246577,-27.53316594016164,6.258959738334624,-3.820941887921306e-06,-6.81913459568161e-07,-1.8035289210153833e-06
2013-01-03 14:00:00,1.3031946417687311e-06,7.268483243813692e-06,20.059918739078405,-3.887270109695165e-05,-45.63895719362877,2.816907381499634,32.179839773330485,13.07178536938003,0.380397280090175,-27.53314342927884,4.663290763916193,-3.0064775684605567e-06,-6.689776754718229e-07,-1.7635259928373187e-06
2013-01-03 15:00:00,1.3471580904525356e-06,7.418315414766953e-06,18.54727258245972,0.00028441496575391096,-56.40970149769258,2.811016340846011,32.17983983098386,12.163992404451745,0.3645125077406712,-11.884815845584894,2.227597748901152,-2.0543187198290917e-06,-6.323360634160492e-07,-1.7181340415196003e-06
2013-01-03 16:00:00,1.3523494480135074e-06,7.442247587791945e-06,25.72283189268602,0.9357037326707123,-61.10703450969391,2.8042058505258143,32.17983984945621,10.977020316977905,0.37223740740923933,-11.884808154420641,0.0,-0.0,-6.301410195941816e-07,-1.7208078481178138e-06
2013-01-03 17:00:00,1.3517956530897674e-06,7.44289121247976e-06,26.48394086899216,0.45263166762191426,-61.02237829421431,2.797489855415876,32.17983984895762,10.58816995157999,0.4051112538818189,-11.8848087707967,0.0,-0.0,-6.382586361103493e-07,-1.70853177709962e-06
2013-01-03 18:00:00,1.3515737995890263e-06,7.444406707013174e-06,25.508261458116184,0.017418125752994538,-59.635148349417136,2.7910574248666715,32.179839847766296,10.589915028551664,0.43346227798052406,-11.884809445862366,0.0,-0.0,-6.455090364688001e-07,-1.6913897679933438e-06
2013-01-03 19:00:00,1.3115270959605218e-06,7.316231708435522e-06,24.150193957678947,-0.032614583421793075,-55.91862406751382,2.7848988561959493,32.179839812562776,11.177668883392244,0.4443536694464812,-14.785719792472703,0.0,-0.0,-6.787113915302963e-07,-1.7660776423628445e-06
2013-01-03 20:00:00,1.311056924277972e-06,7.310502196974348e-06,23.878685355117646,-0.16010805086132893,-56.79345023674229,2.778867387818789,32.179839810822585,11.913146814355125,0.4466026576136945,-14.243586993739243,0.0,-0.0,-6.801431137864692e-07,-1.7657460312197378e-06
2013-01-03 21:00:00,1.3108696215682323e-06,7.310972394494984e-06,24.253264022698428,-0.1552087376286238,-55.09079639264959,2.7729404413685415,32.17983980929494,12.009985021197812,0.4561954509214125,-16.426222873246804,0.0,-0.0,-6.829937394469331e-07,-1.7602683698444273e-06
2013-01-03 22:00:00,1.3105995724755886e-06,7.311496968037765e-06,24.39382158165794,-0.15029575645734658,-52.38070502628972,2.7671665144651327,32.17983980825762,10.775118675348807,0.4279944529941263,-18.012943520007905,0.0,-0.0,-6.768888510664765e-07,-1.754122156080425e-06
2013-01-03 23:00:00,1.3103302632440318e-06,7.312091019631833e-06,24.393821615634778,-0.14879933198564338,-49.29735167813418,2.7615490544092323,32.17983980641613,10.922841347698544,0.438595305584604,-21.25049937878417,0.0,-0.0,-6.799038960186116e-07,-1.7617754376928094e-06
2013-01-04 00:00:00,1.310067641998016e-06,7.313005319311843e-06,24.393821540812365,-0.1507756997890426,-48.1368712142298,2.756075365540841,32.17983980464848,11.049431874189427,0.43061728744288125,-22.522142197191933,0.0,-0.0,-6.783455267380693e-07,-1.7842506300043303e-06
2013-01-04 01:00:00,1.3098174837023332e-06,7.31421409971634e-06,24.352009391850924,-0.15836625352468767,-47.24161270674335,2.750837068508604,32.179839803299146,9.967451949824046,0.4041386983870528,-22.254301197453636,0.0,-0.0,-6.724092467704562e-07,-1.783823060054711e-06
2013-01-04 02:00:00,1.3095973234260176e-06,7.3155540591858596e-06,23.959245737509928,-0.18024815119047127,-46.829842765023336,2.745774630320237,32.17983980210702,9.690572516719676,0.3994733240585638,-21.964818347762858,0.0,-0.0,-6.71618708750087e-07,-1.778680928394277e-06
2013-01-04 03:00:00,1.3093045682759432e-06,7.316924507276991e-06,23.715302190446106,-0.26337097769738427,-48.28163260793765,2.74092303056151,32.179839800997726,9.186932898712518,0.3940020158127276,-19.67199960136909,0.0,-0.0,-6.707280661788885e-07,-1.7841686329221825e-06
2013-01-04 04:00:00,1.3091057764934667e-06,7.324803621109876e-06,22.689776705115857,-0.06484113686288794,-50.59519933087391,2.736239990058145,32.17983980013822,9.633951282669267,0.4094152466103556,-16.989185816034837,0.0,-0.0,-6.745993806302579e-07,-1.777659818283415e-06
2013-01-04 05:00:00,1.3443858164013166e-06,7.410023372831376e-06,23.370381024010598,-3.471733217370522e-06,-56.01092871159191,2.731710470952785,32.17983983095179,10.529268233201059,0.42021191280107334,-13.22048313675617,0.0,-0.0,-6.506757334210686e-07,-1.7009798131767684e-06
2013-01-04 06:00:00,1.387026386712146e-06,7.542402866309089e-06,24.94911162226032,0.4273088944637233,-60.23086274361985,2.7272538042437127,32.17983986287196,11.392225545860562,0.43993132409116,-11.884812521320459,0.0,-0.0,-6.271782554908767e-07,-1.6407918635542461e-06
2013-01-04 07:00:00,1.3867866523422607e-06,7.543035125495836e-06,23.50715640034103,0.46443118438089137,-58.71941358933562,2.7228603540342045,32.17983986195663,11.287182781228207,0.4427515870961472,-11.884812769655575,0.0,-0.0,-6.282304614160022e-07,-1.660382257587561e-06
2013-01-04 08:00:00,1.3430597113521156e-06,7.40581569285677e-06,18.34852981809552,-0.07474287620155509,-54.765828354223196,2.7186143442416655,32.17983981610258,10.66406065264758,0.42868180562882036,-11.951431917239063,2.4522750382263117,-2.1342967908728264e-06,-6.545595845874651e-07,-1.7352090984992362e-06
2013-01-04 09:00:00,1.343189606425399e-06,7.405611489219547e-06,14.273123780546985,-0.13494378874289847,-47.017506268571026,2.7145164044895744,32.179839799215465,9.51144409424925,0.3809223998050171,-16.262556734727205,4.355159305867857,-2.8115237119930185e-06,-6.443335886982793e-07,-1.7387909024114245e-06
2013-01-04 10:00:00,1.3429892618464686e-06,7.407052957704038e-06,14.066866801880424,-0.1386008470388992,-45.32095901700411,2.711125015003399,32.17983979725099,8.377859634313626,0.31982509129011544,-17.02156723475992,4.82561009673348,-3.1533776239533246e-06,-6.314063209586842e-07,-1.7576223553982999e-06
2013-01-04 11:00:00,1.3428176884831411e-06,7.413982186953127e-06,15.298305827989843,-0.14943910189756998,-44.54737548200181,2.7091306256048675,32.17983979094148,9.004369071317052,0.31545471276988263,-19.99033883130178,5.180053151304119,-3.564262730113387e-06,-6.308699899693449e-07,-1.779917159834403e-06
2013-01-04 12:00:00,1.3425522375514264e-06,7.415221953048626e-06,20.531176228372356,-0.18014041488884772,-45.17502225487957,2.708381382342333,32.17983978793329,9.22551231508005,0.31315335020477264,-24.460167998566167,4.857267349251357,-3.546023024649594e-06,-6.308694124963544e-07,-1.7826215565104298e-06
2013-01-04 13:00:00,1.3417108563577873e-06,7.409986076081043e-06,18.53118798602443,-0.2510553366525654,-47.50869726467806,2.708097762870072,32.179839789175354,8.676249269047313,0.3129399248297434,-19.213096839727058,4.564534086449765,-3.171379530837458e-06,-6.3161761912981e-07,-1.779389117439791e-06
2013-01-04 14:00:00,1.4084724049543982e-06,7.560650988658124e-06,22.504930337252254,7.205780129553668e-06,-51.87976024708121,2.708307237326536,32.179839843694914,8.164098004261302,0.29494434772744743,-17.341273507717776,3.3689035520674735,-2.58944999407645e-06,-5.874814004063464e-07,-1.667329333147218e-06
2013-01-04 15:00:00,1.4593880780630359e-06,7.669570364272031e-06,20.10259226449781,0.0001759483780266504,-58.68776399176406,8.569013060312464,32.179839896728744,7.934762748229631,0.2988472203744426,-11.927836313706651,1.5303647463636394,-1.886355817814956e-06,-5.616999926092875e-07,-1.598871732698759e-06
2013-01-04 16:00:00,1.4582453807264897e-06,7.673717040429471e-06,26.697821667500193,7.106839932559397e-05,-63.284834770857785,11.266709724936565,32.17983990296375,7.578413079198555,0.31187737646895525,-14.74990435528395,0.0,-0.0,-5.655757406454174e-07,-1.603632449957107e-06
2013-01-04 17:00:00,1.4571249120903102e-06,7.671561795187929e-06,24.647769662352804,4.3485109187327705e-05,-63.28482283653539,11.155292923361838,32.17983990356852,7.49677246458329,0.3402679171639949,-12.535169833715353,0.0,-0.0,-5.722523008233781e-07,-1.587037158043999e-06
2013-01-04 18:00:00,1.456217667644176e-06,7.668710303092216e-06,23.96667123617193,2.8004350067317766e-05,-60.04731666931425,8.090644524136527,32.17983990203687,7.385663467542019,0.366436125474136,-11.941972931950088,0.0,-0.0,-5.784884751346997e-07,-1.56665421207509e-06
2013-01-04 19:00:00,1.4560296186621563e-06,7.670049075210944e-06,23.70104106628594,1.8650202875987104e-05,-56.492564334152334,4.974256720395755,32.17983990080923,7.223614556062023,0.3797625758626281,-11.965975488237484,0.0,-0.0,-5.819031067396318e-07,-1.5656533204332618e-06
2013-01-04 20:00:00,1.4550627391916157e-06,7.66900019260243e-06,22.634844907510953,8.354592456597192e-06,-54.0476183094117,4.01067715575941,32.1798398987108,6.81754301782629,0.3898995157027257,-11.98520087249292,0.0,-0.0,-5.852045689831511e-07,-1.5814932193880318e-06
2013-01-04 21:00:00,1.4540294818264838e-06,7.668321864324025e-06,22.771314969396336,-1.2805202039432167e-06,-54.02462576250211,4.2180942408839845,32.17983989706088,6.468914920013028,0.38494681211889914,-11.998490111379583,0.0,-0.0,-5.854275197593492e-07,-1.5964429671973462e-06
2013-01-04 22:00:00,1.4531108919834473e-06,7.668218891649272e-06,21.417559561012517,-1.0538756578015569e-05,-51.81598136048649,3.9257170969077295,32.17983989788988,5.950302466748635,0.36298174528005067,-12.020415174973282,0.0,-0.0,-5.824469483290818e-07,-1.60722173142335e-06
2013-01-04 23:00:00,1.4523652131192876e-06,7.668727853482809e-06,19.420226252496978,-2.054936007067948e-05,-48.86733076156424,3.186201625159283,32.17983989803066,5.77916485737276,0.37836423081775566,-12.076451844673068,0.0,-0.0,-5.869415206164346e-07,-1.617688478899114e-06
