index,Forecasted Load,Actual Load
2017-01-01 00:00:00+00:00,23326.0,23393.0
2017-01-01 01:00:00+00:00,22287.0,21909.0
2017-01-01 02:00:00+00:00,21038.0,20615.0
2017-01-01 03:00:00+00:00,20079.0,19628.0
2017-01-01 04:00:00+00:00,19841.0,19252.0
2017-01-01 05:00:00+00:00,19792.0,19351.0
2017-01-01 06:00:00+00:00,20109.0,19691.0
2017-01-01 07:00:00+00:00,20369.0,19600.0
2017-01-01 08:00:00+00:00,21056.0,20238.0
2017-01-01 09:00:00+00:00,22565.0,22001.0
2017-01-01 10:00:00+00:00,24022.0,23417.0
2017-01-01 11:00:00+00:00,24578.0,24064.0
2017-01-01 12:00:00+00:00,25077.0,24655.0
2017-01-01 13:00:00+00:00,24910.0,24680.0
2017-01-01 14:00:00+00:00,23645.0,23427.0
2017-01-01 15:00:00+00:00,23141.0,22972.0
2017-01-01 16:00:00+00:00,23863.0,23540.0
2017-01-01 17:00:00+00:00,26745.0,26259.0
2017-01-01 18:00:00+00:00,28027.0,27668.0
2017-01-01 19:00:00+00:00,28425.0,28683.0
2017-01-01 20:00:00+00:00,29131.0,29180.0
2017-01-01 21:00:00+00:00,29086.0,28618.0
2017-01-01 22:00:00+00:00,26752.0,26357.0
2017-01-01 23:00:00+00:00,24004.0,23755.0
2017-01-02 00:00:00+00:00,21881.0,21649.0
2017-01-02 01:00:00+00:00,20252.0,20422.0
2017-01-02 02:00:00+00:00,19687.0,19846.0
2017-01-02 03:00:00+00:00,19442.0,19749.0
2017-01-02 04:00:00+00:00,20112.0,20450.0
2017-01-02 05:00:00+00:00,22493.0,22781.0
2017-01-02 06:00:00+00:00,25671.0,25922.0
2017-01-02 07:00:00+00:00,27992.0,28485.0
2017-01-02 08:00:00+00:00,30430.0,30812.0
2017-01-02 09:00:00+00:00,32448.0,32838.0
2017-01-02 10:00:00+00:00,32560.0,33448.0
2017-01-02 11:00:00+00:00,32132.0,33400.0
2017-01-02 12:00:00+00:00,32344.0,33486.0
2017-01-02 13:00:00+00:00,31594.0,32622.0
2017-01-02 14:00:00+00:00,31170.0,31811.0
2017-01-02 15:00:00+00:00,30781.0,31522.0
2017-01-02 16:00:00+00:00,30856.0,32181.0
2017-01-02 17:00:00+00:00,32737.0,34087.0
2017-01-02 18:00:00+00:00,33747.0,34713.0
2017-01-02 19:00:00+00:00,34414.0,34955.0
2017-01-02 20:00:00+00:00,34263.0,34572.0
2017-01-02 21:00:00+00:00,32800.0,32689.0
2017-01-02 22:00:00+00:00,29748.0,29723.0
2017-01-02 23:00:00+00:00,27301.0,27117.0
2017-01-03 00:00:00+00:00,25100.0,24766.0
2017-01-03 01:00:00+00:00,23541.0,23281.0
2017-01-03 02:00:00+00:00,23028.0,22719.0
2017-01-03 03:00:00+00:00,22907.0,22559.0
2017-01-03 04:00:00+00:00,23527.0,23189.0
2017-01-03 05:00:00+00:00,25804.0,25512.0
2017-01-03 06:00:00+00:00,29665.0,29200.0
2017-01-03 07:00:00+00:00,33024.0,32300.0
2017-01-03 08:00:00+00:00,35192.0,34788.0
2017-01-03 09:00:00+00:00,36314.0,36112.0
2017-01-03 10:00:00+00:00,36271.0,36202.0
2017-01-03 11:00:00+00:00,35768.0,35633.0
2017-01-03 12:00:00+00:00,35337.0,35525.0
2017-01-03 13:00:00+00:00,34099.0,34348.0
2017-01-03 14:00:00+00:00,33375.0,33413.0
2017-01-03 15:00:00+00:00,33358.0,33141.0
2017-01-03 16:00:00+00:00,34127.0,33694.0
2017-01-03 17:00:00+00:00,35812.0,35528.0
2017-01-03 18:00:00+00:00,36367.0,35991.0
2017-01-03 19:00:00+00:00,36658.0,36159.0
2017-01-03 20:00:00+00:00,35935.0,35633.0
2017-01-03 21:00:00+00:00,33507.0,33492.0
2017-01-03 22:00:00+00:00,30314.0,30433.0
2017-01-03 23:00:00+00:00,27547.0,27702.0
2017-01-04 00:00:00+00:00,25182.0,25348.0
2017-01-04 01:00:00+00:00,23624.0,23946.0
2017-01-04 02:00:00+00:00,23019.0,23349.0
2017-01-04 03:00:00+00:00,22966.0,23194.0
2017-01-04 04:00:00+00:00,23544.0,23664.0
2017-01-04 05:00:00+00:00,25671.0,25870.0
2017-01-04 06:00:00+00:00,29403.0,29496.0
2017-01-04 07:00:00+00:00,32416.0,32365.0
2017-01-04 08:00:00+00:00,34563.0,34619.0
2017-01-04 09:00:00+00:00,35629.0,35607.0
2017-01-04 10:00:00+00:00,35594.0,35420.0
2017-01-04 11:00:00+00:00,35004.0,34704.0
2017-01-04 12:00:00+00:00,34708.0,34632.0
2017-01-04 13:00:00+00:00,33522.0,33591.0
2017-01-04 14:00:00+00:00,32746.0,32725.0
2017-01-04 15:00:00+00:00,32696.0,32515.0
2017-01-04 16:00:00+00:00,33397.0,32958.0
2017-01-04 17:00:00+00:00,35117.0,34757.0
2017-01-04 18:00:00+00:00,35693.0,35291.0
2017-01-04 19:00:00+00:00,36138.0,35284.0
2017-01-04 20:00:00+00:00,35544.0,35201.0
2017-01-04 21:00:00+00:00,33077.0,33462.0
2017-01-04 22:00:00+00:00,29903.0,30539.0
2017-01-04 23:00:00+00:00,27602.0,28002.0
2017-01-05 00:00:00+00:00,25217.0,25528.0
2017-01-05 01:00:00+00:00,23626.0,24080.0
2017-01-05 02:00:00+00:00,22992.0,23359.0
2017-01-05 03:00:00+00:00,22903.0,23152.0
2017-01-05 04:00:00+00:00,23388.0,23560.0
2017-01-05 05:00:00+00:00,25437.0,25446.0
2017-01-05 06:00:00+00:00,28858.0,28714.0
2017-01-05 07:00:00+00:00,31649.0,31328.0
2017-01-05 08:00:00+00:00,33867.0,33618.0
2017-01-05 09:00:00+00:00,35010.0,34626.0
2017-01-05 10:00:00+00:00,34915.0,34604.0
2017-01-05 11:00:00+00:00,34438.0,33828.0
2017-01-05 12:00:00+00:00,34147.0,33404.0
2017-01-05 13:00:00+00:00,32679.0,32084.0
2017-01-05 14:00:00+00:00,31468.0,30853.0
2017-01-05 15:00:00+00:00,31033.0,30444.0
2017-01-05 16:00:00+00:00,31081.0,30464.0
2017-01-05 17:00:00+00:00,32070.0,31777.0
2017-01-05 18:00:00+00:00,31779.0,31865.0
2017-01-05 19:00:00+00:00,32069.0,31820.0
2017-01-05 20:00:00+00:00,31992.0,31717.0
2017-01-05 21:00:00+00:00,30730.0,30382.0
2017-01-05 22:00:00+00:00,28984.0,28466.0
2017-01-05 23:00:00+00:00,27186.0,26483.0
2017-01-06 00:00:00+00:00,24948.0,24192.0
2017-01-06 01:00:00+00:00,23137.0,22472.0
2017-01-06 02:00:00+00:00,21928.0,21530.0
2017-01-06 03:00:00+00:00,21436.0,21168.0
2017-01-06 04:00:00+00:00,21116.0,21070.0
2017-01-06 05:00:00+00:00,21182.0,21391.0
2017-01-06 06:00:00+00:00,21298.0,22452.0
2017-01-06 07:00:00+00:00,21117.0,22804.0
2017-01-06 08:00:00+00:00,22962.0,24629.0
2017-01-06 09:00:00+00:00,24987.0,26449.0
2017-01-06 10:00:00+00:00,25897.0,27131.0
2017-01-06 11:00:00+00:00,25983.0,26852.0
2017-01-06 12:00:00+00:00,26357.0,26987.0
2017-01-06 13:00:00+00:00,25944.0,26313.0
2017-01-06 14:00:00+00:00,24642.0,24900.0
2017-01-06 15:00:00+00:00,24168.0,24261.0
2017-01-06 16:00:00+00:00,24732.0,24628.0
2017-01-06 17:00:00+00:00,27156.0,27130.0
2017-01-06 18:00:00+00:00,28554.0,28605.0
2017-01-06 19:00:00+00:00,29495.0,29498.0
2017-01-06 20:00:00+00:00,30074.0,30080.0
2017-01-06 21:00:00+00:00,29750.0,29736.0
2017-01-06 22:00:00+00:00,28327.0,27790.0
2017-01-06 23:00:00+00:00,25200.0,25934.0
2017-01-07 00:00:00+00:00,22882.0,23897.0
2017-01-07 01:00:00+00:00,21399.0,22395.0
2017-01-07 02:00:00+00:00,20828.0,21554.0
2017-01-07 03:00:00+00:00,20619.0,21337.0
2017-01-07 04:00:00+00:00,20877.0,21578.0
2017-01-07 05:00:00+00:00,21806.0,22518.0
2017-01-07 06:00:00+00:00,23414.0,23983.0
2017-01-07 07:00:00+00:00,25137.0,25545.0
2017-01-07 08:00:00+00:00,28105.0,27940.0
2017-01-07 09:00:00+00:00,29938.0,30222.0
2017-01-07 10:00:00+00:00,29998.0,30533.0
2017-01-07 11:00:00+00:00,29639.0,30100.0
2017-01-07 12:00:00+00:00,29823.0,30221.0
2017-01-07 13:00:00+00:00,29128.0,29987.0
2017-01-07 14:00:00+00:00,28113.0,28905.0
2017-01-07 15:00:00+00:00,27333.0,28307.0
2017-01-07 16:00:00+00:00,27570.0,28562.0
2017-01-07 17:00:00+00:00,29775.0,31117.0
