00:00 - 00:30,N/A,N/A,n/e,n/e,n/e,n/e,7785,0,3860,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,956,,n/e,n/e,n/e,n/e,7401,,2124,0,n/e,n/e,0,,n/e,n/e,2141,,2946,194
00:30 - 01:00,N/A,N/A,n/e,n/e,n/e,n/e,8500,0,3871,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,36,,910,,n/e,n/e,n/e,n/e,7406,,2124,0,n/e,n/e,0,,n/e,n/e,1843,,2933,179
01:00 - 01:30,N/A,N/A,n/e,n/e,n/e,n/e,8704,0,3854,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,872,,n/e,n/e,n/e,n/e,7403,,2121,0,n/e,n/e,0,,n/e,n/e,2077,,2852,241
01:30 - 02:00,N/A,N/A,n/e,n/e,n/e,n/e,7398,0,3864,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,858,,n/e,n/e,n/e,n/e,7413,,2123,0,n/e,n/e,0,,n/e,n/e,2566,,3134,259
02:00 - 02:30,N/A,N/A,n/e,n/e,n/e,n/e,7082,0,3848,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,864,,n/e,n/e,n/e,n/e,7382,,2124,0,n/e,n/e,0,,n/e,n/e,2390,,3286,274
02:30 - 03:00,N/A,N/A,n/e,n/e,n/e,n/e,7021,0,3582,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,848,,n/e,n/e,n/e,n/e,7222,,2118,0,n/e,n/e,0,,n/e,n/e,2256,,3465,306
03:00 - 03:30,N/A,N/A,n/e,n/e,n/e,n/e,6468,0,3347,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,846,,n/e,n/e,n/e,n/e,7175,,2123,0,n/e,n/e,0,,n/e,n/e,2129,,3764,297
03:30 - 04:00,N/A,N/A,n/e,n/e,n/e,n/e,5847,0,3238,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,833,,n/e,n/e,n/e,n/e,7170,,2121,0,n/e,n/e,0,,n/e,n/e,2259,,3808,289
04:00 - 04:30,N/A,N/A,n/e,n/e,n/e,n/e,5488,0,3153,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,831,,n/e,n/e,n/e,n/e,7169,,2122,0,n/e,n/e,0,,n/e,n/e,2391,,3925,352
04:30 - 05:00,N/A,N/A,n/e,n/e,n/e,n/e,5940,0,2656,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,829,,n/e,n/e,n/e,n/e,7178,,2123,0,n/e,n/e,0,,n/e,n/e,2475,,3807,324
05:00 - 05:30,N/A,N/A,n/e,n/e,n/e,n/e,5846,0,2699,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,859,,n/e,n/e,n/e,n/e,7179,,2122,0,n/e,n/e,0,,n/e,n/e,2562,,3683,289
05:30 - 06:00,N/A,N/A,n/e,n/e,n/e,n/e,5630,0,2787,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,858,,n/e,n/e,n/e,n/e,7187,,2121,0,n/e,n/e,0,,n/e,n/e,2531,,3879,300
06:00 - 06:30,N/A,N/A,n/e,n/e,n/e,n/e,5577,0,2998,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,861,,n/e,n/e,n/e,n/e,7254,,2123,0,n/e,n/e,0,,n/e,n/e,2311,,3939,331
06:30 - 07:00,N/A,N/A,n/e,n/e,n/e,n/e,5693,0,3137,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,854,,n/e,n/e,n/e,n/e,7402,,2125,0,n/e,n/e,0,,n/e,n/e,2358,,3881,356
07:00 - 07:30,N/A,N/A,n/e,n/e,n/e,n/e,5942,0,3246,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,954,,n/e,n/e,n/e,n/e,7399,,2122,0,n/e,n/e,0,,n/e,n/e,2074,,4106,364
07:30 - 08:00,N/A,N/A,n/e,n/e,n/e,n/e,5273,0,2653,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,901,,n/e,n/e,n/e,n/e,7411,,2126,0,n/e,n/e,0,,n/e,n/e,2028,,4399,381
08:00 - 08:30,N/A,N/A,n/e,n/e,n/e,n/e,5318,0,2355,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,376,,858,,n/e,n/e,n/e,n/e,7411,,2123,0,n/e,n/e,14,,n/e,n/e,2164,,4185,427
08:30 - 09:00,N/A,N/A,n/e,n/e,n/e,n/e,5581,0,2843,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,392,,862,,n/e,n/e,n/e,n/e,7410,,2123,0,n/e,n/e,82,,n/e,n/e,2278,,3997,381
09:00 - 09:30,N/A,N/A,n/e,n/e,n/e,n/e,5977,0,2873,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,644,,861,,n/e,n/e,n/e,n/e,7425,,2124,0,n/e,n/e,170,,n/e,n/e,2328,,4046,361
09:30 - 10:00,N/A,N/A,n/e,n/e,n/e,n/e,7437,0,3059,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,341,,869,,n/e,n/e,n/e,n/e,7428,,2125,0,n/e,n/e,284,,n/e,n/e,2285,,4277,390
10:00 - 10:30,N/A,N/A,n/e,n/e,n/e,n/e,7607,0,2938,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,341,,866,,n/e,n/e,n/e,n/e,7425,,2116,0,n/e,n/e,400,,n/e,n/e,2625,,4450,394
10:30 - 11:00,N/A,N/A,n/e,n/e,n/e,n/e,8482,0,3066,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,343,,952,,n/e,n/e,n/e,n/e,7411,,2125,0,n/e,n/e,468,,n/e,n/e,2823,,4759,414
11:00 - 11:30,N/A,N/A,n/e,n/e,n/e,n/e,9740,0,2882,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,467,,946,,n/e,n/e,n/e,n/e,7408,,2131,0,n/e,n/e,551,,n/e,n/e,2739,,4527,394
11:30 - 12:00,N/A,N/A,n/e,n/e,n/e,n/e,10734,0,3183,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,341,,915,,n/e,n/e,n/e,n/e,7408,,2127,0,n/e,n/e,569,,n/e,n/e,2543,,4795,416
12:00 - 12:30,N/A,N/A,n/e,n/e,n/e,n/e,10913,0,3543,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,342,,999,,n/e,n/e,n/e,n/e,7410,,2123,0,n/e,n/e,539,,n/e,n/e,2757,,5033,456
12:30 - 13:00,N/A,N/A,n/e,n/e,n/e,n/e,11423,0,3763,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,361,,992,,n/e,n/e,n/e,n/e,7402,,2125,0,n/e,n/e,549,,n/e,n/e,2903,,5185,464
13:00 - 13:30,N/A,N/A,n/e,n/e,n/e,n/e,11383,0,3901,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,349,,1005,,n/e,n/e,n/e,n/e,7416,,2124,0,n/e,n/e,504,,n/e,n/e,2811,,5233,397
13:30 - 14:00,N/A,N/A,n/e,n/e,n/e,n/e,11582,0,3949,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,404,,994,,n/e,n/e,n/e,n/e,7412,,2127,0,n/e,n/e,448,,n/e,n/e,2556,,5188,405
14:00 - 14:30,N/A,N/A,n/e,n/e,n/e,n/e,11697,0,4124,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,422,,1034,,n/e,n/e,n/e,n/e,7404,,2130,0,n/e,n/e,333,,n/e,n/e,2189,,5325,345
14:30 - 15:00,N/A,N/A,n/e,n/e,n/e,n/e,N/A,N/A,N/A,N/A,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,N/A,N/A,N/A,N/A,n/e,n/e,n/e,n/e,N/A,N/A,N/A,N/A,n/e,n/e,284,,n/e,n/e,2001,,5210,340
15:00 - 15:30,N/A,N/A,n/e,n/e,n/e,n/e,12379,0,4355,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,410,,1084,,n/e,n/e,n/e,n/e,7398,,2126,0,n/e,n/e,179,,n/e,n/e,1859,,4933,322
15:30 - 16:00,N/A,N/A,n/e,n/e,n/e,n/e,12837,0,4377,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,341,,1131,,n/e,n/e,n/e,n/e,7362,,2126,0,n/e,n/e,49,,n/e,n/e,1904,,5125,353
16:00 - 16:30,N/A,N/A,n/e,n/e,n/e,n/e,14254,0,4525,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,372,,1059,,n/e,n/e,n/e,n/e,7208,,2129,0,n/e,n/e,0,,n/e,n/e,1817,,4909,346
16:30 - 17:00,N/A,N/A,n/e,n/e,n/e,n/e,15069,0,4762,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,386,,1060,,n/e,n/e,n/e,n/e,7185,,2128,0,n/e,n/e,0,,n/e,n/e,2389,,5259,373
17:00 - 17:30,N/A,N/A,n/e,n/e,n/e,n/e,15536,0,4726,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,850,,1096,,n/e,n/e,n/e,n/e,7176,,2129,0,n/e,n/e,0,,n/e,n/e,2194,,4951,361
17:30 - 18:00,N/A,N/A,n/e,n/e,n/e,n/e,15753,0,4874,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,746,,1144,,n/e,n/e,n/e,n/e,7178,,2131,0,n/e,n/e,0,,n/e,n/e,2489,,4558,366
18:00 - 18:30,N/A,N/A,n/e,n/e,n/e,n/e,15088,0,4676,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,713,,1258,,n/e,n/e,n/e,n/e,7184,,2129,0,n/e,n/e,0,,n/e,n/e,2657,,4690,376
18:30 - 19:00,N/A,N/A,n/e,n/e,n/e,n/e,N/A,N/A,N/A,N/A,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,N/A,N/A,N/A,N/A,n/e,n/e,n/e,n/e,N/A,N/A,N/A,N/A,n/e,n/e,0,,n/e,n/e,2703,,4520,256
19:00 - 19:30,N/A,N/A,n/e,n/e,n/e,n/e,15055,0,4354,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,568,,1209,,n/e,n/e,n/e,n/e,7178,,2127,0,n/e,n/e,0,,n/e,n/e,2913,,4399,276
19:30 - 20:00,N/A,N/A,n/e,n/e,n/e,n/e,15042,0,4302,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,341,,1202,,n/e,n/e,n/e,n/e,7199,,2129,0,n/e,n/e,0,,n/e,n/e,2904,,4232,255
20:00 - 20:30,N/A,N/A,n/e,n/e,n/e,n/e,14258,0,3793,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,573,,1120,,n/e,n/e,n/e,n/e,7197,,2128,0,n/e,n/e,0,,n/e,n/e,2982,,3992,242
20:30 - 21:00,N/A,N/A,n/e,n/e,n/e,n/e,13387,0,3358,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,1090,,1081,,n/e,n/e,n/e,n/e,7345,,2132,0,n/e,n/e,0,,n/e,n/e,2853,,3801,257
21:00 - 21:30,N/A,N/A,n/e,n/e,n/e,n/e,13203,0,3361,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,344,,980,,n/e,n/e,n/e,n/e,7413,,2132,0,n/e,n/e,0,,n/e,n/e,2945,,3749,239
21:30 - 22:00,N/A,N/A,n/e,n/e,n/e,n/e,12215,0,3360,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,418,,942,,n/e,n/e,n/e,n/e,7414,,2116,0,n/e,n/e,0,,n/e,n/e,2799,,3544,225
22:00 - 22:30,N/A,N/A,n/e,n/e,n/e,n/e,11564,0,3364,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,516,,936,,n/e,n/e,n/e,n/e,7419,,2125,0,n/e,n/e,0,,n/e,n/e,2590,,3499,222
22:30 - 23:00,N/A,N/A,n/e,n/e,n/e,n/e,11207,0,3363,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,680,,937,,n/e,n/e,n/e,n/e,7422,,2127,0,n/e,n/e,0,,n/e,n/e,2369,,3139,187
23:00 - 23:30,N/A,N/A,n/e,n/e,n/e,n/e,10502,0,3353,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,40,,775,,n/e,n/e,n/e,n/e,7413,,2124,0,n/e,n/e,0,,n/e,n/e,2290,,2970,158
23:30 - 00:00,N/A,N/A,n/e,n/e,n/e,n/e,9411,0,3316,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,769,,n/e,n/e,n/e,n/e,7421,,2125,0,n/e,n/e,0,,n/e,n/e,2329,,2938,149
00:00 - 00:30,N/A,N/A,n/e,n/e,n/e,n/e,8887,0,3253,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,766,,n/e,n/e,n/e,n/e,7412,,2127,0,n/e,n/e,0,,n/e,n/e,2073,,2823,123
00:30 - 01:00,N/A,N/A,n/e,n/e,n/e,n/e,8756,0,3288,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,769,,n/e,n/e,n/e,n/e,7427,,2118,0,n/e,n/e,0,,n/e,n/e,2039,,2620,97
01:00 - 01:30,N/A,N/A,n/e,n/e,n/e,n/e,8923,0,3362,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,770,,n/e,n/e,n/e,n/e,7415,,2128,0,n/e,n/e,0,,n/e,n/e,2102,,2424,82
01:30 - 02:00,N/A,N/A,n/e,n/e,n/e,n/e,8123,0,3358,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,671,,n/e,n/e,n/e,n/e,7429,,2124,0,n/e,n/e,0,,n/e,n/e,2306,,2435,80
02:00 - 02:30,N/A,N/A,n/e,n/e,n/e,n/e,7766,0,3320,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,663,,n/e,n/e,n/e,n/e,7419,,2124,0,n/e,n/e,0,,n/e,n/e,2388,,2338,45
02:30 - 03:00,N/A,N/A,n/e,n/e,n/e,n/e,7626,0,3303,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,652,,n/e,n/e,n/e,n/e,7413,,2129,0,n/e,n/e,0,,n/e,n/e,2412,,2371,45
03:00 - 03:30,N/A,N/A,n/e,n/e,n/e,n/e,8150,0,3099,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,651,,n/e,n/e,n/e,n/e,7423,,2062,0,n/e,n/e,0,,n/e,n/e,2275,,2356,34
03:30 - 04:00,N/A,N/A,n/e,n/e,n/e,n/e,7802,0,3096,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,653,,n/e,n/e,n/e,n/e,7499,,2130,0,n/e,n/e,0,,n/e,n/e,2210,,2408,35
04:00 - 04:30,N/A,N/A,n/e,n/e,n/e,n/e,7932,0,3102,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,649,,n/e,n/e,n/e,n/e,7510,,2130,0,n/e,n/e,0,,n/e,n/e,2061,,2360,30
04:30 - 05:00,N/A,N/A,n/e,n/e,n/e,n/e,8031,0,3102,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,638,,n/e,n/e,n/e,n/e,7512,,2129,0,n/e,n/e,0,,n/e,n/e,1947,,2384,49
05:00 - 05:30,N/A,N/A,n/e,n/e,n/e,n/e,8487,0,3103,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,636,,n/e,n/e,n/e,n/e,7517,,2129,0,n/e,n/e,0,,n/e,n/e,1896,,2341,30
05:30 - 06:00,N/A,N/A,n/e,n/e,n/e,n/e,8823,0,3100,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,634,,n/e,n/e,n/e,n/e,7509,,2126,0,n/e,n/e,0,,n/e,n/e,1856,,2346,27
06:00 - 06:30,N/A,N/A,n/e,n/e,n/e,n/e,9166,0,3262,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,629,,n/e,n/e,n/e,n/e,7564,,2129,0,n/e,n/e,0,,n/e,n/e,1673,,2312,20
06:30 - 07:00,N/A,N/A,n/e,n/e,n/e,n/e,9993,0,3362,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,149,,626,,n/e,n/e,n/e,n/e,7578,,2129,0,n/e,n/e,0,,n/e,n/e,1777,,2368,34
07:00 - 07:30,N/A,N/A,n/e,n/e,n/e,n/e,10340,0,3581,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,76,,860,,n/e,n/e,n/e,n/e,7569,,2126,0,n/e,n/e,0,,n/e,n/e,1997,,2398,30
07:30 - 08:00,N/A,N/A,n/e,n/e,n/e,n/e,N/A,N/A,N/A,N/A,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,N/A,N/A,N/A,N/A,n/e,n/e,n/e,n/e,N/A,N/A,N/A,N/A,n/e,n/e,0,,n/e,n/e,1946,,2501,30
08:00 - 08:30,N/A,N/A,n/e,n/e,n/e,n/e,12442,0,3597,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,188,,856,,n/e,n/e,n/e,n/e,7568,,2125,0,n/e,n/e,61,,n/e,n/e,1507,,2376,43
08:30 - 09:00,N/A,N/A,n/e,n/e,n/e,n/e,13434,0,3598,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,366,,855,,n/e,n/e,n/e,n/e,7568,,2123,0,n/e,n/e,406,,n/e,n/e,1729,,2502,40
09:00 - 09:30,N/A,N/A,n/e,n/e,n/e,n/e,14689,0,3589,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,537,,990,,n/e,n/e,n/e,n/e,7566,,2125,0,n/e,n/e,1120,,n/e,n/e,1602,,2477,27
09:30 - 10:00,N/A,N/A,n/e,n/e,n/e,n/e,N/A,N/A,N/A,N/A,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,N/A,N/A,N/A,N/A,n/e,n/e,n/e,n/e,N/A,N/A,N/A,N/A,n/e,n/e,1980,,n/e,n/e,1337,,2396,27
10:00 - 10:30,N/A,N/A,n/e,n/e,n/e,n/e,16594,0,3740,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,344,,1051,,n/e,n/e,n/e,n/e,7549,,2115,0,n/e,n/e,2760,,n/e,n/e,1274,,2433,25
10:30 - 11:00,N/A,N/A,n/e,n/e,n/e,n/e,17024,0,3852,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,373,,1029,,n/e,n/e,n/e,n/e,7547,,2138,0,n/e,n/e,3360,,n/e,n/e,1171,,2432,22
11:00 - 11:30,N/A,N/A,n/e,n/e,n/e,n/e,17010,0,3897,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,372,,1082,,n/e,n/e,n/e,n/e,7561,,2124,0,n/e,n/e,3710,,n/e,n/e,1100,,2423,29
11:30 - 12:00,N/A,N/A,n/e,n/e,n/e,n/e,17200,0,3915,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,341,,1100,,n/e,n/e,n/e,n/e,7567,,2128,0,n/e,n/e,4060,,n/e,n/e,1186,,2396,31
12:00 - 12:30,N/A,N/A,n/e,n/e,n/e,n/e,17168,0,3953,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,347,,1062,,n/e,n/e,n/e,n/e,7559,,2124,0,n/e,n/e,4040,,n/e,n/e,1270,,2486,27
12:30 - 13:00,N/A,N/A,n/e,n/e,n/e,n/e,17196,0,3976,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,382,,1025,,n/e,n/e,n/e,n/e,7558,,2126,0,n/e,n/e,3980,,n/e,n/e,1222,,2615,29
13:00 - 13:30,N/A,N/A,n/e,n/e,n/e,n/e,17018,0,4172,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,382,,918,,n/e,n/e,n/e,n/e,7562,,2071,0,n/e,n/e,3670,,n/e,n/e,1211,,2728,43
13:30 - 14:00,N/A,N/A,n/e,n/e,n/e,n/e,17039,0,4184,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,392,,907,,n/e,n/e,n/e,n/e,7560,,2070,0,n/e,n/e,3140,,n/e,n/e,1184,,2799,42
14:00 - 14:30,N/A,N/A,n/e,n/e,n/e,n/e,17066,0,4207,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,385,,908,,n/e,n/e,n/e,n/e,7565,,2100,0,n/e,n/e,2470,,n/e,n/e,1346,,2855,42
14:30 - 15:00,N/A,N/A,n/e,n/e,n/e,n/e,17415,0,4309,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,429,,949,,n/e,n/e,n/e,n/e,7559,,2070,0,n/e,n/e,1690,,n/e,n/e,1404,,2886,45
15:00 - 15:30,N/A,N/A,n/e,n/e,n/e,n/e,18089,0,4468,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,403,,958,,n/e,n/e,n/e,n/e,7567,,2073,0,n/e,n/e,873,,n/e,n/e,1444,,2826,48
15:30 - 16:00,N/A,N/A,n/e,n/e,n/e,n/e,19305,0,4723,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,341,,960,,n/e,n/e,n/e,n/e,7572,,2126,0,n/e,n/e,263,,n/e,n/e,1409,,2971,65
16:00 - 16:30,N/A,N/A,n/e,n/e,n/e,n/e,20138,0,4916,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,341,,1010,,n/e,n/e,n/e,n/e,7561,,2126,0,n/e,n/e,22,,n/e,n/e,1286,,2979,71
16:30 - 17:00,N/A,N/A,n/e,n/e,n/e,n/e,22040,0,5477,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,1044,,1217,,n/e,n/e,n/e,n/e,7570,,2106,0,n/e,n/e,0,,n/e,n/e,1299,,2930,66
17:00 - 17:30,N/A,N/A,n/e,n/e,n/e,n/e,N/A,N/A,N/A,N/A,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,N/A,N/A,N/A,N/A,n/e,n/e,n/e,n/e,N/A,N/A,N/A,N/A,n/e,n/e,0,,n/e,n/e,1165,,2877,61
17:30 - 18:00,N/A,N/A,n/e,n/e,n/e,n/e,23169,0,5573,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,1764,,1278,,n/e,n/e,n/e,n/e,7610,,2126,0,n/e,n/e,0,,n/e,n/e,1132,,2829,56
18:00 - 18:30,N/A,N/A,n/e,n/e,n/e,n/e,23515,0,5633,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,1090,,1272,,n/e,n/e,n/e,n/e,7627,,2119,0,n/e,n/e,0,,n/e,n/e,1117,,2864,63
18:30 - 19:00,N/A,N/A,n/e,n/e,n/e,n/e,23429,0,5686,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,427,,1268,,n/e,n/e,n/e,n/e,7640,,2120,0,n/e,n/e,0,,n/e,n/e,1190,,2796,70
19:00 - 19:30,N/A,N/A,n/e,n/e,n/e,n/e,23124,0,5593,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,993,,1139,,n/e,n/e,n/e,n/e,7621,,2126,0,n/e,n/e,0,,n/e,n/e,1248,,2768,63
19:30 - 20:00,N/A,N/A,n/e,n/e,n/e,n/e,22318,0,5524,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,1065,,1114,,n/e,n/e,n/e,n/e,7628,,2129,0,n/e,n/e,0,,n/e,n/e,1260,,2864,73
20:00 - 20:30,N/A,N/A,n/e,n/e,n/e,n/e,21382,0,5518,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,497,,1053,,n/e,n/e,n/e,n/e,7629,,2127,0,n/e,n/e,0,,n/e,n/e,1299,,3007,69
20:30 - 21:00,N/A,N/A,n/e,n/e,n/e,n/e,20194,0,5458,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,420,,945,,n/e,n/e,n/e,n/e,7617,,2086,0,n/e,n/e,0,,n/e,n/e,1062,,3182,79
21:00 - 21:30,N/A,N/A,n/e,n/e,n/e,n/e,19663,0,5013,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,478,,867,,n/e,n/e,n/e,n/e,7618,,2122,0,n/e,n/e,0,,n/e,n/e,1017,,3342,89
21:30 - 22:00,N/A,N/A,n/e,n/e,n/e,n/e,17980,0,4359,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,383,,828,,n/e,n/e,n/e,n/e,7620,,2098,0,n/e,n/e,0,,n/e,n/e,1138,,3441,72
22:00 - 22:30,N/A,N/A,n/e,n/e,n/e,n/e,17163,0,3410,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,499,,836,,n/e,n/e,n/e,n/e,7617,,2120,0,n/e,n/e,0,,n/e,n/e,1295,,3488,75
22:30 - 23:00,N/A,N/A,n/e,n/e,n/e,n/e,15463,0,3186,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,384,,838,,n/e,n/e,n/e,n/e,7625,,2056,0,n/e,n/e,0,,n/e,n/e,1383,,3527,86
23:00 - 23:30,N/A,N/A,n/e,n/e,n/e,n/e,13461,0,3316,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,53,,725,,n/e,n/e,n/e,n/e,7619,,2065,0,n/e,n/e,0,,n/e,n/e,1470,,3468,84
23:30 - 00:00,N/A,N/A,n/e,n/e,n/e,n/e,11060,0,3371,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,40,,724,,n/e,n/e,n/e,n/e,7631,,2044,0,n/e,n/e,0,,n/e,n/e,1376,,3723,85
00:00 - 00:30,N/A,N/A,n/e,n/e,n/e,n/e,10362,0,3279,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,40,,723,,n/e,n/e,n/e,n/e,7628,,2051,0,n/e,n/e,0,,n/e,n/e,1399,,3753,96
00:30 - 01:00,N/A,N/A,n/e,n/e,n/e,n/e,10160,0,3375,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,40,,720,,n/e,n/e,n/e,n/e,7644,,2124,0,n/e,n/e,0,,n/e,n/e,1564,,3948,89
01:00 - 01:30,N/A,N/A,n/e,n/e,n/e,n/e,9821,0,3274,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,683,,n/e,n/e,n/e,n/e,7631,,2123,0,n/e,n/e,0,,n/e,n/e,1681,,3911,119
01:30 - 02:00,N/A,N/A,n/e,n/e,n/e,n/e,9360,0,3194,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,668,,n/e,n/e,n/e,n/e,7634,,2123,0,n/e,n/e,0,,n/e,n/e,1651,,3825,125
02:00 - 02:30,N/A,N/A,n/e,n/e,n/e,n/e,8854,0,3200,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,670,,n/e,n/e,n/e,n/e,7636,,2123,0,n/e,n/e,0,,n/e,n/e,1740,,3810,131
02:30 - 03:00,N/A,N/A,n/e,n/e,n/e,n/e,8481,0,3203,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,673,,n/e,n/e,n/e,n/e,7636,,2127,0,n/e,n/e,0,,n/e,n/e,1597,,3761,120
03:00 - 03:30,N/A,N/A,n/e,n/e,n/e,n/e,8971,0,3333,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,684,,n/e,n/e,n/e,n/e,7625,,2126,0,n/e,n/e,0,,n/e,n/e,1664,,3893,129
03:30 - 04:00,N/A,N/A,n/e,n/e,n/e,n/e,8435,0,3417,0,0,0,n/e,n/e,n/e,n/e,n/e,n/e,0,,698,,n/e,n/e,n/e,n/e,7630,,2125,0,n/e,n/e,0,,n/e,n/e,1530,,3888,153
