,WTON,WTOF,PHOT,HROR
2020-01-01 00:00:00+00:00,0.2928214447978192,0.448235294117647,0.0,0.0
2020-01-01 00:15:00+00:00,0.30480463425715587,0.4604411764705882,0.0,0.0
2020-01-01 00:30:00+00:00,0.3167878237164925,0.4726470588235294,0.0,0.0
2020-01-01 00:45:00+00:00,0.32877101317582913,0.4848529411764706,0.0,0.0
2020-01-01 01:00:00+00:00,0.3407542026351658,0.4970588235294118,0.0,0.0
2020-01-01 01:15:00+00:00,0.358246251703771,0.5114705882352941,0.0,0.0
2020-01-01 01:30:00+00:00,0.37573830077237613,0.5258823529411765,0.0,0.0
2020-01-01 01:45:00+00:00,0.3932303498409813,0.5402941176470588,0.0,0.0
2020-01-01 02:00:00+00:00,0.4107223989095865,0.5547058823529412,0.0,0.0
2020-01-01 02:15:00+00:00,0.42083144025442976,0.5683823529411764,0.0,0.0
2020-01-01 02:30:00+00:00,0.430940481599273,0.5820588235294117,0.0,0.0
2020-01-01 02:45:00+00:00,0.44104952294411626,0.595735294117647,0.0,0.0
2020-01-01 03:00:00+00:00,0.4511585642889595,0.6094117647058823,0.0,0.0
2020-01-01 03:15:00+00:00,0.46075647432985,0.6088235294117647,0.0,0.0
2020-01-01 03:30:00+00:00,0.4703543843707405,0.608235294117647,0.0,0.0
2020-01-01 03:45:00+00:00,0.479952294411631,0.6076470588235294,0.0,0.0
2020-01-01 04:00:00+00:00,0.4895502044525215,0.6070588235294118,0.0,0.0
2020-01-01 04:15:00+00:00,0.49114039073148563,0.6072058823529412,0.0,0.0
2020-01-01 04:30:00+00:00,0.49273057701044976,0.6073529411764707,0.0,0.0
2020-01-01 04:45:00+00:00,0.4943207632894139,0.6075,0.0,0.0
2020-01-01 05:00:00+00:00,0.495910949568378,0.6076470588235294,0.0,0.0
2020-01-01 05:15:00+00:00,0.49403680145388457,0.6105882352941177,0.0,0.0
2020-01-01 05:30:00+00:00,0.4921626533393912,0.6135294117647059,0.0,0.0
2020-01-01 05:45:00+00:00,0.49028850522489775,0.6164705882352941,0.0,0.0
2020-01-01 06:00:00+00:00,0.4884143571104044,0.6194117647058823,0.0,0.0
2020-01-01 06:15:00+00:00,0.4928441617446615,0.6323529411764706,0.0,0.0
2020-01-01 06:30:00+00:00,0.4972739663789187,0.6452941176470588,0.0,0.0
2020-01-01 06:45:00+00:00,0.5017037710131759,0.658235294117647,0.0,0.0
2020-01-01 07:00:00+00:00,0.506133575647433,0.6711764705882353,0.0,0.0
2020-01-01 07:15:00+00:00,0.5158450704225352,0.6725,0.003948667324777875,0.0
2020-01-01 07:30:00+00:00,0.5255565651976375,0.6738235294117647,0.00789733464955575,0.0
2020-01-01 07:45:00+00:00,0.5352680599727396,0.6751470588235294,0.011846001974333626,0.0
2020-01-01 08:00:00+00:00,0.5449795547478419,0.6764705882352942,0.0157946692991115,0.0
2020-01-01 08:15:00+00:00,0.5519650159018628,0.6720588235294118,0.025172754195458974,0.0
2020-01-01 08:30:00+00:00,0.5589504770558836,0.6676470588235295,0.03455083909180645,0.0
2020-01-01 08:45:00+00:00,0.5659359382099046,0.663235294117647,0.04392892398815392,0.0
2020-01-01 09:00:00+00:00,0.5729213993639255,0.6588235294117647,0.0533070088845014,0.0
2020-01-01 09:15:00+00:00,0.5847910040890505,0.6645588235294118,0.060463968410661324,0.0
2020-01-01 09:30:00+00:00,0.5966606088141754,0.6702941176470588,0.06762092793682124,0.0
2020-01-01 09:45:00+00:00,0.6085302135393003,0.6760294117647059,0.07477788746298117,0.0
2020-01-01 10:00:00+00:00,0.6203998182644253,0.6817647058823529,0.0819348469891411,0.0
2020-01-01 10:15:00+00:00,0.6202294411631076,0.6833823529411764,0.08637709772951623,0.0
2020-01-01 10:30:00+00:00,0.62005906406179,0.6849999999999999,0.09081934846989134,0.0
2020-01-01 10:45:00+00:00,0.6198886869604725,0.6866176470588236,0.09526159921026647,0.0
2020-01-01 11:00:00+00:00,0.6197183098591549,0.6882352941176471,0.0997038499506416,0.0
2020-01-01 11:15:00+00:00,0.6088141753748296,0.6833823529411764,0.09921026653504438,0.0
2020-01-01 11:30:00+00:00,0.5979100408905043,0.6785294117647058,0.09871668311944715,0.0
2020-01-01 11:45:00+00:00,0.587005906406179,0.6736764705882353,0.09822309970384993,0.0
2020-01-01 12:00:00+00:00,0.5761017719218537,0.6688235294117647,0.0977295162882527,0.0
2020-01-01 12:15:00+00:00,0.5721830985915494,0.668235294117647,0.08588351431391902,0.0
2020-01-01 12:30:00+00:00,0.568264425261245,0.6676470588235295,0.07403751233958536,0.0
2020-01-01 12:45:00+00:00,0.5643457519309405,0.6670588235294118,0.06219151036525168,0.0
2020-01-01 13:00:00+00:00,0.5604270786006361,0.6664705882352941,0.050345508390918,0.0
2020-01-01 13:15:00+00:00,0.5650840527033167,0.6551470588235294,0.040227048371174676,0.0
2020-01-01 13:30:00+00:00,0.5697410268059973,0.6438235294117647,0.03010858835143135,0.0
2020-01-01 13:45:00+00:00,0.5743980009086779,0.6325000000000001,0.019990128331688027,0.0
2020-01-01 14:00:00+00:00,0.5790549750113585,0.6211764705882353,0.0098716683119447,0.0
2020-01-01 14:15:00+00:00,0.5800204452521581,0.6229411764705883,0.0074037512339585245,0.0
2020-01-01 14:30:00+00:00,0.5809859154929577,0.6247058823529412,0.00493583415597235,0.0
2020-01-01 14:45:00+00:00,0.5819513857337574,0.6264705882352941,0.002467917077986175,0.0
2020-01-01 15:00:00+00:00,0.582916855974557,0.6282352941176471,0.0,0.0
2020-01-01 15:15:00+00:00,0.5808155383916401,0.626764705882353,0.0,0.0
2020-01-01 15:30:00+00:00,0.5787142208087233,0.6252941176470588,0.0,0.0
2020-01-01 15:45:00+00:00,0.5766129032258065,0.6238235294117647,0.0,0.0
2020-01-01 16:00:00+00:00,0.5745115856428896,0.6223529411764706,0.0,0.0
2020-01-01 16:15:00+00:00,0.5683780099954566,0.6033823529411765,0.0,0.0
2020-01-01 16:30:00+00:00,0.5622444343480236,0.5844117647058824,0.0,0.0
2020-01-01 16:45:00+00:00,0.5561108587005906,0.5654411764705882,0.0,0.0
2020-01-01 17:00:00+00:00,0.5499772830531576,0.5464705882352942,0.0,0.0
2020-01-01 17:15:00+00:00,0.5419127669241254,0.5486764705882353,0.0,0.0
2020-01-01 17:30:00+00:00,0.5338482507950931,0.5508823529411765,0.0,0.0
2020-01-01 17:45:00+00:00,0.5257837346660609,0.5530882352941177,0.0,0.0
2020-01-01 18:00:00+00:00,0.5177192185370286,0.5552941176470588,0.0,0.0
2020-01-01 18:15:00+00:00,0.5068150840527033,0.5635294117647058,0.0,0.0
2020-01-01 18:30:00+00:00,0.495910949568378,0.571764705882353,0.0,0.0
2020-01-01 18:45:00+00:00,0.4850068150840527,0.5800000000000001,0.0,0.0
2020-01-01 19:00:00+00:00,0.4741026805997274,0.5882352941176471,0.0,0.0
2020-01-01 19:15:00+00:00,0.4698432530667878,0.5777941176470589,0.0,0.0
2020-01-01 19:30:00+00:00,0.46558382553384825,0.5673529411764706,0.0,0.0
2020-01-01 19:45:00+00:00,0.4613243980009087,0.5569117647058823,0.0,0.0
2020-01-01 20:00:00+00:00,0.4570649704679691,0.5464705882352942,0.0,0.0
2020-01-01 20:15:00+00:00,0.46473194002726037,0.5613235294117647,0.0,0.0
2020-01-01 20:30:00+00:00,0.47239890958655156,0.5761764705882353,0.0,0.0
2020-01-01 20:45:00+00:00,0.48006587914584276,0.5910294117647059,0.0,0.0
2020-01-01 21:00:00+00:00,0.487732848705134,0.6058823529411764,0.0,0.0
2020-01-01 21:15:00+00:00,0.4935824625170377,0.5979411764705882,0.0,0.0
2020-01-01 21:30:00+00:00,0.4994320763289414,0.59,0.0,0.0
2020-01-01 21:45:00+00:00,0.505281690140845,0.5820588235294117,0.0,0.0
2020-01-01 22:00:00+00:00,0.5111313039527488,0.5741176470588235,0.0,0.0
2020-01-01 22:15:00+00:00,0.5111313039527488,0.5733823529411765,0.0,0.0
2020-01-01 22:30:00+00:00,0.5111313039527488,0.5726470588235294,0.0,0.0
2020-01-01 22:45:00+00:00,0.5111313039527488,0.5719117647058823,0.0,0.0
2020-01-01 23:00:00+00:00,0.5111313039527488,0.5711764705882353,0.0,0.0
2020-01-01 23:15:00+00:00,0.5046001817355747,0.5766176470588236,0.0,0.0
2020-01-01 23:30:00+00:00,0.49806905951840075,0.5820588235294117,0.0,0.0
2020-01-01 23:45:00+00:00,0.4915379373012267,0.5874999999999999,0.0,0.0
2020-01-02 00:00:00+00:00,0.4850068150840527,0.5929411764705882,0.0,0.0
2020-01-02 00:15:00+00:00,0.48608587005906406,0.6025,0.0,0.0
2020-01-02 00:30:00+00:00,0.4871649250340754,0.6120588235294118,0.0,0.0
2020-01-02 00:45:00+00:00,0.48824398000908675,0.6216176470588235,0.0,0.0
2020-01-02 01:00:00+00:00,0.4893230349840981,0.6311764705882353,0.0,0.0
2020-01-02 01:15:00+00:00,0.4957405724670604,0.6358823529411766,0.0,0.0
2020-01-02 01:30:00+00:00,0.5021581099500227,0.6405882352941177,0.0,0.0
2020-01-02 01:45:00+00:00,0.508575647432985,0.6452941176470588,0.0,0.0
2020-01-02 02:00:00+00:00,0.5149931849159473,0.65,0.0,0.0
2020-01-02 02:15:00+00:00,0.5211835529304861,0.6494117647058824,0.0,0.0
2020-01-02 02:30:00+00:00,0.527373920945025,0.6488235294117648,0.0,0.0
2020-01-02 02:45:00+00:00,0.5335642889595638,0.6482352941176471,0.0,0.0
2020-01-02 03:00:00+00:00,0.5397546569741026,0.6476470588235295,0.0,0.0
2020-01-02 03:15:00+00:00,0.5460586097228532,0.6577941176470589,0.0,0.0
2020-01-02 03:30:00+00:00,0.5523625624716038,0.6679411764705883,0.0,0.0
2020-01-02 03:45:00+00:00,0.5586665152203544,0.6780882352941177,0.0,0.0
2020-01-02 04:00:00+00:00,0.564970467969105,0.6882352941176471,0.0,0.0
2020-01-02 04:15:00+00:00,0.573943661971831,0.6923529411764706,0.0,0.0
2020-01-02 04:30:00+00:00,0.582916855974557,0.6964705882352942,0.0,0.0
2020-01-02 04:45:00+00:00,0.5918900499772831,0.7005882352941176,0.0,0.0
2020-01-02 05:00:00+00:00,0.6008632439800091,0.7047058823529412,0.0,0.0
2020-01-02 05:15:00+00:00,0.6083030440708769,0.7044117647058823,0.0,0.0
2020-01-02 05:30:00+00:00,0.6157428441617447,0.7041176470588235,0.0,0.0
2020-01-02 05:45:00+00:00,0.6231826442526125,0.7038235294117647,0.0,0.0
2020-01-02 06:00:00+00:00,0.6306224443434802,0.7035294117647058,0.0,0.0
2020-01-02 06:15:00+00:00,0.6351090413448433,0.7066176470588235,0.0,0.0
2020-01-02 06:30:00+00:00,0.6395956383462063,0.7097058823529412,0.0,0.0
2020-01-02 06:45:00+00:00,0.6440822353475693,0.7127941176470589,0.0,0.0
2020-01-02 07:00:00+00:00,0.6485688323489323,0.7158823529411765,0.0,0.0
2020-01-02 07:15:00+00:00,0.651522035438437,0.7161764705882353,0.00098716683119445,0.0
2020-01-02 07:30:00+00:00,0.6544752385279418,0.7164705882352942,0.0019743336623889,0.0
2020-01-02 07:45:00+00:00,0.6574284416174466,0.716764705882353,0.0029615004935833493,0.0
2020-01-02 08:00:00+00:00,0.6603816447069514,0.7170588235294117,0.0039486673247778,0.0
2020-01-02 08:15:00+00:00,0.6616878691503862,0.7182352941176471,0.006663376110562599,0.0
2020-01-02 08:30:00+00:00,0.662994093593821,0.7194117647058824,0.009378084896347401,0.0
2020-01-02 08:45:00+00:00,0.6643003180372558,0.7205882352941176,0.0120927936821322,0.0
2020-01-02 09:00:00+00:00,0.6656065424806906,0.721764705882353,0.014807502467917,0.0
2020-01-02 09:15:00+00:00,0.6631076783280327,0.7211764705882353,0.017769002961500427,0.0
2020-01-02 09:30:00+00:00,0.6606088141753749,0.7205882352941176,0.02073050345508385,0.0
