index,SE -> NO,SE -> LT,SE -> FI,SE -> DE,SE -> DK,SE -> PL
2022-01-02 08:00:00+0000,1925.0,726.0,592.0,0.0,377.0,2.0
2022-01-02 09:00:00+0000,2001.0,733.0,1156.0,0.0,37.0,0.0
2022-01-02 10:00:00+0000,1565.0,598.0,1398.0,0.0,385.0,0.0
2022-01-02 11:00:00+0000,1372.0,686.0,1317.0,0.0,202.0,0.0
2022-01-02 12:00:00+0000,1605.0,684.0,1369.0,0.0,1.0,0.0
2022-01-02 13:00:00+0000,1697.0,625.0,1245.0,0.0,0.0,0.0
2022-01-02 14:00:00+0000,1339.0,704.0,1250.0,0.0,0.0,14.0
2022-01-02 15:00:00+0000,813.0,600.0,1823.0,0.0,0.0,520.0
2022-01-02 16:00:00+0000,1026.0,553.0,1453.0,0.0,0.0,593.0
2022-01-02 17:00:00+0000,779.0,612.0,1106.0,0.0,63.0,578.0
2022-01-02 18:00:00+0000,1180.0,433.0,974.0,0.0,826.0,157.0
2022-01-02 19:00:00+0000,1587.0,629.0,1049.0,0.0,464.0,572.0
2022-01-02 20:00:00+0000,2323.0,599.0,1255.0,0.0,296.0,596.0
2022-01-02 21:00:00+0000,2368.0,567.0,1338.0,148.0,374.0,598.0
2022-01-02 22:00:00+0000,1971.0,441.0,1394.0,548.0,314.0,593.0
2022-01-02 23:00:00+0000,1740.0,611.0,1145.0,617.0,284.0,426.0
2022-01-03 00:00:00+0000,1707.0,668.0,1105.0,617.0,248.0,417.0
2022-01-03 01:00:00+0000,1809.0,690.0,1382.0,617.0,224.0,417.0
2022-01-03 02:00:00+0000,1824.0,692.0,1555.0,617.0,213.0,420.0
2022-01-03 03:00:00+0000,1680.0,697.0,1670.0,617.0,185.0,494.0
2022-01-03 04:00:00+0000,1511.0,669.0,1855.0,617.0,264.0,502.0
2022-01-03 05:00:00+0000,1058.0,682.0,1712.0,617.0,856.0,593.0
2022-01-03 06:00:00+0000,390.0,640.0,1459.0,617.0,1134.0,590.0
2022-01-03 07:00:00+0000,390.0,639.0,950.0,617.0,1165.0,598.0
2022-01-03 08:00:00+0000,388.0,627.0,1513.0,312.0,909.0,594.0
2022-01-03 09:00:00+0000,379.0,699.0,1816.0,24.0,769.0,550.0
2022-01-03 10:00:00+0000,397.0,654.0,2110.0,0.0,656.0,395.0
2022-01-03 11:00:00+0000,522.0,446.0,2067.0,0.0,692.0,209.0
2022-01-03 12:00:00+0000,376.0,578.0,2094.0,0.0,479.0,344.0
2022-01-03 13:00:00+0000,230.0,374.0,1973.0,0.0,1122.0,486.0
2022-01-03 14:00:00+0000,151.0,371.0,2140.0,0.0,782.0,545.0
2022-01-03 15:00:00+0000,62.0,381.0,2014.0,0.0,847.0,574.0
2022-01-03 16:00:00+0000,0.0,429.0,1738.0,0.0,1175.0,485.0
2022-01-03 17:00:00+0000,0.0,404.0,1430.0,0.0,696.0,593.0
2022-01-03 18:00:00+0000,44.0,424.0,1363.0,0.0,452.0,598.0
2022-01-03 19:00:00+0000,184.0,532.0,1469.0,0.0,40.0,598.0
2022-01-03 20:00:00+0000,886.0,538.0,1716.0,0.0,0.0,598.0
2022-01-03 21:00:00+0000,1059.0,530.0,1613.0,0.0,0.0,598.0
2022-01-03 22:00:00+0000,1048.0,716.0,1755.0,0.0,0.0,598.0
2022-01-03 23:00:00+0000,1115.0,732.0,1726.0,0.0,0.0,596.0
2022-01-04 00:00:00+0000,1074.0,732.0,1528.0,0.0,0.0,529.0
2022-01-04 01:00:00+0000,1228.0,614.0,1262.0,0.0,0.0,23.0
2022-01-04 02:00:00+0000,1109.0,702.0,1227.0,0.0,0.0,17.0
2022-01-04 03:00:00+0000,1137.0,732.0,1332.0,0.0,0.0,411.0
2022-01-04 04:00:00+0000,1111.0,732.0,1949.0,0.0,0.0,587.0
2022-01-04 05:00:00+0000,1359.0,721.0,1917.0,0.0,0.0,598.0
2022-01-04 06:00:00+0000,1103.0,726.0,1765.0,0.0,0.0,598.0
2022-01-04 07:00:00+0000,1063.0,733.0,1739.0,0.0,0.0,597.0
2022-01-04 08:00:00+0000,993.0,733.0,1542.0,0.0,0.0,591.0
2022-01-04 09:00:00+0000,1103.0,733.0,1616.0,0.0,0.0,446.0
2022-01-04 10:00:00+0000,1062.0,733.0,1734.0,0.0,0.0,376.0
2022-01-04 11:00:00+0000,863.0,733.0,1801.0,0.0,0.0,293.0
2022-01-04 12:00:00+0000,483.0,733.0,1858.0,0.0,0.0,365.0
2022-01-04 13:00:00+0000,594.0,733.0,1648.0,0.0,0.0,354.0
2022-01-04 14:00:00+0000,934.0,715.0,1452.0,0.0,0.0,302.0
2022-01-04 15:00:00+0000,1162.0,678.0,1268.0,0.0,0.0,201.0
2022-01-04 16:00:00+0000,1183.0,626.0,1247.0,0.0,0.0,104.0
2022-01-04 17:00:00+0000,1097.0,702.0,1427.0,0.0,0.0,3.0
2022-01-04 18:00:00+0000,1314.0,620.0,1524.0,0.0,0.0,137.0
2022-01-04 19:00:00+0000,1365.0,723.0,1353.0,0.0,0.0,194.0
2022-01-04 20:00:00+0000,1458.0,706.0,1309.0,0.0,0.0,196.0
2022-01-04 21:00:00+0000,1492.0,665.0,937.0,0.0,0.0,196.0
2022-01-04 22:00:00+0000,1919.0,726.0,807.0,0.0,0.0,186.0
2022-01-04 23:00:00+0000,1890.0,733.0,833.0,0.0,0.0,2.0
2022-01-05 00:00:00+0000,1592.0,733.0,775.0,0.0,0.0,185.0
2022-01-05 01:00:00+0000,1788.0,680.0,568.0,0.0,0.0,196.0
2022-01-05 02:00:00+0000,1648.0,681.0,653.0,0.0,0.0,195.0
2022-01-05 03:00:00+0000,1885.0,719.0,895.0,0.0,0.0,178.0
2022-01-05 04:00:00+0000,1649.0,733.0,1405.0,0.0,0.0,131.0
2022-01-05 05:00:00+0000,1085.0,729.0,1460.0,0.0,0.0,289.0
2022-01-05 06:00:00+0000,879.0,732.0,1901.0,0.0,7.0,297.0
2022-01-05 07:00:00+0000,622.0,536.0,1454.0,294.0,469.0,413.0
2022-01-05 08:00:00+0000,199.0,726.0,1269.0,577.0,462.0,417.0
2022-01-05 09:00:00+0000,147.0,733.0,1311.0,510.0,500.0,417.0
2022-01-05 10:00:00+0000,218.0,692.0,1327.0,343.0,512.0,414.0
2022-01-05 11:00:00+0000,293.0,732.0,1239.0,32.0,408.0,345.0
2022-01-05 12:00:00+0000,0.0,724.0,1066.0,0.0,250.0,337.0
2022-01-05 13:00:00+0000,0.0,721.0,969.0,0.0,743.0,292.0
2022-01-05 14:00:00+0000,0.0,627.0,608.0,474.0,1617.0,292.0
2022-01-05 15:00:00+0000,0.0,684.0,714.0,228.0,1379.0,304.0
2022-01-05 16:00:00+0000,0.0,501.0,703.0,164.0,997.0,493.0
2022-01-05 17:00:00+0000,0.0,547.0,762.0,170.0,964.0,588.0
2022-01-05 18:00:00+0000,0.0,458.0,874.0,344.0,1337.0,558.0
2022-01-05 19:00:00+0000,0.0,569.0,1003.0,433.0,1542.0,343.0
2022-01-05 20:00:00+0000,0.0,720.0,1197.0,55.0,1758.0,297.0
2022-01-05 21:00:00+0000,0.0,658.0,1204.0,393.0,1533.0,334.0
2022-01-05 22:00:00+0000,0.0,548.0,1174.0,56.0,558.0,431.0
2022-01-05 23:00:00+0000,496.0,558.0,1121.0,0.0,785.0,462.0
2022-01-06 00:00:00+0000,642.0,546.0,1282.0,0.0,649.0,584.0
2022-01-06 01:00:00+0000,936.0,164.0,1493.0,0.0,425.0,541.0
2022-01-06 02:00:00+0000,893.0,588.0,1614.0,0.0,13.0,572.0
2022-01-06 03:00:00+0000,1036.0,723.0,1677.0,0.0,0.0,597.0
2022-01-06 04:00:00+0000,1166.0,732.0,1786.0,0.0,0.0,597.0
2022-01-06 05:00:00+0000,1455.0,732.0,1584.0,0.0,112.0,597.0
2022-01-06 06:00:00+0000,1721.0,733.0,1485.0,377.0,370.0,597.0
2022-01-06 07:00:00+0000,1536.0,733.0,1601.0,588.0,526.0,598.0
2022-01-06 08:00:00+0000,1444.0,733.0,1705.0,617.0,660.0,598.0
2022-01-06 09:00:00+0000,938.0,695.0,1636.0,547.0,859.0,597.0
2022-01-06 10:00:00+0000,701.0,706.0,1791.0,548.0,803.0,597.0
2022-01-06 11:00:00+0000,747.0,733.0,1877.0,615.0,716.0,597.0
2022-01-06 12:00:00+0000,851.0,733.0,1892.0,617.0,666.0,597.0
2022-01-06 13:00:00+0000,522.0,732.0,1900.0,617.0,702.0,597.0
2022-01-06 14:00:00+0000,204.0,732.0,1761.0,380.0,629.0,597.0
2022-01-06 15:00:00+0000,0.0,706.0,1358.0,596.0,1084.0,597.0
2022-01-06 16:00:00+0000,0.0,729.0,967.0,617.0,1530.0,597.0
2022-01-06 17:00:00+0000,0.0,715.0,854.0,617.0,1651.0,597.0
2022-01-06 18:00:00+0000,0.0,718.0,764.0,617.0,1597.0,597.0
2022-01-06 19:00:00+0000,446.0,660.0,682.0,617.0,1600.0,597.0
2022-01-06 20:00:00+0000,288.0,681.0,1101.0,617.0,1644.0,597.0
2022-01-06 21:00:00+0000,301.0,539.0,1162.0,617.0,1754.0,597.0
2022-01-06 22:00:00+0000,466.0,591.0,1013.0,617.0,1718.0,597.0
2022-01-06 23:00:00+0000,733.0,732.0,1001.0,617.0,1203.0,597.0
2022-01-07 00:00:00+0000,1640.0,732.0,800.0,617.0,1307.0,597.0
2022-01-07 01:00:00+0000,1910.0,732.0,529.0,617.0,1243.0,597.0
2022-01-07 02:00:00+0000,1759.0,732.0,341.0,617.0,1230.0,597.0
2022-01-07 03:00:00+0000,1208.0,732.0,257.0,617.0,1224.0,597.0
2022-01-07 04:00:00+0000,1074.0,732.0,386.0,617.0,1145.0,598.0
2022-01-07 05:00:00+0000,1212.0,732.0,352.0,617.0,1147.0,597.0
2022-01-07 06:00:00+0000,1166.0,732.0,516.0,617.0,1170.0,597.0
2022-01-07 07:00:00+0000,1495.0,732.0,574.0,617.0,1223.0,598.0
2022-01-07 08:00:00+0000,1181.0,732.0,398.0,595.0,1126.0,598.0
2022-01-07 09:00:00+0000,1036.0,732.0,245.0,371.0,1063.0,598.0
2022-01-07 10:00:00+0000,1067.0,732.0,146.0,232.0,1111.0,598.0
2022-01-07 11:00:00+0000,1037.0,732.0,304.0,245.0,974.0,598.0
2022-01-07 12:00:00+0000,1265.0,732.0,299.0,453.0,813.0,598.0
2022-01-07 13:00:00+0000,1053.0,732.0,280.0,609.0,881.0,598.0
2022-01-07 14:00:00+0000,819.0,733.0,258.0,617.0,959.0,598.0
2022-01-07 15:00:00+0000,552.0,732.0,259.0,617.0,1015.0,598.0
2022-01-07 16:00:00+0000,306.0,733.0,395.0,617.0,1192.0,598.0
2022-01-07 17:00:00+0000,42.0,732.0,453.0,617.0,1066.0,598.0
2022-01-07 18:00:00+0000,645.0,733.0,455.0,617.0,693.0,598.0
2022-01-07 19:00:00+0000,801.0,733.0,216.0,617.0,297.0,598.0
2022-01-07 20:00:00+0000,1323.0,733.0,730.0,371.0,0.0,598.0
2022-01-07 21:00:00+0000,1813.0,733.0,627.0,452.0,0.0,597.0
2022-01-07 22:00:00+0000,1685.0,733.0,491.0,608.0,0.0,597.0
2022-01-07 23:00:00+0000,1789.0,732.0,377.0,110.0,0.0,597.0
2022-01-08 00:00:00+0000,1905.0,732.0,346.0,0.0,0.0,597.0
2022-01-08 01:00:00+0000,1989.0,732.0,169.0,0.0,0.0,597.0
2022-01-08 02:00:00+0000,2049.0,732.0,322.0,0.0,0.0,589.0
2022-01-08 03:00:00+0000,1942.0,732.0,300.0,0.0,0.0,597.0
2022-01-08 04:00:00+0000,1715.0,733.0,271.0,0.0,0.0,597.0
2022-01-08 05:00:00+0000,1784.0,546.0,106.0,0.0,23.0,597.0
2022-01-08 06:00:00+0000,1643.0,0.0,140.0,0.0,576.0,597.0
2022-01-08 07:00:00+0000,1103.0,0.0,0.0,474.0,978.0,597.0
2022-01-08 08:00:00+0000,849.0,0.0,0.0,595.0,979.0,597.0
2022-01-08 09:00:00+0000,338.0,0.0,0.0,617.0,1148.0,597.0
2022-01-08 10:00:00+0000,435.0,462.0,0.0,617.0,1123.0,598.0
2022-01-08 11:00:00+0000,356.0,506.0,0.0,617.0,1171.0,597.0
2022-01-08 12:00:00+0000,236.0,439.0,0.0,617.0,1252.0,597.0
2022-01-08 13:00:00+0000,324.0,394.0,0.0,617.0,1253.0,597.0
2022-01-08 14:00:00+0000,435.0,518.0,0.0,617.0,1208.0,597.0
2022-01-08 15:00:00+0000,168.0,567.0,0.0,617.0,1024.0,597.0
2022-01-08 16:00:00+0000,0.0,477.0,0.0,617.0,1328.0,597.0
2022-01-08 17:00:00+0000,0.0,343.0,0.0,617.0,1037.0,597.0
2022-01-08 18:00:00+0000,160.0,256.0,0.0,617.0,1058.0,598.0
2022-01-08 19:00:00+0000,445.0,245.0,0.0,617.0,1053.0,598.0
2022-01-08 20:00:00+0000,598.0,57.0,0.0,617.0,1057.0,597.0
2022-01-08 21:00:00+0000,536.0,0.0,120.0,617.0,1234.0,597.0
2022-01-08 22:00:00+0000,335.0,0.0,0.0,617.0,1193.0,597.0
2022-01-08 23:00:00+0000,459.0,406.0,0.0,617.0,1148.0,592.0
2022-01-09 00:00:00+0000,882.0,615.0,0.0,110.0,910.0,590.0
2022-01-09 01:00:00+0000,1104.0,569.0,27.0,0.0,312.0,481.0
2022-01-09 02:00:00+0000,1641.0,323.0,78.0,0.0,0.0,116.0
2022-01-09 03:00:00+0000,1440.0,701.0,8.0,0.0,0.0,300.0
2022-01-09 04:00:00+0000,736.0,732.0,387.0,0.0,282.0,563.0
2022-01-09 05:00:00+0000,0.0,731.0,326.0,180.0,1318.0,597.0
2022-01-09 06:00:00+0000,0.0,661.0,310.0,492.0,1671.0,598.0
2022-01-09 07:00:00+0000,0.0,552.0,266.0,527.0,1513.0,598.0
2022-01-09 08:00:00+0000,0.0,726.0,325.0,501.0,1257.0,598.0
2022-01-09 09:00:00+0000,0.0,731.0,231.0,219.0,1780.0,598.0
2022-01-09 10:00:00+0000,0.0,732.0,451.0,191.0,1926.0,598.0
2022-01-09 11:00:00+0000,0.0,732.0,641.0,122.0,1870.0,598.0
2022-01-09 12:00:00+0000,0.0,702.0,575.0,95.0,1931.0,598.0
2022-01-09 13:00:00+0000,0.0,731.0,582.0,110.0,1919.0,598.0
2022-01-09 14:00:00+0000,0.0,724.0,352.0,86.0,1892.0,598.0
2022-01-09 15:00:00+0000,0.0,691.0,310.0,153.0,1893.0,598.0
2022-01-09 16:00:00+0000,0.0,407.0,311.0,416.0,1845.0,598.0
2022-01-09 17:00:00+0000,0.0,305.0,430.0,607.0,1656.0,598.0
2022-01-09 18:00:00+0000,0.0,352.0,331.0,617.0,1649.0,598.0
2022-01-09 19:00:00+0000,0.0,482.0,406.0,617.0,1480.0,598.0
2022-01-09 20:00:00+0000,0.0,726.0,917.0,617.0,1243.0,598.0
2022-01-09 21:00:00+0000,0.0,666.0,998.0,617.0,1325.0,598.0
2022-01-09 22:00:00+0000,0.0,544.0,819.0,617.0,1283.0,598.0
2022-01-09 23:00:00+0000,181.0,638.0,742.0,617.0,1194.0,597.0
2022-01-10 00:00:00+0000,511.0,708.0,961.0,617.0,879.0,581.0
2022-01-10 01:00:00+0000,427.0,678.0,890.0,617.0,1111.0,590.0
2022-01-10 02:00:00+0000,608.0,569.0,1046.0,617.0,1088.0,427.0
2022-01-10 03:00:00+0000,593.0,729.0,1260.0,617.0,680.0,585.0
2022-01-10 04:00:00+0000,0.0,731.0,1842.0,617.0,609.0,598.0
2022-01-10 05:00:00+0000,0.0,665.0,1746.0,510.0,1522.0,598.0
2022-01-10 06:00:00+0000,0.0,550.0,1782.0,297.0,1065.0,598.0
2022-01-10 07:00:00+0000,0.0,533.0,1769.0,170.0,1030.0,598.0
2022-01-10 08:00:00+0000,0.0,463.0,1654.0,252.0,1176.0,598.0
2022-01-10 09:00:00+0000,0.0,518.0,1527.0,331.0,1376.0,598.0
2022-01-10 10:00:00+0000,0.0,515.0,1565.0,399.0,965.0,598.0
2022-01-10 11:00:00+0000,0.0,727.0,1736.0,47.0,1192.0,598.0
2022-01-10 12:00:00+0000,0.0,732.0,2187.0,0.0,1403.0,598.0
2022-01-10 13:00:00+0000,0.0,728.0,2416.0,0.0,1434.0,598.0
2022-01-10 14:00:00+0000,0.0,732.0,2461.0,0.0,1676.0,598.0
2022-01-10 15:00:00+0000,0.0,699.0,2382.0,0.0,1837.0,598.0
2022-01-10 16:00:00+0000,0.0,728.0,2263.0,101.0,1368.0,598.0
2022-01-10 17:00:00+0000,0.0,732.0,2137.0,97.0,1343.0,598.0
2022-01-10 18:00:00+0000,154.0,732.0,2216.0,123.0,660.0,598.0
2022-01-10 19:00:00+0000,1057.0,730.0,2004.0,5.0,553.0,598.0
2022-01-10 20:00:00+0000,1080.0,732.0,2494.0,0.0,299.0,598.0
2022-01-10 21:00:00+0000,1401.0,707.0,2320.0,81.0,7.0,598.0
2022-01-10 22:00:00+0000,1819.0,732.0,2128.0,0.0,0.0,597.0
2022-01-10 23:00:00+0000,1646.0,690.0,2410.0,0.0,0.0,550.0
2022-01-11 00:00:00+0000,1353.0,732.0,2474.0,0.0,0.0,22.0
2022-01-11 01:00:00+0000,1355.0,732.0,2480.0,0.0,0.0,0.0
2022-01-11 02:00:00+0000,1480.0,725.0,2554.0,0.0,0.0,3.0
2022-01-11 03:00:00+0000,1579.0,732.0,2476.0,0.0,0.0,287.0
2022-01-11 04:00:00+0000,1126.0,732.0,2579.0,0.0,0.0,297.0
2022-01-11 05:00:00+0000,1167.0,732.0,2457.0,0.0,3.0,297.0
2022-01-11 06:00:00+0000,742.0,732.0,2242.0,525.0,362.0,297.0
2022-01-11 07:00:00+0000,450.0,732.0,1957.0,617.0,763.0,297.0
2022-01-11 08:00:00+0000,244.0,732.0,1549.0,617.0,1306.0,297.0
2022-01-11 09:00:00+0000,261.0,722.0,1368.0,617.0,1425.0,297.0
2022-01-11 10:00:00+0000,743.0,690.0,1134.0,617.0,1022.0,297.0
2022-01-11 11:00:00+0000,1324.0,693.0,989.0,617.0,903.0,297.0
2022-01-11 12:00:00+0000,1822.0,667.0,823.0,617.0,1061.0,297.0
2022-01-11 13:00:00+0000,1320.0,669.0,897.0,617.0,1121.0,309.0
2022-01-11 14:00:00+0000,1041.0,613.0,1038.0,617.0,1054.0,585.0
2022-01-11 15:00:00+0000,908.0,603.0,978.0,499.0,1491.0,598.0
2022-01-11 16:00:00+0000,326.0,473.0,907.0,611.0,1584.0,598.0
2022-01-11 17:00:00+0000,816.0,487.0,1021.0,617.0,1216.0,598.0
2022-01-11 18:00:00+0000,1595.0,580.0,789.0,617.0,913.0,598.0
2022-01-11 19:00:00+0000,1702.0,578.0,472.0,617.0,826.0,598.0
2022-01-11 20:00:00+0000,2395.0,690.0,504.0,617.0,636.0,598.0
2022-01-11 21:00:00+0000,2949.0,705.0,153.0,617.0,613.0,598.0
2022-01-11 22:00:00+0000,3008.0,719.0,220.0,617.0,572.0,597.0
2022-01-11 23:00:00+0000,3425.0,500.0,6.0,110.0,412.0,592.0
2022-01-12 00:00:00+0000,3879.0,524.0,5.0,0.0,23.0,595.0
2022-01-12 01:00:00+0000,3790.0,702.0,204.0,0.0,0.0,598.0
2022-01-12 02:00:00+0000,3987.0,732.0,492.0,0.0,0.0,598.0
2022-01-12 03:00:00+0000,4073.0,709.0,903.0,0.0,0.0,598.0
2022-01-12 04:00:00+0000,3284.0,646.0,771.0,0.0,360.0,598.0
2022-01-12 05:00:00+0000,1858.0,705.0,981.0,496.0,751.0,598.0
2022-01-12 06:00:00+0000,1631.0,732.0,1033.0,617.0,784.0,598.0
2022-01-12 07:00:00+0000,1977.0,732.0,1006.0,617.0,755.0,598.0
2022-01-12 08:00:00+0000,2096.0,663.0,785.0,617.0,590.0,598.0
2022-01-12 09:00:00+0000,1485.0,624.0,1045.0,617.0,713.0,598.0
2022-01-12 10:00:00+0000,1327.0,650.0,994.0,617.0,741.0,598.0
2022-01-12 11:00:00+0000,1549.0,732.0,938.0,617.0,190.0,598.0
2022-01-12 12:00:00+0000,1171.0,704.0,810.0,617.0,504.0,598.0
2022-01-12 13:00:00+0000,863.0,733.0,905.0,617.0,569.0,598.0
2022-01-12 14:00:00+0000,1548.0,653.0,1069.0,416.0,134.0,598.0
2022-01-12 15:00:00+0000,1690.0,567.0,887.0,177.0,495.0,593.0
2022-01-12 16:00:00+0000,1482.0,479.0,937.0,8.0,995.0,502.0
2022-01-12 17:00:00+0000,1180.0,254.0,949.0,363.0,1100.0,497.0
2022-01-12 18:00:00+0000,1256.0,331.0,924.0,489.0,1234.0,497.0
2022-01-12 19:00:00+0000,1705.0,225.0,797.0,611.0,1214.0,502.0
2022-01-12 20:00:00+0000,1706.0,104.0,1086.0,617.0,1184.0,594.0
2022-01-12 21:00:00+0000,1824.0,160.0,813.0,527.0,1096.0,598.0
2022-01-12 22:00:00+0000,1860.0,549.0,392.0,28.0,677.0,594.0
2022-01-12 23:00:00+0000,2176.0,390.0,156.0,0.0,6.0,502.0
2022-01-13 00:00:00+0000,2647.0,317.0,315.0,0.0,5.0,498.0
2022-01-13 01:00:00+0000,2371.0,334.0,551.0,0.0,113.0,498.0
2022-01-13 02:00:00+0000,2267.0,517.0,756.0,0.0,4.0,497.0
2022-01-13 03:00:00+0000,2437.0,649.0,1026.0,0.0,0.0,488.0
2022-01-13 04:00:00+0000,1705.0,654.0,1497.0,0.0,24.0,503.0
2022-01-13 05:00:00+0000,1222.0,648.0,1750.0,0.0,165.0,595.0
2022-01-13 06:00:00+0000,1274.0,719.0,1640.0,250.0,586.0,598.0
2022-01-13 07:00:00+0000,1580.0,694.0,1447.0,564.0,571.0,598.0
2022-01-13 08:00:00+0000,1636.0,680.0,1221.0,578.0,680.0,598.0
2022-01-13 09:00:00+0000,1708.0,578.0,1427.0,280.0,694.0,598.0
2022-01-13 10:00:00+0000,1900.0,489.0,1491.0,19.0,273.0,598.0
2022-01-13 11:00:00+0000,1964.0,609.0,1709.0,0.0,0.0,598.0
2022-01-13 12:00:00+0000,2028.0,592.0,1843.0,0.0,0.0,598.0
2022-01-13 13:00:00+0000,1836.0,636.0,1852.0,0.0,0.0,598.0
2022-01-13 14:00:00+0000,1614.0,641.0,1927.0,0.0,0.0,598.0
2022-01-13 15:00:00+0000,1453.0,495.0,1856.0,0.0,52.0,598.0
2022-01-13 16:00:00+0000,1207.0,524.0,1693.0,0.0,670.0,598.0
2022-01-13 17:00:00+0000,1443.0,610.0,1542.0,0.0,713.0,598.0
2022-01-13 18:00:00+0000,1805.0,587.0,1288.0,472.0,608.0,594.0
2022-01-13 19:00:00+0000,2328.0,316.0,1680.0,86.0,345.0,498.0
2022-01-13 20:00:00+0000,2589.0,307.0,1836.0,0.0,67.0,407.0
2022-01-13 21:00:00+0000,2614.0,494.0,1546.0,0.0,0.0,417.0
2022-01-13 22:00:00+0000,2479.0,549.0,1035.0,0.0,0.0,412.0
2022-01-13 23:00:00+0000,2522.0,600.0,779.0,0.0,0.0,302.0
2022-01-14 00:00:00+0000,2656.0,619.0,593.0,0.0,0.0,297.0
2022-01-14 01:00:00+0000,2360.0,521.0,426.0,0.0,0.0,297.0
2022-01-14 02:00:00+0000,2204.0,517.0,522.0,0.0,0.0,297.0
2022-01-14 03:00:00+0000,2289.0,431.0,903.0,0.0,0.0,297.0
2022-01-14 04:00:00+0000,2041.0,439.0,1460.0,0.0,0.0,302.0
2022-01-14 05:00:00+0000,1973.0,405.0,1827.0,0.0,0.0,412.0
2022-01-14 06:00:00+0000,1762.0,406.0,1973.0,0.0,0.0,420.0
2022-01-14 07:00:00+0000,1914.0,599.0,2086.0,0.0,0.0,493.0
2022-01-14 08:00:00+0000,2024.0,620.0,2338.0,0.0,0.0,502.0
2022-01-14 09:00:00+0000,2226.0,663.0,2316.0,0.0,0.0,589.0
2022-01-14 10:00:00+0000,2359.0,665.0,2468.0,0.0,0.0,540.0
2022-01-14 11:00:00+0000,2567.0,698.0,2460.0,0.0,0.0,597.0
2022-01-14 12:00:00+0000,2751.0,719.0,2419.0,0.0,0.0,598.0
2022-01-14 13:00:00+0000,2616.0,732.0,2507.0,0.0,0.0,598.0
2022-01-14 14:00:00+0000,2613.0,732.0,2507.0,0.0,0.0,595.0
2022-01-14 15:00:00+0000,2323.0,710.0,2426.0,0.0,0.0,499.0
2022-01-14 16:00:00+0000,2116.0,708.0,2473.0,0.0,0.0,421.0
2022-01-14 17:00:00+0000,2477.0,688.0,2425.0,0.0,0.0,412.0
2022-01-14 18:00:00+0000,2460.0,687.0,2431.0,0.0,0.0,298.0
2022-01-14 19:00:00+0000,2363.0,646.0,2402.0,0.0,0.0,194.0
2022-01-14 20:00:00+0000,2435.0,647.0,2427.0,0.0,0.0,54.0
2022-01-14 21:00:00+0000,2454.0,640.0,2392.0,0.0,0.0,0.0
2022-01-14 22:00:00+0000,2584.0,647.0,2440.0,0.0,0.0,0.0
2022-01-14 23:00:00+0000,2336.0,587.0,2052.0,0.0,0.0,0.0
2022-01-15 00:00:00+0000,2005.0,625.0,1986.0,0.0,0.0,0.0
2022-01-15 01:00:00+0000,2002.0,603.0,1796.0,0.0,0.0,0.0
