end,production_resource_name,start,avail_qty,nominal_power,Total_Capacity,Outage_Factor
2023-03-25 12:30:00+00:00,Amercoeur 1 R TGV,2023-03-25 12:00:00+00:00,0.0,451.0,451.0,0.0
2023-03-25 12:45:00+00:00,Amercoeur 1 R TGV,2023-03-25 12:30:00+00:00,0.0,451.0,451.0,0.0
2023-04-11 14:15:00+00:00,Amercoeur 1 R TGV,2023-04-11 14:15:00+00:00,0.0,451.0,451.0,0.0
2023-04-11 16:00:00+00:00,Amercoeur 1 R TGV,2023-04-11 15:45:00+00:00,0.0,451.0,451.0,0.0
2023-04-11 17:00:00+00:00,Amercoeur 1 R TGV,2023-04-11 16:45:00+00:00,443.0,451.0,451.0,0.9822616407982262
2023-04-11 18:00:00+00:00,Amercoeur 1 R TGV,2023-04-11 17:00:00+00:00,443.0,451.0,451.0,0.9822616407982262
2023-04-25 08:00:00+00:00,Amercoeur 1 R TGV,2023-04-25 06:00:00+00:00,320.0,451.0,451.0,0.7095343680709535
2023-04-25 08:30:00+00:00,Amercoeur 1 R TGV,2023-04-25 08:00:00+00:00,320.0,451.0,451.0,0.7095343680709535
2023-05-12 13:00:00+00:00,Amercoeur 1 R TGV,2023-05-12 09:00:00+00:00,140.0,451.0,451.0,0.31042128603104213
2023-05-12 13:45:00+00:00,Amercoeur 1 R TGV,2023-05-12 13:00:00+00:00,140.0,451.0,451.0,0.31042128603104213
2023-05-12 14:00:00+00:00,Amercoeur 1 R TGV,2023-05-12 13:45:00+00:00,0.0,451.0,451.0,0.0
2023-05-30 22:00:00+00:00,Amercoeur 1 R TGV,2023-05-12 14:00:00+00:00,0.0,451.0,451.0,0.0
2023-05-31 17:15:00+00:00,Amercoeur 1 R TGV,2023-05-31 17:00:00+00:00,0.0,451.0,451.0,0.0
2023-05-31 17:45:00+00:00,Amercoeur 1 R TGV,2023-05-31 17:15:00+00:00,0.0,451.0,451.0,0.0
2023-05-31 18:00:00+00:00,Amercoeur 1 R TGV,2023-05-31 17:45:00+00:00,0.0,451.0,451.0,0.0
2023-07-02 22:15:00+00:00,Amercoeur 1 R TGV,2023-07-02 22:00:00+00:00,150.0,451.0,451.0,0.3325942350332594
2023-07-02 22:30:00+00:00,Amercoeur 1 R TGV,2023-07-02 22:15:00+00:00,150.0,451.0,451.0,0.3325942350332594
2023-08-10 07:00:00+00:00,Amercoeur 1 R TGV,2023-08-10 06:00:00+00:00,320.0,451.0,451.0,0.7095343680709535
2023-08-10 07:15:00+00:00,Amercoeur 1 R TGV,2023-08-10 07:00:00+00:00,320.0,451.0,451.0,0.7095343680709535
2023-08-11 11:30:00+00:00,Amercoeur 1 R TGV,2023-08-11 11:15:00+00:00,0.0,451.0,451.0,0.0
2023-08-11 12:00:00+00:00,Amercoeur 1 R TGV,2023-08-11 11:30:00+00:00,0.0,451.0,451.0,0.0
2023-08-11 22:00:00+00:00,Amercoeur 1 R TGV,2023-08-11 12:00:00+00:00,0.0,451.0,451.0,0.0
2023-08-11 22:00:00+00:00,Amercoeur 1 R TGV,2023-08-11 22:00:00+00:00,0.0,451.0,451.0,0.0
2023-08-28 13:15:00+00:00,Amercoeur 1 R TGV,2023-08-28 13:00:00+00:00,0.0,451.0,451.0,0.0
2023-08-28 14:00:00+00:00,Amercoeur 1 R TGV,2023-08-28 13:15:00+00:00,0.0,451.0,451.0,0.0
2023-08-29 10:00:00+00:00,Amercoeur 1 R TGV,2023-08-28 14:00:00+00:00,0.0,451.0,451.0,0.0
2023-08-29 17:00:00+00:00,Amercoeur 1 R TGV,2023-08-29 15:00:00+00:00,390.0,451.0,451.0,0.8647450110864745
2023-08-29 17:15:00+00:00,Amercoeur 1 R TGV,2023-08-29 17:00:00+00:00,390.0,451.0,451.0,0.8647450110864745
2023-08-29 17:30:00+00:00,Amercoeur 1 R TGV,2023-08-29 17:15:00+00:00,390.0,451.0,451.0,0.8647450110864745
2023-09-30 16:30:00+00:00,Amercoeur 1 R TGV,2023-09-30 16:15:00+00:00,135.92,451.0,451.0,0.30137472283813743
2023-10-06 07:00:00+00:00,Amercoeur 1 R TGV,2023-10-06 04:00:00+00:00,420.0,451.0,451.0,0.9312638580931264
2023-10-06 07:45:00+00:00,Amercoeur 1 R TGV,2023-10-06 07:00:00+00:00,420.0,451.0,451.0,0.9312638580931264
2023-10-06 08:00:00+00:00,Amercoeur 1 R TGV,2023-10-06 07:45:00+00:00,420.0,451.0,451.0,0.9312638580931264
2023-10-17 05:00:00+00:00,Amercoeur 1 R TGV,2023-10-06 08:00:00+00:00,0.0,451.0,451.0,0.0
2023-10-06 08:00:00+00:00,Amercoeur 1 R TGV,2023-10-06 08:00:00+00:00,0.0,451.0,451.0,0.0
2023-10-18 20:00:00+00:00,Amercoeur 1 R TGV,2023-10-18 19:45:00+00:00,0.0,451.0,451.0,0.0
2023-10-19 02:00:00+00:00,Amercoeur 1 R TGV,2023-10-18 20:00:00+00:00,0.0,451.0,451.0,0.0
2023-10-19 02:45:00+00:00,Amercoeur 1 R TGV,2023-10-19 02:00:00+00:00,0.0,451.0,451.0,0.0
2023-10-19 03:00:00+00:00,Amercoeur 1 R TGV,2023-10-19 02:45:00+00:00,0.0,451.0,451.0,0.0
2023-10-19 06:00:00+00:00,Amercoeur 1 R TGV,2023-10-19 05:30:00+00:00,115.0,451.0,451.0,0.2549889135254989
2023-10-19 08:00:00+00:00,Amercoeur 1 R TGV,2023-10-19 06:00:00+00:00,115.0,451.0,451.0,0.2549889135254989
2023-10-19 10:00:00+00:00,Amercoeur 1 R TGV,2023-10-19 09:30:00+00:00,200.0,451.0,451.0,0.4434589800443459
2023-10-19 09:30:00+00:00,Amercoeur 1 R TGV,2023-10-19 09:30:00+00:00,200.0,451.0,451.0,0.4434589800443459
2023-10-30 12:00:00+00:00,Amercoeur 1 R TGV,2023-10-30 11:45:00+00:00,0.0,451.0,451.0,0.0
2023-10-30 11:45:00+00:00,Amercoeur 1 R TGV,2023-10-30 11:45:00+00:00,0.0,451.0,451.0,0.0
2023-10-30 23:00:00+00:00,Amercoeur 1 R TGV,2023-10-30 12:00:00+00:00,0.0,451.0,451.0,0.0
2023-10-30 23:15:00+00:00,Amercoeur 1 R TGV,2023-10-30 23:00:00+00:00,0.0,451.0,451.0,0.0
2023-11-06 12:15:00+00:00,Amercoeur 1 R TGV,2023-11-06 12:15:00+00:00,0.0,451.0,451.0,0.0
2023-11-06 13:30:00+00:00,Amercoeur 1 R TGV,2023-11-06 12:15:00+00:00,0.0,451.0,451.0,0.0
2023-11-06 13:45:00+00:00,Amercoeur 1 R TGV,2023-11-06 13:30:00+00:00,0.0,451.0,451.0,0.0
2023-12-11 11:15:00+00:00,Amercoeur 1 R TGV,2023-12-11 11:00:00+00:00,0.0,451.0,451.0,0.0
2023-12-11 12:00:00+00:00,Amercoeur 1 R TGV,2023-12-11 11:15:00+00:00,0.0,451.0,451.0,0.0
2023-12-11 13:00:00+00:00,Amercoeur 1 R TGV,2023-12-11 12:00:00+00:00,0.0,451.0,451.0,0.0
2023-12-11 13:45:00+00:00,Amercoeur 1 R TGV,2023-12-11 13:00:00+00:00,0.0,451.0,451.0,0.0
2023-12-11 13:45:00+00:00,Amercoeur 1 R TGV,2023-12-11 13:45:00+00:00,0.0,451.0,451.0,0.0
2023-12-26 16:15:00+00:00,Amercoeur 1 R TGV,2023-12-26 16:00:00+00:00,136.0,451.0,451.0,0.30155210643015523
2023-12-26 16:30:00+00:00,Amercoeur 1 R TGV,2023-12-26 16:15:00+00:00,136.0,451.0,451.0,0.30155210643015523
2023-12-26 16:45:00+00:00,Amercoeur 1 R TGV,2023-12-26 16:30:00+00:00,136.0,451.0,451.0,0.30155210643015523
2023-04-05 05:15:00+00:00,Belwind Phase 1,2023-04-05 05:00:00+00:00,0.0,171.0,171.0,0.0
2023-04-05 06:00:00+00:00,Belwind Phase 1,2023-04-05 05:15:00+00:00,0.0,171.0,171.0,0.0
2023-04-05 14:00:00+00:00,Belwind Phase 1,2023-04-05 06:00:00+00:00,0.0,171.0,171.0,0.0
2023-05-18 14:00:00+00:00,Belwind Phase 1,2023-05-18 06:00:00+00:00,0.0,171.0,171.0,0.0
2023-05-18 14:45:00+00:00,Belwind Phase 1,2023-05-18 14:00:00+00:00,0.0,171.0,171.0,0.0
2023-07-07 10:00:00+00:00,Belwind Phase 1,2023-07-07 06:00:00+00:00,0.0,171.0,171.0,0.0
2023-07-07 10:15:00+00:00,Belwind Phase 1,2023-07-07 10:00:00+00:00,0.0,171.0,171.0,0.0
2023-07-07 10:30:00+00:00,Belwind Phase 1,2023-07-07 10:15:00+00:00,0.0,171.0,171.0,0.0
2023-10-02 11:00:00+00:00,Belwind Phase 1,2023-10-02 09:00:00+00:00,0.0,171.0,171.0,0.0
2023-01-30 11:00:00+00:00,COO I T,2023-01-30 09:00:00+00:00,0.0,158.0,474.0,0.0
2023-01-30 11:45:00+00:00,COO I T,2023-01-30 11:00:00+00:00,0.0,158.0,474.0,0.0
2023-01-30 12:00:00+00:00,COO I T,2023-01-30 11:45:00+00:00,0.0,158.0,474.0,0.0
2023-02-01 13:00:00+00:00,COO I T,2023-02-01 09:00:00+00:00,0.0,158.0,474.0,0.0
2023-02-20 16:15:00+00:00,COO I T,2023-02-20 16:00:00+00:00,0.0,474.0,474.0,0.0
2023-02-20 16:30:00+00:00,COO I T,2023-02-20 16:15:00+00:00,0.0,474.0,474.0,0.0
2023-02-25 11:00:00+00:00,COO I T,2023-02-25 10:45:00+00:00,0.0,158.0,474.0,0.0
2023-02-25 10:45:00+00:00,COO I T,2023-02-25 10:45:00+00:00,0.0,158.0,474.0,0.0
2023-02-25 12:00:00+00:00,COO I T,2023-02-25 11:00:00+00:00,0.0,158.0,474.0,0.0
2023-02-25 12:30:00+00:00,COO I T,2023-02-25 12:00:00+00:00,0.0,158.0,474.0,0.0
2023-02-25 12:45:00+00:00,COO I T,2023-02-25 12:30:00+00:00,0.0,158.0,474.0,0.0
2023-03-13 10:00:00+00:00,COO I T,2023-03-13 10:00:00+00:00,0.0,158.0,474.0,0.0
2023-03-13 10:30:00+00:00,COO I T,2023-03-13 10:00:00+00:00,0.0,158.0,474.0,0.0
2023-03-13 10:45:00+00:00,COO I T,2023-03-13 10:30:00+00:00,0.0,158.0,474.0,0.0
2023-03-14 10:00:00+00:00,COO I T,2023-03-14 10:00:00+00:00,0.0,158.0,474.0,0.0
2023-03-14 11:00:00+00:00,COO I T,2023-03-14 10:00:00+00:00,0.0,158.0,474.0,0.0
2023-03-21 10:30:00+00:00,COO I T,2023-03-21 09:30:00+00:00,0.0,158.0,474.0,0.0
2023-03-21 09:30:00+00:00,COO I T,2023-03-21 09:30:00+00:00,0.0,158.0,474.0,0.0
2023-03-29 09:00:00+00:00,COO I T,2023-03-29 08:00:00+00:00,0.0,158.0,474.0,0.0
2023-03-29 09:15:00+00:00,COO I T,2023-03-29 09:00:00+00:00,0.0,158.0,474.0,0.0
2023-04-06 08:00:00+00:00,COO I T,2023-04-06 07:00:00+00:00,0.0,158.0,474.0,0.0
2023-04-06 08:30:00+00:00,COO I T,2023-04-06 08:00:00+00:00,0.0,158.0,474.0,0.0
2023-04-06 08:45:00+00:00,COO I T,2023-04-06 08:30:00+00:00,0.0,158.0,474.0,0.0
2023-04-07 10:00:00+00:00,COO I T,2023-04-07 08:00:00+00:00,0.0,158.0,474.0,0.0
2023-04-08 16:00:00+00:00,COO I T,2023-04-08 06:00:00+00:00,0.0,158.0,474.0,0.0
2023-04-08 16:15:00+00:00,COO I T,2023-04-08 16:00:00+00:00,0.0,158.0,474.0,0.0
2023-04-10 13:00:00+00:00,COO I T,2023-04-10 06:00:00+00:00,0.0,158.0,474.0,0.0
2023-04-10 13:15:00+00:00,COO I T,2023-04-10 13:00:00+00:00,0.0,158.0,474.0,0.0
2023-04-11 09:00:00+00:00,COO I T,2023-04-11 08:00:00+00:00,0.0,158.0,474.0,0.0
2023-04-11 09:15:00+00:00,COO I T,2023-04-11 09:00:00+00:00,0.0,158.0,474.0,0.0
2023-04-11 09:30:00+00:00,COO I T,2023-04-11 09:15:00+00:00,0.0,158.0,474.0,0.0
2023-04-12 10:00:00+00:00,COO I T,2023-04-12 09:30:00+00:00,0.0,474.0,474.0,0.0
2023-04-12 09:30:00+00:00,COO I T,2023-04-12 09:00:00+00:00,0.0,316.0,474.0,0.0
2023-04-12 12:00:00+00:00,COO I T,2023-04-12 10:00:00+00:00,0.0,316.0,474.0,0.0
2023-04-12 12:30:00+00:00,COO I T,2023-04-12 12:00:00+00:00,0.0,316.0,474.0,0.0
2023-04-12 13:00:00+00:00,COO I T,2023-04-12 12:30:00+00:00,0.0,158.0,474.0,0.0
2023-04-13 15:00:00+00:00,COO I T,2023-04-12 13:00:00+00:00,0.0,158.0,474.0,0.0
2023-04-19 13:45:00+00:00,COO I T,2023-04-19 13:45:00+00:00,0.0,158.0,474.0,0.0
2023-04-19 14:45:00+00:00,COO I T,2023-04-19 13:45:00+00:00,0.0,158.0,474.0,0.0
2023-04-19 15:00:00+00:00,COO I T,2023-04-19 14:45:00+00:00,0.0,158.0,474.0,0.0
2023-04-21 01:30:00+00:00,COO I T,2023-04-21 01:30:00+00:00,0.0,158.0,474.0,0.0
2023-04-21 02:00:00+00:00,COO I T,2023-04-21 01:30:00+00:00,0.0,158.0,474.0,0.0
2023-04-21 11:00:00+00:00,COO I T,2023-04-21 02:00:00+00:00,0.0,158.0,474.0,0.0
2023-04-21 11:30:00+00:00,COO I T,2023-04-21 11:00:00+00:00,0.0,158.0,474.0,0.0
2023-04-21 11:30:00+00:00,COO I T,2023-04-21 11:30:00+00:00,0.0,158.0,474.0,0.0
2023-05-05 10:30:00+00:00,COO I T,2023-05-03 05:15:00+00:00,0.0,790.0,474.0,0.0
2023-05-03 05:15:00+00:00,COO I T,2023-05-03 04:00:00+00:00,0.0,158.0,474.0,0.0
2023-05-05 11:00:00+00:00,COO I T,2023-05-05 10:30:00+00:00,0.0,158.0,474.0,0.0
2023-05-05 11:30:00+00:00,COO I T,2023-05-05 11:00:00+00:00,0.0,158.0,474.0,0.0
2023-05-05 11:45:00+00:00,COO I T,2023-05-05 11:30:00+00:00,0.0,158.0,474.0,0.0
2023-05-17 12:00:00+00:00,COO I T,2023-05-08 06:00:00+00:00,0.0,158.0,474.0,0.0
2023-05-17 12:45:00+00:00,COO I T,2023-05-17 12:00:00+00:00,0.0,158.0,474.0,0.0
2023-05-17 12:45:00+00:00,COO I T,2023-05-17 12:45:00+00:00,0.0,158.0,474.0,0.0
2023-05-23 09:00:00+00:00,COO I T,2023-05-23 08:45:00+00:00,0.0,158.0,474.0,0.0
2023-05-23 10:00:00+00:00,COO I T,2023-05-23 09:00:00+00:00,0.0,158.0,474.0,0.0
2023-05-25 09:00:00+00:00,COO I T,2023-05-25 08:45:00+00:00,0.0,158.0,474.0,0.0
2023-05-25 08:45:00+00:00,COO I T,2023-05-25 08:45:00+00:00,0.0,158.0,474.0,0.0
2023-05-25 10:00:00+00:00,COO I T,2023-05-25 09:00:00+00:00,0.0,158.0,474.0,0.0
2023-05-31 06:00:00+00:00,COO I T,2023-05-31 05:30:00+00:00,0.0,158.0,474.0,0.0
2023-05-31 09:00:00+00:00,COO I T,2023-05-31 06:00:00+00:00,0.0,158.0,474.0,0.0
2023-06-02 08:00:00+00:00,COO I T,2023-06-02 07:00:00+00:00,0.0,158.0,474.0,0.0
2023-06-13 15:00:00+00:00,COO I T,2023-06-13 08:00:00+00:00,0.0,316.0,474.0,0.0
2023-06-14 15:00:00+00:00,COO I T,2023-06-14 08:00:00+00:00,0.0,316.0,474.0,0.0
2023-06-23 11:30:00+00:00,COO I T,2023-06-23 11:30:00+00:00,0.0,158.0,474.0,0.0
2023-06-23 12:15:00+00:00,COO I T,2023-06-23 12:00:00+00:00,0.0,158.0,474.0,0.0
2023-06-23 13:00:00+00:00,COO I T,2023-06-23 12:15:00+00:00,0.0,158.0,474.0,0.0
2023-06-23 17:30:00+00:00,COO I T,2023-06-23 17:15:00+00:00,0.0,158.0,474.0,0.0
2023-06-23 18:30:00+00:00,COO I T,2023-06-23 17:30:00+00:00,0.0,158.0,474.0,0.0
2023-06-23 18:30:00+00:00,COO I T,2023-06-23 18:30:00+00:00,0.0,158.0,474.0,0.0
2023-07-10 15:00:00+00:00,COO I T,2023-06-26 07:00:00+00:00,0.0,1106.0,474.0,0.0
2023-06-26 07:00:00+00:00,COO I T,2023-06-26 06:00:00+00:00,0.0,158.0,474.0,0.0
2023-07-13 07:30:00+00:00,COO I T,2023-07-13 07:15:00+00:00,0.0,158.0,474.0,0.0
2023-07-13 08:00:00+00:00,COO I T,2023-07-13 07:30:00+00:00,0.0,158.0,474.0,0.0
2023-07-13 09:00:00+00:00,COO I T,2023-07-13 08:00:00+00:00,0.0,158.0,474.0,0.0
2023-07-13 09:45:00+00:00,COO I T,2023-07-13 09:00:00+00:00,0.0,158.0,474.0,0.0
2023-07-13 10:00:00+00:00,COO I T,2023-07-13 09:45:00+00:00,0.0,158.0,474.0,0.0
2023-07-18 07:30:00+00:00,COO I T,2023-07-18 07:30:00+00:00,0.0,158.0,474.0,0.0
2023-07-18 08:00:00+00:00,COO I T,2023-07-18 07:30:00+00:00,0.0,158.0,474.0,0.0
2023-07-18 09:00:00+00:00,COO I T,2023-07-18 08:00:00+00:00,0.0,158.0,474.0,0.0
2023-07-18 09:30:00+00:00,COO I T,2023-07-18 09:00:00+00:00,0.0,158.0,474.0,0.0
2023-07-28 17:15:00+00:00,COO I T,2023-07-28 17:15:00+00:00,0.0,158.0,474.0,0.0
2023-07-28 17:45:00+00:00,COO I T,2023-07-28 17:15:00+00:00,0.0,158.0,474.0,0.0
2023-08-01 09:00:00+00:00,COO I T,2023-08-01 08:00:00+00:00,0.0,158.0,474.0,0.0
2023-08-01 09:45:00+00:00,COO I T,2023-08-01 09:00:00+00:00,0.0,158.0,474.0,0.0
2023-08-01 10:00:00+00:00,COO I T,2023-08-01 09:45:00+00:00,0.0,158.0,474.0,0.0
2023-08-03 15:45:00+00:00,COO I T,2023-08-03 15:15:00+00:00,0.0,316.0,474.0,0.0
2023-08-11 07:00:00+00:00,COO I T,2023-08-11 06:15:00+00:00,0.0,158.0,474.0,0.0
2023-08-11 06:15:00+00:00,COO I T,2023-08-11 06:15:00+00:00,0.0,158.0,474.0,0.0
2023-08-11 08:00:00+00:00,COO I T,2023-08-11 07:00:00+00:00,0.0,158.0,474.0,0.0
2023-08-11 08:15:00+00:00,COO I T,2023-08-11 08:00:00+00:00,0.0,158.0,474.0,0.0
2023-08-11 08:15:00+00:00,COO I T,2023-08-11 08:15:00+00:00,0.0,158.0,474.0,0.0
2023-08-16 11:00:00+00:00,COO I T,2023-08-16 06:00:00+00:00,0.0,158.0,474.0,0.0
2023-08-17 12:00:00+00:00,COO I T,2023-08-17 11:00:00+00:00,0.0,158.0,474.0,0.0
2023-08-30 09:00:00+00:00,COO I T,2023-08-30 06:00:00+00:00,0.0,316.0,474.0,0.0
2023-08-30 09:15:00+00:00,COO I T,2023-08-30 09:00:00+00:00,0.0,316.0,474.0,0.0
2023-08-30 09:15:00+00:00,COO I T,2023-08-30 09:15:00+00:00,0.0,316.0,474.0,0.0
2023-08-31 09:00:00+00:00,COO I T,2023-08-31 08:00:00+00:00,0.0,316.0,474.0,0.0
2023-09-20 05:00:00+00:00,COO I T,2023-09-20 05:00:00+00:00,0.0,158.0,474.0,0.0
2023-09-21 07:30:00+00:00,COO I T,2023-09-21 07:00:00+00:00,0.0,316.0,474.0,0.0
2023-10-10 04:45:00+00:00,COO I T,2023-10-10 03:15:00+00:00,0.0,316.0,474.0,0.0
2023-10-11 06:00:00+00:00,COO I T,2023-10-11 05:00:00+00:00,0.0,316.0,474.0,0.0
2023-10-11 06:30:00+00:00,COO I T,2023-10-11 06:00:00+00:00,0.0,316.0,474.0,0.0
2023-11-10 07:00:00+00:00,COO I T,2023-11-10 06:30:00+00:00,0.0,316.0,474.0,0.0
2023-11-10 10:00:00+00:00,COO I T,2023-11-10 07:00:00+00:00,0.0,316.0,474.0,0.0
2023-12-28 13:30:00+00:00,COO I T,2023-11-14 21:00:00+00:00,0.0,1896.0,474.0,0.0
2023-11-14 21:00:00+00:00,COO I T,2023-11-12 23:00:00+00:00,0.0,158.0,474.0,0.0
2024-01-01 00:00:00+00:00,COO I T,2023-12-28 13:30:00+00:00,0.0,158.0,474.0,0.0
2023-01-03 12:00:00+00:00,COO II T,2023-01-03 12:00:00+00:00,0.0,230.0,690.0,0.0
2023-01-03 14:00:00+00:00,COO II T,2023-01-03 12:00:00+00:00,0.0,230.0,690.0,0.0
2023-01-04 12:00:00+00:00,COO II T,2023-01-04 11:45:00+00:00,0.0,230.0,690.0,0.0
2023-01-04 14:00:00+00:00,COO II T,2023-01-04 12:00:00+00:00,0.0,230.0,690.0,0.0
2023-01-11 06:00:00+00:00,COO II T,2023-01-11 05:45:00+00:00,0.0,690.0,690.0,0.0
2023-01-11 05:45:00+00:00,COO II T,2023-01-11 05:45:00+00:00,0.0,690.0,690.0,0.0
2023-01-19 14:00:00+00:00,COO II T,2023-01-19 07:00:00+00:00,0.0,230.0,690.0,0.0
2023-01-19 14:15:00+00:00,COO II T,2023-01-19 14:00:00+00:00,0.0,230.0,690.0,0.0
2023-01-19 14:30:00+00:00,COO II T,2023-01-19 14:15:00+00:00,0.0,230.0,690.0,0.0
2023-02-15 11:00:00+00:00,COO II T,2023-02-15 09:00:00+00:00,0.0,230.0,690.0,0.0
2023-02-15 11:15:00+00:00,COO II T,2023-02-15 11:00:00+00:00,0.0,230.0,690.0,0.0
2023-02-17 12:00:00+00:00,COO II T,2023-02-17 11:30:00+00:00,0.0,230.0,690.0,0.0
2023-02-17 14:00:00+00:00,COO II T,2023-02-17 12:00:00+00:00,0.0,230.0,690.0,0.0
2023-02-20 14:00:00+00:00,COO II T,2023-02-20 09:00:00+00:00,0.0,230.0,690.0,0.0
2023-02-20 14:30:00+00:00,COO II T,2023-02-20 14:00:00+00:00,0.0,230.0,690.0,0.0
2023-02-20 14:45:00+00:00,COO II T,2023-02-20 14:30:00+00:00,0.0,230.0,690.0,0.0
2023-02-22 12:30:00+00:00,COO II T,2023-02-22 11:00:00+00:00,0.0,1150.0,690.0,0.0
2023-02-22 11:00:00+00:00,COO II T,2023-02-22 09:00:00+00:00,0.0,230.0,690.0,0.0
2023-02-22 14:00:00+00:00,COO II T,2023-02-22 12:30:00+00:00,0.0,230.0,690.0,0.0
2023-02-22 14:15:00+00:00,COO II T,2023-02-22 14:00:00+00:00,0.0,230.0,690.0,0.0
2023-02-22 14:30:00+00:00,COO II T,2023-02-22 14:15:00+00:00,0.0,230.0,690.0,0.0
