avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,GR,Planned maintenance,A03,,2023-01-20 01:00:00+02:00,Ay3dLe0kI71GpSxvZEoikg,255.0,Fossil Brown coal/Lignite,29WAISMEGAL-IIID,SOUTH GREECE,MEGALOPOLI3,MEGALOPOLI3,1,MAW,PT15M,1,2023-01-11 01:00:00+02:00
210,GR,Planned maintenance,A03,,2023-01-20 01:00:00+02:00,GKMFnAU1EQ8FIsk1Ah--sA,315.0,Hydro Pumped Storage,29WYISSFIKIAS--8,intra_zonal,SFIKIA,SFIKIA,1,MAW,PT15M,3,2023-01-17 20:00:00+02:00
183,GR,Planned maintenance,A03,,2023-01-19 12:00:00+02:00,2u9Melk71QY-s_kh0RSaFQ,283.0,Fossil Brown coal/Lignite,29WAISAGDIMIIIIJ,intra_zonal,AGIOS DIMITRIOS III,AGIOS DIMITRIOS III,1,MAW,PT15M,1,2023-01-19 01:00:00+02:00
0,GR,Planned maintenance,A03,,2023-01-20 21:00:00+02:00,pkH_4j39NHuZr8ozMdn0AQ,378.0,Fossil Gas,29WAISLAVRIO-V-A,intra_zonal,LAVRIO V,LAVRIO V,1,MAW,PT15M,1,2023-01-20 18:00:00+02:00
105,GR,Planned maintenance,A03,,2023-01-21 17:00:00+02:00,pf8CfJlnugb5-5-nkMB-Yg,210.0,Hydro Water Reservoir,29WYISPIGONAOOUX,intra_zonal,AOOS,AOOS,1,MAW,PT15M,2,2023-01-20 20:30:00+02:00
0,GR,Planned maintenance,A03,,2023-01-23 01:00:00+02:00,DEXKkpIaE_iWUTyin-jbkA,255.0,Fossil Brown coal/Lignite,29WAISMEGAL-IIID,intra_zonal,MEGALOPOLI III,MEGALOPOLI III,1,MAW,PT15M,2,2023-01-21 01:00:00+02:00
183,GR,Planned maintenance,A03,,2023-01-21 14:00:00+02:00,BpvvfT5AAwwxp2a8uGPA0w,283.0,Fossil Brown coal/Lignite,29WAISAGDIMIIIIJ,intra_zonal,AGIOS DIMITRIOS III,AGIOS DIMITRIOS III,1,MAW,PT15M,1,2023-01-21 10:00:00+02:00
183,GR,Planned maintenance,A03,,2023-01-24 05:00:00+02:00,2e_EyzUNa9g0iZvSw0qwyA,283.0,Fossil Brown coal/Lignite,29WAISAGDIMIIIIJ,intra_zonal,AGIOS DIMITRIOS III,AGIOS DIMITRIOS III,1,MAW,PT15M,1,2023-01-24 02:00:00+02:00
0,GR,Planned maintenance,A03,,2023-01-29 01:00:00+02:00,GRR04F9bcHHgU71dlMt0Fw,283.0,Fossil Brown coal/Lignite,29WAISAGDIMI-IVW,intra_zonal,AGIOS DIMITRIOS IV,AGIOS DIMITRIOS IV,1,MAW,PT15M,1,2023-01-28 01:00:00+02:00
0,GR,Planned maintenance,A03,,2023-01-29 01:00:00+02:00,LFQZ2MLxT2dmt4moQiZ1ew,256.0,Fossil Brown coal/Lignite,29WAISMEGAL-IV-C,intra_zonal,MEGALOPOLI IV,MEGALOPOLI IV,1,MAW,PT15M,5,2023-01-24 01:00:00+02:00
0,GR,Planned maintenance,A03,,2023-01-29 01:00:00+02:00,1cOetBHhOPqSCY5udMchLw,255.0,Fossil Brown coal/Lignite,29WAISMEGAL-IIID,intra_zonal,MEGALOPOLI III,MEGALOPOLI III,1,MAW,PT15M,5,2023-01-24 01:00:00+02:00
210,GR,Planned maintenance,A03,,2023-01-29 01:00:00+02:00,TgqX1OYn28uxl3tusFSHSg,315.0,Hydro Pumped Storage,29WYISSFIKIAS--8,intra_zonal,SFIKIA,SFIKIA,1,MAW,PT15M,4,2023-01-24 01:00:00+02:00
0,GR,Planned maintenance,A03,,2023-01-29 01:00:00+02:00,jWrv-Ibk3M29vnSZYJaGgA,128.0,Hydro Pumped Storage,29WTHESAVROS2--Z,intra_zonal,THESAVROS II_HYDRO,THESAVROS II_HYDRO,1,MAW,PT15M,5,2023-01-24 01:00:00+02:00
0,GR,Unplanned outage,A03,,2023-01-30 01:00:00+02:00,YVKuf1AoyUo__4HyNPAsHg,283.0,Fossil Brown coal/Lignite,29WAISAGDIMI-IVW,intra_zonal,AGIOS DIMITRIOS IV,AGIOS DIMITRIOS IV,1,MAW,PT15M,1,2023-01-29 01:00:00+02:00
230,GR,Unplanned outage,A03,,2023-01-30 01:00:00+02:00,UMWF7yVs7SHx2I2xhsTIXQ,375.0,Hydro Water Reservoir,29WYISPOLYFYTO-O,intra_zonal,POLYFYTO,POLYFYTO,1,MAW,PT15M,1,2023-01-29 01:00:00+02:00
0,GR,Unplanned outage,A03,,2023-01-31 01:00:00+02:00,7wBAzrYM65D4bHLvBd3H9w,128.0,Hydro Pumped Storage,29WTHESAVROS2--Z,intra_zonal,THESAVROS II_HYDRO,THESAVROS II_HYDRO,1,MAW,PT15M,1,2023-01-29 01:00:00+02:00
210,GR,Unplanned outage,A03,,2023-01-31 01:00:00+02:00,lU6J7F6oKNZPs5x-eE3llg,315.0,Hydro Pumped Storage,29WYISSFIKIAS--8,intra_zonal,SFIKIA,SFIKIA,1,MAW,PT15M,1,2023-01-29 01:00:00+02:00
0,GR,Unplanned outage,A03,,2023-01-29 17:00:00+02:00,LgO4fZPF4Im-Y6QrJgsfVQ,811.0,Fossil Gas,29WAISMEGAL-V--J,intra_zonal,MEGALOPOLI V,MEGALOPOLI V_2GTST,1,MAW,PT15M,1,2023-01-29 08:00:00+02:00
0,GR,Unplanned outage,A03,,2023-01-31 01:00:00+02:00,ksYYy3ugnO4iGUFZtK-WLg,256.0,Fossil Brown coal/Lignite,29WAISMEGAL-IV-C,intra_zonal,MEGALOPOLI IV,MEGALOPOLI IV,1,MAW,PT15M,1,2023-01-29 01:00:00+02:00
