00:00 - 01:00,505,,n/e,n/e,777,,7457,,2181,,62,,n/e,n/e,n/e,n/e,669,,41,22,1972,,271,,n/e,n/e,n/e,n/e,2109,,n/e,n/e,0,,52,,n/e,n/e,5063,
01:00 - 02:00,495,,n/e,n/e,776,,8053,,1938,,8,,n/e,n/e,n/e,n/e,674,,1,29,1891,,289,,n/e,n/e,n/e,n/e,3070,,n/e,n/e,0,,37,,n/e,n/e,5076,
02:00 - 03:00,501,,n/e,n/e,775,,7614,,2090,,8,,n/e,n/e,n/e,n/e,673,,0,72,1708,,145,,n/e,n/e,n/e,n/e,3092,,n/e,n/e,0,,41,,n/e,n/e,5088,
03:00 - 04:00,499,,n/e,n/e,773,,7090,,2177,,8,,n/e,n/e,n/e,n/e,673,,0,138,1613,,164,,n/e,n/e,n/e,n/e,2859,,n/e,n/e,0,,36,,n/e,n/e,5086,
04:00 - 05:00,503,,n/e,n/e,774,,6032,,1827,,8,,n/e,n/e,n/e,n/e,672,,0,306,1481,,126,,n/e,n/e,n/e,n/e,2452,,n/e,n/e,0,,41,,n/e,n/e,5131,
05:00 - 06:00,509,,n/e,n/e,774,,5795,,1714,,8,,n/e,n/e,n/e,n/e,674,,0,529,1475,,124,,n/e,n/e,n/e,n/e,2376,,n/e,n/e,0,,38,,n/e,n/e,5235,
06:00 - 07:00,509,,n/e,n/e,774,,6175,,1712,,8,,n/e,n/e,n/e,n/e,674,,0,884,1485,,116,,n/e,n/e,n/e,n/e,2545,,n/e,n/e,0,,34,,n/e,n/e,4950,
07:00 - 08:00,509,,n/e,n/e,775,,5995,,1717,,8,,n/e,n/e,n/e,n/e,674,,0,817,1439,,134,,n/e,n/e,n/e,n/e,2746,,n/e,n/e,0,,35,,n/e,n/e,4741,
08:00 - 09:00,507,,n/e,n/e,774,,5869,,1713,,8,,n/e,n/e,n/e,n/e,673,,0,483,1570,,109,,n/e,n/e,n/e,n/e,2468,,n/e,n/e,44,,37,,n/e,n/e,4418,
09:00 - 10:00,519,,n/e,n/e,775,,5174,,1706,,8,,n/e,n/e,n/e,n/e,672,,0,878,1877,,272,,n/e,n/e,n/e,n/e,2283,,n/e,n/e,1052,,33,,n/e,n/e,4210,
10:00 - 11:00,513,,n/e,n/e,774,,5209,,1725,,8,,n/e,n/e,n/e,n/e,673,,0,1281,2030,,257,,n/e,n/e,n/e,n/e,2169,,n/e,n/e,2840,,34,,n/e,n/e,3656,
11:00 - 12:00,517,,n/e,n/e,774,,5172,,1777,,8,,n/e,n/e,n/e,n/e,673,,170,930,2028,,259,,n/e,n/e,n/e,n/e,2108,,n/e,n/e,4601,,37,,n/e,n/e,3262,
12:00 - 13:00,522,,n/e,n/e,769,,5134,,1726,,8,,n/e,n/e,n/e,n/e,673,,244,321,1771,,253,,n/e,n/e,n/e,n/e,2188,,n/e,n/e,5270,,34,,n/e,n/e,3477,
13:00 - 14:00,527,,n/e,n/e,770,,5507,,1739,,8,,n/e,n/e,n/e,n/e,670,,244,262,1804,,149,,n/e,n/e,n/e,n/e,2459,,n/e,n/e,5453,,40,,n/e,n/e,3892,
14:00 - 15:00,529,,n/e,n/e,768,,5802,,1729,,8,,n/e,n/e,n/e,n/e,669,,198,143,1726,,178,,n/e,n/e,n/e,n/e,2374,,n/e,n/e,4925,,40,,n/e,n/e,3460,
15:00 - 16:00,520,,n/e,n/e,763,,5530,,1819,,8,,n/e,n/e,n/e,n/e,667,,162,537,1651,,150,,n/e,n/e,n/e,n/e,2234,,n/e,n/e,3427,,39,,n/e,n/e,3213,
16:00 - 17:00,524,,n/e,n/e,761,,5941,,1766,,8,,n/e,n/e,n/e,n/e,668,,341,,1723,,208,,n/e,n/e,n/e,n/e,2588,,n/e,n/e,1788,,36,,n/e,n/e,3308,
17:00 - 18:00,517,,n/e,n/e,761,,7689,,1773,,19,,n/e,n/e,n/e,n/e,669,,232,,2603,,421,,n/e,n/e,n/e,n/e,2853,,n/e,n/e,225,,37,,n/e,n/e,3468,
18:00 - 19:00,524,,n/e,n/e,766,,8901,,1765,,58,,n/e,n/e,n/e,n/e,671,,976,,3637,,888,,n/e,n/e,n/e,n/e,2989,,n/e,n/e,1,,36,,n/e,n/e,3078,
19:00 - 20:00,522,,n/e,n/e,777,,9253,,1767,,67,,n/e,n/e,n/e,n/e,673,,1310,1,4131,,675,,n/e,n/e,n/e,n/e,3018,,n/e,n/e,0,,37,,n/e,n/e,3058,
20:00 - 21:00,520,,n/e,n/e,771,,9440,,1754,,67,,n/e,n/e,n/e,n/e,671,,1215,1,4321,,906,,n/e,n/e,n/e,n/e,3019,,n/e,n/e,0,,39,,n/e,n/e,3124,
