index,AT -> SI,AT -> CZ,AT -> IT,AT -> HU,AT -> DE,AT -> CH
2019-01-03 17:00:00+0000,841.0,0.0,178.0,972.0,413.0,1052.0
2019-01-03 18:00:00+0000,936.0,0.0,175.0,939.0,672.0,1028.0
2019-01-03 19:00:00+0000,1087.0,0.0,187.0,1016.0,666.0,1193.0
2019-01-03 20:00:00+0000,1013.0,0.0,163.0,985.0,329.0,1363.0
2019-01-03 21:00:00+0000,921.0,0.0,187.0,718.0,624.0,1483.0
2019-01-03 22:00:00+0000,809.0,0.0,170.0,625.0,798.0,1389.0
2019-01-03 23:00:00+0000,1018.0,0.0,143.0,671.0,615.0,1422.0
2019-01-04 00:00:00+0000,1053.0,0.0,168.0,578.0,710.0,1499.0
2019-01-04 01:00:00+0000,1069.0,0.0,162.0,607.0,692.0,1703.0
2019-01-04 02:00:00+0000,1014.0,0.0,167.0,597.0,554.0,1648.0
2019-01-04 03:00:00+0000,955.0,0.0,165.0,639.0,318.0,1532.0
2019-01-04 04:00:00+0000,1088.0,0.0,164.0,833.0,273.0,1535.0
2019-01-04 05:00:00+0000,943.0,0.0,157.0,1074.0,59.0,1196.0
2019-01-04 06:00:00+0000,851.0,0.0,167.0,1014.0,53.0,1080.0
2019-01-04 07:00:00+0000,792.0,0.0,151.0,958.0,59.0,859.0
2019-01-04 08:00:00+0000,925.0,0.0,155.0,1008.0,49.0,837.0
2019-01-04 09:00:00+0000,915.0,0.0,142.0,952.0,74.0,532.0
2019-01-04 10:00:00+0000,971.0,0.0,148.0,901.0,97.0,390.0
2019-01-04 11:00:00+0000,761.0,0.0,159.0,983.0,148.0,18.0
2019-01-04 12:00:00+0000,929.0,0.0,175.0,989.0,125.0,318.0
2019-01-04 13:00:00+0000,996.0,0.0,190.0,1032.0,106.0,541.0
2019-01-04 14:00:00+0000,806.0,0.0,180.0,1020.0,63.0,785.0
2019-01-04 15:00:00+0000,802.0,0.0,176.0,1074.0,53.0,885.0
2019-01-04 16:00:00+0000,832.0,0.0,166.0,1105.0,305.0,407.0
2019-01-04 17:00:00+0000,756.0,0.0,160.0,1093.0,338.0,236.0
2019-01-04 18:00:00+0000,860.0,0.0,152.0,1136.0,394.0,0.0
2019-01-04 19:00:00+0000,936.0,0.0,163.0,1189.0,250.0,332.0
2019-01-04 20:00:00+0000,948.0,0.0,173.0,1190.0,82.0,607.0
2019-01-04 21:00:00+0000,775.0,0.0,151.0,1142.0,162.0,322.0
2019-01-04 22:00:00+0000,801.0,0.0,153.0,1150.0,109.0,64.0
2019-01-04 23:00:00+0000,1020.0,0.0,163.0,1063.0,124.0,384.0
2019-01-05 00:00:00+0000,992.0,0.0,165.0,1025.0,102.0,513.0
2019-01-05 01:00:00+0000,1040.0,0.0,181.0,1020.0,48.0,800.0
2019-01-05 02:00:00+0000,1143.0,0.0,162.0,1008.0,36.0,1052.0
2019-01-05 03:00:00+0000,1111.0,0.0,164.0,985.0,35.0,1117.0
2019-01-05 04:00:00+0000,1192.0,0.0,183.0,1020.0,38.0,1318.0
2019-01-05 05:00:00+0000,1211.0,0.0,180.0,1011.0,43.0,1323.0
2019-01-05 06:00:00+0000,1139.0,0.0,168.0,973.0,41.0,1079.0
2019-01-05 07:00:00+0000,1008.0,0.0,149.0,1105.0,85.0,778.0
2019-01-05 08:00:00+0000,1022.0,0.0,151.0,1193.0,89.0,683.0
2019-01-05 09:00:00+0000,884.0,0.0,168.0,1196.0,183.0,470.0
2019-01-05 10:00:00+0000,866.0,0.0,145.0,1206.0,142.0,507.0
2019-01-05 11:00:00+0000,873.0,0.0,158.0,1201.0,106.0,503.0
2019-01-05 12:00:00+0000,862.0,0.0,157.0,1177.0,54.0,508.0
2019-01-05 13:00:00+0000,1041.0,0.0,172.0,1221.0,47.0,771.0
2019-01-05 14:00:00+0000,1146.0,0.0,169.0,1282.0,46.0,1092.0
2019-01-05 15:00:00+0000,1083.0,0.0,157.0,1293.0,51.0,1012.0
2019-01-05 16:00:00+0000,1021.0,0.0,159.0,1262.0,211.0,605.0
2019-01-05 17:00:00+0000,1005.0,0.0,176.0,1133.0,137.0,521.0
2019-01-05 18:00:00+0000,1012.0,0.0,180.0,1097.0,55.0,903.0
2019-01-05 19:00:00+0000,1048.0,0.0,166.0,1027.0,50.0,966.0
2019-01-05 20:00:00+0000,978.0,0.0,170.0,818.0,44.0,1032.0
2019-01-05 21:00:00+0000,1067.0,0.0,168.0,735.0,50.0,990.0
2019-01-05 22:00:00+0000,1087.0,0.0,172.0,734.0,178.0,990.0
2019-01-05 23:00:00+0000,1126.0,0.0,173.0,599.0,164.0,1400.0
2019-01-06 00:00:00+0000,1081.0,0.0,170.0,602.0,174.0,1525.0
2019-01-06 01:00:00+0000,982.0,0.0,153.0,553.0,100.0,1523.0
2019-01-06 02:00:00+0000,845.0,0.0,156.0,441.0,78.0,1353.0
2019-01-06 03:00:00+0000,847.0,0.0,151.0,524.0,246.0,959.0
2019-01-06 04:00:00+0000,790.0,0.0,155.0,539.0,51.0,939.0
2019-01-06 05:00:00+0000,1003.0,0.0,163.0,743.0,35.0,1081.0
2019-01-06 06:00:00+0000,1122.0,0.0,161.0,765.0,45.0,1390.0
2019-01-06 07:00:00+0000,1151.0,0.0,164.0,876.0,57.0,1294.0
2019-01-06 08:00:00+0000,1086.0,0.0,152.0,951.0,40.0,1159.0
2019-01-06 09:00:00+0000,1034.0,0.0,164.0,944.0,41.0,1023.0
2019-01-06 10:00:00+0000,897.0,0.0,152.0,909.0,41.0,964.0
2019-01-06 11:00:00+0000,876.0,0.0,183.0,828.0,85.0,1138.0
2019-01-06 12:00:00+0000,832.0,0.0,174.0,786.0,148.0,1155.0
2019-01-06 13:00:00+0000,915.0,0.0,183.0,770.0,48.0,1447.0
2019-01-06 14:00:00+0000,935.0,0.0,158.0,844.0,34.0,1471.0
2019-01-06 15:00:00+0000,809.0,0.0,147.0,1016.0,22.0,1419.0
2019-01-06 16:00:00+0000,869.0,0.0,168.0,971.0,22.0,1262.0
2019-01-06 17:00:00+0000,984.0,0.0,185.0,900.0,53.0,1471.0
2019-01-06 18:00:00+0000,982.0,0.0,170.0,867.0,49.0,1514.0
2019-01-06 19:00:00+0000,970.0,0.0,185.0,725.0,154.0,1388.0
2019-01-06 20:00:00+0000,970.0,0.0,166.0,682.0,194.0,1466.0
2019-01-06 21:00:00+0000,907.0,0.0,160.0,554.0,209.0,1441.0
2019-01-06 22:00:00+0000,887.0,0.0,166.0,499.0,383.0,1361.0
2019-01-06 23:00:00+0000,552.0,0.0,156.0,348.0,408.0,988.0
2019-01-07 00:00:00+0000,427.0,0.0,152.0,145.0,166.0,1265.0
2019-01-07 01:00:00+0000,425.0,0.0,175.0,50.0,192.0,1426.0
2019-01-07 02:00:00+0000,407.0,0.0,159.0,97.0,242.0,1305.0
2019-01-07 03:00:00+0000,447.0,0.0,159.0,231.0,177.0,1253.0
2019-01-07 04:00:00+0000,570.0,0.0,153.0,430.0,53.0,1164.0
2019-01-07 05:00:00+0000,741.0,0.0,142.0,701.0,118.0,628.0
2019-01-07 06:00:00+0000,927.0,0.0,173.0,767.0,64.0,473.0
2019-01-07 07:00:00+0000,903.0,0.0,188.0,642.0,26.0,496.0
2019-01-07 08:00:00+0000,919.0,0.0,166.0,651.0,16.0,547.0
2019-01-07 09:00:00+0000,946.0,0.0,155.0,633.0,13.0,441.0
2019-01-07 10:00:00+0000,996.0,0.0,163.0,658.0,13.0,537.0
2019-01-07 11:00:00+0000,978.0,0.0,151.0,715.0,13.0,280.0
2019-01-07 12:00:00+0000,1070.0,0.0,163.0,698.0,25.0,213.0
2019-01-07 13:00:00+0000,798.0,0.0,180.0,663.0,17.0,487.0
2019-01-07 14:00:00+0000,754.0,0.0,171.0,740.0,14.0,570.0
2019-01-07 15:00:00+0000,813.0,0.0,164.0,747.0,54.0,513.0
2019-01-07 16:00:00+0000,948.0,0.0,173.0,748.0,114.0,486.0
2019-01-07 17:00:00+0000,937.0,0.0,164.0,689.0,146.0,341.0
2019-01-07 18:00:00+0000,945.0,0.0,173.0,732.0,169.0,347.0
2019-01-07 19:00:00+0000,1001.0,0.0,171.0,900.0,23.0,494.0
2019-01-07 20:00:00+0000,1212.0,0.0,173.0,946.0,12.0,1141.0
2019-01-07 21:00:00+0000,1039.0,0.0,158.0,828.0,11.0,1196.0
2019-01-07 22:00:00+0000,970.0,0.0,164.0,714.0,9.0,1051.0
2019-01-07 23:00:00+0000,699.0,0.0,153.0,660.0,28.0,535.0
2019-01-08 00:00:00+0000,611.0,0.0,173.0,562.0,26.0,733.0
2019-01-08 01:00:00+0000,661.0,0.0,174.0,507.0,25.0,769.0
2019-01-08 02:00:00+0000,669.0,0.0,178.0,498.0,9.0,842.0
2019-01-08 03:00:00+0000,711.0,0.0,169.0,643.0,22.0,802.0
2019-01-08 04:00:00+0000,748.0,0.0,157.0,710.0,41.0,807.0
2019-01-08 05:00:00+0000,725.0,0.0,172.0,842.0,75.0,797.0
2019-01-08 06:00:00+0000,922.0,0.0,169.0,1058.0,189.0,465.0
2019-01-08 07:00:00+0000,904.0,0.0,178.0,1014.0,77.0,474.0
2019-01-08 08:00:00+0000,987.0,0.0,189.0,1095.0,24.0,425.0
2019-01-08 09:00:00+0000,955.0,0.0,161.0,1004.0,79.0,380.0
2019-01-08 10:00:00+0000,1000.0,0.0,168.0,1055.0,72.0,446.0
2019-01-08 11:00:00+0000,977.0,0.0,159.0,1129.0,36.0,437.0
2019-01-08 12:00:00+0000,969.0,0.0,170.0,1135.0,12.0,694.0
2019-01-08 13:00:00+0000,993.0,0.0,177.0,1214.0,10.0,889.0
2019-01-08 14:00:00+0000,918.0,0.0,164.0,1215.0,9.0,722.0
2019-01-08 15:00:00+0000,825.0,0.0,170.0,1234.0,13.0,716.0
2019-01-08 16:00:00+0000,711.0,0.0,161.0,1189.0,132.0,406.0
2019-01-08 17:00:00+0000,788.0,0.0,166.0,1208.0,166.0,403.0
2019-01-08 18:00:00+0000,846.0,0.0,152.0,1180.0,175.0,364.0
2019-01-08 19:00:00+0000,917.0,0.0,157.0,1216.0,123.0,382.0
2019-01-08 20:00:00+0000,1067.0,0.0,167.0,1285.0,18.0,821.0
2019-01-08 21:00:00+0000,1116.0,0.0,154.0,1487.0,11.0,918.0
2019-01-08 22:00:00+0000,282.0,0.0,164.0,1308.0,22.0,807.0
2019-01-08 23:00:00+0000,64.0,0.0,180.0,1264.0,23.0,989.0
2019-01-09 00:00:00+0000,71.0,0.0,174.0,1273.0,10.0,1083.0
2019-01-09 01:00:00+0000,81.0,0.0,172.0,1249.0,8.0,1162.0
2019-01-09 02:00:00+0000,64.0,0.0,162.0,1201.0,9.0,1068.0
2019-01-09 03:00:00+0000,89.0,0.0,172.0,1261.0,12.0,1053.0
2019-01-09 04:00:00+0000,108.0,0.0,172.0,1205.0,9.0,1306.0
2019-01-09 05:00:00+0000,152.0,0.0,178.0,1231.0,12.0,1213.0
2019-01-09 06:00:00+0000,209.0,0.0,170.0,1298.0,24.0,903.0
2019-01-09 07:00:00+0000,185.0,0.0,152.0,1222.0,29.0,772.0
2019-01-09 08:00:00+0000,195.0,0.0,155.0,1217.0,65.0,581.0
2019-01-09 09:00:00+0000,197.0,0.0,157.0,1174.0,17.0,606.0
2019-01-09 10:00:00+0000,188.0,0.0,157.0,1187.0,61.0,580.0
2019-01-09 11:00:00+0000,206.0,0.0,167.0,1162.0,11.0,755.0
2019-01-09 12:00:00+0000,206.0,0.0,173.0,1165.0,10.0,898.0
2019-01-09 13:00:00+0000,209.0,0.0,182.0,1178.0,10.0,1017.0
2019-01-09 14:00:00+0000,188.0,0.0,160.0,1205.0,12.0,833.0
2019-01-09 15:00:00+0000,176.0,0.0,159.0,1267.0,18.0,849.0
2019-01-09 16:00:00+0000,171.0,0.0,163.0,1248.0,83.0,375.0
2019-01-09 17:00:00+0000,160.0,0.0,171.0,1150.0,14.0,653.0
2019-01-09 18:00:00+0000,138.0,0.0,151.0,1037.0,20.0,652.0
2019-01-09 19:00:00+0000,133.0,0.0,161.0,1130.0,29.0,901.0
2019-01-09 20:00:00+0000,187.0,0.0,171.0,1081.0,12.0,1420.0
2019-01-09 21:00:00+0000,186.0,0.0,168.0,1023.0,23.0,1400.0
2019-01-09 22:00:00+0000,163.0,0.0,163.0,914.0,30.0,1399.0
2019-01-09 23:00:00+0000,119.0,0.0,173.0,685.0,48.0,1352.0
2019-01-10 00:00:00+0000,103.0,0.0,177.0,512.0,124.0,1535.0
2019-01-10 01:00:00+0000,87.0,0.0,159.0,372.0,240.0,1362.0
2019-01-10 02:00:00+0000,73.0,0.0,157.0,384.0,77.0,1434.0
2019-01-10 03:00:00+0000,80.0,0.0,165.0,361.0,126.0,1346.0
2019-01-10 04:00:00+0000,75.0,0.0,174.0,400.0,80.0,1357.0
2019-01-10 05:00:00+0000,134.0,0.0,158.0,914.0,33.0,1052.0
2019-01-10 06:00:00+0000,248.0,0.0,153.0,1068.0,82.0,692.0
2019-01-10 07:00:00+0000,267.0,0.0,161.0,1160.0,242.0,613.0
2019-01-10 08:00:00+0000,275.0,0.0,173.0,1275.0,106.0,646.0
2019-01-10 09:00:00+0000,293.0,0.0,172.0,1312.0,183.0,560.0
2019-01-10 10:00:00+0000,267.0,0.0,143.0,1272.0,246.0,384.0
2019-01-10 11:00:00+0000,245.0,0.0,157.0,1298.0,448.0,12.0
2019-01-10 12:00:00+0000,248.0,0.0,172.0,1324.0,467.0,0.0
2019-01-10 13:00:00+0000,256.0,0.0,179.0,1369.0,349.0,163.0
2019-01-10 14:00:00+0000,264.0,0.0,180.0,1305.0,292.0,297.0
2019-01-10 15:00:00+0000,274.0,0.0,157.0,1340.0,322.0,286.0
2019-01-10 16:00:00+0000,282.0,0.0,164.0,1279.0,524.0,169.0
2019-01-10 17:00:00+0000,268.0,0.0,157.0,1180.0,776.0,0.0
2019-01-10 18:00:00+0000,250.0,0.0,179.0,1158.0,733.0,389.0
2019-01-10 19:00:00+0000,277.0,0.0,169.0,1249.0,587.0,720.0
2019-01-10 20:00:00+0000,200.0,0.0,162.0,1087.0,824.0,1126.0
2019-01-10 21:00:00+0000,144.0,0.0,155.0,1194.0,244.0,1218.0
2019-01-10 22:00:00+0000,120.0,0.0,175.0,1111.0,425.0,1365.0
2019-01-10 23:00:00+0000,93.0,0.0,169.0,992.0,300.0,1498.0
2019-01-11 00:00:00+0000,114.0,0.0,181.0,940.0,350.0,1506.0
2019-01-11 01:00:00+0000,121.0,0.0,183.0,916.0,414.0,1458.0
2019-01-11 02:00:00+0000,115.0,0.0,177.0,910.0,612.0,1440.0
2019-01-11 03:00:00+0000,82.0,0.0,162.0,902.0,388.0,1523.0
2019-01-11 04:00:00+0000,100.0,0.0,159.0,1048.0,197.0,1270.0
2019-01-11 05:00:00+0000,111.0,0.0,153.0,1254.0,12.0,1153.0
2019-01-11 06:00:00+0000,88.0,0.0,160.0,1109.0,5.0,804.0
2019-01-11 07:00:00+0000,85.0,0.0,171.0,1078.0,4.0,823.0
2019-01-11 08:00:00+0000,129.0,0.0,169.0,1130.0,6.0,881.0
2019-01-11 09:00:00+0000,138.0,0.0,154.0,1159.0,64.0,475.0
2019-01-11 10:00:00+0000,722.0,0.0,163.0,1154.0,46.0,346.0
2019-01-11 11:00:00+0000,631.0,0.0,148.0,1203.0,97.0,230.0
2019-01-11 12:00:00+0000,624.0,0.0,171.0,1142.0,67.0,364.0
2019-01-11 13:00:00+0000,724.0,0.0,179.0,1176.0,23.0,581.0
2019-01-11 14:00:00+0000,784.0,0.0,161.0,1259.0,21.0,652.0
2019-01-11 15:00:00+0000,708.0,0.0,89.0,1396.0,11.0,613.0
2019-01-11 16:00:00+0000,661.0,0.0,94.0,1274.0,70.0,598.0
2019-01-11 17:00:00+0000,629.0,0.0,68.0,1197.0,102.0,447.0
2019-01-11 18:00:00+0000,746.0,0.0,77.0,1223.0,55.0,521.0
2019-01-11 19:00:00+0000,831.0,0.0,77.0,1359.0,36.0,548.0
2019-01-11 20:00:00+0000,940.0,0.0,95.0,1241.0,12.0,698.0
2019-01-11 21:00:00+0000,979.0,0.0,78.0,1189.0,27.0,743.0
2019-01-11 22:00:00+0000,889.0,0.0,42.0,1017.0,21.0,642.0
2019-01-11 23:00:00+0000,1132.0,0.0,153.0,1100.0,41.0,1311.0
2019-01-12 00:00:00+0000,1170.0,0.0,161.0,968.0,113.0,1539.0
2019-01-12 01:00:00+0000,1066.0,0.0,159.0,839.0,54.0,1698.0
2019-01-12 02:00:00+0000,1140.0,0.0,159.0,904.0,75.0,1772.0
2019-01-12 03:00:00+0000,1049.0,0.0,148.0,926.0,75.0,1796.0
2019-01-12 04:00:00+0000,1056.0,0.0,133.0,1010.0,56.0,1736.0
2019-01-12 05:00:00+0000,933.0,0.0,136.0,1065.0,45.0,1740.0
2019-01-12 06:00:00+0000,926.0,0.0,130.0,1155.0,15.0,1508.0
2019-01-12 07:00:00+0000,893.0,0.0,141.0,1358.0,12.0,1261.0
2019-01-12 08:00:00+0000,932.0,0.0,146.0,1443.0,14.0,1261.0
2019-01-12 09:00:00+0000,935.0,0.0,124.0,1440.0,15.0,1088.0
2019-01-12 10:00:00+0000,946.0,0.0,80.0,1437.0,15.0,786.0
2019-01-12 11:00:00+0000,872.0,0.0,36.0,1425.0,13.0,601.0
2019-01-12 12:00:00+0000,690.0,0.0,37.0,1359.0,78.0,427.0
2019-01-12 13:00:00+0000,863.0,0.0,62.0,1308.0,10.0,852.0
2019-01-12 14:00:00+0000,1035.0,0.0,117.0,1317.0,10.0,1071.0
2019-01-12 15:00:00+0000,1023.0,0.0,127.0,1427.0,14.0,1138.0
2019-01-12 16:00:00+0000,1004.0,0.0,135.0,1377.0,23.0,997.0
2019-01-12 17:00:00+0000,1056.0,0.0,135.0,1381.0,19.0,1044.0
2019-01-12 18:00:00+0000,957.0,0.0,48.0,1344.0,17.0,874.0
2019-01-12 19:00:00+0000,914.0,0.0,37.0,1274.0,13.0,974.0
2019-01-12 20:00:00+0000,1160.0,0.0,143.0,1229.0,8.0,1311.0
2019-01-12 21:00:00+0000,1067.0,0.0,51.0,1141.0,10.0,1160.0
2019-01-12 22:00:00+0000,1047.0,0.0,49.0,1130.0,7.0,1293.0
2019-01-12 23:00:00+0000,978.0,0.0,59.0,1047.0,7.0,1251.0
2019-01-13 00:00:00+0000,995.0,0.0,101.0,969.0,7.0,1401.0
2019-01-13 01:00:00+0000,1003.0,0.0,154.0,876.0,14.0,1590.0
2019-01-13 02:00:00+0000,993.0,0.0,135.0,919.0,9.0,1603.0
2019-01-13 03:00:00+0000,909.0,0.0,50.0,911.0,6.0,1442.0
2019-01-13 04:00:00+0000,844.0,0.0,52.0,916.0,6.0,1353.0
2019-01-13 05:00:00+0000,751.0,0.0,66.0,901.0,8.0,1238.0
2019-01-13 06:00:00+0000,523.0,0.0,103.0,857.0,7.0,1221.0
2019-01-13 07:00:00+0000,674.0,0.0,102.0,931.0,7.0,1189.0
2019-01-13 08:00:00+0000,659.0,0.0,51.0,986.0,15.0,1070.0
2019-01-13 09:00:00+0000,703.0,0.0,29.0,1125.0,24.0,853.0
2019-01-13 10:00:00+0000,718.0,0.0,42.0,1166.0,83.0,809.0
2019-01-13 11:00:00+0000,908.0,0.0,56.0,1189.0,19.0,798.0
2019-01-13 12:00:00+0000,978.0,0.0,76.0,1092.0,38.0,902.0
2019-01-13 13:00:00+0000,1081.0,0.0,142.0,976.0,7.0,1156.0
2019-01-13 14:00:00+0000,1082.0,0.0,148.0,983.0,7.0,1322.0
2019-01-13 15:00:00+0000,1023.0,0.0,108.0,1049.0,31.0,1208.0
2019-01-13 16:00:00+0000,926.0,0.0,36.0,1005.0,114.0,1039.0
2019-01-13 17:00:00+0000,871.0,0.0,49.0,982.0,142.0,902.0
2019-01-13 18:00:00+0000,911.0,0.0,42.0,987.0,111.0,830.0
2019-01-13 19:00:00+0000,1028.0,0.0,46.0,944.0,57.0,826.0
2019-01-13 20:00:00+0000,1076.0,0.0,41.0,930.0,52.0,914.0
2019-01-13 21:00:00+0000,1023.0,0.0,39.0,917.0,44.0,938.0
2019-01-13 22:00:00+0000,958.0,0.0,41.0,922.0,36.0,889.0
2019-01-13 23:00:00+0000,987.0,0.0,52.0,1054.0,9.0,1039.0
2019-01-14 00:00:00+0000,1007.0,0.0,55.0,1064.0,16.0,1231.0
2019-01-14 01:00:00+0000,950.0,0.0,68.0,1007.0,33.0,1349.0
2019-01-14 02:00:00+0000,917.0,0.0,60.0,967.0,33.0,1358.0
2019-01-14 03:00:00+0000,926.0,0.0,51.0,1018.0,31.0,1312.0
2019-01-14 04:00:00+0000,975.0,0.0,55.0,1006.0,22.0,1344.0
2019-01-14 05:00:00+0000,949.0,0.0,71.0,1098.0,33.0,901.0
2019-01-14 06:00:00+0000,1032.0,0.0,150.0,1155.0,115.0,922.0
2019-01-14 07:00:00+0000,1080.0,0.0,165.0,1230.0,222.0,928.0
2019-01-14 08:00:00+0000,983.0,0.0,123.0,1210.0,233.0,657.0
2019-01-14 09:00:00+0000,932.0,0.0,128.0,1129.0,201.0,614.0
2019-01-14 10:00:00+0000,962.0,0.0,148.0,1092.0,81.0,484.0
2019-01-14 11:00:00+0000,959.0,0.0,155.0,1122.0,76.0,370.0
2019-01-14 12:00:00+0000,950.0,0.0,118.0,1050.0,81.0,442.0
2019-01-14 13:00:00+0000,982.0,0.0,148.0,1036.0,50.0,667.0
2019-01-14 14:00:00+0000,1004.0,0.0,153.0,1028.0,61.0,947.0
2019-01-14 15:00:00+0000,748.0,0.0,155.0,1041.0,74.0,1050.0
2019-01-14 16:00:00+0000,669.0,0.0,140.0,1002.0,129.0,794.0
2019-01-14 17:00:00+0000,699.0,0.0,138.0,1006.0,129.0,691.0
2019-01-14 18:00:00+0000,715.0,0.0,130.0,984.0,215.0,526.0
2019-01-14 19:00:00+0000,778.0,0.0,128.0,1056.0,179.0,728.0
2019-01-14 20:00:00+0000,900.0,0.0,162.0,1035.0,211.0,962.0
2019-01-14 21:00:00+0000,873.0,0.0,145.0,936.0,152.0,1166.0
2019-01-14 22:00:00+0000,832.0,0.0,152.0,919.0,168.0,1139.0
2019-01-14 23:00:00+0000,855.0,0.0,166.0,920.0,161.0,1282.0
2019-01-15 00:00:00+0000,893.0,0.0,182.0,893.0,99.0,1621.0
2019-01-15 01:00:00+0000,922.0,0.0,212.0,786.0,140.0,1756.0
2019-01-15 02:00:00+0000,766.0,0.0,202.0,720.0,256.0,1741.0
2019-01-15 03:00:00+0000,729.0,0.0,199.0,769.0,320.0,1633.0
