index,CH -> FR,CH -> IT,CH -> AT,CH -> DE
2018-02-22 00:00:00+0000,0.0,3699.0,0.0,669.0
2018-02-22 01:00:00+0000,0.0,3512.0,0.0,696.0
2018-02-22 02:00:00+0000,0.0,3460.0,0.0,691.0
2018-02-22 03:00:00+0000,0.0,3539.0,0.0,688.0
2018-02-22 04:00:00+0000,0.0,3957.0,0.0,730.0
2018-02-22 05:00:00+0000,0.0,4200.0,0.0,629.0
2018-02-22 06:00:00+0000,401.0,4257.0,0.0,451.0
2018-02-22 07:00:00+0000,403.0,4314.0,0.0,624.0
2018-02-22 08:00:00+0000,350.0,4545.0,0.0,614.0
2018-02-22 09:00:00+0000,0.0,4853.0,0.0,644.0
2018-02-22 10:00:00+0000,0.0,4728.0,0.0,776.0
2018-02-22 11:00:00+0000,0.0,4507.0,0.0,802.0
2018-02-22 12:00:00+0000,0.0,4422.0,0.0,799.0
2018-02-22 13:00:00+0000,0.0,4577.0,0.0,747.0
2018-02-22 14:00:00+0000,0.0,4803.0,0.0,800.0
2018-02-22 15:00:00+0000,0.0,4905.0,0.0,784.0
2018-02-22 16:00:00+0000,0.0,4862.0,0.0,687.0
2018-02-22 17:00:00+0000,0.0,4621.0,0.0,611.0
2018-02-22 18:00:00+0000,0.0,4613.0,0.0,527.0
2018-02-22 19:00:00+0000,0.0,4730.0,0.0,563.0
2018-02-22 20:00:00+0000,0.0,3665.0,0.0,673.0
2018-02-22 21:00:00+0000,0.0,3845.0,0.0,689.0
2018-02-22 22:00:00+0000,0.0,3785.0,0.0,667.0
2018-02-22 23:00:00+0000,0.0,3974.0,0.0,638.0
2018-02-23 00:00:00+0000,0.0,4126.0,0.0,636.0
2018-02-23 01:00:00+0000,0.0,4237.0,0.0,566.0
2018-02-23 02:00:00+0000,0.0,4091.0,0.0,652.0
2018-02-23 03:00:00+0000,198.0,4141.0,0.0,687.0
2018-02-23 04:00:00+0000,291.0,4359.0,0.0,664.0
2018-02-23 05:00:00+0000,674.0,4509.0,0.0,678.0
2018-02-23 06:00:00+0000,930.0,4591.0,0.0,682.0
2018-02-23 07:00:00+0000,568.0,4413.0,0.0,702.0
2018-02-23 08:00:00+0000,898.0,4251.0,0.0,721.0
2018-02-23 09:00:00+0000,510.0,4444.0,0.0,710.0
2018-02-23 10:00:00+0000,216.0,4374.0,0.0,648.0
2018-02-23 11:00:00+0000,148.0,4368.0,0.0,631.0
2018-02-23 12:00:00+0000,0.0,4172.0,0.0,675.0
2018-02-23 13:00:00+0000,0.0,4206.0,0.0,733.0
2018-02-23 14:00:00+0000,0.0,4450.0,0.0,790.0
2018-02-23 15:00:00+0000,0.0,4547.0,0.0,787.0
2018-02-23 16:00:00+0000,217.0,4439.0,0.0,716.0
2018-02-23 17:00:00+0000,452.0,4871.0,0.0,680.0
2018-02-23 18:00:00+0000,617.0,4876.0,0.0,659.0
2018-02-23 19:00:00+0000,0.0,4681.0,0.0,690.0
2018-02-23 20:00:00+0000,0.0,4576.0,0.0,730.0
2018-02-23 21:00:00+0000,0.0,4331.0,0.0,633.0
2018-02-23 22:00:00+0000,0.0,3357.0,0.0,593.0
2018-02-23 23:00:00+0000,0.0,3206.0,0.0,529.0
2018-02-24 00:00:00+0000,0.0,2896.0,0.0,587.0
2018-02-24 01:00:00+0000,0.0,2936.0,0.0,629.0
2018-02-24 02:00:00+0000,0.0,3157.0,0.0,657.0
2018-02-24 03:00:00+0000,0.0,3354.0,0.0,657.0
2018-02-24 04:00:00+0000,0.0,3580.0,0.0,693.0
2018-02-24 05:00:00+0000,173.0,4022.0,0.0,680.0
2018-02-24 06:00:00+0000,100.0,3943.0,0.0,636.0
2018-02-24 07:00:00+0000,114.0,3848.0,0.0,613.0
2018-02-24 08:00:00+0000,628.0,3883.0,0.0,599.0
2018-02-24 09:00:00+0000,328.0,3654.0,0.0,422.0
2018-02-24 10:00:00+0000,0.0,3476.0,0.0,423.0
2018-02-24 11:00:00+0000,0.0,3321.0,0.0,474.0
2018-02-24 12:00:00+0000,0.0,3143.0,0.0,492.0
2018-02-24 13:00:00+0000,0.0,3277.0,0.0,494.0
2018-02-24 14:00:00+0000,0.0,3400.0,0.0,505.0
2018-02-24 15:00:00+0000,0.0,3500.0,0.0,617.0
2018-02-24 16:00:00+0000,0.0,3640.0,0.0,658.0
2018-02-24 17:00:00+0000,0.0,3559.0,0.0,624.0
2018-02-24 18:00:00+0000,0.0,3686.0,0.0,511.0
2018-02-24 19:00:00+0000,0.0,3529.0,0.0,576.0
2018-02-24 20:00:00+0000,0.0,3619.0,0.0,557.0
2018-02-24 21:00:00+0000,0.0,3545.0,0.0,639.0
2018-02-24 22:00:00+0000,0.0,3193.0,0.0,624.0
2018-02-24 23:00:00+0000,0.0,3244.0,0.0,661.0
2018-02-25 00:00:00+0000,0.0,2748.0,0.0,607.0
2018-02-25 01:00:00+0000,0.0,3030.0,0.0,706.0
2018-02-25 02:00:00+0000,0.0,3189.0,0.0,728.0
2018-02-25 03:00:00+0000,0.0,3303.0,0.0,725.0
2018-02-25 04:00:00+0000,0.0,3419.0,0.0,717.0
2018-02-25 05:00:00+0000,80.0,3882.0,0.0,676.0
2018-02-25 06:00:00+0000,290.0,3941.0,0.0,623.0
2018-02-25 07:00:00+0000,616.0,4230.0,0.0,637.0
2018-02-25 08:00:00+0000,521.0,4257.0,0.0,708.0
2018-02-25 09:00:00+0000,95.0,4376.0,0.0,667.0
2018-02-25 10:00:00+0000,0.0,4254.0,0.0,699.0
2018-02-25 11:00:00+0000,0.0,3962.0,0.0,646.0
2018-02-25 12:00:00+0000,0.0,3860.0,0.0,640.0
2018-02-25 13:00:00+0000,0.0,3907.0,0.0,620.0
2018-02-25 14:00:00+0000,0.0,4076.0,0.0,665.0
2018-02-25 15:00:00+0000,0.0,4000.0,0.0,662.0
2018-02-25 16:00:00+0000,0.0,4256.0,0.0,604.0
2018-02-25 17:00:00+0000,189.0,4608.0,0.0,554.0
2018-02-25 18:00:00+0000,508.0,4607.0,0.0,541.0
2018-02-25 19:00:00+0000,341.0,4063.0,0.0,517.0
2018-02-25 20:00:00+0000,0.0,3490.0,0.0,521.0
2018-02-25 21:00:00+0000,634.0,2644.0,0.0,497.0
2018-02-25 22:00:00+0000,916.0,1792.0,0.0,508.0
2018-02-25 23:00:00+0000,0.0,1650.0,0.0,489.0
2018-02-26 00:00:00+0000,0.0,1387.0,0.0,495.0
2018-02-26 01:00:00+0000,0.0,1416.0,0.0,528.0
2018-02-26 02:00:00+0000,82.0,1447.0,0.0,584.0
2018-02-26 03:00:00+0000,0.0,1810.0,0.0,600.0
2018-02-26 04:00:00+0000,3.0,3111.0,0.0,675.0
2018-02-26 05:00:00+0000,555.0,4439.0,0.0,551.0
2018-02-26 06:00:00+0000,837.0,4148.0,0.0,536.0
2018-02-26 07:00:00+0000,839.0,4003.0,0.0,565.0
2018-02-26 08:00:00+0000,610.0,3776.0,0.0,558.0
2018-02-26 09:00:00+0000,216.0,4008.0,0.0,607.0
2018-02-26 10:00:00+0000,0.0,3612.0,0.0,662.0
2018-02-26 11:00:00+0000,0.0,3274.0,0.0,695.0
2018-02-26 12:00:00+0000,0.0,3680.0,0.0,715.0
2018-02-26 13:00:00+0000,0.0,3376.0,0.0,692.0
2018-02-26 14:00:00+0000,0.0,3756.0,0.0,665.0
2018-02-26 15:00:00+0000,0.0,3701.0,0.0,707.0
2018-02-26 16:00:00+0000,0.0,3865.0,0.0,622.0
2018-02-26 17:00:00+0000,833.0,4357.0,0.0,604.0
2018-02-26 18:00:00+0000,1273.0,4141.0,0.0,530.0
2018-02-26 19:00:00+0000,488.0,4191.0,0.0,557.0
2018-02-26 20:00:00+0000,597.0,3964.0,0.0,594.0
2018-02-26 21:00:00+0000,857.0,3872.0,0.0,515.0
2018-02-26 22:00:00+0000,1099.0,3502.0,0.0,530.0
2018-02-26 23:00:00+0000,392.0,4011.0,0.0,620.0
2018-02-27 00:00:00+0000,22.0,4073.0,0.0,723.0
2018-02-27 01:00:00+0000,78.0,4099.0,0.0,732.0
2018-02-27 02:00:00+0000,3.0,3659.0,0.0,708.0
2018-02-27 03:00:00+0000,82.0,3706.0,0.0,642.0
2018-02-27 04:00:00+0000,478.0,3929.0,0.0,637.0
2018-02-27 05:00:00+0000,1347.0,4374.0,0.0,670.0
2018-02-27 06:00:00+0000,1798.0,4786.0,0.0,768.0
2018-02-27 07:00:00+0000,1896.0,4717.0,0.0,835.0
2018-02-27 08:00:00+0000,1437.0,4741.0,0.0,653.0
2018-02-27 09:00:00+0000,1073.0,4894.0,0.0,569.0
2018-02-27 10:00:00+0000,975.0,4850.0,0.0,639.0
2018-02-27 11:00:00+0000,1157.0,4458.0,0.0,640.0
2018-02-27 12:00:00+0000,682.0,4307.0,0.0,560.0
2018-02-27 13:00:00+0000,0.0,3972.0,0.0,640.0
2018-02-27 14:00:00+0000,0.0,3857.0,0.0,667.0
2018-02-27 15:00:00+0000,626.0,4118.0,0.0,586.0
2018-02-27 16:00:00+0000,1510.0,4254.0,0.0,609.0
2018-02-27 17:00:00+0000,2024.0,3468.0,0.0,695.0
2018-02-27 18:00:00+0000,2435.0,2298.0,0.0,666.0
2018-02-27 19:00:00+0000,1804.0,2923.0,0.0,589.0
2018-02-27 20:00:00+0000,813.0,4234.0,0.0,577.0
2018-02-27 21:00:00+0000,779.0,4331.0,0.0,623.0
2018-02-27 22:00:00+0000,919.0,3827.0,0.0,511.0
2018-02-27 23:00:00+0000,839.0,2945.0,0.0,510.0
2018-02-28 00:00:00+0000,893.0,3061.0,0.0,525.0
2018-02-28 01:00:00+0000,1039.0,3135.0,0.0,551.0
2018-02-28 02:00:00+0000,1131.0,3173.0,0.0,522.0
2018-02-28 03:00:00+0000,896.0,3785.0,0.0,551.0
2018-02-28 04:00:00+0000,765.0,4195.0,0.0,665.0
2018-02-28 05:00:00+0000,1860.0,3316.0,0.0,726.0
2018-02-28 06:00:00+0000,2374.0,3207.0,0.0,905.0
2018-02-28 07:00:00+0000,2590.0,3313.0,0.0,977.0
2018-02-28 08:00:00+0000,2058.0,2814.0,0.0,781.0
2018-02-28 09:00:00+0000,1574.0,3075.0,0.0,596.0
2018-02-28 10:00:00+0000,1443.0,3070.0,0.0,548.0
2018-02-28 11:00:00+0000,1502.0,3172.0,0.0,476.0
2018-02-28 12:00:00+0000,1044.0,3343.0,0.0,423.0
2018-02-28 13:00:00+0000,451.0,3989.0,0.0,452.0
2018-02-28 14:00:00+0000,0.0,4825.0,0.0,637.0
2018-02-28 15:00:00+0000,0.0,4708.0,0.0,598.0
2018-02-28 16:00:00+0000,18.0,4654.0,0.0,549.0
2018-02-28 17:00:00+0000,679.0,4666.0,0.0,515.0
2018-02-28 18:00:00+0000,1288.0,2983.0,136.0,474.0
2018-02-28 19:00:00+0000,553.0,3932.0,60.0,462.0
2018-02-28 20:00:00+0000,0.0,4293.0,0.0,511.0
2018-02-28 21:00:00+0000,0.0,4439.0,0.0,475.0
2018-02-28 22:00:00+0000,6.0,4430.0,0.0,507.0
2018-02-28 23:00:00+0000,858.0,3061.0,0.0,467.0
2018-03-01 00:00:00+0000,849.0,3174.0,0.0,500.0
2018-03-01 01:00:00+0000,349.0,3003.0,0.0,465.0
2018-03-01 02:00:00+0000,317.0,3323.0,0.0,455.0
2018-03-01 03:00:00+0000,305.0,3654.0,0.0,571.0
2018-03-01 04:00:00+0000,472.0,4111.0,0.0,585.0
2018-03-01 05:00:00+0000,362.0,2848.0,42.0,404.0
2018-03-01 06:00:00+0000,393.0,2849.0,99.0,489.0
2018-03-01 07:00:00+0000,114.0,3020.0,37.0,496.0
2018-03-01 08:00:00+0000,0.0,3084.0,87.0,397.0
2018-03-01 09:00:00+0000,0.0,3035.0,506.0,412.0
2018-03-01 10:00:00+0000,0.0,3224.0,611.0,380.0
2018-03-01 11:00:00+0000,0.0,3266.0,476.0,416.0
2018-03-01 12:00:00+0000,0.0,3470.0,27.0,409.0
2018-03-01 13:00:00+0000,0.0,3752.0,90.0,425.0
2018-03-01 14:00:00+0000,0.0,3389.0,146.0,432.0
2018-03-01 15:00:00+0000,0.0,3506.0,66.0,408.0
2018-03-01 16:00:00+0000,0.0,3476.0,0.0,402.0
2018-03-01 17:00:00+0000,0.0,3917.0,0.0,461.0
2018-03-01 18:00:00+0000,0.0,3421.0,191.0,431.0
2018-03-01 19:00:00+0000,0.0,3970.0,158.0,406.0
2018-03-01 20:00:00+0000,0.0,4105.0,0.0,441.0
2018-03-01 21:00:00+0000,0.0,4368.0,0.0,460.0
2018-03-01 22:00:00+0000,0.0,4119.0,0.0,462.0
2018-03-01 23:00:00+0000,0.0,4447.0,0.0,492.0
2018-03-02 00:00:00+0000,0.0,4764.0,0.0,584.0
2018-03-02 01:00:00+0000,0.0,4530.0,0.0,627.0
2018-03-02 02:00:00+0000,0.0,4562.0,0.0,620.0
2018-03-02 03:00:00+0000,0.0,4627.0,0.0,657.0
2018-03-02 04:00:00+0000,0.0,4831.0,0.0,722.0
2018-03-02 05:00:00+0000,0.0,4582.0,0.0,627.0
2018-03-02 06:00:00+0000,242.0,3833.0,0.0,504.0
2018-03-02 07:00:00+0000,115.0,4186.0,0.0,545.0
2018-03-02 08:00:00+0000,126.0,4276.0,0.0,519.0
2018-03-02 09:00:00+0000,0.0,4041.0,0.0,489.0
2018-03-02 10:00:00+0000,0.0,3963.0,0.0,533.0
2018-03-02 11:00:00+0000,0.0,3724.0,0.0,504.0
2018-03-02 12:00:00+0000,0.0,3989.0,0.0,576.0
2018-03-02 13:00:00+0000,0.0,4121.0,0.0,479.0
2018-03-02 14:00:00+0000,0.0,3967.0,0.0,486.0
2018-03-02 15:00:00+0000,0.0,4042.0,0.0,465.0
2018-03-02 16:00:00+0000,0.0,4260.0,0.0,504.0
2018-03-02 17:00:00+0000,268.0,4697.0,0.0,595.0
2018-03-02 18:00:00+0000,736.0,4267.0,0.0,568.0
2018-03-02 19:00:00+0000,260.0,4898.0,0.0,564.0
2018-03-02 20:00:00+0000,0.0,4585.0,0.0,573.0
2018-03-02 21:00:00+0000,246.0,4666.0,0.0,640.0
2018-03-02 22:00:00+0000,493.0,4251.0,0.0,601.0
2018-03-02 23:00:00+0000,0.0,3856.0,0.0,526.0
2018-03-03 00:00:00+0000,0.0,3729.0,0.0,449.0
2018-03-03 01:00:00+0000,0.0,3446.0,0.0,456.0
2018-03-03 02:00:00+0000,0.0,3489.0,0.0,498.0
2018-03-03 03:00:00+0000,0.0,3973.0,0.0,511.0
2018-03-03 04:00:00+0000,0.0,4240.0,0.0,517.0
2018-03-03 05:00:00+0000,0.0,4114.0,0.0,573.0
2018-03-03 06:00:00+0000,0.0,4524.0,0.0,576.0
2018-03-03 07:00:00+0000,0.0,4333.0,0.0,552.0
2018-03-03 08:00:00+0000,0.0,4497.0,0.0,526.0
2018-03-03 09:00:00+0000,0.0,4252.0,0.0,476.0
2018-03-03 10:00:00+0000,0.0,4134.0,0.0,460.0
2018-03-03 11:00:00+0000,0.0,4204.0,0.0,520.0
2018-03-03 12:00:00+0000,0.0,4238.0,0.0,529.0
2018-03-03 13:00:00+0000,0.0,4359.0,0.0,592.0
2018-03-03 14:00:00+0000,0.0,4283.0,0.0,603.0
2018-03-03 15:00:00+0000,0.0,4373.0,0.0,591.0
2018-03-03 16:00:00+0000,0.0,4177.0,0.0,546.0
2018-03-03 17:00:00+0000,0.0,4019.0,0.0,472.0
2018-03-03 18:00:00+0000,0.0,4086.0,0.0,459.0
2018-03-03 19:00:00+0000,0.0,4462.0,0.0,606.0
2018-03-03 20:00:00+0000,0.0,4519.0,0.0,656.0
2018-03-03 21:00:00+0000,0.0,4235.0,0.0,640.0
2018-03-03 22:00:00+0000,0.0,3609.0,0.0,609.0
2018-03-03 23:00:00+0000,0.0,2606.0,0.0,504.0
2018-03-04 00:00:00+0000,0.0,2708.0,0.0,583.0
2018-03-04 01:00:00+0000,0.0,2571.0,0.0,529.0
2018-03-04 02:00:00+0000,0.0,2605.0,0.0,521.0
2018-03-04 03:00:00+0000,0.0,2860.0,0.0,528.0
2018-03-04 04:00:00+0000,0.0,3194.0,0.0,537.0
2018-03-04 05:00:00+0000,0.0,3571.0,0.0,550.0
2018-03-04 06:00:00+0000,0.0,3745.0,0.0,570.0
2018-03-04 07:00:00+0000,0.0,4002.0,0.0,628.0
2018-03-04 08:00:00+0000,0.0,4083.0,0.0,600.0
2018-03-04 09:00:00+0000,0.0,4298.0,0.0,602.0
2018-03-04 10:00:00+0000,243.0,4316.0,0.0,484.0
2018-03-04 11:00:00+0000,527.0,4275.0,0.0,538.0
2018-03-04 12:00:00+0000,0.0,3569.0,0.0,531.0
2018-03-04 13:00:00+0000,0.0,3935.0,0.0,516.0
2018-03-04 14:00:00+0000,0.0,4203.0,0.0,567.0
2018-03-04 15:00:00+0000,0.0,4491.0,0.0,575.0
2018-03-04 16:00:00+0000,0.0,4598.0,0.0,527.0
2018-03-04 17:00:00+0000,0.0,4563.0,0.0,651.0
2018-03-04 18:00:00+0000,0.0,4345.0,0.0,421.0
2018-03-04 19:00:00+0000,0.0,4570.0,0.0,506.0
2018-03-04 20:00:00+0000,0.0,4554.0,0.0,611.0
2018-03-04 21:00:00+0000,0.0,4368.0,0.0,629.0
2018-03-04 22:00:00+0000,0.0,3826.0,0.0,595.0
2018-03-04 23:00:00+0000,0.0,3183.0,0.0,677.0
2018-03-05 00:00:00+0000,0.0,2656.0,0.0,658.0
2018-03-05 01:00:00+0000,0.0,2496.0,0.0,670.0
2018-03-05 02:00:00+0000,0.0,2393.0,0.0,636.0
2018-03-05 03:00:00+0000,0.0,2498.0,0.0,632.0
2018-03-05 04:00:00+0000,0.0,2625.0,0.0,645.0
2018-03-05 05:00:00+0000,0.0,3824.0,0.0,657.0
2018-03-05 06:00:00+0000,79.0,4144.0,0.0,556.0
2018-03-05 07:00:00+0000,0.0,4100.0,0.0,467.0
2018-03-05 08:00:00+0000,0.0,4072.0,0.0,485.0
2018-03-05 09:00:00+0000,0.0,3831.0,0.0,484.0
2018-03-05 10:00:00+0000,0.0,3926.0,0.0,551.0
2018-03-05 11:00:00+0000,0.0,3838.0,0.0,574.0
2018-03-05 12:00:00+0000,0.0,3650.0,0.0,577.0
2018-03-05 13:00:00+0000,0.0,3618.0,0.0,650.0
2018-03-05 14:00:00+0000,0.0,3386.0,0.0,623.0
2018-03-05 15:00:00+0000,0.0,3471.0,0.0,522.0
2018-03-05 16:00:00+0000,0.0,3371.0,0.0,501.0
2018-03-05 17:00:00+0000,0.0,3834.0,0.0,426.0
2018-03-05 18:00:00+0000,258.0,3762.0,0.0,410.0
2018-03-05 19:00:00+0000,0.0,3663.0,0.0,585.0
2018-03-05 20:00:00+0000,0.0,3650.0,0.0,654.0
2018-03-05 21:00:00+0000,0.0,3527.0,0.0,590.0
2018-03-05 22:00:00+0000,0.0,3096.0,0.0,611.0
2018-03-05 23:00:00+0000,0.0,2636.0,0.0,664.0
2018-03-06 00:00:00+0000,0.0,2484.0,0.0,652.0
2018-03-06 01:00:00+0000,0.0,2422.0,0.0,634.0
2018-03-06 02:00:00+0000,0.0,2358.0,0.0,522.0
2018-03-06 03:00:00+0000,0.0,2309.0,0.0,494.0
2018-03-06 04:00:00+0000,0.0,2410.0,0.0,557.0
2018-03-06 05:00:00+0000,0.0,3128.0,0.0,484.0
2018-03-06 06:00:00+0000,0.0,3497.0,0.0,473.0
2018-03-06 07:00:00+0000,0.0,3636.0,0.0,452.0
2018-03-06 08:00:00+0000,0.0,3359.0,0.0,477.0
2018-03-06 09:00:00+0000,0.0,3194.0,0.0,481.0
2018-03-06 10:00:00+0000,0.0,3173.0,0.0,515.0
2018-03-06 11:00:00+0000,0.0,3146.0,0.0,547.0
2018-03-06 12:00:00+0000,0.0,3139.0,0.0,548.0
2018-03-06 13:00:00+0000,0.0,2951.0,0.0,550.0
2018-03-06 14:00:00+0000,0.0,2982.0,0.0,529.0
2018-03-06 15:00:00+0000,0.0,3063.0,0.0,497.0
2018-03-06 16:00:00+0000,0.0,2820.0,0.0,478.0
2018-03-06 17:00:00+0000,0.0,3188.0,0.0,462.0
2018-03-06 18:00:00+0000,0.0,3231.0,0.0,472.0
2018-03-06 19:00:00+0000,0.0,3460.0,0.0,567.0
2018-03-06 20:00:00+0000,0.0,3224.0,0.0,649.0
2018-03-06 21:00:00+0000,0.0,2893.0,0.0,574.0
2018-03-06 22:00:00+0000,0.0,2563.0,0.0,580.0
2018-03-06 23:00:00+0000,0.0,2797.0,0.0,646.0
2018-03-07 00:00:00+0000,0.0,2952.0,0.0,658.0
2018-03-07 01:00:00+0000,0.0,2700.0,0.0,639.0
2018-03-07 02:00:00+0000,0.0,2572.0,0.0,617.0
2018-03-07 03:00:00+0000,0.0,2708.0,0.0,631.0
2018-03-07 04:00:00+0000,0.0,2608.0,0.0,659.0
2018-03-07 05:00:00+0000,0.0,2855.0,0.0,598.0
2018-03-07 06:00:00+0000,0.0,3013.0,0.0,532.0
2018-03-07 07:00:00+0000,0.0,3527.0,0.0,495.0
2018-03-07 08:00:00+0000,0.0,3211.0,0.0,489.0
2018-03-07 09:00:00+0000,0.0,3586.0,0.0,540.0
2018-03-07 10:00:00+0000,0.0,3407.0,0.0,498.0
2018-03-07 11:00:00+0000,0.0,3156.0,0.0,578.0
2018-03-07 12:00:00+0000,0.0,3141.0,0.0,584.0
2018-03-07 13:00:00+0000,0.0,3282.0,0.0,598.0
2018-03-07 14:00:00+0000,0.0,3395.0,0.0,559.0
2018-03-07 15:00:00+0000,0.0,3519.0,0.0,521.0
2018-03-07 16:00:00+0000,0.0,3270.0,0.0,513.0
2018-03-07 17:00:00+0000,0.0,3566.0,0.0,531.0
2018-03-07 18:00:00+0000,0.0,3792.0,0.0,567.0
2018-03-07 19:00:00+0000,0.0,3663.0,0.0,591.0
2018-03-07 20:00:00+0000,0.0,3446.0,0.0,628.0
2018-03-07 21:00:00+0000,0.0,2832.0,0.0,661.0
2018-03-07 22:00:00+0000,0.0,2638.0,0.0,654.0
2018-03-07 23:00:00+0000,0.0,2816.0,0.0,690.0
2018-03-08 00:00:00+0000,0.0,2807.0,0.0,709.0
2018-03-08 01:00:00+0000,0.0,2602.0,0.0,707.0
2018-03-08 02:00:00+0000,0.0,2595.0,0.0,629.0
2018-03-08 03:00:00+0000,0.0,2468.0,0.0,608.0
2018-03-08 04:00:00+0000,0.0,2428.0,0.0,673.0
2018-03-08 05:00:00+0000,0.0,2773.0,0.0,636.0
2018-03-08 06:00:00+0000,0.0,3209.0,0.0,592.0
2018-03-08 07:00:00+0000,0.0,3346.0,0.0,605.0
2018-03-08 08:00:00+0000,0.0,3213.0,0.0,587.0
2018-03-08 09:00:00+0000,0.0,3519.0,0.0,632.0
2018-03-08 10:00:00+0000,0.0,3445.0,0.0,639.0
2018-03-08 11:00:00+0000,0.0,2993.0,0.0,637.0
2018-03-08 12:00:00+0000,0.0,2910.0,0.0,590.0
2018-03-08 13:00:00+0000,0.0,3157.0,0.0,537.0
2018-03-08 14:00:00+0000,0.0,3237.0,0.0,591.0
2018-03-08 15:00:00+0000,0.0,3690.0,0.0,648.0
2018-03-08 16:00:00+0000,0.0,3738.0,0.0,616.0
2018-03-08 17:00:00+0000,0.0,3689.0,0.0,679.0
2018-03-08 18:00:00+0000,0.0,3468.0,0.0,612.0
2018-03-08 19:00:00+0000,0.0,3535.0,0.0,588.0
2018-03-08 20:00:00+0000,0.0,3474.0,0.0,610.0
2018-03-08 21:00:00+0000,0.0,3201.0,0.0,619.0
2018-03-08 22:00:00+0000,0.0,2762.0,0.0,586.0
2018-03-08 23:00:00+0000,0.0,2887.0,0.0,501.0
2018-03-09 00:00:00+0000,0.0,3004.0,0.0,491.0
2018-03-09 01:00:00+0000,0.0,2929.0,0.0,507.0
2018-03-09 02:00:00+0000,0.0,2933.0,0.0,530.0
2018-03-09 03:00:00+0000,0.0,3106.0,0.0,559.0
2018-03-09 04:00:00+0000,0.0,3257.0,0.0,595.0
2018-03-09 05:00:00+0000,0.0,3173.0,0.0,587.0
2018-03-09 06:00:00+0000,0.0,3723.0,0.0,562.0
2018-03-09 07:00:00+0000,0.0,3691.0,0.0,544.0
2018-03-09 08:00:00+0000,0.0,3669.0,0.0,577.0
2018-03-09 09:00:00+0000,0.0,3425.0,0.0,585.0
2018-03-09 10:00:00+0000,0.0,3043.0,0.0,584.0
2018-03-09 11:00:00+0000,0.0,2819.0,0.0,555.0
2018-03-09 12:00:00+0000,0.0,3141.0,0.0,566.0
2018-03-09 13:00:00+0000,0.0,3209.0,0.0,611.0
2018-03-09 14:00:00+0000,0.0,3355.0,0.0,490.0
2018-03-09 15:00:00+0000,0.0,3241.0,0.0,503.0
2018-03-09 16:00:00+0000,0.0,2957.0,0.0,453.0
2018-03-09 17:00:00+0000,0.0,3353.0,0.0,324.0
2018-03-09 18:00:00+0000,0.0,3133.0,0.0,323.0
2018-03-09 19:00:00+0000,0.0,3118.0,0.0,415.0
2018-03-09 20:00:00+0000,0.0,3483.0,0.0,532.0
2018-03-09 21:00:00+0000,0.0,3247.0,0.0,538.0
2018-03-09 22:00:00+0000,0.0,3273.0,0.0,529.0
2018-03-09 23:00:00+0000,0.0,3355.0,0.0,435.0
2018-03-10 00:00:00+0000,0.0,3392.0,0.0,374.0
2018-03-10 01:00:00+0000,0.0,3430.0,0.0,425.0
2018-03-10 02:00:00+0000,0.0,3343.0,0.0,400.0
2018-03-10 03:00:00+0000,0.0,3373.0,0.0,412.0
2018-03-10 04:00:00+0000,0.0,3378.0,0.0,410.0
2018-03-10 05:00:00+0000,0.0,3635.0,0.0,411.0
2018-03-10 06:00:00+0000,0.0,4016.0,0.0,413.0
2018-03-10 07:00:00+0000,0.0,3851.0,0.0,413.0
2018-03-10 08:00:00+0000,0.0,3003.0,0.0,390.0
2018-03-10 09:00:00+0000,0.0,1943.0,0.0,368.0
2018-03-10 10:00:00+0000,0.0,1884.0,0.0,373.0
2018-03-10 11:00:00+0000,0.0,1856.0,0.0,362.0
2018-03-10 12:00:00+0000,0.0,1682.0,0.0,298.0
2018-03-10 13:00:00+0000,0.0,1951.0,0.0,364.0
2018-03-10 14:00:00+0000,0.0,2034.0,0.0,368.0
2018-03-10 15:00:00+0000,0.0,1948.0,0.0,309.0
2018-03-10 16:00:00+0000,0.0,2630.0,0.0,343.0
2018-03-10 17:00:00+0000,0.0,3419.0,0.0,424.0
2018-03-10 18:00:00+0000,0.0,3318.0,0.0,459.0
2018-03-10 19:00:00+0000,0.0,3507.0,0.0,443.0
2018-03-10 20:00:00+0000,0.0,3305.0,0.0,359.0
2018-03-10 21:00:00+0000,0.0,3119.0,0.0,409.0
2018-03-10 22:00:00+0000,0.0,3233.0,0.0,456.0
2018-03-10 23:00:00+0000,0.0,3337.0,0.0,482.0
2018-03-11 00:00:00+0000,0.0,3131.0,0.0,343.0
2018-03-11 01:00:00+0000,0.0,2933.0,0.0,343.0
2018-03-11 02:00:00+0000,0.0,2864.0,0.0,319.0
2018-03-11 03:00:00+0000,0.0,2611.0,0.0,314.0
2018-03-11 04:00:00+0000,0.0,2020.0,0.0,267.0
2018-03-11 05:00:00+0000,0.0,2570.0,0.0,392.0
2018-03-11 06:00:00+0000,0.0,2442.0,0.0,380.0
2018-03-11 07:00:00+0000,0.0,1812.0,0.0,378.0
2018-03-11 08:00:00+0000,0.0,671.0,0.0,287.0
2018-03-11 09:00:00+0000,0.0,92.0,0.0,232.0
2018-03-11 10:00:00+0000,0.0,0.0,81.0,231.0
2018-03-11 11:00:00+0000,0.0,0.0,21.0,184.0
2018-03-11 12:00:00+0000,0.0,0.0,37.0,187.0
2018-03-11 13:00:00+0000,0.0,0.0,124.0,165.0
