index,UA -> PL,UA -> RO,UA -> SK,UA -> HU
2022-01-06 08:00:00+0000,145.0,0.0,0.0,553.0
2022-01-06 09:00:00+0000,144.0,0.0,0.0,578.0
2022-01-06 10:00:00+0000,141.0,0.0,0.0,552.0
2022-01-06 11:00:00+0000,141.0,0.0,0.0,550.0
2022-01-06 12:00:00+0000,139.0,0.0,0.0,542.0
2022-01-06 13:00:00+0000,140.0,0.0,1.0,528.0
2022-01-06 14:00:00+0000,142.0,0.0,14.0,543.0
2022-01-06 15:00:00+0000,142.0,0.0,0.0,570.0
2022-01-06 16:00:00+0000,141.0,0.0,0.0,584.0
2022-01-06 17:00:00+0000,141.0,80.0,0.0,559.0
2022-01-06 18:00:00+0000,141.0,99.0,0.0,577.0
2022-01-06 19:00:00+0000,142.0,176.0,0.0,579.0
2022-01-06 20:00:00+0000,142.0,171.0,0.0,619.0
2022-01-06 21:00:00+0000,141.0,248.0,0.0,676.0
2022-01-06 22:00:00+0000,143.0,194.0,0.0,678.0
2022-01-06 23:00:00+0000,148.0,151.0,0.0,614.0
2022-01-07 00:00:00+0000,149.0,82.0,0.0,632.0
2022-01-07 01:00:00+0000,143.0,123.0,0.0,585.0
2022-01-07 02:00:00+0000,145.0,137.0,0.0,577.0
2022-01-07 03:00:00+0000,147.0,189.0,0.0,591.0
2022-01-07 04:00:00+0000,147.0,362.0,0.0,596.0
2022-01-07 05:00:00+0000,146.0,380.0,0.0,595.0
2022-01-07 06:00:00+0000,144.0,407.0,0.0,558.0
2022-01-07 07:00:00+0000,145.0,459.0,0.0,533.0
2022-01-07 08:00:00+0000,145.0,481.0,0.0,490.0
2022-01-07 09:00:00+0000,145.0,421.0,0.0,468.0
2022-01-07 10:00:00+0000,144.0,428.0,0.0,453.0
2022-01-07 11:00:00+0000,145.0,465.0,0.0,426.0
2022-01-07 12:00:00+0000,146.0,451.0,0.0,411.0
2022-01-07 13:00:00+0000,144.0,429.0,0.0,478.0
2022-01-07 14:00:00+0000,144.0,416.0,0.0,502.0
2022-01-07 15:00:00+0000,145.0,373.0,0.0,519.0
2022-01-07 16:00:00+0000,142.0,350.0,0.0,514.0
2022-01-07 17:00:00+0000,143.0,310.0,0.0,533.0
2022-01-07 18:00:00+0000,144.0,257.0,0.0,557.0
2022-01-07 19:00:00+0000,146.0,163.0,0.0,578.0
2022-01-07 20:00:00+0000,142.0,155.0,0.0,612.0
2022-01-07 21:00:00+0000,141.0,186.0,0.0,653.0
2022-01-07 22:00:00+0000,144.0,146.0,0.0,659.0
2022-01-07 23:00:00+0000,143.0,138.0,0.0,579.0
2022-01-08 00:00:00+0000,143.0,151.0,0.0,609.0
2022-01-08 01:00:00+0000,144.0,144.0,0.0,584.0
2022-01-08 02:00:00+0000,144.0,142.0,0.0,572.0
2022-01-08 03:00:00+0000,146.0,147.0,0.0,574.0
2022-01-08 04:00:00+0000,147.0,152.0,0.0,563.0
2022-01-08 05:00:00+0000,143.0,146.0,0.0,503.0
2022-01-08 06:00:00+0000,145.0,193.0,0.0,491.0
2022-01-08 07:00:00+0000,145.0,247.0,0.0,440.0
2022-01-08 08:00:00+0000,144.0,238.0,0.0,464.0
2022-01-08 09:00:00+0000,143.0,261.0,0.0,467.0
2022-01-08 10:00:00+0000,143.0,222.0,0.0,442.0
2022-01-08 11:00:00+0000,144.0,218.0,0.0,431.0
2022-01-08 12:00:00+0000,143.0,156.0,0.0,365.0
2022-01-08 13:00:00+0000,137.0,166.0,0.0,369.0
2022-01-08 14:00:00+0000,144.0,155.0,0.0,374.0
2022-01-08 15:00:00+0000,144.0,153.0,0.0,379.0
2022-01-08 16:00:00+0000,143.0,184.0,0.0,381.0
2022-01-08 17:00:00+0000,141.0,181.0,0.0,387.0
2022-01-08 18:00:00+0000,142.0,152.0,0.0,387.0
2022-01-08 19:00:00+0000,145.0,147.0,0.0,376.0
2022-01-08 20:00:00+0000,144.0,125.0,0.0,390.0
2022-01-08 21:00:00+0000,143.0,76.0,0.0,432.0
2022-01-08 22:00:00+0000,145.0,83.0,0.0,495.0
2022-01-08 23:00:00+0000,142.0,131.0,0.0,483.0
2022-01-09 00:00:00+0000,145.0,108.0,0.0,486.0
2022-01-09 01:00:00+0000,143.0,134.0,0.0,467.0
2022-01-09 02:00:00+0000,145.0,192.0,0.0,452.0
2022-01-09 03:00:00+0000,146.0,213.0,0.0,439.0
2022-01-09 04:00:00+0000,143.0,200.0,0.0,428.0
2022-01-09 05:00:00+0000,142.0,200.0,0.0,426.0
2022-01-09 06:00:00+0000,142.0,130.0,0.0,445.0
2022-01-09 07:00:00+0000,142.0,174.0,0.0,451.0
2022-01-09 08:00:00+0000,140.0,206.0,0.0,500.0
2022-01-09 09:00:00+0000,140.0,257.0,0.0,556.0
2022-01-09 10:00:00+0000,141.0,252.0,0.0,561.0
2022-01-09 11:00:00+0000,142.0,322.0,0.0,530.0
2022-01-09 12:00:00+0000,143.0,334.0,0.0,514.0
2022-01-09 13:00:00+0000,143.0,337.0,0.0,492.0
2022-01-09 14:00:00+0000,142.0,362.0,0.0,463.0
2022-01-09 15:00:00+0000,144.0,430.0,0.0,438.0
2022-01-09 16:00:00+0000,136.0,431.0,0.0,462.0
2022-01-09 17:00:00+0000,139.0,391.0,0.0,476.0
2022-01-09 18:00:00+0000,140.0,357.0,0.0,509.0
2022-01-09 19:00:00+0000,143.0,295.0,0.0,531.0
2022-01-09 20:00:00+0000,145.0,201.0,0.0,560.0
2022-01-09 21:00:00+0000,143.0,122.0,0.0,556.0
2022-01-09 22:00:00+0000,142.0,53.0,0.0,518.0
2022-01-09 23:00:00+0000,143.0,80.0,0.0,575.0
2022-01-10 00:00:00+0000,143.0,73.0,0.0,566.0
2022-01-10 01:00:00+0000,142.0,45.0,0.0,535.0
2022-01-10 02:00:00+0000,146.0,51.0,0.0,521.0
2022-01-10 03:00:00+0000,143.0,69.0,0.0,515.0
2022-01-10 04:00:00+0000,144.0,61.0,0.0,522.0
2022-01-10 05:00:00+0000,141.0,0.0,1.0,451.0
2022-01-10 06:00:00+0000,141.0,16.0,0.0,429.0
2022-01-10 07:00:00+0000,144.0,0.0,0.0,461.0
2022-01-10 08:00:00+0000,140.0,0.0,0.0,437.0
2022-01-10 09:00:00+0000,143.0,0.0,21.0,442.0
2022-01-10 10:00:00+0000,143.0,0.0,78.0,433.0
2022-01-10 11:00:00+0000,144.0,0.0,83.0,431.0
2022-01-10 12:00:00+0000,144.0,0.0,157.0,400.0
2022-01-10 13:00:00+0000,143.0,0.0,142.0,412.0
2022-01-10 14:00:00+0000,144.0,0.0,163.0,401.0
2022-01-10 15:00:00+0000,145.0,,82.0,415.0
2022-01-10 16:00:00+0000,145.0,0.0,95.0,444.0
2022-01-10 17:00:00+0000,143.0,0.0,37.0,470.0
2022-01-10 18:00:00+0000,144.0,0.0,30.0,483.0
2022-01-10 19:00:00+0000,143.0,0.0,0.0,502.0
2022-01-10 20:00:00+0000,142.0,0.0,0.0,510.0
2022-01-10 21:00:00+0000,140.0,0.0,0.0,509.0
2022-01-10 22:00:00+0000,139.0,5.0,0.0,562.0
2022-01-10 23:00:00+0000,141.0,5.0,0.0,567.0
2022-01-11 00:00:00+0000,139.0,0.0,0.0,559.0
2022-01-11 01:00:00+0000,139.0,0.0,3.0,549.0
2022-01-11 02:00:00+0000,134.0,0.0,0.0,534.0
2022-01-11 03:00:00+0000,142.0,4.0,0.0,518.0
2022-01-11 04:00:00+0000,144.0,0.0,0.0,483.0
2022-01-11 05:00:00+0000,144.0,0.0,43.0,509.0
2022-01-11 06:00:00+0000,142.0,0.0,118.0,505.0
2022-01-11 07:00:00+0000,145.0,0.0,182.0,491.0
2022-01-11 08:00:00+0000,143.0,0.0,245.0,491.0
2022-01-11 09:00:00+0000,145.0,0.0,205.0,493.0
2022-01-11 10:00:00+0000,140.0,0.0,246.0,480.0
2022-01-11 11:00:00+0000,145.0,0.0,287.0,445.0
2022-01-11 12:00:00+0000,142.0,0.0,307.0,443.0
2022-01-11 13:00:00+0000,142.0,,231.0,463.0
2022-01-11 14:00:00+0000,143.0,0.0,199.0,470.0
2022-01-11 15:00:00+0000,145.0,0.0,149.0,465.0
2022-01-11 16:00:00+0000,145.0,0.0,100.0,495.0
2022-01-11 17:00:00+0000,143.0,0.0,101.0,505.0
2022-01-11 18:00:00+0000,143.0,0.0,107.0,519.0
2022-01-11 19:00:00+0000,143.0,0.0,124.0,531.0
2022-01-11 20:00:00+0000,143.0,0.0,18.0,567.0
2022-01-11 21:00:00+0000,143.0,0.0,0.0,541.0
2022-01-11 22:00:00+0000,142.0,0.0,0.0,556.0
2022-01-11 23:00:00+0000,141.0,0.0,3.0,515.0
2022-01-12 00:00:00+0000,142.0,0.0,32.0,517.0
2022-01-12 01:00:00+0000,143.0,0.0,18.0,498.0
2022-01-12 02:00:00+0000,145.0,0.0,10.0,504.0
2022-01-12 03:00:00+0000,88.0,0.0,0.0,491.0
2022-01-12 04:00:00+0000,0.0,0.0,0.0,464.0
2022-01-12 05:00:00+0000,0.0,0.0,18.0,513.0
2022-01-12 06:00:00+0000,0.0,0.0,15.0,508.0
2022-01-12 07:00:00+0000,0.0,0.0,12.0,482.0
2022-01-12 08:00:00+0000,0.0,0.0,98.0,474.0
2022-01-12 09:00:00+0000,0.0,,160.0,484.0
2022-01-12 10:00:00+0000,0.0,,175.0,479.0
2022-01-12 11:00:00+0000,0.0,0.0,198.0,470.0
2022-01-12 12:00:00+0000,0.0,0.0,193.0,475.0
2022-01-12 13:00:00+0000,0.0,0.0,67.0,488.0
2022-01-12 14:00:00+0000,0.0,0.0,0.0,462.0
2022-01-12 15:00:00+0000,0.0,0.0,0.0,442.0
2022-01-12 16:00:00+0000,0.0,0.0,0.0,449.0
2022-01-12 17:00:00+0000,85.0,0.0,0.0,481.0
2022-01-12 18:00:00+0000,119.0,0.0,0.0,508.0
2022-01-12 19:00:00+0000,143.0,0.0,0.0,520.0
2022-01-12 20:00:00+0000,146.0,0.0,0.0,595.0
2022-01-12 21:00:00+0000,144.0,0.0,0.0,594.0
2022-01-12 22:00:00+0000,146.0,10.0,0.0,602.0
2022-01-12 23:00:00+0000,144.0,158.0,0.0,578.0
2022-01-13 00:00:00+0000,144.0,160.0,0.0,563.0
2022-01-13 01:00:00+0000,146.0,160.0,0.0,549.0
2022-01-13 02:00:00+0000,143.0,178.0,0.0,539.0
2022-01-13 03:00:00+0000,84.0,187.0,0.0,518.0
2022-01-13 04:00:00+0000,0.0,377.0,0.0,440.0
2022-01-13 05:00:00+0000,0.0,329.0,0.0,439.0
2022-01-13 06:00:00+0000,0.0,375.0,0.0,359.0
2022-01-13 07:00:00+0000,0.0,437.0,0.0,315.0
2022-01-13 08:00:00+0000,0.0,375.0,0.0,311.0
2022-01-13 09:00:00+0000,0.0,372.0,0.0,293.0
2022-01-13 10:00:00+0000,0.0,335.0,0.0,281.0
2022-01-13 11:00:00+0000,0.0,314.0,0.0,287.0
2022-01-13 12:00:00+0000,0.0,228.0,0.0,334.0
2022-01-13 13:00:00+0000,0.0,241.0,0.0,363.0
2022-01-13 14:00:00+0000,0.0,226.0,0.0,428.0
2022-01-13 15:00:00+0000,0.0,258.0,0.0,429.0
2022-01-13 16:00:00+0000,0.0,195.0,0.0,447.0
2022-01-13 17:00:00+0000,88.0,127.0,0.0,464.0
2022-01-13 18:00:00+0000,118.0,85.0,0.0,486.0
2022-01-13 19:00:00+0000,139.0,117.0,0.0,508.0
2022-01-13 20:00:00+0000,147.0,177.0,0.0,557.0
2022-01-13 21:00:00+0000,144.0,273.0,0.0,566.0
2022-01-13 22:00:00+0000,144.0,295.0,0.0,579.0
2022-01-13 23:00:00+0000,146.0,330.0,0.0,588.0
2022-01-14 00:00:00+0000,147.0,308.0,0.0,558.0
2022-01-14 01:00:00+0000,147.0,291.0,0.0,544.0
2022-01-14 02:00:00+0000,146.0,321.0,0.0,525.0
2022-01-14 03:00:00+0000,146.0,375.0,0.0,499.0
2022-01-14 04:00:00+0000,144.0,538.0,0.0,456.0
2022-01-14 05:00:00+0000,144.0,433.0,0.0,480.0
2022-01-14 06:00:00+0000,144.0,388.0,0.0,461.0
2022-01-14 07:00:00+0000,146.0,388.0,0.0,426.0
2022-01-14 08:00:00+0000,146.0,408.0,0.0,391.0
2022-01-14 09:00:00+0000,142.0,410.0,0.0,386.0
2022-01-14 10:00:00+0000,143.0,357.0,0.0,371.0
2022-01-14 11:00:00+0000,144.0,321.0,0.0,389.0
2022-01-14 12:00:00+0000,145.0,329.0,0.0,382.0
2022-01-14 13:00:00+0000,145.0,340.0,0.0,401.0
2022-01-14 14:00:00+0000,144.0,287.0,0.0,406.0
2022-01-14 15:00:00+0000,145.0,250.0,0.0,380.0
2022-01-14 16:00:00+0000,145.0,225.0,0.0,420.0
2022-01-14 17:00:00+0000,144.0,207.0,0.0,426.0
2022-01-14 18:00:00+0000,143.0,158.0,0.0,433.0
2022-01-14 19:00:00+0000,146.0,132.0,0.0,459.0
2022-01-14 20:00:00+0000,146.0,178.0,0.0,436.0
2022-01-14 21:00:00+0000,144.0,160.0,0.0,498.0
2022-01-14 22:00:00+0000,143.0,108.0,0.0,533.0
2022-01-14 23:00:00+0000,143.0,115.0,0.0,533.0
2022-01-15 00:00:00+0000,145.0,115.0,0.0,546.0
2022-01-15 01:00:00+0000,145.0,121.0,0.0,546.0
2022-01-15 02:00:00+0000,143.0,92.0,0.0,535.0
2022-01-15 03:00:00+0000,145.0,69.0,0.0,508.0
2022-01-15 04:00:00+0000,147.0,93.0,0.0,485.0
2022-01-15 05:00:00+0000,146.0,125.0,0.0,456.0
2022-01-15 06:00:00+0000,145.0,75.0,0.0,427.0
2022-01-15 07:00:00+0000,144.0,12.0,0.0,442.0
2022-01-15 08:00:00+0000,145.0,0.0,42.0,497.0
2022-01-15 09:00:00+0000,144.0,0.0,66.0,535.0
2022-01-15 10:00:00+0000,144.0,0.0,118.0,530.0
2022-01-15 11:00:00+0000,145.0,0.0,139.0,531.0
2022-01-15 12:00:00+0000,145.0,0.0,167.0,489.0
2022-01-15 13:00:00+0000,144.0,0.0,45.0,433.0
2022-01-15 14:00:00+0000,146.0,64.0,0.0,393.0
2022-01-15 15:00:00+0000,145.0,183.0,0.0,357.0
2022-01-15 16:00:00+0000,143.0,79.0,0.0,393.0
2022-01-15 17:00:00+0000,144.0,123.0,0.0,413.0
2022-01-15 18:00:00+0000,145.0,124.0,0.0,418.0
2022-01-15 19:00:00+0000,144.0,113.0,0.0,466.0
2022-01-15 20:00:00+0000,143.0,85.0,0.0,500.0
2022-01-15 21:00:00+0000,143.0,48.0,0.0,552.0
2022-01-15 22:00:00+0000,145.0,13.0,0.0,574.0
2022-01-15 23:00:00+0000,144.0,99.0,0.0,580.0
2022-01-16 00:00:00+0000,144.0,137.0,0.0,574.0
2022-01-16 01:00:00+0000,142.0,162.0,0.0,569.0
2022-01-16 02:00:00+0000,145.0,175.0,0.0,575.0
2022-01-16 03:00:00+0000,147.0,185.0,0.0,565.0
2022-01-16 04:00:00+0000,144.0,224.0,0.0,573.0
2022-01-16 05:00:00+0000,144.0,277.0,0.0,555.0
2022-01-16 06:00:00+0000,144.0,263.0,0.0,541.0
2022-01-16 07:00:00+0000,144.0,292.0,0.0,550.0
2022-01-16 08:00:00+0000,146.0,244.0,0.0,561.0
2022-01-16 09:00:00+0000,143.0,222.0,0.0,593.0
2022-01-16 10:00:00+0000,144.0,208.0,0.0,591.0
2022-01-16 11:00:00+0000,145.0,219.0,0.0,610.0
2022-01-16 12:00:00+0000,144.0,212.0,0.0,552.0
2022-01-16 13:00:00+0000,141.0,285.0,0.0,529.0
2022-01-16 14:00:00+0000,143.0,412.0,0.0,463.0
2022-01-16 15:00:00+0000,144.0,499.0,0.0,411.0
2022-01-16 16:00:00+0000,144.0,439.0,0.0,428.0
2022-01-16 17:00:00+0000,145.0,413.0,0.0,451.0
2022-01-16 18:00:00+0000,144.0,369.0,0.0,487.0
2022-01-16 19:00:00+0000,145.0,375.0,0.0,491.0
2022-01-16 20:00:00+0000,144.0,390.0,0.0,533.0
2022-01-16 21:00:00+0000,143.0,315.0,0.0,547.0
2022-01-16 22:00:00+0000,144.0,203.0,0.0,602.0
2022-01-16 23:00:00+0000,147.0,235.0,0.0,607.0
2022-01-17 00:00:00+0000,145.0,194.0,0.0,617.0
2022-01-17 01:00:00+0000,143.0,207.0,0.0,605.0
2022-01-17 02:00:00+0000,146.0,190.0,0.0,588.0
2022-01-17 03:00:00+0000,146.0,221.0,0.0,573.0
2022-01-17 04:00:00+0000,147.0,415.0,0.0,472.0
2022-01-17 05:00:00+0000,143.0,426.0,0.0,449.0
2022-01-17 06:00:00+0000,145.0,329.0,0.0,408.0
2022-01-17 07:00:00+0000,145.0,346.0,0.0,392.0
2022-01-17 08:00:00+0000,144.0,345.0,0.0,387.0
2022-01-17 09:00:00+0000,144.0,327.0,0.0,434.0
2022-01-17 10:00:00+0000,144.0,322.0,0.0,455.0
2022-01-17 11:00:00+0000,145.0,294.0,0.0,449.0
2022-01-17 12:00:00+0000,145.0,272.0,0.0,453.0
2022-01-17 13:00:00+0000,145.0,291.0,0.0,462.0
2022-01-17 14:00:00+0000,145.0,,0.0,459.0
2022-01-17 15:00:00+0000,146.0,229.0,0.0,429.0
2022-01-17 16:00:00+0000,142.0,199.0,0.0,459.0
2022-01-17 17:00:00+0000,142.0,129.0,0.0,480.0
2022-01-17 18:00:00+0000,144.0,52.0,0.0,495.0
2022-01-17 19:00:00+0000,144.0,145.0,0.0,536.0
2022-01-17 20:00:00+0000,142.0,171.0,0.0,564.0
2022-01-17 21:00:00+0000,144.0,151.0,0.0,618.0
2022-01-17 22:00:00+0000,144.0,152.0,0.0,634.0
2022-01-17 23:00:00+0000,142.0,157.0,0.0,594.0
2022-01-18 00:00:00+0000,142.0,160.0,0.0,582.0
2022-01-18 01:00:00+0000,140.0,155.0,0.0,552.0
2022-01-18 02:00:00+0000,144.0,156.0,0.0,555.0
2022-01-18 03:00:00+0000,145.0,174.0,0.0,541.0
2022-01-18 04:00:00+0000,141.0,187.0,0.0,528.0
2022-01-18 05:00:00+0000,138.0,73.0,0.0,565.0
2022-01-18 06:00:00+0000,146.0,0.0,0.0,544.0
2022-01-18 07:00:00+0000,146.0,0.0,31.0,515.0
2022-01-18 08:00:00+0000,140.0,0.0,202.0,347.0
2022-01-18 09:00:00+0000,144.0,0.0,227.0,337.0
2022-01-18 10:00:00+0000,143.0,0.0,213.0,336.0
2022-01-18 11:00:00+0000,143.0,0.0,185.0,356.0
2022-01-18 12:00:00+0000,143.0,0.0,144.0,354.0
2022-01-18 13:00:00+0000,142.0,0.0,32.0,383.0
2022-01-18 14:00:00+0000,140.0,0.0,0.0,398.0
2022-01-18 15:00:00+0000,139.0,68.0,0.0,378.0
2022-01-18 16:00:00+0000,139.0,38.0,0.0,407.0
2022-01-18 17:00:00+0000,141.0,23.0,0.0,455.0
2022-01-18 18:00:00+0000,141.0,0.0,0.0,492.0
2022-01-18 19:00:00+0000,140.0,43.0,0.0,512.0
2022-01-18 20:00:00+0000,144.0,140.0,0.0,558.0
2022-01-18 21:00:00+0000,141.0,133.0,0.0,593.0
2022-01-18 22:00:00+0000,138.0,157.0,0.0,641.0
2022-01-18 23:00:00+0000,143.0,252.0,0.0,634.0
2022-01-19 00:00:00+0000,142.0,292.0,0.0,618.0
2022-01-19 01:00:00+0000,141.0,276.0,0.0,583.0
2022-01-19 02:00:00+0000,142.0,309.0,0.0,584.0
2022-01-19 03:00:00+0000,141.0,317.0,0.0,596.0
2022-01-19 04:00:00+0000,140.0,364.0,0.0,556.0
2022-01-19 05:00:00+0000,143.0,275.0,0.0,475.0
2022-01-19 06:00:00+0000,144.0,267.0,0.0,406.0
